year,age_gr,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,66 and older,Not Working,0.96670,1024,1024,0.95571,0.97770
1988,17-29 y.,Full Time,0.48863,1355,2873,0.47035,0.50691
1988,17-29 y.,Part Time,0.24429,672,2873,0.22857,0.26000
1988,17-29 y.,Not Working,0.26709,846,2873,0.25091,0.28327
1988,30-45 y.,Full Time,0.58358,1692,2952,0.56579,0.60136
1988,30-45 y.,Part Time,0.22317,643,2952,0.20815,0.23820
1988,30-45 y.,Not Working,0.19325,617,2952,0.17900,0.20750
1988,46-65 y.,Full Time,0.45797,1517,3111,0.44046,0.47549
1988,46-65 y.,Part Time,0.16562,498,3111,0.15255,0.17868
1988,46-65 y.,Not Working,0.37641,1096,3111,0.35938,0.39344
1988,66 and older,Part Time,0.02913,32,1020,0.01880,0.03946
1988,66 and older,Not Working,0.96059,988,1020,0.94864,0.97254
1989,17-29 y.,Full Time,0.49344,1386,2829,0.47502,0.51187
1989,17-29 y.,Part Time,0.22751,617,2829,0.21206,0.24296
1989,17-29 y.,Not Working,0.27905,826,2829,0.26252,0.29558
1989,30-45 y.,Full Time,0.60228,1670,2842,0.58428,0.62028
1989,30-45 y.,Part Time,0.20979,598,2842,0.19482,0.22476
1989,30-45 y.,Not Working,0.18793,574,2842,0.17357,0.20230
1989,46-65 y.,Full Time,0.46330,1466,2982,0.44540,0.48120
1989,46-65 y.,Part Time,0.16003,463,2982,0.14686,0.17319
1989,46-65 y.,Not Working,0.37668,1053,2982,0.35928,0.39407
1989,66 and older,Not Working,0.95881,964,964,0.94625,0.97136
1990,17-29 y.,Full Time,0.50680,1352,2717,0.48800,0.52560
1990,17-29 y.,Part Time,0.24012,621,2717,0.22406,0.25619
1990,17-29 y.,Not Working,0.25308,744,2717,0.23673,0.26943
1990,30-45 y.,Full Time,0.60493,1665,2792,0.58680,0.62307
1990,30-45 y.,Part Time,0.21595,594,2792,0.20068,0.23121
1990,30-45 y.,Not Working,0.17912,533,2792,0.16489,0.19334
1990,46-65 y.,Full Time,0.45954,1393,2914,0.44144,0.47764
1990,46-65 y.,Part Time,0.17215,481,2914,0.15844,0.18586
1990,46-65 y.,Not Working,0.36831,1040,2914,0.35080,0.38583
1990,66 and older,Not Working,0.96329,996,996,0.95161,0.97498
1991,17-29 y.,Full Time,0.50853,1345,2685,0.48962,0.52744
1991,17-29 y.,Part Time,0.24074,611,2685,0.22456,0.25691
1991,17-29 y.,Not Working,0.25073,729,2685,0.23434,0.26713
1991,30-45 y.,Full Time,0.60569,1688,2818,0.58764,0.62373
1991,30-45 y.,Part Time,0.22347,620,2818,0.20809,0.23885
1991,30-45 y.,Not Working,0.17084,510,2818,0.15694,0.18474
1991,46-65 y.,Full Time,0.46269,1374,2853,0.44439,0.48099
1991,46-65 y.,Part Time,0.18092,490,2853,0.16680,0.19505
1991,46-65 y.,Not Working,0.35639,989,2853,0.33881,0.37396
1991,66 and older,Part Time,0.02555,31,1044,0.01598,0.03513
1991,66 and older,Not Working,0.96806,1013,1044,0.95739,0.97874
1992,17-29 y.,Full Time,0.51789,1816,3575,0.50151,0.53427
1992,17-29 y.,Part Time,0.23479,813,3575,0.22090,0.24869
1992,17-29 y.,Not Working,0.24732,946,3575,0.23317,0.26146
1992,30-45 y.,Full Time,0.62548,2732,4261,0.61094,0.64001
1992,30-45 y.,Part Time,0.23272,958,4261,0.22003,0.24541
1992,30-45 y.,Not Working,0.14180,571,4261,0.13133,0.15228
1992,46-65 y.,Full Time,0.47823,2019,4032,0.46281,0.49365
1992,46-65 y.,Part Time,0.17891,705,4032,0.16708,0.19075
1992,46-65 y.,Not Working,0.34286,1308,4032,0.32820,0.35751
1992,66 and older,Not Working,0.97602,1411,1411,0.96804,0.98401
1993,17-29 y.,Full Time,0.50339,1717,3484,0.48678,0.51999
1993,17-29 y.,Part Time,0.23686,820,3484,0.22274,0.25098
1993,17-29 y.,Not Working,0.25975,947,3484,0.24519,0.27431
1993,30-45 y.,Full Time,0.61764,2650,4198,0.60293,0.63234
1993,30-45 y.,Part Time,0.23344,923,4198,0.22064,0.24624
1993,30-45 y.,Not Working,0.14892,625,4198,0.13815,0.15969
1993,46-65 y.,Full Time,0.45881,1871,3950,0.44327,0.47436
1993,46-65 y.,Part Time,0.17793,681,3950,0.16601,0.18986
1993,46-65 y.,Not Working,0.36325,1398,3950,0.34825,0.37825
1993,66 and older,Not Working,0.97756,1434,1434,0.96989,0.98523
1994,17-29 y.,Full Time,0.47963,1615,3345,0.46269,0.49656
1994,17-29 y.,Part Time,0.23204,762,3345,0.21774,0.24635
1994,17-29 y.,Not Working,0.28833,968,3345,0.27298,0.30368
1994,30-45 y.,Full Time,0.60709,2564,4148,0.59223,0.62196
1994,30-45 y.,Part Time,0.23542,924,4148,0.22251,0.24833
1994,30-45 y.,Not Working,0.15749,660,4148,0.14640,0.16858
1994,46-65 y.,Full Time,0.44797,1777,3889,0.43234,0.46360
1994,46-65 y.,Part Time,0.17370,646,3889,0.16179,0.18561
1994,46-65 y.,Not Working,0.37833,1466,3889,0.36309,0.39357
1994,66 and older,Not Working,0.97637,1452,1452,0.96856,0.98419
1995,17-29 y.,Full Time,0.45180,1509,3357,0.43497,0.46864
1995,17-29 y.,Part Time,0.23786,783,3357,0.22346,0.25227
1995,17-29 y.,Not Working,0.31034,1065,3357,0.29468,0.32599
1995,30-45 y.,Full Time,0.57633,2586,4440,0.56179,0.59087
1995,30-45 y.,Part Time,0.24742,1078,4440,0.23472,0.26011
1995,30-45 y.,Not Working,0.17625,776,4440,0.16505,0.18746
1995,46-65 y.,Full Time,0.42719,1789,3967,0.41180,0.44259
1995,46-65 y.,Part Time,0.18849,707,3967,0.17631,0.20066
1995,46-65 y.,Not Working,0.38432,1471,3967,0.36918,0.39946
1995,66 and older,Part Time,0.02548,33,1512,0.01753,0.03342
1995,66 and older,Not Working,0.97034,1479,1512,0.96179,0.97890
1996,17-29 y.,Full Time,0.44350,1408,3163,0.42618,0.46082
1996,17-29 y.,Part Time,0.24371,772,3163,0.22875,0.25868
1996,17-29 y.,Not Working,0.31279,983,3163,0.29663,0.32895
1996,30-45 y.,Full Time,0.58882,2626,4435,0.57434,0.60331
1996,30-45 y.,Part Time,0.25152,1104,4435,0.23875,0.26429
1996,30-45 y.,Not Working,0.15966,705,4435,0.14888,0.17044
1996,46-65 y.,Full Time,0.42064,1687,3902,0.40514,0.43613
1996,46-65 y.,Part Time,0.19841,775,3902,0.18590,0.21093
1996,46-65 y.,Not Working,0.38095,1440,3902,0.36571,0.39619
1996,66 and older,Part Time,0.02401,39,1536,0.01635,0.03167
1996,66 and older,Not Working,0.96997,1497,1536,0.96144,0.97851
1997,17-29 y.,Full Time,0.43523,1352,3030,0.41757,0.45288
1997,17-29 y.,Part Time,0.23169,666,3030,0.21666,0.24671
1997,17-29 y.,Not Working,0.33309,1012,3030,0.31630,0.34987
1997,30-45 y.,Full Time,0.59382,2589,4365,0.57925,0.60839
1997,30-45 y.,Part Time,0.24602,1041,4365,0.23324,0.25880
1997,30-45 y.,Not Working,0.16016,735,4365,0.14928,0.17104
1997,46-65 y.,Full Time,0.41056,1628,3853,0.39503,0.42610
1997,46-65 y.,Part Time,0.20170,797,3853,0.18903,0.21437
1997,46-65 y.,Not Working,0.38774,1428,3853,0.37235,0.40313
1997,66 and older,Part Time,0.02500,39,1567,0.01726,0.03273
1997,66 and older,Not Working,0.96804,1528,1567,0.95933,0.97675
1998,17-29 y.,Full Time,0.41699,1359,3165,0.39981,0.43417
1998,17-29 y.,Part Time,0.23831,743,3165,0.22347,0.25316
1998,17-29 y.,Not Working,0.34470,1063,3165,0.32814,0.36126
1998,30-45 y.,Full Time,0.57675,2798,4827,0.56281,0.59069
1998,30-45 y.,Part Time,0.25129,1196,4827,0.23905,0.26352
1998,30-45 y.,Not Working,0.17197,833,4827,0.16132,0.18261
1998,46-65 y.,Full Time,0.41175,1812,4393,0.39719,0.42630
1998,46-65 y.,Part Time,0.19642,889,4393,0.18467,0.20817
1998,46-65 y.,Not Working,0.39184,1692,4393,0.37740,0.40627
1998,66 and older,Part Time,0.02082,43,1840,0.01429,0.02735
1998,66 and older,Not Working,0.97324,1797,1840,0.96587,0.98062
1999,17-29 y.,Full Time,0.42082,1278,2973,0.40307,0.43857
1999,17-29 y.,Part Time,0.27241,785,2973,0.25640,0.28841
1999,17-29 y.,Not Working,0.30677,910,2973,0.29019,0.32335
1999,30-45 y.,Full Time,0.58926,2783,4713,0.57521,0.60330
1999,30-45 y.,Part Time,0.26468,1216,4713,0.25208,0.27728
1999,30-45 y.,Not Working,0.14607,714,4713,0.13598,0.15615
1999,46-65 y.,Full Time,0.42168,1763,4189,0.40673,0.43664
1999,46-65 y.,Part Time,0.20884,866,4189,0.19653,0.22115
1999,46-65 y.,Not Working,0.36948,1560,4189,0.35486,0.38410
1999,66 and older,Part Time,0.03464,64,1789,0.02617,0.04312
1999,66 and older,Not Working,0.96169,1725,1789,0.95280,0.97059
2000,17-29 y.,Full Time,0.44016,1944,4583,0.42579,0.45453
2000,17-29 y.,Part Time,0.27389,1255,4583,0.26098,0.28681
2000,17-29 y.,Not Working,0.28595,1384,4583,0.27286,0.29903
2000,30-45 y.,Full Time,0.60363,4835,8165,0.59302,0.61424
2000,30-45 y.,Part Time,0.25090,2054,8165,0.24150,0.26031
2000,30-45 y.,Not Working,0.14547,1276,8165,0.13782,0.15312
2000,46-65 y.,Full Time,0.42698,3255,7767,0.41598,0.43799
2000,46-65 y.,Part Time,0.21306,1629,7767,0.20395,0.22217
2000,46-65 y.,Not Working,0.35995,2883,7767,0.34928,0.37063
2000,66 and older,Full Time,0.00954,38,3597,0.00637,0.01272
2000,66 and older,Part Time,0.03090,104,3597,0.02525,0.03656
2000,66 and older,Not Working,0.95955,3455,3597,0.95311,0.96599
2001,17-29 y.,Full Time,0.43532,1707,4099,0.42014,0.45050
2001,17-29 y.,Part Time,0.28736,1177,4099,0.27350,0.30121
2001,17-29 y.,Not Working,0.27732,1215,4099,0.26362,0.29103
2001,30-45 y.,Full Time,0.60534,4302,7328,0.59415,0.61653
2001,30-45 y.,Part Time,0.26342,1958,7328,0.25334,0.27351
2001,30-45 y.,Not Working,0.13124,1068,7328,0.12350,0.13897
2001,46-65 y.,Full Time,0.42738,3023,7095,0.41587,0.43890
2001,46-65 y.,Part Time,0.22335,1536,7095,0.21365,0.23304
2001,46-65 y.,Not Working,0.34927,2536,7095,0.33818,0.36037
2001,66 and older,Part Time,0.03810,124,3371,0.03164,0.04456
2001,66 and older,Not Working,0.95335,3247,3371,0.94623,0.96047
2002,17-29 y.,Full Time,0.41283,1576,4142,0.39783,0.42782
2002,17-29 y.,Part Time,0.29200,1250,4142,0.27815,0.30585
2002,17-29 y.,Not Working,0.29517,1316,4142,0.28128,0.30907
2002,30-45 y.,Full Time,0.59024,4375,7440,0.57907,0.60142
2002,30-45 y.,Part Time,0.26791,2017,7440,0.25785,0.27798
2002,30-45 y.,Not Working,0.14184,1048,7440,0.13392,0.14977
2002,46-65 y.,Full Time,0.42080,3575,7854,0.40988,0.43172
2002,46-65 y.,Part Time,0.23601,1789,7854,0.22662,0.24541
2002,46-65 y.,Not Working,0.34318,2490,7854,0.33268,0.35369
2002,66 and older,Full Time,0.00739,43,3591,0.00459,0.01019
2002,66 and older,Part Time,0.04018,161,3591,0.03376,0.04660
2002,66 and older,Not Working,0.95243,3387,3591,0.94547,0.95939
2003,17-29 y.,Full Time,0.38235,1449,4007,0.36730,0.39740
2003,17-29 y.,Part Time,0.29680,1210,4007,0.28265,0.31094
2003,17-29 y.,Not Working,0.32085,1348,4007,0.30639,0.33530
2003,30-45 y.,Full Time,0.57936,4013,6937,0.56774,0.59097
2003,30-45 y.,Part Time,0.27614,1939,6937,0.26561,0.28666
2003,30-45 y.,Not Working,0.14451,985,6937,0.13623,0.15278
2003,46-65 y.,Full Time,0.42163,3406,7572,0.41050,0.43275
2003,46-65 y.,Part Time,0.23868,1803,7572,0.22908,0.24828
2003,46-65 y.,Not Working,0.33969,2363,7572,0.32902,0.35036
2003,66 and older,Full Time,0.01013,46,3650,0.00688,0.01338
2003,66 and older,Part Time,0.04102,162,3650,0.03459,0.04746
2003,66 and older,Not Working,0.94885,3442,3650,0.94170,0.95600
2004,17-29 y.,Full Time,0.37692,1392,3960,0.36182,0.39201
2004,17-29 y.,Part Time,0.28942,1162,3960,0.27530,0.30355
2004,17-29 y.,Not Working,0.33366,1406,3960,0.31897,0.34835
2004,30-45 y.,Full Time,0.57373,3713,6529,0.56173,0.58573
2004,30-45 y.,Part Time,0.28207,1880,6529,0.27115,0.29299
2004,30-45 y.,Not Working,0.14420,936,6529,0.13568,0.15272
2004,46-65 y.,Full Time,0.42055,3309,7365,0.40927,0.43182
2004,46-65 y.,Part Time,0.24370,1785,7365,0.23389,0.25351
2004,46-65 y.,Not Working,0.33575,2271,7365,0.32497,0.34654
2004,66 and older,Full Time,0.00930,45,3760,0.00623,0.01237
2004,66 and older,Part Time,0.04500,181,3760,0.03838,0.05163
2004,66 and older,Not Working,0.94570,3534,3760,0.93845,0.95294
2005,17-29 y.,Full Time,0.35667,1289,3829,0.34150,0.37185
2005,17-29 y.,Part Time,0.31546,1161,3829,0.30073,0.33018
2005,17-29 y.,Not Working,0.32787,1379,3829,0.31300,0.34274
2005,30-45 y.,Full Time,0.57736,3460,6088,0.56495,0.58977
2005,30-45 y.,Part Time,0.28139,1774,6088,0.27009,0.29269
2005,30-45 y.,Not Working,0.14125,854,6088,0.13250,0.15000
2005,46-65 y.,Full Time,0.44344,3246,7016,0.43181,0.45506
2005,46-65 y.,Part Time,0.24056,1687,7016,0.23056,0.25057
2005,46-65 y.,Not Working,0.31600,2083,7016,0.30512,0.32688
2005,66 and older,Full Time,0.00748,38,3766,0.00473,0.01023
2005,66 and older,Part Time,0.04686,189,3766,0.04011,0.05362
2005,66 and older,Not Working,0.94565,3539,3766,0.93841,0.95290
2006,17-29 y.,Full Time,0.36776,1350,3984,0.35278,0.38273
2006,17-29 y.,Part Time,0.28816,1104,3984,0.27409,0.30222
2006,17-29 y.,Not Working,0.34409,1530,3984,0.32933,0.35884
2006,30-45 y.,Full Time,0.56675,3521,6280,0.55450,0.57901
2006,30-45 y.,Part Time,0.27780,1804,6280,0.26672,0.28888
2006,30-45 y.,Not Working,0.15545,955,6280,0.14648,0.16441
2006,46-65 y.,Full Time,0.44678,3500,7577,0.43558,0.45797
2006,46-65 y.,Part Time,0.24519,1880,7577,0.23550,0.25487
2006,46-65 y.,Not Working,0.30804,2197,7577,0.29764,0.31843
2006,66 and older,Full Time,0.01147,60,4430,0.00834,0.01461
2006,66 and older,Part Time,0.04508,231,4430,0.03897,0.05119
2006,66 and older,Not Working,0.94345,4139,4430,0.93665,0.95025
2007,17-29 y.,Full Time,0.35339,1213,3739,0.33807,0.36872
2007,17-29 y.,Part Time,0.28884,1043,3739,0.27431,0.30337
2007,17-29 y.,Not Working,0.35776,1483,3739,0.34240,0.37313
2007,30-45 y.,Full Time,0.57815,3257,5709,0.56534,0.59096
2007,30-45 y.,Part Time,0.28198,1682,5709,0.27030,0.29365
2007,30-45 y.,Not Working,0.13987,770,5709,0.13087,0.14887
2007,46-65 y.,Full Time,0.45993,3343,7060,0.44831,0.47156
2007,46-65 y.,Part Time,0.24370,1767,7060,0.23368,0.25371
2007,46-65 y.,Not Working,0.29637,1950,7060,0.28572,0.30702
2007,66 and older,Full Time,0.00953,54,4342,0.00664,0.01242
2007,66 and older,Part Time,0.04847,219,4342,0.04208,0.05486
2007,66 and older,Not Working,0.94200,4069,4342,0.93504,0.94895
2008,17-29 y.,Full Time,0.36469,1146,3412,0.34854,0.38085
2008,17-29 y.,Part Time,0.28736,969,3412,0.27217,0.30255
2008,17-29 y.,Not Working,0.34795,1297,3412,0.33196,0.36393
2008,30-45 y.,Full Time,0.59730,3024,5169,0.58393,0.61067
2008,30-45 y.,Part Time,0.27911,1515,5169,0.26688,0.29134
2008,30-45 y.,Not Working,0.12359,630,5169,0.11462,0.13256
2008,46-65 y.,Full Time,0.47633,3260,6694,0.46436,0.48829
2008,46-65 y.,Part Time,0.24601,1692,6694,0.23569,0.25633
2008,46-65 y.,Not Working,0.27766,1742,6694,0.26693,0.28839
2008,66 and older,Full Time,0.01094,58,4296,0.00783,0.01405
2008,66 and older,Part Time,0.05245,230,4296,0.04578,0.05912
2008,66 and older,Not Working,0.93661,4008,4296,0.92932,0.94390
2009,17-29 y.,Full Time,0.37178,1076,3091,0.35474,0.38882
2009,17-29 y.,Part Time,0.29771,885,3091,0.28159,0.31384
2009,17-29 y.,Not Working,0.33050,1130,3091,0.31392,0.34709
2009,30-45 y.,Full Time,0.59621,2725,4675,0.58214,0.61027
2009,30-45 y.,Part Time,0.29742,1434,4675,0.28431,0.31052
2009,30-45 y.,Not Working,0.10638,516,4675,0.09754,0.11522
2009,46-65 y.,Full Time,0.48236,3136,6325,0.47005,0.49468
2009,46-65 y.,Part Time,0.25896,1647,6325,0.24816,0.26975
2009,46-65 y.,Not Working,0.25868,1542,6325,0.24789,0.26947
2009,66 and older,Full Time,0.01087,66,4163,0.00772,0.01402
2009,66 and older,Part Time,0.06292,249,4163,0.05555,0.07030
2009,66 and older,Not Working,0.92621,3848,4163,0.91826,0.93415
2010,17-29 y.,Full Time,0.36774,1287,4281,0.35329,0.38219
2010,17-29 y.,Part Time,0.29666,1179,4281,0.28297,0.31034
2010,17-29 y.,Not Working,0.33560,1815,4281,0.32145,0.34975
2010,30-45 y.,Full Time,0.60340,4412,9070,0.59333,0.61347
2010,30-45 y.,Part Time,0.28346,2985,9070,0.27418,0.29273
2010,30-45 y.,Not Working,0.11314,1673,9070,0.10662,0.11966
2010,46-65 y.,Full Time,0.49171,3481,6952,0.47995,0.50346
2010,46-65 y.,Part Time,0.26907,1931,6952,0.25865,0.27950
2010,46-65 y.,Not Working,0.23922,1540,6952,0.22919,0.24925
2010,66 and older,Full Time,0.01366,65,4025,0.01007,0.01725
2010,66 and older,Part Time,0.05754,242,4025,0.05035,0.06474
2010,66 and older,Not Working,0.92880,3718,4025,0.92085,0.93674
2011,17-29 y.,Full Time,0.38458,1358,4701,0.37067,0.39848
2011,17-29 y.,Part Time,0.28219,1301,4701,0.26932,0.29506
2011,17-29 y.,Not Working,0.33323,2042,4701,0.31976,0.34671
2011,30-45 y.,Full Time,0.59641,4684,9931,0.58676,0.60606
2011,30-45 y.,Part Time,0.29072,3450,9931,0.28178,0.29965
2011,30-45 y.,Not Working,0.11287,1797,9931,0.10665,0.11909
2011,46-65 y.,Full Time,0.50502,4525,9125,0.49476,0.51528
2011,46-65 y.,Part Time,0.26710,2585,9125,0.25802,0.27618
2011,46-65 y.,Not Working,0.22788,2015,9125,0.21927,0.23649
2011,66 and older,Full Time,0.01197,63,5143,0.00900,0.01494
2011,66 and older,Part Time,0.06292,324,5143,0.05629,0.06956
2011,66 and older,Not Working,0.92511,4756,5143,0.91791,0.93230
2012,17-29 y.,Full Time,0.38708,1338,4512,0.37287,0.40130
2012,17-29 y.,Part Time,0.29524,1256,4512,0.28193,0.30855
2012,17-29 y.,Not Working,0.31768,1918,4512,0.30409,0.33126
2012,30-45 y.,Full Time,0.60079,4396,9074,0.59071,0.61087
2012,30-45 y.,Part Time,0.27698,3157,9074,0.26777,0.28619
2012,30-45 y.,Not Working,0.12223,1521,9074,0.11549,0.12897
2012,46-65 y.,Full Time,0.50216,4626,9375,0.49204,0.51228
2012,46-65 y.,Part Time,0.27322,2691,9375,0.26420,0.28224
2012,46-65 y.,Not Working,0.22462,2058,9375,0.21618,0.23307
2012,66 and older,Full Time,0.01230,67,5205,0.00931,0.01530
2012,66 and older,Part Time,0.06516,350,5205,0.05845,0.07187
2012,66 and older,Not Working,0.92254,4788,5205,0.91528,0.92980
2013,17-29 y.,Full Time,0.32566,1226,5585,0.31337,0.33795
2013,17-29 y.,Part Time,0.24628,1194,5585,0.23497,0.25758
2013,17-29 y.,Not Working,0.42807,3165,5585,0.41509,0.44105
2013,30-45 y.,Full Time,0.50642,3948,10363,0.49679,0.51604
2013,30-45 y.,Part Time,0.24350,2893,10363,0.23524,0.25177
2013,30-45 y.,Not Working,0.25008,3522,10363,0.24174,0.25842
2013,46-65 y.,Full Time,0.48678,4486,10189,0.47708,0.49649
2013,46-65 y.,Part Time,0.25824,2693,10189,0.24974,0.26674
2013,46-65 y.,Not Working,0.25497,3010,10189,0.24651,0.26344
2013,66 and older,Full Time,0.01101,56,5046,0.00813,0.01389
2013,66 and older,Part Time,0.07049,378,5046,0.06342,0.07755
2013,66 and older,Not Working,0.91851,4612,5046,0.91096,0.92606
2014,17-29 y.,Full Time,0.36861,1426,4870,0.35506,0.38216
2014,17-29 y.,Part Time,0.31040,1357,4870,0.29740,0.32339
2014,17-29 y.,Not Working,0.32100,2087,4870,0.30788,0.33411
2014,30-45 y.,Full Time,0.57167,4157,8520,0.56116,0.58218
2014,30-45 y.,Part Time,0.29508,2975,8520,0.28539,0.30476
2014,30-45 y.,Not Working,0.13325,1388,8520,0.12604,0.14047
2014,46-65 y.,Full Time,0.50840,4558,9311,0.49825,0.51856
2014,46-65 y.,Part Time,0.27573,2815,9311,0.26665,0.28481
2014,46-65 y.,Not Working,0.21587,1938,9311,0.20751,0.22423
2014,66 and older,Full Time,0.01397,82,4953,0.01070,0.01724
2014,66 and older,Part Time,0.07499,397,4953,0.06766,0.08233
2014,66 and older,Not Working,0.91104,4474,4953,0.90311,0.91897
2015,17-29 y.,Full Time,0.36088,1340,5017,0.34759,0.37418
2015,17-29 y.,Part Time,0.28871,1291,5017,0.27617,0.30126
2015,17-29 y.,Not Working,0.35040,2386,5017,0.33720,0.36360
2015,30-45 y.,Full Time,0.55128,3634,8287,0.54057,0.56198
2015,30-45 y.,Part Time,0.29046,2657,8287,0.28068,0.30023
2015,30-45 y.,Not Working,0.15827,1996,8287,0.15041,0.16612
2015,46-65 y.,Full Time,0.51205,4455,9136,0.50180,0.52230
2015,46-65 y.,Part Time,0.28305,2733,9136,0.27381,0.29228
2015,46-65 y.,Not Working,0.20491,1948,9136,0.19663,0.21319
2015,66 and older,Full Time,0.01797,86,4902,0.01425,0.02169
2015,66 and older,Part Time,0.07755,429,4902,0.07006,0.08504
2015,66 and older,Not Working,0.90448,4387,4902,0.89625,0.91271
2016,17-29 y.,Full Time,0.35660,1303,5572,0.34402,0.36918
2016,17-29 y.,Part Time,0.30297,1289,5572,0.29090,0.31504
2016,17-29 y.,Not Working,0.34043,2980,5572,0.32799,0.35287
2016,30-45 y.,Full Time,0.55798,3417,8628,0.54750,0.56846
2016,30-45 y.,Part Time,0.30225,2573,8628,0.29256,0.31194
2016,30-45 y.,Not Working,0.13977,2638,8628,0.13245,0.14709
2016,46-65 y.,Full Time,0.53162,4362,9033,0.52133,0.54191
2016,46-65 y.,Part Time,0.28220,2668,9033,0.27292,0.29148
2016,46-65 y.,Not Working,0.18618,2003,9033,0.17815,0.19420
2016,66 and older,Full Time,0.01618,88,4739,0.01259,0.01978
2016,66 and older,Part Time,0.08320,415,4739,0.07533,0.09106
2016,66 and older,Not Working,0.90062,4236,4739,0.89210,0.90914
2017,17-29 y.,Full Time,0.36607,1552,6552,0.35441,0.37774
2017,17-29 y.,Part Time,0.29624,1463,6552,0.28518,0.30729
2017,17-29 y.,Not Working,0.33769,3537,6552,0.32624,0.34914
2017,30-45 y.,Full Time,0.57191,3644,9132,0.56177,0.58206
2017,30-45 y.,Part Time,0.29783,2684,9132,0.28845,0.30721
2017,30-45 y.,Not Working,0.13026,2804,9132,0.12335,0.13716
2017,46-65 y.,Full Time,0.52757,5154,10580,0.51805,0.53708
2017,46-65 y.,Part Time,0.29028,3112,10580,0.28163,0.29893
2017,46-65 y.,Not Working,0.18215,2314,10580,0.17480,0.18951
2017,66 and older,Full Time,0.01563,89,4995,0.01219,0.01907
2017,66 and older,Part Time,0.09348,513,4995,0.08540,0.10155
2017,66 and older,Not Working,0.89090,4393,4995,0.88225,0.89955
2018,17-29 y.,Full Time,0.35802,1550,6166,0.34605,0.36998
2018,17-29 y.,Part Time,0.33096,1601,6166,0.31921,0.34270
2018,17-29 y.,Not Working,0.31103,3015,6166,0.29947,0.32258
2018,30-45 y.,Full Time,0.57477,3425,8446,0.56423,0.58531
2018,30-45 y.,Part Time,0.30748,2585,8446,0.29764,0.31732
2018,30-45 y.,Not Working,0.11775,2436,8446,0.11088,0.12463
2018,46-65 y.,Full Time,0.53993,4981,10257,0.53029,0.54958
2018,46-65 y.,Part Time,0.29073,3085,10257,0.28194,0.29952
2018,46-65 y.,Not Working,0.16934,2191,10257,0.16208,0.17659
2018,66 and older,Full Time,0.01696,92,5020,0.01338,0.02053
2018,66 and older,Part Time,0.10240,525,5020,0.09401,0.11079
