year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2015,Urban regions,male,,,,,,,,,,,,
2015,Urban regions,female,,,,,,,,,,,,
2015,Rural regions,male,,,,,,,,,,,,
2015,Rural regions,female,,,,,,,,,,,,
2016,Urban regions,male,,,,,,,,,,,,
2016,Urban regions,female,,,,,,,,,,,,
2016,Rural regions,male,,,,,,,,,,,,
2016,Rural regions,female,,,,,,,,,,,,
2017,Urban regions,male,8674,4.59436,4.56966,4.61906,3.66667,4.66667,5.33333,1.16667,7.0,4.6666665,4.66667,4.66667
2017,Urban regions,female,9792,4.72948,4.70544,4.75353,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,4.67500
2017,Rural regions,male,4641,4.50601,4.47270,4.53932,3.66667,4.33333,5.33333,1.16667,7.0,4.3333335,4.33333,4.66667
2017,Rural regions,female,5089,4.65739,4.62500,4.68977,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,4.66667
2018,Urban regions,male,,,,,,,,,,,,
2018,Urban regions,female,,,,,,,,,,,,
2018,Rural regions,male,,,,,,,,,,,,
2018,Rural regions,female,,,,,,,,,,,,
2019,Urban regions,male,7659,4.47417,4.44769,4.50064,3.66667,4.33333,5.33333,1.16667,7.0,4.3333335,4.33333,4.66667
2019,Urban regions,female,8510,4.62941,4.60349,4.65532,3.66667,4.66667,5.66667,1.0,7.0,4.6666665,4.66667,4.66667
2019,Rural regions,male,4140,4.34942,4.31373,4.38512,3.66667,4.33333,5.00000,1.66667,7.00000,4.3333335,4.33333,4.33333
2019,Rural regions,female,4494,4.51716,4.48238,4.55193,3.66667,4.66667,5.33333,1.16667,7.0,4.6666665,4.33333,4.66667
2020,Urban regions,male,,,,,,,,,,,,
2020,Urban regions,female,,,,,,,,,,,,
2020,Rural regions,male,,,,,,,,,,,,
2020,Rural regions,female,,,,,,,,,,,,
2021,Urban regions,male,,,,,,,,,,,,
2021,Urban regions,female,,,,,,,,,,,,
2021,Rural regions,male,,,,,,,,,,,,
2021,Rural regions,female,,,,,,,,,,,,
2022,Urban regions,male,,,,,,,,,,,,
2022,Urban regions,female,,,,,,,,,,,,
2022,Rural regions,male,,,,,,,,,,,,
2022,Rural regions,female,,,,,,,,,,,,
