year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Indirect migration background,Rural regions,227,6.81244,6.48473,7.14016,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2013,No migration background,Urban regions,13262,6.72034,6.68096,6.75971,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,No migration background,Rural regions,8453,6.69281,6.64367,6.74195,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Direct migration background,Urban regions,2101,6.53469,6.42981,6.63958,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Direct migration background,Rural regions,691,6.54677,6.36945,6.72408,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2013,Indirect migration background,Urban regions,922,7.04191,6.90565,7.17816,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2013,Indirect migration background,Rural regions,224,6.98028,6.67795,7.28262,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2014,No migration background,Urban regions,12308,6.69411,6.65300,6.73521,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,No migration background,Rural regions,7813,6.64308,6.59203,6.69414,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,Direct migration background,Urban regions,3904,6.68884,6.61116,6.76652,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
2014,Direct migration background,Rural regions,1317,6.84373,6.71642,6.97104,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2014,Indirect migration background,Urban regions,1405,6.94325,6.82705,7.05944,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2014,Indirect migration background,Rural regions,312,7.03532,6.78374,7.28691,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2015,No migration background,Urban regions,11601,6.73330,6.69220,6.77439,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,No migration background,Rural regions,7432,6.63794,6.58666,6.68922,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Direct migration background,Urban regions,3285,6.72211,6.64234,6.80189,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Direct migration background,Rural regions,1127,6.57722,6.43120,6.72324,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.02500
2015,Indirect migration background,Urban regions,1267,7.11460,6.99712,7.23207,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2015,Indirect migration background,Rural regions,292,6.95080,6.71618,7.18542,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2016,No migration background,Urban regions,10845,6.70136,6.65903,6.74370,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,No migration background,Rural regions,6927,6.57846,6.52462,6.63229,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Direct migration background,Urban regions,3610,6.73358,6.65805,6.80911,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Direct migration background,Rural regions,1266,6.81471,6.68051,6.94891,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2016,Indirect migration background,Urban regions,1179,7.00783,6.88462,7.13105,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2016,Indirect migration background,Rural regions,293,6.75715,6.51060,7.00370,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,No migration background,Urban regions,12261,6.61306,6.57312,6.65301,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,No migration background,Rural regions,7856,6.59346,6.54331,6.64361,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Direct migration background,Urban regions,3451,6.61558,6.53891,6.69226,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Direct migration background,Rural regions,1221,6.68021,6.55254,6.80788,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Indirect migration background,Urban regions,1328,6.80096,6.68497,6.91696,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Indirect migration background,Rural regions,283,6.66394,6.39240,6.93547,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2018,No migration background,Urban regions,11930,6.56564,6.52485,6.60643,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,No migration background,Rural regions,7497,6.47682,6.42543,6.52822,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Direct migration background,Urban regions,3338,6.43654,6.35691,6.51617,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Direct migration background,Rural regions,1160,6.63795,6.50977,6.76613,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.02500
2018,Indirect migration background,Urban regions,1318,6.68138,6.55737,6.80540,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Indirect migration background,Rural regions,300,6.83503,6.55705,7.11301,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2019,No migration background,Urban regions,12190,6.64464,6.60506,6.68422,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,No migration background,Rural regions,7491,6.60326,6.55301,6.65351,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Direct migration background,Urban regions,2917,6.55464,6.47241,6.63687,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Direct migration background,Rural regions,1013,6.79213,6.65809,6.92617,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Indirect migration background,Urban regions,1251,6.72172,6.59358,6.84985,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Indirect migration background,Rural regions,291,7.25007,7.01455,7.48559,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2020,No migration background,Urban regions,11585,6.54034,6.49991,6.58077,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,No migration background,Rural regions,6957,6.55308,6.49974,6.60642,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Direct migration background,Urban regions,4165,6.51603,6.44835,6.58371,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Direct migration background,Rural regions,1381,6.47535,6.34723,6.60347,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Indirect migration background,Urban regions,1244,6.70356,6.57577,6.83135,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Indirect migration background,Rural regions,293,6.55993,6.30029,6.81956,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2021,No migration background,Urban regions,8327,6.75450,6.70906,6.79995,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,No migration background,Rural regions,4880,6.57619,6.51464,6.63775,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Direct migration background,Urban regions,2318,6.58014,6.49332,6.66696,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Direct migration background,Rural regions,732,6.51579,6.35328,6.67829,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2021,Indirect migration background,Urban regions,746,6.73272,6.57483,6.89062,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Indirect migration background,Rural regions,191,6.76112,6.49545,7.02678,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,6.00000,7.00000
