"year","bildungsniveau","regtyp","mean","median","n","lower_confidence","upper_confidence"
"2013","AkademikerIn","Staedtischer Raum","6.99","6.5","4185","6.93","7.05"
"2013","Hauptschule","Laendlicher Raum","6.51","6.5","3069","6.43","6.59"
"2013","Hauptschule","Staedtischer Raum","6.4","6.5","4715","6.33","6.47"
"2013","Realschule","Laendlicher Raum","6.67","6.5","3223","6.59","6.75"
"2013","Realschule","Staedtischer Raum","6.69","6.5","4011","6.62","6.76"
"2014","(Fach-)Abitur","Laendlicher Raum","7.04","7.5","1042","6.91","7.17"
"2014","(Fach-)Abitur","Staedtischer Raum","7.1","7.5","2901","7.02","7.18"
"2014","(noch) kein Abschluss","Laendlicher Raum","6.51","6.5","318","6.25","6.77"
"2014","(noch) kein Abschluss","Staedtischer Raum","6.5","6.5","683","6.31","6.69"
"2014","AkademikerIn","Laendlicher Raum","6.88","6.5","1719","6.78","6.98"
"2014","AkademikerIn","Staedtischer Raum","6.97","6.5","4500","6.91","7.03"
"2014","Hauptschule","Laendlicher Raum","6.51","6.5","3118","6.43","6.59"
"2014","Hauptschule","Staedtischer Raum","6.34","6.5","5080","6.27","6.41"
"2014","Realschule","Laendlicher Raum","6.67","6.5","2977","6.59","6.75"
"2014","Realschule","Staedtischer Raum","6.65","6.5","3901","6.58","6.72"
"2015","(Fach-)Abitur","Laendlicher Raum","6.94","6.5","983","6.81","7.07"
"2015","(Fach-)Abitur","Staedtischer Raum","7.01","6.5","2664","6.93","7.09"
"2015","(noch) kein Abschluss","Laendlicher Raum","6.78","6.5","267","6.5","7.06"
"2015","(noch) kein Abschluss","Staedtischer Raum","6.3","6.5","549","6.09","6.51"
"2015","AkademikerIn","Laendlicher Raum","6.85","6.5","1658","6.75","6.95"
"2015","AkademikerIn","Staedtischer Raum","6.99","6.5","4206","6.93","7.05"
"2015","Hauptschule","Laendlicher Raum","6.53","6.5","2838","6.44","6.62"
"2015","Hauptschule","Staedtischer Raum","6.44","6.5","4522","6.37","6.51"
"2015","Realschule","Laendlicher Raum","6.59","6.5","2836","6.51","6.67"
"2015","Realschule","Staedtischer Raum","6.77","6.5","3653","6.7","6.84"
"2016","(Fach-)Abitur","Laendlicher Raum","6.91","6.5","988","6.78","7.04"
"2016","(Fach-)Abitur","Staedtischer Raum","7.06","7.5","2682","6.98","7.14"
"2016","(noch) kein Abschluss","Laendlicher Raum","6.54","6.5","227","6.22","6.86"
"2016","(noch) kein Abschluss","Staedtischer Raum","6.59","6.5","582","6.4","6.78"
"2016","AkademikerIn","Laendlicher Raum","6.79","6.5","1655","6.69","6.89"
"2016","AkademikerIn","Staedtischer Raum","6.94","6.5","4218","6.88","7"
"2016","Hauptschule","Laendlicher Raum","6.48","6.5","2702","6.39","6.57"
"2016","Hauptschule","Staedtischer Raum","6.42","6.5","4244","6.35","6.49"
"2016","Realschule","Laendlicher Raum","6.54","6.5","2651","6.45","6.63"
"2016","Realschule","Staedtischer Raum","6.62","6.5","3360","6.54","6.7"
"2017","(Fach-)Abitur","Laendlicher Raum","6.8","6.5","1138","6.68","6.92"
"2017","(Fach-)Abitur","Staedtischer Raum","6.75","6.5","2979","6.67","6.83"
"2017","(noch) kein Abschluss","Laendlicher Raum","6.93","7.5","263","6.64","7.22"
"2017","(noch) kein Abschluss","Staedtischer Raum","6.53","6.5","647","6.34","6.72"
"2017","AkademikerIn","Laendlicher Raum","6.87","6.5","1822","6.78","6.96"
"2017","AkademikerIn","Staedtischer Raum","6.93","6.5","4669","6.87","6.99"
"2017","Hauptschule","Laendlicher Raum","6.46","6.5","2804","6.37","6.55"
"2017","Hauptschule","Staedtischer Raum","6.35","6.5","4332","6.28","6.42"
"2017","Realschule","Laendlicher Raum","6.53","6.5","3070","6.45","6.61"
"2017","Realschule","Staedtischer Raum","6.51","6.5","3838","6.44","6.58"
"2018","(Fach-)Abitur","Laendlicher Raum","6.98","6.5","1118","6.86","7.1"
"2018","(Fach-)Abitur","Staedtischer Raum","6.73","6.5","2903","6.65","6.81"
"2018","(noch) kein Abschluss","Laendlicher Raum","6.56","6.5","235","6.25","6.87"
"2018","(noch) kein Abschluss","Staedtischer Raum","6.16","6.5","644","5.96","6.36"
"2018","AkademikerIn","Laendlicher Raum","6.68","6.5","1754","6.58","6.78"
"2018","AkademikerIn","Staedtischer Raum","6.84","6.5","4578","6.78","6.9"
"2018","Hauptschule","Laendlicher Raum","6.21","6.5","2619","6.12","6.3"
"2018","Hauptschule","Staedtischer Raum","6.27","6.5","4154","6.2","6.34"
"2018","Realschule","Laendlicher Raum","6.55","6.5","2956","6.47","6.63"
"2018","Realschule","Staedtischer Raum","6.45","6.5","3695","6.38","6.52"
"2019","(Fach-)Abitur","Laendlicher Raum","6.86","6.5","1103","6.73","6.99"
"2019","(Fach-)Abitur","Staedtischer Raum","6.78","6.5","2916","6.7","6.86"
"2019","(noch) kein Abschluss","Laendlicher Raum","6.86","6.5","211","6.55","7.17"
"2019","(noch) kein Abschluss","Staedtischer Raum","6.31","6.5","560","6.1","6.52"
"2019","AkademikerIn","Laendlicher Raum","6.77","6.5","1908","6.68","6.86"
"2019","AkademikerIn","Staedtischer Raum","7.02","6.5","4950","6.96","7.08"
"2019","Hauptschule","Laendlicher Raum","6.48","6.5","2395","6.39","6.57"
"2019","Hauptschule","Staedtischer Raum","6.31","6.5","3743","6.23","6.39"
"2019","Realschule","Laendlicher Raum","6.62","6.5","2950","6.54","6.7"
"2019","Realschule","Staedtischer Raum","6.5","6.5","3669","6.43","6.57"
"2020","(Fach-)Abitur","Laendlicher Raum","6.78","6.5","1180","6.65","6.91"
"2020","(Fach-)Abitur","Staedtischer Raum","6.7","6.5","3276","6.63","6.77"
"2020","(noch) kein Abschluss","Laendlicher Raum","7","7.5","258","6.69","7.31"
"2020","(noch) kein Abschluss","Staedtischer Raum","6.46","6.5","650","6.27","6.65"
"2020","AkademikerIn","Laendlicher Raum","6.81","6.5","1923","6.72","6.9"
"2020","AkademikerIn","Staedtischer Raum","6.82","6.5","5278","6.76","6.88"
"2020","Hauptschule","Laendlicher Raum","6.23","6.5","2312","6.13","6.33"
"2020","Hauptschule","Staedtischer Raum","6.27","6.5","3629","6.19","6.35"
"2020","Realschule","Laendlicher Raum","6.55","6.5","2753","6.47","6.63"
"2020","Realschule","Staedtischer Raum","6.41","6.5","3459","6.34","6.48"
