"plb0218","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein, nie","2005","Bayern","kein Migrationshintergrund","593","0.400707827159467","0.375639908381907","0.425775745937027"
"Nein, nie","2005","Bayern","direkter Migrationshintergrund","87","0.44047848883438","0.367954349353889","0.513002628314872"
"Nein, nie","2005","Bayern","indirekter Migrationshintergrund","31","0.379667589012026","0.271270722753089","0.488064455270964"
"Nein, nie","2005","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2005","Saarland","kein Migrationshintergrund","","","",""
"Nein, nie","2005","Saarland","direkter Migrationshintergrund","","","",""
"Nein, nie","2005","Saarland","indirekter Migrationshintergrund","","","",""
"Nein, nie","2005","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2005","Berlin","kein Migrationshintergrund","134","","",""
"Nein, nie","2005","Berlin","direkter Migrationshintergrund","10","","",""
"Nein, nie","2005","Berlin","indirekter Migrationshintergrund","4","0.260482032931622","0.051847169628756","0.469116896234488"
"Nein, nie","2005","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2005","Brandenburg","kein Migrationshintergrund","149","","",""
"Nein, nie","2005","Brandenburg","direkter Migrationshintergrund","","","",""
"Nein, nie","2005","Brandenburg","indirekter Migrationshintergrund","2","","",""
"Nein, nie","2005","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2005","Mecklenburg-Vorpommern","kein Migrationshintergrund","90","0.3823741824176","0.322727677249027","0.442020687586174"
"Nein, nie","2005","Mecklenburg-Vorpommern","direkter Migrationshintergrund","1","","",""
"Nein, nie","2005","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","1","","",""
"Nein, nie","2005","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2005","Sachsen","kein Migrationshintergrund","252","","",""
"Nein, nie","2005","Sachsen","direkter Migrationshintergrund","2","","",""
"Nein, nie","2005","Sachsen","indirekter Migrationshintergrund","2","","",""
"Nein, nie","2005","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2005","Sachsen-Anhalt","kein Migrationshintergrund","120","","",""
"Nein, nie","2005","Sachsen-Anhalt","direkter Migrationshintergrund","1","","",""
"Nein, nie","2005","Sachsen-Anhalt","indirekter Migrationshintergrund","1","","",""
"Nein, nie","2005","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2005","Thueringen","kein Migrationshintergrund","127","","",""
"Nein, nie","2005","Thueringen","direkter Migrationshintergrund","1","","",""
"Nein, nie","2005","Thueringen","indirekter Migrationshintergrund","2","","",""
"Nein, nie","2005","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Schleswig-Holstein","kein Migrationshintergrund","55","0.197870975707306","0.154288816982674","0.241453134431937"
"Ja, jede Woche","2005","Schleswig-Holstein","direkter Migrationshintergrund","4","0.183439938772469","0.0374552781785827","0.329424599366355"
"Ja, jede Woche","2005","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Hamburg","kein Migrationshintergrund","9","0.0562965994621783","0.0183858159594755","0.0942073829648811"
"Ja, jede Woche","2005","Hamburg","direkter Migrationshintergrund","3","","",""
"Ja, jede Woche","2005","Hamburg","indirekter Migrationshintergrund","2","","",""
"Ja, jede Woche","2005","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Niedersachsen","kein Migrationshintergrund","140","","",""
"Ja, jede Woche","2005","Niedersachsen","direkter Migrationshintergrund","12","","",""
"Ja, jede Woche","2005","Niedersachsen","indirekter Migrationshintergrund","5","0.159519020206295","0.0238941745521553","0.295143865860434"
"Ja, jede Woche","2005","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Bremen","kein Migrationshintergrund","16","","",""
"Ja, jede Woche","2005","Bremen","direkter Migrationshintergrund","1","","",""
"Ja, jede Woche","2005","Bremen","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Nordrhein-Westfalen","kein Migrationshintergrund","235","","",""
"Ja, jede Woche","2005","Nordrhein-Westfalen","direkter Migrationshintergrund","54","0.166895390765209","0.127143143889966","0.206647637640453"
"Ja, jede Woche","2005","Nordrhein-Westfalen","indirekter Migrationshintergrund","23","","",""
"Ja, jede Woche","2005","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Hessen","kein Migrationshintergrund","112","","",""
"Ja, jede Woche","2005","Hessen","direkter Migrationshintergrund","13","","",""
"Ja, jede Woche","2005","Hessen","indirekter Migrationshintergrund","5","0.0506309849547278","-0.00839399808090075","0.109655967990356"
"Ja, jede Woche","2005","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","96","0.216318040676959","0.181970563226452","0.250665518127466"
"Ja, jede Woche","2005","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","11","","",""
"Ja, jede Woche","2005","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","4","0.190122194110517","0.0392922484246618","0.340952139796372"
"Ja, jede Woche","2005","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Baden-Wuerttemberg","kein Migrationshintergrund","129","","",""
"Ja, jede Woche","2005","Baden-Wuerttemberg","direkter Migrationshintergrund","27","","",""
"Ja, jede Woche","2005","Baden-Wuerttemberg","indirekter Migrationshintergrund","16","","",""
"Ja, jede Woche","2005","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Bayern","kein Migrationshintergrund","217","","",""
"Ja, jede Woche","2005","Bayern","direkter Migrationshintergrund","18","","",""
"Ja, jede Woche","2005","Bayern","indirekter Migrationshintergrund","11","","",""
"Ja, jede Woche","2005","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Saarland","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Saarland","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Saarland","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Berlin","kein Migrationshintergrund","43","0.122641151561304","0.0888501903469943","0.156432112775614"
"Ja, jede Woche","2005","Berlin","direkter Migrationshintergrund","5","0.200718419385891","0.0523598653298441","0.349076973441938"
"Ja, jede Woche","2005","Berlin","indirekter Migrationshintergrund","3","","",""
"Ja, jede Woche","2005","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Brandenburg","kein Migrationshintergrund","70","0.176126563930419","0.14049306143051","0.211760066430328"
"Ja, jede Woche","2005","Brandenburg","direkter Migrationshintergrund","1","","",""
"Ja, jede Woche","2005","Brandenburg","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Mecklenburg-Vorpommern","kein Migrationshintergrund","27","","",""
"Ja, jede Woche","2005","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Sachsen","kein Migrationshintergrund","100","","",""
"Ja, jede Woche","2005","Sachsen","direkter Migrationshintergrund","1","","",""
"Ja, jede Woche","2005","Sachsen","indirekter Migrationshintergrund","1","","",""
"Ja, jede Woche","2005","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Sachsen-Anhalt","kein Migrationshintergrund","55","0.136299251545658","0.104093515449394","0.168504987641923"
"Ja, jede Woche","2005","Sachsen-Anhalt","direkter Migrationshintergrund","1","","",""
"Ja, jede Woche","2005","Sachsen-Anhalt","indirekter Migrationshintergrund","1","","",""
"Ja, jede Woche","2005","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2005","Thueringen","kein Migrationshintergrund","76","0.172637848866657","0.136791082422979","0.208484615310335"
"Ja, jede Woche","2005","Thueringen","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Thueringen","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2005","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Schleswig-Holstein","kein Migrationshintergrund","31","0.0841756867862914","0.053802176009508","0.114549197563075"
"Ja, alle 2 Wochen","2005","Schleswig-Holstein","direkter Migrationshintergrund","4","0.0911965447954726","-0.0173935934106493","0.199786683001594"
"Ja, alle 2 Wochen","2005","Schleswig-Holstein","indirekter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2005","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Hamburg","kein Migrationshintergrund","11","","",""
"Ja, alle 2 Wochen","2005","Hamburg","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Hamburg","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Niedersachsen","kein Migrationshintergrund","117","","",""
"Ja, alle 2 Wochen","2005","Niedersachsen","direkter Migrationshintergrund","22","","",""
"Ja, alle 2 Wochen","2005","Niedersachsen","indirekter Migrationshintergrund","3","","",""
"Ja, alle 2 Wochen","2005","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Bremen","kein Migrationshintergrund","12","","",""
"Ja, alle 2 Wochen","2005","Bremen","direkter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2005","Bremen","indirekter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2005","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Nordrhein-Westfalen","kein Migrationshintergrund","280","","",""
"Ja, alle 2 Wochen","2005","Nordrhein-Westfalen","direkter Migrationshintergrund","43","0.112976447025748","0.0792281958274137","0.146724698224083"
"Ja, alle 2 Wochen","2005","Nordrhein-Westfalen","indirekter Migrationshintergrund","15","","",""
"Ja, alle 2 Wochen","2005","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Hessen","kein Migrationshintergrund","75","0.112505827071696","0.0883436718652867","0.136667982278104"
"Ja, alle 2 Wochen","2005","Hessen","direkter Migrationshintergrund","17","","",""
"Ja, alle 2 Wochen","2005","Hessen","indirekter Migrationshintergrund","9","0.132189157906765","0.0410047441929643","0.223373571620565"
"Ja, alle 2 Wochen","2005","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","66","0.124595753293747","0.0970449353611343","0.152146571226359"
"Ja, alle 2 Wochen","2005","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","14","","",""
"Ja, alle 2 Wochen","2005","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","5","0.257539160297935","0.0894576929451638","0.425620627650707"
"Ja, alle 2 Wochen","2005","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Baden-Wuerttemberg","kein Migrationshintergrund","118","","",""
"Ja, alle 2 Wochen","2005","Baden-Wuerttemberg","direkter Migrationshintergrund","38","0.227519039543622","0.176658542248188","0.278379536839056"
"Ja, alle 2 Wochen","2005","Baden-Wuerttemberg","indirekter Migrationshintergrund","12","","",""
"Ja, alle 2 Wochen","2005","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Bayern","kein Migrationshintergrund","170","","",""
"Ja, alle 2 Wochen","2005","Bayern","direkter Migrationshintergrund","21","","",""
"Ja, alle 2 Wochen","2005","Bayern","indirekter Migrationshintergrund","17","","",""
"Ja, alle 2 Wochen","2005","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Saarland","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Saarland","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Saarland","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Berlin","kein Migrationshintergrund","58","0.192608824700156","0.151985646726148","0.233232002674163"
"Ja, alle 2 Wochen","2005","Berlin","direkter Migrationshintergrund","3","","",""
"Ja, alle 2 Wochen","2005","Berlin","indirekter Migrationshintergrund","4","0.259055051821677","0.05079180539713","0.467318298246223"
"Ja, alle 2 Wochen","2005","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Brandenburg","kein Migrationshintergrund","75","0.196904146625228","0.159705515914836","0.23410277733562"
"Ja, alle 2 Wochen","2005","Brandenburg","direkter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2005","Brandenburg","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Mecklenburg-Vorpommern","kein Migrationshintergrund","45","0.166787574721479","0.121032663558085","0.212542485884874"
"Ja, alle 2 Wochen","2005","Mecklenburg-Vorpommern","direkter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2005","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Sachsen","kein Migrationshintergrund","126","","",""
"Ja, alle 2 Wochen","2005","Sachsen","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Sachsen","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Sachsen-Anhalt","kein Migrationshintergrund","97","0.215379220086246","0.176792607981957","0.253965832190534"
"Ja, alle 2 Wochen","2005","Sachsen-Anhalt","direkter Migrationshintergrund","2","","",""
"Ja, alle 2 Wochen","2005","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2005","Thueringen","kein Migrationshintergrund","75","0.223902150242514","0.184363528555423","0.263440771929605"
"Ja, alle 2 Wochen","2005","Thueringen","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Thueringen","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2005","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Schleswig-Holstein","kein Migrationshintergrund","38","0.110009184513543","0.0757795068158354","0.14423886221125"
"Ja, alle 3-4 Wochen","2005","Schleswig-Holstein","direkter Migrationshintergrund","5","0.23354431156006","0.0739584613665681","0.393130161753552"
"Ja, alle 3-4 Wochen","2005","Schleswig-Holstein","indirekter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2005","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Hamburg","kein Migrationshintergrund","10","","",""
"Ja, alle 3-4 Wochen","2005","Hamburg","direkter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2005","Hamburg","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Niedersachsen","kein Migrationshintergrund","78","0.0930470648947817","0.0733551175105988","0.112739012278965"
"Ja, alle 3-4 Wochen","2005","Niedersachsen","direkter Migrationshintergrund","15","","",""
"Ja, alle 3-4 Wochen","2005","Niedersachsen","indirekter Migrationshintergrund","4","0.293772509105153","0.125060125537919","0.462484892672388"
"Ja, alle 3-4 Wochen","2005","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Bremen","kein Migrationshintergrund","6","0.0982252156258281","0.0285048573635499","0.167945573888106"
"Ja, alle 3-4 Wochen","2005","Bremen","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Bremen","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Nordrhein-Westfalen","kein Migrationshintergrund","153","","",""
"Ja, alle 3-4 Wochen","2005","Nordrhein-Westfalen","direkter Migrationshintergrund","31","0.102896297972914","0.0705062985510957","0.135286297394732"
"Ja, alle 3-4 Wochen","2005","Nordrhein-Westfalen","indirekter Migrationshintergrund","14","","",""
"Ja, alle 3-4 Wochen","2005","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Hessen","kein Migrationshintergrund","62","0.0832668799215342","0.0621406008186683","0.1043931590244"
"Ja, alle 3-4 Wochen","2005","Hessen","direkter Migrationshintergrund","10","","",""
"Ja, alle 3-4 Wochen","2005","Hessen","indirekter Migrationshintergrund","6","0.0935772338088251","0.0151691825257453","0.171985285091905"
"Ja, alle 3-4 Wochen","2005","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","40","0.0582025755210567","0.0386713991014736","0.0777337519406398"
"Ja, alle 3-4 Wochen","2005","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","15","","",""
"Ja, alle 3-4 Wochen","2005","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","3","","",""
"Ja, alle 3-4 Wochen","2005","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Baden-Wuerttemberg","kein Migrationshintergrund","94","0.0915378769870717","0.0742187053030576","0.108857048671086"
"Ja, alle 3-4 Wochen","2005","Baden-Wuerttemberg","direkter Migrationshintergrund","28","","",""
"Ja, alle 3-4 Wochen","2005","Baden-Wuerttemberg","indirekter Migrationshintergrund","11","","",""
"Ja, alle 3-4 Wochen","2005","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Bayern","kein Migrationshintergrund","123","","",""
"Ja, alle 3-4 Wochen","2005","Bayern","direkter Migrationshintergrund","10","","",""
"Ja, alle 3-4 Wochen","2005","Bayern","indirekter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2005","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Saarland","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Saarland","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Saarland","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Berlin","kein Migrationshintergrund","28","","",""
"Ja, alle 3-4 Wochen","2005","Berlin","direkter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2005","Berlin","indirekter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2005","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Brandenburg","kein Migrationshintergrund","46","0.114653463609385","0.0848500461040519","0.144456881114718"
"Ja, alle 3-4 Wochen","2005","Brandenburg","direkter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2005","Brandenburg","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Mecklenburg-Vorpommern","kein Migrationshintergrund","28","","",""
"Ja, alle 3-4 Wochen","2005","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen","kein Migrationshintergrund","88","0.116294960670984","0.0939261083005594","0.138663813041408"
"Ja, alle 3-4 Wochen","2005","Sachsen","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen-Anhalt","kein Migrationshintergrund","51","0.117386982147537","0.0871735557716356","0.147600408523438"
"Ja, alle 3-4 Wochen","2005","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen-Anhalt","indirekter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2005","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2005","Thueringen","kein Migrationshintergrund","40","0.0834425515363044","0.0572119779851919","0.109673125087417"
"Ja, alle 3-4 Wochen","2005","Thueringen","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Thueringen","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2005","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Schleswig-Holstein","kein Migrationshintergrund","96","0.300670740376795","0.25050791289669","0.350833567856899"
"Seltener","2005","Schleswig-Holstein","direkter Migrationshintergrund","2","","",""
"Seltener","2005","Schleswig-Holstein","indirekter Migrationshintergrund","2","","",""
"Seltener","2005","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Hamburg","kein Migrationshintergrund","48","0.348498318310017","0.270126119277824","0.42687051734221"
"Seltener","2005","Hamburg","direkter Migrationshintergrund","3","","",""
"Seltener","2005","Hamburg","indirekter Migrationshintergrund","1","","",""
"Seltener","2005","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Niedersachsen","kein Migrationshintergrund","217","","",""
"Seltener","2005","Niedersachsen","direkter Migrationshintergrund","31","0.343161624297101","0.256389987952451","0.42993326064175"
"Seltener","2005","Niedersachsen","indirekter Migrationshintergrund","4","0.177714066806553","0.0361211890648743","0.319306944548232"
"Seltener","2005","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Bremen","kein Migrationshintergrund","19","","",""
"Seltener","2005","Bremen","direkter Migrationshintergrund","","","",""
"Seltener","2005","Bremen","indirekter Migrationshintergrund","","","",""
"Seltener","2005","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Nordrhein-Westfalen","kein Migrationshintergrund","497","0.243419885317163","0.224298775563358","0.262540995070968"
"Seltener","2005","Nordrhein-Westfalen","direkter Migrationshintergrund","63","0.196203427121245","0.153866814151777","0.238540040090713"
"Seltener","2005","Nordrhein-Westfalen","indirekter Migrationshintergrund","25","","",""
"Seltener","2005","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Hessen","kein Migrationshintergrund","188","","",""
"Seltener","2005","Hessen","direkter Migrationshintergrund","31","0.261160342088243","0.182892363136433","0.339428321040052"
"Seltener","2005","Hessen","indirekter Migrationshintergrund","14","","",""
"Seltener","2005","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2005","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","135","","",""
"Seltener","2005","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","13","","",""
