"plb0218","year","quintil_oecd","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2005","1 Einkommensschwächstes Quintil","männlich","208","0.260102577663772","0.228831325003612","0.291373830323931"
"Seltener","2005","1 Einkommensschwächstes Quintil","weiblich","107","0.123419243164065","0.100711813594042","0.146126672734088"
"Seltener","2005","2","männlich","351","0.297835282414566","0.271698507135212","0.32397205769392"
"Seltener","2005","2","weiblich","186","0.16246240923891","0.139913261475284","0.185011557002536"
"Seltener","2005","3","männlich","376","0.329446815153301","0.302652132099862","0.35624149820674"
"Seltener","2005","3","weiblich","158","0.145476218748196","0.12380687826971","0.167145559226683"
"Seltener","2005","4","männlich","475","0.320843067248126","0.29669104281374","0.344995091682513"
"Seltener","2005","4","weiblich","239","0.194466165983957","0.172238781289062","0.216693550678852"
"Seltener","2005","5 Einkommensstärkstes Quintil","männlich","489","0.330609575871696","0.306944403771843","0.354274747971549"
"Seltener","2005","5 Einkommensstärkstes Quintil","weiblich","321","0.236246268985802","0.213030303022848","0.259462234948756"
"Nein, nie","2006","1 Einkommensschwächstes Quintil","männlich","","","",""
"Nein, nie","2006","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Nein, nie","2006","2","männlich","","","",""
"Nein, nie","2006","2","weiblich","","","",""
"Nein, nie","2006","3","männlich","","","",""
"Nein, nie","2006","3","weiblich","","","",""
"Nein, nie","2006","4","männlich","","","",""
"Nein, nie","2006","4","weiblich","","","",""
"Nein, nie","2006","5 Einkommensstärkstes Quintil","männlich","","","",""
"Nein, nie","2006","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, jede Woche","2006","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, jede Woche","2006","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, jede Woche","2006","2","männlich","","","",""
"Ja, jede Woche","2006","2","weiblich","","","",""
"Ja, jede Woche","2006","3","männlich","","","",""
"Ja, jede Woche","2006","3","weiblich","","","",""
"Ja, jede Woche","2006","4","männlich","","","",""
"Ja, jede Woche","2006","4","weiblich","","","",""
"Ja, jede Woche","2006","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, jede Woche","2006","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2006","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2006","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2006","2","männlich","","","",""
"Ja, alle 2 Wochen","2006","2","weiblich","","","",""
"Ja, alle 2 Wochen","2006","3","männlich","","","",""
"Ja, alle 2 Wochen","2006","3","weiblich","","","",""
"Ja, alle 2 Wochen","2006","4","männlich","","","",""
"Ja, alle 2 Wochen","2006","4","weiblich","","","",""
"Ja, alle 2 Wochen","2006","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2006","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2006","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","2","männlich","","","",""
"Ja, alle 3-4 Wochen","2006","2","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","3","männlich","","","",""
"Ja, alle 3-4 Wochen","2006","3","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","4","männlich","","","",""
"Ja, alle 3-4 Wochen","2006","4","weiblich","","","",""
"Ja, alle 3-4 Wochen","2006","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2006","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Seltener","2006","1 Einkommensschwächstes Quintil","männlich","","","",""
"Seltener","2006","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Seltener","2006","2","männlich","","","",""
"Seltener","2006","2","weiblich","","","",""
"Seltener","2006","3","männlich","","","",""
"Seltener","2006","3","weiblich","","","",""
"Seltener","2006","4","männlich","","","",""
"Seltener","2006","4","weiblich","","","",""
"Seltener","2006","5 Einkommensstärkstes Quintil","männlich","","","",""
"Seltener","2006","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Nein, nie","2007","1 Einkommensschwächstes Quintil","männlich","250","0.383693066389035","0.347873364702119","0.419512768075952"
"Nein, nie","2007","1 Einkommensschwächstes Quintil","weiblich","279","0.379826744981856","0.344025755663047","0.415627734300665"
"Nein, nie","2007","2","männlich","363","0.321036679053598","0.294250353254797","0.347823004852399"
"Nein, nie","2007","2","weiblich","461","0.438019154910378","0.408672795713543","0.467365514107214"
"Nein, nie","2007","3","männlich","333","0.28104043605092","0.255195130854097","0.306885741247744"
"Nein, nie","2007","3","weiblich","461","0.428521166077248","0.398772487952536","0.458269844201959"
"Nein, nie","2007","4","männlich","444","0.287679772559705","0.264601506500585","0.310758038618826"
"Nein, nie","2007","4","weiblich","597","0.453984717172777","0.426741538498301","0.481227895847254"
"Nein, nie","2007","5 Einkommensstärkstes Quintil","männlich","394","0.261350468863613","0.239313115906302","0.283387821820924"
"Nein, nie","2007","5 Einkommensstärkstes Quintil","weiblich","570","0.428302719107639","0.401236720306592","0.455368717908686"
"Ja, jede Woche","2007","1 Einkommensschwächstes Quintil","männlich","121","0.153758328920571","0.127187935129955","0.180328722711188"
"Ja, jede Woche","2007","1 Einkommensschwächstes Quintil","weiblich","125","0.170010464576717","0.142301526892474","0.19771940226096"
"Ja, jede Woche","2007","2","männlich","192","0.168713647250907","0.147227275009241","0.190200019492574"
"Ja, jede Woche","2007","2","weiblich","170","0.177165277569395","0.154581710981757","0.199748844157033"
"Ja, jede Woche","2007","3","männlich","179","0.148503322555126","0.128057499823324","0.168949145286929"
"Ja, jede Woche","2007","3","weiblich","144","0.116379718440002","0.0971021191952696","0.135657317684735"
"Ja, jede Woche","2007","4","männlich","181","0.126497494450421","0.109550842374055","0.143444146526788"
"Ja, jede Woche","2007","4","weiblich","145","0.125793942130624","0.107648333808443","0.143939550452805"
"Ja, jede Woche","2007","5 Einkommensstärkstes Quintil","männlich","271","0.166017862823349","0.147354738192631","0.184680987454067"
"Ja, jede Woche","2007","5 Einkommensstärkstes Quintil","weiblich","161","0.136494859574858","0.117716563129311","0.155273156020406"
"Ja, alle 2 Wochen","2007","1 Einkommensschwächstes Quintil","männlich","102","0.144141746778814","0.118269909322216","0.170013584235412"
"Ja, alle 2 Wochen","2007","1 Einkommensschwächstes Quintil","weiblich","135","0.182583722265779","0.154086770340592","0.211080674190966"
"Ja, alle 2 Wochen","2007","2","männlich","176","0.14770280697401","0.127346332429709","0.168059281518311"
"Ja, alle 2 Wochen","2007","2","weiblich","181","0.144167014344141","0.123390418883873","0.164943609804408"
"Ja, alle 2 Wochen","2007","3","männlich","178","0.172511092950739","0.15078735123596","0.194234834665518"
"Ja, alle 2 Wochen","2007","3","weiblich","202","0.209662791713188","0.185191981141852","0.234133602284524"
"Ja, alle 2 Wochen","2007","4","männlich","214","0.153497630702408","0.135120580524023","0.171874680880792"
"Ja, alle 2 Wochen","2007","4","weiblich","190","0.157838889698841","0.137889052190198","0.177788727207484"
"Ja, alle 2 Wochen","2007","5 Einkommensstärkstes Quintil","männlich","191","0.136619515570976","0.119393451551184","0.153845579590767"
"Ja, alle 2 Wochen","2007","5 Einkommensstärkstes Quintil","weiblich","121","0.086080446193251","0.070738805097673","0.101422087288829"
"Ja, alle 3-4 Wochen","2007","1 Einkommensschwächstes Quintil","männlich","75","0.104204344316084","0.081699352945069","0.126709335687098"
"Ja, alle 3-4 Wochen","2007","1 Einkommensschwächstes Quintil","weiblich","54","0.104959742779453","0.0823508963400063","0.1275685892189"
"Ja, alle 3-4 Wochen","2007","2","männlich","141","0.125269843482079","0.106277743846829","0.144261943117329"
"Ja, alle 3-4 Wochen","2007","2","weiblich","88","0.06320701463923","0.0488140129872675","0.0776000162911925"
"Ja, alle 3-4 Wochen","2007","3","männlich","121","0.109487158197204","0.0915337579876458","0.127440558406762"
"Ja, alle 3-4 Wochen","2007","3","weiblich","82","0.073725233328524","0.0580158385662469","0.0894346280908011"
"Ja, alle 3-4 Wochen","2007","4","männlich","162","0.111923933654906","0.0958509153366484","0.127996951973163"
"Ja, alle 3-4 Wochen","2007","4","weiblich","99","0.0695661824360287","0.0556449850289157","0.0834873798431418"
"Ja, alle 3-4 Wochen","2007","5 Einkommensstärkstes Quintil","männlich","180","0.113081712740046","0.097197468137481","0.128965957342611"
"Ja, alle 3-4 Wochen","2007","5 Einkommensstärkstes Quintil","weiblich","109","0.100699730738644","0.0842396449070314","0.117159816570257"
"Seltener","2007","1 Einkommensschwächstes Quintil","männlich","160","0.214202513595496","0.183982193422077","0.244422833768915"
"Seltener","2007","1 Einkommensschwächstes Quintil","weiblich","113","0.162619325396194","0.135399001726317","0.189839649066071"
"Seltener","2007","2","männlich","295","0.237277023239407","0.212869488258696","0.261684558220117"
"Seltener","2007","2","weiblich","198","0.177441538536857","0.154844165484548","0.200038911589165"
"Seltener","2007","3","männlich","351","0.28845799024601","0.262409258296222","0.314506722195799"
"Seltener","2007","3","weiblich","174","0.171711090441038","0.149040044602246","0.19438213627983"
"Seltener","2007","4","männlich","477","0.32040116863256","0.296611727948482","0.344190609316638"
"Seltener","2007","4","weiblich","252","0.192816268561729","0.171229243289779","0.214403293833679"
"Seltener","2007","5 Einkommensstärkstes Quintil","männlich","491","0.322930440002017","0.299477369495792","0.346383510508242"
"Seltener","2007","5 Einkommensstärkstes Quintil","weiblich","323","0.248422244385607","0.224787670394218","0.272056818376996"
"Nein, nie","2008","1 Einkommensschwächstes Quintil","männlich","","","",""
"Nein, nie","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Nein, nie","2008","2","männlich","","","",""
"Nein, nie","2008","2","weiblich","","","",""
"Nein, nie","2008","3","männlich","","","",""
"Nein, nie","2008","3","weiblich","","","",""
"Nein, nie","2008","4","männlich","","","",""
"Nein, nie","2008","4","weiblich","","","",""
"Nein, nie","2008","5 Einkommensstärkstes Quintil","männlich","","","",""
"Nein, nie","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, jede Woche","2008","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, jede Woche","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, jede Woche","2008","2","männlich","","","",""
"Ja, jede Woche","2008","2","weiblich","","","",""
"Ja, jede Woche","2008","3","männlich","","","",""
"Ja, jede Woche","2008","3","weiblich","","","",""
"Ja, jede Woche","2008","4","männlich","","","",""
"Ja, jede Woche","2008","4","weiblich","","","",""
"Ja, jede Woche","2008","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, jede Woche","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2008","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2008","2","männlich","","","",""
"Ja, alle 2 Wochen","2008","2","weiblich","","","",""
"Ja, alle 2 Wochen","2008","3","männlich","","","",""
"Ja, alle 2 Wochen","2008","3","weiblich","","","",""
"Ja, alle 2 Wochen","2008","4","männlich","","","",""
"Ja, alle 2 Wochen","2008","4","weiblich","","","",""
"Ja, alle 2 Wochen","2008","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2008","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2008","2","männlich","","","",""
"Ja, alle 3-4 Wochen","2008","2","weiblich","","","",""
"Ja, alle 3-4 Wochen","2008","3","männlich","","","",""
"Ja, alle 3-4 Wochen","2008","3","weiblich","","","",""
"Ja, alle 3-4 Wochen","2008","4","männlich","","","",""
"Ja, alle 3-4 Wochen","2008","4","weiblich","","","",""
"Ja, alle 3-4 Wochen","2008","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Seltener","2008","1 Einkommensschwächstes Quintil","männlich","","","",""
"Seltener","2008","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Seltener","2008","2","männlich","","","",""
"Seltener","2008","2","weiblich","","","",""
"Seltener","2008","3","männlich","","","",""
"Seltener","2008","3","weiblich","","","",""
"Seltener","2008","4","männlich","","","",""
"Seltener","2008","4","weiblich","","","",""
"Seltener","2008","5 Einkommensstärkstes Quintil","männlich","","","",""
"Seltener","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Nein, nie","2009","1 Einkommensschwächstes Quintil","männlich","185","0.342498779684747","0.301906238952129","0.383091320417366"
"Nein, nie","2009","1 Einkommensschwächstes Quintil","weiblich","242","0.408562775867618","0.368897926402143","0.448227625333094"
"Nein, nie","2009","2","männlich","303","0.317739395385152","0.287064214279966","0.348414576490337"
"Nein, nie","2009","2","weiblich","377","0.415941620084148","0.38390029496856","0.447982945199737"
"Nein, nie","2009","3","männlich","278","0.302164721392943","0.273400336948009","0.330929105837878"
"Nein, nie","2009","3","weiblich","407","0.443258006593863","0.411701791954307","0.474814221233419"
"Nein, nie","2009","4","männlich","406","0.312552710020254","0.287780298529278","0.337325121511229"
"Nein, nie","2009","4","weiblich","524","0.439117769035863","0.410837595822565","0.467397942249162"
"Nein, nie","2009","5 Einkommensstärkstes Quintil","männlich","397","0.25058980727742","0.228739509611455","0.272440104943386"
"Nein, nie","2009","5 Einkommensstärkstes Quintil","weiblich","558","0.429564852962167","0.402728233653563","0.456401472270771"
"Ja, jede Woche","2009","1 Einkommensschwächstes Quintil","männlich","99","0.191180854971353","0.157543925054653","0.224817784888054"
"Ja, jede Woche","2009","1 Einkommensschwächstes Quintil","weiblich","116","0.201409626821583","0.169048455481889","0.233770798161276"
"Ja, jede Woche","2009","2","männlich","129","0.16733735351939","0.142744583694758","0.191930123344022"
"Ja, jede Woche","2009","2","weiblich","155","0.189075667156485","0.163620606500171","0.214530727812799"
"Ja, jede Woche","2009","3","männlich","157","0.162038961205689","0.13895669828806","0.185121224123318"
"Ja, jede Woche","2009","3","weiblich","113","0.12083108890015","0.100127047729099","0.141535130071202"
"Ja, jede Woche","2009","4","männlich","175","0.124792308862188","0.107130449527356","0.14245416819702"
"Ja, jede Woche","2009","4","weiblich","143","0.127356375717101","0.108359397512748","0.146353353921454"
"Ja, jede Woche","2009","5 Einkommensstärkstes Quintil","männlich","279","0.181363041411335","0.161934691003881","0.200791391818789"
"Ja, jede Woche","2009","5 Einkommensstärkstes Quintil","weiblich","194","0.136690121839517","0.118066582629022","0.155313661050012"
"Ja, alle 2 Wochen","2009","1 Einkommensschwächstes Quintil","männlich","71","0.128112456780881","0.0995237601890436","0.156701153372718"
"Ja, alle 2 Wochen","2009","1 Einkommensschwächstes Quintil","weiblich","112","0.179983753447407","0.148984590576689","0.210982916318125"
"Ja, alle 2 Wochen","2009","2","männlich","112","0.129971414884176","0.107816650283105","0.152126179485248"
"Ja, alle 2 Wochen","2009","2","weiblich","169","0.193594225353889","0.167908657983272","0.219279792724506"
"Ja, alle 2 Wochen","2009","3","männlich","128","0.132201764323295","0.110984726426075","0.153418802220516"
"Ja, alle 2 Wochen","2009","3","weiblich","184","0.196472028157609","0.171232543635882","0.221711512679336"
"Ja, alle 2 Wochen","2009","4","männlich","183","0.144761997299374","0.125957673217484","0.163566321381264"
"Ja, alle 2 Wochen","2009","4","weiblich","188","0.16394040772138","0.142843571026782","0.185037244415978"
"Ja, alle 2 Wochen","2009","5 Einkommensstärkstes Quintil","männlich","183","0.139968764057837","0.122474787703553","0.157462740412122"
"Ja, alle 2 Wochen","2009","5 Einkommensstärkstes Quintil","weiblich","126","0.0987849099758745","0.082608958743738","0.114960861208011"
"Ja, alle 3-4 Wochen","2009","1 Einkommensschwächstes Quintil","männlich","47","0.110999570007442","0.0841288023941426","0.137870337620742"
"Ja, alle 3-4 Wochen","2009","1 Einkommensschwächstes Quintil","weiblich","41","0.0635341603305913","0.0438520481658776","0.083216272495305"
"Ja, alle 3-4 Wochen","2009","2","männlich","89","0.101108849993388","0.0812467760956748","0.120970923891101"
"Ja, alle 3-4 Wochen","2009","2","weiblich","69","0.0618465649339032","0.0461876783871058","0.0775054514807006"
"Ja, alle 3-4 Wochen","2009","3","männlich","105","0.100171372729207","0.0813648518426928","0.118977893615722"
"Ja, alle 3-4 Wochen","2009","3","weiblich","69","0.0711309798979639","0.0548028573285207","0.087459102467407"
"Ja, alle 3-4 Wochen","2009","4","männlich","144","0.102634694687658","0.0864158959925034","0.118853493382813"
"Ja, alle 3-4 Wochen","2009","4","weiblich","83","0.0597636015189476","0.0462555524616193","0.0732716505762758"
"Ja, alle 3-4 Wochen","2009","5 Einkommensstärkstes Quintil","männlich","163","0.0999141939633427","0.0847935109170362","0.115034877009649"
"Ja, alle 3-4 Wochen","2009","5 Einkommensstärkstes Quintil","weiblich","101","0.0876999614029225","0.072365135669987","0.103034787135858"
"Seltener","2009","1 Einkommensschwächstes Quintil","männlich","123","0.227208338555576","0.19136472503446","0.263051952076692"
"Seltener","2009","1 Einkommensschwächstes Quintil","weiblich","79","0.146509683532801","0.117976216209649","0.175043150855954"
"Seltener","2009","2","männlich","252","0.283842986217894","0.254138662848344","0.313547309587444"
"Seltener","2009","2","weiblich","139","0.139541922471575","0.117015959891701","0.162067885051449"
"Seltener","2009","3","männlich","311","0.303423180348865","0.274624961202769","0.332221399494961"
"Seltener","2009","3","weiblich","179","0.168307896450414","0.144541510147291","0.192074282753537"
"Seltener","2009","4","männlich","437","0.315258289130527","0.290427895874037","0.340088682387016"
"Seltener","2009","4","weiblich","245","0.209821846006708","0.186618875937166","0.233024816076251"
"Seltener","2009","5 Einkommensstärkstes Quintil","männlich","489","0.328164193290065","0.304489027527713","0.351839359052416"
"Seltener","2009","5 Einkommensstärkstes Quintil","weiblich","328","0.247260153819519","0.223871252704548","0.27064905493449"
"Nein, nie","2010","1 Einkommensschwächstes Quintil","männlich","","","",""
"Nein, nie","2010","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Nein, nie","2010","2","männlich","","","",""
"Nein, nie","2010","2","weiblich","","","",""
"Nein, nie","2010","3","männlich","","","",""
"Nein, nie","2010","3","weiblich","","","",""
"Nein, nie","2010","4","männlich","","","",""
"Nein, nie","2010","4","weiblich","","","",""
"Nein, nie","2010","5 Einkommensstärkstes Quintil","männlich","","","",""
"Nein, nie","2010","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, jede Woche","2010","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, jede Woche","2010","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, jede Woche","2010","2","männlich","","","",""
"Ja, jede Woche","2010","2","weiblich","","","",""
"Ja, jede Woche","2010","3","männlich","","","",""
"Ja, jede Woche","2010","3","weiblich","","","",""
"Ja, jede Woche","2010","4","männlich","","","",""
"Ja, jede Woche","2010","4","weiblich","","","",""
"Ja, jede Woche","2010","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, jede Woche","2010","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2010","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2010","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2010","2","männlich","","","",""
"Ja, alle 2 Wochen","2010","2","weiblich","","","",""
"Ja, alle 2 Wochen","2010","3","männlich","","","",""
"Ja, alle 2 Wochen","2010","3","weiblich","","","",""
"Ja, alle 2 Wochen","2010","4","männlich","","","",""
"Ja, alle 2 Wochen","2010","4","weiblich","","","",""
"Ja, alle 2 Wochen","2010","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2010","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2010","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","2","männlich","","","",""
"Ja, alle 3-4 Wochen","2010","2","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","3","männlich","","","",""
"Ja, alle 3-4 Wochen","2010","3","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","4","männlich","","","",""
"Ja, alle 3-4 Wochen","2010","4","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2010","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Seltener","2010","1 Einkommensschwächstes Quintil","männlich","","","",""
"Seltener","2010","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Seltener","2010","2","männlich","","","",""
"Seltener","2010","2","weiblich","","","",""
"Seltener","2010","3","männlich","","","",""
"Seltener","2010","3","weiblich","","","",""
"Seltener","2010","4","männlich","","","",""
"Seltener","2010","4","weiblich","","","",""
"Seltener","2010","5 Einkommensstärkstes Quintil","männlich","","","",""
"Seltener","2010","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Nein, nie","2011","1 Einkommensschwächstes Quintil","männlich","306","0.365931998650825","0.335236786803882","0.396627210497769"
"Nein, nie","2011","1 Einkommensschwächstes Quintil","weiblich","474","0.452286140282115","0.422979791363132","0.481592489201098"
"Nein, nie","2011","2","männlich","527","0.316827985942941","0.294467627128917","0.339188344756966"
"Nein, nie","2011","2","weiblich","739","0.416273268655911","0.392990985324106","0.439555551987717"
"Nein, nie","2011","3","männlich","464","0.293818731044076","0.271236521219238","0.316400940868914"
"Nein, nie","2011","3","weiblich","695","0.438284571150155","0.413772387896425","0.462796754403884"
"Nein, nie","2011","4","männlich","596","0.297617164492801","0.277463190737567","0.317771138248034"
"Nein, nie","2011","4","weiblich","903","0.440235054498653","0.418167961758215","0.46230214723909"
"Nein, nie","2011","5 Einkommensstärkstes Quintil","männlich","702","0.316960522125184","0.29767903225712","0.336242011993247"
"Nein, nie","2011","5 Einkommensstärkstes Quintil","weiblich","907","0.465721576983023","0.44385460284267","0.487588551123375"
"Ja, jede Woche","2011","1 Einkommensschwächstes Quintil","männlich","186","0.188753786541171","0.163817791637624","0.213689781444718"
"Ja, jede Woche","2011","1 Einkommensschwächstes Quintil","weiblich","219","0.190087839778636","0.166984522716832","0.21319115684044"
"Ja, jede Woche","2011","2","männlich","234","0.137620354135293","0.121062938504416","0.15417776976617"
"Ja, jede Woche","2011","2","weiblich","244","0.163290153009619","0.145831973468054","0.180748332551185"
"Ja, jede Woche","2011","3","männlich","226","0.133317213020471","0.116465587456491","0.150168838584452"
"Ja, jede Woche","2011","3","weiblich","218","0.15644341334932","0.138496842453079","0.174389984245562"
"Ja, jede Woche","2011","4","männlich","272","0.143382862003159","0.12793434631384","0.158831377692478"
"Ja, jede Woche","2011","4","weiblich","229","0.132824264531249","0.117737634881521","0.147910894180978"
"Ja, jede Woche","2011","5 Einkommensstärkstes Quintil","männlich","347","0.153559480396705","0.138619444585292","0.168499516208119"
