"plb0218","year","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, jede Woche","2007","2","362","0.172666616549208","0.157101282279594","0.188231950818822"
"Ja, jede Woche","2007","3","323","0.13429083776877","0.120123368414398","0.148458307123142"
"Ja, jede Woche","2007","4","326","0.126191728347297","0.113805519236112","0.138577937458482"
"Ja, jede Woche","2007","5 Einkommensstärkstes Quintil","432","0.153687496885563","0.140355281678581","0.167019712092544"
"Ja, alle 2 Wochen","2007","1 Einkommensschwächstes Quintil","237","0.162682786259128","0.143445704221487","0.181919868296768"
"Ja, alle 2 Wochen","2007","2","357","0.146049057438792","0.131505192654853","0.160592922222731"
"Ja, alle 2 Wochen","2007","3","380","0.188948163696484","0.172682240134517","0.205214087258452"
"Ja, alle 2 Wochen","2007","4","404","0.15538435583804","0.141871470420251","0.168897241255828"
"Ja, alle 2 Wochen","2007","5 Einkommensstärkstes Quintil","312","0.11551173008122","0.103695559516305","0.127327900646135"
"Ja, alle 3-4 Wochen","2007","1 Einkommensschwächstes Quintil","129","0.104568682323048","0.0886194294453069","0.120517935200789"
"Ja, alle 3-4 Wochen","2007","2","229","0.0962420171649678","0.0840963208085067","0.108387713521429"
"Ja, alle 3-4 Wochen","2007","3","203","0.0936649667860091","0.0815585378024927","0.105771395769525"
"Ja, alle 3-4 Wochen","2007","4","261","0.0935151186131975","0.0826549620846841","0.104375275141711"
"Ja, alle 3-4 Wochen","2007","5 Einkommensstärkstes Quintil","289","0.107910342882199","0.0964406059646487","0.119380079799749"
"Seltener","2007","1 Einkommensschwächstes Quintil","273","0.189323304949","0.168903609097926","0.209743000800074"
"Seltener","2007","2","493","0.209290963146274","0.192537770701455","0.226044155591093"
"Seltener","2007","3","525","0.236805519016879","0.219141212022925","0.254469826010833"
"Seltener","2007","4","729","0.264952360328684","0.24849134847075","0.281413372186619"
"Seltener","2007","5 Einkommensstärkstes Quintil","814","0.291811881040321","0.275006689317663","0.308617072762979"
"Nein, nie","2008","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","2","","","",""
"Nein, nie","2008","3","","","",""
"Nein, nie","2008","4","","","",""
"Nein, nie","2008","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","2","","","",""
"Ja, jede Woche","2008","3","","","",""
"Ja, jede Woche","2008","4","","","",""
"Ja, jede Woche","2008","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","2","","","",""
"Ja, alle 2 Wochen","2008","3","","","",""
"Ja, alle 2 Wochen","2008","4","","","",""
"Ja, alle 2 Wochen","2008","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","2","","","",""
"Ja, alle 3-4 Wochen","2008","3","","","",""
"Ja, alle 3-4 Wochen","2008","4","","","",""
"Ja, alle 3-4 Wochen","2008","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","2","","","",""
"Seltener","2008","3","","","",""
"Seltener","2008","4","","","",""
"Seltener","2008","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2009","1 Einkommensschwächstes Quintil","427","0.376076847497215","0.34764438290242","0.404509312092009"
"Nein, nie","2009","2","680","0.366081774985214","0.343790108086481","0.388373441883947"
"Nein, nie","2009","3","685","0.367914552058415","0.346405645493074","0.389423458623756"
"Nein, nie","2009","4","930","0.367277270288174","0.348485690154775","0.386068850421573"
"Nein, nie","2009","5 Einkommensstärkstes Quintil","955","0.328180437381005","0.310843983671964","0.345516891090046"
"Ja, jede Woche","2009","1 Einkommensschwächstes Quintil","215","0.196379789560089","0.173062155750005","0.219697423370174"
"Ja, jede Woche","2009","2","284","0.178038555176794","0.160336665665536","0.195740444688052"
"Ja, jede Woche","2009","3","270","0.142835987638837","0.127229407754117","0.158442567523558"
"Ja, jede Woche","2009","4","318","0.125900967383142","0.112969303453557","0.138832631312726"
"Ja, jede Woche","2009","5 Einkommensstärkstes Quintil","473","0.161996095785577","0.14839252591535","0.175599665655803"
"Ja, alle 2 Wochen","2009","1 Einkommensschwächstes Quintil","183","0.154476861261771","0.133263713152916","0.175690009370627"
"Ja, alle 2 Wochen","2009","2","281","0.161291255797934","0.144271713804517","0.178310797791352"
"Ja, alle 2 Wochen","2009","3","312","0.162151871147399","0.145711917509289","0.17859182478551"
"Ja, alle 2 Wochen","2009","4","371","0.153054412956151","0.139019483342926","0.167089342569376"
"Ja, alle 2 Wochen","2009","5 Einkommensstärkstes Quintil","309","0.122114424777811","0.110025712608877","0.134203136946745"
"Ja, alle 3-4 Wochen","2009","1 Einkommensschwächstes Quintil","88","0.0868745270647769","0.0703426520550575","0.103406402074496"
"Ja, alle 3-4 Wochen","2009","2","158","0.0817810568183432","0.0691005575019714","0.094461556134715"
"Ja, alle 3-4 Wochen","2009","3","174","0.0866384756222046","0.0740916543442347","0.0991852969001744"
"Ja, alle 3-4 Wochen","2009","4","227","0.0840979694642032","0.0732792260187277","0.0949167129096787"
"Ja, alle 3-4 Wochen","2009","5 Einkommensstärkstes Quintil","264","0.0946189864836136","0.0838125517733035","0.105425421193924"
"Seltener","2009","1 Einkommensschwächstes Quintil","202","0.186191974616148","0.163343767844933","0.209040181387363"
"Seltener","2009","2","391","0.212807357221715","0.193867761515814","0.231746952927616"
"Seltener","2009","3","490","0.240459113533144","0.221397785578806","0.259520441487482"
"Seltener","2009","4","682","0.26966937990833","0.252369817047376","0.286968942769284"
"Seltener","2009","5 Einkommensstärkstes Quintil","817","0.293090055571993","0.276284217147146","0.30989589399684"
"Nein, nie","2010","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","2","","","",""
"Nein, nie","2010","3","","","",""
"Nein, nie","2010","4","","","",""
"Nein, nie","2010","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2010","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2010","2","","","",""
"Ja, jede Woche","2010","3","","","",""
"Ja, jede Woche","2010","4","","","",""
"Ja, jede Woche","2010","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","2","","","",""
"Ja, alle 2 Wochen","2010","3","","","",""
"Ja, alle 2 Wochen","2010","4","","","",""
"Ja, alle 2 Wochen","2010","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","2","","","",""
"Ja, alle 3-4 Wochen","2010","3","","","",""
"Ja, alle 3-4 Wochen","2010","4","","","",""
"Ja, alle 3-4 Wochen","2010","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","2","","","",""
"Seltener","2010","3","","","",""
"Seltener","2010","4","","","",""
"Seltener","2010","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2011","1 Einkommensschwächstes Quintil","780","0.408327039614719","0.387070488442325","0.429583590787113"
"Nein, nie","2011","2","1266","0.364364398710727","0.348152240641132","0.380576556780322"
"Nein, nie","2011","3","1159","0.360524125986493","0.343721773932626","0.377326478040361"
"Nein, nie","2011","4","1499","0.364117006476937","0.349055834876631","0.379178178077243"
"Nein, nie","2011","5 Einkommensstärkstes Quintil","1609","0.381971147755117","0.367339616806026","0.396602678704209"
"Ja, jede Woche","2011","1 Einkommensschwächstes Quintil","405","0.189408731869582","0.172463448719771","0.206354015019393"
"Ja, jede Woche","2011","2","478","0.149890922649619","0.13786568278979","0.161916162509447"
"Ja, jede Woche","2011","3","444","0.143995462808245","0.131709667679318","0.156281257937172"
"Ja, jede Woche","2011","4","501","0.138459601229723","0.127649020318868","0.149270182140578"
"Ja, jede Woche","2011","5 Einkommensstärkstes Quintil","603","0.141288481921548","0.130799166652706","0.151777797190389"
"Ja, alle 2 Wochen","2011","1 Einkommensschwächstes Quintil","337","0.157628455323981","0.141869877340441","0.173387033307521"
"Ja, alle 2 Wochen","2011","2","655","0.195369027053388","0.182012455829414","0.208725598277361"
"Ja, alle 2 Wochen","2011","3","540","0.176192218583623","0.162860162292927","0.18952427487432"
"Ja, alle 2 Wochen","2011","4","596","0.156986766750463","0.145600053386145","0.168373480114782"
"Ja, alle 2 Wochen","2011","5 Einkommensstärkstes Quintil","488","0.111092923710154","0.101629647956748","0.12055619946356"
"Ja, alle 3-4 Wochen","2011","1 Einkommensschwächstes Quintil","169","0.0769413111071162","0.0654162743269759","0.0884663478872565"
"Ja, alle 3-4 Wochen","2011","2","327","0.0886400716765155","0.0790652924614184","0.0982148508916126"
"Ja, alle 3-4 Wochen","2011","3","300","0.0963857730517615","0.0860584246356525","0.10671312146787"
"Ja, alle 3-4 Wochen","2011","4","341","0.094772649654056","0.0856047465440878","0.103940552764024"
"Ja, alle 3-4 Wochen","2011","5 Einkommensstärkstes Quintil","415","0.0936481764071597","0.0848747712788158","0.102421581535504"
"Seltener","2011","1 Einkommensschwächstes Quintil","363","0.167694462084602","0.151537912272037","0.183851011897166"
"Seltener","2011","2","659","0.201735579909752","0.18821692782229","0.215254231997213"
"Seltener","2011","3","694","0.222902419569877","0.208338240790057","0.237466598349696"
"Seltener","2011","4","984","0.245663975888821","0.23218978076462","0.259138171013022"
"Seltener","2011","5 Einkommensstärkstes Quintil","1121","0.27199927020602","0.2585988044881","0.285399735923941"
"Nein, nie","2012","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2012","2","","","",""
"Nein, nie","2012","3","","","",""
"Nein, nie","2012","4","","","",""
"Nein, nie","2012","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2012","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2012","2","","","",""
"Ja, jede Woche","2012","3","","","",""
"Ja, jede Woche","2012","4","","","",""
"Ja, jede Woche","2012","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","2","","","",""
"Ja, alle 2 Wochen","2012","3","","","",""
"Ja, alle 2 Wochen","2012","4","","","",""
"Ja, alle 2 Wochen","2012","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","2","","","",""
"Ja, alle 3-4 Wochen","2012","3","","","",""
"Ja, alle 3-4 Wochen","2012","4","","","",""
"Ja, alle 3-4 Wochen","2012","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","2","","","",""
"Seltener","2012","3","","","",""
"Seltener","2012","4","","","",""
"Seltener","2012","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2013","1 Einkommensschwächstes Quintil","585","0.372970742703802","0.348965487969445","0.396975997438159"
"Nein, nie","2013","2","1075","0.384595305340829","0.366468306655972","0.402722304025685"
"Nein, nie","2013","3","1100","0.361472252685618","0.343790620677675","0.379153884693561"
"Nein, nie","2013","4","1521","0.373627224149621","0.358334245049166","0.388920203250077"
"Nein, nie","2013","5 Einkommensstärkstes Quintil","1715","0.358733985700806","0.344737562973838","0.372730408427774"
"Ja, jede Woche","2013","1 Einkommensschwächstes Quintil","316","0.207268762101121","0.187147512600877","0.227390011601365"
"Ja, jede Woche","2013","2","388","0.145369770415783","0.132236596696666","0.158502944134899"
"Ja, jede Woche","2013","3","355","0.141629652739321","0.128797207309538","0.154462098169103"
"Ja, jede Woche","2013","4","433","0.113776181591554","0.103738029124603","0.123814334058504"
"Ja, jede Woche","2013","5 Einkommensstärkstes Quintil","600","0.127647319986125","0.117909458834908","0.137385181137342"
"Ja, alle 2 Wochen","2013","1 Einkommensschwächstes Quintil","274","0.158988724618281","0.140837367332773","0.177140081903788"
"Ja, alle 2 Wochen","2013","2","498","0.17426429605261","0.160130193069906","0.188398399035314"
"Ja, alle 2 Wochen","2013","3","496","0.182126902313261","0.167922433753304","0.196331370873219"
"Ja, alle 2 Wochen","2013","4","612","0.16913719547603","0.157286587745375","0.180987803206684"
"Ja, alle 2 Wochen","2013","5 Einkommensstärkstes Quintil","531","0.122685680205893","0.113111838907645","0.13225952150414"
"Ja, alle 3-4 Wochen","2013","1 Einkommensschwächstes Quintil","123","0.0891147300839243","0.0749720531426229","0.103257407025226"
"Ja, alle 3-4 Wochen","2013","2","248","0.0971951799015413","0.0861578808442376","0.108232478958845"
"Ja, alle 3-4 Wochen","2013","3","256","0.0912497783754748","0.0806515529731787","0.101848003777771"
"Ja, alle 3-4 Wochen","2013","4","344","0.0922329158069565","0.0830857492660368","0.101380082347876"
"Ja, alle 3-4 Wochen","2013","5 Einkommensstärkstes Quintil","387","0.087217224468652","0.07898349626959","0.0954509526677139"
"Seltener","2013","1 Einkommensschwächstes Quintil","261","0.171657040492872","0.152938976124321","0.190375104861424"
"Seltener","2013","2","558","0.198575448289237","0.183711382846217","0.213439513732258"
"Seltener","2013","3","629","0.223521413886325","0.208188690974772","0.238854136797878"
"Seltener","2013","4","934","0.251226482975839","0.237515633953335","0.264937331998343"
"Seltener","2013","5 Einkommensstärkstes Quintil","1278","0.303715789638524","0.290296218521495","0.317135360755553"
"Nein, nie","2014","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2014","2","","","",""
"Nein, nie","2014","3","","","",""
"Nein, nie","2014","4","","","",""
"Nein, nie","2014","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2014","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2014","2","","","",""
"Ja, jede Woche","2014","3","","","",""
"Ja, jede Woche","2014","4","","","",""
"Ja, jede Woche","2014","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","2","","","",""
"Ja, alle 2 Wochen","2014","3","","","",""
"Ja, alle 2 Wochen","2014","4","","","",""
"Ja, alle 2 Wochen","2014","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","2","","","",""
"Ja, alle 3-4 Wochen","2014","3","","","",""
"Ja, alle 3-4 Wochen","2014","4","","","",""
"Ja, alle 3-4 Wochen","2014","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","2","","","",""
"Seltener","2014","3","","","",""
"Seltener","2014","4","","","",""
"Seltener","2014","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2015","1 Einkommensschwächstes Quintil","576","0.407699263163227","0.382211889443182","0.433186636883272"
"Nein, nie","2015","2","863","0.378418105626766","0.358657441103176","0.398178770150356"
"Nein, nie","2015","3","1080","0.375177030381673","0.357104193783054","0.393249866980292"
"Nein, nie","2015","4","1578","0.391736277733135","0.376303085965909","0.40716946950036"
"Nein, nie","2015","5 Einkommensstärkstes Quintil","1952","0.373302015396883","0.359826397734233","0.386777633059534"
"Ja, jede Woche","2015","1 Einkommensschwächstes Quintil","269","0.183211675195593","0.163147776756852","0.203275573634334"
"Ja, jede Woche","2015","2","379","0.171368878424889","0.156015179819638","0.186722577030141"
"Ja, jede Woche","2015","3","377","0.142927818931803","0.129863198679104","0.155992439184501"
"Ja, jede Woche","2015","4","466","0.120656933212004","0.110358569833156","0.130955296590851"
"Ja, jede Woche","2015","5 Einkommensstärkstes Quintil","577","0.118268708465073","0.109271818311922","0.127265598618224"
"Ja, alle 2 Wochen","2015","1 Einkommensschwächstes Quintil","252","0.194825608318375","0.174283170327605","0.215368046309145"
"Ja, alle 2 Wochen","2015","2","447","0.210718527711821","0.194102250482797","0.227334804940845"
"Ja, alle 2 Wochen","2015","3","463","0.177438615701466","0.163178011150411","0.191699220252522"
"Ja, alle 2 Wochen","2015","4","597","0.154442151961338","0.143016855355656","0.16586744856702"
"Ja, alle 2 Wochen","2015","5 Einkommensstärkstes Quintil","599","0.130178419543654","0.120803361815889","0.13955347727142"
"Ja, alle 3-4 Wochen","2015","1 Einkommensschwächstes Quintil","93","0.0607442836976273","0.0483555014865503","0.0731330659087043"
"Ja, alle 3-4 Wochen","2015","2","190","0.0745672160352589","0.0638640362990597","0.085270395771458"
"Ja, alle 3-4 Wochen","2015","3","236","0.0783094303089018","0.0682810842492034","0.0883377763686003"
"Ja, alle 3-4 Wochen","2015","4","323","0.0925273104717187","0.0833658513116553","0.101688769631782"
"Ja, alle 3-4 Wochen","2015","5 Einkommensstärkstes Quintil","462","0.09568018329111","0.0874849487485951","0.103875417833625"
"Seltener","2015","1 Einkommensschwächstes Quintil","238","0.153519169625178","0.134822086565786","0.17221625268457"
"Seltener","2015","2","435","0.164927272201265","0.149806471055666","0.180048073346864"
"Seltener","2015","3","601","0.226147104676156","0.210531657345585","0.241762552006726"
"Seltener","2015","4","879","0.240637326621804","0.227122234241638","0.254152419001971"
"Seltener","2015","5 Einkommensstärkstes Quintil","1359","0.282570673303279","0.270026487730995","0.295114858875563"
"Nein, nie","2016","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2016","2","","","",""
"Nein, nie","2016","3","","","",""
"Nein, nie","2016","4","","","",""
"Nein, nie","2016","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2016","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2016","2","","","",""
"Ja, jede Woche","2016","3","","","",""
"Ja, jede Woche","2016","4","","","",""
"Ja, jede Woche","2016","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2016","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2016","2","","","",""
"Ja, alle 2 Wochen","2016","3","","","",""
"Ja, alle 2 Wochen","2016","4","","","",""
"Ja, alle 2 Wochen","2016","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2016","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2016","2","","","",""
"Ja, alle 3-4 Wochen","2016","3","","","",""
"Ja, alle 3-4 Wochen","2016","4","","","",""
"Ja, alle 3-4 Wochen","2016","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","2","","","",""
"Seltener","2016","3","","","",""
"Seltener","2016","4","","","",""
"Seltener","2016","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2017","1 Einkommensschwächstes Quintil","508","0.46173928581929","0.432988358685084","0.490490212953496"
"Nein, nie","2017","2","915","0.448092343156514","0.427159152779003","0.469025533534026"
"Nein, nie","2017","3","1152","0.37580842396053","0.357865680457133","0.393751167463928"
"Nein, nie","2017","4","1908","0.440915244861686","0.426241638608941","0.455588851114432"
"Nein, nie","2017","5 Einkommensstärkstes Quintil","2655","0.408130258941011","0.395931728792266","0.420328789089756"
"Ja, jede Woche","2017","1 Einkommensschwächstes Quintil","229","0.177842981051097","0.15579073405892","0.199895228043274"
"Ja, jede Woche","2017","2","359","0.150372390548677","0.135326537615186","0.165418243482168"
"Ja, jede Woche","2017","3","378","0.155087918348528","0.141677529054588","0.168498307642467"
"Ja, jede Woche","2017","4","533","0.11784356099126","0.108314585465678","0.127372536516841"
"Ja, jede Woche","2017","5 Einkommensstärkstes Quintil","754","0.122233963913003","0.114104154364089","0.130363773461917"
"Ja, alle 2 Wochen","2017","1 Einkommensschwächstes Quintil","170","0.140523942585388","0.120481568983097","0.160566316187679"
"Ja, alle 2 Wochen","2017","2","375","0.151858350185413","0.136751567351589","0.166965133019238"
"Ja, alle 2 Wochen","2017","3","501","0.187942896153977","0.173470085370553","0.202415706937402"
"Ja, alle 2 Wochen","2017","4","681","0.154552059654913","0.143868860801146","0.165235258508679"
"Ja, alle 2 Wochen","2017","5 Einkommensstärkstes Quintil","772","0.128865466876118","0.120549630631482","0.137181303120755"
"Ja, alle 3-4 Wochen","2017","1 Einkommensschwächstes Quintil","93","0.063918606387692","0.0498118374091098","0.0780253753662742"
"Ja, alle 3-4 Wochen","2017","2","200","0.0944860817312941","0.0821734770221276","0.106798686440461"
"Ja, alle 3-4 Wochen","2017","3","285","0.0845572768952347","0.0742501475904482","0.0948644062000212"
"Ja, alle 3-4 Wochen","2017","4","455","0.0882564424448224","0.079872852293331","0.0966400325963137"
"Ja, alle 3-4 Wochen","2017","5 Einkommensstärkstes Quintil","578","0.0963400499940856","0.0890168484125331","0.103663251575638"
"Seltener","2017","1 Einkommensschwächstes Quintil","155","0.155975184156534","0.135050329004441","0.176900039308626"
"Seltener","2017","2","319","0.155190834378101","0.139949226137092","0.17043244261911"
"Seltener","2017","3","483","0.19660348464173","0.18188011487612","0.21132685440734"
"Seltener","2017","4","821","0.198432692047319","0.186645860176939","0.210219523917699"
"Seltener","2017","5 Einkommensstärkstes Quintil","1477","0.244430260275782","0.23376405835507","0.255096462196495"
"Nein, nie","2018","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2018","2","","","",""
"Nein, nie","2018","3","","","",""
"Nein, nie","2018","4","","","",""
"Nein, nie","2018","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2018","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2018","2","","","",""
"Ja, jede Woche","2018","3","","","",""
"Ja, jede Woche","2018","4","","","",""
"Ja, jede Woche","2018","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2018","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2018","2","","","",""
"Ja, alle 2 Wochen","2018","3","","","",""
"Ja, alle 2 Wochen","2018","4","","","",""
"Ja, alle 2 Wochen","2018","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2018","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2018","2","","","",""
"Ja, alle 3-4 Wochen","2018","3","","","",""
"Ja, alle 3-4 Wochen","2018","4","","","",""
"Ja, alle 3-4 Wochen","2018","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2018","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2018","2","","","",""
"Seltener","2018","3","","","",""
"Seltener","2018","4","","","",""
"Seltener","2018","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2019","1 Einkommensschwächstes Quintil","391","0.46004711800603","0.426541493496943","0.493552742515118"
"Nein, nie","2019","2","662","0.424385680433503","0.399456627897907","0.4493147329691"
"Nein, nie","2019","3","889","0.39694763978161","0.37639521822574","0.41750006133748"
"Nein, nie","2019","4","1848","0.442361813497397","0.427383903925162","0.457339723069631"
"Nein, nie","2019","5 Einkommensstärkstes Quintil","3187","0.422673017728433","0.411937181079996","0.433408854376869"
"Ja, jede Woche","2019","1 Einkommensschwächstes Quintil","168","0.182320027289174","0.156363445661423","0.208276608916925"
"Ja, jede Woche","2019","2","240","0.163882039970644","0.145211405600306","0.182552674340982"
"Ja, jede Woche","2019","3","330","0.149482764361323","0.134504689520921","0.164460839201725"
