"plb0218","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, jede Woche","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2006","AkademikerIn","2","","","",""
"Ja, jede Woche","2006","AkademikerIn","3","","","",""
"Ja, jede Woche","2006","AkademikerIn","4","","","",""
"Ja, jede Woche","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","2","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","3","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","4","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","2","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","3","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","4","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","Realschule","2","","","",""
"Ja, alle 2 Wochen","2006","Realschule","3","","","",""
"Ja, alle 2 Wochen","2006","Realschule","4","","","",""
"Ja, alle 2 Wochen","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","(Fach-)Abitur","2","","","",""
"Ja, alle 2 Wochen","2006","(Fach-)Abitur","3","","","",""
"Ja, alle 2 Wochen","2006","(Fach-)Abitur","4","","","",""
"Ja, alle 2 Wochen","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","AkademikerIn","2","","","",""
"Ja, alle 2 Wochen","2006","AkademikerIn","3","","","",""
"Ja, alle 2 Wochen","2006","AkademikerIn","4","","","",""
"Ja, alle 2 Wochen","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","(noch) kein Abschluss","2","","","",""
"Ja, alle 3-4 Wochen","2006","(noch) kein Abschluss","3","","","",""
"Ja, alle 3-4 Wochen","2006","(noch) kein Abschluss","4","","","",""
"Ja, alle 3-4 Wochen","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","Hauptschule","2","","","",""
"Ja, alle 3-4 Wochen","2006","Hauptschule","3","","","",""
"Ja, alle 3-4 Wochen","2006","Hauptschule","4","","","",""
"Ja, alle 3-4 Wochen","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","Realschule","2","","","",""
"Ja, alle 3-4 Wochen","2006","Realschule","3","","","",""
"Ja, alle 3-4 Wochen","2006","Realschule","4","","","",""
"Ja, alle 3-4 Wochen","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","(Fach-)Abitur","2","","","",""
"Ja, alle 3-4 Wochen","2006","(Fach-)Abitur","3","","","",""
"Ja, alle 3-4 Wochen","2006","(Fach-)Abitur","4","","","",""
"Ja, alle 3-4 Wochen","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","AkademikerIn","2","","","",""
"Ja, alle 3-4 Wochen","2006","AkademikerIn","3","","","",""
"Ja, alle 3-4 Wochen","2006","AkademikerIn","4","","","",""
"Ja, alle 3-4 Wochen","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","(noch) kein Abschluss","2","","","",""
"Seltener","2006","(noch) kein Abschluss","3","","","",""
"Seltener","2006","(noch) kein Abschluss","4","","","",""
"Seltener","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","Hauptschule","2","","","",""
"Seltener","2006","Hauptschule","3","","","",""
"Seltener","2006","Hauptschule","4","","","",""
"Seltener","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","Realschule","2","","","",""
"Seltener","2006","Realschule","3","","","",""
"Seltener","2006","Realschule","4","","","",""
"Seltener","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","(Fach-)Abitur","2","","","",""
"Seltener","2006","(Fach-)Abitur","3","","","",""
"Seltener","2006","(Fach-)Abitur","4","","","",""
"Seltener","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","AkademikerIn","2","","","",""
"Seltener","2006","AkademikerIn","3","","","",""
"Seltener","2006","AkademikerIn","4","","","",""
"Seltener","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","10","","",""
"Nein, nie","2007","(noch) kein Abschluss","2","10","","",""
"Nein, nie","2007","(noch) kein Abschluss","3","5","","",""
"Nein, nie","2007","(noch) kein Abschluss","4","6","","",""
"Nein, nie","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Nein, nie","2007","Hauptschule","1 Einkommensschwächstes Quintil","208","0.40680148001437","0.36536884992157","0.44823411010717"
"Nein, nie","2007","Hauptschule","2","302","0.401938316298083","0.367770868204765","0.4361057643914"
"Nein, nie","2007","Hauptschule","3","223","0.338786220518315","0.302344874930065","0.375227566106565"
"Nein, nie","2007","Hauptschule","4","260","0.376880711572773","0.34090418302583","0.412857240119715"
"Nein, nie","2007","Hauptschule","5 Einkommensstärkstes Quintil","121","0.318888634098778","0.269423466438316","0.36835380175924"
"Nein, nie","2007","Realschule","1 Einkommensschwächstes Quintil","155","0.314206417171549","0.272239854824546","0.356172979518551"
"Nein, nie","2007","Realschule","2","278","0.346023411110787","0.31340439140238","0.378642430819193"
"Nein, nie","2007","Realschule","3","289","0.328325567660099","0.296435359747194","0.360215775573004"
"Nein, nie","2007","Realschule","4","331","0.347768100915599","0.316425706563906","0.379110495267291"
"Nein, nie","2007","Realschule","5 Einkommensstärkstes Quintil","250","0.370640867108911","0.33298648955451","0.408295244663312"
"Nein, nie","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","62","0.402998345518759","0.328605828263836","0.477390862773683"
"Nein, nie","2007","(Fach-)Abitur","2","117","0.392905597573193","0.336302878171413","0.449508316974972"
"Nein, nie","2007","(Fach-)Abitur","3","110","0.394778017797399","0.339093294835116","0.450462740759682"
"Nein, nie","2007","(Fach-)Abitur","4","160","0.430402045288489","0.379745399155113","0.481058691421864"
"Nein, nie","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","146","0.389425033142644","0.337440856357554","0.441409209927734"
"Nein, nie","2007","AkademikerIn","1 Einkommensschwächstes Quintil","53","0.352671513276442","0.274359638222293","0.43098338833059"
"Nein, nie","2007","AkademikerIn","2","92","0.329416816570132","0.274365426772583","0.384468206367681"
"Nein, nie","2007","AkademikerIn","3","147","0.344798874305457","0.297687046993065","0.39191070161785"
"Nein, nie","2007","AkademikerIn","4","260","0.302174076937164","0.269266231902754","0.335081921971573"
"Nein, nie","2007","AkademikerIn","5 Einkommensstärkstes Quintil","437","0.300697968617313","0.277200365184877","0.32419557204975"
"Ja, jede Woche","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Ja, jede Woche","2007","(noch) kein Abschluss","2","7","","",""
"Ja, jede Woche","2007","(noch) kein Abschluss","3","5","","",""
"Ja, jede Woche","2007","(noch) kein Abschluss","4","2","","",""
"Ja, jede Woche","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Ja, jede Woche","2007","Hauptschule","1 Einkommensschwächstes Quintil","96","0.169528097786268","0.137880953487893","0.201175242084644"
"Ja, jede Woche","2007","Hauptschule","2","134","0.179174358374441","0.152449018581438","0.205899698167444"
"Ja, jede Woche","2007","Hauptschule","3","114","0.151280662208691","0.123691764731543","0.178869559685839"
"Ja, jede Woche","2007","Hauptschule","4","91","0.142475281228732","0.116526032593955","0.168424529863509"
"Ja, jede Woche","2007","Hauptschule","5 Einkommensstärkstes Quintil","63","0.189807777224614","0.14818587370549","0.231429680743737"
"Ja, jede Woche","2007","Realschule","1 Einkommensschwächstes Quintil","81","0.142571726730659","0.110962434845549","0.174181018615769"
"Ja, jede Woche","2007","Realschule","2","126","0.17667723650106","0.150524783932474","0.202829689069646"
"Ja, jede Woche","2007","Realschule","3","112","0.129185391214465","0.106408463381951","0.151962319046979"
"Ja, jede Woche","2007","Realschule","4","92","0.11595660783472","0.0948863027803865","0.137026912889053"
"Ja, jede Woche","2007","Realschule","5 Einkommensstärkstes Quintil","80","0.12362303603135","0.0979613769431107","0.14928469511959"
"Ja, jede Woche","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","29","","",""
"Ja, jede Woche","2007","(Fach-)Abitur","2","41","0.147566889233049","0.106462358842712","0.188671419623386"
"Ja, jede Woche","2007","(Fach-)Abitur","3","40","0.115294409676233","0.0789108031552373","0.151678016197229"
"Ja, jede Woche","2007","(Fach-)Abitur","4","44","0.120111604436356","0.0868516738859013","0.153371534986811"
"Ja, jede Woche","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","31","0.124877138030143","0.0896347179030552","0.16011955815723"
"Ja, jede Woche","2007","AkademikerIn","1 Einkommensschwächstes Quintil","29","","",""
"Ja, jede Woche","2007","AkademikerIn","2","45","0.175415165571115","0.130867975421878","0.219962355720352"
"Ja, jede Woche","2007","AkademikerIn","3","46","0.122299500356353","0.0898247944691957","0.154774206243511"
"Ja, jede Woche","2007","AkademikerIn","4","92","0.120250291243009","0.0969414906547748","0.143559091831243"
"Ja, jede Woche","2007","AkademikerIn","5 Einkommensstärkstes Quintil","254","0.164500760148774","0.145503852472888","0.18349766782466"
"Ja, alle 2 Wochen","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Ja, alle 2 Wochen","2007","(noch) kein Abschluss","2","5","","",""
"Ja, alle 2 Wochen","2007","(noch) kein Abschluss","3","6","","",""
"Ja, alle 2 Wochen","2007","(noch) kein Abschluss","4","2","","",""
"Ja, alle 2 Wochen","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Ja, alle 2 Wochen","2007","Hauptschule","1 Einkommensschwächstes Quintil","87","0.161020818874153","0.130020381681229","0.192021256067078"
