"plb0218","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 2 Wochen","2006","30-45","3","","","",""
"Ja, alle 2 Wochen","2006","30-45","4","","","",""
"Ja, alle 2 Wochen","2006","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","46-65","2","","","",""
"Ja, alle 2 Wochen","2006","46-65","3","","","",""
"Ja, alle 2 Wochen","2006","46-65","4","","","",""
"Ja, alle 2 Wochen","2006","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","66","2","","","",""
"Ja, alle 2 Wochen","2006","66","3","","","",""
"Ja, alle 2 Wochen","2006","66","4","","","",""
"Ja, alle 2 Wochen","2006","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","17-29","2","","","",""
"Ja, alle 3-4 Wochen","2006","17-29","3","","","",""
"Ja, alle 3-4 Wochen","2006","17-29","4","","","",""
"Ja, alle 3-4 Wochen","2006","17-29","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","30-45","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","30-45","2","","","",""
"Ja, alle 3-4 Wochen","2006","30-45","3","","","",""
"Ja, alle 3-4 Wochen","2006","30-45","4","","","",""
"Ja, alle 3-4 Wochen","2006","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","46-65","2","","","",""
"Ja, alle 3-4 Wochen","2006","46-65","3","","","",""
"Ja, alle 3-4 Wochen","2006","46-65","4","","","",""
"Ja, alle 3-4 Wochen","2006","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","66","2","","","",""
"Ja, alle 3-4 Wochen","2006","66","3","","","",""
"Ja, alle 3-4 Wochen","2006","66","4","","","",""
"Ja, alle 3-4 Wochen","2006","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","17-29","2","","","",""
"Seltener","2006","17-29","3","","","",""
"Seltener","2006","17-29","4","","","",""
"Seltener","2006","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","30-45","2","","","",""
"Seltener","2006","30-45","3","","","",""
"Seltener","2006","30-45","4","","","",""
"Seltener","2006","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","46-65","2","","","",""
"Seltener","2006","46-65","3","","","",""
"Seltener","2006","46-65","4","","","",""
"Seltener","2006","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","66","2","","","",""
"Seltener","2006","66","3","","","",""
"Seltener","2006","66","4","","","",""
"Seltener","2006","66","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2007","17-29","1 Einkommensschwächstes Quintil","169","0.417472055004318","0.36962115656582","0.465322953442815"
"Nein, nie","2007","17-29","2","175","0.388651683115309","0.343260566677614","0.434042799553005"
"Nein, nie","2007","17-29","3","164","0.40590975898","0.358201689614674","0.453617828345326"
"Nein, nie","2007","17-29","4","191","0.437143420252157","0.39151546455368","0.482771375950635"
"Nein, nie","2007","17-29","5 Einkommensstärkstes Quintil","77","0.294520322973247","0.235353185937605","0.35368746000889"
"Nein, nie","2007","30-45","1 Einkommensschwächstes Quintil","179","0.326039041761358","0.287110093821074","0.364967989701641"
"Nein, nie","2007","30-45","2","333","0.32800257251201","0.29941412027638","0.35659102474764"
"Nein, nie","2007","30-45","3","343","0.31643382188382","0.288086009281255","0.344781634486386"
"Nein, nie","2007","30-45","4","392","0.320737010768494","0.29298932078438","0.348484700752608"
"Nein, nie","2007","30-45","5 Einkommensstärkstes Quintil","353","0.328165097064778","0.299033768210312","0.357296425919244"
"Nein, nie","2007","46-65","1 Einkommensschwächstes Quintil","169","0.404533418132187","0.358089875053944","0.450976961210429"
"Nein, nie","2007","46-65","2","300","0.420730044610655","0.385585675357618","0.455874413863693"
"Nein, nie","2007","46-65","3","283","0.358166127405071","0.32401117193555","0.392321082874591"
"Nein, nie","2007","46-65","4","451","0.370425059615905","0.343033306804139","0.39781681242767"
"Nein, nie","2007","46-65","5 Einkommensstärkstes Quintil","510","0.341899840132465","0.317982586676263","0.365817093588668"
"Nein, nie","2007","66","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2007","66","2","","","",""
"Nein, nie","2007","66","3","","","",""
"Nein, nie","2007","66","4","","","",""
"Nein, nie","2007","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2007","17-29","1 Einkommensschwächstes Quintil","72","0.190114999779271","0.152040178020842","0.228189821537699"
"Ja, jede Woche","2007","17-29","2","69","0.170339107020703","0.13533220163323","0.205346012408176"
"Ja, jede Woche","2007","17-29","3","64","0.159936168526235","0.124325479762024","0.195546857290447"
"Ja, jede Woche","2007","17-29","4","59","0.134672261089053","0.103270821883155","0.166073700294951"
"Ja, jede Woche","2007","17-29","5 Einkommensstärkstes Quintil","31","0.118999243453722","0.0769710320249983","0.161027454882445"
"Ja, jede Woche","2007","30-45","1 Einkommensschwächstes Quintil","96","0.136856837069928","0.108314130017077","0.165399544122779"
"Ja, jede Woche","2007","30-45","2","163","0.173619710629757","0.150554485267032","0.196684935992482"
"Ja, jede Woche","2007","30-45","3","142","0.127720956750023","0.10737647540905","0.148065438090996"
"Ja, jede Woche","2007","30-45","4","127","0.123277352632716","0.103733684411012","0.14282102085442"
"Ja, jede Woche","2007","30-45","5 Einkommensstärkstes Quintil","113","0.115527213529376","0.0956951818668106","0.135359245191941"
"Ja, jede Woche","2007","46-65","1 Einkommensschwächstes Quintil","74","0.163597163675983","0.128593372979405","0.198600954372561"
"Ja, jede Woche","2007","46-65","2","123","0.172966841142047","0.146041799947407","0.199891882336688"
"Ja, jede Woche","2007","46-65","3","103","0.119578679083997","0.0964648284358375","0.142692529732156"
"Ja, jede Woche","2007","46-65","4","136","0.121528928918268","0.102995768071413","0.140062089765123"
"Ja, jede Woche","2007","46-65","5 Einkommensstärkstes Quintil","270","0.18556203458962","0.165960529176328","0.205163540002912"
"Ja, jede Woche","2007","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2007","66","2","","","",""
"Ja, jede Woche","2007","66","3","","","",""
"Ja, jede Woche","2007","66","4","","","",""
"Ja, jede Woche","2007","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2007","17-29","1 Einkommensschwächstes Quintil","68","0.161707354776369","0.125981656677365","0.197433052875373"
"Ja, alle 2 Wochen","2007","17-29","2","73","0.149274445029158","0.116090065640071","0.182458824418246"
"Ja, alle 2 Wochen","2007","17-29","3","63","0.153340933475199","0.11833559998334","0.188346266967058"
"Ja, alle 2 Wochen","2007","17-29","4","94","0.187296339009808","0.151408201779507","0.223184476240109"
"Ja, alle 2 Wochen","2007","17-29","5 Einkommensstärkstes Quintil","37","0.202578988619888","0.150408884413706","0.254749092826071"
"Ja, alle 2 Wochen","2007","30-45","1 Einkommensschwächstes Quintil","101","0.186205727623569","0.153878063467908","0.21853339177923"
"Ja, alle 2 Wochen","2007","30-45","2","190","0.172482168010205","0.149476810059178","0.195487525961232"
"Ja, alle 2 Wochen","2007","30-45","3","201","0.213549946811534","0.188571057213403","0.238528836409665"
"Ja, alle 2 Wochen","2007","30-45","4","139","0.14807338580437","0.126959269213926","0.169187502394814"
"Ja, alle 2 Wochen","2007","30-45","5 Einkommensstärkstes Quintil","122","0.123653798432079","0.10323056950175","0.144077027362409"
"Ja, alle 2 Wochen","2007","46-65","1 Einkommensschwächstes Quintil","68","0.14262036269357","0.109530360524735","0.175710364862406"
"Ja, alle 2 Wochen","2007","46-65","2","94","0.11581718806069","0.0930362800424514","0.138598096078928"
"Ja, alle 2 Wochen","2007","46-65","3","114","0.179064880696007","0.151752486141332","0.206377275250682"
"Ja, alle 2 Wochen","2007","46-65","4","168","0.152043197006076","0.131676702308337","0.172409691703816"
"Ja, alle 2 Wochen","2007","46-65","5 Einkommensstärkstes Quintil","145","0.0899767878257841","0.0755487478716391","0.104404827779929"
"Ja, alle 2 Wochen","2007","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2007","66","2","","","",""
"Ja, alle 2 Wochen","2007","66","3","","","",""
"Ja, alle 2 Wochen","2007","66","4","","","",""
"Ja, alle 2 Wochen","2007","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2007","17-29","1 Einkommensschwächstes Quintil","32","0.0872710041195892","0.0598852994921433","0.114656708747035"
"Ja, alle 3-4 Wochen","2007","17-29","2","42","0.0953731552393262","0.0680208434161002","0.122725467062552"
"Ja, alle 3-4 Wochen","2007","17-29","3","35","0.0951513288916559","0.066644671781322","0.12365798600199"
"Ja, alle 3-4 Wochen","2007","17-29","4","31","0.05858968916856","0.0369863821912317","0.0801929961458882"
"Ja, alle 3-4 Wochen","2007","17-29","5 Einkommensstärkstes Quintil","29","","",""
"Ja, alle 3-4 Wochen","2007","30-45","1 Einkommensschwächstes Quintil","62","0.130677478563065","0.102686935022722","0.158668022103408"
"Ja, alle 3-4 Wochen","2007","30-45","2","120","0.105520885733468","0.0868130938671485","0.124228677599787"
"Ja, alle 3-4 Wochen","2007","30-45","3","98","0.0929438584879623","0.0752462226396371","0.110641494336287"
"Ja, alle 3-4 Wochen","2007","30-45","4","113","0.123335473987218","0.103787847175465","0.142883100798971"
"Ja, alle 3-4 Wochen","2007","30-45","5 Einkommensstärkstes Quintil","105","0.120695111853765","0.100483664957866","0.140906558749664"
"Ja, alle 3-4 Wochen","2007","46-65","1 Einkommensschwächstes Quintil","35","0.0939413348808128","0.0663339056520904","0.121548764109535"
"Ja, alle 3-4 Wochen","2007","46-65","2","66","0.0862422619959407","0.066257955053345","0.106226568938536"
"Ja, alle 3-4 Wochen","2007","46-65","3","67","0.0914662184777792","0.0709309184021538","0.112001518553405"
"Ja, alle 3-4 Wochen","2007","46-65","4","115","0.0797193334700427","0.0643559133654951","0.0950827535745904"
"Ja, alle 3-4 Wochen","2007","46-65","5 Einkommensstärkstes Quintil","149","0.0933285548733831","0.0786613250011947","0.107995784745571"
"Ja, alle 3-4 Wochen","2007","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2007","66","2","","","",""
"Ja, alle 3-4 Wochen","2007","66","3","","","",""
"Ja, alle 3-4 Wochen","2007","66","4","","","",""
"Ja, alle 3-4 Wochen","2007","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2007","17-29","1 Einkommensschwächstes Quintil","67","0.143434586320453","0.109423130692984","0.177446041947923"
"Seltener","2007","17-29","2","84","0.196361609595503","0.159369861312597","0.23335335787841"
"Seltener","2007","17-29","3","81","0.18566181012691","0.1478859312072","0.22343768904662"
"Seltener","2007","17-29","4","79","0.182298290480422","0.146783527920842","0.217813053040002"
"Seltener","2007","17-29","5 Einkommensstärkstes Quintil","54","0.243522449174645","0.187810520784028","0.299234377565261"
"Seltener","2007","30-45","1 Einkommensschwächstes Quintil","119","0.220220914982081","0.185806882360138","0.254634947604024"
"Seltener","2007","30-45","2","230","0.22037466311456","0.195134508184706","0.245614818044414"
"Seltener","2007","30-45","3","250","0.24935141606666","0.222981297898604","0.275721534234716"
"Seltener","2007","30-45","4","316","0.284576776807202","0.257753331236516","0.311400222377887"
"Seltener","2007","30-45","5 Einkommensstärkstes Quintil","305","0.311958779120002","0.283215344928169","0.340702213311835"
"Seltener","2007","46-65","1 Einkommensschwächstes Quintil","83","0.195307720617448","0.15779366068189","0.232821780553005"
"Seltener","2007","46-65","2","175","0.204243664190667","0.175543932447171","0.232943395934163"
"Seltener","2007","46-65","3","190","0.251724094337146","0.220807373436856","0.282640815237437"
"Seltener","2007","46-65","4","324","0.276283480989708","0.250920071696782","0.301646890282633"
"Seltener","2007","46-65","5 Einkommensstärkstes Quintil","437","0.289232782578747","0.266371356857231","0.312094208300264"
"Seltener","2007","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2007","66","2","","","",""
"Seltener","2007","66","3","","","",""
"Seltener","2007","66","4","","","",""
"Seltener","2007","66","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2008","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","17-29","2","","","",""
"Nein, nie","2008","17-29","3","","","",""
"Nein, nie","2008","17-29","4","","","",""
"Nein, nie","2008","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2008","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","30-45","2","","","",""
"Nein, nie","2008","30-45","3","","","",""
"Nein, nie","2008","30-45","4","","","",""
"Nein, nie","2008","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2008","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","46-65","2","","","",""
"Nein, nie","2008","46-65","3","","","",""
"Nein, nie","2008","46-65","4","","","",""
"Nein, nie","2008","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2008","66","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","66","2","","","",""
"Nein, nie","2008","66","3","","","",""
"Nein, nie","2008","66","4","","","",""
"Nein, nie","2008","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","17-29","2","","","",""
"Ja, jede Woche","2008","17-29","3","","","",""
"Ja, jede Woche","2008","17-29","4","","","",""
"Ja, jede Woche","2008","17-29","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","30-45","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","30-45","2","","","",""
"Ja, jede Woche","2008","30-45","3","","","",""
"Ja, jede Woche","2008","30-45","4","","","",""
"Ja, jede Woche","2008","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","46-65","2","","","",""
"Ja, jede Woche","2008","46-65","3","","","",""
"Ja, jede Woche","2008","46-65","4","","","",""
"Ja, jede Woche","2008","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","66","2","","","",""
"Ja, jede Woche","2008","66","3","","","",""
"Ja, jede Woche","2008","66","4","","","",""
"Ja, jede Woche","2008","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","17-29","2","","","",""
"Ja, alle 2 Wochen","2008","17-29","3","","","",""
"Ja, alle 2 Wochen","2008","17-29","4","","","",""
"Ja, alle 2 Wochen","2008","17-29","5 Einkommensstärkstes Quintil","","","",""
