"plb0218","year","bildungsniveau","regtyp","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Ja, alle 3-4 Wochen","2005","(Fach-)Abitur","Laendlicher Raum","33","0.0631421988388738","0.0364521456667189","0.0898322520110287"
"Ja, alle 3-4 Wochen","2005","AkademikerIn","Staedtischer Raum","193","0.0833608952005254","0.0714899901489128","0.095231800252138"
"Ja, alle 3-4 Wochen","2005","AkademikerIn","Laendlicher Raum","67","0.0864475436152429","0.0675107701857338","0.105384317044752"
"Seltener","2005","(noch) kein Abschluss","Staedtischer Raum","19","","",""
"Seltener","2005","(noch) kein Abschluss","Laendlicher Raum","5","","",""
"Seltener","2005","Hauptschule","Staedtischer Raum","492","0.244242539529446","0.225983992224298","0.262501086834594"
"Seltener","2005","Hauptschule","Laendlicher Raum","201","0.184928272686382","0.160768556621605","0.209087988751159"
"Seltener","2005","Realschule","Staedtischer Raum","513","0.226497472032135","0.208696923598548","0.244298020465723"
"Seltener","2005","Realschule","Laendlicher Raum","370","0.238026974199258","0.216567873702553","0.259486074695963"
"Seltener","2005","(Fach-)Abitur","Staedtischer Raum","241","0.202784426060711","0.178969665601915","0.226599186519507"
"Seltener","2005","(Fach-)Abitur","Laendlicher Raum","95","0.388327455464742","0.334845005733995","0.44180990519549"
"Seltener","2005","AkademikerIn","Staedtischer Raum","674","0.337402837753166","0.317097855824928","0.357707819681404"
"Seltener","2005","AkademikerIn","Laendlicher Raum","259","0.287167703858952","0.256680022883641","0.317655384834264"
"Nein, nie","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Nein, nie","2006","Hauptschule","Staedtischer Raum","","","",""
"Nein, nie","2006","Hauptschule","Laendlicher Raum","","","",""
"Nein, nie","2006","Realschule","Staedtischer Raum","","","",""
"Nein, nie","2006","Realschule","Laendlicher Raum","","","",""
"Nein, nie","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Nein, nie","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Nein, nie","2006","AkademikerIn","Staedtischer Raum","","","",""
"Nein, nie","2006","AkademikerIn","Laendlicher Raum","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ja, jede Woche","2006","Hauptschule","Staedtischer Raum","","","",""
"Ja, jede Woche","2006","Hauptschule","Laendlicher Raum","","","",""
"Ja, jede Woche","2006","Realschule","Staedtischer Raum","","","",""
"Ja, jede Woche","2006","Realschule","Laendlicher Raum","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ja, jede Woche","2006","AkademikerIn","Staedtischer Raum","","","",""
"Ja, jede Woche","2006","AkademikerIn","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2006","Realschule","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2006","Realschule","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2006","AkademikerIn","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2006","AkademikerIn","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2006","Hauptschule","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2006","Hauptschule","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2006","Realschule","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2006","Realschule","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2006","AkademikerIn","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2006","AkademikerIn","Laendlicher Raum","","","",""
"Seltener","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Seltener","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Seltener","2006","Hauptschule","Staedtischer Raum","","","",""
"Seltener","2006","Hauptschule","Laendlicher Raum","","","",""
"Seltener","2006","Realschule","Staedtischer Raum","","","",""
"Seltener","2006","Realschule","Laendlicher Raum","","","",""
"Seltener","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Seltener","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Seltener","2006","AkademikerIn","Staedtischer Raum","","","",""
"Seltener","2006","AkademikerIn","Laendlicher Raum","","","",""
"Nein, nie","2007","(noch) kein Abschluss","Staedtischer Raum","25","","",""
"Nein, nie","2007","(noch) kein Abschluss","Laendlicher Raum","7","","",""
"Nein, nie","2007","Hauptschule","Staedtischer Raum","747","0.378183435597175","0.356850519250178","0.399516351944173"
"Nein, nie","2007","Hauptschule","Laendlicher Raum","367","0.372047214002388","0.342557486021726","0.40153694198305"
"Nein, nie","2007","Realschule","Staedtischer Raum","836","0.382498803060623","0.361597960933206","0.403399645188041"
"Nein, nie","2007","Realschule","Laendlicher Raum","467","0.282264866845877","0.259943638428957","0.304586095262796"
"Nein, nie","2007","(Fach-)Abitur","Staedtischer Raum","477","0.424358560034961","0.395017395211653","0.453699724858269"
"Nein, nie","2007","(Fach-)Abitur","Laendlicher Raum","118","0.335905739791087","0.287385719371291","0.384425760210884"
"Nein, nie","2007","AkademikerIn","Staedtischer Raum","708","0.314372066335388","0.294784133903175","0.333959998767601"
"Nein, nie","2007","AkademikerIn","Laendlicher Raum","281","0.310638369033547","0.279835608138754","0.341441129928339"
"Ja, jede Woche","2007","(noch) kein Abschluss","Staedtischer Raum","21","","",""
"Ja, jede Woche","2007","(noch) kein Abschluss","Laendlicher Raum","1","","",""
"Ja, jede Woche","2007","Hauptschule","Staedtischer Raum","311","0.161896175766917","0.145691697908802","0.178100653625031"
"Ja, jede Woche","2007","Hauptschule","Laendlicher Raum","187","0.168609450939137","0.145766524505674","0.1914523773726"
"Ja, jede Woche","2007","Realschule","Staedtischer Raum","258","0.127078743891963","0.112755089489558","0.141402398294368"
"Ja, jede Woche","2007","Realschule","Laendlicher Raum","233","0.152768252818272","0.134927004302331","0.170609501334213"
"Ja, jede Woche","2007","(Fach-)Abitur","Staedtischer Raum","136","0.130392259463646","0.110401815198475","0.150382703728816"
"Ja, jede Woche","2007","(Fach-)Abitur","Laendlicher Raum","49","0.135351697082217","0.100207874432817","0.170495519731617"
"Ja, jede Woche","2007","AkademikerIn","Staedtischer Raum","335","0.149064240796624","0.134037752605923","0.164090728987325"
"Ja, jede Woche","2007","AkademikerIn","Laendlicher Raum","131","0.150227294753029","0.126444419695559","0.174010169810499"
"Ja, alle 2 Wochen","2007","(noch) kein Abschluss","Staedtischer Raum","12","","",""
"Ja, alle 2 Wochen","2007","(noch) kein Abschluss","Laendlicher Raum","5","","",""
"Ja, alle 2 Wochen","2007","Hauptschule","Staedtischer Raum","318","0.157058553930558","0.14105201863252","0.173065089228595"
"Ja, alle 2 Wochen","2007","Hauptschule","Laendlicher Raum","156","0.148527227965035","0.126830379157775","0.170224076772294"
"Ja, alle 2 Wochen","2007","Realschule","Staedtischer Raum","310","0.154221795401746","0.138689667262606","0.169753923540885"
"Ja, alle 2 Wochen","2007","Realschule","Laendlicher Raum","334","0.225356636129928","0.20463644990716","0.246076822352696"
"Ja, alle 2 Wochen","2007","(Fach-)Abitur","Staedtischer Raum","150","0.14465831856965","0.123776113013985","0.165540524125315"
"Ja, alle 2 Wochen","2007","(Fach-)Abitur","Laendlicher Raum","45","0.0989662642077421","0.0682893611814124","0.129643167234072"
"Ja, alle 2 Wochen","2007","AkademikerIn","Staedtischer Raum","220","0.119152046216102","0.105483459944972","0.132820632487232"
"Ja, alle 2 Wochen","2007","AkademikerIn","Laendlicher Raum","102","0.130710131541606","0.108272579298642","0.15314768378457"
"Ja, alle 3-4 Wochen","2007","(noch) kein Abschluss","Staedtischer Raum","9","","",""
"Ja, alle 3-4 Wochen","2007","(noch) kein Abschluss","Laendlicher Raum","2","","",""
"Ja, alle 3-4 Wochen","2007","Hauptschule","Staedtischer Raum","188","0.0870542953624664","0.0746524756802368","0.0994561150446961"
"Ja, alle 3-4 Wochen","2007","Hauptschule","Laendlicher Raum","95","0.0892432514142368","0.0718493448156072","0.106637158012866"
"Ja, alle 3-4 Wochen","2007","Realschule","Staedtischer Raum","182","0.102300757265769","0.0892680483204447","0.115333466211093"
"Ja, alle 3-4 Wochen","2007","Realschule","Laendlicher Raum","175","0.115216618896575","0.0993828749395894","0.13105036285356"
"Ja, alle 3-4 Wochen","2007","(Fach-)Abitur","Staedtischer Raum","102","0.0949983862439433","0.0775916386129938","0.112405133874893"
"Ja, alle 3-4 Wochen","2007","(Fach-)Abitur","Laendlicher Raum","39","0.123204751650171","0.089440259509055","0.156969243791287"
"Ja, alle 3-4 Wochen","2007","AkademikerIn","Staedtischer Raum","212","0.101255980027922","0.0885282569268017","0.113983703129042"
"Ja, alle 3-4 Wochen","2007","AkademikerIn","Laendlicher Raum","87","0.100644252808911","0.0806180417281279","0.120670463889694"
"Seltener","2007","(noch) kein Abschluss","Staedtischer Raum","8","","",""
"Seltener","2007","(noch) kein Abschluss","Laendlicher Raum","5","","",""
"Seltener","2007","Hauptschule","Staedtischer Raum","421","0.215807539342884","0.197710294037436","0.233904784648332"
"Seltener","2007","Hauptschule","Laendlicher Raum","227","0.221572855679203","0.196234670502952","0.246911040855455"
"Seltener","2007","Realschule","Staedtischer Raum","491","0.2338999003799","0.215695028763053","0.252104771996746"
"Seltener","2007","Realschule","Laendlicher Raum","353","0.224393625309348","0.203704910225261","0.245082340393435"
"Seltener","2007","(Fach-)Abitur","Staedtischer Raum","225","0.2055924756878","0.181600825272666","0.229584126102933"
"Seltener","2007","(Fach-)Abitur","Laendlicher Raum","113","0.306571547268783","0.259205826444851","0.353937268092714"
"Seltener","2007","AkademikerIn","Staedtischer Raum","683","0.316155666623964","0.296537813339534","0.335773519908394"
"Seltener","2007","AkademikerIn","Laendlicher Raum","266","0.307779951862907","0.277055737071185","0.338504166654628"
"Nein, nie","2008","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Nein, nie","2008","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Nein, nie","2008","Hauptschule","Staedtischer Raum","","","",""
"Nein, nie","2008","Hauptschule","Laendlicher Raum","","","",""
"Nein, nie","2008","Realschule","Staedtischer Raum","","","",""
"Nein, nie","2008","Realschule","Laendlicher Raum","","","",""
"Nein, nie","2008","(Fach-)Abitur","Staedtischer Raum","","","",""
"Nein, nie","2008","(Fach-)Abitur","Laendlicher Raum","","","",""
"Nein, nie","2008","AkademikerIn","Staedtischer Raum","","","",""
"Nein, nie","2008","AkademikerIn","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Hauptschule","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Hauptschule","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","Realschule","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","Realschule","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ja, jede Woche","2008","AkademikerIn","Staedtischer Raum","","","",""
"Ja, jede Woche","2008","AkademikerIn","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2008","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2008","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2008","Hauptschule","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2008","Hauptschule","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2008","Realschule","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2008","Realschule","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2008","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2008","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2008","AkademikerIn","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2008","AkademikerIn","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2008","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2008","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2008","Hauptschule","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2008","Hauptschule","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2008","Realschule","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2008","Realschule","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2008","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2008","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2008","AkademikerIn","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2008","AkademikerIn","Laendlicher Raum","","","",""
"Seltener","2008","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Seltener","2008","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Seltener","2008","Hauptschule","Staedtischer Raum","","","",""
"Seltener","2008","Hauptschule","Laendlicher Raum","","","",""
"Seltener","2008","Realschule","Staedtischer Raum","","","",""
"Seltener","2008","Realschule","Laendlicher Raum","","","",""
"Seltener","2008","(Fach-)Abitur","Staedtischer Raum","","","",""
"Seltener","2008","(Fach-)Abitur","Laendlicher Raum","","","",""
"Seltener","2008","AkademikerIn","Staedtischer Raum","","","",""
"Seltener","2008","AkademikerIn","Laendlicher Raum","","","",""
"Nein, nie","2009","(noch) kein Abschluss","Staedtischer Raum","22","","",""
"Nein, nie","2009","(noch) kein Abschluss","Laendlicher Raum","7","","",""
"Nein, nie","2009","Hauptschule","Staedtischer Raum","625","0.336959450034901","0.314221416003245","0.359697484066558"
"Nein, nie","2009","Hauptschule","Laendlicher Raum","310","0.397016617969946","0.364372893197158","0.429660342742735"
"Nein, nie","2009","Realschule","Staedtischer Raum","760","0.41734921264962","0.394878533693664","0.439819891605577"
"Nein, nie","2009","Realschule","Laendlicher Raum","438","0.279463768442928","0.256350866461527","0.302576670424329"
"Nein, nie","2009","(Fach-)Abitur","Staedtischer Raum","393","0.401060215998096","0.370024504293577","0.432095927702614"
"Nein, nie","2009","(Fach-)Abitur","Laendlicher Raum","132","0.444134444751953","0.389864139428687","0.498404750075219"
"Nein, nie","2009","AkademikerIn","Staedtischer Raum","620","0.334360183829328","0.313334662168872","0.355385705489785"
"Nein, nie","2009","AkademikerIn","Laendlicher Raum","266","0.293345723425333","0.261874513271939","0.324816933578728"
"Ja, jede Woche","2009","(noch) kein Abschluss","Staedtischer Raum","25","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Laendlicher Raum","7","","",""
"Ja, jede Woche","2009","Hauptschule","Staedtischer Raum","261","0.167103513128389","0.149156906139104","0.185050120117675"
"Ja, jede Woche","2009","Hauptschule","Laendlicher Raum","147","0.163287511032405","0.138626702946138","0.187948319118672"
"Ja, jede Woche","2009","Realschule","Staedtischer Raum","227","0.130226025388921","0.114889946850799","0.145562103927044"
"Ja, jede Woche","2009","Realschule","Laendlicher Raum","212","0.143959249010665","0.125877900548077","0.162040597473253"
"Ja, jede Woche","2009","(Fach-)Abitur","Staedtischer Raum","126","0.141849463315586","0.119756146303815","0.163942780327357"
"Ja, jede Woche","2009","(Fach-)Abitur","Laendlicher Raum","42","0.148639716446046","0.109784951826456","0.187494481065635"
"Ja, jede Woche","2009","AkademikerIn","Staedtischer Raum","326","0.154791172148021","0.138670803737759","0.170911540558283"
"Ja, jede Woche","2009","AkademikerIn","Laendlicher Raum","151","0.193603322934133","0.16629149077115","0.220915155097116"
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Staedtischer Raum","9","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Laendlicher Raum","4","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Staedtischer Raum","268","0.175573927047821","0.157271869456946","0.193875984638696"
"Ja, alle 2 Wochen","2009","Hauptschule","Laendlicher Raum","131","0.152836992152578","0.128829852100017","0.176844132205138"
"Ja, alle 2 Wochen","2009","Realschule","Staedtischer Raum","275","0.162055053754101","0.145263098842427","0.178847008665775"
"Ja, alle 2 Wochen","2009","Realschule","Laendlicher Raum","275","0.189088931651584","0.168919972877264","0.209257890425904"
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Staedtischer Raum","129","0.132163282935927","0.110717606176446","0.153608959695408"
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Laendlicher Raum","46","0.129780378106136","0.0930742049885116","0.16648655122376"
"Ja, alle 2 Wochen","2009","AkademikerIn","Staedtischer Raum","194","0.103060393931813","0.0895101424329822","0.116610645430644"
"Ja, alle 2 Wochen","2009","AkademikerIn","Laendlicher Raum","79","0.109202779544617","0.0876438923761667","0.130761666713068"
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Staedtischer Raum","4","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Laendlicher Raum","1","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Staedtischer Raum","137","0.0958325106887803","0.0816721301745265","0.109992891203034"
"Ja, alle 3-4 Wochen","2009","Hauptschule","Laendlicher Raum","80","0.0726185248490288","0.0553045966308163","0.0899324530672412"
"Ja, alle 3-4 Wochen","2009","Realschule","Staedtischer Raum","143","0.0692705727509964","0.0577001736677664","0.0808409718342264"
"Ja, alle 3-4 Wochen","2009","Realschule","Laendlicher Raum","165","0.117141161743748","0.100577200409924","0.133705123077571"
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Staedtischer Raum","76","0.0880684893319086","0.0701229414856441","0.106014037178173"
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Laendlicher Raum","22","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Staedtischer Raum","192","0.0944861373967687","0.0814499241666024","0.107522350626935"
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Laendlicher Raum","74","0.088379565204212","0.068759383602379","0.107999746806045"
"Seltener","2009","(noch) kein Abschluss","Staedtischer Raum","12","","",""
"Seltener","2009","(noch) kein Abschluss","Laendlicher Raum","2","","",""
"Seltener","2009","Hauptschule","Staedtischer Raum","369","0.224530599100108","0.204457512999242","0.244603685200974"
"Seltener","2009","Hauptschule","Laendlicher Raum","195","0.214240353996043","0.18686635844338","0.241614349548705"
"Seltener","2009","Realschule","Staedtischer Raum","445","0.221099135456361","0.202188904111825","0.240009366800896"
"Seltener","2009","Realschule","Laendlicher Raum","358","0.270346889151076","0.24747075063388","0.293223027668272"
"Seltener","2009","(Fach-)Abitur","Staedtischer Raum","234","0.236858548418483","0.209936234117003","0.263780862719964"
"Seltener","2009","(Fach-)Abitur","Laendlicher Raum","80","0.222161688539366","0.176757135593243","0.267566241485488"
"Seltener","2009","AkademikerIn","Staedtischer Raum","602","0.313302112694068","0.292630023341326","0.333974202046811"
"Seltener","2009","AkademikerIn","Laendlicher Raum","234","0.315468608891704","0.28334718220881","0.347590035574599"
"Nein, nie","2010","(noch) kein Abschluss","Staedtischer Raum","13","","",""
"Nein, nie","2010","(noch) kein Abschluss","Laendlicher Raum","21","","",""
"Nein, nie","2010","Hauptschule","Staedtischer Raum","212","0.324705523826844","0.288844814303151","0.360566233350538"
"Nein, nie","2010","Hauptschule","Laendlicher Raum","127","0.29657939208262","0.25350846233604","0.339650321829201"
"Nein, nie","2010","Realschule","Staedtischer Raum","289","0.384397801205434","0.350835490604299","0.417960111806569"
"Nein, nie","2010","Realschule","Laendlicher Raum","235","0.337397426677686","0.302593967172047","0.372200886183325"
"Nein, nie","2010","(Fach-)Abitur","Staedtischer Raum","186","0.356611636989973","0.314414804887806","0.39880846909214"
"Nein, nie","2010","(Fach-)Abitur","Laendlicher Raum","70","0.380280411921197","0.312143825043867","0.448416998798527"
"Nein, nie","2010","AkademikerIn","Staedtischer Raum","274","0.33979046692268","0.308042821273493","0.371538112571868"
"Nein, nie","2010","AkademikerIn","Laendlicher Raum","96","0.394051435675474","0.33488276900222","0.453220102348727"
"Ja, jede Woche","2010","(noch) kein Abschluss","Staedtischer Raum","11","","",""
"Ja, jede Woche","2010","(noch) kein Abschluss","Laendlicher Raum","3","","",""
"Ja, jede Woche","2010","Hauptschule","Staedtischer Raum","98","0.13268668426101","0.106707284134252","0.158666084387769"
"Ja, jede Woche","2010","Hauptschule","Laendlicher Raum","75","0.154379661110873","0.120308340339161","0.188450981882586"
"Ja, jede Woche","2010","Realschule","Staedtischer Raum","108","0.132782848700891","0.109370432078512","0.156195265323271"
"Ja, jede Woche","2010","Realschule","Laendlicher Raum","105","0.152745324202931","0.126265449677146","0.179225198728717"
"Ja, jede Woche","2010","(Fach-)Abitur","Staedtischer Raum","59","0.143720796812593","0.112816917589523","0.174624676035662"
"Ja, jede Woche","2010","(Fach-)Abitur","Laendlicher Raum","22","","",""
"Ja, jede Woche","2010","AkademikerIn","Staedtischer Raum","101","0.0978630593125755","0.0779466675194547","0.117779451105696"
"Ja, jede Woche","2010","AkademikerIn","Laendlicher Raum","49","0.157290663628617","0.113205970656289","0.201375356600945"
"Ja, alle 2 Wochen","2010","(noch) kein Abschluss","Staedtischer Raum","8","","",""
"Ja, alle 2 Wochen","2010","(noch) kein Abschluss","Laendlicher Raum","7","","",""
"Ja, alle 2 Wochen","2010","Hauptschule","Staedtischer Raum","115","0.177426111704083","0.148169524224421","0.206682699183746"
"Ja, alle 2 Wochen","2010","Hauptschule","Laendlicher Raum","70","0.175255434496056","0.139404399678724","0.211106469313388"
"Ja, alle 2 Wochen","2010","Realschule","Staedtischer Raum","145","0.166950713479448","0.141220652721572","0.192680774237324"
"Ja, alle 2 Wochen","2010","Realschule","Laendlicher Raum","136","0.194019663319619","0.16491181722119","0.223127509418048"
"Ja, alle 2 Wochen","2010","(Fach-)Abitur","Staedtischer Raum","87","0.169566237251203","0.136508914191962","0.202623560310443"
"Ja, alle 2 Wochen","2010","(Fach-)Abitur","Laendlicher Raum","37","0.157776922015449","0.106612733107001","0.208941110923896"
"Ja, alle 2 Wochen","2010","AkademikerIn","Staedtischer Raum","119","0.156208511789647","0.13187331003739","0.180543713541903"
"Ja, alle 2 Wochen","2010","AkademikerIn","Laendlicher Raum","33","0.122702607321632","0.0829745105324431","0.162430704110821"
