"pli0096_h","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","1990","Hauptschule","Westdeutschland","46","0.00994988636306339","0.00728334511997079","0.012616427606156"
"Täglich","1990","Hauptschule","Ostdeutschland","","","",""
"Täglich","1990","Realschule","Westdeutschland","28","","",""
"Täglich","1990","Realschule","Ostdeutschland","","","",""
"Täglich","1990","(Fach-)Abitur","Westdeutschland","13","","",""
"Täglich","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Täglich","1990","AkademikerIn","Westdeutschland","4","","",""
"Täglich","1990","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","Westdeutschland","19","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Min 1x pro Woche","1990","Hauptschule","Westdeutschland","309","0.062695987246","0.0561831418814644","0.0692088326105355"
"Min 1x pro Woche","1990","Hauptschule","Ostdeutschland","75","0.0428941284020243","0.0330274835131792","0.0527607732908695"
"Min 1x pro Woche","1990","Realschule","Westdeutschland","146","0.0922194508730702","0.0781344043437491","0.106304497402391"
"Min 1x pro Woche","1990","Realschule","Ostdeutschland","92","0.0579680419719976","0.0462778663715863","0.0696582175724089"
"Min 1x pro Woche","1990","(Fach-)Abitur","Westdeutschland","48","0.0747600221934342","0.0558616878196102","0.0936583565672583"
"Min 1x pro Woche","1990","(Fach-)Abitur","Ostdeutschland","10","","",""
"Min 1x pro Woche","1990","AkademikerIn","Westdeutschland","82","0.114424623509262","0.0907243157255527","0.138124931292971"
"Min 1x pro Woche","1990","AkademikerIn","Ostdeutschland","103","0.104940718361684","0.085683675921792","0.124197760801576"
"Min 1x pro Monat","1990","(noch) kein Abschluss","Westdeutschland","16","","",""
"Min 1x pro Monat","1990","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Min 1x pro Monat","1990","Hauptschule","Westdeutschland","314","0.0656636854104045","0.059009040335649","0.0723183304851601"
"Min 1x pro Monat","1990","Hauptschule","Ostdeutschland","146","0.0796834077185305","0.0664964941682252","0.0928703212688358"
"Min 1x pro Monat","1990","Realschule","Westdeutschland","121","0.0750128675657409","0.0621897887047824","0.0878359464266994"
"Min 1x pro Monat","1990","Realschule","Ostdeutschland","151","0.0939593805792667","0.0793632477205768","0.108555513437957"
"Min 1x pro Monat","1990","(Fach-)Abitur","Westdeutschland","51","0.0723073852739377","0.0536970155369914","0.090917755010884"
"Min 1x pro Monat","1990","(Fach-)Abitur","Ostdeutschland","11","","",""
"Min 1x pro Monat","1990","AkademikerIn","Westdeutschland","80","0.112839577887066","0.0892829414330366","0.136396214341095"
"Min 1x pro Monat","1990","AkademikerIn","Ostdeutschland","188","0.19111294803142","0.166408186358815","0.215817709704025"
"Seltener","1990","(noch) kein Abschluss","Westdeutschland","52","0.0856373648696367","0.0667139578379881","0.104560771901285"
"Seltener","1990","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Seltener","1990","Hauptschule","Westdeutschland","558","0.108018244379472","0.0996787984175998","0.116357690341345"
"Seltener","1990","Hauptschule","Ostdeutschland","122","0.0692105344161828","0.0568509913591109","0.0815700774732547"
"Seltener","1990","Realschule","Westdeutschland","213","0.125879613973941","0.109731570526466","0.142027657421416"
"Seltener","1990","Realschule","Ostdeutschland","155","0.094296440961805","0.0796768713006048","0.108916010623005"
"Seltener","1990","(Fach-)Abitur","Westdeutschland","93","0.14079571944384","0.115803514997419","0.165787923890261"
"Seltener","1990","(Fach-)Abitur","Ostdeutschland","24","","",""
"Seltener","1990","AkademikerIn","Westdeutschland","118","0.180801621622958","0.152148154734551","0.209455088511366"
"Seltener","1990","AkademikerIn","Ostdeutschland","164","0.15487597145374","0.132143643258297","0.177608299649184"
"Nie","1990","(noch) kein Abschluss","Westdeutschland","752","0.834449716479154","0.809315028508608","0.859584404449701"
"Nie","1990","(noch) kein Abschluss","Ostdeutschland","38","0.869540835678497","0.771134259595736","0.967947411761258"
"Nie","1990","Hauptschule","Westdeutschland","4095","0.75367219660106","0.742096193883722","0.765248199318397"
"Nie","1990","Hauptschule","Ostdeutschland","1277","0.808211929463262","0.789040080144711","0.827383778781814"
"Nie","1990","Realschule","Westdeutschland","1113","0.688417178437751","0.665871194878545","0.710963161996956"
"Nie","1990","Realschule","Ostdeutschland","1137","0.753776136486931","0.732224504425624","0.775327768548237"
"Nie","1990","(Fach-)Abitur","Westdeutschland","539","0.692179249669119","0.65901120593776","0.725347293400478"
"Nie","1990","(Fach-)Abitur","Ostdeutschland","82","0.661149970797511","0.578830989799015","0.743468951796008"
"Nie","1990","AkademikerIn","Westdeutschland","409","0.584736437937111","0.548048486283018","0.621424389591204"
"Nie","1990","AkademikerIn","Ostdeutschland","518","0.549070362153156","0.517805244867731","0.580335479438581"
"Täglich","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Täglich","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Täglich","1991","Hauptschule","Westdeutschland","","","",""
"Täglich","1991","Hauptschule","Ostdeutschland","","","",""
"Täglich","1991","Realschule","Westdeutschland","","","",""
"Täglich","1991","Realschule","Ostdeutschland","","","",""
"Täglich","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Täglich","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Täglich","1991","AkademikerIn","Westdeutschland","","","",""
"Täglich","1991","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1991","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1991","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1991","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1991","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1991","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1991","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1991","Hauptschule","Westdeutschland","","","",""
"Seltener","1991","Hauptschule","Ostdeutschland","","","",""
"Seltener","1991","Realschule","Westdeutschland","","","",""
"Seltener","1991","Realschule","Ostdeutschland","","","",""
"Seltener","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1991","AkademikerIn","Westdeutschland","","","",""
"Seltener","1991","AkademikerIn","Ostdeutschland","","","",""
"Nie","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1991","Hauptschule","Westdeutschland","","","",""
"Nie","1991","Hauptschule","Ostdeutschland","","","",""
"Nie","1991","Realschule","Westdeutschland","","","",""
"Nie","1991","Realschule","Ostdeutschland","","","",""
"Nie","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1991","AkademikerIn","Westdeutschland","","","",""
"Nie","1991","AkademikerIn","Ostdeutschland","","","",""
"Täglich","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Täglich","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Täglich","1992","Hauptschule","Westdeutschland","","","",""
"Täglich","1992","Hauptschule","Ostdeutschland","","","",""
