year,age_gr,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1990,66 and older,At least once per month,0.04975,78,13724,0.04962,0.04988
1990,66 and older,Seldom,0.04831,78,13724,0.04819,0.04844
1990,66 and older,Never,0.85411,1210,13724,0.85390,0.85432
1992,17-29 y.,At least once per week,0.06285,193,13140,0.06272,0.06298
1992,17-29 y.,At least once per month,0.04434,146,13140,0.04423,0.04445
1992,17-29 y.,Seldom,0.11749,386,13140,0.11732,0.11766
1992,17-29 y.,Never,0.77532,2825,13140,0.77510,0.77553
1992,30-45 y.,At least once per week,0.06859,265,13140,0.06848,0.06871
1992,30-45 y.,At least once per month,0.06316,260,13140,0.06305,0.06327
1992,30-45 y.,Seldom,0.13823,516,13140,0.13807,0.13839
1992,30-45 y.,Never,0.73002,3179,13140,0.72981,0.73022
1992,46-65 y.,At least once per week,0.07639,259,13140,0.07627,0.07650
1992,46-65 y.,At least once per month,0.08388,302,13140,0.08376,0.08400
1992,46-65 y.,Seldom,0.10789,396,13140,0.10775,0.10802
1992,46-65 y.,Never,0.73184,3002,13140,0.73165,0.73204
1992,66 and older,At least once per week,0.04480,59,13140,0.04468,0.04492
1992,66 and older,At least once per month,0.05671,77,13140,0.05658,0.05685
1992,66 and older,Seldom,0.04598,65,13140,0.04586,0.04610
1992,66 and older,Never,0.85250,1210,13140,0.85230,0.85271
1994,17-29 y.,At least once per week,0.06896,200,12756,0.06882,0.06909
1994,17-29 y.,At least once per month,0.04620,150,12756,0.04609,0.04631
1994,17-29 y.,Seldom,0.13172,380,12756,0.13154,0.13190
1994,17-29 y.,Never,0.75313,2587,12756,0.75290,0.75336
1994,30-45 y.,At least once per week,0.06915,255,12756,0.06904,0.06927
1994,30-45 y.,At least once per month,0.06781,277,12756,0.06770,0.06792
1994,30-45 y.,Seldom,0.13450,530,12756,0.13435,0.13465
1994,30-45 y.,Never,0.72854,3060,12756,0.72834,0.72874
1994,46-65 y.,At least once per week,0.07869,250,12756,0.07857,0.07880
1994,46-65 y.,At least once per month,0.07792,279,12756,0.07780,0.07804
1994,46-65 y.,Seldom,0.11273,415,12756,0.11259,0.11286
1994,46-65 y.,Never,0.73067,2906,12756,0.73047,0.73086
1994,66 and older,At least once per week,0.04531,65,12756,0.04519,0.04543
1994,66 and older,At least once per month,0.06537,89,12756,0.06523,0.06551
1994,66 and older,Seldom,0.06080,95,12756,0.06066,0.06094
1994,66 and older,Never,0.82852,1218,12756,0.82830,0.82873
1995,17-29 y.,At least once per week,0.07341,213,13179,0.07327,0.07355
1995,17-29 y.,At least once per month,0.04297,132,13179,0.04285,0.04308
1995,17-29 y.,Seldom,0.09734,263,13179,0.09717,0.09750
1995,17-29 y.,Never,0.78629,2727,13179,0.78606,0.78651
1995,30-45 y.,At least once per week,0.08438,340,13179,0.08426,0.08451
1995,30-45 y.,At least once per month,0.05611,240,13179,0.05601,0.05621
1995,30-45 y.,Seldom,0.09641,389,13179,0.09628,0.09654
1995,30-45 y.,Never,0.76310,3443,13179,0.76291,0.76328
1995,46-65 y.,At least once per week,0.08346,279,13179,0.08334,0.08358
1995,46-65 y.,At least once per month,0.07116,270,13179,0.07105,0.07127
1995,46-65 y.,Seldom,0.09604,353,13179,0.09591,0.09616
1995,46-65 y.,Never,0.74934,3031,13179,0.74915,0.74952
1995,66 and older,At least once per week,0.05224,76,13179,0.05211,0.05236
1995,66 and older,At least once per month,0.05275,76,13179,0.05262,0.05288
1995,66 and older,Seldom,0.05006,74,13179,0.04993,0.05018
1995,66 and older,Never,0.84496,1273,13179,0.84475,0.84516
1996,17-29 y.,At least once per week,0.07584,200,12985,0.07569,0.07598
1996,17-29 y.,At least once per month,0.06233,158,12985,0.06219,0.06246
1996,17-29 y.,Seldom,0.15991,464,12985,0.15971,0.16012
1996,17-29 y.,Never,0.70192,2333,12985,0.70167,0.70218
1996,30-45 y.,At least once per week,0.07689,307,12985,0.07677,0.07700
1996,30-45 y.,At least once per month,0.07865,331,12985,0.07854,0.07877
1996,30-45 y.,Seldom,0.16019,664,12985,0.16003,0.16035
1996,30-45 y.,Never,0.68427,3122,12985,0.68407,0.68447
1996,46-65 y.,At least once per week,0.08150,284,12985,0.08138,0.08162
1996,46-65 y.,At least once per month,0.08354,293,12985,0.08342,0.08366
1996,46-65 y.,Seldom,0.15942,557,12985,0.15926,0.15958
1996,46-65 y.,Never,0.67554,2745,12985,0.67534,0.67574
1996,66 and older,At least once per week,0.05760,78,12985,0.05747,0.05773
1996,66 and older,At least once per month,0.05393,81,12985,0.05381,0.05406
1996,66 and older,Seldom,0.06820,104,12985,0.06806,0.06834
1996,66 and older,Never,0.82026,1264,12985,0.82005,0.82048
1997,17-29 y.,At least once per week,0.07480,196,12727,0.07465,0.07494
1997,17-29 y.,At least once per month,0.05669,142,12727,0.05656,0.05682
1997,17-29 y.,Seldom,0.15980,420,12727,0.15959,0.16000
1997,17-29 y.,Never,0.70872,2254,12727,0.70846,0.70897
1997,30-45 y.,At least once per week,0.08264,320,12727,0.08252,0.08276
1997,30-45 y.,At least once per month,0.08117,315,12727,0.08105,0.08128
1997,30-45 y.,Seldom,0.14311,609,12727,0.14296,0.14326
1997,30-45 y.,Never,0.69308,3109,12727,0.69288,0.69328
1997,46-65 y.,At least once per week,0.08592,300,12727,0.08580,0.08604
1997,46-65 y.,At least once per month,0.07940,287,12727,0.07929,0.07952
1997,46-65 y.,Seldom,0.12756,452,12727,0.12742,0.12770
1997,46-65 y.,Never,0.70712,2784,12727,0.70693,0.70731
1997,66 and older,At least once per week,0.05046,78,12727,0.05034,0.05058
1997,66 and older,At least once per month,0.06973,98,12727,0.06959,0.06987
1997,66 and older,Seldom,0.06076,97,12727,0.06063,0.06090
1997,66 and older,Never,0.81904,1266,12727,0.81883,0.81926
1998,17-29 y.,At least once per week,0.07159,213,14127,0.07145,0.07174
1998,17-29 y.,At least once per month,0.04673,132,14127,0.04661,0.04685
1998,17-29 y.,Seldom,0.10374,305,14127,0.10357,0.10391
1998,17-29 y.,Never,0.77794,2501,14127,0.77770,0.77817
1998,30-45 y.,At least once per week,0.07387,343,14127,0.07375,0.07398
1998,30-45 y.,At least once per month,0.07776,367,14127,0.07765,0.07788
1998,30-45 y.,Seldom,0.11718,508,14127,0.11704,0.11732
1998,30-45 y.,Never,0.73119,3579,14127,0.73099,0.73138
1998,46-65 y.,At least once per week,0.09039,365,14127,0.09027,0.09051
1998,46-65 y.,At least once per month,0.08023,334,14127,0.08011,0.08034
1998,46-65 y.,Seldom,0.11354,446,14127,0.11340,0.11367
1998,46-65 y.,Never,0.71585,3206,14127,0.71566,0.71604
1998,66 and older,At least once per week,0.05426,97,14127,0.05414,0.05439
1998,66 and older,At least once per month,0.06207,108,14127,0.06194,0.06221
1998,66 and older,Seldom,0.07373,132,14127,0.07359,0.07387
1998,66 and older,Never,0.80993,1491,14127,0.80972,0.81015
1999,17-29 y.,At least once per week,0.07395,198,13576,0.07380,0.07410
1999,17-29 y.,At least once per month,0.05618,161,13576,0.05605,0.05631
1999,17-29 y.,Seldom,0.16265,450,13576,0.16244,0.16286
1999,17-29 y.,Never,0.70722,2146,13576,0.70696,0.70748
1999,30-45 y.,At least once per week,0.07896,356,13576,0.07884,0.07908
1999,30-45 y.,At least once per month,0.07359,339,13576,0.07348,0.07371
1999,30-45 y.,Seldom,0.15861,689,13576,0.15845,0.15877
1999,30-45 y.,Never,0.68884,3313,13576,0.68864,0.68904
1999,46-65 y.,At least once per week,0.09491,364,13576,0.09478,0.09503
1999,46-65 y.,At least once per month,0.08158,333,13576,0.08146,0.08169
1999,46-65 y.,Seldom,0.14378,574,13576,0.14363,0.14393
1999,46-65 y.,Never,0.67974,2886,13576,0.67954,0.67993
1999,66 and older,At least once per week,0.05851,99,13576,0.05838,0.05864
1999,66 and older,At least once per month,0.06385,111,13576,0.06372,0.06398
1999,66 and older,Seldom,0.07621,131,13576,0.07607,0.07636
1999,66 and older,Never,0.80143,1426,13576,0.80121,0.80165
2001,17-29 y.,At least once per week,0.07262,281,21682,0.07246,0.07277
2001,17-29 y.,At least once per month,0.05481,219,21682,0.05467,0.05494
2001,17-29 y.,Seldom,0.12862,548,21682,0.12843,0.12882
2001,17-29 y.,Never,0.74395,3026,21682,0.74370,0.74421
2001,30-45 y.,At least once per week,0.08323,599,21682,0.08311,0.08335
2001,30-45 y.,At least once per month,0.07485,556,21682,0.07473,0.07496
2001,30-45 y.,Seldom,0.14881,1030,21682,0.14866,0.14897
2001,30-45 y.,Never,0.69311,5082,21682,0.69291,0.69331
2001,46-65 y.,At least once per week,0.08938,640,21682,0.08926,0.08950
2001,46-65 y.,At least once per month,0.09447,659,21682,0.09435,0.09460
2001,46-65 y.,Seldom,0.11467,796,21682,0.11454,0.11480
2001,46-65 y.,Never,0.70148,4899,21682,0.70129,0.70167
2001,66 and older,At least once per week,0.06849,221,21682,0.06835,0.06862
2001,66 and older,At least once per month,0.05947,205,21682,0.05934,0.05960
2001,66 and older,Seldom,0.07798,267,21682,0.07783,0.07812
2001,66 and older,Never,0.79407,2654,21682,0.79385,0.79428
2003,17-29 y.,At least once per week,0.08702,362,22041,0.08685,0.08718
2003,17-29 y.,At least once per month,0.04069,189,22041,0.04057,0.04080
2003,17-29 y.,Seldom,0.09829,406,22041,0.09811,0.09846
2003,17-29 y.,Never,0.77401,3024,22041,0.77376,0.77425
2003,30-45 y.,At least once per week,0.08749,607,22041,0.08737,0.08761
2003,30-45 y.,At least once per month,0.07666,546,22041,0.07655,0.07678
2003,30-45 y.,Seldom,0.12784,865,22041,0.12769,0.12798
2003,30-45 y.,Never,0.70801,4892,22041,0.70781,0.70821
2003,46-65 y.,At least once per week,0.09045,782,22041,0.09033,0.09057
2003,46-65 y.,At least once per month,0.07876,631,22041,0.07865,0.07887
2003,46-65 y.,Seldom,0.10370,823,22041,0.10357,0.10383
2003,46-65 y.,Never,0.72709,5300,22041,0.72690,0.72727
2003,66 and older,At least once per week,0.07255,262,22041,0.07242,0.07268
2003,66 and older,At least once per month,0.06533,255,22041,0.06520,0.06545
2003,66 and older,Seldom,0.06811,264,22041,0.06798,0.06824
2003,66 and older,Never,0.79401,2833,22041,0.79380,0.79422
2005,17-29 y.,At least once per week,0.07963,321,20562,0.07948,0.07979
2005,17-29 y.,At least once per month,0.07199,253,20562,0.07184,0.07213
2005,17-29 y.,Seldom,0.15977,613,20562,0.15957,0.15998
2005,17-29 y.,Never,0.68861,2622,20562,0.68835,0.68887
2005,30-45 y.,At least once per week,0.08142,501,20562,0.08130,0.08154
2005,30-45 y.,At least once per month,0.08190,537,20562,0.08178,0.08202
2005,30-45 y.,Seldom,0.16971,1001,20562,0.16955,0.16988
2005,30-45 y.,Never,0.66697,4028,20562,0.66677,0.66718
2005,46-65 y.,At least once per week,0.10250,752,20562,0.10237,0.10262
2005,46-65 y.,At least once per month,0.09469,742,20562,0.09456,0.09481
2005,46-65 y.,Seldom,0.12983,988,20562,0.12969,0.12997
2005,46-65 y.,Never,0.67299,4487,20562,0.67279,0.67319
2005,66 and older,At least once per week,0.08281,326,20562,0.08267,0.08295
2005,66 and older,At least once per month,0.07980,319,20562,0.07966,0.07993
2005,66 and older,Seldom,0.08563,337,20562,0.08548,0.08577
2005,66 and older,Never,0.75177,2735,20562,0.75154,0.75199
2007,17-29 y.,At least once per week,0.08445,316,20340,0.08429,0.08461
2007,17-29 y.,At least once per month,0.05745,213,20340,0.05732,0.05759
2007,17-29 y.,Seldom,0.14021,463,20340,0.14001,0.14041
2007,17-29 y.,Never,0.71789,2384,20340,0.71763,0.71815
2007,30-45 y.,At least once per week,0.09490,536,20340,0.09477,0.09503
2007,30-45 y.,At least once per month,0.07528,502,20340,0.07516,0.07539
2007,30-45 y.,Seldom,0.14464,790,20340,0.14449,0.14480
2007,30-45 y.,Never,0.68518,3860,20340,0.68497,0.68539
2007,46-65 y.,At least once per week,0.09995,763,20340,0.09982,0.10008
2007,46-65 y.,At least once per month,0.08521,670,20340,0.08509,0.08533
2007,46-65 y.,Seldom,0.12862,961,20340,0.12848,0.12876
2007,46-65 y.,Never,0.68622,4594,20340,0.68602,0.68642
2007,66 and older,At least once per week,0.07931,394,20340,0.07917,0.07944
2007,66 and older,At least once per month,0.08354,374,20340,0.08340,0.08367
2007,66 and older,Seldom,0.08327,359,20340,0.08314,0.08341
2007,66 and older,Never,0.75388,3161,20340,0.75367,0.75410
2008,17-29 y.,At least once per week,0.10231,346,19243,0.10214,0.10249
2008,17-29 y.,At least once per month,0.05106,168,19243,0.05093,0.05118
2008,17-29 y.,Seldom,0.10852,336,19243,0.10834,0.10870
2008,17-29 y.,Never,0.73811,2296,19243,0.73786,0.73837
2008,30-45 y.,At least once per week,0.09145,489,19243,0.09132,0.09158
2008,30-45 y.,At least once per month,0.07868,423,19243,0.07855,0.07880
2008,30-45 y.,Seldom,0.11054,620,19243,0.11040,0.11068
2008,30-45 y.,Never,0.71933,3628,19243,0.71913,0.71953
2008,46-65 y.,At least once per week,0.09736,726,19243,0.09724,0.09749
2008,46-65 y.,At least once per month,0.07868,614,19243,0.07856,0.07879
2008,46-65 y.,Seldom,0.10871,780,19243,0.10858,0.10884
2008,46-65 y.,Never,0.71525,4552,19243,0.71506,0.71544
2008,66 and older,At least once per week,0.08761,396,19243,0.08747,0.08775
2008,66 and older,At least once per month,0.07143,322,19243,0.07130,0.07156
2008,66 and older,Seldom,0.07981,351,19243,0.07968,0.07995
2008,66 and older,Never,0.76115,3196,19243,0.76094,0.76135
2009,17-29 y.,At least once per week,0.09384,289,17881,0.09367,0.09401
2009,17-29 y.,At least once per month,0.07367,207,17881,0.07352,0.07382
2009,17-29 y.,Seldom,0.14679,421,17881,0.14658,0.14699
2009,17-29 y.,Never,0.68571,1923,17881,0.68544,0.68598
2009,30-45 y.,At least once per week,0.08835,423,17881,0.08822,0.08848
2009,30-45 y.,At least once per month,0.08279,425,17881,0.08266,0.08292
2009,30-45 y.,Seldom,0.14612,650,17881,0.14595,0.14628
2009,30-45 y.,Never,0.68274,3152,17881,0.68253,0.68295
2009,46-65 y.,At least once per week,0.10209,718,17881,0.10196,0.10221
2009,46-65 y.,At least once per month,0.08279,611,17881,0.08268,0.08291
2009,46-65 y.,Seldom,0.12545,797,17881,0.12531,0.12559
2009,46-65 y.,Never,0.68967,4144,17881,0.68947,0.68986
2009,66 and older,At least once per week,0.08288,365,17881,0.08274,0.08302
2009,66 and older,At least once per month,0.06869,306,17881,0.06856,0.06881
2009,66 and older,Seldom,0.08758,358,17881,0.08744,0.08772
2009,66 and older,Never,0.76085,3092,17881,0.76064,0.76106
2011,17-29 y.,At least once per week,0.10891,405,28272,0.10872,0.10909
2011,17-29 y.,At least once per month,0.07879,319,28272,0.07863,0.07895
2011,17-29 y.,Seldom,0.15677,588,28272,0.15656,0.15699
2011,17-29 y.,Never,0.65553,2850,28272,0.65525,0.65582
2011,30-45 y.,At least once per week,0.09237,1043,28272,0.09224,0.09251
2011,30-45 y.,At least once per month,0.08377,967,28272,0.08364,0.08390
2011,30-45 y.,Seldom,0.14732,1310,28272,0.14716,0.14749
2011,30-45 y.,Never,0.67653,6594,28272,0.67631,0.67676
2011,46-65 y.,At least once per week,0.11265,1167,28272,0.11252,0.11279
2011,46-65 y.,At least once per month,0.08919,922,28272,0.08908,0.08931
2011,46-65 y.,Seldom,0.13997,1239,28272,0.13982,0.14011
2011,46-65 y.,Never,0.65818,5770,28272,0.65799,0.65838
2011,66 and older,At least once per week,0.09546,518,28272,0.09532,0.09561
2011,66 and older,At least once per month,0.07941,427,28272,0.07927,0.07954
2011,66 and older,Seldom,0.09513,491,28272,0.09499,0.09528
2011,66 and older,Never,0.73000,3662,28272,0.72978,0.73022
2013,17-29 y.,At least once per week,0.13004,380,25376,0.12981,0.13026
2013,17-29 y.,At least once per month,0.06790,241,25376,0.06773,0.06807
2013,17-29 y.,Seldom,0.14357,457,25376,0.14334,0.14381
2013,17-29 y.,Never,0.65849,2481,25376,0.65817,0.65880
2013,30-45 y.,At least once per week,0.10245,828,25376,0.10229,0.10261
2013,30-45 y.,At least once per month,0.08543,775,25376,0.08528,0.08557
2013,30-45 y.,Seldom,0.10064,833,25376,0.10048,0.10080
2013,30-45 y.,Never,0.71148,5537,25376,0.71124,0.71172
2013,46-65 y.,At least once per week,0.12354,1202,25376,0.12340,0.12367
2013,46-65 y.,At least once per month,0.09072,904,25376,0.09060,0.09084
2013,46-65 y.,Seldom,0.10783,970,25376,0.10770,0.10796
2013,46-65 y.,Never,0.67792,5872,25376,0.67772,0.67811
2013,66 and older,At least once per week,0.10681,564,25376,0.10666,0.10696
2013,66 and older,At least once per month,0.07468,400,25376,0.07455,0.07481
2013,66 and older,Seldom,0.08644,426,25376,0.08630,0.08658
2013,66 and older,Never,0.73207,3506,25376,0.73185,0.73229
2015,17-29 y.,At least once per week,0.10675,417,26688,0.10656,0.10693
2015,17-29 y.,At least once per month,0.07142,323,26688,0.07127,0.07157
2015,17-29 y.,Seldom,0.14974,588,26688,0.14952,0.14995
2015,17-29 y.,Never,0.67209,3121,26688,0.67181,0.67238
2015,30-45 y.,At least once per week,0.08906,720,26688,0.08892,0.08920
2015,30-45 y.,At least once per month,0.08334,702,26688,0.08321,0.08348
2015,30-45 y.,Seldom,0.14290,1108,26688,0.14273,0.14307
2015,30-45 y.,Never,0.68469,5733,26688,0.68447,0.68492
2015,46-65 y.,At least once per week,0.11468,1118,26688,0.11455,0.11481
2015,46-65 y.,At least once per month,0.09712,957,26688,0.09701,0.09724
2015,46-65 y.,Seldom,0.13686,1219,26688,0.13672,0.13699
2015,46-65 y.,Never,0.65134,5817,26688,0.65115,0.65153
2015,66 and older,At least once per week,0.10582,570,26688,0.10567,0.10597
2015,66 and older,At least once per month,0.08275,435,26688,0.08262,0.08288
2015,66 and older,Seldom,0.09073,441,26688,0.09059,0.09087
2015,66 and older,Never,0.72071,3419,26688,0.72049,0.72092
2017,17-29 y.,At least once per week,0.11653,467,26457,0.11634,0.11672
2017,17-29 y.,At least once per month,0.08976,373,26457,0.08959,0.08993
2017,17-29 y.,Seldom,0.12566,580,26457,0.12547,0.12586
2017,17-29 y.,Never,0.66804,2930,26457,0.66776,0.66832
2017,30-45 y.,At least once per week,0.09526,687,26457,0.09512,0.09541
2017,30-45 y.,At least once per month,0.08498,676,26457,0.08485,0.08512
2017,30-45 y.,Seldom,0.12210,890,26457,0.12194,0.12226
2017,30-45 y.,Never,0.69765,4984,26457,0.69743,0.69787
2017,46-65 y.,At least once per week,0.11966,1269,26457,0.11953,0.11979
2017,46-65 y.,At least once per month,0.09628,1079,26457,0.09617,0.09640
2017,46-65 y.,Seldom,0.12646,1301,26457,0.12633,0.12659
2017,46-65 y.,Never,0.65760,6294,26457,0.65741,0.65779
2017,66 and older,At least once per week,0.11980,616,26457,0.11964,0.11996
2017,66 and older,At least once per month,0.08602,489,26457,0.08588,0.08615
2017,66 and older,Seldom,0.09551,446,26457,0.09536,0.09565
2017,66 and older,Never,0.69868,3376,26457,0.69846,0.69890
2019,17-29 y.,At least once per week,0.12934,483,25597,0.12914,0.12955
2019,17-29 y.,At least once per month,0.06723,267,25597,0.06707,0.06738
2019,17-29 y.,Seldom,0.13290,439,25597,0.13269,0.13310
2019,17-29 y.,Never,0.67053,2616,25597,0.67025,0.67082
2019,30-45 y.,At least once per week,0.10037,644,25597,0.10022,0.10051
2019,30-45 y.,At least once per month,0.07974,573,25597,0.07961,0.07987
2019,30-45 y.,Seldom,0.10624,690,25597,0.10609,0.10639
2019,30-45 y.,Never,0.71366,4359,25597,0.71344,0.71388
2019,46-65 y.,At least once per week,0.12427,1498,25597,0.12413,0.12440
2019,46-65 y.,At least once per month,0.08764,1083,25597,0.08753,0.08776
2019,46-65 y.,Seldom,0.10302,1158,25597,0.10290,0.10314
2019,46-65 y.,Never,0.68507,6645,25597,0.68489,0.68526
2019,66 and older,At least once per week,0.11648,663,25597,0.11633,0.11663
2019,66 and older,At least once per month,0.07665,455,25597,0.07653,0.07678
2019,66 and older,Seldom,0.08669,430,25597,0.08656,0.08683
2019,66 and older,Never,0.72017,3594,25597,0.71996,0.72039
2021,17-29 y.,At least once per week,0.14231,385,17182,0.14210,0.14253
2021,17-29 y.,At least once per month,0.11977,288,17182,0.11957,0.11997
2021,17-29 y.,Seldom,0.16843,472,17182,0.16820,0.16866
2021,17-29 y.,Never,0.56949,1560,17182,0.56918,0.56979
2021,30-45 y.,At least once per week,0.11901,453,17182,0.11886,0.11917
2021,30-45 y.,At least once per month,0.08776,393,17182,0.08762,0.08789
2021,30-45 y.,Seldom,0.14448,626,17182,0.14431,0.14464
2021,30-45 y.,Never,0.64875,2669,17182,0.64852,0.64898
2021,46-65 y.,At least once per week,0.12762,1020,17182,0.12749,0.12775
2021,46-65 y.,At least once per month,0.10744,810,17182,0.10731,0.10756
2021,46-65 y.,Seldom,0.12273,824,17182,0.12260,0.12286
2021,46-65 y.,Never,0.64221,4140,17182,0.64202,0.64240
2021,66 and older,At least once per week,0.12872,511,17182,0.12856,0.12888
2021,66 and older,At least once per month,0.07378,326,17182,0.07365,0.07390
2021,66 and older,Seldom,0.09209,359,17182,0.09195,0.09223
2021,66 and older,Never,0.70541,2346,17182,0.70519,0.70563
