"pli0096_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Seltener","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"Seltener","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Seltener","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Seltener","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"Seltener","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"Seltener","1984","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1984","66 und älter","Hauptschulabschluss","","","",""
"Seltener","1984","66 und älter","Realschulabschluss","","","",""
"Seltener","1984","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1984","66 und älter","AkademikerInnen","","","",""
"Nie","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie","1984","66 und älter","(noch) kein Abschluss","","","",""
"Nie","1984","66 und älter","Hauptschulabschluss","","","",""
"Nie","1984","66 und älter","Realschulabschluss","","","",""
"Nie","1984","66 und älter","(Fach-)Abitur","","","",""
"Nie","1984","66 und älter","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","(noch) kein Abschluss","450","0.811842397532537","0.77818504431373","0.845499750751343"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","Hauptschulabschluss","1833","0.813760120531956","0.797459225733855","0.830061015330058"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","Realschulabschluss","769","0.755005831491943","0.728376071218325","0.781635591765561"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","(Fach-)Abitur","429","0.73657273299844","0.700283477583745","0.772861988413135"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","AkademikerInnen","190","0.77315480221188","0.720714755166556","0.825594849257205"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","(noch) kein Abschluss","702","0.937982946654668","0.920756185277686","0.95520970803165"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","Hauptschulabschluss","3189","0.781449494291722","0.768621719158092","0.794277269425352"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","Realschulabschluss","472","0.691250890810408","0.656730589284366","0.725771192336449"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","(Fach-)Abitur","180","0.696964573354189","0.639418313544153","0.754510833164224"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","AkademikerInnen","297","0.62567848419882","0.582157441485829","0.669199526911812"
"Nie, sehr selten (1984)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1984","66 und älter","Hauptschulabschluss","846","0.909894674281637","0.891551226884544","0.92823812167873"
"Nie, sehr selten (1984)","1984","66 und älter","Realschulabschluss","143","0.837005637618431","0.781806238415729","0.892205036821133"
"Nie, sehr selten (1984)","1984","66 und älter","(Fach-)Abitur","40","0.904557394906539","0.818709225126669","0.990405564686408"
"Nie, sehr selten (1984)","1984","66 und älter","AkademikerInnen","48","0.799917620927992","0.700335975164051","0.899499266691932"
"Gelegentlich (1984)","1984","16-34 Jahre alt","(noch) kein Abschluss","31","0.0767388679911321","0.0538168324410117","0.0996609035412524"
"Gelegentlich (1984)","1984","16-34 Jahre alt","Hauptschulabschluss","195","0.0985095635279414","0.0860315152507773","0.110987611805105"
"Gelegentlich (1984)","1984","16-34 Jahre alt","Realschulabschluss","125","0.128294292456132","0.107587976193877","0.149000608718387"
"Gelegentlich (1984)","1984","16-34 Jahre alt","(Fach-)Abitur","72","0.131141018204161","0.103332118961631","0.15894991744669"
"Gelegentlich (1984)","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1984","35-65 Jahre alt","(noch) kein Abschluss","37","0.0487263350056495","0.033348853503769","0.06410381650753"
"Gelegentlich (1984)","1984","35-65 Jahre alt","Hauptschulabschluss","399","0.106426731400916","0.0968544508340382","0.115999011967794"
"Gelegentlich (1984)","1984","35-65 Jahre alt","Realschulabschluss","97","0.139286572830296","0.113414109074003","0.165159036586588"
"Gelegentlich (1984)","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1984","35-65 Jahre alt","AkademikerInnen","95","0.195979221593422","0.160281546158247","0.231676897028596"
"Gelegentlich (1984)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1984","66 und älter","Hauptschulabschluss","43","0.0449086054644382","0.0316408512594806","0.0581763596693959"
"Gelegentlich (1984)","1984","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","1984","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1984","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","(noch) kein Abschluss","37","0.111418734476331","0.0843223779459031","0.138515091006759"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","Hauptschulabschluss","163","0.0877303159401021","0.0758845439120914","0.0995760879681128"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","Realschulabschluss","108","0.116699876051925","0.0968204622763067","0.136579289827543"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","(Fach-)Abitur","65","0.132286248797399","0.104374601652755","0.160197895942044"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","Hauptschulabschluss","399","0.112123774307362","0.102330001141771","0.121917547472954"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","Realschulabschluss","119","0.169462536359297","0.141429487326493","0.1974955853921"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","(Fach-)Abitur","37","0.176283739714726","0.128568182923535","0.223999296505918"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","AkademikerInnen","83","0.178342294207758","0.143917295941178","0.212767292474338"
"Haeufig,regelmaessig (1984)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","Hauptschulabschluss","47","0.0451967202539247","0.0318884816672483","0.0585049588406011"
"Haeufig,regelmaessig (1984)","1984","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","AkademikerInnen","","","",""
"Taeglich","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1985","66 und älter","(noch) kein Abschluss","","","",""
"Taeglich","1985","66 und älter","Hauptschulabschluss","","","",""
"Taeglich","1985","66 und älter","Realschulabschluss","","","",""
"Taeglich","1985","66 und älter","(Fach-)Abitur","","","",""
"Taeglich","1985","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1985","16-34 Jahre alt","Hauptschulabschluss","99","0.060107083147438","0.0494224639711078","0.0707917023237681"
"Min 1x pro Woche","1985","16-34 Jahre alt","Realschulabschluss","107","0.109461816038751","0.0898137494538581","0.129109882623644"
"Min 1x pro Woche","1985","16-34 Jahre alt","(Fach-)Abitur","52","0.11340218949022","0.0861225605214086","0.140681818459031"
"Min 1x pro Woche","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1985","35-65 Jahre alt","Hauptschulabschluss","271","0.082790731774184","0.0738546253403139","0.0917268382080542"
"Min 1x pro Woche","1985","35-65 Jahre alt","Realschulabschluss","88","0.130350535938312","0.104741538380302","0.155959533496322"
"Min 1x pro Woche","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1985","35-65 Jahre alt","AkademikerInnen","56","0.12293089337244","0.0927598854736079","0.153101901271272"
"Min 1x pro Woche","1985","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1985","66 und älter","Hauptschulabschluss","30","0.0368497899372313","0.023907819344334","0.0497917605301285"
"Min 1x pro Woche","1985","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","1985","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1985","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1985","16-34 Jahre alt","Hauptschulabschluss","82","0.0506149398071184","0.0407608255951087","0.060469054019128"
"Min 1x pro Monat","1985","16-34 Jahre alt","Realschulabschluss","55","0.0602453573044734","0.0452715839225554","0.0752191306863914"
"Min 1x pro Monat","1985","16-34 Jahre alt","(Fach-)Abitur","33","0.0695434580065364","0.0476587578891482","0.0914281581239245"
"Min 1x pro Monat","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1985","35-65 Jahre alt","Hauptschulabschluss","233","0.069828355931315","0.0615637773873172","0.0780929344753127"
"Min 1x pro Monat","1985","35-65 Jahre alt","Realschulabschluss","67","0.0976248570062622","0.0750493340960162","0.120200379916508"
"Min 1x pro Monat","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1985","35-65 Jahre alt","AkademikerInnen","69","0.152304217088391","0.119288679877731","0.185319754299052"
"Min 1x pro Monat","1985","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1985","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1985","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","1985","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1985","66 und älter","AkademikerInnen","","","",""
"Seltener","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1985","16-34 Jahre alt","Hauptschulabschluss","148","0.084912541438146","0.0723818725580161","0.0974432103182758"
"Seltener","1985","16-34 Jahre alt","Realschulabschluss","100","0.105052995080934","0.0857570922831317","0.124348897878735"
"Seltener","1985","16-34 Jahre alt","(Fach-)Abitur","49","0.111762518229551","0.0846557932677228","0.138869243191378"
"Seltener","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Seltener","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1985","35-65 Jahre alt","Hauptschulabschluss","285","0.0832524540784768","0.0742937198051388","0.0922111883518149"
"Seltener","1985","35-65 Jahre alt","Realschulabschluss","64","0.0953469141657179","0.0730081878797027","0.117685640451733"
"Seltener","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1985","35-65 Jahre alt","AkademikerInnen","64","0.141159669098429","0.109166745874209","0.17315259232265"
"Seltener","1985","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1985","66 und älter","Hauptschulabschluss","33","0.0374263385503045","0.0243874207787005","0.0504652563219085"
"Seltener","1985","66 und älter","Realschulabschluss","","","",""
"Seltener","1985","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1985","66 und älter","AkademikerInnen","","","",""
"Nie","1985","16-34 Jahre alt","(noch) kein Abschluss","364","0.786777340553603","0.748109309770082","0.825445371337124"
"Nie","1985","16-34 Jahre alt","Hauptschulabschluss","1572","0.804365435607298","0.786533169904946","0.82219770130965"
"Nie","1985","16-34 Jahre alt","Realschulabschluss","708","0.725239831575842","0.697148007821068","0.753331655330616"
"Nie","1985","16-34 Jahre alt","(Fach-)Abitur","385","0.705291834273693","0.666068462475078","0.744515206072309"
"Nie","1985","16-34 Jahre alt","AkademikerInnen","170","0.71110588246615","0.653156255465052","0.769055509467247"
"Nie","1985","35-65 Jahre alt","(noch) kein Abschluss","618","0.949476780694117","0.932574087214561","0.966379474173672"
"Nie","1985","35-65 Jahre alt","Hauptschulabschluss","2864","0.764128458216024","0.750361302805418","0.77789561362663"
"Nie","1985","35-65 Jahre alt","Realschulabschluss","445","0.676677692889708","0.641100406821499","0.712254978957917"
"Nie","1985","35-65 Jahre alt","(Fach-)Abitur","166","0.712397346976472","0.652854555066183","0.771940138886761"
"Nie","1985","35-65 Jahre alt","AkademikerInnen","266","0.583605220440739","0.538309766675161","0.628900674206318"
"Nie","1985","66 und älter","(noch) kein Abschluss","","","",""
"Nie","1985","66 und älter","Hauptschulabschluss","730","0.902985844474168","0.882653197816784","0.923318491131552"
"Nie","1985","66 und älter","Realschulabschluss","137","0.843572654929926","0.787976628739112","0.899168681120741"
"Nie","1985","66 und älter","(Fach-)Abitur","35","0.840321466711668","0.729539405271648","0.951103528151688"
"Nie","1985","66 und älter","AkademikerInnen","43","0.785767017202563","0.678307683746315","0.89322635065881"
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","AkademikerInnen","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1985","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1985","66 und älter","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1985","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","1985","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1985","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","AkademikerInnen","","","",""
"Taeglich","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1986","66 und älter","(noch) kein Abschluss","","","",""
"Taeglich","1986","66 und älter","Hauptschulabschluss","","","",""
"Taeglich","1986","66 und älter","Realschulabschluss","","","",""
"Taeglich","1986","66 und älter","(Fach-)Abitur","","","",""
"Taeglich","1986","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1986","16-34 Jahre alt","Hauptschulabschluss","115","0.0741294039273057","0.0621459460802345","0.0861128617743769"
"Min 1x pro Woche","1986","16-34 Jahre alt","Realschulabschluss","87","0.0971910665075646","0.0784040635793974","0.115978069435732"
"Min 1x pro Woche","1986","16-34 Jahre alt","(Fach-)Abitur","61","0.117797416813037","0.0909777334962912","0.144617100129783"
"Min 1x pro Woche","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1986","35-65 Jahre alt","Hauptschulabschluss","237","0.0789588695132008","0.0699510525488304","0.0879666864775713"
"Min 1x pro Woche","1986","35-65 Jahre alt","Realschulabschluss","75","0.113492418010281","0.0891265297424499","0.137858306278113"
"Min 1x pro Woche","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1986","35-65 Jahre alt","AkademikerInnen","65","0.136622575462259","0.105271011770743","0.167974139153775"
"Min 1x pro Woche","1986","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1986","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1986","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","1986","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1986","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1986","16-34 Jahre alt","Hauptschulabschluss","79","0.0502137318589178","0.0402244114062891","0.0602030523115465"
"Min 1x pro Monat","1986","16-34 Jahre alt","Realschulabschluss","46","0.0474933163320233","0.0340037909622481","0.0609828417017984"
"Min 1x pro Monat","1986","16-34 Jahre alt","(Fach-)Abitur","37","0.0703986029513455","0.0491156441824163","0.0916815617202747"
"Min 1x pro Monat","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1986","35-65 Jahre alt","Hauptschulabschluss","248","0.0790909416468013","0.070076240675713","0.0881056426178896"
"Min 1x pro Monat","1986","35-65 Jahre alt","Realschulabschluss","63","0.0938782136963291","0.0714738150468408","0.116282612345817"
"Min 1x pro Monat","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1986","35-65 Jahre alt","AkademikerInnen","54","0.11175716191888","0.0829963483000603","0.1405179755377"
"Min 1x pro Monat","1986","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1986","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1986","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","1986","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1986","66 und älter","AkademikerInnen","","","",""
"Seltener","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1986","16-34 Jahre alt","Hauptschulabschluss","129","0.0819696065074685","0.069421831939672","0.0945173810752651"
"Seltener","1986","16-34 Jahre alt","Realschulabschluss","113","0.110884504390928","0.0909703933372669","0.130798615444589"
"Seltener","1986","16-34 Jahre alt","(Fach-)Abitur","61","0.124196848471926","0.096758362794505","0.151635334149347"
"Seltener","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Seltener","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1986","35-65 Jahre alt","Hauptschulabschluss","244","0.0757314780818909","0.0668942334458306","0.0845687227179513"
"Seltener","1986","35-65 Jahre alt","Realschulabschluss","52","0.0784140123756194","0.0577639025096074","0.0990641222416313"
"Seltener","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1986","35-65 Jahre alt","AkademikerInnen","53","0.116102666774673","0.0868598207361971","0.145345512813149"
"Seltener","1986","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1986","66 und älter","Hauptschulabschluss","","","",""
"Seltener","1986","66 und älter","Realschulabschluss","","","",""
"Seltener","1986","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1986","66 und älter","AkademikerInnen","","","",""
"Nie","1986","16-34 Jahre alt","(noch) kein Abschluss","352","0.853171899479692","0.819201322350895","0.88714247660849"
"Nie","1986","16-34 Jahre alt","Hauptschulabschluss","1513","0.793687257706308","0.775177553336282","0.812196962076334"
"Nie","1986","16-34 Jahre alt","Realschulabschluss","709","0.744431112769484","0.716767260666065","0.772094964872904"
"Nie","1986","16-34 Jahre alt","(Fach-)Abitur","396","0.687607131763692","0.649048435520353","0.726165828007031"
"Nie","1986","16-34 Jahre alt","AkademikerInnen","168","0.709087065620336","0.650133243762808","0.768040887477865"
"Nie","1986","35-65 Jahre alt","(noch) kein Abschluss","563","0.954686046174012","0.937917298996245","0.971454793351778"
"Nie","1986","35-65 Jahre alt","Hauptschulabschluss","2714","0.766218710758107","0.752081594454869","0.780355827061345"
"Nie","1986","35-65 Jahre alt","Realschulabschluss","461","0.71421535591777","0.679510389128021","0.748920322707519"
