year,age_gr,migback,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,Direct migration background,At least once per week,0.052969810487405414,41,13051,0.0527125320168829,0.05322708895792793
1995,30-45 y.,Direct migration background,At least once per month,0.04547147281440932,34,13051,0.045232157059466864,0.04571078856935177
1995,30-45 y.,Direct migration background,Seldom,0.05837020502734894,52,13051,0.05810090088774013,0.058639509166957746
1995,30-45 y.,Direct migration background,Never,0.8431885116708362,787,13051,0.8427708173190629,0.8436062060226095
1995,30-45 y.,Indirect migration background,Never,1.0,41,13051,1.0,1.0
1995,46-65 y.,No migration background,At least once per week,0.09046770651567018,246,13051,0.09033274862923009,0.09060266440211028
1995,46-65 y.,No migration background,At least once per month,0.07634373357405386,237,13051,0.07621879852136805,0.07646866862673966
1995,46-65 y.,No migration background,Seldom,0.09967140284377804,288,13051,0.09953046480491408,0.099812340882642
1995,46-65 y.,No migration background,Never,0.7335171570664979,2115,13051,0.733309148040276,0.7337251660927198
1995,46-65 y.,Direct migration background,At least once per week,0.04843743733417221,33,13051,0.048207786766897055,0.048667087901447366
1995,46-65 y.,Direct migration background,At least once per month,0.045390857765271256,33,13051,0.04516819107209573,0.04561352445844678
1995,46-65 y.,Direct migration background,Seldom,0.07656144906172284,64,13051,0.07627702433936694,0.07684587378407874
1995,46-65 y.,Direct migration background,Never,0.8296102558388337,907,13051,0.8292080790043617,0.8300124326733058
1995,66 and older,No migration background,At least once per week,0.05294067159196204,68,13051,0.052807619684593785,0.05307372349933029
1995,66 and older,No migration background,At least once per month,0.05627561544832127,71,13051,0.056138678544688896,0.056412552351953645
1995,66 and older,No migration background,Seldom,0.05058496503613223,66,13051,0.05045474537284363,0.05071518469942083
1995,66 and older,No migration background,Never,0.8401987479235845,1085,13051,0.8399810176128384,0.8404164782343306
1995,66 and older,Direct migration background,Never,1.0,185,13051,1.0,1.0
1996,17-29 y.,No migration background,At least once per week,0.08322138453194576,158,12819,0.08304842729181214,0.08339434177207938
1996,17-29 y.,No migration background,At least once per month,0.06442387370784909,127,12819,0.0642701460452231,0.06457760137047508
1996,17-29 y.,No migration background,Seldom,0.16545761648176596,333,12819,0.16522493778542768,0.16569029517810424
1996,17-29 y.,No migration background,Never,0.6868971252784393,1543,12819,0.6866067374440181,0.6871875131128604
1996,17-29 y.,Direct migration background,Seldom,0.13558014104127442,64,12819,0.1350385805156445,0.13612170156690434
1996,17-29 y.,Direct migration background,Never,0.8644198589587254,433,12819,0.8638782984330955,0.8649614194843553
1996,17-29 y.,Indirect migration background,Seldom,0.19103397959205673,67,12819,0.19023798699085193,0.19182997219326153
1996,17-29 y.,Indirect migration background,Never,0.8089660204079433,357,12819,0.8081700278067385,0.8097620130091481
1996,30-45 y.,No migration background,At least once per week,0.08309823605104517,272,12819,0.08296768367837971,0.08322878842371063
1996,30-45 y.,No migration background,At least once per month,0.08332206777624593,286,12819,0.08319135565268607,0.08345277989980579
1996,30-45 y.,No migration background,Seldom,0.1713944770633407,572,12819,0.17121623927442034,0.17157271485226108
1996,30-45 y.,No migration background,Never,0.6621852191093682,2379,12819,0.661961523980184,0.6624089142385524
1996,30-45 y.,Direct migration background,At least once per week,0.03487418351763295,32,12819,0.034657934303568304,0.0350904327316976
1996,30-45 y.,Direct migration background,At least once per month,0.05345643433505295,44,12819,0.05319129092085767,0.053721577749248225
1996,30-45 y.,Direct migration background,Seldom,0.09141578250946145,81,12819,0.09107607610716764,0.09175548891175525
1996,30-45 y.,Direct migration background,Never,0.8202535996378526,694,12819,0.8198009994598587,0.8207061998158465
1996,30-45 y.,Indirect migration background,Never,1.0,49,12819,1.0,1.0
1996,46-65 y.,No migration background,At least once per week,0.08752101426913238,254,12819,0.08738914452955147,0.08765288400871328
1996,46-65 y.,No migration background,At least once per month,0.08657023243787781,249,12819,0.08643901262506534,0.08670145225069029
1996,46-65 y.,No migration background,Seldom,0.16946033459334486,454,12819,0.16928527264369456,0.16963539654299517
1996,46-65 y.,No migration background,Never,0.6564484186996449,1935,12819,0.6562268166255039,0.6566700207737859
1996,46-65 y.,Direct migration background,At least once per month,0.07214875208812312,44,12819,0.07186611393576198,0.07243139024048426
1996,46-65 y.,Direct migration background,Seldom,0.11105842391557158,100,12819,0.11071519050341895,0.11140165732772421
1996,46-65 y.,Direct migration background,Never,0.8167928239963054,803,12819,0.8163702484199963,0.8172153995726145
1996,66 and older,No migration background,At least once per week,0.05855246586794282,71,12819,0.0584133585669075,0.05869157316897814
1996,66 and older,No migration background,At least once per month,0.055388634351063754,71,12819,0.05525311036065995,0.05552415834146756
1996,66 and older,No migration background,Seldom,0.06876312593065169,88,12819,0.06861319640866093,0.06891305545264245
1996,66 and older,No migration background,Never,0.8172957738503417,1066,12819,0.8170668225092435,0.8175247251914399
1996,66 and older,Direct migration background,Never,1.0,193,12819,1.0,1.0
1997,17-29 y.,No migration background,At least once per week,0.08186261847455968,149,12532,0.08168740180784678,0.08203783514127258
1997,17-29 y.,No migration background,At least once per month,0.06407785384939488,116,12532,0.06392134006088075,0.064234367637909
1997,17-29 y.,No migration background,Seldom,0.17098600226813457,308,12532,0.17074537769620457,0.17122662684006457
1997,17-29 y.,No migration background,Never,0.6830735254079109,1493,12532,0.6827761591075223,0.6833708917082995
1997,17-29 y.,Direct migration background,Seldom,0.11565418197707704,51,12532,0.1151430410980209,0.11616532285613318
1997,17-29 y.,Direct migration background,Never,0.884345818022923,385,12532,0.8838346771438669,0.8848569589019791
1997,17-29 y.,Indirect migration background,Seldom,0.1587218699796457,61,12532,0.15803527470941103,0.1594084652498804
1997,17-29 y.,Indirect migration background,Never,0.8412781300203542,376,12532,0.8405915347501195,0.841964725290589
1997,30-45 y.,No migration background,At least once per week,0.08644683308360855,276,12532,0.08631469961015094,0.08657896655706616
1997,30-45 y.,No migration background,At least once per month,0.08791759676599455,289,12532,0.0877844513139328,0.0880507422180563
1997,30-45 y.,No migration background,Seldom,0.14945992347968723,511,12532,0.14929228212458034,0.1496275648347941
1997,30-45 y.,No migration background,Never,0.6761756466707097,2390,12532,0.6759556298372148,0.6763956635042047
1997,30-45 y.,Direct migration background,At least once per week,0.05519708271431337,36,12532,0.05491943871322395,0.05547472671540278
1997,30-45 y.,Direct migration background,Seldom,0.11107805336182804,91,12532,0.11069601624093489,0.11146009048272118
1997,30-45 y.,Direct migration background,Never,0.8337248639238586,668,12532,0.8332721908609741,0.834177536986743
1997,30-45 y.,Indirect migration background,Never,1.0,51,12532,1.0,1.0
1997,46-65 y.,No migration background,At least once per week,0.09383914041188629,269,12532,0.09370296988354232,0.09397531094023026
1997,46-65 y.,No migration background,At least once per month,0.08385137985558387,248,12532,0.08372195236373757,0.08398080734743017
1997,46-65 y.,No migration background,Seldom,0.1366738278794305,370,12532,0.13651342262337898,0.13683423313548201
1997,46-65 y.,No migration background,Never,0.6856356518530994,1987,12532,0.6854188555850552,0.6858524481211435
1997,46-65 y.,Direct migration background,At least once per month,0.060778558465513007,38,12532,0.060521920382802824,0.06103519654822319
1997,46-65 y.,Direct migration background,Seldom,0.08596309723227441,80,12532,0.08566200482947646,0.08626418963507236
1997,46-65 y.,Direct migration background,Never,0.8532583443022126,786,12532,0.8528782609177125,0.8536384276867127
1997,66 and older,No migration background,At least once per week,0.05196734358159086,70,12532,0.05183579836810086,0.05209888879508086
1997,66 and older,No migration background,At least once per month,0.06828522130505225,83,12532,0.06813573445338453,0.06843470815671998
1997,66 and older,No migration background,Seldom,0.06436912276211272,90,12532,0.06422368097217884,0.0645145645520466
1997,66 and older,No migration background,Never,0.815378312351244,1061,12532,0.8151483699412744,0.8156082547612137
1997,66 and older,Direct migration background,Never,1.0,199,12532,1.0,1.0
1998,17-29 y.,No migration background,At least once per week,0.08459846505902817,180,13946,0.08441842006989553,0.08477851004816081
1998,17-29 y.,No migration background,At least once per month,0.05240231883347601,112,13946,0.05225814673282531,0.0525464909341267
1998,17-29 y.,No migration background,Seldom,0.11493772561976245,241,13946,0.11473137195158765,0.11514407928793725
1998,17-29 y.,No migration background,Never,0.7480614904877334,1702,13946,0.7477806175439271,0.7483423634315397
1998,17-29 y.,Direct migration background,Never,1.0,388,13946,1.0,1.0
1998,17-29 y.,Indirect migration background,Seldom,0.09360333252834507,41,13946,0.0930994997674262,0.09410716528926395
1998,17-29 y.,Indirect migration background,Never,0.9063966674716549,411,13946,0.905892834710736,0.9069005002325738
1998,30-45 y.,No migration background,At least once per week,0.07992082822178816,305,13946,0.07979292378103763,0.08004873266253869
1998,30-45 y.,No migration background,At least once per month,0.08555047637233314,336,13946,0.08541854924055965,0.08568240350410662
1998,30-45 y.,No migration background,Seldom,0.1202620016414664,437,13946,0.1201085809538674,0.12041542232906541
1998,30-45 y.,No migration background,Never,0.7142666937644122,2856,13946,0.714053608377024,0.7144797791518004
1998,30-45 y.,Direct migration background,At least once per week,0.035672227116899706,33,13946,0.03544461139623286,0.03589984283756655
1998,30-45 y.,Direct migration background,Seldom,0.09554356117484718,61,13946,0.09518280037244425,0.0959043219772501
1998,30-45 y.,Direct migration background,Never,0.8687842117082533,653,13946,0.868369855537058,0.8691985678794485
1998,30-45 y.,Indirect migration background,Never,1.0,70,13946,1.0,1.0
1998,46-65 y.,No migration background,At least once per week,0.09502295882469981,328,13946,0.09488742134077821,0.09515849630862142
1998,46-65 y.,No migration background,At least once per month,0.08948294903342437,300,13946,0.08935101994866149,0.08961487811818725
1998,46-65 y.,No migration background,Seldom,0.12291012512223992,392,13946,0.12275837038992102,0.12306187985455883
1998,46-65 y.,No migration background,Never,0.6925839670196361,2392,13946,0.6923706989501927,0.6927972350890795
1998,46-65 y.,Direct migration background,At least once per week,0.06585887999797164,35,13946,0.06559595141108583,0.06612180858485746
1998,46-65 y.,Direct migration background,At least once per month,0.033269745863817986,34,13946,0.033079637252767365,0.03345985447486861
1998,46-65 y.,Direct migration background,Seldom,0.06476572188685795,52,13946,0.06450483202343207,0.06502661175028382
1998,46-65 y.,Direct migration background,Never,0.8361056522513525,800,13946,0.8357132450581246,0.8364980594445803
1998,66 and older,No migration background,At least once per week,0.05220092116096653,85,13946,0.052070918849259816,0.05233092347267324
1998,66 and older,No migration background,At least once per month,0.060909161889248366,95,13946,0.06076938062502026,0.06104894315347647
1998,66 and older,No migration background,Seldom,0.07868020599762225,120,13946,0.07852284692207408,0.07883756507317043
1998,66 and older,No migration background,Never,0.8082097109521629,1278,13946,0.8079796042917354,0.8084398176125903
1998,66 and older,Direct migration background,Never,1.0,209,13946,1.0,1.0
1999,17-29 y.,No migration background,At least once per week,0.0823170565632744,155,13319,0.08213670592765691,0.08249740719889188
