"pli0096_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Seltener","1986","16-34 J.","direkter Migrationshintergrund","62","0.0535629336066719","0.0401904461558568","0.0669354210574871"
"Seltener","1986","16-34 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1986","35-65 J.","kein Migrationshintergrund","321","0.0826577354649022","0.0737910472388029","0.0915244236910015"
"Seltener","1986","35-65 J.","direkter Migrationshintergrund","53","0.0473165003380432","0.0370999206348083","0.0575330800412781"
"Seltener","1986","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1986","66 und älter","kein Migrationshintergrund","36","0.0353443621934981","0.0236578473410584","0.0470308770459378"
"Seltener","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1986","16-34 J.","kein Migrationshintergrund","2141","0.752660420954718","0.736772350685734","0.768548491223703"
"Nie","1986","16-34 J.","direkter Migrationshintergrund","941","0.844984300928929","0.823488862239763","0.866479739618095"
"Nie","1986","16-34 J.","indirekter Migrationshintergrund","107","0.858820613346285","0.798963841625183","0.918677385067388"
"Nie","1986","35-65 J.","kein Migrationshintergrund","2695","0.732594371384339","0.718342527844952","0.746846214923726"
"Nie","1986","35-65 J.","direkter Migrationshintergrund","1510","0.873061047779604","0.857041706315897","0.889080389243311"
"Nie","1986","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","1986","66 und älter","kein Migrationshintergrund","838","0.880337975371318","0.859796024840173","0.900879925902463"
"Nie","1986","66 und älter","direkter Migrationshintergrund","45","0.886228599094576","0.79821444442775","0.974242753761402"
"Nie","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","1987","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1987","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","1987","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1987","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1987","16-34 J.","kein Migrationshintergrund","","","",""
"Seltener","1987","16-34 J.","direkter Migrationshintergrund","","","",""
"Seltener","1987","16-34 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1987","35-65 J.","kein Migrationshintergrund","","","",""
"Seltener","1987","35-65 J.","direkter Migrationshintergrund","","","",""
"Seltener","1987","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1987","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1987","16-34 J.","kein Migrationshintergrund","","","",""
"Nie","1987","16-34 J.","direkter Migrationshintergrund","","","",""
"Nie","1987","16-34 J.","indirekter Migrationshintergrund","","","",""
"Nie","1987","35-65 J.","kein Migrationshintergrund","","","",""
"Nie","1987","35-65 J.","direkter Migrationshintergrund","","","",""
"Nie","1987","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","1987","66 und älter","kein Migrationshintergrund","","","",""
"Nie","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Nie","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1988","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","1988","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1988","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1988","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","1988","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1988","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1988","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1988","16-34 J.","kein Migrationshintergrund","272","0.104812774164331","0.0930590607423083","0.116566487586354"
"Min 1x pro Woche","1988","16-34 J.","direkter Migrationshintergrund","47","0.0448696031620635","0.0321339120437142","0.0576052942804128"
"Min 1x pro Woche","1988","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1988","35-65 J.","kein Migrationshintergrund","357","0.103901825155816","0.0937007086038529","0.11410294170778"
"Min 1x pro Woche","1988","35-65 J.","direkter Migrationshintergrund","65","0.0656838510506524","0.0533907338165547","0.0779769682847502"
"Min 1x pro Woche","1988","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1988","66 und älter","kein Migrationshintergrund","51","0.0522572082979466","0.0380907179573322","0.066423698638561"
"Min 1x pro Woche","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1988","16-34 J.","kein Migrationshintergrund","139","0.0493554812536739","0.0410438202642628","0.0576671422430849"
"Min 1x pro Monat","1988","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1988","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1988","35-65 J.","kein Migrationshintergrund","351","0.099116223477066","0.0891262328426567","0.109106214111475"
"Min 1x pro Monat","1988","35-65 J.","direkter Migrationshintergrund","37","0.0320385017495532","0.0232997192023253","0.0407772842967811"
"Min 1x pro Monat","1988","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1988","66 und älter","kein Migrationshintergrund","40","0.0360503442298888","0.0241837578032759","0.0479169306565017"
"Min 1x pro Monat","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1988","16-34 J.","kein Migrationshintergrund","285","0.109564682413071","0.0975794204143637","0.121549944411779"
"Seltener","1988","16-34 J.","direkter Migrationshintergrund","56","0.0746801322603469","0.0585081389632942","0.0908521255573996"
"Seltener","1988","16-34 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1988","35-65 J.","kein Migrationshintergrund","371","0.107341696836805","0.0969930116043414","0.117690382069269"
"Seltener","1988","35-65 J.","direkter Migrationshintergrund","64","0.0525287145264572","0.0414582152783394","0.063599213774575"
"Seltener","1988","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1988","66 und älter","kein Migrationshintergrund","44","0.0456345111723829","0.0323499263268832","0.0589190960178825"
"Seltener","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1988","16-34 J.","kein Migrationshintergrund","1913","0.736267062168924","0.719358334718175","0.753175789619673"
"Nie","1988","16-34 J.","direkter Migrationshintergrund","889","0.86588792386035","0.844923648561302","0.886852199159399"
"Nie","1988","16-34 J.","indirekter Migrationshintergrund","163","0.838543641470522","0.786632587313123","0.890454695627921"
"Nie","1988","35-65 J.","kein Migrationshintergrund","2358","0.689640254530312","0.674173388628521","0.705107120432104"
"Nie","1988","35-65 J.","direkter Migrationshintergrund","1394","0.849748932673337","0.832017660811814","0.867480204534861"
"Nie","1988","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","1988","66 und älter","kein Migrationshintergrund","813","0.866057936299782","0.844377107092719","0.887738765506845"
"Nie","1988","66 und älter","direkter Migrationshintergrund","52","0.819223369594686","0.722650422824411","0.915796316364962"
"Nie","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1989","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","1989","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1989","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1989","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","1989","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1989","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1989","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1989","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1989","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1989","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1989","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1989","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1989","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1989","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1989","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1989","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1989","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1989","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1989","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1989","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1989","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1989","16-34 J.","kein Migrationshintergrund","","","",""
"Seltener","1989","16-34 J.","direkter Migrationshintergrund","","","",""
"Seltener","1989","16-34 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1989","35-65 J.","kein Migrationshintergrund","","","",""
"Seltener","1989","35-65 J.","direkter Migrationshintergrund","","","",""
"Seltener","1989","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1989","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1989","16-34 J.","kein Migrationshintergrund","","","",""
"Nie","1989","16-34 J.","direkter Migrationshintergrund","","","",""
"Nie","1989","16-34 J.","indirekter Migrationshintergrund","","","",""
"Nie","1989","35-65 J.","kein Migrationshintergrund","","","",""
"Nie","1989","35-65 J.","direkter Migrationshintergrund","","","",""
"Nie","1989","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","1989","66 und älter","kein Migrationshintergrund","","","",""
"Nie","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Nie","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1990","16-34 J.","kein Migrationshintergrund","33","0.0109484774361784","0.00776323506360333","0.0141337198087534"
"Taeglich","1990","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1990","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1990","35-65 J.","kein Migrationshintergrund","40","0.0110553738914154","0.00825353018962736","0.0138572175932035"
"Taeglich","1990","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1990","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1990","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","16-34 J.","kein Migrationshintergrund","274","0.0711602147367669","0.0632907500234825","0.0790296794500513"
"Min 1x pro Woche","1990","16-34 J.","direkter Migrationshintergrund","33","0.0588738259247187","0.0436634750328754","0.0740841768165619"
"Min 1x pro Woche","1990","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","35-65 J.","kein Migrationshintergrund","471","0.0876204288340067","0.0800440503253773","0.0951968073426361"
"Min 1x pro Woche","1990","35-65 J.","direkter Migrationshintergrund","51","0.0451623414801681","0.0350657588699033","0.0552589240904329"
"Min 1x pro Woche","1990","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","66 und älter","kein Migrationshintergrund","59","0.0392870809329188","0.0288460359523831","0.0497281259134546"
"Min 1x pro Woche","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","16-34 J.","kein Migrationshintergrund","289","0.0653546376831826","0.0577894832852542","0.0729197920811111"
"Min 1x pro Monat","1990","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","35-65 J.","kein Migrationshintergrund","636","0.105726314820412","0.0974868695542693","0.113965760086555"
"Min 1x pro Monat","1990","35-65 J.","direkter Migrationshintergrund","60","0.0515617117892797","0.0408097029964544","0.0623137205821049"
"Min 1x pro Monat","1990","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","66 und älter","kein Migrationshintergrund","71","0.0488948991496159","0.0373053029873788","0.060484495311853"
"Min 1x pro Monat","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1990","16-34 J.","kein Migrationshintergrund","501","0.127467709264618","0.117259560101863","0.137675858427372"
"Seltener","1990","16-34 J.","direkter Migrationshintergrund","53","0.0876904716404658","0.0694136158272542","0.105967327453677"
"Seltener","1990","16-34 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1990","35-65 J.","kein Migrationshintergrund","738","0.138348107888273","0.129096361164956","0.14759985461159"
"Seltener","1990","35-65 J.","direkter Migrationshintergrund","122","0.0927328869353087","0.0786300695326846","0.106835704337933"
"Seltener","1990","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1990","66 und älter","kein Migrationshintergrund","72","0.0487788666583517","0.0372023242100624","0.060355409106641"
"Seltener","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1990","16-34 J.","kein Migrationshintergrund","3003","0.725068960879255","0.711402448268645","0.738735473489864"
"Nie","1990","16-34 J.","direkter Migrationshintergrund","807","0.81814870428194","0.793224086868959","0.843073321694921"
"Nie","1990","16-34 J.","indirekter Migrationshintergrund","237","0.872834429490074","0.832947426982914","0.912721431997234"
"Nie","1990","35-65 J.","kein Migrationshintergrund","3465","0.657249774565893","0.644531584895379","0.669967964236407"
"Nie","1990","35-65 J.","direkter Migrationshintergrund","1388","0.807439290404024","0.788267609740168","0.826610971067881"
"Nie","1990","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","1990","66 und älter","kein Migrationshintergrund","1121","0.85621009477707","0.837352919354042","0.875067270200098"
"Nie","1990","66 und älter","direkter Migrationshintergrund","86","0.812140750496295","0.737071278006133","0.887210222986457"
"Nie","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1991","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","1991","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1991","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1991","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","1991","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1991","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1991","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1991","16-34 J.","kein Migrationshintergrund","","","",""
"Seltener","1991","16-34 J.","direkter Migrationshintergrund","","","",""
"Seltener","1991","16-34 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1991","35-65 J.","kein Migrationshintergrund","","","",""
"Seltener","1991","35-65 J.","direkter Migrationshintergrund","","","",""
"Seltener","1991","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1991","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1991","16-34 J.","kein Migrationshintergrund","","","",""
"Nie","1991","16-34 J.","direkter Migrationshintergrund","","","",""
"Nie","1991","16-34 J.","indirekter Migrationshintergrund","","","",""
"Nie","1991","35-65 J.","kein Migrationshintergrund","","","",""
"Nie","1991","35-65 J.","direkter Migrationshintergrund","","","",""
"Nie","1991","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","1991","66 und älter","kein Migrationshintergrund","","","",""
"Nie","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Nie","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1992","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","1992","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1992","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1992","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","1992","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1992","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1992","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1992","16-34 J.","kein Migrationshintergrund","219","0.0638938346009686","0.0560537550043158","0.0717339141976213"
"Min 1x pro Woche","1992","16-34 J.","direkter Migrationshintergrund","35","0.0468254782637709","0.0324959406498899","0.0611550158776519"
