year,bula_h,sex,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,"Rhineland-Palatinate, Saarland",female,Seldom,0.09456,32,346,0.06368,0.12544
1985,"Rhineland-Palatinate, Saarland",female,Never,0.81032,314,346,0.76895,0.85169
1985,Baden-Wuerttemberg,male,At least once per week,0.12813,102,1011,0.10751,0.14874
1985,Baden-Wuerttemberg,male,At least once per month,0.08299,65,1011,0.06598,0.10001
1985,Baden-Wuerttemberg,male,Seldom,0.11630,93,1011,0.09653,0.13607
1985,Baden-Wuerttemberg,male,Never,0.67258,751,1011,0.64364,0.70153
1985,Baden-Wuerttemberg,female,At least once per week,0.05680,49,985,0.04234,0.07127
1985,Baden-Wuerttemberg,female,Seldom,0.07371,66,985,0.05739,0.09004
1985,Baden-Wuerttemberg,female,Never,0.84017,870,985,0.81728,0.86307
1985,Bavaria,male,At least once per week,0.12434,105,886,0.10260,0.14608
1985,Bavaria,male,At least once per month,0.10278,84,886,0.08278,0.12279
1985,Bavaria,male,Seldom,0.10080,81,886,0.08096,0.12063
1985,Bavaria,male,Never,0.67208,616,886,0.64115,0.70301
1985,Bavaria,female,At least once per week,0.06259,60,984,0.04745,0.07774
1985,Bavaria,female,At least once per month,0.04994,49,984,0.03632,0.06356
1985,Bavaria,female,Seldom,0.07507,77,984,0.05859,0.09154
1985,Bavaria,female,Never,0.81240,798,984,0.78799,0.83680
1985,Berlin,male,Never,0.76696,137,137,0.69591,0.83802
1985,Berlin,female,Never,0.84226,160,160,0.78561,0.89892
1986,Schleswig-Holstein,male,Never,0.76708,120,120,0.69113,0.84302
1986,Schleswig-Holstein,female,Never,0.87905,139,139,0.82464,0.93345
1986,Hamburg,male,Never,0.84434,107,107,0.77532,0.91336
1986,Hamburg,female,Never,0.89612,112,112,0.83936,0.95288
1986,Lower Saxony,male,At least once per week,0.13574,66,539,0.10679,0.16468
1986,Lower Saxony,male,At least once per month,0.06799,39,539,0.04672,0.08926
1986,Lower Saxony,male,Seldom,0.08325,45,539,0.05991,0.10659
1986,Lower Saxony,male,Never,0.71303,389,539,0.67480,0.75125
1986,Lower Saxony,female,Never,0.86878,484,484,0.83867,0.89889
1986,Bremen,male,Never,0.77474,40,40,0.64363,0.90585
1986,Bremen,female,Never,0.95481,56,56,0.89991,1.00971
1986,North Rhine-Westphalia,male,At least once per week,0.11168,137,1405,0.09520,0.12815
1986,North Rhine-Westphalia,male,At least once per month,0.06836,86,1405,0.05516,0.08156
1986,North Rhine-Westphalia,male,Seldom,0.08409,111,1405,0.06957,0.09860
1986,North Rhine-Westphalia,male,Never,0.73588,1071,1405,0.71282,0.75894
1986,North Rhine-Westphalia,female,At least once per week,0.04354,53,1416,0.03291,0.05417
1986,North Rhine-Westphalia,female,At least once per month,0.05446,75,1416,0.04264,0.06628
1986,North Rhine-Westphalia,female,Seldom,0.06177,91,1416,0.04923,0.07431
1986,North Rhine-Westphalia,female,Never,0.84023,1197,1416,0.82114,0.85932
1986,Hesse,male,At least once per week,0.14716,68,520,0.11668,0.17764
1986,Hesse,male,At least once per month,0.08658,36,520,0.06239,0.11078
1986,Hesse,male,Seldom,0.07422,31,520,0.05167,0.09677
1986,Hesse,male,Never,0.69204,385,520,0.65232,0.73176
1986,Hesse,female,Seldom,0.08607,36,492,0.06126,0.11088
1986,Hesse,female,Never,0.85271,456,492,0.82137,0.88406
1986,"Rhineland-Palatinate, Saarland",male,At least once per week,0.11814,41,347,0.08413,0.15215
1986,"Rhineland-Palatinate, Saarland",male,Seldom,0.10415,37,347,0.07197,0.13634
1986,"Rhineland-Palatinate, Saarland",male,Never,0.70042,269,347,0.65215,0.74869
1986,"Rhineland-Palatinate, Saarland",female,Never,0.86481,334,334,0.82809,0.90154
1986,Baden-Wuerttemberg,male,At least once per week,0.12263,98,995,0.10223,0.14302
1986,Baden-Wuerttemberg,male,At least once per month,0.08181,70,995,0.06477,0.09885
1986,Baden-Wuerttemberg,male,Seldom,0.12328,100,995,0.10284,0.14372
1986,Baden-Wuerttemberg,male,Never,0.67228,727,995,0.64310,0.70146
1986,Baden-Wuerttemberg,female,At least once per week,0.05599,46,974,0.04155,0.07044
1986,Baden-Wuerttemberg,female,At least once per month,0.04984,41,974,0.03616,0.06351
1986,Baden-Wuerttemberg,female,Seldom,0.09269,84,974,0.07447,0.11091
1986,Baden-Wuerttemberg,female,Never,0.80148,803,974,0.77641,0.82654
1986,Bavaria,male,At least once per week,0.12257,96,838,0.10036,0.14479
1986,Bavaria,male,At least once per month,0.12206,90,838,0.09988,0.14423
1986,Bavaria,male,Seldom,0.08439,67,838,0.06555,0.10322
1986,Bavaria,male,Never,0.67098,585,838,0.63915,0.70282
1986,Bavaria,female,At least once per week,0.06630,61,912,0.05014,0.08245
1986,Bavaria,female,At least once per month,0.06364,51,912,0.04778,0.07949
1986,Bavaria,female,Seldom,0.06754,63,912,0.05124,0.08383
1986,Bavaria,female,Never,0.80253,737,912,0.77668,0.82838
1986,Berlin,male,Never,0.75489,134,134,0.68178,0.82799
1986,Berlin,female,Never,0.83494,150,150,0.77534,0.89455
1988,Schleswig-Holstein,male,Never,0.73091,113,113,0.64878,0.81305
1988,Schleswig-Holstein,female,Never,0.83508,135,135,0.77225,0.89792
1988,Hamburg,male,Never,0.78416,79,79,0.69286,0.87547
1988,Hamburg,female,Never,0.84163,85,85,0.76355,0.91970
1988,Lower Saxony,male,At least once per week,0.10233,50,508,0.07595,0.12871
1988,Lower Saxony,male,At least once per month,0.07909,44,508,0.05560,0.10259
1988,Lower Saxony,male,Seldom,0.10067,51,508,0.07448,0.12686
1988,Lower Saxony,male,Never,0.71791,363,508,0.67873,0.75708
1988,Lower Saxony,female,Seldom,0.06365,34,471,0.04158,0.08572
1988,Lower Saxony,female,Never,0.83434,437,471,0.80073,0.86795
1988,Bremen,male,Never,0.79114,35,35,0.65450,0.92778
1988,Bremen,female,Never,0.92294,51,51,0.84902,0.99686
1988,North Rhine-Westphalia,male,At least once per week,0.11967,143,1336,0.10226,0.13708
1988,North Rhine-Westphalia,male,At least once per month,0.05734,70,1336,0.04486,0.06981
1988,North Rhine-Westphalia,male,Seldom,0.08630,106,1336,0.07124,0.10137
1988,North Rhine-Westphalia,male,Never,0.73669,1017,1336,0.71307,0.76032
1988,North Rhine-Westphalia,female,At least once per week,0.05813,69,1333,0.04557,0.07070
1988,North Rhine-Westphalia,female,At least once per month,0.04128,54,1333,0.03059,0.05196
1988,North Rhine-Westphalia,female,Seldom,0.07306,89,1333,0.05908,0.08703
1988,North Rhine-Westphalia,female,Never,0.82753,1121,1333,0.80724,0.84782
1988,Hesse,male,At least once per week,0.12220,48,493,0.09326,0.15114
1988,Hesse,male,At least once per month,0.11338,45,493,0.08537,0.14140
1988,Hesse,male,Seldom,0.07898,31,493,0.05515,0.10281
1988,Hesse,male,Never,0.68544,369,493,0.64440,0.72647
1988,Hesse,female,Seldom,0.09991,44,463,0.07256,0.12725
1988,Hesse,female,Never,0.82012,419,463,0.78510,0.85515
1988,"Rhineland-Palatinate, Saarland",male,At least once per week,0.13513,43,332,0.09830,0.17196
1988,"Rhineland-Palatinate, Saarland",male,At least once per month,0.08647,31,332,0.05619,0.11675
1988,"Rhineland-Palatinate, Saarland",male,Never,0.70698,258,332,0.65795,0.75601
1988,"Rhineland-Palatinate, Saarland",female,Never,0.80130,309,309,0.75674,0.84587
1988,Baden-Wuerttemberg,male,At least once per week,0.13952,105,947,0.11744,0.16160
1988,Baden-Wuerttemberg,male,At least once per month,0.08503,66,947,0.06726,0.10281
1988,Baden-Wuerttemberg,male,Seldom,0.17958,128,947,0.15512,0.20404
1988,Baden-Wuerttemberg,male,Never,0.59587,648,947,0.56460,0.62714
1988,Baden-Wuerttemberg,female,At least once per week,0.08398,62,926,0.06610,0.10185
1988,Baden-Wuerttemberg,female,At least once per month,0.05511,42,926,0.04040,0.06981
1988,Baden-Wuerttemberg,female,Seldom,0.14897,112,926,0.12603,0.17192
1988,Baden-Wuerttemberg,female,Never,0.71194,710,926,0.68276,0.74113
1988,Bavaria,male,At least once per week,0.12971,102,779,0.10610,0.15332
1988,Bavaria,male,At least once per month,0.12723,89,779,0.10382,0.15065
1988,Bavaria,male,Seldom,0.10136,76,779,0.08015,0.12257
1988,Bavaria,male,Never,0.64170,512,779,0.60801,0.67540
1988,Bavaria,female,At least once per week,0.06512,58,838,0.04840,0.08183
1988,Bavaria,female,At least once per month,0.05376,45,838,0.03848,0.06904
1988,Bavaria,female,Seldom,0.08014,65,838,0.06175,0.09854
1988,Bavaria,female,Never,0.80098,670,838,0.77393,0.82803
1988,Berlin,male,Never,0.76041,128,128,0.68617,0.83464
1988,Berlin,female,Never,0.84317,144,144,0.78357,0.90277
1990,Schleswig-Holstein,male,Never,0.74175,103,103,0.65681,0.82669
1990,Schleswig-Holstein,female,Never,0.83490,120,120,0.76820,0.90161
1990,Hamburg,male,Never,0.73328,64,64,0.62407,0.84249
1990,Hamburg,female,Never,0.85939,70,70,0.77736,0.94141
1990,Lower Saxony,male,At least once per week,0.12847,57,485,0.09866,0.15828
1990,Lower Saxony,male,At least once per month,0.08050,38,485,0.05626,0.10474
1990,Lower Saxony,male,Seldom,0.12060,54,485,0.09159,0.14961
1990,Lower Saxony,male,Never,0.67043,336,485,0.62855,0.71230
1990,Lower Saxony,female,Seldom,0.07904,37,442,0.05386,0.10422
1990,Lower Saxony,female,Never,0.82300,405,442,0.78737,0.85862
1990,Bremen,male,Never,0.76982,36,36,0.63036,0.90928
1990,Bremen,female,Never,0.83533,44,44,0.72447,0.94619
1990,North Rhine-Westphalia,male,At least once per week,0.08379,97,1257,0.06847,0.09912
1990,North Rhine-Westphalia,male,At least once per month,0.09381,94,1257,0.07769,0.10994
1990,North Rhine-Westphalia,male,Seldom,0.11817,140,1257,0.10032,0.13602
1990,North Rhine-Westphalia,male,Never,0.70422,926,1257,0.67898,0.72946
1990,North Rhine-Westphalia,female,At least once per week,0.07002,71,1287,0.05608,0.08397
1990,North Rhine-Westphalia,female,At least once per month,0.04586,51,1287,0.03443,0.05729
1990,North Rhine-Westphalia,female,Seldom,0.10641,128,1287,0.08955,0.12326
1990,North Rhine-Westphalia,female,Never,0.77771,1037,1287,0.75498,0.80043
1990,Hesse,male,At least once per week,0.12702,50,487,0.09741,0.15662
1990,Hesse,male,At least once per month,0.09481,38,487,0.06877,0.12086
1990,Hesse,male,Seldom,0.13517,48,487,0.10478,0.16557
1990,Hesse,male,Never,0.64300,351,487,0.60040,0.68559
1990,Hesse,female,Seldom,0.11561,46,446,0.08590,0.14532
1990,Hesse,female,Never,0.77095,400,446,0.73190,0.80999
1990,"Rhineland-Palatinate, Saarland",male,At least once per week,0.11891,37,302,0.08234,0.15547
1990,"Rhineland-Palatinate, Saarland",male,Seldom,0.12507,40,302,0.08770,0.16244
1990,"Rhineland-Palatinate, Saarland",male,Never,0.68872,225,302,0.63642,0.74103
1990,"Rhineland-Palatinate, Saarland",female,Never,0.83222,289,289,0.78907,0.87538
1990,Baden-Wuerttemberg,male,At least once per week,0.14625,107,893,0.12307,0.16944
1990,Baden-Wuerttemberg,male,At least once per month,0.09596,68,893,0.07663,0.11529
1990,Baden-Wuerttemberg,male,Seldom,0.17286,127,893,0.14805,0.19768
1990,Baden-Wuerttemberg,male,Never,0.58492,591,893,0.55258,0.61726
1990,Baden-Wuerttemberg,female,At least once per week,0.05499,38,889,0.03999,0.06998
1990,Baden-Wuerttemberg,female,At least once per month,0.09609,62,889,0.07671,0.11548
1990,Baden-Wuerttemberg,female,Seldom,0.13492,116,889,0.11245,0.15739
1990,Baden-Wuerttemberg,female,Never,0.71400,673,889,0.68428,0.74373
1990,Bavaria,male,At least once per week,0.11518,85,785,0.09283,0.13752
1990,Bavaria,male,At least once per month,0.10847,80,785,0.08671,0.13024
1990,Bavaria,male,Seldom,0.18318,131,785,0.15610,0.21025
1990,Bavaria,male,Never,0.59317,489,785,0.55879,0.62756
1990,Bavaria,female,At least once per week,0.07038,52,809,0.05274,0.08801
1990,Bavaria,female,At least once per month,0.05384,44,809,0.03827,0.06940
1990,Bavaria,female,Seldom,0.09639,76,809,0.07604,0.11673
1990,Bavaria,female,Never,0.77940,637,809,0.75081,0.80799
1990,Berlin,male,Seldom,0.11328,31,246,0.07359,0.15296
1990,Berlin,male,Never,0.74423,215,246,0.68960,0.79887
1990,Berlin,female,Never,0.83303,275,275,0.78887,0.87719
1990,Brandenburg,male,At least once per month,0.14117,55,325,0.10325,0.17908
1990,Brandenburg,male,Seldom,0.12624,43,325,0.09007,0.16240
1990,Brandenburg,male,Never,0.67135,227,325,0.62021,0.72250
1990,Brandenburg,female,At least once per month,0.11260,44,354,0.07963,0.14558
1990,Brandenburg,female,Seldom,0.09260,34,354,0.06236,0.12284
1990,Brandenburg,female,Never,0.76255,276,354,0.71816,0.80694
1990,Mecklenburg-Western Pomerania,male,Never,0.72306,162,162,0.65394,0.79219
1990,Mecklenburg-Western Pomerania,female,Never,0.82116,203,203,0.76831,0.87401
1990,Saxony,male,At least once per week,0.07313,50,611,0.05247,0.09380
1990,Saxony,male,At least once per month,0.14905,90,611,0.12079,0.17732
1990,Saxony,male,Seldom,0.13978,98,611,0.11226,0.16730
1990,Saxony,male,Never,0.63803,373,611,0.59989,0.67617
1990,Saxony,female,At least once per month,0.08562,63,651,0.06411,0.10713
1990,Saxony,female,Seldom,0.08506,70,651,0.06361,0.10651
1990,Saxony,female,Never,0.78993,518,651,0.75862,0.82125
1990,Saxony-Anhalt,male,At least once per week,0.13574,47,377,0.10112,0.17037
1990,Saxony-Anhalt,male,At least once per month,0.12146,48,377,0.08844,0.15448
1990,Saxony-Anhalt,male,Seldom,0.07642,35,377,0.04957,0.10327
1990,Saxony-Anhalt,male,Never,0.66637,247,377,0.61871,0.71403
1990,Saxony-Anhalt,female,At least once per month,0.09624,45,395,0.06711,0.12536
1990,Saxony-Anhalt,female,Seldom,0.07907,39,395,0.05242,0.10571
1990,Saxony-Anhalt,female,Never,0.77635,311,395,0.73521,0.81750
1990,Thuringa,male,At least once per week,0.08831,37,345,0.05832,0.11829
1990,Thuringa,male,At least once per month,0.13521,51,345,0.09907,0.17134
1990,Thuringa,male,Seldom,0.08880,35,345,0.05874,0.11886
1990,Thuringa,male,Never,0.68768,222,345,0.63871,0.73666
1990,Thuringa,female,At least once per month,0.07034,34,370,0.04425,0.09644
1990,Thuringa,female,Seldom,0.07812,33,370,0.05074,0.10550
1990,Thuringa,female,Never,0.79075,303,370,0.74925,0.83226
1992,Schleswig-Holstein,male,Never,0.71663,98,98,0.62695,0.80631
1992,Schleswig-Holstein,female,Never,0.84085,120,120,0.77513,0.90658
1992,Hamburg,male,Never,0.78543,54,54,0.67490,0.89595
1992,Hamburg,female,Never,0.90967,71,71,0.84252,0.97683
1992,Lower Saxony,male,At least once per week,0.11694,50,477,0.08807,0.14581
1992,Lower Saxony,male,At least once per month,0.06925,35,477,0.04644,0.09205
1992,Lower Saxony,male,Seldom,0.12357,58,477,0.09401,0.15314
1992,Lower Saxony,male,Never,0.69024,334,477,0.64870,0.73178
1992,Lower Saxony,female,Seldom,0.10547,51,438,0.07667,0.13427
1992,Lower Saxony,female,Never,0.80514,387,438,0.76800,0.84227
1992,Bremen,male,Never,0.74944,33,33,0.59929,0.89958
1992,Bremen,female,Never,0.91027,42,42,0.82279,0.99775
1992,North Rhine-Westphalia,male,At least once per week,0.07728,88,1220,0.06229,0.09227
1992,North Rhine-Westphalia,male,At least once per month,0.05529,59,1220,0.04246,0.06812
1992,North Rhine-Westphalia,male,Seldom,0.12474,138,1220,0.10619,0.14329
1992,North Rhine-Westphalia,male,Never,0.74269,935,1220,0.71815,0.76723
1992,North Rhine-Westphalia,female,At least once per week,0.05310,54,1269,0.04076,0.06544
1992,North Rhine-Westphalia,female,At least once per month,0.05444,59,1269,0.04195,0.06693
1992,North Rhine-Westphalia,female,Seldom,0.10079,117,1269,0.08422,0.11736
1992,North Rhine-Westphalia,female,Never,0.79167,1039,1269,0.76932,0.81402
1992,Hesse,male,At least once per week,0.09963,40,467,0.07244,0.12683
1992,Hesse,male,At least once per month,0.07894,32,467,0.05446,0.10342
1992,Hesse,male,Seldom,0.10580,46,467,0.07787,0.13372
1992,Hesse,male,Never,0.71563,349,467,0.67467,0.75659
1992,Hesse,female,Seldom,0.12612,51,435,0.09489,0.15736
1992,Hesse,female,Never,0.76878,384,435,0.72911,0.80845
1992,"Rhineland-Palatinate, Saarland",male,Seldom,0.12135,39,258,0.08143,0.16128
1992,"Rhineland-Palatinate, Saarland",male,Never,0.70860,219,258,0.65304,0.76416
1992,"Rhineland-Palatinate, Saarland",female,Seldom,0.11756,44,314,0.08188,0.15324
1992,"Rhineland-Palatinate, Saarland",female,Never,0.78864,270,314,0.74341,0.83387
1992,Baden-Wuerttemberg,male,At least once per week,0.14303,109,867,0.11971,0.16635
1992,Baden-Wuerttemberg,male,At least once per month,0.09683,67,867,0.07713,0.11652
1992,Baden-Wuerttemberg,male,Seldom,0.14566,112,867,0.12217,0.16916
1992,Baden-Wuerttemberg,male,Never,0.61448,579,867,0.58206,0.64690
1992,Baden-Wuerttemberg,female,At least once per week,0.04724,35,872,0.03315,0.06133
1992,Baden-Wuerttemberg,female,At least once per month,0.07707,55,872,0.05936,0.09478
1992,Baden-Wuerttemberg,female,Seldom,0.15807,118,872,0.13384,0.18230
1992,Baden-Wuerttemberg,female,Never,0.71762,664,872,0.68772,0.74751
1992,Bavaria,male,At least once per week,0.08480,73,803,0.06552,0.10408
1992,Bavaria,male,At least once per month,0.09223,71,803,0.07220,0.11226
1992,Bavaria,male,Seldom,0.13130,97,803,0.10792,0.15467
1992,Bavaria,male,Never,0.69167,562,803,0.65971,0.72363
1992,Bavaria,female,At least once per week,0.05541,46,812,0.03966,0.07115
1992,Bavaria,female,At least once per month,0.05708,47,812,0.04111,0.07305
1992,Bavaria,female,Seldom,0.07039,55,812,0.05278,0.08800
1992,Bavaria,female,Never,0.81712,664,812,0.79051,0.84372
1992,Berlin,male,Never,0.76867,221,221,0.71295,0.82439
1992,Berlin,female,Never,0.85142,269,269,0.80884,0.89401
1992,Brandenburg,male,Seldom,0.10835,35,274,0.07148,0.14522
1992,Brandenburg,male,Never,0.76737,239,274,0.71725,0.81749
1992,Brandenburg,female,Never,0.85997,296,296,0.82036,0.89957
1992,Mecklenburg-Western Pomerania,male,Never,0.77487,157,157,0.70932,0.84041
1992,Mecklenburg-Western Pomerania,female,Never,0.84269,170,170,0.78780,0.89758
1992,Saxony,male,At least once per week,0.05154,31,529,0.03268,0.07040
1992,Saxony,male,At least once per month,0.08186,48,529,0.05848,0.10525
1992,Saxony,male,Seldom,0.11198,63,529,0.08508,0.13888
1992,Saxony,male,Never,0.75461,387,529,0.71791,0.79132
1992,Saxony,female,Seldom,0.05355,39,579,0.03519,0.07190
1992,Saxony,female,Never,0.89499,540,579,0.87000,0.91999
1992,Saxony-Anhalt,male,At least once per month,0.07021,33,341,0.04305,0.09736
1992,Saxony-Anhalt,male,Seldom,0.10719,43,341,0.07430,0.14007
1992,Saxony-Anhalt,male,Never,0.74341,265,341,0.69699,0.78984
1992,Saxony-Anhalt,female,Seldom,0.08955,39,375,0.06061,0.11848
1992,Saxony-Anhalt,female,Never,0.85513,336,375,0.81946,0.89080
1992,Thuringa,male,At least once per month,0.09207,33,306,0.05962,0.12452
1992,Thuringa,male,Seldom,0.08489,35,306,0.05361,0.11617
1992,Thuringa,male,Never,0.76801,238,306,0.72064,0.81538
1992,Thuringa,female,Seldom,0.07693,35,329,0.04809,0.10576
1992,Thuringa,female,Never,0.85361,294,329,0.81535,0.89187
1994,Schleswig-Holstein,male,Never,0.63357,93,93,0.53511,0.73203
1994,Schleswig-Holstein,female,Never,0.80827,124,124,0.73870,0.87784
1994,Hamburg,male,Never,0.84394,55,55,0.74714,0.94073
1994,Hamburg,female,Never,0.88572,67,67,0.80897,0.96248
1994,Lower Saxony,male,At least once per week,0.10410,52,479,0.07673,0.13148
1994,Lower Saxony,male,At least once per month,0.08969,43,479,0.06408,0.11531
1994,Lower Saxony,male,Seldom,0.15211,68,479,0.11992,0.18431
1994,Lower Saxony,male,Never,0.65409,316,479,0.61145,0.69673
1994,Lower Saxony,female,Seldom,0.10129,46,445,0.07322,0.12935
1994,Lower Saxony,female,Never,0.81370,399,445,0.77748,0.84992
1994,Bremen,female,Never,0.89457,39,39,0.79693,0.99222
1994,North Rhine-Westphalia,male,At least once per week,0.08073,92,1173,0.06513,0.09633
1994,North Rhine-Westphalia,male,At least once per month,0.06138,58,1173,0.04764,0.07512
1994,North Rhine-Westphalia,male,Seldom,0.12553,151,1173,0.10656,0.14450
1994,North Rhine-Westphalia,male,Never,0.73237,872,1173,0.70702,0.75771
1994,North Rhine-Westphalia,female,At least once per week,0.04472,53,1258,0.03329,0.05615
1994,North Rhine-Westphalia,female,At least once per month,0.05202,57,1258,0.03975,0.06430
1994,North Rhine-Westphalia,female,Seldom,0.08851,108,1258,0.07281,0.10422
1994,North Rhine-Westphalia,female,Never,0.81474,1040,1258,0.79326,0.83622
1994,Hesse,male,At least once per week,0.11600,40,444,0.08618,0.14582
1994,Hesse,male,At least once per month,0.08308,32,444,0.05737,0.10878
1994,Hesse,male,Seldom,0.13102,53,444,0.09960,0.16244
1994,Hesse,male,Never,0.66990,319,444,0.62611,0.71369
1994,Hesse,female,Seldom,0.10145,44,427,0.07278,0.13012
1994,Hesse,female,Never,0.79757,383,427,0.75941,0.83572
1994,"Rhineland-Palatinate, Saarland",male,Seldom,0.12273,38,247,0.08173,0.16374
1994,"Rhineland-Palatinate, Saarland",male,Never,0.70926,209,247,0.65251,0.76600
1994,"Rhineland-Palatinate, Saarland",female,Seldom,0.11105,38,294,0.07508,0.14703
1994,"Rhineland-Palatinate, Saarland",female,Never,0.76618,256,294,0.71772,0.81465
1994,Baden-Wuerttemberg,male,At least once per week,0.13764,98,856,0.11454,0.16073
1994,Baden-Wuerttemberg,male,At least once per month,0.09820,77,856,0.07825,0.11814
1994,Baden-Wuerttemberg,male,Seldom,0.15765,121,856,0.13322,0.18208
1994,Baden-Wuerttemberg,male,Never,0.60652,560,856,0.57377,0.63926
1994,Baden-Wuerttemberg,female,At least once per week,0.06427,52,865,0.04792,0.08062
1994,Baden-Wuerttemberg,female,At least once per month,0.08238,61,865,0.06405,0.10072
1994,Baden-Wuerttemberg,female,Seldom,0.15652,138,865,0.13229,0.18075
1994,Baden-Wuerttemberg,female,Never,0.69683,614,865,0.66618,0.72748
1994,Bavaria,male,At least once per week,0.09296,74,759,0.07229,0.11364
1994,Bavaria,male,At least once per month,0.12324,74,759,0.09984,0.14665
1994,Bavaria,male,Seldom,0.15197,117,759,0.12641,0.17752
1994,Bavaria,male,Never,0.63183,494,759,0.59749,0.66616
1994,Bavaria,female,At least once per week,0.05144,40,807,0.03619,0.06669
1994,Bavaria,female,At least once per month,0.04541,37,807,0.03103,0.05978
1994,Bavaria,female,Seldom,0.10273,82,807,0.08177,0.12369
1994,Bavaria,female,Never,0.80043,648,807,0.77283,0.82802
1994,Berlin,male,Never,0.77891,203,203,0.72168,0.83614
1994,Berlin,female,Never,0.85321,242,242,0.80852,0.89789
1994,Brandenburg,male,Never,0.78682,233,233,0.73412,0.83952
1994,Brandenburg,female,Never,0.89110,271,271,0.85394,0.92826
1994,Mecklenburg-Western Pomerania,male,Never,0.75031,153,153,0.68150,0.81912
1994,Mecklenburg-Western Pomerania,female,Never,0.87110,178,178,0.82173,0.92046
1994,Saxony,male,At least once per month,0.10129,54,495,0.07469,0.12790
1994,Saxony,male,Seldom,0.09399,57,495,0.06826,0.11972
1994,Saxony,male,Never,0.75420,384,495,0.71623,0.79217
1994,Saxony,female,Seldom,0.08209,57,560,0.05933,0.10484
1994,Saxony,female,Never,0.86190,503,560,0.83330,0.89050
1994,Saxony-Anhalt,male,Seldom,0.10637,33,280,0.07019,0.14255
1994,Saxony-Anhalt,male,Never,0.76431,247,280,0.71450,0.81411
1994,Saxony-Anhalt,female,Seldom,0.06827,35,346,0.04166,0.09488
1994,Saxony-Anhalt,female,Never,0.87163,311,346,0.83633,0.90692
1994,Thuringa,male,Never,0.78522,235,235,0.73260,0.83784
1994,Thuringa,female,Never,0.86538,296,296,0.82644,0.90433
1995,Schleswig-Holstein,male,Never,0.68307,95,95,0.58901,0.77713
1995,Schleswig-Holstein,female,Never,0.78895,123,123,0.71654,0.86136
1995,Hamburg,male,Never,0.84286,55,55,0.74579,0.93993
1995,Hamburg,female,Never,0.89768,61,61,0.82100,0.97437
1995,Lower Saxony,male,At least once per week,0.10840,60,521,0.08168,0.13512
1995,Lower Saxony,male,At least once per month,0.05962,33,521,0.03927,0.07997
1995,Lower Saxony,male,Seldom,0.10859,47,521,0.08185,0.13533
1995,Lower Saxony,male,Never,0.72339,381,521,0.68494,0.76183
1995,Lower Saxony,female,Seldom,0.09010,39,479,0.06443,0.11577
1995,Lower Saxony,female,Never,0.82289,440,479,0.78867,0.85712
1995,Bremen,male,Never,0.85255,36,36,0.73508,0.97001
1995,Bremen,female,Never,0.84936,40,40,0.73710,0.96163
1995,North Rhine-Westphalia,male,At least once per week,0.10338,114,1231,0.08637,0.12040
1995,North Rhine-Westphalia,male,At least once per month,0.05475,60,1231,0.04204,0.06746
