"pli0096_h","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","1985","Realschule","maennlich","73","0.0992399048155894","0.0778422982516312","0.120637511379548"
"Seltener","1985","Realschule","weiblich","99","0.0905236811698413","0.0731186565276604","0.107928705812022"
"Seltener","1985","(Fach-)Abitur","maennlich","43","0.109385650536863","0.0808316627573254","0.1379396383164"
"Seltener","1985","(Fach-)Abitur","weiblich","23","","",""
"Seltener","1985","AkademikerIn","maennlich","67","0.135151993790336","0.105274427324368","0.165029560256303"
"Seltener","1985","AkademikerIn","weiblich","26","","",""
"Nie","1985","(noch) kein Abschluss","maennlich","430","0.798451756526022","0.763004764404101","0.833898748647943"
"Nie","1985","(noch) kein Abschluss","weiblich","548","0.869657908638335","0.842328490740425","0.896987326536245"
"Nie","1985","Hauptschule","maennlich","2321","","",""
"Nie","1985","Hauptschule","weiblich","2818","","",""
"Nie","1985","Realschule","maennlich","474","0.628669160814112","0.594090430126183","0.663247891502041"
"Nie","1985","Realschule","weiblich","813","0.787179516250694","0.762351532816373","0.812007499685015"
"Nie","1985","(Fach-)Abitur","maennlich","334","0.694526828832809","0.652388937548291","0.736664720117327"
"Nie","1985","(Fach-)Abitur","weiblich","248","","",""
"Nie","1985","AkademikerIn","maennlich","309","0.612486313822142","0.569911200206174","0.655061427438109"
"Nie","1985","AkademikerIn","weiblich","168","","",""
"Taeglich","1986","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1986","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1986","Hauptschule","maennlich","","","",""
"Taeglich","1986","Hauptschule","weiblich","","","",""
"Taeglich","1986","Realschule","maennlich","","","",""
"Taeglich","1986","Realschule","weiblich","","","",""
"Taeglich","1986","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1986","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1986","AkademikerIn","maennlich","","","",""
"Taeglich","1986","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","maennlich","25","","",""
"Min 1x pro Woche","1986","(noch) kein Abschluss","weiblich","13","","",""
"Min 1x pro Woche","1986","Hauptschule","maennlich","260","","",""
"Min 1x pro Woche","1986","Hauptschule","weiblich","120","","",""
"Min 1x pro Woche","1986","Realschule","maennlich","112","","",""
"Min 1x pro Woche","1986","Realschule","weiblich","58","0.0534648991443755","0.0396797010286882","0.0672500972600628"
"Min 1x pro Woche","1986","(Fach-)Abitur","maennlich","64","0.136115427307571","0.104914274863585","0.167316579751557"
"Min 1x pro Woche","1986","(Fach-)Abitur","weiblich","19","","",""
"Min 1x pro Woche","1986","AkademikerIn","maennlich","73","0.139248414120755","0.108841841895516","0.169654986345993"
"Min 1x pro Woche","1986","AkademikerIn","weiblich","21","","",""
"Min 1x pro Monat","1986","(noch) kein Abschluss","maennlich","14","","",""
"Min 1x pro Monat","1986","(noch) kein Abschluss","weiblich","6","0.0124738363817688","0.00314724460705983","0.0218004281564778"
"Min 1x pro Monat","1986","Hauptschule","maennlich","227","","",""
"Min 1x pro Monat","1986","Hauptschule","weiblich","123","","",""
"Min 1x pro Monat","1986","Realschule","maennlich","67","0.0929635982207678","0.0719706592898928","0.113956537151643"
"Min 1x pro Monat","1986","Realschule","weiblich","51","0.0481906787656264","0.035066662116593","0.0613146954146598"
"Min 1x pro Monat","1986","(Fach-)Abitur","maennlich","28","","",""
"Min 1x pro Monat","1986","(Fach-)Abitur","weiblich","22","","",""
"Min 1x pro Monat","1986","AkademikerIn","maennlich","50","0.0967951076062548","0.0708262249595707","0.122763990252939"
"Min 1x pro Monat","1986","AkademikerIn","weiblich","24","","",""
"Seltener","1986","(noch) kein Abschluss","maennlich","18","","",""
"Seltener","1986","(noch) kein Abschluss","weiblich","16","","",""
"Seltener","1986","Hauptschule","maennlich","230","","",""
"Seltener","1986","Hauptschule","weiblich","172","","",""
"Seltener","1986","Realschule","maennlich","68","0.0807156569148963","0.0610228217365604","0.100408492093232"
"Seltener","1986","Realschule","weiblich","102","","",""
"Seltener","1986","(Fach-)Abitur","maennlich","41","0.100348519991616","0.0730095759593101","0.127687464023921"
"Seltener","1986","(Fach-)Abitur","weiblich","35","0.105837596769003","0.0729931971094853","0.138681996428521"
"Seltener","1986","AkademikerIn","maennlich","60","0.127573769850407","0.0982730377590653","0.156874501941748"
"Seltener","1986","AkademikerIn","weiblich","17","","",""
"Nie","1986","(noch) kein Abschluss","maennlich","414","0.869893181248537","0.839510882504058","0.900275479993017"
"Nie","1986","(noch) kein Abschluss","weiblich","509","0.925449502827005","0.903377066308638","0.947521939345373"
"Nie","1986","Hauptschule","maennlich","2227","","",""
"Nie","1986","Hauptschule","weiblich","2641","","",""
"Nie","1986","Realschule","maennlich","488","0.66499613957503","0.630873793025742","0.699118486124319"
"Nie","1986","Realschule","weiblich","812","0.80763130305428","0.783477581940706","0.831785024167854"
"Nie","1986","(Fach-)Abitur","maennlich","331","0.689696544111961","0.647603393636695","0.731789694587226"
"Nie","1986","(Fach-)Abitur","weiblich","261","","",""
"Nie","1986","AkademikerIn","maennlich","315","0.636382708422584","0.594133860691517","0.678631556153651"
"Nie","1986","AkademikerIn","weiblich","180","","",""
"Taeglich","1987","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1987","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1987","Hauptschule","maennlich","","","",""
"Taeglich","1987","Hauptschule","weiblich","","","",""
"Taeglich","1987","Realschule","maennlich","","","",""
"Taeglich","1987","Realschule","weiblich","","","",""
"Taeglich","1987","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1987","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1987","AkademikerIn","maennlich","","","",""
"Taeglich","1987","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","1987","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1987","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","1987","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1987","Realschule","maennlich","","","",""
"Min 1x pro Woche","1987","Realschule","weiblich","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","1987","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1987","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","1987","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","1987","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1987","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","1987","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1987","Realschule","maennlich","","","",""
"Min 1x pro Monat","1987","Realschule","weiblich","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1987","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","1987","AkademikerIn","weiblich","","","",""
"Seltener","1987","(noch) kein Abschluss","maennlich","","","",""
"Seltener","1987","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1987","Hauptschule","maennlich","","","",""
"Seltener","1987","Hauptschule","weiblich","","","",""
"Seltener","1987","Realschule","maennlich","","","",""
"Seltener","1987","Realschule","weiblich","","","",""
"Seltener","1987","(Fach-)Abitur","maennlich","","","",""
"Seltener","1987","(Fach-)Abitur","weiblich","","","",""
"Seltener","1987","AkademikerIn","maennlich","","","",""
"Seltener","1987","AkademikerIn","weiblich","","","",""
"Nie","1987","(noch) kein Abschluss","maennlich","","","",""
"Nie","1987","(noch) kein Abschluss","weiblich","","","",""
"Nie","1987","Hauptschule","maennlich","","","",""
"Nie","1987","Hauptschule","weiblich","","","",""
"Nie","1987","Realschule","maennlich","","","",""
"Nie","1987","Realschule","weiblich","","","",""
"Nie","1987","(Fach-)Abitur","maennlich","","","",""
"Nie","1987","(Fach-)Abitur","weiblich","","","",""
"Nie","1987","AkademikerIn","maennlich","","","",""
"Nie","1987","AkademikerIn","weiblich","","","",""
"Taeglich","1988","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1988","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1988","Hauptschule","maennlich","","","",""
"Taeglich","1988","Hauptschule","weiblich","","","",""
"Taeglich","1988","Realschule","maennlich","","","",""
"Taeglich","1988","Realschule","weiblich","","","",""
"Taeglich","1988","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1988","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1988","AkademikerIn","maennlich","","","",""
"Taeglich","1988","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1988","(noch) kein Abschluss","maennlich","24","","",""
"Min 1x pro Woche","1988","(noch) kein Abschluss","weiblich","15","","",""
"Min 1x pro Woche","1988","Hauptschule","maennlich","268","","",""
"Min 1x pro Woche","1988","Hauptschule","weiblich","140","","",""
"Min 1x pro Woche","1988","Realschule","maennlich","106","","",""
"Min 1x pro Woche","1988","Realschule","weiblich","76","0.0707876953884397","0.0548918198472052","0.0866835709296741"
"Min 1x pro Woche","1988","(Fach-)Abitur","maennlich","51","0.139438421010311","0.106658971997571","0.172217870023052"
"Min 1x pro Woche","1988","(Fach-)Abitur","weiblich","19","","",""
"Min 1x pro Woche","1988","AkademikerIn","maennlich","70","0.148411403990716","0.116202665167411","0.180620142814022"
"Min 1x pro Woche","1988","AkademikerIn","weiblich","29","","",""
"Min 1x pro Monat","1988","(noch) kein Abschluss","maennlich","7","0.00930843159130765","-0.000149757387699956","0.0187666205703153"
"Min 1x pro Monat","1988","(noch) kein Abschluss","weiblich","5","0.00525506744315747","-0.00104460324252949","0.0115547381288444"
"Min 1x pro Monat","1988","Hauptschule","maennlich","209","","",""
"Min 1x pro Monat","1988","Hauptschule","weiblich","122","","",""
"Min 1x pro Monat","1988","Realschule","maennlich","67","0.100143156957948","0.0777120233180567","0.12257429059784"
"Min 1x pro Monat","1988","Realschule","weiblich","69","0.0673418148552608","0.0518089432555022","0.0828746864550195"
"Min 1x pro Monat","1988","(Fach-)Abitur","maennlich","25","","",""
"Min 1x pro Monat","1988","(Fach-)Abitur","weiblich","12","","",""
"Min 1x pro Monat","1988","AkademikerIn","maennlich","64","0.138600151410187","0.107295461055892","0.169904841764481"
"Min 1x pro Monat","1988","AkademikerIn","weiblich","13","","",""
"Seltener","1988","(noch) kein Abschluss","maennlich","20","","",""
"Seltener","1988","(noch) kein Abschluss","weiblich","17","","",""
"Seltener","1988","Hauptschule","maennlich","238","","",""
"Seltener","1988","Hauptschule","weiblich","224","","",""
"Seltener","1988","Realschule","maennlich","71","0.106059045359972","0.0830508717395572","0.129067218980388"
"Seltener","1988","Realschule","weiblich","89","0.0868863811366007","0.069428708089158","0.104344054184043"
"Seltener","1988","(Fach-)Abitur","maennlich","54","0.12622086848693","0.0947951033032379","0.157646633670623"
"Seltener","1988","(Fach-)Abitur","weiblich","34","0.11374947140899","0.0777004976142577","0.149798445203722"
"Seltener","1988","AkademikerIn","maennlich","61","0.135854615739688","0.104812181415574","0.166897050063802"
"Seltener","1988","AkademikerIn","weiblich","23","","",""
"Nie","1988","(noch) kein Abschluss","maennlich","345","0.847476432895929","0.812065873311769","0.882886992480089"
"Nie","1988","(noch) kein Abschluss","weiblich","469","0.86611008166726","0.836439004171122","0.895781159163399"
"Nie","1988","Hauptschule","maennlich","2093","","",""
"Nie","1988","Hauptschule","weiblich","2367","","",""
"Nie","1988","Realschule","maennlich","444","0.640987569964805","0.605142171004522","0.676832968925088"
"Nie","1988","Realschule","weiblich","766","0.774984108619699","0.749101914813259","0.800866302426138"
"Nie","1988","(Fach-)Abitur","maennlich","299","","",""
"Nie","1988","(Fach-)Abitur","weiblich","233","","",""
"Nie","1988","AkademikerIn","maennlich","273","","",""
"Nie","1988","AkademikerIn","weiblich","163","","",""
"Taeglich","1989","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1989","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1989","Hauptschule","maennlich","","","",""
"Taeglich","1989","Hauptschule","weiblich","","","",""
"Taeglich","1989","Realschule","maennlich","","","",""
"Taeglich","1989","Realschule","weiblich","","","",""
"Taeglich","1989","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1989","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1989","AkademikerIn","maennlich","","","",""
"Taeglich","1989","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1989","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","1989","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1989","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","1989","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1989","Realschule","maennlich","","","",""
"Min 1x pro Woche","1989","Realschule","weiblich","","","",""
"Min 1x pro Woche","1989","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","1989","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1989","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","1989","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1989","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","1989","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1989","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","1989","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1989","Realschule","maennlich","","","",""
"Min 1x pro Monat","1989","Realschule","weiblich","","","",""
"Min 1x pro Monat","1989","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","1989","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1989","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","1989","AkademikerIn","weiblich","","","",""
"Seltener","1989","(noch) kein Abschluss","maennlich","","","",""
"Seltener","1989","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1989","Hauptschule","maennlich","","","",""
"Seltener","1989","Hauptschule","weiblich","","","",""
"Seltener","1989","Realschule","maennlich","","","",""
"Seltener","1989","Realschule","weiblich","","","",""
"Seltener","1989","(Fach-)Abitur","maennlich","","","",""
"Seltener","1989","(Fach-)Abitur","weiblich","","","",""
"Seltener","1989","AkademikerIn","maennlich","","","",""
"Seltener","1989","AkademikerIn","weiblich","","","",""
"Nie","1989","(noch) kein Abschluss","maennlich","","","",""
"Nie","1989","(noch) kein Abschluss","weiblich","","","",""
"Nie","1989","Hauptschule","maennlich","","","",""
"Nie","1989","Hauptschule","weiblich","","","",""
"Nie","1989","Realschule","maennlich","","","",""
"Nie","1989","Realschule","weiblich","","","",""
"Nie","1989","(Fach-)Abitur","maennlich","","","",""
"Nie","1989","(Fach-)Abitur","weiblich","","","",""
"Nie","1989","AkademikerIn","maennlich","","","",""
"Nie","1989","AkademikerIn","weiblich","","","",""
"Taeglich","1990","(noch) kein Abschluss","maennlich","1","","",""
"Taeglich","1990","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1990","Hauptschule","maennlich","38","0.0146803220071632","0.0105911131821194","0.0187695308322071"
"Taeglich","1990","Hauptschule","weiblich","8","0.00326232688434599","0.00140448831950042","0.00512016544919155"
"Taeglich","1990","Realschule","maennlich","18","","",""
"Taeglich","1990","Realschule","weiblich","10","","",""
"Taeglich","1990","(Fach-)Abitur","maennlich","8","0.0223855686089518","0.00945755008894122","0.0353135871289623"
"Taeglich","1990","(Fach-)Abitur","weiblich","5","0.0126689918663808","0.00124213996553056","0.024095843767231"
"Taeglich","1990","AkademikerIn","maennlich","2","","",""
"Taeglich","1990","AkademikerIn","weiblich","2","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","maennlich","14","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","weiblich","8","0.0301907561315032","0.0148990583028598","0.0454824539601465"
"Min 1x pro Woche","1990","Hauptschule","maennlich","241","","",""
"Min 1x pro Woche","1990","Hauptschule","weiblich","143","","",""
"Min 1x pro Woche","1990","Realschule","maennlich","150","","",""
"Min 1x pro Woche","1990","Realschule","weiblich","88","0.0629302034649583","0.0513594017943576","0.074501005135559"
"Min 1x pro Woche","1990","(Fach-)Abitur","maennlich","39","0.0828678152834596","0.0587758066403333","0.106959823926586"
"Min 1x pro Woche","1990","(Fach-)Abitur","weiblich","19","","",""
"Min 1x pro Woche","1990","AkademikerIn","maennlich","125","","",""
"Min 1x pro Woche","1990","AkademikerIn","weiblich","60","0.0841154886275231","0.0643431292880831","0.103887847966963"
"Min 1x pro Monat","1990","(noch) kein Abschluss","maennlich","12","","",""
"Min 1x pro Monat","1990","(noch) kein Abschluss","weiblich","5","0.0240952754289788","0.0103913429354288","0.0377992079225288"
"Min 1x pro Monat","1990","Hauptschule","maennlich","288","","",""
"Min 1x pro Monat","1990","Hauptschule","weiblich","172","","",""
"Min 1x pro Monat","1990","Realschule","maennlich","148","","",""
"Min 1x pro Monat","1990","Realschule","weiblich","124","","",""
"Min 1x pro Monat","1990","(Fach-)Abitur","maennlich","34","0.0694404179110333","0.0472256206463188","0.0916552151757477"
"Min 1x pro Monat","1990","(Fach-)Abitur","weiblich","28","","",""
"Min 1x pro Monat","1990","AkademikerIn","maennlich","161","","",""
"Min 1x pro Monat","1990","AkademikerIn","weiblich","107","","",""
"Seltener","1990","(noch) kein Abschluss","maennlich","30","0.105616070167912","0.0756462315698148","0.135585908766009"
"Seltener","1990","(noch) kein Abschluss","weiblich","25","","",""
"Seltener","1990","Hauptschule","maennlich","354","0.118786398904287","0.10778603950468","0.129786758303893"
"Seltener","1990","Hauptschule","weiblich","326","0.0883859639922836","0.0791378973080044","0.0976340306765629"
"Seltener","1990","Realschule","maennlich","196","","",""
"Seltener","1990","Realschule","weiblich","172","","",""
"Seltener","1990","(Fach-)Abitur","maennlich","71","0.137935519778937","0.10780046175998","0.168070577797893"
"Seltener","1990","(Fach-)Abitur","weiblich","46","0.149403080564049","0.112980906914535","0.185825254213563"
"Seltener","1990","AkademikerIn","maennlich","175","","",""
"Seltener","1990","AkademikerIn","weiblich","107","","",""
"Nie","1990","(noch) kein Abschluss","maennlich","347","0.789336302207023","0.749572921760861","0.829099682653185"
"Nie","1990","(noch) kein Abschluss","weiblich","443","0.884071927957644","0.855462204508757","0.912681651406531"
"Nie","1990","Hauptschule","maennlich","2402","","",""
"Nie","1990","Hauptschule","weiblich","2970","","",""
"Nie","1990","Realschule","maennlich","952","0.631306815384719","0.606593537850069","0.656020092919369"
"Nie","1990","Realschule","weiblich","1298","","",""
"Nie","1990","(Fach-)Abitur","maennlich","351","0.687370678417619","0.646859539432322","0.727881817402916"
"Nie","1990","(Fach-)Abitur","weiblich","270","","",""
"Nie","1990","AkademikerIn","maennlich","446","0.517285013107529","0.484800490499006","0.549769535716052"
"Nie","1990","AkademikerIn","weiblich","481","0.651455448766481","0.617510773320735","0.685400124212226"
"Taeglich","1991","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1991","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1991","Hauptschule","maennlich","","","",""
"Taeglich","1991","Hauptschule","weiblich","","","",""
"Taeglich","1991","Realschule","maennlich","","","",""
"Taeglich","1991","Realschule","weiblich","","","",""
"Taeglich","1991","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1991","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1991","AkademikerIn","maennlich","","","",""
"Taeglich","1991","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1991","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","1991","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1991","Realschule","maennlich","","","",""
"Min 1x pro Woche","1991","Realschule","weiblich","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1991","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","1991","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1991","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","1991","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1991","Realschule","maennlich","","","",""
"Min 1x pro Monat","1991","Realschule","weiblich","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1991","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","1991","AkademikerIn","weiblich","","","",""
"Seltener","1991","(noch) kein Abschluss","maennlich","","","",""
"Seltener","1991","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1991","Hauptschule","maennlich","","","",""
"Seltener","1991","Hauptschule","weiblich","","","",""
"Seltener","1991","Realschule","maennlich","","","",""
"Seltener","1991","Realschule","weiblich","","","",""
"Seltener","1991","(Fach-)Abitur","maennlich","","","",""
"Seltener","1991","(Fach-)Abitur","weiblich","","","",""
"Seltener","1991","AkademikerIn","maennlich","","","",""
"Seltener","1991","AkademikerIn","weiblich","","","",""
"Nie","1991","(noch) kein Abschluss","maennlich","","","",""
"Nie","1991","(noch) kein Abschluss","weiblich","","","",""
"Nie","1991","Hauptschule","maennlich","","","",""
"Nie","1991","Hauptschule","weiblich","","","",""
"Nie","1991","Realschule","maennlich","","","",""
"Nie","1991","Realschule","weiblich","","","",""
"Nie","1991","(Fach-)Abitur","maennlich","","","",""
"Nie","1991","(Fach-)Abitur","weiblich","","","",""
"Nie","1991","AkademikerIn","maennlich","","","",""
"Nie","1991","AkademikerIn","weiblich","","","",""
"Taeglich","1992","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1992","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1992","Hauptschule","maennlich","","","",""
"Taeglich","1992","Hauptschule","weiblich","","","",""
"Taeglich","1992","Realschule","maennlich","","","",""
"Taeglich","1992","Realschule","weiblich","","","",""
"Taeglich","1992","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1992","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1992","AkademikerIn","maennlich","","","",""
"Taeglich","1992","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","maennlich","23","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","weiblich","16","","",""
"Min 1x pro Woche","1992","Hauptschule","maennlich","228","","",""
"Min 1x pro Woche","1992","Hauptschule","weiblich","96","0.0330550066414744","0.0269635772236802","0.0391464360592686"
"Min 1x pro Woche","1992","Realschule","maennlich","129","","",""
"Min 1x pro Woche","1992","Realschule","weiblich","89","0.0611133434611875","0.0496896149914475","0.0725370719309274"
"Min 1x pro Woche","1992","(Fach-)Abitur","maennlich","41","0.0922287591158349","0.0668158248992441","0.117641693332426"
"Min 1x pro Woche","1992","(Fach-)Abitur","weiblich","21","","",""
"Min 1x pro Woche","1992","AkademikerIn","maennlich","78","0.0797136923979573","0.0620674701435599","0.0973599146523547"
"Min 1x pro Woche","1992","AkademikerIn","weiblich","46","0.081603258924273","0.0618388757206084","0.101367642127938"
"Min 1x pro Monat","1992","(noch) kein Abschluss","maennlich","6","0.0191537594740826","0.00526255927019502","0.0330449596779701"
"Min 1x pro Monat","1992","(noch) kein Abschluss","weiblich","8","0.0164248900770722","0.00517093824732423","0.0276788419068202"
"Min 1x pro Monat","1992","Hauptschule","maennlich","220","","",""
"Min 1x pro Monat","1992","Hauptschule","weiblich","131","","",""
"Min 1x pro Monat","1992","Realschule","maennlich","106","","",""
"Min 1x pro Monat","1992","Realschule","weiblich","72","0.0499183448614143","0.0395324524110313","0.0603042373117974"
"Min 1x pro Monat","1992","(Fach-)Abitur","maennlich","34","0.0715573859976596","0.0489193791925661","0.094195392802753"
"Min 1x pro Monat","1992","(Fach-)Abitur","weiblich","26","","",""
"Min 1x pro Monat","1992","AkademikerIn","maennlich","113","","",""
"Min 1x pro Monat","1992","AkademikerIn","weiblich","60","0.0826446551714389","0.0627658383921164","0.102523471950761"
"Seltener","1992","(noch) kein Abschluss","maennlich","15","","",""
"Seltener","1992","(noch) kein Abschluss","weiblich","20","","",""
"Seltener","1992","Hauptschule","maennlich","316","0.102409242799629","0.0917673519783387","0.113051133620919"
"Seltener","1992","Hauptschule","weiblich","291","","",""
"Seltener","1992","Realschule","maennlich","162","","",""
"Seltener","1992","Realschule","weiblich","172","","",""
"Seltener","1992","(Fach-)Abitur","maennlich","73","0.138990536414781","0.108607582309239","0.169373490520322"
"Seltener","1992","(Fach-)Abitur","weiblich","52","0.141096818085052","0.106635191415462","0.175558444754641"
"Seltener","1992","AkademikerIn","maennlich","153","","",""
"Seltener","1992","AkademikerIn","weiblich","92","0.123617988764439","0.0998549535767454","0.147381023952133"
