year,migback,pgisced97,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1985,Direct migration background,Upper Secondary Level,Never,0.8803635514614362,784,10432,0.8798836382259798,0.8808434646968926
1985,Direct migration background,Post-secondary Non-tertiary Level,Never,1.0,80,10432,1.0,1.0
1985,Direct migration background,First Stage of Tertiary Education,Never,1.0,34,10432,1.0,1.0
1985,Direct migration background,Second Stage of Tertiary Education,Never,1.0,81,10432,1.0,1.0
1985,Indirect migration background,Lower Secondary Level,Never,1.0,49,10432,1.0,1.0
1985,Indirect migration background,Upper Secondary Level,Never,1.0,46,10432,1.0,1.0
1986,No migration background,Pre-primary Level,Never,1.0,119,10007,1.0,1.0
1986,No migration background,Primary Level,Never,1.0,78,10007,1.0,1.0
1986,No migration background,Lower Secondary Level,At least once per week,0.054751880296507655,101,10007,0.054622133271232935,0.054881627321782374
1986,No migration background,Lower Secondary Level,At least once per month,0.045950722857280184,86,10007,0.04583130849696375,0.04607013721759662
1986,No migration background,Lower Secondary Level,Seldom,0.06622449983658887,139,10007,0.06608267393265718,0.06636632574052057
1986,No migration background,Lower Secondary Level,Never,0.8330728970096233,1568,10007,0.8328602154138837,0.8332855786053629
1986,No migration background,Upper Secondary Level,At least once per week,0.09157938912585965,376,10007,0.09146342205481278,0.09169535619690652
1986,No migration background,Upper Secondary Level,At least once per month,0.07526026201910066,313,10007,0.07515419387964409,0.07536633015855723
1986,No migration background,Upper Secondary Level,Seldom,0.08074115234149604,345,10007,0.08063161587964061,0.08085068880335146
1986,No migration background,Upper Secondary Level,Never,0.7524191965135436,2979,10007,0.752245664044792,0.7525927289822952
1986,No migration background,Post-secondary Non-tertiary Level,Never,1.0,124,10007,1.0,1.0
1986,No migration background,First Stage of Tertiary Education,At least once per week,0.10372081562376469,56,10007,0.1033765801936452,0.10406505105388417
1986,No migration background,First Stage of Tertiary Education,At least once per month,0.09023421003588282,51,10007,0.08991072711032295,0.09055769296144268
1986,No migration background,First Stage of Tertiary Education,Seldom,0.09392895002166289,52,10007,0.09359958171128925,0.09425831833203653
1986,No migration background,First Stage of Tertiary Education,Never,0.7121160243186896,359,10007,0.7116048311093992,0.71262721752798
1986,No migration background,Second Stage of Tertiary Education,At least once per week,0.1307047125344907,83,10007,0.1303488202721259,0.1310606047968555
1986,No migration background,Second Stage of Tertiary Education,At least once per month,0.09903173562951026,66,10007,0.09871635776928941,0.0993471134897311
1986,No migration background,Second Stage of Tertiary Education,Seldom,0.11300766862549277,69,10007,0.11267339420054008,0.11334194305044547
1986,No migration background,Second Stage of Tertiary Education,Never,0.6572558832105063,409,10007,0.6567547634763379,0.6577570029446748
1986,Direct migration background,Primary Level,Never,1.0,639,10007,1.0,1.0
1986,Direct migration background,Lower Secondary Level,Seldom,0.04933159802334219,41,10007,0.048972721466853185,0.04969047457983119
1986,Direct migration background,Lower Secondary Level,Never,0.9506684019766578,821,10007,0.9503095254201688,0.9510272785331468
1986,Direct migration background,Upper Secondary Level,At least once per week,0.06278282667786465,42,10007,0.06243081552775579,0.06313483782797351
1986,Direct migration background,Upper Secondary Level,At least once per month,0.04186379307678616,33,10007,0.0415731574953851,0.042154428658187214
1986,Direct migration background,Upper Secondary Level,Never,0.8953533802453493,759,10007,0.8949091831547189,0.8957975773359796
1986,Direct migration background,Post-secondary Non-tertiary Level,Never,1.0,80,10007,1.0,1.0
1986,Direct migration background,First Stage of Tertiary Education,Never,1.0,38,10007,1.0,1.0
1986,Direct migration background,Second Stage of Tertiary Education,Never,1.0,82,10007,1.0,1.0
1986,Indirect migration background,Lower Secondary Level,Never,1.0,52,10007,1.0,1.0
1986,Indirect migration background,Upper Secondary Level,Never,1.0,47,10007,1.0,1.0
1988,No migration background,Pre-primary Level,Never,1.0,88,9403,1.0,1.0
1988,No migration background,Primary Level,Never,1.0,59,9403,1.0,1.0
1988,No migration background,Lower Secondary Level,At least once per week,0.06268276001486223,116,9403,0.06253988300190105,0.0628256370278234
1988,No migration background,Lower Secondary Level,At least once per month,0.051327129441662275,94,9403,0.05119705956366723,0.051457199319657324
1988,No migration background,Lower Secondary Level,Seldom,0.07154235510435875,133,9403,0.07139043765198705,0.07169427255673044
1988,No migration background,Lower Secondary Level,Never,0.8144477554391167,1363,9403,0.8142186107871404,0.8146769000910931
1988,No migration background,Upper Secondary Level,At least once per week,0.09406914723954134,368,9403,0.09395305383474103,0.09418524064434164
1988,No migration background,Upper Secondary Level,At least once per month,0.07661131194308701,309,9403,0.07650553886462347,0.07671708502155056
1988,No migration background,Upper Secondary Level,Seldom,0.098183016632763,382,9403,0.09806468147057606,0.09830135179494995
1988,No migration background,Upper Secondary Level,Never,0.7311365241846086,2721,9403,0.7309602041899664,0.7313128441792508
1988,No migration background,Post-secondary Non-tertiary Level,Never,1.0,122,9403,1.0,1.0
1988,No migration background,First Stage of Tertiary Education,At least once per week,0.12204795206145454,56,9403,0.12167453499556836,0.12242136912734071
1988,No migration background,First Stage of Tertiary Education,At least once per month,0.08976703799736722,49,9403,0.08944095493373294,0.09009312106100151
1988,No migration background,First Stage of Tertiary Education,Seldom,0.1382779465832791,67,9403,0.13788416665049527,0.13867172651606294
1988,No migration background,First Stage of Tertiary Education,Never,0.6499070633578993,301,9403,0.6493629231494114,0.6504512035663872
1988,No migration background,Second Stage of Tertiary Education,At least once per week,0.15117274362925445,92,9403,0.150806651959203,0.1515388352993059
1988,No migration background,Second Stage of Tertiary Education,At least once per month,0.1048742735894558,67,9403,0.10456114700286577,0.10518740017604582
1988,No migration background,Second Stage of Tertiary Education,Seldom,0.12530227205017805,76,9403,0.12496393316537488,0.12564061093498122
1988,No migration background,Second Stage of Tertiary Education,Never,0.6186507107311118,373,9403,0.618154315420551,0.6191471060416726
1988,Direct migration background,Primary Level,Never,1.0,577,9403,1.0,1.0
1988,Direct migration background,Lower Secondary Level,At least once per week,0.054624185095061735,37,9403,0.054260700243523814,0.054987669946599656
1988,Direct migration background,Lower Secondary Level,Seldom,0.04943488451405295,33,9403,0.049088148234662975,0.04978162079344293
1988,Direct migration background,Lower Secondary Level,Never,0.8959409303908853,814,9403,0.8954525353509406,0.89642932543083
1988,Direct migration background,Upper Secondary Level,At least once per week,0.06689686111607018,41,9403,0.06654448167884838,0.06724924055329198
1988,Direct migration background,Upper Secondary Level,Seldom,0.07779345412889126,53,9403,0.07741568323831555,0.07817122501946697
1988,Direct migration background,Upper Secondary Level,Never,0.8553096847550384,695,9403,0.8548135218537932,0.8558058476562836
1988,Direct migration background,Post-secondary Non-tertiary Level,Never,1.0,76,9403,1.0,1.0
1988,Direct migration background,First Stage of Tertiary Education,Never,1.0,41,9403,1.0,1.0
1988,Direct migration background,Second Stage of Tertiary Education,Never,1.0,60,9403,1.0,1.0
1988,Indirect migration background,Lower Secondary Level,Never,1.0,70,9403,1.0,1.0
1988,Indirect migration background,Upper Secondary Level,Never,1.0,70,9403,1.0,1.0
1990,No migration background,Pre-primary Level,Never,1.0,96,13196,1.0,1.0
1990,No migration background,Primary Level,Never,1.0,63,13196,1.0,1.0
1990,No migration background,Lower Secondary Level,At least once per week,0.06033512430932962,116,13196,0.060201115849578164,0.06046913276908108
1990,No migration background,Lower Secondary Level,At least once per month,0.049069518586274556,97,13196,0.048947944533119576,0.049191092639429536
1990,No migration background,Lower Secondary Level,Seldom,0.07915255353778371,165,13196,0.07900060835982912,0.07930449871573829
1990,No migration background,Lower Secondary Level,Never,0.8114428035666121,1593,13196,0.8112226574009893,0.811662949732235
1990,No migration background,Upper Secondary Level,At least once per week,0.08488744470432746,473,13196,0.08479049368948997,0.08498439571916495
1990,No migration background,Upper Secondary Level,At least once per month,0.0802046577595577,517,13196,0.0801101780019949,0.08029913751712049
1990,No migration background,Upper Secondary Level,Seldom,0.1167747616438921,705,13196,0.11666304867282704,0.11688647461495716
1990,No migration background,Upper Secondary Level,Never,0.7181331358922227,4328,13196,0.7179766346218415,0.718289637162604
1990,No migration background,Post-secondary Non-tertiary Level,Seldom,0.16762328344611593,42,13196,0.16697907540665177,0.1682674914855801
1990,No migration background,Post-secondary Non-tertiary Level,Never,0.8323767165538842,182,13196,0.83173250851442,0.8330209245933484
1990,No migration background,First Stage of Tertiary Education,At least once per week,0.10670721590652123,77,13196,0.10639677254029177,0.10701765927275068
1990,No migration background,First Stage of Tertiary Education,At least once per month,0.12483695806882301,102,13196,0.124504601206733,0.12516931493091302
1990,No migration background,First Stage of Tertiary Education,Seldom,0.13648435106969023,91,13196,0.13613915558015455,0.1368295465592259
1990,No migration background,First Stage of Tertiary Education,Never,0.6319714749549654,431,13196,0.6314865460683647,0.6324564038415661
1990,No migration background,Second Stage of Tertiary Education,At least once per week,0.11403181826872182,175,13196,0.11378748063182986,0.11427615590561377
1990,No migration background,Second Stage of Tertiary Education,At least once per month,0.1393918446451272,247,13196,0.1391255945979567,0.13965809469229767
1990,No migration background,Second Stage of Tertiary Education,Seldom,0.18320060611992345,276,13196,0.18290324140199252,0.18349797083785438
1990,No migration background,Second Stage of Tertiary Education,Never,0.5633757309662275,841,13196,0.5629944709296987,0.5637569910027563
1990,Direct migration background,Primary Level,Never,1.0,511,13196,1.0,1.0
1990,Direct migration background,Lower Secondary Level,Seldom,0.09684544242704847,55,13196,0.09640815113429628,0.09728273371980066
1990,Direct migration background,Lower Secondary Level,Never,0.9031545575729515,762,13196,0.9027172662801993,0.9035918488657037
1990,Direct migration background,Upper Secondary Level,At least once per week,0.06472536253796071,39,13196,0.06441197552216368,0.06503874955375774
1990,Direct migration background,Upper Secondary Level,Seldom,0.11358059026065087,77,13196,0.11317643720790346,0.11398474331339828
1990,Direct migration background,Upper Secondary Level,Never,0.8216940472013885,717,13196,0.8212065050539119,0.8221815893488651
1990,Direct migration background,Post-secondary Non-tertiary Level,Never,1.0,81,13196,1.0,1.0
1990,Direct migration background,First Stage of Tertiary Education,Never,1.0,39,13196,1.0,1.0
1990,Direct migration background,Second Stage of Tertiary Education,Never,1.0,83,13196,1.0,1.0
1990,Indirect migration background,Pre-primary Level,Never,1.0,33,13196,1.0,1.0
1990,Indirect migration background,Lower Secondary Level,Never,1.0,98,13196,1.0,1.0
1990,Indirect migration background,Upper Secondary Level,Never,1.0,84,13196,1.0,1.0
1992,No migration background,Pre-primary Level,Never,1.0,94,12609,1.0,1.0
1992,No migration background,Primary Level,Never,1.0,77,12609,1.0,1.0
1992,No migration background,Lower Secondary Level,At least once per week,0.04907218564549159,84,12609,0.048945039990923374,0.0491993313000598
1992,No migration background,Lower Secondary Level,At least once per month,0.04481835336890794,79,12609,0.04469657196434972,0.04494013477346615
1992,No migration background,Lower Secondary Level,Seldom,0.07565668972182304,138,12609,0.07550103927750855,0.07581234016613754
1992,No migration background,Lower Secondary Level,Never,0.8304527712637775,1467,12609,0.8302319134021201,0.8306736291254349
1992,No migration background,Upper Secondary Level,At least once per week,0.07007716511048138,372,12609,0.06998754730305057,0.0701667829179122
1992,No migration background,Upper Secondary Level,At least once per month,0.06644996594511728,351,12609,0.06636252823472556,0.06653740365550899
1992,No migration background,Upper Secondary Level,Seldom,0.11208690269557091,633,12609,0.11197615230634021,0.1121976530848016
1992,No migration background,Upper Secondary Level,Never,0.7513859662488305,4319,12609,0.7512342343280397,0.7515376981696212
1992,No migration background,Post-secondary Non-tertiary Level,Seldom,0.14041713425503746,39,12609,0.13983323559625332,0.1410010329138216
1992,No migration background,Post-secondary Non-tertiary Level,Never,0.8595828657449626,200,12609,0.8589989670861784,0.8601667644037467
1992,No migration background,First Stage of Tertiary Education,At least once per week,0.10173775078402184,66,12609,0.101440553455986,0.10203494811205767
1992,No migration background,First Stage of Tertiary Education,At least once per month,0.08432843700901538,69,12609,0.08405525056228653,0.08460162345574422
1992,No migration background,First Stage of Tertiary Education,Seldom,0.12776501366797277,95,12609,0.12743682393942124,0.1280932033965243
1992,No migration background,First Stage of Tertiary Education,Never,0.68616879853899,457,12609,0.6857125874859198,0.6866250095920603
1992,No migration background,Second Stage of Tertiary Education,At least once per week,0.0802787084365613,114,12609,0.0800781608732688,0.08047925599985381
1992,No migration background,Second Stage of Tertiary Education,At least once per month,0.10043864940377338,157,12609,0.10021680171584703,0.10066049709169973
1992,No migration background,Second Stage of Tertiary Education,Seldom,0.15594490887579066,227,12609,0.15567714001045482,0.1562126777411265
1992,No migration background,Second Stage of Tertiary Education,Never,0.6633377332838747,1013,12609,0.6629889516131384,0.663686514954611
1992,Direct migration background,Primary Level,Never,1.0,477,12609,1.0,1.0
1992,Direct migration background,Lower Secondary Level,Seldom,0.07932068545538469,48,12609,0.07894025880972008,0.0797011121010493
1992,Direct migration background,Lower Secondary Level,Never,0.9206793145446154,718,12609,0.9202988878989508,0.92105974119028
1992,Direct migration background,Upper Secondary Level,At least once per week,0.043430550418919064,33,12609,0.04318635509148246,0.043674745746355666
1992,Direct migration background,Upper Secondary Level,At least once per month,0.042732946371938293,35,12609,0.042490631870998885,0.0429752608728777
1992,Direct migration background,Upper Secondary Level,Seldom,0.09811202764153938,73,12609,0.09775564310411851,0.09846841217896025
1992,Direct migration background,Upper Secondary Level,Never,0.8157244755676032,691,12609,0.8152599741921812,0.8161889769430252
1992,Direct migration background,Post-secondary Non-tertiary Level,Never,1.0,80,12609,1.0,1.0
1992,Direct migration background,First Stage of Tertiary Education,Never,1.0,44,12609,1.0,1.0
1992,Direct migration background,Second Stage of Tertiary Education,Never,1.0,84,12609,1.0,1.0
1992,Indirect migration background,Pre-primary Level,Never,1.0,40,12609,1.0,1.0
1992,Indirect migration background,Lower Secondary Level,Never,1.0,142,12609,1.0,1.0
1992,Indirect migration background,Upper Secondary Level,Never,1.0,93,12609,1.0,1.0
1994,No migration background,Pre-primary Level,Never,1.0,122,12164,1.0,1.0
1994,No migration background,Primary Level,Never,1.0,67,12164,1.0,1.0
1994,No migration background,Lower Secondary Level,At least once per week,0.04307527888028646,66,12164,0.04295062703396924,0.043199930726603684
1994,No migration background,Lower Secondary Level,At least once per month,0.04535958633467891,74,12164,0.04523182476760651,0.04548734790175131
1994,No migration background,Lower Secondary Level,Seldom,0.08352043347674702,138,12164,0.08335056861788012,0.08369029833561392
1994,No migration background,Lower Secondary Level,Never,0.8280447013082876,1302,12164,0.8278130256252171,0.828276376991358
1994,No migration background,Upper Secondary Level,At least once per week,0.07474517599733227,374,12164,0.07465309804847568,0.07483725394618886
1994,No migration background,Upper Secondary Level,At least once per month,0.0732379226764602,380,12164,0.07314670363406285,0.07332914171885756
1994,No migration background,Upper Secondary Level,Seldom,0.11030659936908328,595,12164,0.11019691258452209,0.11041628615364447
1994,No migration background,Upper Secondary Level,Never,0.7417103019571243,4200,12164,0.7415570506911772,0.7418635532230714
1994,No migration background,Post-secondary Non-tertiary Level,Seldom,0.1837339136683587,41,12164,0.18309311866269462,0.18437470867402278
1994,No migration background,Post-secondary Non-tertiary Level,Never,0.8162660863316412,208,12164,0.8156252913259772,0.8169068813373053
1994,No migration background,First Stage of Tertiary Education,At least once per week,0.08701994302131279,65,12164,0.08674348950347284,0.08729639653915273
1994,No migration background,First Stage of Tertiary Education,At least once per month,0.08416771075825093,62,12164,0.08389540124674749,0.08444002026975436
1994,No migration background,First Stage of Tertiary Education,Seldom,0.14823832030427783,99,12164,0.14788980538891583,0.14858683521963983
1994,No migration background,First Stage of Tertiary Education,Never,0.6805740259161585,451,12164,0.6801167220458987,0.6810313297864182
1994,No migration background,Second Stage of Tertiary Education,At least once per week,0.08167493473376196,111,12164,0.08147881630068729,0.08187105316683663
1994,No migration background,Second Stage of Tertiary Education,At least once per month,0.09666377134378894,155,12164,0.09645216319925849,0.09687537948831938
1994,No migration background,Second Stage of Tertiary Education,Seldom,0.17257889852287436,263,12164,0.17230829531535868,0.17284950173039004
1994,No migration background,Second Stage of Tertiary Education,Never,0.6490823953995748,982,12164,0.6487406298440571,0.6494241609550925
1994,Direct migration background,Primary Level,Seldom,0.06905551277630917,33,12164,0.06854458659127173,0.06956643896134661
1994,Direct migration background,Primary Level,Never,0.9309444872236908,417,12164,0.9304335610386534,0.9314554134087283
1994,Direct migration background,Lower Secondary Level,Seldom,0.08141227156407672,48,12164,0.08102477467954763,0.08179976844860581
1994,Direct migration background,Lower Secondary Level,Never,0.9185877284359233,618,12164,0.9182002315513942,0.9189752253204524
1994,Direct migration background,Upper Secondary Level,At least once per week,0.05813395766164184,37,12164,0.05786653750830017,0.05840137781498351
1994,Direct migration background,Upper Secondary Level,Seldom,0.08915684121138008,85,12164,0.08883116671079709,0.08948251571196307
1994,Direct migration background,Upper Secondary Level,Never,0.8527092011269781,658,12164,0.8523041844535284,0.8531142178004278
1994,Direct migration background,Post-secondary Non-tertiary Level,Never,1.0,70,12164,1.0,1.0
1994,Direct migration background,First Stage of Tertiary Education,Never,1.0,41,12164,1.0,1.0
1994,Direct migration background,Second Stage of Tertiary Education,Never,1.0,89,12164,1.0,1.0
1994,Indirect migration background,Pre-primary Level,Never,1.0,44,12164,1.0,1.0
1994,Indirect migration background,Lower Secondary Level,Never,1.0,149,12164,1.0,1.0
1994,Indirect migration background,Upper Secondary Level,Never,1.0,120,12164,1.0,1.0
1995,No migration background,Pre-primary Level,Never,1.0,152,12509,1.0,1.0
1995,No migration background,Primary Level,Never,1.0,51,12509,1.0,1.0
1995,No migration background,Lower Secondary Level,At least once per week,0.049221212388952204,70,12509,0.0490858490287716,0.04935657574913281
1995,No migration background,Lower Secondary Level,At least once per month,0.04444804073919659,70,12509,0.04431908558772977,0.044576995890663405
1995,No migration background,Lower Secondary Level,Seldom,0.06077932401465496,105,12509,0.060629822020275115,0.060928826009034806
1995,No migration background,Lower Secondary Level,Never,0.8455514228571963,1287,12509,0.8453252985759677,0.8457775471384249
1995,No migration background,Upper Secondary Level,At least once per week,0.08382676900244447,440,12509,0.08372846017355098,0.08392507783133796
1995,No migration background,Upper Secondary Level,At least once per month,0.058577986945341005,313,12509,0.058494681813533386,0.058661292077148625
1995,No migration background,Upper Secondary Level,Seldom,0.08789777816637072,460,12509,0.08779733438238856,0.08799822195035288
1995,No migration background,Upper Secondary Level,Never,0.7696974658858438,4297,12509,0.7695481102047778,0.7698468215669098
1995,No migration background,Post-secondary Non-tertiary Level,Seldom,0.13717947113244888,32,12509,0.13663130067482732,0.13772764159007045
1995,No migration background,Post-secondary Non-tertiary Level,Never,0.862820528867551,225,12509,0.8622723584099294,0.8633686993251726
1995,No migration background,First Stage of Tertiary Education,At least once per week,0.10389485248004722,79,12509,0.10359259996120035,0.10419710499889409
1995,No migration background,First Stage of Tertiary Education,At least once per month,0.10236751935201281,70,12509,0.10206724115707914,0.10266779754694648
1995,No migration background,First Stage of Tertiary Education,Seldom,0.09167030231051211,70,12509,0.09138445802397077,0.09195614659705345
1995,No migration background,First Stage of Tertiary Education,Never,0.7020673258574278,467,12509,0.7016142803006272,0.7025203714142284
1995,No migration background,Second Stage of Tertiary Education,At least once per week,0.08929802017127607,133,12509,0.0890960353486296,0.08950000499392254
1995,No migration background,Second Stage of Tertiary Education,At least once per month,0.08022497591870081,140,12509,0.0800325758221016,0.08041737601530002
1995,No migration background,Second Stage of Tertiary Education,Seldom,0.14103265202429302,197,12509,0.14078612879630134,0.1412791752522847
1995,No migration background,Second Stage of Tertiary Education,Never,0.6894443518857301,1072,12509,0.6891166122195654,0.6897720915518947
1995,Direct migration background,Primary Level,Never,1.0,424,12509,1.0,1.0
1995,Direct migration background,Lower Secondary Level,Seldom,0.07072246489316529,42,12509,0.07037572482397099,0.07106920496235959
1995,Direct migration background,Lower Secondary Level,Never,0.9292775351068346,689,12509,0.9289307950376403,0.929624275176029
1995,Direct migration background,Upper Secondary Level,At least once per week,0.06113411494605137,44,12509,0.06088163189276808,0.061386597999334665
1995,Direct migration background,Upper Secondary Level,Seldom,0.08525049403563725,73,12509,0.08495619544413933,0.08554479262713517
1995,Direct migration background,Upper Secondary Level,Never,0.8536153910183114,834,12509,0.8532428556879048,0.853987926348718
1995,Direct migration background,Post-secondary Non-tertiary Level,Never,1.0,130,12509,1.0,1.0
1995,Direct migration background,First Stage of Tertiary Education,Never,1.0,37,12509,1.0,1.0
1995,Direct migration background,Second Stage of Tertiary Education,Never,1.0,156,12509,1.0,1.0
1995,Indirect migration background,Pre-primary Level,Never,1.0,45,12509,1.0,1.0
1995,Indirect migration background,Lower Secondary Level,Never,1.0,147,12509,1.0,1.0
1995,Indirect migration background,Upper Secondary Level,Never,1.0,158,12509,1.0,1.0
1996,No migration background,Pre-primary Level,Seldom,0.2228598626839465,34,12346,0.22196992962779108,0.22374979574010193
1996,No migration background,Pre-primary Level,Never,0.7771401373160535,156,12346,0.7762502042598981,0.7780300703722088
1996,No migration background,Primary Level,Never,1.0,51,12346,1.0,1.0
1996,No migration background,Lower Secondary Level,At least once per week,0.04363277496144215,66,12346,0.043502051400055024,0.04376349852282927
1996,No migration background,Lower Secondary Level,At least once per month,0.04649960119633627,70,12346,0.046364853867259706,0.04663434852541283
1996,No migration background,Lower Secondary Level,Seldom,0.11407856558017145,183,12346,0.1138751263318944,0.1142820048284485
1996,No migration background,Lower Secondary Level,Never,0.7957890582620502,1157,12346,0.7955310856519993,0.796047030872101
1996,No migration background,Upper Secondary Level,At least once per week,0.08091163655067235,398,12346,0.08081532077226107,0.08100795232908363
1996,No migration background,Upper Secondary Level,At least once per month,0.07542079574036732,393,12346,0.07532752811319532,0.07551406336753932
1996,No migration background,Upper Secondary Level,Seldom,0.14093274525834512,749,12346,0.14080985064405294,0.1410556398726373
1996,No migration background,Upper Secondary Level,Never,0.7027348224506152,3913,12346,0.7025733936319775,0.702896251269253
1996,No migration background,Post-secondary Non-tertiary Level,Seldom,0.21701814946958664,60,12346,0.21639118548027242,0.21764511345890086
1996,No migration background,Post-secondary Non-tertiary Level,Never,0.7829818505304135,207,12346,0.7823548865410993,0.7836088145197276
1996,No migration background,First Stage of Tertiary Education,At least once per week,0.11739871420914774,91,12346,0.11707802221401954,0.11771940620427594
1996,No migration background,First Stage of Tertiary Education,At least once per month,0.09289296957989743,68,12346,0.09260377186227134,0.09318216729752352
1996,No migration background,First Stage of Tertiary Education,Seldom,0.19807226347686424,125,12346,0.19767520577819564,0.19846932117553284
1996,No migration background,First Stage of Tertiary Education,Never,0.5916360527340906,400,12346,0.5911463582824126,0.5921257471857686
1996,No migration background,Second Stage of Tertiary Education,At least once per week,0.10281874176802902,155,12346,0.10260426233209868,0.10303322120395936
1996,No migration background,Second Stage of Tertiary Education,At least once per month,0.11034226405318749,163,12346,0.11012100968937107,0.11056351841700392
1996,No migration background,Second Stage of Tertiary Education,Seldom,0.18942504373271293,276,12346,0.1891483338254431,0.18970175363998276
1996,No migration background,Second Stage of Tertiary Education,Never,0.5974139504460706,962,12346,0.5970676313329447,0.5977602695591965
1996,Direct migration background,Primary Level,Seldom,0.09312093455846439,36,12346,0.09249577699423724,0.09374609212269154
1996,Direct migration background,Primary Level,Never,0.9068790654415356,366,12346,0.9062539078773084,0.9075042230057628
1996,Direct migration background,Lower Secondary Level,Seldom,0.11005686598396554,73,12346,0.10963007556092703,0.11048365640700404
1996,Direct migration background,Lower Secondary Level,Never,0.8899431340160344,608,12346,0.8895163435929959,0.8903699244390729
1996,Direct migration background,Upper Secondary Level,At least once per week,0.046714218578383704,36,12346,0.04649540194762926,0.04693303520913815
1996,Direct migration background,Upper Secondary Level,At least once per month,0.05922801645364176,42,12346,0.058983251064555216,0.0594727818427283
1996,Direct migration background,Upper Secondary Level,Seldom,0.09522771171718128,96,12346,0.09492334613251976,0.0955320773018428
1996,Direct migration background,Upper Secondary Level,Never,0.7988300532507934,756,12346,0.7984143791434041,0.7992457273581827
1996,Direct migration background,Post-secondary Non-tertiary Level,Never,1.0,120,12346,1.0,1.0
1996,Direct migration background,First Stage of Tertiary Education,Never,1.0,36,12346,1.0,1.0
1996,Direct migration background,Second Stage of Tertiary Education,Never,1.0,131,12346,1.0,1.0
1996,Indirect migration background,Pre-primary Level,Never,1.0,38,12346,1.0,1.0
1996,Indirect migration background,Lower Secondary Level,Never,1.0,143,12346,1.0,1.0
1996,Indirect migration background,Upper Secondary Level,Seldom,0.22455125924910702,39,12346,0.22327854793444626,0.22582397056376777
1996,Indirect migration background,Upper Secondary Level,Never,0.775448740750893,149,12346,0.7741760294362322,0.7767214520655538
1997,No migration background,Pre-primary Level,Seldom,0.22026392967156194,32,11990,0.21935885272254563,0.22116900662057826
1997,No migration background,Pre-primary Level,Never,0.779736070328438,159,11990,0.7788309933794216,0.7806411472774543
1997,No migration background,Primary Level,Never,1.0,46,11990,1.0,1.0
1997,No migration background,Lower Secondary Level,At least once per week,0.05301148001255882,74,11990,0.052866619159556115,0.05315634086556153
1997,No migration background,Lower Secondary Level,At least once per month,0.052857678047112965,73,11990,0.052713015742828426,0.0530023403513975
1997,No migration background,Lower Secondary Level,Seldom,0.10643937122702836,165,11990,0.1062399796174927,0.10663876283656402
1997,No migration background,Lower Secondary Level,Never,0.7876914707132998,1110,11990,0.7874270743308157,0.7879558670957839
1997,No migration background,Upper Secondary Level,At least once per week,0.07931529927969491,399,11990,0.07921951898225946,0.07941107957713037
