year,migback,regtyp,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Indirect migration background,Urban regions,Very concerned,0.11908,74,655,0.09426,0.14391
2001,Indirect migration background,Urban regions,Somewhat concerned,0.40838,244,655,0.37071,0.44605
2001,Indirect migration background,Urban regions,Not concerned at all,0.47253,337,655,0.43427,0.51080
2001,Indirect migration background,Rural regions,Somewhat concerned,0.53306,45,88,0.42822,0.63790
2001,Indirect migration background,Rural regions,Not concerned at all,0.37904,43,88,0.27710,0.48099
2002,No migration background,Urban regions,Very concerned,0.16954,1742,12254,0.16289,0.17618
2002,No migration background,Urban regions,Somewhat concerned,0.48361,5934,12254,0.47476,0.49246
2002,No migration background,Urban regions,Not concerned at all,0.34685,4578,12254,0.33842,0.35528
2002,No migration background,Rural regions,Very concerned,0.19208,1215,7106,0.18292,0.20124
2002,No migration background,Rural regions,Somewhat concerned,0.50427,3604,7106,0.49265,0.51590
2002,No migration background,Rural regions,Not concerned at all,0.30365,2287,7106,0.29296,0.31434
2002,Direct migration background,Urban regions,Very concerned,0.23255,545,2301,0.21529,0.24982
2002,Direct migration background,Urban regions,Somewhat concerned,0.48183,1067,2301,0.46141,0.50225
2002,Direct migration background,Urban regions,Not concerned at all,0.28562,689,2301,0.26716,0.30408
2002,Direct migration background,Rural regions,Very concerned,0.25776,123,479,0.21854,0.29697
2002,Direct migration background,Rural regions,Somewhat concerned,0.51074,248,479,0.46592,0.55555
2002,Direct migration background,Rural regions,Not concerned at all,0.23151,108,479,0.19369,0.26932
2002,Indirect migration background,Urban regions,Very concerned,0.09065,68,665,0.06881,0.11249
2002,Indirect migration background,Urban regions,Somewhat concerned,0.44538,251,665,0.40758,0.48319
2002,Indirect migration background,Urban regions,Not concerned at all,0.46397,346,665,0.42604,0.50190
2002,Indirect migration background,Rural regions,Somewhat concerned,0.35727,35,86,0.25540,0.45915
2002,Indirect migration background,Rural regions,Not concerned at all,0.46606,51,86,0.36001,0.57211
2003,No migration background,Urban regions,Very concerned,0.15990,1627,11877,0.15330,0.16649
2003,No migration background,Urban regions,Somewhat concerned,0.49526,5824,11877,0.48627,0.50425
2003,No migration background,Urban regions,Not concerned at all,0.34485,4426,11877,0.33630,0.35340
2003,No migration background,Rural regions,Very concerned,0.18068,1086,6811,0.17154,0.18981
2003,No migration background,Rural regions,Somewhat concerned,0.52158,3629,6811,0.50972,0.53344
2003,No migration background,Rural regions,Not concerned at all,0.29774,2096,6811,0.28688,0.30860
2003,Direct migration background,Urban regions,Very concerned,0.25531,533,2144,0.23685,0.27378
2003,Direct migration background,Urban regions,Somewhat concerned,0.43518,921,2144,0.41419,0.45617
2003,Direct migration background,Urban regions,Not concerned at all,0.30950,690,2144,0.28993,0.32908
2003,Direct migration background,Rural regions,Very concerned,0.21463,108,453,0.17678,0.25248
2003,Direct migration background,Rural regions,Somewhat concerned,0.53613,240,453,0.49016,0.58211
2003,Direct migration background,Rural regions,Not concerned at all,0.24924,105,453,0.20936,0.28911
2003,Indirect migration background,Urban regions,Very concerned,0.13447,80,671,0.10864,0.16031
2003,Indirect migration background,Urban regions,Somewhat concerned,0.37596,258,671,0.33928,0.41264
2003,Indirect migration background,Urban regions,Not concerned at all,0.48956,333,671,0.45171,0.52742
2003,Indirect migration background,Rural regions,Somewhat concerned,0.45458,44,90,0.35113,0.55804
2003,Indirect migration background,Rural regions,Not concerned at all,0.42548,46,90,0.32276,0.52820
2004,No migration background,Urban regions,Very concerned,0.19504,1873,11544,0.18781,0.20227
2004,No migration background,Urban regions,Somewhat concerned,0.50343,5822,11544,0.49431,0.51256
2004,No migration background,Urban regions,Not concerned at all,0.30152,3849,11544,0.29315,0.30990
2004,No migration background,Rural regions,Very concerned,0.21699,1281,6652,0.20708,0.22690
2004,No migration background,Rural regions,Somewhat concerned,0.52011,3535,6652,0.50810,0.53211
2004,No migration background,Rural regions,Not concerned at all,0.26290,1836,6652,0.25232,0.27348
2004,Direct migration background,Urban regions,Very concerned,0.28438,550,2074,0.26496,0.30380
2004,Direct migration background,Urban regions,Somewhat concerned,0.45055,943,2074,0.42913,0.47197
2004,Direct migration background,Urban regions,Not concerned at all,0.26507,581,2074,0.24607,0.28407
2004,Direct migration background,Rural regions,Very concerned,0.24194,119,434,0.20160,0.28227
2004,Direct migration background,Rural regions,Somewhat concerned,0.48021,206,434,0.43316,0.52727
2004,Direct migration background,Rural regions,Not concerned at all,0.27785,109,434,0.23566,0.32004
2004,Indirect migration background,Urban regions,Very concerned,0.12829,94,677,0.10308,0.15350
2004,Indirect migration background,Urban regions,Somewhat concerned,0.42196,266,677,0.38473,0.45919
2004,Indirect migration background,Urban regions,Not concerned at all,0.44975,317,677,0.41225,0.48725
2004,Indirect migration background,Rural regions,Somewhat concerned,0.40557,47,95,0.30631,0.50483
2004,Indirect migration background,Rural regions,Not concerned at all,0.45146,48,95,0.35086,0.55206
2005,No migration background,Urban regions,Very concerned,0.18341,1745,11051,0.17620,0.19063
2005,No migration background,Urban regions,Somewhat concerned,0.51445,5698,11051,0.50513,0.52376
2005,No migration background,Urban regions,Not concerned at all,0.30214,3608,11051,0.29358,0.31070
2005,No migration background,Rural regions,Very concerned,0.20603,1187,6374,0.19610,0.21596
2005,No migration background,Rural regions,Somewhat concerned,0.52325,3398,6374,0.51099,0.53551
2005,No migration background,Rural regions,Not concerned at all,0.27072,1789,6374,0.25981,0.28163
2005,Direct migration background,Urban regions,Very concerned,0.27764,532,1956,0.25778,0.29749
2005,Direct migration background,Urban regions,Somewhat concerned,0.47592,912,1956,0.45378,0.49806
2005,Direct migration background,Urban regions,Not concerned at all,0.24645,512,1956,0.22734,0.26555
2005,Direct migration background,Rural regions,Very concerned,0.25614,108,402,0.21342,0.29887
2005,Direct migration background,Rural regions,Somewhat concerned,0.49608,196,402,0.44714,0.54501
2005,Direct migration background,Rural regions,Not concerned at all,0.24778,98,402,0.20552,0.29004
2005,Indirect migration background,Urban regions,Very concerned,0.13366,80,713,0.10867,0.15866
2005,Indirect migration background,Urban regions,Somewhat concerned,0.44329,292,713,0.40680,0.47978
2005,Indirect migration background,Urban regions,Not concerned at all,0.42305,341,713,0.38676,0.45934
2005,Indirect migration background,Rural regions,Somewhat concerned,0.39081,38,94,0.29165,0.48998
2005,Indirect migration background,Rural regions,Not concerned at all,0.46672,56,94,0.36532,0.56811
2006,No migration background,Urban regions,Very concerned,0.18726,1922,11776,0.18021,0.19430
2006,No migration background,Urban regions,Somewhat concerned,0.49849,6003,11776,0.48946,0.50752
2006,No migration background,Urban regions,Not concerned at all,0.31425,3851,11776,0.30587,0.32264
2006,No migration background,Rural regions,Very concerned,0.21113,1315,6894,0.20149,0.22076
2006,No migration background,Rural regions,Somewhat concerned,0.51215,3646,6894,0.50035,0.52395
2006,No migration background,Rural regions,Not concerned at all,0.27672,1933,6894,0.26616,0.28728
2006,Direct migration background,Urban regions,Very concerned,0.29499,552,1939,0.27469,0.31529
2006,Direct migration background,Urban regions,Somewhat concerned,0.44072,870,1939,0.41862,0.46283
2006,Direct migration background,Urban regions,Not concerned at all,0.26429,517,1939,0.24466,0.28392
2006,Direct migration background,Rural regions,Very concerned,0.25021,116,424,0.20893,0.29148
2006,Direct migration background,Rural regions,Somewhat concerned,0.44799,191,424,0.40060,0.49538
2006,Direct migration background,Rural regions,Not concerned at all,0.30180,117,424,0.25806,0.34555
2006,Indirect migration background,Urban regions,Very concerned,0.12878,90,688,0.10374,0.15383
2006,Indirect migration background,Urban regions,Somewhat concerned,0.45844,287,688,0.42118,0.49570
2006,Indirect migration background,Urban regions,Not concerned at all,0.41278,311,688,0.37596,0.44960
2006,Indirect migration background,Rural regions,Somewhat concerned,0.31627,45,103,0.22602,0.40651
2006,Indirect migration background,Rural regions,Not concerned at all,0.55047,58,103,0.45393,0.64700
2007,No migration background,Urban regions,Very concerned,0.17627,1806,11028,0.16916,0.18338
2007,No migration background,Urban regions,Somewhat concerned,0.51497,5655,11028,0.50565,0.52430
2007,No migration background,Urban regions,Not concerned at all,0.30875,3567,11028,0.30013,0.31738
2007,No migration background,Rural regions,Very concerned,0.20245,1231,6480,0.19267,0.21224
2007,No migration background,Rural regions,Somewhat concerned,0.53351,3495,6480,0.52137,0.54566
2007,No migration background,Rural regions,Not concerned at all,0.26403,1754,6480,0.25330,0.27477
2007,Direct migration background,Urban regions,Very concerned,0.27974,462,1713,0.25848,0.30101
2007,Direct migration background,Urban regions,Somewhat concerned,0.46153,787,1713,0.43792,0.48515
2007,Direct migration background,Urban regions,Not concerned at all,0.25873,464,1713,0.23798,0.27947
2007,Direct migration background,Rural regions,Very concerned,0.23605,98,389,0.19380,0.27831
2007,Direct migration background,Rural regions,Somewhat concerned,0.46519,189,389,0.41556,0.51482
2007,Direct migration background,Rural regions,Not concerned at all,0.29876,102,389,0.25321,0.34430
2007,Indirect migration background,Urban regions,Very concerned,0.13057,88,662,0.10489,0.15626
2007,Indirect migration background,Urban regions,Somewhat concerned,0.46045,286,662,0.42245,0.49845
2007,Indirect migration background,Urban regions,Not concerned at all,0.40898,288,662,0.37150,0.44646
2007,Indirect migration background,Rural regions,Somewhat concerned,0.42402,48,101,0.32716,0.52088
2007,Indirect migration background,Rural regions,Not concerned at all,0.52884,53,101,0.43100,0.62668
2008,No migration background,Urban regions,Very concerned,0.17768,1677,10455,0.17035,0.18501
2008,No migration background,Urban regions,Somewhat concerned,0.49549,5241,10455,0.48591,0.50508
2008,No migration background,Urban regions,Not concerned at all,0.32682,3537,10455,0.31783,0.33582
2008,No migration background,Rural regions,Very concerned,0.19612,1152,6127,0.18617,0.20606
2008,No migration background,Rural regions,Somewhat concerned,0.53879,3299,6127,0.52631,0.55128
2008,No migration background,Rural regions,Not concerned at all,0.26509,1676,6127,0.25404,0.27614
2008,Direct migration background,Urban regions,Very concerned,0.28284,416,1552,0.26042,0.30525
2008,Direct migration background,Urban regions,Somewhat concerned,0.46162,731,1552,0.43681,0.48643
2008,Direct migration background,Urban regions,Not concerned at all,0.25554,405,1552,0.23383,0.27724
2008,Direct migration background,Rural regions,Very concerned,0.25969,94,346,0.21342,0.30596
2008,Direct migration background,Rural regions,Somewhat concerned,0.47631,169,346,0.42360,0.52901
2008,Direct migration background,Rural regions,Not concerned at all,0.26400,83,346,0.21749,0.31052
2008,Indirect migration background,Urban regions,Very concerned,0.11917,75,651,0.09427,0.14408
2008,Indirect migration background,Urban regions,Somewhat concerned,0.43023,275,651,0.39217,0.46829
2008,Indirect migration background,Urban regions,Not concerned at all,0.45060,301,651,0.41235,0.48885
2008,Indirect migration background,Rural regions,Somewhat concerned,0.43109,50,103,0.33498,0.52720
2008,Indirect migration background,Rural regions,Not concerned at all,0.53978,53,103,0.44305,0.63650
2009,No migration background,Urban regions,Very concerned,0.17675,1623,9752,0.16917,0.18432
2009,No migration background,Urban regions,Somewhat concerned,0.52998,5096,9752,0.52007,0.53989
2009,No migration background,Urban regions,Not concerned at all,0.29328,3033,9752,0.28424,0.30231
2009,No migration background,Rural regions,Very concerned,0.19397,1123,5843,0.18383,0.20411
2009,No migration background,Rural regions,Somewhat concerned,0.55216,3210,5843,0.53941,0.56491
2009,No migration background,Rural regions,Not concerned at all,0.25387,1510,5843,0.24271,0.26503
2009,Direct migration background,Urban regions,Very concerned,0.28991,360,1338,0.26559,0.31423
2009,Direct migration background,Urban regions,Somewhat concerned,0.47997,648,1338,0.45319,0.50675
2009,Direct migration background,Urban regions,Not concerned at all,0.23013,330,1338,0.20756,0.25269
2009,Direct migration background,Rural regions,Very concerned,0.26851,80,317,0.21964,0.31737
2009,Direct migration background,Rural regions,Somewhat concerned,0.44444,156,317,0.38965,0.49923
2009,Direct migration background,Rural regions,Not concerned at all,0.28706,81,317,0.23718,0.33693
2009,Indirect migration background,Urban regions,Very concerned,0.11517,77,587,0.08932,0.14102
2009,Indirect migration background,Urban regions,Somewhat concerned,0.45617,260,587,0.41584,0.49650
2009,Indirect migration background,Urban regions,Not concerned at all,0.42866,250,587,0.38859,0.46873
2009,Indirect migration background,Rural regions,Somewhat concerned,0.43227,54,102,0.33565,0.52888
2009,Indirect migration background,Rural regions,Not concerned at all,0.44410,48,102,0.34720,0.54100
2010,No migration background,Urban regions,Very concerned,0.20037,2142,12380,0.19332,0.20742
2010,No migration background,Urban regions,Somewhat concerned,0.51107,6118,12380,0.50226,0.51988
2010,No migration background,Urban regions,Not concerned at all,0.28856,4120,12380,0.28058,0.29654
2010,No migration background,Rural regions,Very concerned,0.22537,1487,7448,0.21588,0.23486
2010,No migration background,Rural regions,Somewhat concerned,0.53519,3890,7448,0.52386,0.54652
2010,No migration background,Rural regions,Not concerned at all,0.23943,2071,7448,0.22974,0.24913
2010,Direct migration background,Urban regions,Very concerned,0.30388,621,2335,0.28522,0.32254
2010,Direct migration background,Urban regions,Somewhat concerned,0.43809,1027,2335,0.41797,0.45822
2010,Direct migration background,Urban regions,Not concerned at all,0.25803,687,2335,0.24027,0.27578
2010,Direct migration background,Rural regions,Very concerned,0.25620,144,632,0.22214,0.29026
2010,Direct migration background,Rural regions,Somewhat concerned,0.49065,318,632,0.45164,0.52965
2010,Direct migration background,Rural regions,Not concerned at all,0.25316,170,632,0.21923,0.28708
2010,Indirect migration background,Urban regions,Very concerned,0.17394,150,895,0.14909,0.19878
2010,Indirect migration background,Urban regions,Somewhat concerned,0.40748,367,895,0.37527,0.43969
2010,Indirect migration background,Urban regions,Not concerned at all,0.41859,378,895,0.38625,0.45093
2010,Indirect migration background,Rural regions,Very concerned,0.20653,34,192,0.14912,0.26395
2010,Indirect migration background,Rural regions,Somewhat concerned,0.31600,79,192,0.25007,0.38194
2010,Indirect migration background,Rural regions,Not concerned at all,0.47746,79,192,0.40662,0.54830
2011,No migration background,Urban regions,Very concerned,0.20269,2125,11094,0.19521,0.21017
2011,No migration background,Urban regions,Somewhat concerned,0.49535,5578,11094,0.48605,0.50466
2011,No migration background,Urban regions,Not concerned at all,0.30196,3391,11094,0.29342,0.31050
2011,No migration background,Rural regions,Very concerned,0.22500,1451,6635,0.21495,0.23505
2011,No migration background,Rural regions,Somewhat concerned,0.53008,3489,6635,0.51807,0.54209
2011,No migration background,Rural regions,Not concerned at all,0.24492,1695,6635,0.23458,0.25527
2011,Direct migration background,Urban regions,Very concerned,0.27810,416,1525,0.25561,0.30060
2011,Direct migration background,Urban regions,Somewhat concerned,0.47068,717,1525,0.44562,0.49574
2011,Direct migration background,Urban regions,Not concerned at all,0.25121,392,1525,0.22944,0.27299
2011,Direct migration background,Rural regions,Very concerned,0.30918,146,457,0.26676,0.35160
2011,Direct migration background,Rural regions,Somewhat concerned,0.46437,208,457,0.41859,0.51014
2011,Direct migration background,Rural regions,Not concerned at all,0.22645,103,457,0.18804,0.26487
2011,Indirect migration background,Urban regions,Very concerned,0.14717,105,653,0.11998,0.17436
2011,Indirect migration background,Urban regions,Somewhat concerned,0.41097,273,653,0.37321,0.44874
2011,Indirect migration background,Urban regions,Not concerned at all,0.44186,275,653,0.40374,0.47997
2011,Indirect migration background,Rural regions,Somewhat concerned,0.46361,64,124,0.37548,0.55174
2011,Indirect migration background,Rural regions,Not concerned at all,0.47233,60,124,0.38410,0.56056
2012,No migration background,Urban regions,Very concerned,0.19256,2043,10898,0.18516,0.19997
2012,No migration background,Urban regions,Somewhat concerned,0.49777,5435,10898,0.48838,0.50716
2012,No migration background,Urban regions,Not concerned at all,0.30966,3420,10898,0.30098,0.31835
2012,No migration background,Rural regions,Very concerned,0.22472,1447,6738,0.21475,0.23469
2012,No migration background,Rural regions,Somewhat concerned,0.54057,3601,6738,0.52867,0.55247
2012,No migration background,Rural regions,Not concerned at all,0.23471,1690,6738,0.22459,0.24483
2012,Direct migration background,Urban regions,Very concerned,0.28787,413,1491,0.26488,0.31087
2012,Direct migration background,Urban regions,Somewhat concerned,0.46661,710,1491,0.44128,0.49194
2012,Direct migration background,Urban regions,Not concerned at all,0.24551,368,1491,0.22366,0.26737
2012,Direct migration background,Rural regions,Very concerned,0.29509,170,495,0.25487,0.33531
2012,Direct migration background,Rural regions,Somewhat concerned,0.43856,209,495,0.39480,0.48232
2012,Direct migration background,Rural regions,Not concerned at all,0.26635,116,495,0.22736,0.30533
2012,Indirect migration background,Urban regions,Very concerned,0.11753,89,630,0.09236,0.14270
2012,Indirect migration background,Urban regions,Somewhat concerned,0.41481,273,630,0.37630,0.45331
2012,Indirect migration background,Urban regions,Not concerned at all,0.46766,268,630,0.42867,0.50665
2012,Indirect migration background,Rural regions,Somewhat concerned,0.47570,68,119,0.38559,0.56581
2012,Indirect migration background,Rural regions,Not concerned at all,0.36984,51,119,0.28273,0.45694
2013,No migration background,Urban regions,Very concerned,0.17737,1752,10395,0.17003,0.18471
2013,No migration background,Urban regions,Somewhat concerned,0.48915,5110,10395,0.47954,0.49876
2013,No migration background,Urban regions,Not concerned at all,0.33348,3533,10395,0.32441,0.34254
2013,No migration background,Rural regions,Very concerned,0.19869,1184,6287,0.18882,0.20855
2013,No migration background,Rural regions,Somewhat concerned,0.51763,3286,6287,0.50527,0.52998
2013,No migration background,Rural regions,Not concerned at all,0.28369,1817,6287,0.27254,0.29483
2013,Direct migration background,Urban regions,Very concerned,0.21515,807,4111,0.20259,0.22771
2013,Direct migration background,Urban regions,Somewhat concerned,0.45041,1860,4111,0.43520,0.46562
2013,Direct migration background,Urban regions,Not concerned at all,0.33444,1444,4111,0.32002,0.34887
2013,Direct migration background,Rural regions,Very concerned,0.25234,292,1318,0.22889,0.27580
2013,Direct migration background,Rural regions,Somewhat concerned,0.45413,603,1318,0.42724,0.48102
2013,Direct migration background,Rural regions,Not concerned at all,0.29352,423,1318,0.26893,0.31812
2013,Indirect migration background,Urban regions,Very concerned,0.11344,168,1349,0.09651,0.13037
2013,Indirect migration background,Urban regions,Somewhat concerned,0.38728,516,1349,0.36128,0.41329
2013,Indirect migration background,Urban regions,Not concerned at all,0.49927,665,1349,0.47258,0.52597
2013,Indirect migration background,Rural regions,Somewhat concerned,0.32761,88,236,0.26760,0.38762
2013,Indirect migration background,Rural regions,Not concerned at all,0.56465,148,236,0.50126,0.62804
2014,No migration background,Urban regions,Very concerned,0.18521,2173,12292,0.17834,0.19208
2014,No migration background,Urban regions,Somewhat concerned,0.51241,6248,12292,0.50357,0.52124
2014,No migration background,Urban regions,Not concerned at all,0.30238,3871,12292,0.29426,0.31050
2014,No migration background,Rural regions,Very concerned,0.20223,1485,7755,0.19329,0.21117
2014,No migration background,Rural regions,Somewhat concerned,0.54932,4207,7755,0.53825,0.56040
2014,No migration background,Rural regions,Not concerned at all,0.24844,2063,7755,0.23883,0.25806
2014,Direct migration background,Urban regions,Very concerned,0.27526,1076,3936,0.26130,0.28921
2014,Direct migration background,Urban regions,Somewhat concerned,0.44614,1791,3936,0.43061,0.46167
2014,Direct migration background,Urban regions,Not concerned at all,0.27860,1069,3936,0.26460,0.29261
2014,Direct migration background,Rural regions,Very concerned,0.27553,349,1316,0.25138,0.29967
2014,Direct migration background,Rural regions,Somewhat concerned,0.48404,633,1316,0.45703,0.51105
2014,Direct migration background,Rural regions,Not concerned at all,0.24044,334,1316,0.21734,0.26353
2014,Indirect migration background,Urban regions,Very concerned,0.15735,231,1384,0.13816,0.17654
2014,Indirect migration background,Urban regions,Somewhat concerned,0.41515,593,1384,0.38918,0.44112
2014,Indirect migration background,Urban regions,Not concerned at all,0.42750,560,1384,0.40143,0.45357
2014,Indirect migration background,Rural regions,Very concerned,0.12671,45,309,0.08956,0.16386
2014,Indirect migration background,Rural regions,Somewhat concerned,0.41662,126,309,0.36156,0.47168
2014,Indirect migration background,Rural regions,Not concerned at all,0.45667,138,309,0.40104,0.51230
2015,No migration background,Urban regions,Very concerned,0.17794,1952,11638,0.17099,0.18489
2015,No migration background,Urban regions,Somewhat concerned,0.52571,6070,11638,0.51664,0.53479
2015,No migration background,Urban regions,Not concerned at all,0.29635,3616,11638,0.28805,0.30464
2015,No migration background,Rural regions,Very concerned,0.20378,1352,7377,0.19458,0.21297
2015,No migration background,Rural regions,Somewhat concerned,0.54661,4025,7377,0.53525,0.55797
2015,No migration background,Rural regions,Not concerned at all,0.24961,2000,7377,0.23973,0.25949
2015,Direct migration background,Urban regions,Very concerned,0.24995,1017,4493,0.23729,0.26261
2015,Direct migration background,Urban regions,Somewhat concerned,0.47234,2084,4493,0.45774,0.48694
2015,Direct migration background,Urban regions,Not concerned at all,0.27771,1392,4493,0.26461,0.29080
2015,Direct migration background,Rural regions,Very concerned,0.24658,361,1536,0.22502,0.26815
2015,Direct migration background,Rural regions,Somewhat concerned,0.46201,701,1536,0.43707,0.48696
2015,Direct migration background,Rural regions,Not concerned at all,0.29140,474,1536,0.26867,0.31413
2015,Indirect migration background,Urban regions,Very concerned,0.15941,215,1293,0.13945,0.17937
2015,Indirect migration background,Urban regions,Somewhat concerned,0.43444,583,1293,0.40742,0.46147
2015,Indirect migration background,Urban regions,Not concerned at all,0.40615,495,1293,0.37937,0.43293
2015,Indirect migration background,Rural regions,Very concerned,0.10889,41,303,0.07376,0.14402
2015,Indirect migration background,Rural regions,Somewhat concerned,0.51722,144,303,0.46086,0.57358
2015,Indirect migration background,Rural regions,Not concerned at all,0.37389,118,303,0.31932,0.42846
2016,No migration background,Urban regions,Very concerned,0.17399,1810,10836,0.16685,0.18113
2016,No migration background,Urban regions,Somewhat concerned,0.52718,5613,10836,0.51778,0.53658
2016,No migration background,Urban regions,Not concerned at all,0.29883,3413,10836,0.29021,0.30745
2016,No migration background,Rural regions,Very concerned,0.20044,1296,6878,0.19098,0.20990
2016,No migration background,Rural regions,Somewhat concerned,0.53904,3724,6878,0.52726,0.55082
2016,No migration background,Rural regions,Not concerned at all,0.26052,1858,6878,0.25015,0.27090
2016,Direct migration background,Urban regions,Very concerned,0.26244,1238,5796,0.25111,0.27377
2016,Direct migration background,Urban regions,Somewhat concerned,0.49293,2355,5796,0.48006,0.50580
2016,Direct migration background,Urban regions,Not concerned at all,0.24463,2203,5796,0.23357,0.25570
2016,Direct migration background,Rural regions,Very concerned,0.25802,501,2170,0.23961,0.27644
2016,Direct migration background,Rural regions,Somewhat concerned,0.41536,832,2170,0.39462,0.43610
2016,Direct migration background,Rural regions,Not concerned at all,0.32662,837,2170,0.30688,0.34636
2016,Indirect migration background,Urban regions,Very concerned,0.15028,203,1178,0.12986,0.17069
2016,Indirect migration background,Urban regions,Somewhat concerned,0.44090,518,1178,0.41253,0.46926
2016,Indirect migration background,Urban regions,Not concerned at all,0.40882,457,1178,0.38074,0.43691
2016,Indirect migration background,Rural regions,Very concerned,0.10715,43,295,0.07179,0.14251
2016,Indirect migration background,Rural regions,Somewhat concerned,0.45728,125,295,0.40033,0.51422
2016,Indirect migration background,Rural regions,Not concerned at all,0.43557,127,295,0.37889,0.49225
2017,No migration background,Urban regions,Very concerned,0.16792,1882,12245,0.16130,0.17454
2017,No migration background,Urban regions,Somewhat concerned,0.52463,6446,12245,0.51579,0.53348
2017,No migration background,Urban regions,Not concerned at all,0.30745,3917,12245,0.29928,0.31562
2017,No migration background,Rural regions,Very concerned,0.19880,1453,7784,0.18993,0.20766
2017,No migration background,Rural regions,Somewhat concerned,0.55164,4238,7784,0.54059,0.56269
2017,No migration background,Rural regions,Not concerned at all,0.24956,2093,7784,0.23994,0.25917
2017,Direct migration background,Urban regions,Very concerned,0.23408,1296,6293,0.22362,0.24454
2017,Direct migration background,Urban regions,Somewhat concerned,0.48843,2556,6293,0.47608,0.50078
2017,Direct migration background,Urban regions,Not concerned at all,0.27749,2441,6293,0.26643,0.28856
2017,Direct migration background,Rural regions,Very concerned,0.21844,498,2465,0.20213,0.23476
2017,Direct migration background,Rural regions,Somewhat concerned,0.48572,1004,2465,0.46599,0.50546
