year,bula_h,pgisced97,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Hesse,Lower Secondary Level,Very concerned,0.30677,55,191,0.24120,0.37235
1999,Hesse,Lower Secondary Level,Somewhat concerned,0.43288,77,191,0.36243,0.50333
1999,Hesse,Lower Secondary Level,Not concerned at all,0.26034,59,191,0.19795,0.32274
1999,Hesse,Upper Secondary Level,Very concerned,0.19843,79,424,0.16042,0.23643
1999,Hesse,Upper Secondary Level,Somewhat concerned,0.48561,206,424,0.43798,0.53324
1999,Hesse,Upper Secondary Level,Not concerned at all,0.31596,139,424,0.27166,0.36027
1999,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.42190,54,113,0.33044,0.51337
1999,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.50899,59,113,0.41640,0.60158
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.27597,49,199,0.21370,0.33823
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.49667,100,199,0.42702,0.56631
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.22737,50,199,0.16899,0.28575
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.14137,58,385,0.10653,0.17622
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.51790,188,385,0.46792,0.56788
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.34072,139,385,0.29332,0.38813
1999,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.53395,32,32,0.35834,0.70956
1999,Baden-Wuerttemberg,Primary Level,Very concerned,0.47823,55,106,0.38268,0.57378
1999,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.40136,51,106,0.30760,0.49512
1999,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.33125,131,428,0.28661,0.37590
1999,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.43593,168,428,0.38889,0.48296
1999,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.23282,129,428,0.19273,0.27291
1999,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.20082,143,775,0.17259,0.22904
1999,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.49552,372,775,0.46030,0.53075
1999,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.30366,260,775,0.27126,0.33606
1999,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.55040,32,32,0.37528,0.72551
1999,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.62584,59,59,0.50130,0.75038
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.44256,71,144,0.36115,0.52397
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.48879,73,144,0.40686,0.57072
1999,Bavaria,Lower Secondary Level,Very concerned,0.31632,110,374,0.26912,0.36351
1999,Bavaria,Lower Secondary Level,Somewhat concerned,0.42980,162,374,0.37956,0.48004
1999,Bavaria,Lower Secondary Level,Not concerned at all,0.25388,102,374,0.20971,0.29805
1999,Bavaria,Upper Secondary Level,Very concerned,0.18764,149,926,0.16248,0.21280
1999,Bavaria,Upper Secondary Level,Somewhat concerned,0.51156,470,926,0.47934,0.54377
1999,Bavaria,Upper Secondary Level,Not concerned at all,0.30080,307,926,0.27125,0.33035
1999,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.47555,57,99,0.37667,0.57443
1999,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.31241,42,99,0.22065,0.40418
1999,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.54162,100,189,0.47040,0.61285
1999,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.37650,89,189,0.30725,0.44576
1999,Berlin,Upper Secondary Level,Very concerned,0.19885,39,217,0.14563,0.25208
1999,Berlin,Upper Secondary Level,Somewhat concerned,0.50716,116,217,0.44049,0.57384
1999,Berlin,Upper Secondary Level,Not concerned at all,0.29398,62,217,0.23323,0.35474
1999,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.57369,87,133,0.48933,0.65806
1999,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.27519,46,133,0.19900,0.35138
1999,Brandenburg,Upper Secondary Level,Very concerned,0.24393,79,314,0.19635,0.29151
1999,Brandenburg,Upper Secondary Level,Somewhat concerned,0.55990,177,314,0.50490,0.61489
1999,Brandenburg,Upper Secondary Level,Not concerned at all,0.19617,58,314,0.15218,0.24017
1999,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.65300,95,126,0.56955,0.73645
1999,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.20923,31,126,0.13792,0.28054
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.21766,44,223,0.16338,0.27195
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.50458,115,223,0.43881,0.57035
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.27775,64,223,0.21883,0.33667
1999,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.66298,65,65,0.54717,0.77879
1999,Saxony,Lower Secondary Level,Very concerned,0.33920,36,90,0.24084,0.43756
1999,Saxony,Lower Secondary Level,Somewhat concerned,0.46650,54,90,0.36285,0.57014
1999,Saxony,Upper Secondary Level,Very concerned,0.24806,137,641,0.21460,0.28152
1999,Saxony,Upper Secondary Level,Somewhat concerned,0.54637,347,641,0.50780,0.58495
1999,Saxony,Upper Secondary Level,Not concerned at all,0.20557,157,641,0.17426,0.23688
1999,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.53029,38,38,0.36948,0.69111
1999,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.58892,150,216,0.52315,0.65469
1999,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.26545,66,216,0.20642,0.32447
1999,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.42907,33,33,0.25758,0.60056
1999,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.23921,87,362,0.19521,0.28322
1999,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.51894,183,362,0.46740,0.57048
1999,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.24185,92,362,0.19768,0.28602
1999,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.58268,36,36,0.41931,0.74605
1999,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.57800,87,125,0.49107,0.66493
1999,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.22321,38,125,0.14992,0.29650
1999,Thuringa,Upper Secondary Level,Very concerned,0.28973,115,440,0.24729,0.33216
1999,Thuringa,Upper Secondary Level,Somewhat concerned,0.53697,238,440,0.49033,0.58362
1999,Thuringa,Upper Secondary Level,Not concerned at all,0.17330,87,440,0.13789,0.20871
1999,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.57355,77,110,0.48070,0.66639
1999,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.20626,33,110,0.13030,0.28222
2000,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.42249,39,78,0.31216,0.53282
2000,Schleswig-Holstein,Lower Secondary Level,Not concerned at all,0.36679,39,78,0.25914,0.47443
2000,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.12315,49,389,0.09046,0.15585
2000,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.46542,169,389,0.41578,0.51505
2000,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.41143,171,389,0.36246,0.46039
2000,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.43154,39,89,0.32806,0.53503
2000,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.50299,50,89,0.39852,0.60745
2000,Hamburg,Upper Secondary Level,Somewhat concerned,0.56115,81,125,0.47381,0.64850
2000,Hamburg,Upper Secondary Level,Not concerned at all,0.24394,44,125,0.16835,0.31953
2000,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.57744,39,39,0.42038,0.73450
2000,Lower Saxony,Lower Secondary Level,Very concerned,0.25187,74,320,0.20423,0.29950
2000,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.44779,144,320,0.39322,0.50236
2000,Lower Saxony,Lower Secondary Level,Not concerned at all,0.30034,102,320,0.25003,0.35064
2000,Lower Saxony,Upper Secondary Level,Very concerned,0.15012,167,1142,0.12939,0.17085
2000,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.50606,559,1142,0.47705,0.53507
2000,Lower Saxony,Upper Secondary Level,Not concerned at all,0.34382,416,1142,0.31626,0.37138
2000,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.41444,56,109,0.32153,0.50735
2000,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.47317,53,109,0.37901,0.56734
2000,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.47446,65,114,0.38238,0.56653
2000,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.37128,49,114,0.28220,0.46037
2000,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.55770,135,216,0.49131,0.62409
2000,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.33166,81,216,0.26873,0.39460
2000,Bremen,Upper Secondary Level,Somewhat concerned,0.42393,36,36,0.26021,0.58765
2000,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.24060,31,107,0.15923,0.32198
2000,North Rhine-Westphalia,Pre-primary Level,Not concerned at all,0.72739,76,107,0.64262,0.81216
2000,North Rhine-Westphalia,Primary Level,Very concerned,0.30304,46,150,0.22924,0.37683
2000,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.39019,61,150,0.31187,0.46852
2000,North Rhine-Westphalia,Primary Level,Not concerned at all,0.30677,43,150,0.23272,0.38082
2000,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.26296,202,788,0.23220,0.29372
2000,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.43774,338,788,0.40308,0.47241
2000,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.29929,248,788,0.26730,0.33129
2000,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.19953,500,2615,0.18421,0.21485
2000,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.48377,1257,2615,0.46461,0.50292
2000,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.31671,858,2615,0.29887,0.33454
2000,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.12332,36,336,0.08811,0.15853
2000,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.46064,163,336,0.40727,0.51402
2000,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.41604,137,336,0.36326,0.46882
2000,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.16701,63,397,0.13027,0.20375
2000,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.48844,196,397,0.43921,0.53768
2000,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.34455,138,397,0.29774,0.39135
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.11557,79,686,0.09163,0.13951
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.45755,313,686,0.42024,0.49486
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.42688,294,686,0.38984,0.46392
2000,Hesse,Lower Secondary Level,Very concerned,0.29840,75,282,0.24490,0.35190
2000,Hesse,Lower Secondary Level,Somewhat concerned,0.40632,111,282,0.34889,0.46375
2000,Hesse,Lower Secondary Level,Not concerned at all,0.29528,96,282,0.24194,0.34862
2000,Hesse,Upper Secondary Level,Very concerned,0.18381,151,833,0.15749,0.21013
2000,Hesse,Upper Secondary Level,Somewhat concerned,0.50498,420,833,0.47101,0.53896
2000,Hesse,Upper Secondary Level,Not concerned at all,0.31120,262,833,0.27974,0.34266
2000,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.54180,57,93,0.43998,0.64361
2000,Hesse,Post-secondary Non-tertiary Level,Not concerned at all,0.31193,36,93,0.21726,0.40660
2000,Hesse,First Stage of Tertiary Education,Somewhat concerned,0.49552,52,83,0.38730,0.60373
2000,Hesse,First Stage of Tertiary Education,Not concerned at all,0.29096,31,83,0.19265,0.38927
2000,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.41977,118,249,0.35834,0.48119
2000,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.51276,131,249,0.45055,0.57497
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.34245,97,297,0.28839,0.39651
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.42894,124,297,0.37256,0.48533
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.22860,76,297,0.18076,0.27644
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.19933,150,781,0.17129,0.22737
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.48078,374,781,0.44572,0.51584
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.31989,257,781,0.28716,0.35262
2000,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,0.49569,57,95,0.39461,0.59677
2000,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not concerned at all,0.37176,38,95,0.27406,0.46946
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.46832,70,126,0.38084,0.55580
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not concerned at all,0.36980,56,126,0.28517,0.45443
2000,Baden-Wuerttemberg,Pre-primary Level,Not concerned at all,0.75839,47,47,0.63469,0.88210
2000,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.30624,161,606,0.26951,0.34297
2000,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.43202,268,606,0.39255,0.47149
2000,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.26174,177,606,0.22671,0.29677
2000,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.16104,207,1409,0.14184,0.18024
2000,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.48837,682,1409,0.46226,0.51448
2000,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.35059,520,1409,0.32566,0.37551
2000,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.39761,53,96,0.29920,0.49603
2000,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not concerned at all,0.38723,43,96,0.28928,0.48519
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.18378,37,234,0.13405,0.23351
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.52437,118,234,0.46024,0.58849
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.29185,79,234,0.23348,0.35023
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.08838,34,400,0.06053,0.11624
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.48088,190,400,0.43186,0.52991
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.43073,176,400,0.38214,0.47932
2000,Bavaria,Lower Secondary Level,Very concerned,0.26216,125,509,0.22392,0.30041
2000,Bavaria,Lower Secondary Level,Somewhat concerned,0.44207,229,509,0.39888,0.48526
2000,Bavaria,Lower Secondary Level,Not concerned at all,0.29577,155,509,0.25608,0.33546
2000,Bavaria,Upper Secondary Level,Very concerned,0.16794,296,1891,0.15108,0.18479
2000,Bavaria,Upper Secondary Level,Somewhat concerned,0.49087,925,1891,0.46833,0.51341
2000,Bavaria,Upper Secondary Level,Not concerned at all,0.34119,670,1891,0.31982,0.36257
2000,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.45622,67,132,0.37092,0.54151
2000,Bavaria,Post-secondary Non-tertiary Level,Not concerned at all,0.45460,65,132,0.36933,0.53987
2000,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.56748,136,223,0.50231,0.63265
2000,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.31024,87,223,0.24939,0.37109
2000,Bavaria,Second Stage of Tertiary Education,Very concerned,0.08785,38,464,0.06206,0.11363
2000,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.51723,237,464,0.47171,0.56275
2000,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.39492,189,464,0.35039,0.43945
2000,Berlin,Lower Secondary Level,Somewhat concerned,0.46230,36,36,0.29712,0.62748
2000,Berlin,Upper Secondary Level,Very concerned,0.20704,77,355,0.16483,0.24925
2000,Berlin,Upper Secondary Level,Somewhat concerned,0.47614,179,355,0.42411,0.52816
2000,Berlin,Upper Secondary Level,Not concerned at all,0.31682,99,355,0.26835,0.36528
2000,Berlin,First Stage of Tertiary Education,Somewhat concerned,0.57081,37,37,0.40913,0.73250
2000,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.57068,132,209,0.50341,0.63795
2000,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.31086,77,209,0.24796,0.37376
2000,Brandenburg,Lower Secondary Level,Very concerned,0.41152,44,86,0.30690,0.51614
2000,Brandenburg,Lower Secondary Level,Somewhat concerned,0.39241,42,86,0.28860,0.49621
2000,Brandenburg,Upper Secondary Level,Very concerned,0.24712,119,510,0.20965,0.28459
2000,Brandenburg,Upper Secondary Level,Somewhat concerned,0.51010,267,510,0.46667,0.55352
2000,Brandenburg,Upper Secondary Level,Not concerned at all,0.24279,124,510,0.20554,0.28004
2000,Brandenburg,First Stage of Tertiary Education,Somewhat concerned,0.53913,43,43,0.38838,0.68988
2000,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.16115,43,259,0.11629,0.20602
2000,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.59376,151,259,0.53383,0.65369
2000,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.24509,65,259,0.19260,0.29758
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.22746,69,325,0.18181,0.27310
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.50765,171,325,0.45321,0.56209
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.26489,85,325,0.21684,0.31294
2000,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.63650,78,110,0.54620,0.72680
2000,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.25234,32,110,0.17080,0.33389
2000,Saxony,Lower Secondary Level,Very concerned,0.25447,35,158,0.18634,0.32260
2000,Saxony,Lower Secondary Level,Somewhat concerned,0.47338,73,158,0.39528,0.55149
2000,Saxony,Lower Secondary Level,Not concerned at all,0.27214,50,158,0.20253,0.34176
2000,Saxony,Upper Secondary Level,Very concerned,0.20370,185,1006,0.17880,0.22860
2000,Saxony,Upper Secondary Level,Somewhat concerned,0.50614,516,1006,0.47523,0.53705
2000,Saxony,Upper Secondary Level,Not concerned at all,0.29016,305,1006,0.26210,0.31822
2000,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.56338,85,125,0.47608,0.65068
2000,Saxony,First Stage of Tertiary Education,Not concerned at all,0.25664,40,125,0.17976,0.33352
2000,Saxony,Second Stage of Tertiary Education,Very concerned,0.13434,45,370,0.09954,0.16913
2000,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.57625,215,370,0.52583,0.62667
2000,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.28941,110,370,0.24314,0.33568
2000,Saxony-Anhalt,Lower Secondary Level,Very concerned,0.37624,33,70,0.26194,0.49055
2000,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.39704,37,70,0.28159,0.51249
2000,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.21378,120,556,0.17967,0.24789
2000,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.52309,283,556,0.48154,0.56465
2000,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.26313,153,556,0.22649,0.29976
2000,Saxony-Anhalt,First Stage of Tertiary Education,Very concerned,0.27226,32,84,0.17649,0.36802
2000,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.46736,52,84,0.36002,0.57470
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.18905,33,233,0.13866,0.23943
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.62760,147,233,0.56539,0.68981
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.18336,53,233,0.13356,0.23315
2000,Thuringa,Lower Secondary Level,Somewhat concerned,0.44470,33,33,0.27252,0.61687
2000,Thuringa,Upper Secondary Level,Very concerned,0.24955,153,668,0.21671,0.28239
2000,Thuringa,Upper Secondary Level,Somewhat concerned,0.49829,341,668,0.46034,0.53623
2000,Thuringa,Upper Secondary Level,Not concerned at all,0.25216,174,668,0.21920,0.28512
2000,Thuringa,First Stage of Tertiary Education,Somewhat concerned,0.48198,46,46,0.33599,0.62798
2000,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.59680,106,147,0.51722,0.67637
2000,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.21661,41,147,0.14979,0.28343
2001,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.49045,41,73,0.37497,0.60592
2001,Schleswig-Holstein,Lower Secondary Level,Not concerned at all,0.33077,32,73,0.22209,0.43945
2001,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.17071,59,361,0.13185,0.20958
2001,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.36629,125,361,0.31652,0.41606
2001,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.46300,177,361,0.41149,0.51451
2001,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.55777,47,47,0.41424,0.70129
2001,Hamburg,Upper Secondary Level,Somewhat concerned,0.53341,75,117,0.44262,0.62419
2001,Hamburg,Upper Secondary Level,Not concerned at all,0.29149,42,117,0.20879,0.37419
2001,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.50738,32,32,0.33139,0.68337
2001,Lower Saxony,Lower Secondary Level,Very concerned,0.24094,68,292,0.19180,0.29008
2001,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.51542,134,292,0.45800,0.57284
2001,Lower Saxony,Lower Secondary Level,Not concerned at all,0.24364,90,292,0.19432,0.29296
2001,Lower Saxony,Upper Secondary Level,Very concerned,0.14295,145,1009,0.12134,0.16456
2001,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.51701,512,1009,0.48617,0.54786
2001,Lower Saxony,Upper Secondary Level,Not concerned at all,0.34003,352,1009,0.31079,0.36928
2001,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.44635,45,97,0.34691,0.54579
2001,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.46648,52,97,0.36668,0.56628
2001,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.51232,58,103,0.41532,0.60933
2001,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.33245,45,103,0.24102,0.42387
2001,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.53406,117,208,0.46610,0.60202
2001,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.36585,91,208,0.30023,0.43147
2001,Bremen,Upper Secondary Level,Somewhat concerned,0.36801,31,31,0.19543,0.54058
2001,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.28178,40,113,0.19846,0.36510
2001,North Rhine-Westphalia,Pre-primary Level,Not concerned at all,0.66711,73,113,0.57983,0.75438
2001,North Rhine-Westphalia,Primary Level,Very concerned,0.26944,33,94,0.17926,0.35961
2001,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.50624,61,94,0.40463,0.60786
2001,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.27269,188,689,0.23941,0.30597
2001,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.42629,284,689,0.38933,0.46324
2001,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.30102,217,689,0.26674,0.33530
2001,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.17807,412,2351,0.16260,0.19353
2001,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.50500,1158,2351,0.48479,0.52522
