year,age_gr,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,17-29 y.,Not concerned at all,0.52682,2144,4072,0.51148,0.54216
2001,30-45 y.,Very concerned,0.11290,824,7281,0.10563,0.12017
2001,30-45 y.,Somewhat concerned,0.48376,3574,7281,0.47228,0.49524
2001,30-45 y.,Not concerned at all,0.40334,2883,7281,0.39207,0.41461
2001,46-65 y.,Very concerned,0.20615,1505,7040,0.19670,0.21560
2001,46-65 y.,Somewhat concerned,0.54855,3851,7040,0.53692,0.56018
2001,46-65 y.,Not concerned at all,0.24530,1684,7040,0.23525,0.25535
2001,66 and older,Very concerned,0.32474,1101,3365,0.30892,0.34057
2001,66 and older,Somewhat concerned,0.51778,1742,3365,0.50090,0.53467
2001,66 and older,Not concerned at all,0.15748,522,3365,0.14517,0.16978
2002,17-29 y.,Very concerned,0.08840,332,4111,0.07972,0.09708
2002,17-29 y.,Somewhat concerned,0.35617,1454,4111,0.34152,0.37081
2002,17-29 y.,Not concerned at all,0.55544,2325,4111,0.54024,0.57063
2002,30-45 y.,Very concerned,0.10845,756,7403,0.10137,0.11554
2002,30-45 y.,Somewhat concerned,0.48032,3563,7403,0.46894,0.49170
2002,30-45 y.,Not concerned at all,0.41122,3084,7403,0.40001,0.42243
2002,46-65 y.,Very concerned,0.20790,1468,7819,0.19890,0.21690
2002,46-65 y.,Somewhat concerned,0.54247,4251,7819,0.53143,0.55352
2002,46-65 y.,Not concerned at all,0.24963,2100,7819,0.24003,0.25922
2002,66 and older,Very concerned,0.32693,1148,3569,0.31153,0.34232
2002,66 and older,Somewhat concerned,0.52126,1871,3569,0.50487,0.53765
2002,66 and older,Not concerned at all,0.15181,550,3569,0.14004,0.16359
2003,17-29 y.,Very concerned,0.08631,321,3987,0.07759,0.09503
2003,17-29 y.,Somewhat concerned,0.35966,1470,3987,0.34476,0.37455
2003,17-29 y.,Not concerned at all,0.55403,2196,3987,0.53860,0.56946
2003,30-45 y.,Very concerned,0.10625,685,6906,0.09898,0.11351
2003,30-45 y.,Somewhat concerned,0.48777,3365,6906,0.47598,0.49956
2003,30-45 y.,Not concerned at all,0.40598,2856,6906,0.39440,0.41757
2003,46-65 y.,Very concerned,0.20114,1329,7537,0.19209,0.21019
2003,46-65 y.,Somewhat concerned,0.54199,4130,7537,0.53074,0.55324
2003,46-65 y.,Not concerned at all,0.25687,2078,7537,0.24701,0.26673
2003,66 and older,Very concerned,0.30640,1110,3627,0.29139,0.32140
2003,66 and older,Somewhat concerned,0.53556,1951,3627,0.51933,0.55180
2003,66 and older,Not concerned at all,0.15804,566,3627,0.14617,0.16992
2004,17-29 y.,Very concerned,0.10840,414,3934,0.09869,0.11812
2004,17-29 y.,Somewhat concerned,0.39537,1514,3934,0.38009,0.41065
2004,17-29 y.,Not concerned at all,0.49622,2006,3934,0.48060,0.51185
2004,30-45 y.,Very concerned,0.13425,777,6503,0.12597,0.14254
2004,30-45 y.,Somewhat concerned,0.49863,3286,6503,0.48647,0.51078
2004,30-45 y.,Not concerned at all,0.36712,2440,6503,0.35540,0.37884
2004,46-65 y.,Very concerned,0.22602,1421,7326,0.21644,0.23560
2004,46-65 y.,Somewhat concerned,0.53784,4058,7326,0.52642,0.54926
2004,46-65 y.,Not concerned at all,0.23615,1847,7326,0.22642,0.24587
2004,66 and older,Very concerned,0.36305,1321,3729,0.34762,0.37849
2004,66 and older,Somewhat concerned,0.52298,1961,3729,0.50695,0.53901
2004,66 and older,Not concerned at all,0.11397,447,3729,0.10376,0.12417
2005,17-29 y.,Very concerned,0.11425,375,3814,0.10415,0.12434
2005,17-29 y.,Somewhat concerned,0.38334,1413,3814,0.36791,0.39877
2005,17-29 y.,Not concerned at all,0.50241,2026,3814,0.48654,0.51828
2005,30-45 y.,Very concerned,0.12073,660,6058,0.11253,0.12894
2005,30-45 y.,Somewhat concerned,0.53229,3185,6058,0.51972,0.54485
2005,30-45 y.,Not concerned at all,0.34698,2213,6058,0.33500,0.35897
2005,46-65 y.,Very concerned,0.21620,1350,6986,0.20655,0.22586
2005,46-65 y.,Somewhat concerned,0.55460,3960,6986,0.54294,0.56626
2005,46-65 y.,Not concerned at all,0.22920,1676,6986,0.21934,0.23905
2005,66 and older,Very concerned,0.35459,1278,3743,0.33926,0.36992
2005,66 and older,Somewhat concerned,0.51852,1976,3743,0.50251,0.53453
2005,66 and older,Not concerned at all,0.12688,489,3743,0.11622,0.13755
2006,17-29 y.,Very concerned,0.10774,324,3655,0.09769,0.11779
2006,17-29 y.,Somewhat concerned,0.37588,1408,3655,0.36017,0.39158
2006,17-29 y.,Not concerned at all,0.51638,1923,3655,0.50018,0.53259
2006,30-45 y.,Very concerned,0.12775,722,6241,0.11947,0.13603
2006,30-45 y.,Somewhat concerned,0.50557,3212,6241,0.49316,0.51797
2006,30-45 y.,Not concerned at all,0.36668,2307,6241,0.35473,0.37864
2006,46-65 y.,Very concerned,0.21799,1447,7539,0.20867,0.22731
2006,46-65 y.,Somewhat concerned,0.54012,4179,7539,0.52887,0.55138
2006,46-65 y.,Not concerned at all,0.24188,1913,7539,0.23222,0.25155
2006,66 and older,Very concerned,0.35837,1515,4402,0.34420,0.37254
2006,66 and older,Somewhat concerned,0.49820,2243,4402,0.48343,0.51297
2006,66 and older,Not concerned at all,0.14343,644,4402,0.13307,0.15379
2007,17-29 y.,Very concerned,0.09823,306,3369,0.08818,0.10828
2007,17-29 y.,Somewhat concerned,0.41038,1354,3369,0.39377,0.42700
2007,17-29 y.,Not concerned at all,0.49138,1709,3369,0.47450,0.50827
2007,30-45 y.,Very concerned,0.11915,634,5681,0.11073,0.12758
2007,30-45 y.,Somewhat concerned,0.50906,2928,5681,0.49605,0.52206
2007,30-45 y.,Not concerned at all,0.37179,2119,5681,0.35922,0.38436
2007,46-65 y.,Very concerned,0.20895,1364,7021,0.19944,0.21846
2007,46-65 y.,Somewhat concerned,0.55637,3898,7021,0.54474,0.56799
2007,46-65 y.,Not concerned at all,0.23469,1759,7021,0.22477,0.24460
2007,66 and older,Very concerned,0.33251,1391,4312,0.31845,0.34657
2007,66 and older,Somewhat concerned,0.52464,2280,4312,0.50974,0.53955
2007,66 and older,Not concerned at all,0.14285,641,4312,0.13240,0.15329
2008,17-29 y.,Very concerned,0.09193,249,3146,0.08183,0.10203
2008,17-29 y.,Somewhat concerned,0.39394,1239,3146,0.37686,0.41102
2008,17-29 y.,Not concerned at all,0.51413,1658,3146,0.49666,0.53160
2008,30-45 y.,Very concerned,0.12269,600,5147,0.11372,0.13165
2008,30-45 y.,Somewhat concerned,0.49871,2601,5147,0.48505,0.51237
2008,30-45 y.,Not concerned at all,0.37861,1946,5147,0.36535,0.39186
2008,46-65 y.,Very concerned,0.20888,1231,6674,0.19913,0.21864
2008,46-65 y.,Somewhat concerned,0.53993,3650,6674,0.52798,0.55189
2008,46-65 y.,Not concerned at all,0.25118,1793,6674,0.24077,0.26159
2008,66 and older,Very concerned,0.32463,1343,4276,0.31059,0.33867
2008,66 and older,Somewhat concerned,0.52747,2275,4276,0.51250,0.54244
2008,66 and older,Not concerned at all,0.14790,658,4276,0.13726,0.15854
2009,17-29 y.,Very concerned,0.10812,292,2836,0.09669,0.11955
2009,17-29 y.,Somewhat concerned,0.40929,1105,2836,0.39119,0.42739
2009,17-29 y.,Not concerned at all,0.48259,1439,2836,0.46420,0.50098
2009,30-45 y.,Very concerned,0.12274,535,4654,0.11331,0.13217
2009,30-45 y.,Somewhat concerned,0.53302,2433,4654,0.51868,0.54736
2009,30-45 y.,Not concerned at all,0.34424,1686,4654,0.33059,0.35789
2009,46-65 y.,Very concerned,0.20077,1155,6312,0.19088,0.21065
2009,46-65 y.,Somewhat concerned,0.56655,3623,6312,0.55433,0.57878
2009,46-65 y.,Not concerned at all,0.23268,1534,6312,0.22226,0.24311
2009,66 and older,Very concerned,0.31873,1295,4151,0.30456,0.33291
2009,66 and older,Somewhat concerned,0.54414,2263,4151,0.52898,0.55929
2009,66 and older,Not concerned at all,0.13713,593,4151,0.12666,0.14760
2010,17-29 y.,Very concerned,0.14157,557,3906,0.13064,0.15251
2010,17-29 y.,Somewhat concerned,0.38951,1492,3906,0.37421,0.40480
2010,17-29 y.,Not concerned at all,0.46892,1857,3906,0.45327,0.48457
2010,30-45 y.,Very concerned,0.15106,1359,9042,0.14368,0.15844
2010,30-45 y.,Somewhat concerned,0.50449,4324,9042,0.49418,0.51479
2010,30-45 y.,Not concerned at all,0.34445,3359,9042,0.33466,0.35425
2010,46-65 y.,Very concerned,0.22935,1393,6933,0.21945,0.23925
2010,46-65 y.,Somewhat concerned,0.55069,3838,6933,0.53898,0.56240
2010,46-65 y.,Not concerned at all,0.21996,1702,6933,0.21021,0.22971
2010,66 and older,Very concerned,0.33482,1269,4001,0.32020,0.34945
2010,66 and older,Somewhat concerned,0.52062,2145,4001,0.50514,0.53610
2010,66 and older,Not concerned at all,0.14456,587,4001,0.13366,0.15545
2011,17-29 y.,Very concerned,0.10877,344,2962,0.09755,0.11998
2011,17-29 y.,Somewhat concerned,0.41694,1177,2962,0.39918,0.43470
2011,17-29 y.,Not concerned at all,0.47429,1441,2962,0.45630,0.49227
2011,30-45 y.,Very concerned,0.15002,713,4815,0.13994,0.16011
2011,30-45 y.,Somewhat concerned,0.48100,2423,4815,0.46689,0.49512
2011,30-45 y.,Not concerned at all,0.36897,1679,4815,0.35534,0.38260
2011,46-65 y.,Very concerned,0.23358,1683,7706,0.22413,0.24303
2011,46-65 y.,Somewhat concerned,0.53030,4113,7706,0.51916,0.54144
2011,46-65 y.,Not concerned at all,0.23612,1910,7706,0.22664,0.24560
2011,66 and older,Very concerned,0.31507,1517,5019,0.30222,0.32792
2011,66 and older,Somewhat concerned,0.52241,2616,5019,0.50859,0.53623
2011,66 and older,Not concerned at all,0.16252,886,5019,0.15232,0.17273
2012,17-29 y.,Very concerned,0.11243,331,2868,0.10087,0.12399
2012,17-29 y.,Somewhat concerned,0.40135,1105,2868,0.38341,0.41930
2012,17-29 y.,Not concerned at all,0.48622,1432,2868,0.46792,0.50451
2012,30-45 y.,Very concerned,0.15380,709,4574,0.14334,0.16425
2012,30-45 y.,Somewhat concerned,0.49321,2253,4574,0.47872,0.50770
2012,30-45 y.,Not concerned at all,0.35299,1612,4574,0.33914,0.36684
2012,46-65 y.,Very concerned,0.22619,1678,7804,0.21691,0.23547
2012,46-65 y.,Somewhat concerned,0.53194,4179,7804,0.52087,0.54301
2012,46-65 y.,Not concerned at all,0.24187,1947,7804,0.23237,0.25137
2012,66 and older,Very concerned,0.29958,1472,5153,0.28707,0.31209
2012,66 and older,Somewhat concerned,0.52965,2759,5153,0.51602,0.54328
2012,66 and older,Not concerned at all,0.17076,922,5153,0.16049,0.18104
2013,17-29 y.,Very concerned,0.08970,362,3908,0.08074,0.09866
2013,17-29 y.,Somewhat concerned,0.36583,1351,3908,0.35072,0.38093
2013,17-29 y.,Not concerned at all,0.54447,2195,3908,0.52885,0.56008
2013,30-45 y.,Very concerned,0.12642,864,6372,0.11826,0.13458
2013,30-45 y.,Somewhat concerned,0.46717,3057,6372,0.45491,0.47942
2013,30-45 y.,Not concerned at all,0.40641,2451,6372,0.39435,0.41847
2013,46-65 y.,Very concerned,0.20774,1732,8449,0.19909,0.21639
2013,46-65 y.,Somewhat concerned,0.52597,4415,8449,0.51532,0.53661
2013,46-65 y.,Not concerned at all,0.26629,2302,8449,0.25687,0.27572
2013,66 and older,Very concerned,0.26858,1270,4992,0.25629,0.28088
2013,66 and older,Somewhat concerned,0.52113,2640,4992,0.50727,0.53499
2013,66 and older,Not concerned at all,0.21029,1082,4992,0.19899,0.22160
2014,17-29 y.,Very concerned,0.12677,605,4280,0.11680,0.13674
2014,17-29 y.,Somewhat concerned,0.40243,1674,4280,0.38774,0.41712
2014,17-29 y.,Not concerned at all,0.47080,2001,4280,0.45584,0.48575
2014,30-45 y.,Very concerned,0.13241,1368,8492,0.12520,0.13962
2014,30-45 y.,Somewhat concerned,0.50542,4258,8492,0.49478,0.51605
2014,30-45 y.,Not concerned at all,0.36217,2866,8492,0.35195,0.37239
2014,46-65 y.,Very concerned,0.22231,2026,9282,0.21385,0.23077
2014,46-65 y.,Somewhat concerned,0.54480,4998,9282,0.53467,0.55493
2014,46-65 y.,Not concerned at all,0.23289,2258,9282,0.22429,0.24149
2014,66 and older,Very concerned,0.28743,1360,4938,0.27481,0.30006
2014,66 and older,Somewhat concerned,0.53469,2668,4938,0.52077,0.54860
2014,66 and older,Not concerned at all,0.17788,910,4938,0.16721,0.18855
2015,17-29 y.,Very concerned,0.10958,557,4429,0.10038,0.11878
2015,17-29 y.,Somewhat concerned,0.42714,1780,4429,0.41257,0.44171
2015,17-29 y.,Not concerned at all,0.46328,2092,4429,0.44860,0.47797
2015,30-45 y.,Very concerned,0.14177,1263,8243,0.13424,0.14930
2015,30-45 y.,Somewhat concerned,0.50565,4121,8243,0.49486,0.51645
2015,30-45 y.,Not concerned at all,0.35258,2859,8243,0.34226,0.36289
2015,46-65 y.,Very concerned,0.21327,1875,9094,0.20485,0.22169
2015,46-65 y.,Somewhat concerned,0.55798,5011,9094,0.54777,0.56819
2015,46-65 y.,Not concerned at all,0.22875,2208,9094,0.22012,0.23738
2015,66 and older,Very concerned,0.27291,1243,4874,0.26040,0.28542
2015,66 and older,Somewhat concerned,0.53643,2695,4874,0.52243,0.55043
2015,66 and older,Not concerned at all,0.19066,936,4874,0.17963,0.20169
2016,17-29 y.,Very concerned,0.11629,572,4836,0.10726,0.12533
2016,17-29 y.,Somewhat concerned,0.39645,1722,4836,0.38266,0.41024
2016,17-29 y.,Not concerned at all,0.48726,2542,4836,0.47317,0.50135
2016,30-45 y.,Very concerned,0.13625,1359,8587,0.12899,0.14350
2016,30-45 y.,Somewhat concerned,0.50884,3988,8587,0.49827,0.51942
2016,30-45 y.,Not concerned at all,0.35491,3240,8587,0.34479,0.36503
2016,46-65 y.,Very concerned,0.21346,1937,9005,0.20500,0.22193
2016,46-65 y.,Somewhat concerned,0.56162,4829,9005,0.55137,0.57187
2016,46-65 y.,Not concerned at all,0.22492,2239,9005,0.21629,0.23354
2016,66 and older,Very concerned,0.27128,1223,4725,0.25860,0.28396
2016,66 and older,Somewhat concerned,0.54497,2628,4725,0.53077,0.55917
2016,66 and older,Not concerned at all,0.18375,874,4725,0.17270,0.19479
2017,17-29 y.,Very concerned,0.10757,638,5770,0.09957,0.11556
2017,17-29 y.,Somewhat concerned,0.40960,2052,5770,0.39691,0.42229
2017,17-29 y.,Not concerned at all,0.48283,3080,5770,0.46994,0.49572
2017,30-45 y.,Very concerned,0.13144,1351,9107,0.12450,0.13838
2017,30-45 y.,Somewhat concerned,0.48936,4297,9107,0.47910,0.49963
2017,30-45 y.,Not concerned at all,0.37919,3459,9107,0.36923,0.38916
2017,46-65 y.,Very concerned,0.20775,2196,10547,0.20000,0.21549
2017,46-65 y.,Somewhat concerned,0.56686,5768,10547,0.55740,0.57631
2017,46-65 y.,Not concerned at all,0.22540,2583,10547,0.21742,0.23337
2017,66 and older,Very concerned,0.24879,1178,4977,0.23677,0.26080
2017,66 and older,Somewhat concerned,0.56603,2870,4977,0.55226,0.57980
2017,66 and older,Not concerned at all,0.18518,929,4977,0.17439,0.19597
2018,17-29 y.,Very concerned,0.10286,531,5466,0.09480,0.11091
2018,17-29 y.,Somewhat concerned,0.42150,2009,5466,0.40841,0.43459
2018,17-29 y.,Not concerned at all,0.47564,2926,5466,0.46240,0.48888
2018,30-45 y.,Very concerned,0.11152,1055,8419,0.10479,0.11824
2018,30-45 y.,Somewhat concerned,0.51838,4107,8419,0.50770,0.52905
2018,30-45 y.,Not concerned at all,0.37011,3257,8419,0.35979,0.38042
2018,46-65 y.,Very concerned,0.18143,1874,10235,0.17396,0.18890
2018,46-65 y.,Somewhat concerned,0.57453,5665,10235,0.56495,0.58411
2018,46-65 y.,Not concerned at all,0.24404,2696,10235,0.23572,0.25236
2018,66 and older,Very concerned,0.20340,1024,5012,0.19225,0.21454
2018,66 and older,Somewhat concerned,0.58774,2905,5012,0.57411,0.60137
2018,66 and older,Not concerned at all,0.20886,1083,5012,0.19761,0.22012
2019,17-29 y.,Very concerned,0.13797,579,4818,0.12823,0.14771
2019,17-29 y.,Somewhat concerned,0.42436,1823,4818,0.41040,0.43831
2019,17-29 y.,Not concerned at all,0.43767,2416,4818,0.42366,0.45168
2019,30-45 y.,Very concerned,0.13440,1087,7940,0.12690,0.14191
2019,30-45 y.,Somewhat concerned,0.51894,3878,7940,0.50795,0.52993
2019,30-45 y.,Not concerned at all,0.34666,2975,7940,0.33619,0.35712
2019,46-65 y.,Very concerned,0.21519,2095,11018,0.20752,0.22286
2019,46-65 y.,Somewhat concerned,0.57307,6057,11018,0.56383,0.58230
2019,46-65 y.,Not concerned at all,0.21174,2866,11018,0.20411,0.21937
2019,66 and older,Very concerned,0.24783,1166,5192,0.23609,0.25958
2019,66 and older,Somewhat concerned,0.56295,2973,5192,0.54946,0.57645
2019,66 and older,Not concerned at all,0.18921,1053,5192,0.17856,0.19987
2020,17-29 y.,Very concerned,0.08104,537,5432,0.07378,0.08830
2020,17-29 y.,Somewhat concerned,0.42487,2012,5432,0.41172,0.43801
2020,17-29 y.,Not concerned at all,0.49409,2883,5432,0.48080,0.50739
2020,30-45 y.,Very concerned,0.11207,1104,8463,0.10535,0.11879
2020,30-45 y.,Somewhat concerned,0.51013,3911,8463,0.49948,0.52078
2020,30-45 y.,Not concerned at all,0.37780,3448,8463,0.36747,0.38813
2020,46-65 y.,Very concerned,0.18614,1762,10483,0.17869,0.19359
2020,46-65 y.,Somewhat concerned,0.57027,5712,10483,0.56079,0.57975
2020,46-65 y.,Not concerned at all,0.24358,3009,10483,0.23537,0.25180
2020,66 and older,Very concerned,0.20664,959,4906,0.19531,0.21797
2020,66 and older,Somewhat concerned,0.59635,2897,4906,0.58262,0.61008
2020,66 and older,Not concerned at all,0.19701,1050,4906,0.18588,0.20814
2021,17-29 y.,Very concerned,0.12171,469,3279,0.11052,0.13290
2021,17-29 y.,Somewhat concerned,0.43144,1292,3279,0.41448,0.44839
2021,17-29 y.,Not concerned at all,0.44685,1518,3279,0.42983,0.46387
2021,30-45 y.,Very concerned,0.12558,791,5338,0.11669,0.13447
2021,30-45 y.,Somewhat concerned,0.50818,2467,5338,0.49477,0.52159
2021,30-45 y.,Not concerned at all,0.36624,2080,5338,0.35332,0.37917
2021,46-65 y.,Very concerned,0.19479,1262,7318,0.18572,0.20387
2021,46-65 y.,Somewhat concerned,0.56439,4003,7318,0.55303,0.57575
2021,46-65 y.,Not concerned at all,0.24082,2053,7318,0.23102,0.25061
2021,66 and older,Very concerned,0.21654,724,3581,0.20305,0.23003
2021,66 and older,Somewhat concerned,0.57989,2042,3581,0.56372,0.59606
2021,66 and older,Not concerned at all,0.20357,815,3581,0.19038,0.21676
2022,17-29 y.,Very concerned,0.10145,702,5225,0.09326,0.10964
2022,17-29 y.,Somewhat concerned,0.40742,2237,5225,0.39409,0.42074
2022,17-29 y.,Not concerned at all,0.49113,2286,5225,0.47757,0.50469
2022,30-45 y.,Very concerned,0.11987,1125,7996,0.11275,0.12699
2022,30-45 y.,Somewhat concerned,0.50061,4122,7996,0.48965,0.51157
2022,30-45 y.,Not concerned at all,0.37952,2749,7996,0.36888,0.39016
2022,46-65 y.,Very concerned,0.19500,1449,8716,0.18669,0.20332
2022,46-65 y.,Somewhat concerned,0.56906,4917,8716,0.55866,0.57945
2022,46-65 y.,Not concerned at all,0.23594,2350,8716,0.22702,0.24485
2022,66 and older,Very concerned,0.23377,831,4096,0.22081,0.24673
2022,66 and older,Somewhat concerned,0.55754,2367,4096,0.54233,0.57275
2022,66 and older,Not concerned at all,0.20869,898,4096,0.19624,0.22114
