year,migback,pgisced97,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Direct migration background,Upper Secondary Level,Very concerned,0.20923,258,1218,0.18638,0.23208
2000,Direct migration background,Upper Secondary Level,Somewhat concerned,0.44817,551,1218,0.42023,0.47611
2000,Direct migration background,Upper Secondary Level,Not concerned at all,0.34261,409,1218,0.31594,0.36927
2000,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.24463,57,270,0.19326,0.29600
2000,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.48483,138,270,0.42511,0.54456
2000,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.27053,75,270,0.21745,0.32362
2000,Direct migration background,First Stage of Tertiary Education,Very concerned,0.23418,44,190,0.17380,0.29455
2000,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.51747,100,190,0.44623,0.58872
2000,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.24835,46,190,0.18675,0.30994
2000,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.17128,66,392,0.13394,0.20863
2000,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.53970,208,392,0.49030,0.58911
2000,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.28901,118,392,0.24408,0.33394
2000,Indirect migration background,Pre-primary Level,Not concerned at all,0.71066,49,49,0.58237,0.83894
2000,Indirect migration background,Lower Secondary Level,Very concerned,0.13605,31,257,0.09405,0.17805
2000,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.35158,85,257,0.29309,0.41007
2000,Indirect migration background,Lower Secondary Level,Not concerned at all,0.51237,141,257,0.45113,0.57360
2000,Indirect migration background,Upper Secondary Level,Very concerned,0.14808,45,338,0.11016,0.18601
2000,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.37416,126,338,0.32249,0.42583
2000,Indirect migration background,Upper Secondary Level,Not concerned at all,0.47776,167,338,0.42442,0.53109
2001,No migration background,No answer / don't know,Somewhat concerned,0.45969,35,68,0.34036,0.57903
2001,No migration background,No answer / don't know,Not concerned at all,0.41303,33,68,0.29513,0.53093
2001,No migration background,Pre-primary Level,Somewhat concerned,0.30179,141,394,0.25641,0.34717
2001,No migration background,Pre-primary Level,Not concerned at all,0.61576,253,394,0.56767,0.66386
2001,No migration background,Primary Level,Somewhat concerned,0.48892,41,41,0.33401,0.64384
2001,No migration background,Lower Secondary Level,Very concerned,0.28895,552,2058,0.26936,0.30854
2001,No migration background,Lower Secondary Level,Somewhat concerned,0.45294,916,2058,0.43143,0.47445
2001,No migration background,Lower Secondary Level,Not concerned at all,0.25811,590,2058,0.23920,0.27702
2001,No migration background,Upper Secondary Level,Very concerned,0.18328,1824,10112,0.17574,0.19082
2001,No migration background,Upper Secondary Level,Somewhat concerned,0.50768,5096,10112,0.49794,0.51743
2001,No migration background,Upper Secondary Level,Not concerned at all,0.30903,3192,10112,0.30003,0.31804
2001,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.11329,76,771,0.09090,0.13567
2001,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.46023,359,771,0.42502,0.49543
2001,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.42648,336,771,0.39155,0.46142
2001,No migration background,First Stage of Tertiary Education,Very concerned,0.15480,200,1469,0.13630,0.17330
2001,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.55453,820,1469,0.52910,0.57995
2001,No migration background,First Stage of Tertiary Education,Not concerned at all,0.29067,449,1469,0.26744,0.31390
2001,No migration background,Second Stage of Tertiary Education,Very concerned,0.10942,325,3113,0.09845,0.12039
2001,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.52192,1666,3113,0.50436,0.53947
2001,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.36866,1122,3113,0.35171,0.38562
2001,Direct migration background,Pre-primary Level,Not concerned at all,0.78239,34,34,0.64160,0.92317
2001,Direct migration background,Primary Level,Very concerned,0.33930,68,209,0.27495,0.40364
2001,Direct migration background,Primary Level,Somewhat concerned,0.47171,105,209,0.40387,0.53956
2001,Direct migration background,Primary Level,Not concerned at all,0.18899,36,209,0.13578,0.24219
2001,Direct migration background,Lower Secondary Level,Very concerned,0.24870,208,766,0.21807,0.27933
2001,Direct migration background,Lower Secondary Level,Somewhat concerned,0.45048,333,766,0.41522,0.48574
2001,Direct migration background,Lower Secondary Level,Not concerned at all,0.30082,225,766,0.26832,0.33332
2001,Direct migration background,Upper Secondary Level,Very concerned,0.22897,243,1079,0.20389,0.25406
2001,Direct migration background,Upper Secondary Level,Somewhat concerned,0.44864,500,1079,0.41895,0.47833
2001,Direct migration background,Upper Secondary Level,Not concerned at all,0.32239,336,1079,0.29449,0.35029
2001,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.25614,60,249,0.20182,0.31047
2001,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.49114,122,249,0.42891,0.55336
2001,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.25272,67,249,0.19863,0.30681
2001,Direct migration background,First Stage of Tertiary Education,Very concerned,0.28619,41,163,0.21659,0.35580
2001,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.47895,83,163,0.40202,0.55588
2001,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.23486,39,163,0.16958,0.30013
2001,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.20204,60,355,0.16021,0.24386
2001,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.51330,187,355,0.46124,0.56537
2001,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.28466,108,355,0.23765,0.33167
2001,Indirect migration background,Pre-primary Level,Not concerned at all,0.52697,35,35,0.35915,0.69480
2001,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.44523,88,203,0.37669,0.51377
2001,Indirect migration background,Lower Secondary Level,Not concerned at all,0.43238,115,203,0.36406,0.50070
2001,Indirect migration background,Upper Secondary Level,Very concerned,0.09437,32,307,0.06162,0.12713
2001,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.42549,119,307,0.37009,0.48089
2001,Indirect migration background,Upper Secondary Level,Not concerned at all,0.48013,156,307,0.42415,0.53611
2002,No migration background,No answer / don't know,Somewhat concerned,0.33582,41,118,0.25024,0.42139
2002,No migration background,No answer / don't know,Not concerned at all,0.54705,77,118,0.45685,0.63725
2002,No migration background,Pre-primary Level,Somewhat concerned,0.32527,156,446,0.28174,0.36880
2002,No migration background,Pre-primary Level,Not concerned at all,0.60540,290,446,0.55999,0.65082
2002,No migration background,Primary Level,Somewhat concerned,0.35810,34,66,0.24155,0.47466
2002,No migration background,Primary Level,Not concerned at all,0.33370,32,66,0.21906,0.44833
2002,No migration background,Lower Secondary Level,Very concerned,0.28623,516,1971,0.26627,0.30619
2002,No migration background,Lower Secondary Level,Somewhat concerned,0.45818,889,1971,0.43617,0.48018
2002,No migration background,Lower Secondary Level,Not concerned at all,0.25560,566,1971,0.23633,0.27486
2002,No migration background,Upper Secondary Level,Very concerned,0.18741,1749,10183,0.17983,0.19499
2002,No migration background,Upper Secondary Level,Somewhat concerned,0.49877,5068,10183,0.48906,0.50848
2002,No migration background,Upper Secondary Level,Not concerned at all,0.31382,3366,10183,0.30480,0.32283
2002,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.10292,73,881,0.08284,0.12300
2002,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.44245,402,881,0.40963,0.47527
2002,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.45463,406,881,0.42173,0.48753
2002,No migration background,First Stage of Tertiary Education,Very concerned,0.16622,219,1541,0.14763,0.18481
2002,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.51396,800,1541,0.48900,0.53893
2002,No migration background,First Stage of Tertiary Education,Not concerned at all,0.31982,522,1541,0.29652,0.34311
2002,No migration background,Second Stage of Tertiary Education,Very concerned,0.09332,337,4091,0.08440,0.10223
2002,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.51835,2148,4091,0.50304,0.53367
2002,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.38833,1606,4091,0.37339,0.40326
2002,Direct migration background,Pre-primary Level,Not concerned at all,0.64710,33,33,0.48152,0.81267
2002,Direct migration background,Primary Level,Very concerned,0.35230,76,161,0.27828,0.42631
2002,Direct migration background,Primary Level,Somewhat concerned,0.49439,85,161,0.41692,0.57187
2002,Direct migration background,Lower Secondary Level,Very concerned,0.28954,214,704,0.25601,0.32306
2002,Direct migration background,Lower Secondary Level,Somewhat concerned,0.46958,317,704,0.43268,0.50647
2002,Direct migration background,Lower Secondary Level,Not concerned at all,0.24089,173,704,0.20928,0.27250
2002,Direct migration background,Upper Secondary Level,Very concerned,0.22005,229,1015,0.19455,0.24555
2002,Direct migration background,Upper Secondary Level,Somewhat concerned,0.49580,487,1015,0.46502,0.52657
2002,Direct migration background,Upper Secondary Level,Not concerned at all,0.28415,299,1015,0.25639,0.31191
2002,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.18394,44,241,0.13492,0.23296
2002,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.50350,123,241,0.44024,0.56675
2002,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.31256,74,241,0.25392,0.37121
2002,Direct migration background,First Stage of Tertiary Education,Very concerned,0.21487,32,158,0.15062,0.27911
2002,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.43715,72,158,0.35956,0.51475
2002,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.34798,54,158,0.27347,0.42249
2002,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.22295,66,391,0.18164,0.26426
2002,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.52571,200,391,0.47616,0.57527
2002,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.25133,125,391,0.20828,0.29439
2002,Indirect migration background,Pre-primary Level,Not concerned at all,0.59632,42,42,0.44613,0.74650
2002,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.33888,58,177,0.26895,0.40881
2002,Indirect migration background,Lower Secondary Level,Not concerned at all,0.57944,119,177,0.50650,0.65237
2002,Indirect migration background,Upper Secondary Level,Very concerned,0.11668,34,319,0.08139,0.15197
2002,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.46932,126,319,0.41447,0.52417
2002,Indirect migration background,Upper Secondary Level,Not concerned at all,0.41400,159,319,0.35986,0.46814
2002,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.47563,38,38,0.31471,0.63655
2003,No migration background,No answer / don't know,Somewhat concerned,0.36678,62,154,0.29041,0.44314
2003,No migration background,No answer / don't know,Not concerned at all,0.53297,92,154,0.45392,0.61203
2003,No migration background,Pre-primary Level,Somewhat concerned,0.35648,169,466,0.31295,0.40002
2003,No migration background,Pre-primary Level,Not concerned at all,0.58794,297,466,0.54320,0.63268
2003,No migration background,Primary Level,Somewhat concerned,0.40023,32,67,0.28202,0.51843
2003,No migration background,Primary Level,Not concerned at all,0.36133,35,67,0.24543,0.47722
2003,No migration background,Lower Secondary Level,Very concerned,0.26264,465,1876,0.24272,0.28256
2003,No migration background,Lower Secondary Level,Somewhat concerned,0.47599,881,1876,0.45339,0.49860
2003,No migration background,Lower Secondary Level,Not concerned at all,0.26137,530,1876,0.24148,0.28126
2003,No migration background,Upper Secondary Level,Very concerned,0.17628,1575,9768,0.16872,0.18383
2003,No migration background,Upper Secondary Level,Somewhat concerned,0.51046,5022,9768,0.50054,0.52037
2003,No migration background,Upper Secondary Level,Not concerned at all,0.31327,3171,9768,0.30407,0.32247
2003,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.10586,76,880,0.08552,0.12620
2003,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.48930,422,880,0.45625,0.52234
2003,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.40484,382,880,0.37239,0.43730
2003,No migration background,First Stage of Tertiary Education,Very concerned,0.14703,183,1500,0.12910,0.16496
2003,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.54746,826,1500,0.52226,0.57265
2003,No migration background,First Stage of Tertiary Education,Not concerned at all,0.30551,491,1500,0.28220,0.32883
2003,No migration background,Second Stage of Tertiary Education,Very concerned,0.10510,346,3909,0.09548,0.11471
2003,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.51502,2039,3909,0.49935,0.53069
2003,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.37988,1524,3909,0.36467,0.39510
2003,Direct migration background,Pre-primary Level,Not concerned at all,0.80038,40,40,0.67493,0.92583
2003,Direct migration background,Primary Level,Very concerned,0.34902,60,139,0.26949,0.42855
2003,Direct migration background,Primary Level,Somewhat concerned,0.47127,79,139,0.38798,0.55455
2003,Direct migration background,Lower Secondary Level,Very concerned,0.30825,197,650,0.27273,0.34378
2003,Direct migration background,Lower Secondary Level,Somewhat concerned,0.42571,279,650,0.38767,0.46376
2003,Direct migration background,Lower Secondary Level,Not concerned at all,0.26603,174,650,0.23204,0.30003
2003,Direct migration background,Upper Secondary Level,Very concerned,0.25003,245,965,0.22269,0.27737
2003,Direct migration background,Upper Secondary Level,Somewhat concerned,0.44603,418,965,0.41465,0.47741
2003,Direct migration background,Upper Secondary Level,Not concerned at all,0.30394,302,965,0.27490,0.33298
2003,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.15159,38,224,0.10452,0.19866
2003,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.52028,112,224,0.45471,0.58585
2003,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.32813,74,224,0.26650,0.38976
2003,Direct migration background,First Stage of Tertiary Education,Very concerned,0.22574,32,142,0.15673,0.29474
2003,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.48520,71,142,0.40271,0.56770
2003,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.28906,39,142,0.21423,0.36389
2003,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.21788,62,365,0.17547,0.26029
2003,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.50469,183,365,0.45332,0.55605
2003,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.27743,120,365,0.23143,0.32343
2003,Indirect migration background,Pre-primary Level,Not concerned at all,0.60294,39,39,0.44737,0.75852
2003,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.23712,55,164,0.17182,0.30241
2003,Indirect migration background,Lower Secondary Level,Not concerned at all,0.60515,109,164,0.53011,0.68019
2003,Indirect migration background,Upper Secondary Level,Very concerned,0.12418,33,324,0.08821,0.16015
2003,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.45818,142,324,0.40385,0.51252
2003,Indirect migration background,Upper Secondary Level,Not concerned at all,0.41764,149,324,0.36385,0.47142
2004,No migration background,No answer / don't know,Somewhat concerned,0.40236,69,161,0.32638,0.47835
2004,No migration background,No answer / don't know,Not concerned at all,0.46529,92,161,0.38800,0.54258
2004,No migration background,Pre-primary Level,Very concerned,0.09687,49,495,0.07079,0.12295
2004,No migration background,Pre-primary Level,Somewhat concerned,0.31047,153,495,0.26967,0.35127
2004,No migration background,Pre-primary Level,Not concerned at all,0.59266,293,495,0.54933,0.63599
2004,No migration background,Lower Secondary Level,Very concerned,0.31663,509,1759,0.29488,0.33837
2004,No migration background,Lower Secondary Level,Somewhat concerned,0.45987,807,1759,0.43658,0.48317
2004,No migration background,Lower Secondary Level,Not concerned at all,0.22350,443,1759,0.20403,0.24297
2004,No migration background,Upper Secondary Level,Very concerned,0.21370,1830,9471,0.20544,0.22195
2004,No migration background,Upper Secondary Level,Somewhat concerned,0.51547,4937,9471,0.50541,0.52554
2004,No migration background,Upper Secondary Level,Not concerned at all,0.27083,2704,9471,0.26188,0.27978
2004,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.13112,98,883,0.10884,0.15339
2004,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.49780,444,883,0.46480,0.53080
2004,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.37109,341,883,0.33920,0.40297
2004,No migration background,First Stage of Tertiary Education,Very concerned,0.18732,223,1455,0.16727,0.20738
2004,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.55161,816,1455,0.52604,0.57717
2004,No migration background,First Stage of Tertiary Education,Not concerned at all,0.26107,416,1455,0.23849,0.28364
2004,No migration background,Second Stage of Tertiary Education,Very concerned,0.12256,397,3868,0.11223,0.13290
2004,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.53988,2102,3868,0.52417,0.55559
2004,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.33756,1369,3868,0.32266,0.35247
2004,Direct migration background,Pre-primary Level,Not concerned at all,0.59599,38,38,0.43788,0.75411
2004,Direct migration background,Primary Level,Very concerned,0.36678,60,128,0.28296,0.45060
2004,Direct migration background,Primary Level,Somewhat concerned,0.48073,68,128,0.39383,0.56763
2004,Direct migration background,Lower Secondary Level,Very concerned,0.32227,191,606,0.28503,0.35951
2004,Direct migration background,Lower Secondary Level,Somewhat concerned,0.41352,263,606,0.37428,0.45277
2004,Direct migration background,Lower Secondary Level,Not concerned at all,0.26421,152,606,0.22907,0.29934
2004,Direct migration background,Upper Secondary Level,Very concerned,0.26421,243,936,0.23594,0.29247
2004,Direct migration background,Upper Secondary Level,Somewhat concerned,0.46182,442,936,0.42987,0.49378
2004,Direct migration background,Upper Secondary Level,Not concerned at all,0.27397,251,936,0.24538,0.30256
2004,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.28809,59,222,0.22838,0.34780
2004,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.50190,108,222,0.43598,0.56782
2004,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.21001,55,222,0.15631,0.26371
2004,Direct migration background,First Stage of Tertiary Education,Very concerned,0.27697,36,139,0.20231,0.35164
2004,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.43345,61,139,0.35077,0.51613
2004,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.28957,42,139,0.21390,0.36525
2004,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.24036,71,354,0.19578,0.28493
2004,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.48428,171,354,0.43214,0.53641
2004,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.27537,112,354,0.22877,0.32197
2004,Indirect migration background,Pre-primary Level,Not concerned at all,0.47311,42,42,0.32029,0.62594
2004,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.39191,71,153,0.31430,0.46952
2004,Indirect migration background,Lower Secondary Level,Not concerned at all,0.45302,82,153,0.37388,0.53215
2004,Indirect migration background,Upper Secondary Level,Very concerned,0.12914,44,322,0.09246,0.16583
2004,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.46673,131,322,0.41215,0.52131
2004,Indirect migration background,Upper Secondary Level,Not concerned at all,0.40413,147,322,0.35044,0.45781
2004,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.57465,33,33,0.40336,0.74595
2005,No migration background,No answer / don't know,Very concerned,0.19016,31,216,0.13770,0.24261
2005,No migration background,No answer / don't know,Somewhat concerned,0.32709,82,216,0.26438,0.38981
2005,No migration background,No answer / don't know,Not concerned at all,0.48275,103,216,0.41595,0.54954
2005,No migration background,Pre-primary Level,Very concerned,0.10833,45,502,0.08112,0.13555
2005,No migration background,Pre-primary Level,Somewhat concerned,0.30744,151,502,0.26704,0.34785
2005,No migration background,Pre-primary Level,Not concerned at all,0.58422,306,502,0.54107,0.62738
2005,No migration background,Primary Level,Somewhat concerned,0.47572,33,33,0.30269,0.64876
2005,No migration background,Lower Secondary Level,Very concerned,0.30805,458,1638,0.28569,0.33042
2005,No migration background,Lower Secondary Level,Somewhat concerned,0.44397,751,1638,0.41991,0.46804
2005,No migration background,Lower Secondary Level,Not concerned at all,0.24797,429,1638,0.22705,0.26889
2005,No migration background,Upper Secondary Level,Very concerned,0.20156,1696,8996,0.19327,0.20985
2005,No migration background,Upper Secondary Level,Somewhat concerned,0.53112,4780,8996,0.52081,0.54143
2005,No migration background,Upper Secondary Level,Not concerned at all,0.26732,2520,8996,0.25817,0.27646
2005,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.11016,84,867,0.08931,0.13102
2005,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.50331,434,867,0.47001,0.53661
2005,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.38652,349,867,0.35409,0.41896
2005,No migration background,First Stage of Tertiary Education,Very concerned,0.16264,207,1381,0.14317,0.18211
2005,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.58588,810,1381,0.55989,0.61187
2005,No migration background,First Stage of Tertiary Education,Not concerned at all,0.25147,364,1381,0.22858,0.27437
2005,No migration background,Second Stage of Tertiary Education,Very concerned,0.12044,388,3743,0.11001,0.13087
2005,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.53849,2055,3743,0.52252,0.55446
2005,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.34107,1300,3743,0.32588,0.35626
2005,Direct migration background,Pre-primary Level,Not concerned at all,0.54829,32,32,0.37310,0.72348
2005,Direct migration background,Primary Level,Very concerned,0.38230,64,131,0.29877,0.46584
2005,Direct migration background,Primary Level,Somewhat concerned,0.51161,67,131,0.42568,0.59753
2005,Direct migration background,Lower Secondary Level,Very concerned,0.31605,188,565,0.27767,0.35442
