year,quintil_oecd,regtyp,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,1st Quintile,Rural regions,Not concerned at all,0.23918,253,968,0.21229,0.26606
2000,2nd Quintile,Urban regions,Very concerned,0.22719,357,1704,0.20729,0.24709
2000,2nd Quintile,Urban regions,Somewhat concerned,0.48627,826,1704,0.46253,0.51001
2000,2nd Quintile,Urban regions,Not concerned at all,0.28654,521,1704,0.26506,0.30801
2000,2nd Quintile,Rural regions,Very concerned,0.20959,196,1020,0.18460,0.23459
2000,2nd Quintile,Rural regions,Somewhat concerned,0.50056,514,1020,0.46986,0.53126
2000,2nd Quintile,Rural regions,Not concerned at all,0.28985,310,1020,0.26199,0.31770
2000,3rd Quintile,Urban regions,Very concerned,0.16698,274,1603,0.14871,0.18524
2000,3rd Quintile,Urban regions,Somewhat concerned,0.51710,814,1603,0.49263,0.54157
2000,3rd Quintile,Urban regions,Not concerned at all,0.31592,515,1603,0.29315,0.33868
2000,3rd Quintile,Rural regions,Very concerned,0.17473,168,1108,0.15236,0.19710
2000,3rd Quintile,Rural regions,Somewhat concerned,0.53506,615,1108,0.50568,0.56444
2000,3rd Quintile,Rural regions,Not concerned at all,0.29021,325,1108,0.26348,0.31695
2000,4th Quintile,Urban regions,Very concerned,0.14049,237,1804,0.12445,0.15653
2000,4th Quintile,Urban regions,Somewhat concerned,0.53823,923,1804,0.51522,0.56124
2000,4th Quintile,Urban regions,Not concerned at all,0.32128,644,1804,0.29972,0.34283
2000,4th Quintile,Rural regions,Very concerned,0.15320,118,878,0.12936,0.17704
2000,4th Quintile,Rural regions,Somewhat concerned,0.54330,482,878,0.51033,0.57627
2000,4th Quintile,Rural regions,Not concerned at all,0.30351,278,878,0.27308,0.33393
2000,5th Quintile,Urban regions,Very concerned,0.12098,206,1863,0.10617,0.13579
2000,5th Quintile,Urban regions,Somewhat concerned,0.51508,938,1863,0.49238,0.53778
2000,5th Quintile,Urban regions,Not concerned at all,0.36394,719,1863,0.34209,0.38580
2000,5th Quintile,Rural regions,Very concerned,0.08829,55,665,0.06671,0.10987
2000,5th Quintile,Rural regions,Somewhat concerned,0.54849,365,665,0.51064,0.58634
2000,5th Quintile,Rural regions,Not concerned at all,0.36322,245,665,0.32664,0.39980
2001,1st Quintile,Urban regions,Very concerned,0.24632,585,2432,0.22919,0.26345
2001,1st Quintile,Urban regions,Somewhat concerned,0.45655,1091,2432,0.43675,0.47635
2001,1st Quintile,Urban regions,Not concerned at all,0.29713,756,2432,0.27896,0.31530
2001,1st Quintile,Rural regions,Very concerned,0.25157,355,1418,0.22898,0.27417
2001,1st Quintile,Rural regions,Somewhat concerned,0.48393,659,1418,0.45791,0.50995
2001,1st Quintile,Rural regions,Not concerned at all,0.26449,404,1418,0.24153,0.28746
2001,2nd Quintile,Urban regions,Very concerned,0.19703,481,2601,0.18174,0.21232
2001,2nd Quintile,Urban regions,Somewhat concerned,0.47477,1243,2601,0.45557,0.49396
2001,2nd Quintile,Urban regions,Not concerned at all,0.32820,877,2601,0.31015,0.34625
2001,2nd Quintile,Rural regions,Very concerned,0.23419,383,1722,0.21418,0.25419
2001,2nd Quintile,Rural regions,Somewhat concerned,0.51235,891,1722,0.48873,0.53596
2001,2nd Quintile,Rural regions,Not concerned at all,0.25347,448,1722,0.23292,0.27402
2001,3rd Quintile,Urban regions,Very concerned,0.19202,537,2828,0.17750,0.20654
2001,3rd Quintile,Urban regions,Somewhat concerned,0.48034,1338,2828,0.46193,0.49876
2001,3rd Quintile,Urban regions,Not concerned at all,0.32764,953,2828,0.31034,0.34494
2001,3rd Quintile,Rural regions,Very concerned,0.20379,310,1684,0.18454,0.22303
2001,3rd Quintile,Rural regions,Somewhat concerned,0.51529,879,1684,0.49141,0.53917
2001,3rd Quintile,Rural regions,Not concerned at all,0.28092,495,1684,0.25945,0.30239
2001,4th Quintile,Urban regions,Very concerned,0.15414,430,2977,0.14116,0.16711
2001,4th Quintile,Urban regions,Somewhat concerned,0.48916,1470,2977,0.47120,0.50712
2001,4th Quintile,Urban regions,Not concerned at all,0.35670,1077,2977,0.33949,0.37391
2001,4th Quintile,Rural regions,Very concerned,0.15582,240,1606,0.13808,0.17357
2001,4th Quintile,Rural regions,Somewhat concerned,0.52332,852,1606,0.49889,0.54776
2001,4th Quintile,Rural regions,Not concerned at all,0.32085,514,1606,0.29802,0.34369
2001,5th Quintile,Urban regions,Very concerned,0.12081,381,3387,0.10983,0.13179
2001,5th Quintile,Urban regions,Somewhat concerned,0.51134,1692,3387,0.49450,0.52818
2001,5th Quintile,Urban regions,Not concerned at all,0.36785,1314,3387,0.35161,0.38409
2001,5th Quintile,Rural regions,Very concerned,0.11730,116,1101,0.09829,0.13632
2001,5th Quintile,Rural regions,Somewhat concerned,0.53513,591,1101,0.50566,0.56461
2001,5th Quintile,Rural regions,Not concerned at all,0.34756,394,1101,0.31942,0.37570
2002,1st Quintile,Urban regions,Very concerned,0.24962,528,2146,0.23131,0.26794
2002,1st Quintile,Urban regions,Somewhat concerned,0.44606,928,2146,0.42502,0.46710
2002,1st Quintile,Urban regions,Not concerned at all,0.30432,690,2146,0.28485,0.32379
2002,1st Quintile,Rural regions,Very concerned,0.28321,348,1285,0.25856,0.30785
2002,1st Quintile,Rural regions,Somewhat concerned,0.43796,573,1285,0.41082,0.46510
2002,1st Quintile,Rural regions,Not concerned at all,0.27883,364,1285,0.25431,0.30336
2002,2nd Quintile,Urban regions,Very concerned,0.20380,459,2356,0.18753,0.22007
2002,2nd Quintile,Urban regions,Somewhat concerned,0.48326,1125,2356,0.46308,0.50344
2002,2nd Quintile,Urban regions,Not concerned at all,0.31294,772,2356,0.29421,0.33167
2002,2nd Quintile,Rural regions,Very concerned,0.23994,354,1542,0.21862,0.26127
2002,2nd Quintile,Rural regions,Somewhat concerned,0.50650,780,1542,0.48153,0.53146
2002,2nd Quintile,Rural regions,Not concerned at all,0.25356,408,1542,0.23184,0.27528
2002,3rd Quintile,Urban regions,Very concerned,0.18759,466,2565,0.17248,0.20270
2002,3rd Quintile,Urban regions,Somewhat concerned,0.48853,1232,2565,0.46918,0.50788
2002,3rd Quintile,Urban regions,Not concerned at all,0.32388,867,2565,0.30576,0.34199
2002,3rd Quintile,Rural regions,Very concerned,0.17290,246,1455,0.15346,0.19234
2002,3rd Quintile,Rural regions,Somewhat concerned,0.50527,747,1455,0.47957,0.53097
2002,3rd Quintile,Rural regions,Not concerned at all,0.32183,462,1455,0.29781,0.34584
2002,4th Quintile,Urban regions,Very concerned,0.15181,370,2749,0.13839,0.16522
2002,4th Quintile,Urban regions,Somewhat concerned,0.49749,1352,2749,0.47879,0.51618
2002,4th Quintile,Urban regions,Not concerned at all,0.35071,1027,2749,0.33287,0.36855
2002,4th Quintile,Rural regions,Very concerned,0.15683,230,1601,0.13901,0.17465
2002,4th Quintile,Rural regions,Somewhat concerned,0.55052,865,1601,0.52615,0.57490
2002,4th Quintile,Rural regions,Not concerned at all,0.29265,506,1601,0.27035,0.31494
2002,5th Quintile,Urban regions,Very concerned,0.12889,417,3673,0.11805,0.13973
2002,5th Quintile,Urban regions,Somewhat concerned,0.49509,1801,3673,0.47892,0.51126
2002,5th Quintile,Urban regions,Not concerned at all,0.37602,1455,3673,0.36035,0.39168
2002,5th Quintile,Rural regions,Very concerned,0.12402,143,1305,0.10613,0.14191
2002,5th Quintile,Rural regions,Somewhat concerned,0.52263,687,1305,0.49552,0.54974
2002,5th Quintile,Rural regions,Not concerned at all,0.35335,475,1305,0.32740,0.37929
2003,1st Quintile,Urban regions,Very concerned,0.26266,560,2179,0.24418,0.28115
2003,1st Quintile,Urban regions,Somewhat concerned,0.42937,913,2179,0.40859,0.45016
2003,1st Quintile,Urban regions,Not concerned at all,0.30796,706,2179,0.28858,0.32735
2003,1st Quintile,Rural regions,Very concerned,0.23554,278,1213,0.21165,0.25943
2003,1st Quintile,Rural regions,Somewhat concerned,0.50072,608,1213,0.47257,0.52887
2003,1st Quintile,Rural regions,Not concerned at all,0.26375,327,1213,0.23894,0.28856
2003,2nd Quintile,Urban regions,Very concerned,0.21473,460,2289,0.19790,0.23155
2003,2nd Quintile,Urban regions,Somewhat concerned,0.47412,1104,2289,0.45365,0.49458
2003,2nd Quintile,Urban regions,Not concerned at all,0.31116,725,2289,0.29219,0.33013
2003,2nd Quintile,Rural regions,Very concerned,0.20259,303,1549,0.18257,0.22262
2003,2nd Quintile,Rural regions,Somewhat concerned,0.52682,826,1549,0.50195,0.55169
2003,2nd Quintile,Rural regions,Not concerned at all,0.27059,420,1549,0.24846,0.29272
2003,3rd Quintile,Urban regions,Very concerned,0.16794,393,2558,0.15345,0.18243
2003,3rd Quintile,Urban regions,Somewhat concerned,0.49850,1259,2558,0.47912,0.51788
2003,3rd Quintile,Urban regions,Not concerned at all,0.33356,906,2558,0.31529,0.35184
2003,3rd Quintile,Rural regions,Very concerned,0.17537,251,1487,0.15603,0.19470
2003,3rd Quintile,Rural regions,Somewhat concerned,0.49774,764,1487,0.47232,0.52316
2003,3rd Quintile,Rural regions,Not concerned at all,0.32689,472,1487,0.30304,0.35074
2003,4th Quintile,Urban regions,Very concerned,0.13902,389,2896,0.12642,0.15162
2003,4th Quintile,Urban regions,Somewhat concerned,0.49347,1427,2896,0.47526,0.51169
2003,4th Quintile,Urban regions,Not concerned at all,0.36751,1080,2896,0.34994,0.38507
2003,4th Quintile,Rural regions,Very concerned,0.17012,224,1551,0.15141,0.18882
2003,4th Quintile,Rural regions,Somewhat concerned,0.53779,857,1551,0.51297,0.56261
2003,4th Quintile,Rural regions,Not concerned at all,0.29209,470,1551,0.26946,0.31473
2003,5th Quintile,Urban regions,Very concerned,0.10751,436,4767,0.09872,0.11631
2003,5th Quintile,Urban regions,Somewhat concerned,0.50372,2300,4767,0.48953,0.51792
2003,5th Quintile,Urban regions,Not concerned at all,0.38876,2031,4767,0.37492,0.40260
2003,5th Quintile,Rural regions,Very concerned,0.11821,149,1564,0.10221,0.13422
2003,5th Quintile,Rural regions,Somewhat concerned,0.55123,858,1564,0.52657,0.57589
2003,5th Quintile,Rural regions,Not concerned at all,0.33056,557,1564,0.30723,0.35388
2004,1st Quintile,Urban regions,Very concerned,0.28853,552,2049,0.26890,0.30815
2004,1st Quintile,Urban regions,Somewhat concerned,0.44621,913,2049,0.42468,0.46774
2004,1st Quintile,Urban regions,Not concerned at all,0.26526,584,2049,0.24614,0.28438
2004,1st Quintile,Rural regions,Very concerned,0.27499,316,1182,0.24952,0.30045
2004,1st Quintile,Rural regions,Somewhat concerned,0.49940,581,1182,0.47089,0.52792
2004,1st Quintile,Rural regions,Not concerned at all,0.22561,285,1182,0.20177,0.24945
2004,2nd Quintile,Urban regions,Very concerned,0.24473,526,2301,0.22716,0.26230
2004,2nd Quintile,Urban regions,Somewhat concerned,0.47586,1118,2301,0.45545,0.49627
2004,2nd Quintile,Urban regions,Not concerned at all,0.27941,657,2301,0.26107,0.29775
2004,2nd Quintile,Rural regions,Very concerned,0.27589,385,1460,0.25295,0.29882
2004,2nd Quintile,Rural regions,Somewhat concerned,0.47772,743,1460,0.45209,0.50336
2004,2nd Quintile,Rural regions,Not concerned at all,0.24639,332,1460,0.22428,0.26850
2004,3rd Quintile,Urban regions,Very concerned,0.21520,488,2503,0.19910,0.23131
2004,3rd Quintile,Urban regions,Somewhat concerned,0.50545,1260,2503,0.48586,0.52505
2004,3rd Quintile,Urban regions,Not concerned at all,0.27934,755,2503,0.26176,0.29692
2004,3rd Quintile,Rural regions,Very concerned,0.21494,306,1490,0.19408,0.23581
2004,3rd Quintile,Rural regions,Somewhat concerned,0.50420,769,1490,0.47880,0.52959
2004,3rd Quintile,Rural regions,Not concerned at all,0.28086,415,1490,0.25803,0.30369
2004,4th Quintile,Urban regions,Very concerned,0.17753,449,2837,0.16347,0.19159
2004,4th Quintile,Urban regions,Somewhat concerned,0.50459,1421,2837,0.48619,0.52299
2004,4th Quintile,Urban regions,Not concerned at all,0.31788,967,2837,0.30074,0.33502
2004,4th Quintile,Rural regions,Very concerned,0.18224,236,1489,0.16262,0.20185
2004,4th Quintile,Rural regions,Somewhat concerned,0.53670,820,1489,0.51137,0.56204
2004,4th Quintile,Rural regions,Not concerned at all,0.28106,433,1489,0.25822,0.30390
2004,5th Quintile,Urban regions,Very concerned,0.13174,501,4602,0.12197,0.14151
2004,5th Quintile,Urban regions,Somewhat concerned,0.51642,2317,4602,0.50198,0.53086
2004,5th Quintile,Urban regions,Not concerned at all,0.35184,1784,4602,0.33804,0.36563
2004,5th Quintile,Rural regions,Very concerned,0.12305,173,1576,0.10682,0.13927
2004,5th Quintile,Rural regions,Somewhat concerned,0.56795,875,1576,0.54349,0.59242
2004,5th Quintile,Rural regions,Not concerned at all,0.30900,528,1576,0.28618,0.33182
2005,1st Quintile,Urban regions,Very concerned,0.27421,531,2035,0.25482,0.29360
2005,1st Quintile,Urban regions,Somewhat concerned,0.45701,935,2035,0.43536,0.47865
2005,1st Quintile,Urban regions,Not concerned at all,0.26878,569,2035,0.24952,0.28805
2005,1st Quintile,Rural regions,Very concerned,0.28443,282,1096,0.25771,0.31116
2005,1st Quintile,Rural regions,Somewhat concerned,0.46564,538,1096,0.43609,0.49518
2005,1st Quintile,Rural regions,Not concerned at all,0.24993,276,1096,0.22428,0.27557
2005,2nd Quintile,Urban regions,Very concerned,0.24537,499,2193,0.22736,0.26339
2005,2nd Quintile,Urban regions,Somewhat concerned,0.49102,1066,2193,0.47009,0.51194
2005,2nd Quintile,Urban regions,Not concerned at all,0.26361,628,2193,0.24517,0.28206
2005,2nd Quintile,Rural regions,Very concerned,0.28132,375,1427,0.25798,0.30465
2005,2nd Quintile,Rural regions,Somewhat concerned,0.48269,713,1427,0.45675,0.50863
2005,2nd Quintile,Rural regions,Not concerned at all,0.23599,339,1427,0.21395,0.25803
2005,3rd Quintile,Urban regions,Very concerned,0.18354,431,2317,0.16777,0.19930
2005,3rd Quintile,Urban regions,Somewhat concerned,0.53769,1200,2317,0.51738,0.55799
2005,3rd Quintile,Urban regions,Not concerned at all,0.27878,686,2317,0.26052,0.29704
2005,3rd Quintile,Rural regions,Very concerned,0.18127,262,1425,0.16126,0.20128
2005,3rd Quintile,Rural regions,Somewhat concerned,0.52923,758,1425,0.50330,0.55516
2005,3rd Quintile,Rural regions,Not concerned at all,0.28950,405,1425,0.26595,0.31306
2005,4th Quintile,Urban regions,Very concerned,0.18388,455,2783,0.16949,0.19828
2005,4th Quintile,Urban regions,Somewhat concerned,0.50152,1404,2783,0.48294,0.52010
2005,4th Quintile,Urban regions,Not concerned at all,0.31460,924,2783,0.29734,0.33185
2005,4th Quintile,Rural regions,Very concerned,0.17073,238,1497,0.15166,0.18979
2005,4th Quintile,Rural regions,Somewhat concerned,0.57610,843,1497,0.55106,0.60115
2005,4th Quintile,Rural regions,Not concerned at all,0.25317,416,1497,0.23113,0.27520
2005,5th Quintile,Urban regions,Very concerned,0.11649,440,4390,0.10700,0.12598
2005,5th Quintile,Urban regions,Somewhat concerned,0.52966,2296,4390,0.51490,0.54443
2005,5th Quintile,Urban regions,Not concerned at all,0.35385,1654,4390,0.33970,0.36799
2005,5th Quintile,Rural regions,Very concerned,0.10917,149,1435,0.09303,0.12531
2005,5th Quintile,Rural regions,Somewhat concerned,0.54534,779,1435,0.51957,0.57111
2005,5th Quintile,Rural regions,Not concerned at all,0.34549,507,1435,0.32088,0.37010
2006,1st Quintile,Urban regions,Very concerned,0.28780,512,1884,0.26735,0.30825
2006,1st Quintile,Urban regions,Somewhat concerned,0.44268,842,1884,0.42024,0.46511
2006,1st Quintile,Urban regions,Not concerned at all,0.26952,530,1884,0.24948,0.28956
2006,1st Quintile,Rural regions,Very concerned,0.26756,265,1033,0.24055,0.29457
2006,1st Quintile,Rural regions,Somewhat concerned,0.45911,489,1033,0.42870,0.48951
2006,1st Quintile,Rural regions,Not concerned at all,0.27333,279,1033,0.24614,0.30052
2006,2nd Quintile,Urban regions,Very concerned,0.26860,498,2008,0.24920,0.28799
2006,2nd Quintile,Urban regions,Somewhat concerned,0.48338,996,2008,0.46151,0.50524
2006,2nd Quintile,Urban regions,Not concerned at all,0.24803,514,2008,0.22913,0.26692
2006,2nd Quintile,Rural regions,Very concerned,0.25691,315,1290,0.23306,0.28076
2006,2nd Quintile,Rural regions,Somewhat concerned,0.50366,677,1290,0.47636,0.53095
2006,2nd Quintile,Rural regions,Not concerned at all,0.23944,298,1290,0.21614,0.26273
2006,3rd Quintile,Urban regions,Very concerned,0.20146,419,2172,0.18459,0.21833
2006,3rd Quintile,Urban regions,Somewhat concerned,0.50491,1097,2172,0.48388,0.52595
2006,3rd Quintile,Urban regions,Not concerned at all,0.29363,656,2172,0.27447,0.31278
2006,3rd Quintile,Rural regions,Very concerned,0.22807,296,1385,0.20596,0.25017
2006,3rd Quintile,Rural regions,Somewhat concerned,0.53291,746,1385,0.50662,0.55919
2006,3rd Quintile,Rural regions,Not concerned at all,0.23903,343,1385,0.21656,0.26150
2006,4th Quintile,Urban regions,Very concerned,0.17293,419,2621,0.15844,0.18741
2006,4th Quintile,Urban regions,Somewhat concerned,0.50182,1316,2621,0.48268,0.52097
2006,4th Quintile,Urban regions,Not concerned at all,0.32525,886,2621,0.30731,0.34319
2006,4th Quintile,Rural regions,Very concerned,0.17499,214,1330,0.15457,0.19542
2006,4th Quintile,Rural regions,Somewhat concerned,0.53910,738,1330,0.51230,0.56590
2006,4th Quintile,Rural regions,Not concerned at all,0.28591,378,1330,0.26161,0.31020
2006,5th Quintile,Urban regions,Very concerned,0.12261,438,4107,0.11258,0.13264
2006,5th Quintile,Urban regions,Somewhat concerned,0.53067,2174,4107,0.51541,0.54594
2006,5th Quintile,Urban regions,Not concerned at all,0.34672,1495,4107,0.33216,0.36128
2006,5th Quintile,Rural regions,Very concerned,0.12309,155,1397,0.10586,0.14033
2006,5th Quintile,Rural regions,Somewhat concerned,0.56261,792,1397,0.53658,0.58863
2006,5th Quintile,Rural regions,Not concerned at all,0.31430,450,1397,0.28995,0.33865
2007,1st Quintile,Urban regions,Very concerned,0.26661,510,2007,0.24726,0.28596
2007,1st Quintile,Urban regions,Somewhat concerned,0.45744,932,2007,0.43564,0.47924
2007,1st Quintile,Urban regions,Not concerned at all,0.27595,565,2007,0.25639,0.29551
2007,1st Quintile,Rural regions,Very concerned,0.25807,307,1157,0.23284,0.28329
2007,1st Quintile,Rural regions,Somewhat concerned,0.47878,560,1157,0.44998,0.50758
2007,1st Quintile,Rural regions,Not concerned at all,0.26316,290,1157,0.23777,0.28854
2007,2nd Quintile,Urban regions,Very concerned,0.24320,504,2112,0.22490,0.26150
2007,2nd Quintile,Urban regions,Somewhat concerned,0.48003,1009,2112,0.45872,0.50134
2007,2nd Quintile,Urban regions,Not concerned at all,0.27677,599,2112,0.25769,0.29586
2007,2nd Quintile,Rural regions,Very concerned,0.24019,317,1378,0.21763,0.26276
2007,2nd Quintile,Rural regions,Somewhat concerned,0.50332,690,1378,0.47691,0.52973
2007,2nd Quintile,Rural regions,Not concerned at all,0.25648,371,1378,0.23342,0.27955
2007,3rd Quintile,Urban regions,Very concerned,0.18865,439,2346,0.17282,0.20449
2007,3rd Quintile,Urban regions,Somewhat concerned,0.52181,1204,2346,0.50159,0.54203
2007,3rd Quintile,Urban regions,Not concerned at all,0.28954,703,2346,0.27118,0.30790
2007,3rd Quintile,Rural regions,Very concerned,0.18358,286,1508,0.16404,0.20313
2007,3rd Quintile,Rural regions,Somewhat concerned,0.54914,841,1508,0.52402,0.57426
2007,3rd Quintile,Rural regions,Not concerned at all,0.26727,381,1508,0.24493,0.28962
2007,4th Quintile,Urban regions,Very concerned,0.15758,445,2798,0.14407,0.17108
2007,4th Quintile,Urban regions,Somewhat concerned,0.52898,1455,2798,0.51049,0.54748
2007,4th Quintile,Urban regions,Not concerned at all,0.31344,898,2798,0.29625,0.33063
2007,4th Quintile,Rural regions,Very concerned,0.18860,251,1498,0.16879,0.20842
2007,4th Quintile,Rural regions,Somewhat concerned,0.54084,838,1498,0.51560,0.56608
2007,4th Quintile,Rural regions,Not concerned at all,0.27056,409,1498,0.24805,0.29306
2007,5th Quintile,Urban regions,Very concerned,0.11568,458,4137,0.10594,0.12543
2007,5th Quintile,Urban regions,Somewhat concerned,0.52282,2127,4137,0.50760,0.53804
2007,5th Quintile,Urban regions,Not concerned at all,0.36150,1552,4137,0.34685,0.37614
2007,5th Quintile,Rural regions,Very concerned,0.12982,178,1439,0.11245,0.14719
2007,5th Quintile,Rural regions,Somewhat concerned,0.56209,803,1439,0.53644,0.58773
2007,5th Quintile,Rural regions,Not concerned at all,0.30810,458,1439,0.28423,0.33196
2008,1st Quintile,Urban regions,Very concerned,0.27845,500,1866,0.25811,0.29879
2008,1st Quintile,Urban regions,Somewhat concerned,0.43248,822,1866,0.41000,0.45497
2008,1st Quintile,Urban regions,Not concerned at all,0.28907,544,1866,0.26849,0.30964
2008,1st Quintile,Rural regions,Very concerned,0.25847,295,1089,0.23245,0.28448
2008,1st Quintile,Rural regions,Somewhat concerned,0.49110,516,1089,0.46140,0.52081
2008,1st Quintile,Rural regions,Not concerned at all,0.25043,278,1089,0.22469,0.27618
2008,2nd Quintile,Urban regions,Very concerned,0.23039,460,2056,0.21218,0.24860
2008,2nd Quintile,Urban regions,Somewhat concerned,0.48670,1017,2056,0.46509,0.50831
2008,2nd Quintile,Urban regions,Not concerned at all,0.28291,579,2056,0.26344,0.30239
2008,2nd Quintile,Rural regions,Very concerned,0.25153,317,1314,0.22806,0.27500
2008,2nd Quintile,Rural regions,Somewhat concerned,0.49950,659,1314,0.47245,0.52654
2008,2nd Quintile,Rural regions,Not concerned at all,0.24897,338,1314,0.22558,0.27236
2008,3rd Quintile,Urban regions,Very concerned,0.19018,405,2270,0.17403,0.20633
2008,3rd Quintile,Urban regions,Somewhat concerned,0.50811,1153,2270,0.48754,0.52868
2008,3rd Quintile,Urban regions,Not concerned at all,0.30171,712,2270,0.28282,0.32060
2008,3rd Quintile,Rural regions,Very concerned,0.19057,291,1532,0.17090,0.21024
2008,3rd Quintile,Rural regions,Somewhat concerned,0.53905,844,1532,0.51408,0.56402
2008,3rd Quintile,Rural regions,Not concerned at all,0.27038,397,1532,0.24813,0.29263
2008,4th Quintile,Urban regions,Very concerned,0.16412,397,2555,0.14976,0.17849
2008,4th Quintile,Urban regions,Somewhat concerned,0.50300,1288,2555,0.48361,0.52239
2008,4th Quintile,Urban regions,Not concerned at all,0.33288,870,2555,0.31460,0.35115
2008,4th Quintile,Rural regions,Very concerned,0.15192,202,1311,0.13248,0.17135
2008,4th Quintile,Rural regions,Somewhat concerned,0.55147,754,1311,0.52453,0.57840
2008,4th Quintile,Rural regions,Not concerned at all,0.29662,355,1311,0.27188,0.32135
2008,5th Quintile,Urban regions,Very concerned,0.11259,406,3910,0.10268,0.12250
2008,5th Quintile,Urban regions,Somewhat concerned,0.49742,1966,3910,0.48175,0.51310
2008,5th Quintile,Urban regions,Not concerned at all,0.38999,1538,3910,0.37470,0.40528
2008,5th Quintile,Rural regions,Very concerned,0.11477,149,1338,0.09769,0.13186
2008,5th Quintile,Rural regions,Somewhat concerned,0.58629,745,1338,0.55989,0.61269
2008,5th Quintile,Rural regions,Not concerned at all,0.29894,444,1338,0.27440,0.32348
2009,1st Quintile,Urban regions,Very concerned,0.28191,491,1794,0.26109,0.30274
2009,1st Quintile,Urban regions,Somewhat concerned,0.46699,831,1794,0.44390,0.49009
2009,1st Quintile,Urban regions,Not concerned at all,0.25109,472,1794,0.23102,0.27117
2009,1st Quintile,Rural regions,Very concerned,0.27068,296,1063,0.24396,0.29741
2009,1st Quintile,Rural regions,Somewhat concerned,0.45556,505,1063,0.42561,0.48552
2009,1st Quintile,Rural regions,Not concerned at all,0.27375,262,1063,0.24693,0.30057
2009,2nd Quintile,Urban regions,Very concerned,0.24412,451,1889,0.22474,0.26349
2009,2nd Quintile,Urban regions,Somewhat concerned,0.50826,958,1889,0.48571,0.53081
2009,2nd Quintile,Urban regions,Not concerned at all,0.24762,480,1889,0.22815,0.26709
2009,2nd Quintile,Rural regions,Very concerned,0.22832,290,1261,0.20514,0.25149
2009,2nd Quintile,Rural regions,Somewhat concerned,0.55653,688,1261,0.52910,0.58396
2009,2nd Quintile,Rural regions,Not concerned at all,0.21516,283,1261,0.19246,0.23785
2009,3rd Quintile,Urban regions,Very concerned,0.18932,376,2015,0.17221,0.20643
2009,3rd Quintile,Urban regions,Somewhat concerned,0.53782,1051,2015,0.51604,0.55959
