year,regtyp,sampreg,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Rural regions,West,Very concerned,0.15777,538,3801,0.14618,0.16936
2003,Rural regions,West,Somewhat concerned,0.51464,1964,3801,0.49875,0.53053
2003,Rural regions,West,Not concerned at all,0.32759,1299,3801,0.31266,0.34251
2003,Rural regions,East,Very concerned,0.21869,667,3564,0.20512,0.23227
2003,Rural regions,East,Somewhat concerned,0.53230,1949,3564,0.51592,0.54869
2003,Rural regions,East,Not concerned at all,0.24900,948,3564,0.23480,0.26320
2004,Urban regions,West,Very concerned,0.20543,2189,12539,0.19836,0.21251
2004,Urban regions,West,Somewhat concerned,0.48663,6036,12539,0.47788,0.49538
2004,Urban regions,West,Not concerned at all,0.30793,4314,12539,0.29985,0.31601
2004,Urban regions,East,Very concerned,0.21437,328,1756,0.19517,0.23357
2004,Urban regions,East,Somewhat concerned,0.54255,995,1756,0.51924,0.56586
2004,Urban regions,East,Not concerned at all,0.24307,433,1756,0.22301,0.26314
2004,Rural regions,West,Very concerned,0.18056,609,3751,0.16825,0.19287
2004,Rural regions,West,Somewhat concerned,0.51843,1953,3751,0.50244,0.53443
2004,Rural regions,West,Not concerned at all,0.30101,1189,3751,0.28632,0.31569
2004,Rural regions,East,Very concerned,0.27520,807,3446,0.26029,0.29011
2004,Rural regions,East,Somewhat concerned,0.51010,1835,3446,0.49341,0.52679
2004,Rural regions,East,Not concerned at all,0.21470,804,3446,0.20099,0.22841
2005,Urban regions,West,Very concerned,0.19469,2052,12022,0.18761,0.20177
2005,Urban regions,West,Somewhat concerned,0.50037,5932,12022,0.49143,0.50931
2005,Urban regions,West,Not concerned at all,0.30494,4038,12022,0.29671,0.31317
2005,Urban regions,East,Very concerned,0.20741,305,1698,0.18812,0.22670
2005,Urban regions,East,Somewhat concerned,0.54832,970,1698,0.52465,0.57200
2005,Urban regions,East,Not concerned at all,0.24427,423,1698,0.22383,0.26471
2005,Rural regions,West,Very concerned,0.17860,579,3564,0.16602,0.19118
2005,Rural regions,West,Somewhat concerned,0.51533,1836,3564,0.49892,0.53174
2005,Rural regions,West,Not concerned at all,0.30607,1149,3564,0.29093,0.32120
2005,Rural regions,East,Very concerned,0.25599,727,3317,0.24114,0.27085
2005,Rural regions,East,Somewhat concerned,0.52504,1796,3317,0.50804,0.54203
2005,Rural regions,East,Not concerned at all,0.21897,794,3317,0.20489,0.23304
2006,Urban regions,West,Very concerned,0.20008,2248,12662,0.19311,0.20705
2006,Urban regions,West,Somewhat concerned,0.48243,6183,12662,0.47372,0.49113
2006,Urban regions,West,Not concerned at all,0.31749,4231,12662,0.30938,0.32560
2006,Urban regions,East,Very concerned,0.21423,316,1741,0.19495,0.23351
2006,Urban regions,East,Somewhat concerned,0.53423,977,1741,0.51079,0.55767
2006,Urban regions,East,Not concerned at all,0.25154,448,1741,0.23115,0.27193
2006,Rural regions,West,Very concerned,0.19132,681,3920,0.17901,0.20364
2006,Rural regions,West,Somewhat concerned,0.50189,2013,3920,0.48624,0.51755
2006,Rural regions,West,Not concerned at all,0.30678,1226,3920,0.29234,0.32122
2006,Rural regions,East,Very concerned,0.24589,763,3514,0.23165,0.26013
2006,Rural regions,East,Somewhat concerned,0.50682,1869,3514,0.49029,0.52336
2006,Rural regions,East,Not concerned at all,0.24728,882,3514,0.23302,0.26155
2007,Urban regions,West,Very concerned,0.18956,2066,11739,0.18247,0.19665
2007,Urban regions,West,Somewhat concerned,0.49758,5773,11739,0.48853,0.50662
2007,Urban regions,West,Not concerned at all,0.31286,3900,11739,0.30448,0.32125
2007,Urban regions,East,Very concerned,0.18933,290,1664,0.17050,0.20816
2007,Urban regions,East,Somewhat concerned,0.56382,955,1664,0.53999,0.58766
2007,Urban regions,East,Not concerned at all,0.24685,419,1664,0.22612,0.26757
2007,Rural regions,West,Very concerned,0.17940,628,3660,0.16697,0.19183
2007,Rural regions,West,Somewhat concerned,0.52042,1892,3660,0.50423,0.53661
2007,Rural regions,West,Not concerned at all,0.30018,1140,3660,0.28533,0.31504
2007,Rural regions,East,Very concerned,0.23730,711,3320,0.22283,0.25178
2007,Rural regions,East,Somewhat concerned,0.53465,1840,3320,0.51768,0.55162
2007,Rural regions,East,Not concerned at all,0.22804,769,3320,0.21377,0.24232
2008,Urban regions,West,Very concerned,0.18965,1878,11045,0.18233,0.19696
2008,Urban regions,West,Somewhat concerned,0.48105,5341,11045,0.47173,0.49037
2008,Urban regions,West,Not concerned at all,0.32931,3826,11045,0.32054,0.33807
2008,Urban regions,East,Very concerned,0.19636,290,1613,0.17697,0.21575
2008,Urban regions,East,Somewhat concerned,0.54019,906,1613,0.51586,0.56452
2008,Urban regions,East,Not concerned at all,0.26345,417,1613,0.24195,0.28495
2008,Rural regions,West,Very concerned,0.17336,579,3440,0.16071,0.18602
2008,Rural regions,West,Somewhat concerned,0.53845,1846,3440,0.52179,0.55511
2008,Rural regions,West,Not concerned at all,0.28819,1015,3440,0.27305,0.30332
2008,Rural regions,East,Very concerned,0.23487,676,3145,0.22005,0.24968
2008,Rural regions,East,Somewhat concerned,0.51987,1672,3145,0.50240,0.53733
2008,Rural regions,East,Not concerned at all,0.24527,797,3145,0.23023,0.26031
2009,Urban regions,West,Very concerned,0.18834,1780,10147,0.18074,0.19595
2009,Urban regions,West,Somewhat concerned,0.51440,5133,10147,0.50468,0.52413
2009,Urban regions,West,Not concerned at all,0.29725,3234,10147,0.28836,0.30615
2009,Urban regions,East,Very concerned,0.19940,280,1530,0.17937,0.21943
2009,Urban regions,East,Somewhat concerned,0.55540,871,1530,0.53049,0.58031
2009,Urban regions,East,Not concerned at all,0.24520,379,1530,0.22364,0.26677
2009,Rural regions,West,Very concerned,0.17070,542,3277,0.15782,0.18358
2009,Rural regions,West,Somewhat concerned,0.54956,1789,3277,0.53252,0.56660
2009,Rural regions,West,Not concerned at all,0.27974,946,3277,0.26437,0.29511
2009,Rural regions,East,Very concerned,0.24200,675,2999,0.22667,0.25733
2009,Rural regions,East,Somewhat concerned,0.52557,1631,2999,0.50770,0.54344
2009,Rural regions,East,Not concerned at all,0.23243,693,2999,0.21731,0.24755
2010,Urban regions,West,Very concerned,0.21489,2556,13721,0.20802,0.22177
2010,Urban regions,West,Somewhat concerned,0.49038,6522,13721,0.48201,0.49874
2010,Urban regions,West,Not concerned at all,0.29473,4643,13721,0.28710,0.30236
2010,Urban regions,East,Very concerned,0.21829,357,1889,0.19966,0.23693
2010,Urban regions,East,Somewhat concerned,0.53159,990,1889,0.50908,0.55410
2010,Urban regions,East,Not concerned at all,0.25012,542,1889,0.23058,0.26965
2010,Rural regions,West,Very concerned,0.19587,812,4707,0.18453,0.20721
2010,Rural regions,West,Somewhat concerned,0.53829,2447,4707,0.52405,0.55254
2010,Rural regions,West,Not concerned at all,0.26584,1448,4707,0.25322,0.27846
2010,Rural regions,East,Very concerned,0.28173,853,3565,0.26696,0.29649
2010,Rural regions,East,Somewhat concerned,0.50593,1840,3565,0.48952,0.52234
2010,Rural regions,East,Not concerned at all,0.21234,872,3565,0.19892,0.22577
2011,Urban regions,West,Very concerned,0.20718,2270,11620,0.19981,0.21455
2011,Urban regions,West,Somewhat concerned,0.48368,5676,11620,0.47459,0.49277
2011,Urban regions,West,Not concerned at all,0.30914,3674,11620,0.30074,0.31754
2011,Urban regions,East,Very concerned,0.24270,376,1652,0.22202,0.26338
2011,Urban regions,East,Somewhat concerned,0.52819,892,1652,0.50411,0.55227
2011,Urban regions,East,Not concerned at all,0.22911,384,1652,0.20884,0.24938
2011,Rural regions,West,Very concerned,0.20210,797,4040,0.18972,0.21448
2011,Rural regions,West,Somewhat concerned,0.52526,2082,4040,0.50986,0.54066
2011,Rural regions,West,Not concerned at all,0.27264,1161,4040,0.25891,0.28637
2011,Rural regions,East,Very concerned,0.27454,814,3190,0.25905,0.29003
2011,Rural regions,East,Somewhat concerned,0.51852,1679,3190,0.50118,0.53587
2011,Rural regions,East,Not concerned at all,0.20694,697,3190,0.19288,0.22100
2012,Urban regions,West,Very concerned,0.20114,2179,11413,0.19379,0.20850
2012,Urban regions,West,Somewhat concerned,0.48313,5538,11413,0.47396,0.49230
2012,Urban regions,West,Not concerned at all,0.31573,3696,11413,0.30720,0.32426
2012,Urban regions,East,Very concerned,0.22103,366,1606,0.20073,0.24133
2012,Urban regions,East,Somewhat concerned,0.54806,880,1606,0.52371,0.57241
2012,Urban regions,East,Not concerned at all,0.23091,360,1606,0.21029,0.25153
2012,Rural regions,West,Very concerned,0.19875,815,4160,0.18663,0.21088
2012,Rural regions,West,Somewhat concerned,0.53344,2174,4160,0.51828,0.54860
2012,Rural regions,West,Not concerned at all,0.26780,1171,4160,0.25435,0.28126
2012,Rural regions,East,Very concerned,0.28495,830,3220,0.26935,0.30054
2012,Rural regions,East,Somewhat concerned,0.52189,1704,3220,0.50463,0.53915
2012,Rural regions,East,Not concerned at all,0.19316,686,3220,0.17952,0.20680
2013,Urban regions,West,Very concerned,0.17635,2401,14192,0.17008,0.18262
2013,Urban regions,West,Somewhat concerned,0.47227,6593,14192,0.46405,0.48048
2013,Urban regions,West,Not concerned at all,0.35139,5198,14192,0.34353,0.35924
2013,Urban regions,East,Very concerned,0.21771,326,1663,0.19787,0.23755
2013,Urban regions,East,Somewhat concerned,0.52405,893,1663,0.50004,0.54807
2013,Urban regions,East,Not concerned at all,0.25823,444,1663,0.23719,0.27927
2013,Rural regions,West,Very concerned,0.17328,771,4714,0.16248,0.18409
2013,Rural regions,West,Somewhat concerned,0.50713,2346,4714,0.49286,0.52140
2013,Rural regions,West,Not concerned at all,0.31959,1597,4714,0.30627,0.33290
2013,Rural regions,East,Very concerned,0.24990,730,3152,0.23478,0.26501
2013,Rural regions,East,Somewhat concerned,0.50603,1631,3152,0.48857,0.52348
2013,Rural regions,East,Not concerned at all,0.24408,791,3152,0.22908,0.25907
2014,Urban regions,West,Very concerned,0.19540,3073,15682,0.18919,0.20161
2014,Urban regions,West,Somewhat concerned,0.48936,7608,15682,0.48154,0.49719
2014,Urban regions,West,Not concerned at all,0.31524,5001,15682,0.30796,0.32251
2014,Urban regions,East,Very concerned,0.22740,407,1930,0.20869,0.24610
2014,Urban regions,East,Somewhat concerned,0.55678,1024,1930,0.53461,0.57895
2014,Urban regions,East,Not concerned at all,0.21582,499,1930,0.19747,0.23418
2014,Rural regions,West,Very concerned,0.18058,989,5745,0.17063,0.19052
2014,Rural regions,West,Somewhat concerned,0.53863,3018,5745,0.52573,0.55152
2014,Rural regions,West,Not concerned at all,0.28080,1738,5745,0.26918,0.29242
2014,Rural regions,East,Very concerned,0.25528,890,3635,0.24110,0.26945
2014,Rural regions,East,Somewhat concerned,0.54169,1948,3635,0.52549,0.55790
2014,Rural regions,East,Not concerned at all,0.20303,797,3635,0.18995,0.21611
2015,Urban regions,West,Very concerned,0.18779,2815,15512,0.18165,0.19394
2015,Urban regions,West,Somewhat concerned,0.50705,7697,15512,0.49918,0.51491
2015,Urban regions,West,Not concerned at all,0.30516,5000,15512,0.29791,0.31241
2015,Urban regions,East,Very concerned,0.20312,369,1912,0.18508,0.22116
2015,Urban regions,East,Somewhat concerned,0.54912,1040,1912,0.52681,0.57143
2015,Urban regions,East,Not concerned at all,0.24776,503,1912,0.22840,0.26712
2015,Rural regions,West,Very concerned,0.18204,962,5755,0.17207,0.19201
2015,Rural regions,West,Somewhat concerned,0.53361,3023,5755,0.52072,0.54650
2015,Rural regions,West,Not concerned at all,0.28435,1770,5755,0.27270,0.29601
2015,Rural regions,East,Very concerned,0.24875,792,3461,0.23434,0.26315
2015,Rural regions,East,Somewhat concerned,0.54444,1847,3461,0.52785,0.56104
2015,Rural regions,East,Not concerned at all,0.20681,822,3461,0.19332,0.22031
2016,Urban regions,West,Very concerned,0.18658,2865,15855,0.18051,0.19264
2016,Urban regions,West,Somewhat concerned,0.51250,7494,15855,0.50472,0.52028
2016,Urban regions,West,Not concerned at all,0.30092,5496,15855,0.29378,0.30806
2016,Urban regions,East,Very concerned,0.20366,386,1955,0.18581,0.22152
2016,Urban regions,East,Somewhat concerned,0.54488,992,1955,0.52280,0.56696
2016,Urban regions,East,Not concerned at all,0.25145,577,1955,0.23222,0.27069
2016,Rural regions,West,Very concerned,0.18099,1021,5783,0.17107,0.19092
2016,Rural regions,West,Somewhat concerned,0.52133,2837,5783,0.50845,0.53420
2016,Rural regions,West,Not concerned at all,0.29768,1925,5783,0.28589,0.30946
2016,Rural regions,East,Very concerned,0.24564,819,3560,0.23150,0.25979
2016,Rural regions,East,Somewhat concerned,0.52878,1844,3560,0.51238,0.54518
2016,Rural regions,East,Not concerned at all,0.22558,897,3560,0.21185,0.23931
2017,Urban regions,West,Very concerned,0.17565,2990,17656,0.17004,0.18127
2017,Urban regions,West,Somewhat concerned,0.50957,8459,17656,0.50219,0.51694
2017,Urban regions,West,Not concerned at all,0.31478,6207,17656,0.30793,0.32163
2017,Urban regions,East,Very concerned,0.18680,384,2213,0.17056,0.20304
2017,Urban regions,East,Somewhat concerned,0.55393,1158,2213,0.53322,0.57465
2017,Urban regions,East,Not concerned at all,0.25927,671,2213,0.24101,0.27753
2017,Rural regions,West,Very concerned,0.17930,1094,6595,0.17004,0.18856
2017,Rural regions,West,Somewhat concerned,0.53637,3288,6595,0.52433,0.54841
2017,Rural regions,West,Not concerned at all,0.28433,2213,6595,0.27344,0.29522
2017,Rural regions,East,Very concerned,0.23319,895,3937,0.21998,0.24640
2017,Rural regions,East,Somewhat concerned,0.55628,2082,3937,0.54076,0.57180
2017,Rural regions,East,Not concerned at all,0.21053,960,3937,0.19780,0.22327
2018,Urban regions,West,Very concerned,0.15183,2526,17041,0.14644,0.15721
2018,Urban regions,West,Somewhat concerned,0.52941,8326,17041,0.52191,0.53690
2018,Urban regions,West,Not concerned at all,0.31877,6189,17041,0.31177,0.32577
2018,Urban regions,East,Very concerned,0.16034,359,2171,0.14490,0.17578
2018,Urban regions,East,Somewhat concerned,0.56245,1108,2171,0.54158,0.58333
2018,Urban regions,East,Not concerned at all,0.27721,704,2171,0.25838,0.29604
2018,Rural regions,West,Very concerned,0.14716,848,6099,0.13827,0.15606
2018,Rural regions,West,Somewhat concerned,0.55049,3150,6099,0.53800,0.56297
2018,Rural regions,West,Not concerned at all,0.30235,2101,6099,0.29082,0.31387
2018,Rural regions,East,Very concerned,0.21022,751,3821,0.19730,0.22314
2018,Rural regions,East,Somewhat concerned,0.56996,2102,3821,0.55426,0.58566
2018,Rural regions,East,Not concerned at all,0.21982,968,3821,0.20668,0.23295
2019,No answer / don't know,Does not apply,Somewhat concerned,0.54679,42,42,0.39441,0.69917
2019,No answer / don't know,West,Very concerned,0.13441,61,403,0.10107,0.16775
2019,No answer / don't know,West,Somewhat concerned,0.54330,218,403,0.49460,0.59199
2019,No answer / don't know,West,Not concerned at all,0.32229,124,403,0.27660,0.36798
2019,No answer / don't know,East,Somewhat concerned,0.53112,38,38,0.37032,0.69192
2019,Urban regions,West,Very concerned,0.17849,2592,16632,0.17267,0.18431
2019,Urban regions,West,Somewhat concerned,0.52947,8255,16632,0.52189,0.53706
2019,Urban regions,West,Not concerned at all,0.29204,5785,16632,0.28512,0.29895
2019,Urban regions,East,Very concerned,0.20883,406,2121,0.19152,0.22613
2019,Urban regions,East,Somewhat concerned,0.53426,1071,2121,0.51302,0.55549
2019,Urban regions,East,Not concerned at all,0.25692,644,2121,0.23832,0.27552
2019,Rural regions,West,Very concerned,0.18970,981,5878,0.17967,0.19972
2019,Rural regions,West,Somewhat concerned,0.53928,3015,5878,0.52654,0.55202
2019,Rural regions,West,Not concerned at all,0.27102,1882,5878,0.25966,0.28239
2019,Rural regions,East,Very concerned,0.26915,862,3784,0.25502,0.28328
2019,Rural regions,East,Somewhat concerned,0.55321,2092,3784,0.53737,0.56906
2019,Rural regions,East,Not concerned at all,0.17764,830,3784,0.16546,0.18982
2020,Urban regions,West,Very concerned,0.14936,2527,17682,0.14410,0.15461
2020,Urban regions,West,Somewhat concerned,0.52939,8510,17682,0.52203,0.53675
2020,Urban regions,West,Not concerned at all,0.32126,6645,17682,0.31437,0.32814
2020,Urban regions,East,Very concerned,0.17398,336,2190,0.15810,0.18986
2020,Urban regions,East,Somewhat concerned,0.53597,1090,2190,0.51508,0.55686
2020,Urban regions,East,Not concerned at all,0.29005,764,2190,0.27104,0.30906
2020,Rural regions,West,Very concerned,0.15456,843,5804,0.14526,0.16386
2020,Rural regions,West,Somewhat concerned,0.54780,2922,5804,0.53499,0.56060
2020,Rural regions,West,Not concerned at all,0.29765,2039,5804,0.28588,0.30941
2020,Rural regions,East,Very concerned,0.19397,656,3608,0.18106,0.20687
2020,Rural regions,East,Somewhat concerned,0.58462,2010,3608,0.56854,0.60070
2020,Rural regions,East,Not concerned at all,0.22141,942,3608,0.20786,0.23496
2021,Urban regions,West,Very concerned,0.15940,1854,11760,0.15278,0.16601
2021,Urban regions,West,Somewhat concerned,0.52819,5766,11760,0.51917,0.53721
2021,Urban regions,West,Not concerned at all,0.31241,4140,11760,0.30404,0.32079
2021,Urban regions,East,Very concerned,0.17562,249,1525,0.15651,0.19472
2021,Urban regions,East,Somewhat concerned,0.51054,765,1525,0.48544,0.53564
2021,Urban regions,East,Not concerned at all,0.31384,511,1525,0.29054,0.33714
2021,Rural regions,West,Very concerned,0.17804,666,3865,0.16598,0.19010
2021,Rural regions,West,Somewhat concerned,0.55416,1993,3865,0.53849,0.56983
2021,Rural regions,West,Not concerned at all,0.26780,1206,3865,0.25384,0.28176
2021,Rural regions,East,Very concerned,0.22646,477,2365,0.20959,0.24333
2021,Rural regions,East,Somewhat concerned,0.53868,1279,2365,0.51858,0.55877
2021,Rural regions,East,Not concerned at all,0.23486,609,2365,0.21777,0.25195
2022,Urban regions,West,Very concerned,0.16503,2325,15510,0.15919,0.17087
2022,Urban regions,West,Somewhat concerned,0.51778,7964,15510,0.50991,0.52564
2022,Urban regions,West,Not concerned at all,0.31719,5221,15510,0.30987,0.32452
2022,Urban regions,East,Very concerned,0.19176,357,2138,0.17507,0.20845
2022,Urban regions,East,Somewhat concerned,0.54037,1150,2138,0.51924,0.56150
2022,Urban regions,East,Not concerned at all,0.26787,631,2138,0.24910,0.28665
2022,Rural regions,West,Very concerned,0.16683,742,4949,0.15644,0.17722
2022,Rural regions,West,Somewhat concerned,0.52589,2600,4949,0.51198,0.53980
2022,Rural regions,West,Not concerned at all,0.30728,1607,4949,0.29442,0.32013
2022,Rural regions,East,Very concerned,0.21292,683,3436,0.19923,0.22661
2022,Rural regions,East,Somewhat concerned,0.55678,1929,3436,0.54017,0.57340
2022,Rural regions,East,Not concerned at all,0.23030,824,3436,0.21622,0.24438
