year,age_gr,regtyp,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,46-65 y.,Rural regions,Somewhat concerned,0.56405,1457,2505,0.54463,0.58347
2003,46-65 y.,Rural regions,Not concerned at all,0.22387,567,2505,0.20754,0.24020
2003,66 and older,Urban regions,Very concerned,0.30056,717,2388,0.28217,0.31896
2003,66 and older,Urban regions,Somewhat concerned,0.54167,1294,2388,0.52168,0.56166
2003,66 and older,Urban regions,Not concerned at all,0.15776,377,2388,0.14314,0.17239
2003,66 and older,Rural regions,Very concerned,0.31868,393,1239,0.29272,0.34463
2003,66 and older,Rural regions,Somewhat concerned,0.52270,657,1239,0.49487,0.55052
2003,66 and older,Rural regions,Not concerned at all,0.15863,189,1239,0.13828,0.17898
2004,17-29 y.,Urban regions,Very concerned,0.10120,260,2569,0.08953,0.11286
2004,17-29 y.,Urban regions,Somewhat concerned,0.39660,972,2569,0.37768,0.41552
2004,17-29 y.,Urban regions,Not concerned at all,0.50221,1337,2569,0.48287,0.52154
2004,17-29 y.,Rural regions,Very concerned,0.12329,154,1365,0.10584,0.14074
2004,17-29 y.,Rural regions,Somewhat concerned,0.39284,542,1365,0.36693,0.41876
2004,17-29 y.,Rural regions,Not concerned at all,0.48387,669,1365,0.45735,0.51039
2004,30-45 y.,Urban regions,Very concerned,0.13371,505,4426,0.12368,0.14374
2004,30-45 y.,Urban regions,Somewhat concerned,0.47895,2134,4426,0.46424,0.49367
2004,30-45 y.,Urban regions,Not concerned at all,0.38734,1787,4426,0.37298,0.40169
2004,30-45 y.,Rural regions,Very concerned,0.13555,272,2077,0.12082,0.15027
2004,30-45 y.,Rural regions,Somewhat concerned,0.54516,1152,2077,0.52373,0.56658
2004,30-45 y.,Rural regions,Not concerned at all,0.31930,653,2077,0.29924,0.33935
2004,46-65 y.,Urban regions,Very concerned,0.22099,897,4849,0.20931,0.23267
2004,46-65 y.,Urban regions,Somewhat concerned,0.53766,2638,4849,0.52362,0.55169
2004,46-65 y.,Urban regions,Not concerned at all,0.24136,1314,4849,0.22931,0.25340
2004,46-65 y.,Rural regions,Very concerned,0.23657,524,2477,0.21983,0.25331
2004,46-65 y.,Rural regions,Somewhat concerned,0.53822,1420,2477,0.51858,0.55786
2004,46-65 y.,Rural regions,Not concerned at all,0.22521,533,2477,0.20876,0.24166
2004,66 and older,Urban regions,Very concerned,0.36339,855,2451,0.34435,0.38244
2004,66 and older,Urban regions,Somewhat concerned,0.51496,1287,2451,0.49517,0.53475
2004,66 and older,Urban regions,Not concerned at all,0.12164,309,2451,0.10870,0.13459
2004,66 and older,Rural regions,Very concerned,0.36234,466,1278,0.33598,0.38870
2004,66 and older,Rural regions,Somewhat concerned,0.53991,674,1278,0.51257,0.56724
2004,66 and older,Rural regions,Not concerned at all,0.09775,138,1278,0.08146,0.11404
2005,17-29 y.,Urban regions,Very concerned,0.11981,250,2518,0.10712,0.13249
2005,17-29 y.,Urban regions,Somewhat concerned,0.37020,888,2518,0.35133,0.38906
2005,17-29 y.,Urban regions,Not concerned at all,0.50999,1380,2518,0.49046,0.52952
2005,17-29 y.,Rural regions,Very concerned,0.10246,125,1296,0.08594,0.11897
2005,17-29 y.,Rural regions,Somewhat concerned,0.41120,525,1296,0.38440,0.43800
2005,17-29 y.,Rural regions,Not concerned at all,0.48634,646,1296,0.45912,0.51356
2005,30-45 y.,Urban regions,Very concerned,0.11461,431,4121,0.10488,0.12434
2005,30-45 y.,Urban regions,Somewhat concerned,0.52701,2115,4121,0.51177,0.54226
2005,30-45 y.,Urban regions,Not concerned at all,0.35838,1575,4121,0.34373,0.37302
2005,30-45 y.,Rural regions,Very concerned,0.13492,229,1937,0.11970,0.15014
2005,30-45 y.,Rural regions,Somewhat concerned,0.54451,1070,1937,0.52233,0.56670
2005,30-45 y.,Rural regions,Not concerned at all,0.32057,638,1937,0.29978,0.34135
2005,46-65 y.,Urban regions,Very concerned,0.21503,857,4605,0.20316,0.22690
2005,46-65 y.,Urban regions,Somewhat concerned,0.54805,2579,4605,0.53368,0.56243
2005,46-65 y.,Urban regions,Not concerned at all,0.23691,1169,4605,0.22463,0.24920
2005,46-65 y.,Rural regions,Very concerned,0.21864,493,2381,0.20203,0.23524
2005,46-65 y.,Rural regions,Somewhat concerned,0.56820,1381,2381,0.54830,0.58810
2005,46-65 y.,Rural regions,Not concerned at all,0.21316,507,2381,0.19671,0.22961
2005,66 and older,Urban regions,Very concerned,0.34385,819,2476,0.32514,0.36257
2005,66 and older,Urban regions,Somewhat concerned,0.52480,1320,2476,0.50513,0.54448
2005,66 and older,Urban regions,Not concerned at all,0.13134,337,2476,0.11804,0.14465
2005,66 and older,Rural regions,Very concerned,0.37774,459,1267,0.35103,0.40444
2005,66 and older,Rural regions,Somewhat concerned,0.50499,656,1267,0.47745,0.53253
2005,66 and older,Rural regions,Not concerned at all,0.11727,152,1267,0.09955,0.13499
2006,17-29 y.,Urban regions,Very concerned,0.11103,215,2397,0.09845,0.12361
2006,17-29 y.,Urban regions,Somewhat concerned,0.37939,930,2397,0.35996,0.39882
2006,17-29 y.,Urban regions,Not concerned at all,0.50958,1252,2397,0.48957,0.52960
2006,17-29 y.,Rural regions,Very concerned,0.10063,109,1258,0.08400,0.11726
2006,17-29 y.,Rural regions,Somewhat concerned,0.36829,478,1258,0.34162,0.39495
2006,17-29 y.,Rural regions,Not concerned at all,0.53108,671,1258,0.50349,0.55867
2006,30-45 y.,Urban regions,Very concerned,0.12499,477,4209,0.11500,0.13499
2006,30-45 y.,Urban regions,Somewhat concerned,0.49727,2091,4209,0.48216,0.51237
2006,30-45 y.,Urban regions,Not concerned at all,0.37774,1641,4209,0.36309,0.39239
2006,30-45 y.,Rural regions,Very concerned,0.13410,245,2032,0.11928,0.14892
2006,30-45 y.,Rural regions,Somewhat concerned,0.52473,1121,2032,0.50301,0.54645
2006,30-45 y.,Rural regions,Not concerned at all,0.34117,666,2032,0.32055,0.36179
2006,46-65 y.,Urban regions,Very concerned,0.20975,902,4927,0.19839,0.22112
2006,46-65 y.,Urban regions,Somewhat concerned,0.53056,2665,4927,0.51662,0.54449
2006,46-65 y.,Urban regions,Not concerned at all,0.25969,1360,4927,0.24744,0.27193
2006,46-65 y.,Rural regions,Very concerned,0.23470,545,2612,0.21845,0.25096
2006,46-65 y.,Rural regions,Somewhat concerned,0.55953,1514,2612,0.54049,0.57857
2006,46-65 y.,Rural regions,Not concerned at all,0.20577,553,2612,0.19026,0.22128
2006,66 and older,Urban regions,Very concerned,0.35937,970,2870,0.34182,0.37693
2006,66 and older,Urban regions,Somewhat concerned,0.49727,1474,2870,0.47897,0.51557
2006,66 and older,Urban regions,Not concerned at all,0.14336,426,2870,0.13053,0.15618
2006,66 and older,Rural regions,Very concerned,0.35629,545,1532,0.33230,0.38028
2006,66 and older,Rural regions,Somewhat concerned,0.50013,769,1532,0.47508,0.52517
2006,66 and older,Rural regions,Not concerned at all,0.14358,218,1532,0.12602,0.16115
2007,17-29 y.,Urban regions,Very concerned,0.10033,194,2210,0.08781,0.11286
2007,17-29 y.,Urban regions,Somewhat concerned,0.39486,857,2210,0.37448,0.41525
2007,17-29 y.,Urban regions,Not concerned at all,0.50480,1159,2210,0.48395,0.52565
2007,17-29 y.,Rural regions,Very concerned,0.09380,112,1159,0.07701,0.11059
2007,17-29 y.,Rural regions,Somewhat concerned,0.44311,497,1159,0.41450,0.47172
2007,17-29 y.,Rural regions,Not concerned at all,0.46309,550,1159,0.43437,0.49181
2007,30-45 y.,Urban regions,Very concerned,0.11736,414,3811,0.10714,0.12758
2007,30-45 y.,Urban regions,Somewhat concerned,0.49931,1899,3811,0.48343,0.51519
2007,30-45 y.,Urban regions,Not concerned at all,0.38332,1498,3811,0.36789,0.39876
2007,30-45 y.,Rural regions,Very concerned,0.12327,220,1870,0.10837,0.13817
2007,30-45 y.,Rural regions,Somewhat concerned,0.53150,1029,1870,0.50887,0.55412
2007,30-45 y.,Rural regions,Not concerned at all,0.34523,621,1870,0.32368,0.36679
2007,46-65 y.,Urban regions,Very concerned,0.20369,860,4569,0.19201,0.21537
2007,46-65 y.,Urban regions,Somewhat concerned,0.55139,2492,4569,0.53697,0.56581
2007,46-65 y.,Urban regions,Not concerned at all,0.24492,1217,4569,0.23245,0.25739
2007,46-65 y.,Rural regions,Very concerned,0.21948,504,2452,0.20309,0.23586
2007,46-65 y.,Rural regions,Somewhat concerned,0.56632,1406,2452,0.54670,0.58594
2007,46-65 y.,Rural regions,Not concerned at all,0.21420,542,2452,0.19796,0.23044
2007,66 and older,Urban regions,Very concerned,0.32681,888,2813,0.30947,0.34414
2007,66 and older,Urban regions,Somewhat concerned,0.52543,1480,2813,0.50698,0.54389
2007,66 and older,Urban regions,Not concerned at all,0.14776,445,2813,0.13464,0.16088
2007,66 and older,Rural regions,Very concerned,0.34428,503,1499,0.32022,0.36834
2007,66 and older,Rural regions,Somewhat concerned,0.52301,800,1499,0.49772,0.54831
2007,66 and older,Rural regions,Not concerned at all,0.13271,196,1499,0.11553,0.14989
2008,17-29 y.,Urban regions,Very concerned,0.08810,155,2086,0.07593,0.10026
2008,17-29 y.,Urban regions,Somewhat concerned,0.38340,811,2086,0.36253,0.40427
2008,17-29 y.,Urban regions,Not concerned at all,0.52851,1120,2086,0.50708,0.54993
2008,17-29 y.,Rural regions,Very concerned,0.09992,94,1060,0.08186,0.11798
2008,17-29 y.,Rural regions,Somewhat concerned,0.41593,428,1060,0.38625,0.44562
2008,17-29 y.,Rural regions,Not concerned at all,0.48414,538,1060,0.45405,0.51424
2008,30-45 y.,Urban regions,Very concerned,0.11782,378,3443,0.10705,0.12859
2008,30-45 y.,Urban regions,Somewhat concerned,0.48172,1681,3443,0.46502,0.49841
2008,30-45 y.,Urban regions,Not concerned at all,0.40046,1384,3443,0.38409,0.41683
2008,30-45 y.,Rural regions,Very concerned,0.13412,222,1704,0.11794,0.15031
2008,30-45 y.,Rural regions,Somewhat concerned,0.53865,920,1704,0.51497,0.56233
2008,30-45 y.,Rural regions,Not concerned at all,0.32723,562,1704,0.30494,0.34951
2008,46-65 y.,Urban regions,Very concerned,0.20743,770,4335,0.19536,0.21950
2008,46-65 y.,Urban regions,Somewhat concerned,0.52535,2295,4335,0.51048,0.54022
2008,46-65 y.,Urban regions,Not concerned at all,0.26722,1270,4335,0.25405,0.28040
2008,46-65 y.,Rural regions,Very concerned,0.21185,461,2339,0.19529,0.22842
2008,46-65 y.,Rural regions,Somewhat concerned,0.56964,1355,2339,0.54957,0.58971
2008,46-65 y.,Rural regions,Not concerned at all,0.21851,523,2339,0.20176,0.23526
2008,66 and older,Urban regions,Very concerned,0.32918,865,2794,0.31175,0.34660
2008,66 and older,Urban regions,Somewhat concerned,0.51493,1460,2794,0.49639,0.53346
2008,66 and older,Urban regions,Not concerned at all,0.15590,469,2794,0.14244,0.16935
2008,66 and older,Rural regions,Very concerned,0.31507,478,1482,0.29141,0.33873
2008,66 and older,Rural regions,Somewhat concerned,0.55385,815,1482,0.52853,0.57917
2008,66 and older,Rural regions,Not concerned at all,0.13108,189,1482,0.11389,0.14827
2009,17-29 y.,Urban regions,Very concerned,0.11139,193,1870,0.09713,0.12565
2009,17-29 y.,Urban regions,Somewhat concerned,0.39990,720,1870,0.37769,0.42211
2009,17-29 y.,Urban regions,Not concerned at all,0.48871,957,1870,0.46604,0.51137
2009,17-29 y.,Rural regions,Very concerned,0.10124,99,966,0.08221,0.12027
2009,17-29 y.,Rural regions,Somewhat concerned,0.42906,385,966,0.39783,0.46029
2009,17-29 y.,Rural regions,Not concerned at all,0.46970,482,966,0.43822,0.50119
2009,30-45 y.,Urban regions,Very concerned,0.11854,341,3069,0.10710,0.12997
2009,30-45 y.,Urban regions,Somewhat concerned,0.52979,1556,3069,0.51213,0.54746
2009,30-45 y.,Urban regions,Not concerned at all,0.35167,1172,3069,0.33477,0.36857
2009,30-45 y.,Rural regions,Very concerned,0.13227,194,1585,0.11559,0.14896
2009,30-45 y.,Rural regions,Somewhat concerned,0.54033,877,1585,0.51579,0.56487
2009,30-45 y.,Rural regions,Not concerned at all,0.32740,514,1585,0.30429,0.35051
2009,46-65 y.,Urban regions,Very concerned,0.19450,705,4043,0.18230,0.20670
2009,46-65 y.,Urban regions,Somewhat concerned,0.55610,2266,4043,0.54078,0.57142
2009,46-65 y.,Urban regions,Not concerned at all,0.24940,1072,4043,0.23606,0.26274
2009,46-65 y.,Rural regions,Very concerned,0.21308,450,2269,0.19623,0.22994
2009,46-65 y.,Rural regions,Somewhat concerned,0.58710,1357,2269,0.56684,0.60737
2009,46-65 y.,Rural regions,Not concerned at all,0.19981,462,2269,0.18336,0.21627
2009,66 and older,Urban regions,Very concerned,0.32097,821,2695,0.30334,0.33860
2009,66 and older,Urban regions,Somewhat concerned,0.53962,1462,2695,0.52080,0.55844
2009,66 and older,Urban regions,Not concerned at all,0.13941,412,2695,0.12633,0.15249
2009,66 and older,Rural regions,Very concerned,0.31407,474,1456,0.29022,0.33792
2009,66 and older,Rural regions,Somewhat concerned,0.55355,801,1456,0.52800,0.57909
2009,66 and older,Rural regions,Not concerned at all,0.13238,181,1456,0.11496,0.14979
2010,17-29 y.,Urban regions,Very concerned,0.14426,375,2576,0.13069,0.15783
2010,17-29 y.,Urban regions,Somewhat concerned,0.38303,948,2576,0.36425,0.40181
2010,17-29 y.,Urban regions,Not concerned at all,0.47271,1253,2576,0.45343,0.49199
2010,17-29 y.,Rural regions,Very concerned,0.13570,182,1330,0.11729,0.15411
2010,17-29 y.,Rural regions,Somewhat concerned,0.40365,544,1330,0.37728,0.43003
2010,17-29 y.,Rural regions,Not concerned at all,0.46065,604,1330,0.43385,0.48744
2010,30-45 y.,Urban regions,Very concerned,0.14524,864,5965,0.13630,0.15418
2010,30-45 y.,Urban regions,Somewhat concerned,0.49907,2776,5965,0.48638,0.51176
2010,30-45 y.,Urban regions,Not concerned at all,0.35569,2325,5965,0.34354,0.36784
2010,30-45 y.,Rural regions,Very concerned,0.16536,495,3077,0.15223,0.17849
2010,30-45 y.,Rural regions,Somewhat concerned,0.51778,1548,3077,0.50012,0.53543
2010,30-45 y.,Rural regions,Not concerned at all,0.31686,1034,3077,0.30042,0.33331
2010,46-65 y.,Urban regions,Very concerned,0.22466,862,4460,0.21241,0.23691
2010,46-65 y.,Urban regions,Somewhat concerned,0.53355,2412,4460,0.51891,0.54819
2010,46-65 y.,Urban regions,Not concerned at all,0.24179,1186,4460,0.22922,0.25436
2010,46-65 y.,Rural regions,Very concerned,0.23853,531,2473,0.22173,0.25533
2010,46-65 y.,Rural regions,Somewhat concerned,0.58421,1426,2473,0.56479,0.60364
2010,46-65 y.,Rural regions,Not concerned at all,0.17726,516,2473,0.16220,0.19231
2010,66 and older,Urban regions,Very concerned,0.33411,812,2609,0.31600,0.35221
2010,66 and older,Urban regions,Somewhat concerned,0.51439,1376,2609,0.49521,0.53358
2010,66 and older,Urban regions,Not concerned at all,0.15150,421,2609,0.13774,0.16526
2010,66 and older,Rural regions,Very concerned,0.33633,457,1392,0.31150,0.36115
2010,66 and older,Rural regions,Somewhat concerned,0.53362,769,1392,0.50740,0.55984
2010,66 and older,Rural regions,Not concerned at all,0.13005,166,1392,0.11238,0.14773
2011,17-29 y.,Urban regions,Very concerned,0.11126,229,1996,0.09746,0.12506
2011,17-29 y.,Urban regions,Somewhat concerned,0.39439,788,1996,0.37295,0.41584
2011,17-29 y.,Urban regions,Not concerned at all,0.49435,979,1996,0.47241,0.51629
2011,17-29 y.,Rural regions,Very concerned,0.10327,115,966,0.08407,0.12247
2011,17-29 y.,Rural regions,Somewhat concerned,0.46683,389,966,0.43536,0.49831
2011,17-29 y.,Rural regions,Not concerned at all,0.42990,462,966,0.39866,0.46113
2011,30-45 y.,Urban regions,Very concerned,0.14353,465,3169,0.13132,0.15573
2011,30-45 y.,Urban regions,Somewhat concerned,0.47680,1560,3169,0.45941,0.49420
2011,30-45 y.,Urban regions,Not concerned at all,0.37967,1144,3169,0.36277,0.39657
2011,30-45 y.,Rural regions,Very concerned,0.16568,248,1646,0.14771,0.18364
2011,30-45 y.,Rural regions,Somewhat concerned,0.49112,863,1646,0.46696,0.51528
2011,30-45 y.,Rural regions,Not concerned at all,0.34320,535,1646,0.32026,0.36615
2011,46-65 y.,Urban regions,Very concerned,0.22267,995,4838,0.21095,0.23440
2011,46-65 y.,Urban regions,Somewhat concerned,0.52233,2540,4838,0.50825,0.53641
2011,46-65 y.,Urban regions,Not concerned at all,0.25500,1303,4838,0.24271,0.26728
2011,46-65 y.,Rural regions,Very concerned,0.25376,688,2868,0.23783,0.26969
2011,46-65 y.,Rural regions,Somewhat concerned,0.54505,1573,2868,0.52682,0.56328
2011,46-65 y.,Rural regions,Not concerned at all,0.20119,607,2868,0.18652,0.21587
2011,66 and older,Urban regions,Very concerned,0.31522,957,3269,0.29929,0.33115
2011,66 and older,Urban regions,Somewhat concerned,0.51068,1680,3269,0.49354,0.52782
2011,66 and older,Urban regions,Not concerned at all,0.17410,632,3269,0.16110,0.18711
2011,66 and older,Rural regions,Very concerned,0.31476,560,1750,0.29299,0.33652
2011,66 and older,Rural regions,Somewhat concerned,0.54719,936,1750,0.52386,0.57051
2011,66 and older,Rural regions,Not concerned at all,0.13806,254,1750,0.12189,0.15423
2012,17-29 y.,Urban regions,Very concerned,0.10275,212,1919,0.08916,0.11634
2012,17-29 y.,Urban regions,Somewhat concerned,0.38707,711,1919,0.36528,0.40887
2012,17-29 y.,Urban regions,Not concerned at all,0.51018,996,1919,0.48781,0.53255
2012,17-29 y.,Rural regions,Very concerned,0.13373,119,949,0.11206,0.15539
2012,17-29 y.,Rural regions,Somewhat concerned,0.43277,394,949,0.40123,0.46431
2012,17-29 y.,Rural regions,Not concerned at all,0.43351,436,949,0.40196,0.46505
2012,30-45 y.,Urban regions,Very concerned,0.14616,448,3019,0.13355,0.15876
