year,migback,sampreg,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,No migration background,East,Very concerned,0.23661,954,4362,0.22400,0.24922
2013,No migration background,East,Somewhat concerned,0.51736,2331,4362,0.50252,0.53219
2013,No migration background,East,Not concerned at all,0.24603,1077,4362,0.23325,0.25882
2013,Direct migration background,West,Very concerned,0.21897,1004,5040,0.20755,0.23039
2013,Direct migration background,West,Somewhat concerned,0.45331,2295,5040,0.43957,0.46706
2013,Direct migration background,West,Not concerned at all,0.32772,1741,5040,0.31476,0.34068
2013,Direct migration background,East,Very concerned,0.30420,95,389,0.25842,0.34998
2013,Direct migration background,East,Somewhat concerned,0.40926,168,389,0.36033,0.45819
2013,Direct migration background,East,Not concerned at all,0.28654,126,389,0.24155,0.33153
2013,Indirect migration background,West,Very concerned,0.10894,186,1546,0.09340,0.12448
2013,Indirect migration background,West,Somewhat concerned,0.37563,579,1546,0.35148,0.39978
2013,Indirect migration background,West,Not concerned at all,0.51543,781,1546,0.49051,0.54035
2013,Indirect migration background,East,Not concerned at all,0.39431,32,32,0.22228,0.56635
2014,No migration background,West,Very concerned,0.17668,2472,14938,0.17057,0.18280
2014,No migration background,West,Somewhat concerned,0.51893,7687,14938,0.51092,0.52695
2014,No migration background,West,Not concerned at all,0.30439,4779,14938,0.29701,0.31177
2014,No migration background,East,Very concerned,0.24597,1186,5109,0.23416,0.25778
2014,No migration background,East,Somewhat concerned,0.54993,2768,5109,0.53628,0.56357
2014,No migration background,East,Not concerned at all,0.20410,1155,5109,0.19304,0.21515
2014,Direct migration background,West,Very concerned,0.27487,1320,4885,0.26235,0.28739
2014,Direct migration background,West,Somewhat concerned,0.45179,2259,4885,0.43784,0.46575
2014,Direct migration background,West,Not concerned at all,0.27334,1306,4885,0.26084,0.28583
2014,Direct migration background,East,Very concerned,0.28409,105,367,0.23788,0.33029
2014,Direct migration background,East,Somewhat concerned,0.50396,165,367,0.45273,0.55518
2014,Direct migration background,East,Not concerned at all,0.21196,97,367,0.17008,0.25383
2014,Indirect migration background,West,Very concerned,0.15599,270,1604,0.13823,0.17375
2014,Indirect migration background,West,Somewhat concerned,0.41475,680,1604,0.39064,0.43887
2014,Indirect migration background,West,Not concerned at all,0.42926,654,1604,0.40503,0.45349
2014,Indirect migration background,East,Somewhat concerned,0.43283,39,83,0.32558,0.54007
2014,Indirect migration background,East,Not concerned at all,0.51949,44,83,0.41135,0.62763
2015,No migration background,West,Very concerned,0.17502,2262,14178,0.16876,0.18127
2015,No migration background,West,Somewhat concerned,0.52781,7447,14178,0.51960,0.53603
2015,No migration background,West,Not concerned at all,0.29717,4469,14178,0.28965,0.30469
2015,No migration background,East,Very concerned,0.23234,1042,4837,0.22044,0.24424
2015,No migration background,East,Somewhat concerned,0.55278,2648,4837,0.53877,0.56680
2015,No migration background,East,Not concerned at all,0.21488,1147,4837,0.20330,0.22645
2015,Direct migration background,West,Very concerned,0.24964,1273,5587,0.23829,0.26099
2015,Direct migration background,West,Somewhat concerned,0.47124,2582,5587,0.45815,0.48433
2015,Direct migration background,West,Not concerned at all,0.27912,1732,5587,0.26736,0.29088
2015,Direct migration background,East,Very concerned,0.24206,105,442,0.20208,0.28203
2015,Direct migration background,East,Somewhat concerned,0.45062,203,442,0.40418,0.49706
2015,Direct migration background,East,Not concerned at all,0.30732,134,442,0.26426,0.35038
2015,Indirect migration background,West,Very concerned,0.14966,242,1502,0.13162,0.16771
2015,Indirect migration background,West,Somewhat concerned,0.45205,691,1502,0.42688,0.47723
2015,Indirect migration background,West,Not concerned at all,0.39828,569,1502,0.37351,0.42305
2015,Indirect migration background,East,Somewhat concerned,0.35858,36,80,0.25282,0.46434
2015,Indirect migration background,East,Not concerned at all,0.46159,44,80,0.35166,0.57152
2016,No migration background,West,Very concerned,0.17127,2108,13169,0.16483,0.17770
2016,No migration background,West,Somewhat concerned,0.52791,6873,13169,0.51938,0.53643
2016,No migration background,West,Not concerned at all,0.30082,4188,13169,0.29299,0.30866
2016,No migration background,East,Very concerned,0.22902,998,4545,0.21680,0.24123
2016,No migration background,East,Somewhat concerned,0.54442,2464,4545,0.52994,0.55890
2016,No migration background,East,Not concerned at all,0.22656,1083,4545,0.21439,0.23873
2016,Direct migration background,West,Very concerned,0.26005,1546,7095,0.24984,0.27026
2016,Direct migration background,West,Somewhat concerned,0.48209,2856,7095,0.47047,0.49372
2016,Direct migration background,West,Not concerned at all,0.25786,2693,7095,0.24768,0.26804
2016,Direct migration background,East,Very concerned,0.28478,193,871,0.25479,0.31477
2016,Direct migration background,East,Somewhat concerned,0.38064,331,871,0.34838,0.41291
2016,Direct migration background,East,Not concerned at all,0.33458,347,871,0.30323,0.36593
2016,Indirect migration background,West,Very concerned,0.14313,232,1374,0.12460,0.16165
2016,Indirect migration background,West,Somewhat concerned,0.44415,602,1374,0.41786,0.47043
2016,Indirect migration background,West,Not concerned at all,0.41273,540,1374,0.38669,0.43877
2016,Indirect migration background,East,Somewhat concerned,0.43357,41,85,0.32760,0.53955
2016,Indirect migration background,East,Not concerned at all,0.42527,44,85,0.31954,0.53099
2017,No migration background,West,Very concerned,0.16836,2261,14941,0.16236,0.17436
2017,No migration background,West,Somewhat concerned,0.52629,7864,14941,0.51829,0.53430
2017,No migration background,West,Not concerned at all,0.30535,4816,14941,0.29796,0.31273
2017,No migration background,East,Very concerned,0.21818,1074,5088,0.20683,0.22953
2017,No migration background,East,Somewhat concerned,0.56365,2820,5088,0.55002,0.57728
2017,No migration background,East,Not concerned at all,0.21818,1194,5088,0.20683,0.22953
2017,Direct migration background,West,Very concerned,0.23115,1599,7794,0.22179,0.24051
2017,Direct migration background,West,Somewhat concerned,0.49020,3179,7794,0.47910,0.50130
2017,Direct migration background,West,Not concerned at all,0.27864,3016,7794,0.26869,0.28860
2017,Direct migration background,East,Very concerned,0.22383,195,964,0.19750,0.25015
2017,Direct migration background,East,Somewhat concerned,0.44886,381,964,0.41745,0.48028
2017,Direct migration background,East,Not concerned at all,0.32731,388,964,0.29767,0.35695
2017,Indirect migration background,West,Very concerned,0.12213,224,1516,0.10565,0.13862
2017,Indirect migration background,West,Somewhat concerned,0.46696,704,1516,0.44184,0.49208
2017,Indirect migration background,West,Not concerned at all,0.41090,588,1516,0.38613,0.43568
2017,Indirect migration background,East,Somewhat concerned,0.40022,39,88,0.29727,0.50317
2017,Indirect migration background,East,Not concerned at all,0.54027,49,88,0.43555,0.64500
2018,No migration background,West,Very concerned,0.13851,1819,14378,0.13287,0.14416
2018,No migration background,West,Somewhat concerned,0.54643,7702,14378,0.53829,0.55457
2018,No migration background,West,Not concerned at all,0.31506,4857,14378,0.30747,0.32265
2018,No migration background,East,Very concerned,0.19576,929,4988,0.18474,0.20677
2018,No migration background,East,Somewhat concerned,0.57143,2832,4988,0.55769,0.58516
2018,No migration background,East,Not concerned at all,0.23282,1227,4988,0.22109,0.24455
2018,Direct migration background,West,Very concerned,0.21196,1347,7264,0.20256,0.22136
2018,Direct migration background,West,Somewhat concerned,0.51434,3111,7264,0.50285,0.52583
2018,Direct migration background,West,Not concerned at all,0.27370,2806,7264,0.26345,0.28396
2018,Direct migration background,East,Very concerned,0.16422,169,889,0.13985,0.18859
2018,Direct migration background,East,Somewhat concerned,0.52123,325,889,0.48837,0.55409
2018,Direct migration background,East,Not concerned at all,0.31455,395,889,0.28401,0.34509
2018,Indirect migration background,West,Very concerned,0.12129,208,1498,0.10475,0.13783
2018,Indirect migration background,West,Somewhat concerned,0.45439,663,1498,0.42917,0.47962
2018,Indirect migration background,West,Not concerned at all,0.42432,627,1498,0.39928,0.44936
2018,Indirect migration background,East,Somewhat concerned,0.47356,53,103,0.37666,0.57046
2018,Indirect migration background,East,Not concerned at all,0.47138,50,103,0.37450,0.56825
2019,No migration background,Does not apply,Somewhat concerned,0.52396,36,36,0.35850,0.68942
2019,No migration background,West,Very concerned,0.16609,2140,14881,0.16011,0.17207
2019,No migration background,West,Somewhat concerned,0.54493,8132,14881,0.53693,0.55293
2019,No migration background,West,Not concerned at all,0.28898,4609,14881,0.28170,0.29626
2019,No migration background,East,Very concerned,0.24548,1101,5096,0.23367,0.25730
2019,No migration background,East,Somewhat concerned,0.55484,2885,5096,0.54119,0.56848
2019,No migration background,East,Not concerned at all,0.19968,1110,5096,0.18870,0.21066
2019,Direct migration background,West,Very concerned,0.24735,1248,6594,0.23693,0.25776
2019,Direct migration background,West,Somewhat concerned,0.50086,2672,6594,0.48879,0.51293
2019,Direct migration background,West,Not concerned at all,0.25179,2674,6594,0.24131,0.26227
2019,Direct migration background,East,Very concerned,0.30291,165,765,0.27032,0.33549
2019,Direct migration background,East,Somewhat concerned,0.40139,256,765,0.36663,0.43615
2019,Direct migration background,East,Not concerned at all,0.29570,344,765,0.26334,0.32806
2019,Indirect migration background,West,Very concerned,0.15993,246,1438,0.14097,0.17888
2019,Indirect migration background,West,Somewhat concerned,0.47287,684,1438,0.44705,0.49868
2019,Indirect migration background,West,Not concerned at all,0.36721,508,1438,0.34228,0.39213
2019,Indirect migration background,East,Somewhat concerned,0.49216,60,103,0.39514,0.58918
2019,Indirect migration background,East,Not concerned at all,0.41861,43,103,0.32287,0.51435
2020,No migration background,West,Very concerned,0.13869,1668,13777,0.13292,0.14446
2020,No migration background,West,Somewhat concerned,0.54823,7407,13777,0.53992,0.55654
2020,No migration background,West,Not concerned at all,0.31308,4702,13777,0.30533,0.32082
2020,No migration background,East,Very concerned,0.18931,819,4684,0.17809,0.20053
2020,No migration background,East,Somewhat concerned,0.57387,2669,4684,0.55970,0.58803
2020,No migration background,East,Not concerned at all,0.23683,1196,4684,0.22465,0.24900
2020,Direct migration background,West,Very concerned,0.21544,1525,8297,0.20659,0.22428
2020,Direct migration background,West,Somewhat concerned,0.50131,3369,8297,0.49055,0.51207
2020,Direct migration background,West,Not concerned at all,0.28325,3403,8297,0.27355,0.29295
2020,Direct migration background,East,Very concerned,0.19748,162,999,0.17278,0.22218
2020,Direct migration background,East,Somewhat concerned,0.47059,383,999,0.43962,0.50155
2020,Direct migration background,East,Not concerned at all,0.33194,454,999,0.30272,0.36115
2020,Indirect migration background,West,Very concerned,0.12211,177,1412,0.10503,0.13919
2020,Indirect migration background,West,Somewhat concerned,0.44637,656,1412,0.42043,0.47231
2020,Indirect migration background,West,Not concerned at all,0.43152,579,1412,0.40567,0.45736
2020,Indirect migration background,East,Somewhat concerned,0.48146,48,104,0.38497,0.57796
2020,Indirect migration background,East,Not concerned at all,0.47619,56,104,0.37974,0.57265
2021,No migration background,West,Very concerned,0.14592,1262,9890,0.13896,0.15288
2021,No migration background,West,Somewhat concerned,0.54727,5385,9890,0.53746,0.55708
2021,No migration background,West,Not concerned at all,0.30681,3243,9890,0.29772,0.31590
2021,No migration background,East,Very concerned,0.20626,602,3254,0.19236,0.22017
2021,No migration background,East,Somewhat concerned,0.53688,1791,3254,0.51975,0.55402
2021,No migration background,East,Not concerned at all,0.25685,861,3254,0.24184,0.27187
2021,Direct migration background,West,Very concerned,0.24829,1144,4890,0.23618,0.26040
2021,Direct migration background,West,Somewhat concerned,0.50514,1972,4890,0.49112,0.51915
2021,Direct migration background,West,Not concerned at all,0.24658,1774,4890,0.23449,0.25866
2021,Direct migration background,East,Very concerned,0.26076,115,554,0.22417,0.29735
2021,Direct migration background,East,Somewhat concerned,0.41832,221,554,0.37721,0.45944
2021,Direct migration background,East,Not concerned at all,0.32092,218,554,0.28201,0.35983
2021,Indirect migration background,West,Very concerned,0.14970,114,846,0.12564,0.17375
2021,Indirect migration background,West,Somewhat concerned,0.46473,403,846,0.43110,0.49836
2021,Indirect migration background,West,Not concerned at all,0.38557,329,846,0.35275,0.41839
2021,Indirect migration background,East,Somewhat concerned,0.46595,32,73,0.35073,0.58118
2021,Indirect migration background,East,Not concerned at all,0.38037,41,73,0.26823,0.49251
2022,No migration background,West,Very concerned,0.14876,1706,13609,0.14278,0.15474
2022,No migration background,West,Somewhat concerned,0.53181,7198,13609,0.52342,0.54019
2022,No migration background,West,Not concerned at all,0.31943,4705,13609,0.31160,0.32727
2022,No migration background,East,Very concerned,0.20315,823,4645,0.19158,0.21472
2022,No migration background,East,Somewhat concerned,0.56149,2651,4645,0.54722,0.57577
2022,No migration background,East,Not concerned at all,0.23535,1171,4645,0.22315,0.24756
2022,Direct migration background,West,Very concerned,0.23839,1186,5558,0.22718,0.24959
