year,sampreg,sex,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,East,male,Somewhat concerned,0.52896,1392,2574,0.50968,0.54825
2003,East,male,Not concerned at all,0.27915,742,2574,0.26182,0.29649
2003,East,female,Very concerned,0.22597,511,2751,0.21034,0.24160
2003,East,female,Somewhat concerned,0.53197,1522,2751,0.51332,0.55062
2003,East,female,Not concerned at all,0.24206,718,2751,0.22605,0.25807
2004,West,male,Very concerned,0.18302,1239,7839,0.17446,0.19158
2004,West,male,Somewhat concerned,0.48481,3766,7839,0.47374,0.49587
2004,West,male,Not concerned at all,0.33217,2834,7839,0.32174,0.34260
2004,West,female,Very concerned,0.21516,1559,8451,0.20640,0.22393
2004,West,female,Somewhat concerned,0.50299,4223,8451,0.49233,0.51365
2004,West,female,Not concerned at all,0.28185,2669,8451,0.27225,0.29144
2004,East,male,Very concerned,0.22780,498,2495,0.21134,0.24426
2004,East,male,Somewhat concerned,0.51847,1350,2495,0.49886,0.53808
2004,East,male,Not concerned at all,0.25373,647,2495,0.23665,0.27081
2004,East,female,Very concerned,0.28036,637,2707,0.26343,0.29728
2004,East,female,Somewhat concerned,0.52375,1480,2707,0.50493,0.54257
2004,East,female,Not concerned at all,0.19589,590,2707,0.18094,0.21085
2005,West,male,Very concerned,0.16852,1136,7440,0.16001,0.17702
2005,West,male,Somewhat concerned,0.50138,3662,7440,0.49002,0.51274
2005,West,male,Not concerned at all,0.33010,2642,7440,0.31942,0.34079
2005,West,female,Very concerned,0.21189,1495,8146,0.20302,0.22077
2005,West,female,Somewhat concerned,0.50632,4106,8146,0.49546,0.51718
2005,West,female,Not concerned at all,0.28179,2545,8146,0.27202,0.29156
2005,East,male,Very concerned,0.21751,456,2413,0.20104,0.23397
2005,East,male,Somewhat concerned,0.53904,1336,2413,0.51915,0.55894
2005,East,male,Not concerned at all,0.24345,621,2413,0.22632,0.26058
2005,East,female,Very concerned,0.26020,576,2602,0.24334,0.27706
2005,East,female,Somewhat concerned,0.52733,1430,2602,0.50815,0.54652
2005,East,female,Not concerned at all,0.21246,596,2602,0.19674,0.22819
2006,West,male,Very concerned,0.17310,1242,7886,0.16474,0.18145
2006,West,male,Somewhat concerned,0.47948,3814,7886,0.46845,0.49051
2006,West,male,Not concerned at all,0.34742,2830,7886,0.33691,0.35793
2006,West,female,Very concerned,0.22133,1687,8696,0.21261,0.23006
2006,West,female,Somewhat concerned,0.49425,4382,8696,0.48374,0.50476
2006,West,female,Not concerned at all,0.28442,2627,8696,0.27494,0.29390
2006,East,male,Very concerned,0.21144,473,2519,0.19549,0.22739
2006,East,male,Somewhat concerned,0.50549,1346,2519,0.48596,0.52502
2006,East,male,Not concerned at all,0.28307,700,2519,0.26548,0.30067
2006,East,female,Very concerned,0.25806,606,2736,0.24166,0.27446
2006,East,female,Somewhat concerned,0.52666,1500,2736,0.50794,0.54537
2006,East,female,Not concerned at all,0.21528,630,2736,0.19988,0.23068
2007,West,male,Very concerned,0.17114,1211,7319,0.16251,0.17977
2007,West,male,Somewhat concerned,0.49247,3563,7319,0.48102,0.50393
2007,West,male,Not concerned at all,0.33639,2545,7319,0.32556,0.34721
2007,West,female,Very concerned,0.20214,1483,8080,0.19338,0.21089
2007,West,female,Somewhat concerned,0.51310,4102,8080,0.50220,0.52400
2007,West,female,Not concerned at all,0.28476,2495,8080,0.27492,0.29460
2007,East,male,Very concerned,0.20354,449,2402,0.18744,0.21965
2007,East,male,Somewhat concerned,0.53719,1346,2402,0.51725,0.55714
2007,East,male,Not concerned at all,0.25926,607,2402,0.24174,0.27679
2007,East,female,Very concerned,0.23800,552,2582,0.22157,0.25443
2007,East,female,Somewhat concerned,0.55181,1449,2582,0.53263,0.57100
2007,East,female,Not concerned at all,0.21019,581,2582,0.19447,0.22591
2008,West,male,Very concerned,0.16411,1049,6868,0.15535,0.17287
2008,West,male,Somewhat concerned,0.48901,3370,6868,0.47719,0.50083
2008,West,male,Not concerned at all,0.34688,2449,6868,0.33563,0.35814
2008,West,female,Very concerned,0.20589,1408,7617,0.19681,0.21498
2008,West,female,Somewhat concerned,0.50043,3817,7617,0.48920,0.51166
2008,West,female,Not concerned at all,0.29368,2392,7617,0.28345,0.30390
2008,East,male,Very concerned,0.20702,437,2300,0.19046,0.22358
2008,East,male,Somewhat concerned,0.50890,1221,2300,0.48846,0.52933
2008,East,male,Not concerned at all,0.28408,642,2300,0.26565,0.30252
2008,East,female,Very concerned,0.23591,529,2458,0.21912,0.25270
2008,East,female,Somewhat concerned,0.54494,1357,2458,0.52525,0.56463
2008,East,female,Not concerned at all,0.21915,572,2458,0.20280,0.23551
2009,West,male,Very concerned,0.16386,1020,6388,0.15478,0.17294
2009,West,male,Somewhat concerned,0.51533,3265,6388,0.50307,0.52759
2009,West,male,Not concerned at all,0.32081,2103,6388,0.30936,0.33226
2009,West,female,Very concerned,0.20298,1302,7036,0.19359,0.21238
2009,West,female,Somewhat concerned,0.53045,3657,7036,0.51879,0.54212
2009,West,female,Not concerned at all,0.26656,2077,7036,0.25623,0.27690
2009,East,male,Very concerned,0.20721,422,2185,0.19021,0.22421
2009,East,male,Somewhat concerned,0.53208,1202,2185,0.51116,0.55301
2009,East,male,Not concerned at all,0.26071,561,2185,0.24229,0.27912
2009,East,female,Very concerned,0.24645,533,2344,0.22900,0.26390
2009,East,female,Somewhat concerned,0.53989,1300,2344,0.51971,0.56007
2009,East,female,Not concerned at all,0.21366,511,2344,0.19706,0.23026
2010,West,male,Very concerned,0.19085,1443,8376,0.18244,0.19927
2010,West,male,Somewhat concerned,0.50352,4061,8376,0.49282,0.51423
2010,West,male,Not concerned at all,0.30562,2872,8376,0.29576,0.31549
2010,West,female,Very concerned,0.22850,1925,10052,0.22029,0.23671
2010,West,female,Somewhat concerned,0.50076,4908,10052,0.49099,0.51054
2010,West,female,Not concerned at all,0.27074,3219,10052,0.26205,0.27942
2010,East,male,Very concerned,0.23431,518,2500,0.21770,0.25092
2010,East,male,Somewhat concerned,0.50919,1288,2500,0.48959,0.52879
2010,East,male,Not concerned at all,0.25650,694,2500,0.23938,0.27362
2010,East,female,Very concerned,0.28417,692,2954,0.26790,0.30043
2010,East,female,Somewhat concerned,0.52100,1542,2954,0.50298,0.53901
2010,East,female,Not concerned at all,0.19484,720,2954,0.18055,0.20912
2011,West,male,Very concerned,0.17987,1316,7383,0.17110,0.18863
2011,West,male,Somewhat concerned,0.49115,3596,7383,0.47975,0.50256
2011,West,male,Not concerned at all,0.32898,2471,7383,0.31826,0.33970
2011,West,female,Very concerned,0.23060,1751,8277,0.22152,0.23967
2011,West,female,Somewhat concerned,0.49688,4162,8277,0.48611,0.50765
2011,West,female,Not concerned at all,0.27252,2364,8277,0.26293,0.28212
2011,East,male,Very concerned,0.24432,540,2298,0.22674,0.26189
2011,East,male,Somewhat concerned,0.50896,1192,2298,0.48852,0.52941
2011,East,male,Not concerned at all,0.24672,566,2298,0.22909,0.26435
2011,East,female,Very concerned,0.28254,650,2544,0.26504,0.30004
2011,East,female,Somewhat concerned,0.53481,1379,2544,0.51543,0.55420
2011,East,female,Not concerned at all,0.18265,515,2544,0.16763,0.19767
2012,West,male,Very concerned,0.18795,1329,7328,0.17900,0.19689
2012,West,male,Somewhat concerned,0.48176,3534,7328,0.47032,0.49320
2012,West,male,Not concerned at all,0.33029,2465,7328,0.31953,0.34106
2012,West,female,Very concerned,0.21256,1665,8245,0.20372,0.22139
2012,West,female,Somewhat concerned,0.50949,4178,8245,0.49870,0.52029
2012,West,female,Not concerned at all,0.27795,2402,8245,0.26828,0.28762
2012,East,male,Very concerned,0.23408,523,2286,0.21672,0.25144
2012,East,male,Somewhat concerned,0.53691,1226,2286,0.51647,0.55736
2012,East,male,Not concerned at all,0.22901,537,2286,0.21178,0.24624
2012,East,female,Very concerned,0.29180,673,2540,0.27411,0.30948
2012,East,female,Somewhat concerned,0.52490,1358,2540,0.50548,0.54433
2012,East,female,Not concerned at all,0.18330,509,2540,0.16825,0.19835
2013,West,male,Very concerned,0.16131,1369,8884,0.15366,0.16895
2013,West,male,Somewhat concerned,0.46240,4056,8884,0.45204,0.47277
2013,West,male,Not concerned at all,0.37629,3459,8884,0.36622,0.38636
2013,West,female,Very concerned,0.18922,1803,10022,0.18155,0.19688
2013,West,female,Somewhat concerned,0.49879,4883,10022,0.48900,0.50858
2013,West,female,Not concerned at all,0.31199,3336,10022,0.30292,0.32106
2013,East,male,Very concerned,0.20749,449,2272,0.19081,0.22417
2013,East,male,Somewhat concerned,0.50799,1181,2272,0.48743,0.52856
2013,East,male,Not concerned at all,0.28451,642,2272,0.26596,0.30307
2013,East,female,Very concerned,0.27018,607,2543,0.25292,0.28744
2013,East,female,Somewhat concerned,0.51632,1343,2543,0.49689,0.53574
2013,East,female,Not concerned at all,0.21350,593,2543,0.19757,0.22943
2014,West,male,Very concerned,0.17198,1709,9860,0.16454,0.17943
2014,West,male,Somewhat concerned,0.48899,4797,9860,0.47912,0.49886
2014,West,male,Not concerned at all,0.33903,3354,9860,0.32968,0.34837
2014,West,female,Very concerned,0.21036,2353,11567,0.20293,0.21778
2014,West,female,Somewhat concerned,0.51419,5829,11567,0.50508,0.52329
2014,West,female,Not concerned at all,0.27546,3385,11567,0.26732,0.28360
2014,East,male,Very concerned,0.21952,530,2538,0.20341,0.23563
2014,East,male,Somewhat concerned,0.54409,1368,2538,0.52471,0.56347
2014,East,male,Not concerned at all,0.23639,640,2538,0.21985,0.25292
2014,East,female,Very concerned,0.27038,767,3027,0.25456,0.28621
2014,East,female,Somewhat concerned,0.54980,1604,3027,0.53207,0.56752
2014,East,female,Not concerned at all,0.17982,656,3027,0.16614,0.19350
2015,West,male,Very concerned,0.16558,1572,9791,0.15821,0.17294
2015,West,male,Somewhat concerned,0.51029,4878,9791,0.50038,0.52019
2015,West,male,Not concerned at all,0.32414,3341,9791,0.31487,0.33341
2015,West,female,Very concerned,0.20621,2205,11476,0.19881,0.21361
2015,West,female,Somewhat concerned,0.51706,5842,11476,0.50792,0.52620
2015,West,female,Not concerned at all,0.27673,3429,11476,0.26855,0.28492
2015,East,male,Very concerned,0.20799,482,2454,0.19193,0.22405
2015,East,male,Somewhat concerned,0.55127,1324,2454,0.53159,0.57095
2015,East,male,Not concerned at all,0.24074,648,2454,0.22382,0.25766
2015,East,female,Very concerned,0.25572,679,2919,0.23989,0.27155
2015,East,female,Somewhat concerned,0.54116,1563,2919,0.52308,0.55924
2015,East,female,Not concerned at all,0.20312,677,2919,0.18852,0.21772
2016,West,male,Very concerned,0.16164,1670,10238,0.15451,0.16877
2016,West,male,Somewhat concerned,0.51293,4787,10238,0.50325,0.52262
2016,West,male,Not concerned at all,0.32543,3781,10238,0.31635,0.33450
2016,West,female,Very concerned,0.20782,2216,11400,0.20037,0.21526
2016,West,female,Somewhat concerned,0.51645,5544,11400,0.50727,0.52562
2016,West,female,Not concerned at all,0.27574,3640,11400,0.26753,0.28394
2016,East,male,Very concerned,0.19553,499,2575,0.18020,0.21085
2016,East,male,Somewhat concerned,0.55046,1309,2575,0.53124,0.56968
2016,East,male,Not concerned at all,0.25401,767,2575,0.23720,0.27083
2016,East,female,Very concerned,0.26401,706,2940,0.24808,0.27995
2016,East,female,Somewhat concerned,0.51939,1527,2940,0.50133,0.53746
2016,East,female,Not concerned at all,0.21659,707,2940,0.20170,0.23149
2017,West,male,Very concerned,0.15828,1758,11575,0.15163,0.16493
2017,West,male,Somewhat concerned,0.51442,5441,11575,0.50532,0.52353
2017,West,male,Not concerned at all,0.32729,4376,11575,0.31874,0.33584
2017,West,female,Very concerned,0.19414,2326,12676,0.18725,0.20102
2017,West,female,Somewhat concerned,0.51785,6306,12676,0.50915,0.52655
2017,West,female,Not concerned at all,0.28801,4044,12676,0.28013,0.29589
2017,East,male,Very concerned,0.19255,538,2897,0.17819,0.20692
2017,East,male,Somewhat concerned,0.55611,1493,2897,0.53801,0.57420
2017,East,male,Not concerned at all,0.25134,866,2897,0.23554,0.26714
2017,East,female,Very concerned,0.23933,741,3253,0.22467,0.25399
2017,East,female,Somewhat concerned,0.55474,1747,3253,0.53766,0.57182
2017,East,female,Not concerned at all,0.20593,765,3253,0.19203,0.21983
2018,West,male,Very concerned,0.13605,1424,11028,0.12965,0.14245
2018,West,male,Somewhat concerned,0.52783,5333,11028,0.51851,0.53715
2018,West,male,Not concerned at all,0.33612,4271,11028,0.32730,0.34494
2018,West,female,Very concerned,0.16483,1950,12112,0.15823,0.17144
2018,West,female,Somewhat concerned,0.54111,6143,12112,0.53223,0.54998
2018,West,female,Not concerned at all,0.29406,4019,12112,0.28594,0.30217
2018,East,male,Very concerned,0.16979,477,2817,0.15592,0.18366
2018,East,male,Somewhat concerned,0.56654,1472,2817,0.54824,0.58484
2018,East,male,Not concerned at all,0.26367,868,2817,0.24740,0.27994
2018,East,female,Very concerned,0.21277,633,3175,0.19853,0.22700
2018,East,female,Somewhat concerned,0.56779,1738,3175,0.55056,0.58503
2018,East,female,Not concerned at all,0.21944,804,3175,0.20504,0.23384
2019,West,male,Very concerned,0.16574,1610,11265,0.15887,0.17261
2019,West,male,Somewhat concerned,0.52665,5507,11265,0.51743,0.53587
2019,West,male,Not concerned at all,0.30761,4148,11265,0.29909,0.31613
2019,West,female,Very concerned,0.19467,2023,11646,0.18748,0.20186
2019,West,female,Somewhat concerned,0.53730,5980,11646,0.52825,0.54636
2019,West,female,Not concerned at all,0.26803,3643,11646,0.25998,0.27607
2019,East,male,Very concerned,0.21414,568,2888,0.19917,0.22910
2019,East,male,Somewhat concerned,0.56314,1533,2888,0.54505,0.58124
2019,East,male,Not concerned at all,0.22272,787,2888,0.20754,0.23790
2019,East,female,Very concerned,0.27579,713,3090,0.26003,0.29155
2019,East,female,Somewhat concerned,0.52982,1667,3090,0.51222,0.54742
2019,East,female,Not concerned at all,0.19439,710,3090,0.18043,0.20835
2020,West,male,Very concerned,0.13743,1491,11706,0.13120,0.14367
2020,West,male,Somewhat concerned,0.52170,5437,11706,0.51265,0.53074
2020,West,male,Not concerned at all,0.34087,4778,11706,0.33228,0.34946
2020,West,female,Very concerned,0.16348,1879,11775,0.15680,0.17016
2020,West,female,Somewhat concerned,0.54563,5990,11775,0.53664,0.55463
2020,West,female,Not concerned at all,0.29089,3906,11775,0.28269,0.29909
2020,East,male,Very concerned,0.17114,430,2831,0.15726,0.18501
2020,East,male,Somewhat concerned,0.55589,1470,2831,0.53758,0.57420
2020,East,male,Not concerned at all,0.27297,931,2831,0.25656,0.28939
2020,East,female,Very concerned,0.20180,562,2965,0.18735,0.21625
2020,East,female,Somewhat concerned,0.57731,1628,2965,0.55952,0.59509
2020,East,female,Not concerned at all,0.22090,775,2965,0.20596,0.23583
2021,West,male,Very concerned,0.14641,1124,7595,0.13845,0.15436
2021,West,male,Somewhat concerned,0.53759,3664,7595,0.52638,0.54881
2021,West,male,Not concerned at all,0.31600,2807,7595,0.30554,0.32646
2021,West,female,Very concerned,0.18095,1395,8026,0.17252,0.18937
2021,West,female,Somewhat concerned,0.53233,4092,8026,0.52141,0.54325
2021,West,female,Not concerned at all,0.28672,2539,8026,0.27683,0.29662
2021,East,male,Very concerned,0.17987,308,1856,0.16240,0.19735
2021,East,male,Somewhat concerned,0.52152,936,1856,0.49879,0.54425
2021,East,male,Not concerned at all,0.29861,612,1856,0.27778,0.31943
2021,East,female,Very concerned,0.23627,418,2032,0.21780,0.25475
2021,East,female,Somewhat concerned,0.53506,1106,2032,0.51337,0.55675
2021,East,female,Not concerned at all,0.22867,508,2032,0.21040,0.24693
2022,West,male,Very concerned,0.14211,1317,9898,0.13523,0.14899
2022,West,male,Somewhat concerned,0.51511,4963,9898,0.50527,0.52496
2022,West,male,Not concerned at all,0.34277,3618,9898,0.33342,0.35213
2022,West,female,Very concerned,0.18812,1746,10545,0.18066,0.19558
2022,West,female,Somewhat concerned,0.52442,5592,10545,0.51489,0.53396
2022,West,female,Not concerned at all,0.28746,3207,10545,0.27882,0.29610
2022,East,male,Very concerned,0.16868,415,2623,0.15435,0.18301
2022,East,male,Somewhat concerned,0.53926,1444,2623,0.52018,0.55834
2022,East,male,Not concerned at all,0.29206,764,2623,0.27465,0.30946
2022,East,female,Very concerned,0.23759,624,2948,0.22222,0.25296
2022,East,female,Somewhat concerned,0.56063,1633,2948,0.54271,0.57854
2022,East,female,Not concerned at all,0.20178,691,2948,0.18729,0.21627
