year,migback,sex,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Direct migration background,female,Somewhat concerned,0.47188,796,1661,0.44786,0.49589
2000,Direct migration background,female,Not concerned at all,0.27764,456,1661,0.25610,0.29919
2000,Indirect migration background,male,Very concerned,0.13581,50,398,0.10211,0.16951
2000,Indirect migration background,male,Somewhat concerned,0.32574,119,398,0.27964,0.37184
2000,Indirect migration background,male,Not concerned at all,0.53846,229,398,0.48942,0.58749
2000,Indirect migration background,female,Very concerned,0.12172,49,411,0.09007,0.15337
2000,Indirect migration background,female,Somewhat concerned,0.39909,166,411,0.35168,0.44649
2000,Indirect migration background,female,Not concerned at all,0.47919,196,411,0.43083,0.52755
2001,No migration background,male,Very concerned,0.15479,1311,8668,0.14718,0.16241
2001,No migration background,male,Somewhat concerned,0.49455,4279,8668,0.48402,0.50508
2001,No migration background,male,Not concerned at all,0.35066,3078,8668,0.34061,0.36070
2001,No migration background,female,Very concerned,0.19849,1728,9444,0.19044,0.20653
2001,No migration background,female,Somewhat concerned,0.50680,4795,9444,0.49671,0.51688
2001,No migration background,female,Not concerned at all,0.29471,2921,9444,0.28552,0.30391
2001,Direct migration background,male,Very concerned,0.22241,317,1421,0.20078,0.24404
2001,Direct migration background,male,Somewhat concerned,0.45967,657,1421,0.43375,0.48560
2001,Direct migration background,male,Not concerned at all,0.31792,447,1421,0.29370,0.34214
2001,Direct migration background,female,Very concerned,0.25819,378,1471,0.23582,0.28056
2001,Direct migration background,female,Somewhat concerned,0.45889,686,1471,0.43341,0.48436
2001,Direct migration background,female,Not concerned at all,0.28292,407,1471,0.25990,0.30595
2001,Indirect migration background,male,Very concerned,0.13849,42,366,0.10306,0.17393
2001,Indirect migration background,male,Somewhat concerned,0.38070,126,366,0.33088,0.43051
2001,Indirect migration background,male,Not concerned at all,0.48081,198,366,0.42955,0.53207
2001,Indirect migration background,female,Very concerned,0.09311,43,388,0.06416,0.12206
2001,Indirect migration background,female,Somewhat concerned,0.46320,163,388,0.41352,0.51288
2001,Indirect migration background,female,Not concerned at all,0.44369,182,388,0.39419,0.49319
2002,No migration background,male,Very concerned,0.15355,1286,9355,0.14625,0.16086
2002,No migration background,male,Somewhat concerned,0.48229,4522,9355,0.47216,0.49242
2002,No migration background,male,Not concerned at all,0.36416,3547,9355,0.35441,0.37391
2002,No migration background,female,Very concerned,0.19975,1671,10005,0.19191,0.20758
2002,No migration background,female,Somewhat concerned,0.49875,5016,10005,0.48896,0.50855
2002,No migration background,female,Not concerned at all,0.30150,3318,10005,0.29251,0.31049
2002,Direct migration background,male,Very concerned,0.21793,288,1354,0.19593,0.23993
2002,Direct migration background,male,Somewhat concerned,0.47076,634,1354,0.44416,0.49736
2002,Direct migration background,male,Not concerned at all,0.31131,432,1354,0.28664,0.33598
2002,Direct migration background,female,Very concerned,0.25502,380,1426,0.23239,0.27766
2002,Direct migration background,female,Somewhat concerned,0.50221,681,1426,0.47625,0.52817
2002,Direct migration background,female,Not concerned at all,0.24277,365,1426,0.22050,0.26503
2002,Indirect migration background,male,Very concerned,0.10897,37,362,0.07682,0.14111
2002,Indirect migration background,male,Somewhat concerned,0.40289,120,362,0.35229,0.45349
2002,Indirect migration background,male,Not concerned at all,0.48814,205,362,0.43658,0.53971
2002,Indirect migration background,female,Very concerned,0.09528,42,400,0.06647,0.12408
2002,Indirect migration background,female,Somewhat concerned,0.46333,166,400,0.41440,0.51226
2002,Indirect migration background,female,Not concerned at all,0.44139,192,400,0.39267,0.49012
2003,No migration background,male,Very concerned,0.14919,1219,9013,0.14183,0.15655
2003,No migration background,male,Somewhat concerned,0.49254,4460,9013,0.48222,0.50286
2003,No migration background,male,Not concerned at all,0.35827,3334,9013,0.34837,0.36817
2003,No migration background,female,Very concerned,0.18394,1494,9675,0.17622,0.19166
2003,No migration background,female,Somewhat concerned,0.51544,4993,9675,0.50548,0.52540
2003,No migration background,female,Not concerned at all,0.30062,3188,9675,0.29148,0.30976
2003,Direct migration background,male,Very concerned,0.23935,292,1254,0.21573,0.26298
2003,Direct migration background,male,Somewhat concerned,0.43417,536,1254,0.40673,0.46162
2003,Direct migration background,male,Not concerned at all,0.32647,426,1254,0.30051,0.35244
2003,Direct migration background,female,Very concerned,0.25623,349,1343,0.23287,0.27958
2003,Direct migration background,female,Somewhat concerned,0.47142,625,1343,0.44471,0.49813
2003,Direct migration background,female,Not concerned at all,0.27235,369,1343,0.24853,0.29617
2003,Indirect migration background,male,Very concerned,0.14273,40,365,0.10679,0.17867
2003,Indirect migration background,male,Somewhat concerned,0.36526,130,365,0.31580,0.41473
2003,Indirect migration background,male,Not concerned at all,0.49201,195,365,0.44065,0.54337
2003,Indirect migration background,female,Very concerned,0.12282,51,407,0.09089,0.15475
2003,Indirect migration background,female,Somewhat concerned,0.40680,172,407,0.35902,0.45459
2003,Indirect migration background,female,Not concerned at all,0.47038,184,407,0.42183,0.51893
2004,No migration background,male,Very concerned,0.18291,1388,8751,0.17481,0.19101
2004,No migration background,male,Somewhat concerned,0.50101,4430,8751,0.49053,0.51148
2004,No migration background,male,Not concerned at all,0.31608,2933,8751,0.30634,0.32582
2004,No migration background,female,Very concerned,0.22118,1766,9445,0.21281,0.22955
2004,No migration background,female,Somewhat concerned,0.51687,4927,9445,0.50679,0.52695
2004,No migration background,female,Not concerned at all,0.26195,2752,9445,0.25308,0.27081
2004,Direct migration background,male,Very concerned,0.25971,299,1204,0.23493,0.28449
2004,Direct migration background,male,Somewhat concerned,0.44892,543,1204,0.42082,0.47703
2004,Direct migration background,male,Not concerned at all,0.29137,362,1204,0.26569,0.31704
2004,Direct migration background,female,Very concerned,0.29309,370,1304,0.26837,0.31780
2004,Direct migration background,female,Somewhat concerned,0.46235,606,1304,0.43528,0.48942
2004,Direct migration background,female,Not concerned at all,0.24456,328,1304,0.22122,0.26790
2004,Indirect migration background,male,Very concerned,0.14246,50,379,0.10722,0.17769
2004,Indirect migration background,male,Somewhat concerned,0.41296,143,379,0.36332,0.46259
2004,Indirect migration background,male,Not concerned at all,0.44458,186,379,0.39449,0.49468
2004,Indirect migration background,female,Very concerned,0.11868,60,409,0.08730,0.15006
2004,Indirect migration background,female,Somewhat concerned,0.42571,170,409,0.37773,0.47369
2004,Indirect migration background,female,Not concerned at all,0.45562,179,409,0.40729,0.50394
2005,No migration background,male,Very concerned,0.16954,1273,8347,0.16149,0.17759
2005,No migration background,male,Somewhat concerned,0.52046,4338,8347,0.50974,0.53118
2005,No migration background,male,Not concerned at all,0.31000,2736,8347,0.30008,0.31993
2005,No migration background,female,Very concerned,0.21181,1659,9078,0.20341,0.22022
2005,No migration background,female,Somewhat concerned,0.51468,4758,9078,0.50440,0.52496
2005,No migration background,female,Not concerned at all,0.27351,2661,9078,0.26434,0.28268
2005,Direct migration background,male,Very concerned,0.24572,279,1111,0.22040,0.27105
2005,Direct migration background,male,Somewhat concerned,0.45563,507,1111,0.42633,0.48493
2005,Direct migration background,male,Not concerned at all,0.29865,325,1111,0.27172,0.32557
2005,Direct migration background,female,Very concerned,0.29976,361,1247,0.27432,0.32520
2005,Direct migration background,female,Somewhat concerned,0.50130,601,1247,0.47354,0.52906
2005,Direct migration background,female,Not concerned at all,0.19894,285,1247,0.17677,0.22110
2005,Indirect migration background,male,Very concerned,0.13053,40,395,0.09726,0.16379
2005,Indirect migration background,male,Somewhat concerned,0.43072,153,395,0.38182,0.47961
2005,Indirect migration background,male,Not concerned at all,0.43876,202,395,0.38976,0.48776
2005,Indirect migration background,female,Very concerned,0.13927,51,423,0.10624,0.17231
2005,Indirect migration background,female,Somewhat concerned,0.44172,177,423,0.39434,0.48910
2005,Indirect migration background,female,Not concerned at all,0.41901,195,423,0.37193,0.46609
2006,No migration background,male,Very concerned,0.17092,1393,8923,0.16311,0.17874
2006,No migration background,male,Somewhat concerned,0.49673,4518,8923,0.48636,0.50711
2006,No migration background,male,Not concerned at all,0.33234,3012,8923,0.32257,0.34212
2006,No migration background,female,Very concerned,0.21897,1844,9747,0.21076,0.22718
2006,No migration background,female,Somewhat concerned,0.50945,5131,9747,0.49952,0.51937
2006,No migration background,female,Not concerned at all,0.27159,2772,9747,0.26276,0.28042
2006,Direct migration background,male,Very concerned,0.26899,282,1096,0.24272,0.29525
2006,Direct migration background,male,Somewhat concerned,0.42210,489,1096,0.39285,0.45135
2006,Direct migration background,male,Not concerned at all,0.30891,325,1096,0.28154,0.33628
2006,Direct migration background,female,Very concerned,0.30338,386,1267,0.27805,0.32870
2006,Direct migration background,female,Somewhat concerned,0.45996,572,1267,0.43250,0.48741
2006,Direct migration background,female,Not concerned at all,0.23667,309,1267,0.21325,0.26008
2006,Indirect migration background,male,Very concerned,0.09833,40,386,0.06859,0.12807
2006,Indirect migration background,male,Somewhat concerned,0.43226,153,386,0.38277,0.48174
2006,Indirect migration background,male,Not concerned at all,0.46941,193,386,0.41956,0.51926
2006,Indirect migration background,female,Very concerned,0.16211,63,418,0.12674,0.19749
2006,Indirect migration background,female,Somewhat concerned,0.44251,179,418,0.39484,0.49019
2006,Indirect migration background,female,Not concerned at all,0.39538,176,418,0.34845,0.44230
2007,No migration background,male,Very concerned,0.16889,1362,8383,0.16087,0.17691
2007,No migration background,male,Somewhat concerned,0.51497,4332,8383,0.50427,0.52567
2007,No migration background,male,Not concerned at all,0.31614,2689,8383,0.30619,0.32609
2007,No migration background,female,Very concerned,0.20115,1675,9125,0.19293,0.20938
2007,No migration background,female,Somewhat concerned,0.52762,4818,9125,0.51738,0.53787
2007,No migration background,female,Not concerned at all,0.27123,2632,9125,0.26210,0.28035
2007,Direct migration background,male,Very concerned,0.25200,250,975,0.22473,0.27926
2007,Direct migration background,male,Somewhat concerned,0.44051,436,975,0.40933,0.47169
2007,Direct migration background,male,Not concerned at all,0.30750,289,975,0.27851,0.33648
2007,Direct migration background,female,Very concerned,0.28863,310,1127,0.26216,0.31509
2007,Direct migration background,female,Somewhat concerned,0.48204,540,1127,0.45285,0.51122
2007,Direct migration background,female,Not concerned at all,0.22934,277,1127,0.20478,0.25389
2007,Indirect migration background,male,Very concerned,0.12498,48,363,0.09091,0.15904
2007,Indirect migration background,male,Somewhat concerned,0.41358,141,363,0.36285,0.46432
2007,Indirect migration background,male,Not concerned at all,0.46144,174,363,0.41008,0.51279
2007,Indirect migration background,female,Very concerned,0.11148,50,410,0.08098,0.14198
2007,Indirect migration background,female,Somewhat concerned,0.49667,193,410,0.44821,0.54513
2007,Indirect migration background,female,Not concerned at all,0.39185,167,410,0.34454,0.43916
2008,No migration background,male,Very concerned,0.16434,1238,7927,0.15619,0.17250
2008,No migration background,male,Somewhat concerned,0.50119,4026,7927,0.49018,0.51220
2008,No migration background,male,Not concerned at all,0.33446,2663,7927,0.32408,0.34485
2008,No migration background,female,Very concerned,0.20274,1591,8655,0.19427,0.21121
2008,No migration background,female,Somewhat concerned,0.51929,4514,8655,0.50876,0.52981
2008,No migration background,female,Not concerned at all,0.27797,2550,8655,0.26853,0.28741
2008,Direct migration background,male,Very concerned,0.25763,217,877,0.22867,0.28659
2008,Direct migration background,male,Somewhat concerned,0.44891,406,877,0.41597,0.48184
2008,Direct migration background,male,Not concerned at all,0.29347,254,877,0.26331,0.32362
2008,Direct migration background,female,Very concerned,0.29737,293,1021,0.26932,0.32543
2008,Direct migration background,female,Somewhat concerned,0.47863,494,1021,0.44797,0.50928
2008,Direct migration background,female,Not concerned at all,0.22400,234,1021,0.19841,0.24959
2008,Indirect migration background,male,Very concerned,0.08737,31,364,0.05832,0.11641
2008,Indirect migration background,male,Somewhat concerned,0.46347,159,364,0.41217,0.51477
2008,Indirect migration background,male,Not concerned at all,0.44916,174,364,0.39799,0.50033
2008,Indirect migration background,female,Very concerned,0.12079,53,399,0.08877,0.15281
2008,Indirect migration background,female,Somewhat concerned,0.39685,166,399,0.34878,0.44491
2008,Indirect migration background,female,Not concerned at all,0.48236,180,399,0.43327,0.53145
2009,No migration background,male,Very concerned,0.16244,1213,7476,0.15408,0.17080
2009,No migration background,male,Somewhat concerned,0.53281,3957,7476,0.52150,0.54412
2009,No migration background,male,Not concerned at all,0.30475,2306,7476,0.29431,0.31518
2009,No migration background,female,Very concerned,0.20222,1533,8119,0.19348,0.21096
2009,No migration background,female,Somewhat concerned,0.54243,4349,8119,0.53159,0.55326
2009,No migration background,female,Not concerned at all,0.25535,2237,8119,0.24587,0.26484
2009,Direct migration background,male,Very concerned,0.25913,187,758,0.22791,0.29034
2009,Direct migration background,male,Somewhat concerned,0.46450,366,758,0.42897,0.50002
2009,Direct migration background,male,Not concerned at all,0.27638,205,758,0.24452,0.30824
2009,Direct migration background,female,Very concerned,0.30896,253,897,0.27870,0.33921
2009,Direct migration background,female,Somewhat concerned,0.48012,438,897,0.44741,0.51284
2009,Direct migration background,female,Not concerned at all,0.21092,206,897,0.18420,0.23763
2009,Indirect migration background,male,Very concerned,0.12926,42,339,0.09349,0.16503
2009,Indirect migration background,male,Somewhat concerned,0.41009,144,339,0.35766,0.46253
2009,Indirect migration background,male,Not concerned at all,0.46064,153,339,0.40750,0.51378
2009,Indirect migration background,female,Very concerned,0.10410,49,364,0.07269,0.13552
2009,Indirect migration background,female,Somewhat concerned,0.49378,170,364,0.44235,0.54521
2009,Indirect migration background,female,Not concerned at all,0.40212,145,364,0.35168,0.45256
2010,No migration background,male,Very concerned,0.18992,1547,9061,0.18185,0.19800
2010,No migration background,male,Somewhat concerned,0.51988,4583,9061,0.50959,0.53017
2010,No migration background,male,Not concerned at all,0.29020,2931,9061,0.28085,0.29954
2010,No migration background,female,Very concerned,0.22725,2082,10767,0.21934,0.23517
2010,No migration background,female,Somewhat concerned,0.51882,5425,10767,0.50938,0.52826
2010,No migration background,female,Not concerned at all,0.25393,3260,10767,0.24571,0.26215
2010,Direct migration background,male,Very concerned,0.26666,336,1321,0.24280,0.29051
2010,Direct migration background,male,Somewhat concerned,0.44391,563,1321,0.41711,0.47072
2010,Direct migration background,male,Not concerned at all,0.28943,422,1321,0.26497,0.31390
2010,Direct migration background,female,Very concerned,0.31710,429,1646,0.29461,0.33958
2010,Direct migration background,female,Somewhat concerned,0.45401,782,1646,0.42995,0.47807
2010,Direct migration background,female,Not concerned at all,0.22890,435,1646,0.20859,0.24920
2010,Indirect migration background,male,Very concerned,0.17257,78,494,0.13922,0.20593
2010,Indirect migration background,male,Somewhat concerned,0.39752,203,494,0.35432,0.44072
2010,Indirect migration background,male,Not concerned at all,0.42991,213,494,0.38621,0.47361
2010,Indirect migration background,female,Very concerned,0.18678,106,593,0.15539,0.21818
2010,Indirect migration background,female,Somewhat concerned,0.38635,243,593,0.34713,0.42558
2010,Indirect migration background,female,Not concerned at all,0.42686,244,593,0.38702,0.46671
2011,No migration background,male,Very concerned,0.18763,1578,8426,0.17930,0.19597
2011,No migration background,male,Somewhat concerned,0.50093,4229,8426,0.49025,0.51161
2011,No migration background,male,Not concerned at all,0.31144,2619,8426,0.30155,0.32133
2011,No migration background,female,Very concerned,0.23232,1998,9303,0.22374,0.24090
2011,No migration background,female,Somewhat concerned,0.51345,4838,9303,0.50329,0.52360
2011,No migration background,female,Not concerned at all,0.25423,2467,9303,0.24538,0.26308
2011,Direct migration background,male,Very concerned,0.24781,229,880,0.21927,0.27635
2011,Direct migration background,male,Somewhat concerned,0.48206,406,880,0.44903,0.51510
2011,Direct migration background,male,Not concerned at all,0.27013,245,880,0.24077,0.29948
2011,Direct migration background,female,Very concerned,0.31739,333,1102,0.28990,0.34489
2011,Direct migration background,female,Somewhat concerned,0.45824,519,1102,0.42881,0.48767
2011,Direct migration background,female,Not concerned at all,0.22437,250,1102,0.19972,0.24901
2011,Indirect migration background,male,Very concerned,0.12579,49,375,0.09218,0.15940
2011,Indirect migration background,male,Somewhat concerned,0.40113,153,375,0.35146,0.45081
2011,Indirect migration background,male,Not concerned at all,0.47307,173,375,0.42247,0.52368
2011,Indirect migration background,female,Very concerned,0.13865,70,416,0.10540,0.17189
2011,Indirect migration background,female,Somewhat concerned,0.44249,184,416,0.39470,0.49028
2011,Indirect migration background,female,Not concerned at all,0.41887,162,416,0.37140,0.46633
2012,No migration background,male,Very concerned,0.18559,1540,8364,0.17726,0.19392
2012,No migration background,male,Somewhat concerned,0.50315,4226,8364,0.49243,0.51387
2012,No migration background,male,Not concerned at all,0.31126,2598,8364,0.30134,0.32119
2012,No migration background,female,Very concerned,0.22129,1950,9272,0.21284,0.22974
2012,No migration background,female,Somewhat concerned,0.52182,4810,9272,0.51165,0.53199
2012,No migration background,female,Not concerned at all,0.25690,2512,9272,0.24800,0.26579
2012,Direct migration background,male,Very concerned,0.28068,255,880,0.25098,0.31039
2012,Direct migration background,male,Somewhat concerned,0.45457,393,880,0.42166,0.48749
2012,Direct migration background,male,Not concerned at all,0.26475,232,880,0.23558,0.29391
2012,Direct migration background,female,Very concerned,0.29764,328,1106,0.27068,0.32460
2012,Direct migration background,female,Somewhat concerned,0.46463,526,1106,0.43522,0.49403
2012,Direct migration background,female,Not concerned at all,0.23773,252,1106,0.21263,0.26283
2012,Indirect migration background,male,Very concerned,0.15861,57,370,0.12133,0.19588
2012,Indirect migration background,male,Somewhat concerned,0.38493,141,370,0.33528,0.43458
2012,Indirect migration background,male,Not concerned at all,0.45646,172,370,0.40564,0.50729
2012,Indirect migration background,female,Very concerned,0.08622,60,407,0.05891,0.11352
2012,Indirect migration background,female,Somewhat concerned,0.47195,200,407,0.42339,0.52051
2012,Indirect migration background,female,Not concerned at all,0.44184,147,407,0.39353,0.49014
2013,No migration background,male,Very concerned,0.16725,1265,7903,0.15903,0.17548
2013,No migration background,male,Somewhat concerned,0.48250,3900,7903,0.47148,0.49352
2013,No migration background,male,Not concerned at all,0.35024,2738,7903,0.33972,0.36076
2013,No migration background,female,Very concerned,0.20178,1671,8779,0.19338,0.21017
2013,No migration background,female,Somewhat concerned,0.51518,4496,8779,0.50473,0.52564
2013,No migration background,female,Not concerned at all,0.28304,2612,8779,0.27362,0.29246
2013,Direct migration background,male,Very concerned,0.20840,468,2448,0.19230,0.22449
2013,Direct migration background,male,Somewhat concerned,0.44014,1047,2448,0.42047,0.45981
2013,Direct migration background,male,Not concerned at all,0.35146,933,2448,0.33255,0.37038
2013,Direct migration background,female,Very concerned,0.23670,631,2981,0.22144,0.25196
2013,Direct migration background,female,Somewhat concerned,0.46149,1416,2981,0.44360,0.47939
2013,Direct migration background,female,Not concerned at all,0.30181,934,2981,0.28533,0.31829
2013,Indirect migration background,male,Very concerned,0.10224,85,805,0.08130,0.12318
2013,Indirect migration background,male,Somewhat concerned,0.36816,290,805,0.33482,0.40150
2013,Indirect migration background,male,Not concerned at all,0.52960,430,805,0.49510,0.56410
2013,Indirect migration background,female,Very concerned,0.12409,108,805,0.10130,0.14688
2013,Indirect migration background,female,Somewhat concerned,0.38586,314,805,0.35221,0.41950
2013,Indirect migration background,female,Not concerned at all,0.49005,383,805,0.45550,0.52461
2014,No migration background,male,Very concerned,0.16831,1517,9226,0.16068,0.17595
2014,No migration background,male,Somewhat concerned,0.51688,4786,9226,0.50668,0.52708
2014,No migration background,male,Not concerned at all,0.31481,2923,9226,0.30533,0.32428
2014,No migration background,female,Very concerned,0.21284,2141,10821,0.20513,0.22056
2014,No migration background,female,Somewhat concerned,0.53351,5669,10821,0.52411,0.54291
2014,No migration background,female,Not concerned at all,0.25365,3011,10821,0.24545,0.26185
2014,Direct migration background,male,Very concerned,0.25623,601,2372,0.23866,0.27380
2014,Direct migration background,male,Somewhat concerned,0.44487,1066,2372,0.42487,0.46488
2014,Direct migration background,male,Not concerned at all,0.29890,705,2372,0.28047,0.31732
2014,Direct migration background,female,Very concerned,0.29339,824,2880,0.27676,0.31002
2014,Direct migration background,female,Somewhat concerned,0.46324,1358,2880,0.44502,0.48145
2014,Direct migration background,female,Not concerned at all,0.24337,698,2880,0.22770,0.25905
2014,Indirect migration background,male,Very concerned,0.16369,121,800,0.13804,0.18935
2014,Indirect migration background,male,Somewhat concerned,0.37193,313,800,0.33841,0.40544
2014,Indirect migration background,male,Not concerned at all,0.46438,366,800,0.42980,0.49896
2014,Indirect migration background,female,Very concerned,0.13853,155,893,0.11586,0.16120
2014,Indirect migration background,female,Somewhat concerned,0.46619,406,893,0.43345,0.49893
2014,Indirect migration background,female,Not concerned at all,0.39528,332,893,0.36320,0.42737
2015,No migration background,male,Very concerned,0.16558,1369,8750,0.15779,0.17337
2015,No migration background,male,Somewhat concerned,0.53385,4664,8750,0.52339,0.54430
2015,No migration background,male,Not concerned at all,0.30058,2717,8750,0.29097,0.31018
2015,No migration background,female,Very concerned,0.20730,1935,10265,0.19945,0.21514
2015,No migration background,female,Somewhat concerned,0.53224,5431,10265,0.52259,0.54189
2015,No migration background,female,Not concerned at all,0.26046,2899,10265,0.25197,0.26896
2015,Direct migration background,male,Very concerned,0.22169,585,2754,0.20617,0.23721
2015,Direct migration background,male,Somewhat concerned,0.46382,1207,2754,0.44519,0.48245
2015,Direct migration background,male,Not concerned at all,0.31449,962,2754,0.29715,0.33184
2015,Direct migration background,female,Very concerned,0.27561,793,3275,0.26030,0.29091
2015,Direct migration background,female,Somewhat concerned,0.47618,1578,3275,0.45908,0.49329
2015,Direct migration background,female,Not concerned at all,0.24821,904,3275,0.23341,0.26301
2015,Indirect migration background,male,Very concerned,0.15041,100,741,0.12466,0.17617
2015,Indirect migration background,male,Somewhat concerned,0.42447,331,741,0.38886,0.46008
2015,Indirect migration background,male,Not concerned at all,0.42512,310,741,0.38950,0.46073
2015,Indirect migration background,female,Very concerned,0.15122,156,855,0.12719,0.17525
2015,Indirect migration background,female,Somewhat concerned,0.47562,396,855,0.44213,0.50912
2015,Indirect migration background,female,Not concerned at all,0.37316,303,855,0.34072,0.40559
2016,No migration background,male,Very concerned,0.15346,1266,8136,0.14563,0.16129
2016,No migration background,male,Somewhat concerned,0.54308,4345,8136,0.53225,0.55390
2016,No migration background,male,Not concerned at all,0.30346,2525,8136,0.29347,0.31345
2016,No migration background,female,Very concerned,0.21164,1840,9578,0.20346,0.21982
2016,No migration background,female,Somewhat concerned,0.52017,4992,9578,0.51016,0.53017
2016,No migration background,female,Not concerned at all,0.26819,2746,9578,0.25932,0.27706
2016,Direct migration background,male,Very concerned,0.24614,796,3991,0.23277,0.25951
2016,Direct migration background,male,Somewhat concerned,0.44253,1458,3991,0.42712,0.45794
2016,Direct migration background,male,Not concerned at all,0.31133,1737,3991,0.29696,0.32569
2016,Direct migration background,female,Very concerned,0.27623,943,3975,0.26233,0.29013
2016,Direct migration background,female,Somewhat concerned,0.50855,1729,3975,0.49300,0.52409
2016,Direct migration background,female,Not concerned at all,0.21522,1303,3975,0.20245,0.22800
2016,Indirect migration background,male,Very concerned,0.15108,107,686,0.12426,0.17789
2016,Indirect migration background,male,Somewhat concerned,0.40010,293,686,0.36341,0.43679
2016,Indirect migration background,male,Not concerned at all,0.44882,286,686,0.41157,0.48607
2016,Indirect migration background,female,Very concerned,0.13418,139,787,0.11035,0.15801
2016,Indirect migration background,female,Somewhat concerned,0.49159,350,787,0.45664,0.52654
2016,Indirect migration background,female,Not concerned at all,0.37423,298,787,0.34040,0.40806
2017,No migration background,male,Very concerned,0.15967,1400,9330,0.15224,0.16711
2017,No migration background,male,Somewhat concerned,0.53414,4956,9330,0.52401,0.54426
2017,No migration background,male,Not concerned at all,0.30619,2974,9330,0.29684,0.31554
2017,No migration background,female,Very concerned,0.19685,1935,10699,0.18932,0.20439
2017,No migration background,female,Somewhat concerned,0.53375,5728,10699,0.52430,0.54321
2017,No migration background,female,Not concerned at all,0.26940,3036,10699,0.26099,0.27780
2017,Direct migration background,male,Very concerned,0.20767,788,4382,0.19566,0.21968
2017,Direct migration background,male,Somewhat concerned,0.48701,1646,4382,0.47221,0.50181
2017,Direct migration background,male,Not concerned at all,0.30532,1948,4382,0.29168,0.31896
2017,Direct migration background,female,Very concerned,0.25166,1006,4376,0.23880,0.26452
2017,Direct migration background,female,Somewhat concerned,0.48862,1914,4376,0.47381,0.50343
2017,Direct migration background,female,Not concerned at all,0.25972,1456,4376,0.24673,0.27271
2017,Indirect migration background,male,Very concerned,0.11505,108,760,0.09235,0.13776
2017,Indirect migration background,male,Somewhat concerned,0.44258,332,760,0.40724,0.47792
2017,Indirect migration background,male,Not concerned at all,0.44237,320,760,0.40703,0.47770
2017,Indirect migration background,female,Very concerned,0.12388,126,854,0.10178,0.14599
2017,Indirect migration background,female,Somewhat concerned,0.48753,411,854,0.45398,0.52107
2017,Indirect migration background,female,Not concerned at all,0.38859,317,854,0.35588,0.42130
2018,No migration background,male,Very concerned,0.13193,1140,8992,0.12494,0.13893
2018,No migration background,male,Somewhat concerned,0.55052,4855,8992,0.54024,0.56081
2018,No migration background,male,Not concerned at all,0.31754,2997,8992,0.30792,0.32717
2018,No migration background,female,Very concerned,0.16788,1608,10374,0.16069,0.17507
2018,No migration background,female,Somewhat concerned,0.55251,5679,10374,0.54294,0.56208
2018,No migration background,female,Not concerned at all,0.27961,3087,10374,0.27097,0.28825
2018,Direct migration background,male,Very concerned,0.20154,673,4107,0.18927,0.21381
2018,Direct migration background,male,Somewhat concerned,0.48469,1618,4107,0.46941,0.49998
2018,Direct migration background,male,Not concerned at all,0.31376,1816,4107,0.29957,0.32796
2018,Direct migration background,female,Very concerned,0.21652,843,4046,0.20383,0.22921
2018,Direct migration background,female,Somewhat concerned,0.54254,1818,4046,0.52719,0.55789
