year,regtyp,sex,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Urban regions,male,Not concerned at all,0.32932,2444,6850,0.31819,0.34045
2004,Urban regions,female,Very concerned,0.22722,1428,7445,0.21770,0.23673
2004,Urban regions,female,Somewhat concerned,0.49682,3714,7445,0.48546,0.50818
2004,Urban regions,female,Not concerned at all,0.27596,2303,7445,0.26581,0.28612
2004,Rural regions,male,Very concerned,0.20734,648,3484,0.19388,0.22081
2004,Rural regions,male,Somewhat concerned,0.50110,1799,3484,0.48450,0.51771
2004,Rural regions,male,Not concerned at all,0.29155,1037,3484,0.27646,0.30665
2004,Rural regions,female,Very concerned,0.22724,768,3713,0.21376,0.24072
2004,Rural regions,female,Somewhat concerned,0.52864,1989,3713,0.51258,0.54470
2004,Rural regions,female,Not concerned at all,0.24412,956,3713,0.23030,0.25794
2005,Urban regions,male,Very concerned,0.17016,1006,6544,0.16105,0.17927
2005,Urban regions,male,Somewhat concerned,0.50129,3259,6544,0.48917,0.51340
2005,Urban regions,male,Not concerned at all,0.32855,2279,6544,0.31717,0.33993
2005,Urban regions,female,Very concerned,0.22024,1351,7176,0.21065,0.22983
2005,Urban regions,female,Somewhat concerned,0.50834,3643,7176,0.49677,0.51991
2005,Urban regions,female,Not concerned at all,0.27141,2182,7176,0.26112,0.28170
2005,Rural regions,male,Very concerned,0.19440,586,3309,0.18091,0.20788
2005,Rural regions,male,Somewhat concerned,0.52422,1739,3309,0.50720,0.54124
2005,Rural regions,male,Not concerned at all,0.28138,984,3309,0.26605,0.29670
2005,Rural regions,female,Very concerned,0.22207,720,3572,0.20844,0.23571
2005,Rural regions,female,Somewhat concerned,0.51424,1893,3572,0.49785,0.53063
2005,Rural regions,female,Not concerned at all,0.26368,959,3572,0.24923,0.27814
2006,Urban regions,male,Very concerned,0.16940,1064,6847,0.16051,0.17828
2006,Urban regions,male,Somewhat concerned,0.47914,3342,6847,0.46730,0.49097
2006,Urban regions,male,Not concerned at all,0.35147,2441,6847,0.34016,0.36278
2006,Urban regions,female,Very concerned,0.23177,1500,7556,0.22225,0.24128
2006,Urban regions,female,Somewhat concerned,0.49509,3818,7556,0.48381,0.50636
2006,Urban regions,female,Not concerned at all,0.27315,2238,7556,0.26310,0.28320
2006,Rural regions,male,Very concerned,0.20411,651,3558,0.19087,0.21736
2006,Rural regions,male,Somewhat concerned,0.49587,1818,3558,0.47944,0.51230
2006,Rural regions,male,Not concerned at all,0.30002,1089,3558,0.28496,0.31508
2006,Rural regions,female,Very concerned,0.22042,793,3876,0.20737,0.23347
2006,Rural regions,female,Somewhat concerned,0.51127,2064,3876,0.49553,0.52701
2006,Rural regions,female,Not concerned at all,0.26831,1019,3876,0.25436,0.28226
2007,Urban regions,male,Very concerned,0.17130,1049,6351,0.16203,0.18056
2007,Urban regions,male,Somewhat concerned,0.49053,3111,6351,0.47824,0.50283
2007,Urban regions,male,Not concerned at all,0.33817,2191,6351,0.32653,0.34981
2007,Urban regions,female,Very concerned,0.20677,1307,7052,0.19731,0.21622
2007,Urban regions,female,Somewhat concerned,0.51651,3617,7052,0.50485,0.52818
2007,Urban regions,female,Not concerned at all,0.27672,2128,7052,0.26628,0.28716
2007,Rural regions,male,Very concerned,0.19020,611,3370,0.17695,0.20346
2007,Rural regions,male,Somewhat concerned,0.52332,1798,3370,0.50645,0.54019
2007,Rural regions,male,Not concerned at all,0.28648,961,3370,0.27121,0.30174
2007,Rural regions,female,Very concerned,0.21330,728,3610,0.19993,0.22666
2007,Rural regions,female,Somewhat concerned,0.52851,1934,3610,0.51223,0.54480
2007,Rural regions,female,Not concerned at all,0.25819,948,3610,0.24391,0.27247
2008,Urban regions,male,Very concerned,0.16352,907,5994,0.15416,0.17289
2008,Urban regions,male,Somewhat concerned,0.47759,2920,5994,0.46494,0.49023
2008,Urban regions,male,Not concerned at all,0.35889,2167,5994,0.34674,0.37103
2008,Urban regions,female,Very concerned,0.21564,1261,6664,0.20576,0.22551
2008,Urban regions,female,Somewhat concerned,0.49529,3327,6664,0.48329,0.50730
2008,Urban regions,female,Not concerned at all,0.28907,2076,6664,0.27819,0.29996
2008,Rural regions,male,Very concerned,0.19128,579,3174,0.17759,0.20496
2008,Rural regions,male,Somewhat concerned,0.52557,1671,3174,0.50819,0.54294
2008,Rural regions,male,Not concerned at all,0.28316,924,3174,0.26748,0.29884
2008,Rural regions,female,Very concerned,0.20219,676,3411,0.18871,0.21567
2008,Rural regions,female,Somewhat concerned,0.53678,1847,3411,0.52004,0.55352
2008,Rural regions,female,Not concerned at all,0.26103,888,3411,0.24629,0.27577
2009,Urban regions,male,Very concerned,0.16486,891,5535,0.15508,0.17464
2009,Urban regions,male,Somewhat concerned,0.51212,2827,5535,0.49895,0.52529
2009,Urban regions,male,Not concerned at all,0.32302,1817,5535,0.31070,0.33534
2009,Urban regions,female,Very concerned,0.21273,1169,6142,0.20250,0.22297
2009,Urban regions,female,Somewhat concerned,0.52436,3177,6142,0.51186,0.53685
2009,Urban regions,female,Not concerned at all,0.26291,1796,6142,0.25190,0.27392
2009,Rural regions,male,Very concerned,0.18732,551,3038,0.17344,0.20119
2009,Rural regions,male,Somewhat concerned,0.53190,1640,3038,0.51415,0.54965
2009,Rural regions,male,Not concerned at all,0.28078,847,3038,0.26480,0.29677
2009,Rural regions,female,Very concerned,0.20752,666,3238,0.19355,0.22149
2009,Rural regions,female,Somewhat concerned,0.54870,1780,3238,0.53156,0.56584
2009,Rural regions,female,Not concerned at all,0.24378,792,3238,0.22899,0.25857
2010,Urban regions,male,Very concerned,0.19741,1264,7074,0.18813,0.20668
2010,Urban regions,male,Somewhat concerned,0.48821,3354,7074,0.47656,0.49986
2010,Urban regions,male,Not concerned at all,0.31439,2456,7074,0.30357,0.32521
2010,Urban regions,female,Very concerned,0.23212,1649,8536,0.22316,0.24107
2010,Urban regions,female,Somewhat concerned,0.50013,4158,8536,0.48952,0.51074
2010,Urban regions,female,Not concerned at all,0.26776,2729,8536,0.25836,0.27715
2010,Rural regions,male,Very concerned,0.20255,697,3802,0.18977,0.21533
2010,Rural regions,male,Somewhat concerned,0.53943,1995,3802,0.52358,0.55527
2010,Rural regions,male,Not concerned at all,0.25802,1110,3802,0.24411,0.27193
2010,Rural regions,female,Very concerned,0.25212,968,4470,0.23939,0.26485
2010,Rural regions,female,Somewhat concerned,0.51356,2292,4470,0.49891,0.52822
2010,Rural regions,female,Not concerned at all,0.23432,1210,4470,0.22190,0.24674
2011,Urban regions,male,Very concerned,0.18665,1142,6216,0.17696,0.19633
2011,Urban regions,male,Somewhat concerned,0.48041,3005,6216,0.46798,0.49283
2011,Urban regions,male,Not concerned at all,0.33295,2069,6216,0.32123,0.34467
2011,Urban regions,female,Very concerned,0.23326,1504,7056,0.22339,0.24313
2011,Urban regions,female,Somewhat concerned,0.49501,3563,7056,0.48335,0.50668
2011,Urban regions,female,Not concerned at all,0.27173,1989,7056,0.26135,0.28211
2011,Rural regions,male,Very concerned,0.20291,714,3465,0.18952,0.21630
2011,Rural regions,male,Somewhat concerned,0.52356,1783,3465,0.50693,0.54019
2011,Rural regions,male,Not concerned at all,0.27353,968,3465,0.25868,0.28837
2011,Rural regions,female,Very concerned,0.25402,897,3765,0.24011,0.26793
2011,Rural regions,female,Somewhat concerned,0.52201,1978,3765,0.50605,0.53797
2011,Rural regions,female,Not concerned at all,0.22397,890,3765,0.21065,0.23729
2012,Urban regions,male,Very concerned,0.19015,1129,6100,0.18030,0.20000
2012,Urban regions,male,Somewhat concerned,0.46987,2921,6100,0.45734,0.48240
2012,Urban regions,male,Not concerned at all,0.33998,2050,6100,0.32809,0.35187
2012,Urban regions,female,Very concerned,0.21530,1416,6919,0.20561,0.22498
2012,Urban regions,female,Somewhat concerned,0.50761,3497,6919,0.49583,0.51939
2012,Urban regions,female,Not concerned at all,0.27709,2006,6919,0.26655,0.28764
2012,Rural regions,male,Very concerned,0.20929,723,3514,0.19584,0.22274
2012,Rural regions,male,Somewhat concerned,0.53701,1839,3514,0.52052,0.55350
2012,Rural regions,male,Not concerned at all,0.25370,952,3514,0.23931,0.26808
2012,Rural regions,female,Very concerned,0.24988,922,3866,0.23623,0.26353
2012,Rural regions,female,Somewhat concerned,0.52176,2039,3866,0.50601,0.53750
2012,Rural regions,female,Not concerned at all,0.22837,905,3866,0.21513,0.24160
2013,Urban regions,male,Very concerned,0.16384,1182,7421,0.15542,0.17227
2013,Urban regions,male,Somewhat concerned,0.46034,3394,7421,0.44900,0.47168
2013,Urban regions,male,Not concerned at all,0.37582,2845,7421,0.36480,0.38684
2013,Urban regions,female,Very concerned,0.19558,1545,8434,0.18712,0.20405
2013,Urban regions,female,Somewhat concerned,0.49280,4092,8434,0.48213,0.50347
2013,Urban regions,female,Not concerned at all,0.31161,2797,8434,0.30173,0.32150
2013,Rural regions,male,Very concerned,0.18190,636,3735,0.16952,0.19427
2013,Rural regions,male,Somewhat concerned,0.49207,1843,3735,0.47603,0.50810
2013,Rural regions,male,Not concerned at all,0.32604,1256,3735,0.31100,0.34107
2013,Rural regions,female,Very concerned,0.22057,865,4131,0.20793,0.23322
2013,Rural regions,female,Somewhat concerned,0.52119,2134,4131,0.50595,0.53642
2013,Rural regions,female,Not concerned at all,0.25824,1132,4131,0.24489,0.27159
2014,Urban regions,male,Very concerned,0.17820,1457,8048,0.16984,0.18656
2014,Urban regions,male,Somewhat concerned,0.48008,3877,8048,0.46916,0.49099
2014,Urban regions,male,Not concerned at all,0.34172,2714,8048,0.33136,0.35209
2014,Urban regions,female,Very concerned,0.21729,2023,9564,0.20903,0.22556
2014,Urban regions,female,Somewhat concerned,0.51021,4755,9564,0.50019,0.52023
2014,Urban regions,female,Not concerned at all,0.27250,2786,9564,0.26357,0.28142
2014,Rural regions,male,Very concerned,0.18512,782,4350,0.17358,0.19666
2014,Rural regions,male,Somewhat concerned,0.53687,2288,4350,0.52205,0.55169
2014,Rural regions,male,Not concerned at all,0.27801,1280,4350,0.26470,0.29133
2014,Rural regions,female,Very concerned,0.22900,1097,5030,0.21739,0.24062
2014,Rural regions,female,Somewhat concerned,0.54254,2678,5030,0.52877,0.55631
2014,Rural regions,female,Not concerned at all,0.22845,1255,5030,0.21685,0.24006
2015,Urban regions,male,Very concerned,0.16692,1307,7973,0.15874,0.17511
2015,Urban regions,male,Somewhat concerned,0.50959,3980,7973,0.49861,0.52056
2015,Urban regions,male,Not concerned at all,0.32349,2686,7973,0.31322,0.33376
2015,Urban regions,female,Very concerned,0.21052,1877,9451,0.20230,0.21874
2015,Urban regions,female,Somewhat concerned,0.51238,4757,9451,0.50230,0.52245
2015,Urban regions,female,Not concerned at all,0.27710,2817,9451,0.26808,0.28613
2015,Rural regions,male,Very concerned,0.18616,747,4272,0.17448,0.19783
2015,Rural regions,male,Somewhat concerned,0.53437,2222,4272,0.51941,0.54933
2015,Rural regions,male,Not concerned at all,0.27947,1303,4272,0.26601,0.29293
2015,Rural regions,female,Very concerned,0.22436,1007,4944,0.21273,0.23599
2015,Rural regions,female,Somewhat concerned,0.54039,2648,4944,0.52649,0.55428
2015,Rural regions,female,Not concerned at all,0.23525,1289,4944,0.22343,0.24708
2016,Urban regions,male,Very concerned,0.16471,1382,8368,0.15676,0.17266
2016,Urban regions,male,Somewhat concerned,0.51411,3910,8368,0.50340,0.52482
2016,Urban regions,male,Not concerned at all,0.32118,3076,8368,0.31117,0.33118
2016,Urban regions,female,Very concerned,0.21058,1869,9442,0.20236,0.21881
2016,Urban regions,female,Somewhat concerned,0.51685,4576,9442,0.50677,0.52693
2016,Urban regions,female,Not concerned at all,0.27257,2997,9442,0.26359,0.28155
2016,Rural regions,male,Very concerned,0.17365,787,4445,0.16251,0.18479
2016,Rural regions,male,Somewhat concerned,0.53090,2186,4445,0.51622,0.54557
2016,Rural regions,male,Not concerned at all,0.29546,1472,4445,0.28204,0.30887
2016,Rural regions,female,Very concerned,0.23311,1053,4898,0.22127,0.24495
2016,Rural regions,female,Somewhat concerned,0.51722,2495,4898,0.50323,0.53122
2016,Rural regions,female,Not concerned at all,0.24967,1350,4898,0.23754,0.26179
2017,Urban regions,male,Very concerned,0.15770,1449,9407,0.15033,0.16506
2017,Urban regions,male,Somewhat concerned,0.51806,4423,9407,0.50796,0.52815
2017,Urban regions,male,Not concerned at all,0.32424,3535,9407,0.31479,0.33370
2017,Urban regions,female,Very concerned,0.19484,1925,10462,0.18725,0.20243
2017,Urban regions,female,Somewhat concerned,0.50949,5194,10462,0.49991,0.51907
2017,Urban regions,female,Not concerned at all,0.29567,3343,10462,0.28693,0.30442
2017,Rural regions,male,Very concerned,0.17843,847,5065,0.16789,0.18898
2017,Rural regions,male,Somewhat concerned,0.52957,2511,5065,0.51582,0.54332
2017,Rural regions,male,Not concerned at all,0.29200,1707,5065,0.27947,0.30452
2017,Rural regions,female,Very concerned,0.21762,1142,5467,0.20668,0.22856
2017,Rural regions,female,Somewhat concerned,0.55693,2859,5467,0.54376,0.57010
2017,Rural regions,female,Not concerned at all,0.22545,1466,5467,0.21438,0.23653
2018,Urban regions,male,Very concerned,0.13688,1211,9124,0.12983,0.14394
2018,Urban regions,male,Somewhat concerned,0.52669,4354,9124,0.51644,0.53693
2018,Urban regions,male,Not concerned at all,0.33643,3559,9124,0.32673,0.34613
2018,Urban regions,female,Very concerned,0.16778,1674,10088,0.16049,0.17507
2018,Urban regions,female,Somewhat concerned,0.53803,5080,10088,0.52830,0.54776
2018,Urban regions,female,Not concerned at all,0.29419,3334,10088,0.28530,0.30308
2018,Rural regions,male,Very concerned,0.15274,690,4721,0.14248,0.16300
2018,Rural regions,male,Somewhat concerned,0.55159,2451,4721,0.53740,0.56578
2018,Rural regions,male,Not concerned at all,0.29567,1580,4721,0.28265,0.30869
2018,Rural regions,female,Very concerned,0.18489,909,5199,0.17434,0.19545
2018,Rural regions,female,Somewhat concerned,0.56274,2801,5199,0.54926,0.57623
2018,Rural regions,female,Not concerned at all,0.25236,1489,5199,0.24056,0.26417
2019,No answer / don't know,male,Very concerned,0.13885,47,296,0.09939,0.17831
2019,No answer / don't know,male,Somewhat concerned,0.53598,159,296,0.47907,0.59289
2019,No answer / don't know,male,Not concerned at all,0.32518,90,296,0.27172,0.37863
2019,No answer / don't know,female,Very concerned,0.11911,37,251,0.07896,0.15927
2019,No answer / don't know,female,Somewhat concerned,0.54638,135,251,0.48467,0.60810
2019,No answer / don't know,female,Not concerned at all,0.33450,79,251,0.27602,0.39299
2019,Urban regions,male,Very concerned,0.16486,1336,9166,0.15726,0.17245
2019,Urban regions,male,Somewhat concerned,0.53042,4437,9166,0.52020,0.54063
2019,Urban regions,male,Not concerned at all,0.30473,3393,9166,0.29530,0.31415
2019,Urban regions,female,Very concerned,0.19675,1662,9587,0.18879,0.20471
2019,Urban regions,female,Somewhat concerned,0.52942,4889,9587,0.51943,0.53941
2019,Urban regions,female,Not concerned at all,0.27383,3036,9587,0.26490,0.28276
2019,Rural regions,male,Very concerned,0.19560,801,4727,0.18429,0.20691
2019,Rural regions,male,Somewhat concerned,0.53807,2465,4727,0.52385,0.55228
2019,Rural regions,male,Not concerned at all,0.26633,1461,4727,0.25373,0.27894
2019,Rural regions,female,Very concerned,0.23954,1042,4935,0.22763,0.25145
2019,Rural regions,female,Somewhat concerned,0.55024,2642,4935,0.53636,0.56412
2019,Rural regions,female,Not concerned at all,0.21022,1251,4935,0.19885,0.22159
2020,Urban regions,male,Very concerned,0.13821,1282,9907,0.13142,0.14501
2020,Urban regions,male,Somewhat concerned,0.52343,4577,9907,0.51359,0.53326
2020,Urban regions,male,Not concerned at all,0.33836,4048,9907,0.32904,0.34768
2020,Urban regions,female,Very concerned,0.16435,1581,9958,0.15707,0.17163
2020,Urban regions,female,Somewhat concerned,0.53587,5016,9958,0.52608,0.54567
2020,Urban regions,female,Not concerned at all,0.29977,3361,9958,0.29077,0.30877
2020,Rural regions,male,Very concerned,0.15375,639,4630,0.14336,0.16414
2020,Rural regions,male,Somewhat concerned,0.53628,2330,4630,0.52192,0.55065
2020,Rural regions,male,Not concerned at all,0.30996,1661,4630,0.29664,0.32329
2020,Rural regions,female,Very concerned,0.18320,860,4782,0.17224,0.19417
2020,Rural regions,female,Somewhat concerned,0.58540,2602,4782,0.57143,0.59936
2020,Rural regions,female,Not concerned at all,0.23140,1320,4782,0.21945,0.24335
2021,Urban regions,male,Very concerned,0.14139,940,6454,0.13289,0.14989
2021,Urban regions,male,Somewhat concerned,0.52324,3058,6454,0.51105,0.53542
2021,Urban regions,male,Not concerned at all,0.33538,2456,6454,0.32386,0.34690
2021,Urban regions,female,Very concerned,0.17903,1162,6824,0.16994,0.18813
2021,Urban regions,female,Somewhat concerned,0.52976,3467,6824,0.51792,0.54160
2021,Urban regions,female,Not concerned at all,0.29121,2195,6824,0.28043,0.30199
2021,Rural regions,male,Very concerned,0.17404,492,2997,0.16046,0.18761
2021,Rural regions,male,Somewhat concerned,0.55875,1542,2997,0.54097,0.57653
2021,Rural regions,male,Not concerned at all,0.26722,963,2997,0.25137,0.28306
2021,Rural regions,female,Very concerned,0.21576,651,3233,0.20158,0.22994
2021,Rural regions,female,Somewhat concerned,0.53874,1730,3233,0.52155,0.55592
2021,Rural regions,female,Not concerned at all,0.24550,852,3233,0.23066,0.26034
2022,Urban regions,male,Very concerned,0.14013,1145,8550,0.13277,0.14749
2022,Urban regions,male,Somewhat concerned,0.51782,4331,8550,0.50722,0.52841
2022,Urban regions,male,Not concerned at all,0.34205,3074,8550,0.33200,0.35211
2022,Urban regions,female,Very concerned,0.19396,1533,9081,0.18583,0.20209
2022,Urban regions,female,Somewhat concerned,0.52189,4773,9081,0.51161,0.53216
2022,Urban regions,female,Not concerned at all,0.28415,2775,9081,0.27488,0.29343
2022,Rural regions,male,Very concerned,0.16017,587,3971,0.14876,0.17157
2022,Rural regions,male,Somewhat concerned,0.52165,2076,3971,0.50611,0.53719
2022,Rural regions,male,Not concerned at all,0.31819,1308,3971,0.30370,0.33267
2022,Rural regions,female,Very concerned,0.20206,837,4412,0.19021,0.21391
2022,Rural regions,female,Somewhat concerned,0.54923,2452,4412,0.53454,0.56391
2022,Rural regions,female,Not concerned at all,0.24871,1123,4412,0.23595,0.26147
