year,pgisced97,quintil_oecd,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Lower Secondary Level,2nd Quintile,Not concerned at all,0.28793,251,780,0.25613,0.31973
2001,Lower Secondary Level,3rd Quintile,Very concerned,0.28190,161,589,0.24553,0.31827
2001,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.43906,248,589,0.39894,0.47917
2001,Lower Secondary Level,3rd Quintile,Not concerned at all,0.26914,180,589,0.23329,0.30499
2001,Lower Secondary Level,4th Quintile,Very concerned,0.22803,104,456,0.18948,0.26658
2001,Lower Secondary Level,4th Quintile,Somewhat concerned,0.46018,210,456,0.41438,0.50598
2001,Lower Secondary Level,4th Quintile,Not concerned at all,0.29430,142,456,0.25242,0.33617
2001,Lower Secondary Level,5th Quintile,Very concerned,0.25788,53,239,0.20230,0.31346
2001,Lower Secondary Level,5th Quintile,Somewhat concerned,0.44667,106,239,0.38351,0.50983
2001,Lower Secondary Level,5th Quintile,Not concerned at all,0.29326,80,239,0.23542,0.35110
2001,Upper Secondary Level,1st Quintile,Very concerned,0.23787,490,2006,0.21923,0.25650
2001,Upper Secondary Level,1st Quintile,Somewhat concerned,0.46381,913,2006,0.44198,0.48564
2001,Upper Secondary Level,1st Quintile,Not concerned at all,0.29005,603,2006,0.27019,0.30992
2001,Upper Secondary Level,2nd Quintile,Very concerned,0.20511,493,2478,0.18921,0.22101
2001,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.49415,1260,2478,0.47446,0.51384
2001,Upper Secondary Level,2nd Quintile,Not concerned at all,0.29157,725,2478,0.27367,0.30947
2001,Upper Secondary Level,3rd Quintile,Very concerned,0.19621,512,2616,0.18099,0.21143
2001,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.49817,1296,2616,0.47900,0.51733
2001,Upper Secondary Level,3rd Quintile,Not concerned at all,0.29961,808,2616,0.28206,0.31717
2001,Upper Secondary Level,4th Quintile,Very concerned,0.15559,377,2478,0.14132,0.16987
2001,Upper Secondary Level,4th Quintile,Somewhat concerned,0.49496,1243,2478,0.47527,0.51465
2001,Upper Secondary Level,4th Quintile,Not concerned at all,0.34460,858,2478,0.32588,0.36331
2001,Upper Secondary Level,5th Quintile,Very concerned,0.12209,226,1918,0.10744,0.13675
2001,Upper Secondary Level,5th Quintile,Somewhat concerned,0.53446,1003,1918,0.51213,0.55679
2001,Upper Secondary Level,5th Quintile,Not concerned at all,0.32927,689,1918,0.30823,0.35031
2001,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.45819,73,130,0.37220,0.54417
2001,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.32882,57,130,0.24775,0.40989
2001,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.52706,97,158,0.44896,0.60516
2001,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.32364,61,158,0.25045,0.39683
2001,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.46773,100,181,0.39484,0.54063
2001,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.41040,81,181,0.33854,0.48227
2001,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.12041,32,234,0.07862,0.16220
2001,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.43687,100,234,0.37318,0.50055
2001,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.44272,102,234,0.37894,0.50650
2001,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.14348,32,278,0.10220,0.18477
2001,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.45849,129,278,0.39981,0.51717
2001,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.38438,117,278,0.32710,0.44167
2001,First Stage of Tertiary Education,1st Quintile,Very concerned,0.27783,37,152,0.20638,0.34928
2001,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.49637,75,152,0.41662,0.57612
2001,First Stage of Tertiary Education,1st Quintile,Not concerned at all,0.22345,40,152,0.15701,0.28989
2001,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.18625,53,295,0.14175,0.23075
2001,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.56645,169,295,0.50980,0.62310
2001,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.24007,73,295,0.19125,0.28889
2001,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.16142,53,404,0.12550,0.19734
2001,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.53459,217,404,0.48589,0.58329
2001,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.30249,134,404,0.25764,0.34733
2001,First Stage of Tertiary Education,4th Quintile,Very concerned,0.13817,51,424,0.10529,0.17106
2001,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.54874,244,424,0.50132,0.59616
2001,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.30881,129,424,0.26478,0.35284
2001,First Stage of Tertiary Education,5th Quintile,Very concerned,0.13672,51,393,0.10271,0.17073
2001,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.53929,213,393,0.48995,0.58864
2001,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.31118,129,393,0.26535,0.35701
2001,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.17612,40,238,0.12762,0.22462
2001,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.54299,129,238,0.47956,0.60641
2001,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.28089,69,238,0.22367,0.33811
2001,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.18087,58,355,0.14077,0.22097
2001,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.48956,181,355,0.43749,0.54164
2001,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.32248,116,355,0.27379,0.37118
2001,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.15371,78,543,0.12334,0.18407
2001,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.52277,306,543,0.48071,0.56482
2001,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.31546,159,543,0.27634,0.35459
2001,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.12137,88,846,0.09935,0.14339
2001,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.53669,469,846,0.50307,0.57032
2001,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.33435,289,846,0.30254,0.36616
2001,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.08445,124,1542,0.07057,0.09833
2001,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.50279,792,1542,0.47782,0.52775
2001,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.40166,626,1542,0.37718,0.42613
2002,Pre-primary Level,1st Quintile,Not concerned at all,0.60566,63,63,0.48401,0.72731
2002,Pre-primary Level,2nd Quintile,Not concerned at all,0.56662,66,66,0.44614,0.68709
2002,Pre-primary Level,3rd Quintile,Somewhat concerned,0.39660,43,119,0.30834,0.48487
2002,Pre-primary Level,3rd Quintile,Not concerned at all,0.53273,76,119,0.44271,0.62276
2002,Pre-primary Level,4th Quintile,Somewhat concerned,0.34236,36,87,0.24207,0.44264
2002,Pre-primary Level,4th Quintile,Not concerned at all,0.61758,51,87,0.51487,0.72029
2002,Pre-primary Level,5th Quintile,Somewhat concerned,0.18699,32,100,0.11018,0.26380
2002,Pre-primary Level,5th Quintile,Not concerned at all,0.71971,68,100,0.63123,0.80818
2002,Primary Level,1st Quintile,Very concerned,0.31540,46,127,0.23426,0.39653
2002,Primary Level,1st Quintile,Somewhat concerned,0.41582,49,127,0.32976,0.50188
2002,Primary Level,1st Quintile,Not concerned at all,0.26015,32,127,0.18354,0.33675
2002,Primary Level,2nd Quintile,Somewhat concerned,0.42040,32,32,0.24663,0.59417
2002,Lower Secondary Level,1st Quintile,Very concerned,0.30845,265,868,0.27771,0.33920
2002,Lower Secondary Level,1st Quintile,Somewhat concerned,0.43489,367,868,0.40189,0.46789
2002,Lower Secondary Level,1st Quintile,Not concerned at all,0.24583,236,868,0.21717,0.27450
2002,Lower Secondary Level,2nd Quintile,Very concerned,0.27929,198,709,0.24624,0.31234
2002,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.44324,304,709,0.40664,0.47983
2002,Lower Secondary Level,2nd Quintile,Not concerned at all,0.27061,207,709,0.23788,0.30333
2002,Lower Secondary Level,3rd Quintile,Very concerned,0.24855,121,501,0.21066,0.28643
2002,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.43128,217,501,0.38787,0.47470
2002,Lower Secondary Level,3rd Quintile,Not concerned at all,0.31624,163,501,0.27548,0.35700
2002,Lower Secondary Level,4th Quintile,Very concerned,0.24611,93,449,0.20622,0.28599
2002,Lower Secondary Level,4th Quintile,Somewhat concerned,0.48964,218,449,0.44335,0.53593
2002,Lower Secondary Level,4th Quintile,Not concerned at all,0.26069,138,449,0.22004,0.30135
2002,Lower Secondary Level,5th Quintile,Very concerned,0.24654,63,258,0.19385,0.29924
2002,Lower Secondary Level,5th Quintile,Somewhat concerned,0.53462,126,258,0.47364,0.59561
2002,Lower Secondary Level,5th Quintile,Not concerned at all,0.21340,69,258,0.16331,0.26349
2002,Upper Secondary Level,1st Quintile,Very concerned,0.24605,427,1750,0.22586,0.26623
2002,Upper Secondary Level,1st Quintile,Somewhat concerned,0.45175,788,1750,0.42843,0.47508
2002,Upper Secondary Level,1st Quintile,Not concerned at all,0.29331,535,1750,0.27197,0.31464
2002,Upper Secondary Level,2nd Quintile,Very concerned,0.20821,458,2241,0.19140,0.22503
2002,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.50778,1154,2241,0.48708,0.52848
2002,Upper Secondary Level,2nd Quintile,Not concerned at all,0.27758,629,2241,0.25904,0.29613
2002,Upper Secondary Level,3rd Quintile,Very concerned,0.19238,447,2345,0.17642,0.20834
2002,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.49509,1162,2345,0.47485,0.51533
2002,Upper Secondary Level,3rd Quintile,Not concerned at all,0.30710,736,2345,0.28842,0.32577
2002,Upper Secondary Level,4th Quintile,Very concerned,0.15791,343,2308,0.14303,0.17279
2002,Upper Secondary Level,4th Quintile,Somewhat concerned,0.52267,1183,2308,0.50228,0.54305
2002,Upper Secondary Level,4th Quintile,Not concerned at all,0.31271,782,2308,0.29379,0.33162
2002,Upper Secondary Level,5th Quintile,Very concerned,0.14712,288,2230,0.13242,0.16183
2002,Upper Secondary Level,5th Quintile,Somewhat concerned,0.49510,1105,2230,0.47434,0.51585
2002,Upper Secondary Level,5th Quintile,Not concerned at all,0.35273,837,2230,0.33289,0.37256
2002,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.46102,83,146,0.37988,0.54216
2002,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.35736,63,146,0.27936,0.43537
2002,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.43704,83,144,0.35574,0.51834
2002,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.39679,61,144,0.31660,0.47697
2002,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.46590,75,141,0.38327,0.54853
2002,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.41931,66,141,0.33757,0.50105
2002,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.43094,104,209,0.36364,0.49824
2002,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.46800,105,209,0.40019,0.53581
2002,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.09564,32,302,0.06242,0.12887
2002,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.47959,137,302,0.42315,0.53603
2002,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.41874,133,302,0.36300,0.47448
2002,First Stage of Tertiary Education,1st Quintile,Very concerned,0.39810,52,150,0.31950,0.47670
2002,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.33656,58,150,0.26068,0.41243
