"plj0589","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Manchmal","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","64","0.146190317376524","0.11386955542837","0.178511079324678"
"Manchmal","2013","(Fach-)Abitur","2","82","0.141503662005425","0.11323568492256","0.16977163908829"
"Manchmal","2013","(Fach-)Abitur","3","54","0.100765902133042","0.0763730074956322","0.125158796770452"
"Manchmal","2013","(Fach-)Abitur","4","48","0.0745991420580434","0.0563694844962216","0.0928287996198653"
"Manchmal","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","61","0.0719074302775566","0.0543325822973232","0.08948227825779"
"Manchmal","2013","AkademikerIn","1 Einkommensschwächstes Quintil","45","0.137370101973838","0.0957667253602262","0.178973478587451"
"Manchmal","2013","AkademikerIn","2","54","0.137437591315194","0.106506684976162","0.168368497654225"
"Manchmal","2013","AkademikerIn","3","73","0.100389975822083","0.0785898510738438","0.122190100570321"
"Manchmal","2013","AkademikerIn","4","90","0.0549689947260892","0.0430300484148159","0.0669079410373624"
"Manchmal","2013","AkademikerIn","5 Einkommensstärkstes Quintil","149","0.0666506141790379","0.0576502251020487","0.0756510032560271"
"Selten","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","69","0.222072628673813","0.17183984336061","0.272305413987016"
"Selten","2013","(noch) kein Abschluss","2","62","0.38442135696694","0.315612712495606","0.453230001438274"
"Selten","2013","(noch) kein Abschluss","3","41","0.328542274622527","0.249893352559327","0.407191196685726"
"Selten","2013","(noch) kein Abschluss","4","27","","",""
"Selten","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","31","0.302489139235799","0.212460959107007","0.392517319364591"
"Selten","2013","Hauptschule","1 Einkommensschwächstes Quintil","450","0.283250343401544","0.260948332121137","0.305552354681951"
"Selten","2013","Hauptschule","2","596","0.274326468675213","0.255026432894958","0.293626504455468"
"Selten","2013","Hauptschule","3","466","0.279362451531245","0.258120953462665","0.300603949599826"
"Selten","2013","Hauptschule","4","415","0.286930530760885","0.264265480967538","0.309595580554231"
"Selten","2013","Hauptschule","5 Einkommensstärkstes Quintil","213","0.263057928174665","0.233388765988089","0.29272709036124"
"Selten","2013","Realschule","1 Einkommensschwächstes Quintil","263","0.264719523854102","0.237347789022617","0.292091258685587"
"Selten","2013","Realschule","2","453","0.279742299559239","0.257279781640388","0.302204817478091"
"Selten","2013","Realschule","3","434","0.342985255502238","0.318954215967939","0.367016295036537"
"Selten","2013","Realschule","4","481","0.284651648270823","0.263605705589123","0.305697590952524"
"Selten","2013","Realschule","5 Einkommensstärkstes Quintil","361","0.296644307847586","0.272657191275962","0.320631424419209"
"Selten","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","133","0.314518581858122","0.272040710444124","0.356996453272119"
"Selten","2013","(Fach-)Abitur","2","171","0.284446640409088","0.247856583549172","0.321036697269004"
"Selten","2013","(Fach-)Abitur","3","170","0.285942985500664","0.249326527931723","0.322559443069605"
"Selten","2013","(Fach-)Abitur","4","211","0.250613468348579","0.220545658813039","0.280681277884118"
"Selten","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","203","0.270670768648171","0.240444013145254","0.300897524151088"
"Selten","2013","AkademikerIn","1 Einkommensschwächstes Quintil","83","0.317632519553422","0.261367061691443","0.373897977415401"
"Selten","2013","AkademikerIn","2","139","0.255345814039796","0.216172861749964","0.294518766329628"
"Selten","2013","AkademikerIn","3","205","0.285715894654592","0.252944920261547","0.318486869047636"
"Selten","2013","AkademikerIn","4","389","0.323885846355495","0.299373207212322","0.348398485498668"
"Selten","2013","AkademikerIn","5 Einkommensstärkstes Quintil","693","0.242861756647218","0.227387697926074","0.258335815368363"
"Nie","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","94","0.36472169956834","0.306547150067351","0.422896249069328"
"Nie","2013","(noch) kein Abschluss","2","95","0.412765541019061","0.343126150803426","0.482404931234697"
"Nie","2013","(noch) kein Abschluss","3","81","0.576886245123037","0.494156540938705","0.65961594930737"
"Nie","2013","(noch) kein Abschluss","4","69","0.594803807053832","0.502641276696367","0.686966337411297"
"Nie","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","56","0.630915248865257","0.536335827130199","0.725494670600315"
"Nie","2013","Hauptschule","1 Einkommensschwächstes Quintil","634","0.403485084951118","0.379202246080171","0.427767923822065"
"Nie","2013","Hauptschule","2","1047","0.528966052836938","0.507374015582381","0.550558090091495"
"Nie","2013","Hauptschule","3","1007","0.574503706049987","0.551097178434161","0.597910233665812"
"Nie","2013","Hauptschule","4","948","0.597648790602869","0.573077495172218","0.62222008603352"
"Nie","2013","Hauptschule","5 Einkommensstärkstes Quintil","556","0.643422071321038","0.611145446383044","0.675698696259032"
"Nie","2013","Realschule","1 Einkommensschwächstes Quintil","422","0.3883998932115","0.358161678424435","0.418638107998566"
"Nie","2013","Realschule","2","799","0.523835598641936","0.498843002149689","0.548828195134184"
"Nie","2013","Realschule","3","874","0.527314248127092","0.502040579703076","0.552587916551107"
"Nie","2013","Realschule","4","1081","0.593574915757513","0.57066725392306","0.616482577591967"
"Nie","2013","Realschule","5 Einkommensstärkstes Quintil","925","0.623718792253181","0.598278434626476","0.649159149879887"
"Nie","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","221","0.45546464174995","0.409904808627448","0.501024474872452"
"Nie","2013","(Fach-)Abitur","2","305","0.526265913277731","0.485769961982415","0.566761864573047"
"Nie","2013","(Fach-)Abitur","3","342","0.574670342606092","0.53460744256052","0.614733242651664"
"Nie","2013","(Fach-)Abitur","4","516","0.64017074010153","0.606870850535424","0.673470629667637"
"Nie","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","552","0.635106217076186","0.60235590378558","0.667856530366792"
"Nie","2013","AkademikerIn","1 Einkommensschwächstes Quintil","106","0.381568790217007","0.322860107139891","0.440277473294123"
"Nie","2013","AkademikerIn","2","253","0.525320291749895","0.480460522385169","0.57018006111462"
"Nie","2013","AkademikerIn","3","433","0.584419096178107","0.548669046327095","0.62016914602912"
"Nie","2013","AkademikerIn","4","887","0.593569103909931","0.567840686429492","0.61929752139037"
"Nie","2013","AkademikerIn","5 Einkommensstärkstes Quintil","2072","0.672326817178718","0.655389377948086","0.689264256409349"
"Sehr oft","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2014","(noch) kein Abschluss","2","","","",""
"Sehr oft","2014","(noch) kein Abschluss","3","","","",""
"Sehr oft","2014","(noch) kein Abschluss","4","","","",""
"Sehr oft","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2014","Hauptschule","2","","","",""
"Sehr oft","2014","Hauptschule","3","","","",""
"Sehr oft","2014","Hauptschule","4","","","",""
"Sehr oft","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2014","Realschule","2","","","",""
"Sehr oft","2014","Realschule","3","","","",""
"Sehr oft","2014","Realschule","4","","","",""
"Sehr oft","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2014","(Fach-)Abitur","2","","","",""
"Sehr oft","2014","(Fach-)Abitur","3","","","",""
"Sehr oft","2014","(Fach-)Abitur","4","","","",""
"Sehr oft","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2014","AkademikerIn","2","","","",""
"Sehr oft","2014","AkademikerIn","3","","","",""
"Sehr oft","2014","AkademikerIn","4","","","",""
"Sehr oft","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Oft","2014","(noch) kein Abschluss","2","","","",""
"Oft","2014","(noch) kein Abschluss","3","","","",""
"Oft","2014","(noch) kein Abschluss","4","","","",""
"Oft","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2014","Hauptschule","2","","","",""
"Oft","2014","Hauptschule","3","","","",""
"Oft","2014","Hauptschule","4","","","",""
"Oft","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2014","Realschule","2","","","",""
"Oft","2014","Realschule","3","","","",""
"Oft","2014","Realschule","4","","","",""
"Oft","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2014","(Fach-)Abitur","2","","","",""
"Oft","2014","(Fach-)Abitur","3","","","",""
"Oft","2014","(Fach-)Abitur","4","","","",""
"Oft","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2014","AkademikerIn","2","","","",""
"Oft","2014","AkademikerIn","3","","","",""
"Oft","2014","AkademikerIn","4","","","",""
"Oft","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2014","(noch) kein Abschluss","2","","","",""
"Manchmal","2014","(noch) kein Abschluss","3","","","",""
"Manchmal","2014","(noch) kein Abschluss","4","","","",""
"Manchmal","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2014","Hauptschule","2","","","",""
"Manchmal","2014","Hauptschule","3","","","",""
"Manchmal","2014","Hauptschule","4","","","",""
"Manchmal","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2014","Realschule","2","","","",""
"Manchmal","2014","Realschule","3","","","",""
"Manchmal","2014","Realschule","4","","","",""
"Manchmal","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2014","(Fach-)Abitur","2","","","",""
"Manchmal","2014","(Fach-)Abitur","3","","","",""
"Manchmal","2014","(Fach-)Abitur","4","","","",""
"Manchmal","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2014","AkademikerIn","2","","","",""
"Manchmal","2014","AkademikerIn","3","","","",""
"Manchmal","2014","AkademikerIn","4","","","",""
"Manchmal","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Selten","2014","(noch) kein Abschluss","2","","","",""
"Selten","2014","(noch) kein Abschluss","3","","","",""
"Selten","2014","(noch) kein Abschluss","4","","","",""
"Selten","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2014","Hauptschule","2","","","",""
"Selten","2014","Hauptschule","3","","","",""
"Selten","2014","Hauptschule","4","","","",""
"Selten","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2014","Realschule","2","","","",""
"Selten","2014","Realschule","3","","","",""
"Selten","2014","Realschule","4","","","",""
"Selten","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Selten","2014","(Fach-)Abitur","2","","","",""
"Selten","2014","(Fach-)Abitur","3","","","",""
"Selten","2014","(Fach-)Abitur","4","","","",""
"Selten","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Selten","2014","AkademikerIn","2","","","",""
"Selten","2014","AkademikerIn","3","","","",""
"Selten","2014","AkademikerIn","4","","","",""
"Selten","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","(noch) kein Abschluss","2","","","",""
"Nie","2014","(noch) kein Abschluss","3","","","",""
"Nie","2014","(noch) kein Abschluss","4","","","",""
"Nie","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Hauptschule","2","","","",""
"Nie","2014","Hauptschule","3","","","",""
"Nie","2014","Hauptschule","4","","","",""
"Nie","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Realschule","2","","","",""
"Nie","2014","Realschule","3","","","",""
"Nie","2014","Realschule","4","","","",""
"Nie","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","(Fach-)Abitur","2","","","",""
"Nie","2014","(Fach-)Abitur","3","","","",""
"Nie","2014","(Fach-)Abitur","4","","","",""
"Nie","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","AkademikerIn","2","","","",""
"Nie","2014","AkademikerIn","3","","","",""
"Nie","2014","AkademikerIn","4","","","",""
"Nie","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2015","(noch) kein Abschluss","2","","","",""
"Sehr oft","2015","(noch) kein Abschluss","3","","","",""
"Sehr oft","2015","(noch) kein Abschluss","4","","","",""
"Sehr oft","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2015","Hauptschule","2","","","",""
"Sehr oft","2015","Hauptschule","3","","","",""
"Sehr oft","2015","Hauptschule","4","","","",""
"Sehr oft","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2015","Realschule","2","","","",""
"Sehr oft","2015","Realschule","3","","","",""
"Sehr oft","2015","Realschule","4","","","",""
"Sehr oft","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2015","(Fach-)Abitur","2","","","",""
"Sehr oft","2015","(Fach-)Abitur","3","","","",""
"Sehr oft","2015","(Fach-)Abitur","4","","","",""
"Sehr oft","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2015","AkademikerIn","2","","","",""
"Sehr oft","2015","AkademikerIn","3","","","",""
"Sehr oft","2015","AkademikerIn","4","","","",""
"Sehr oft","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Oft","2015","(noch) kein Abschluss","2","","","",""
"Oft","2015","(noch) kein Abschluss","3","","","",""
"Oft","2015","(noch) kein Abschluss","4","","","",""
"Oft","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2015","Hauptschule","2","","","",""
"Oft","2015","Hauptschule","3","","","",""
"Oft","2015","Hauptschule","4","","","",""
"Oft","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2015","Realschule","2","","","",""
"Oft","2015","Realschule","3","","","",""
"Oft","2015","Realschule","4","","","",""
"Oft","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2015","(Fach-)Abitur","2","","","",""
"Oft","2015","(Fach-)Abitur","3","","","",""
"Oft","2015","(Fach-)Abitur","4","","","",""
"Oft","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2015","AkademikerIn","2","","","",""
"Oft","2015","AkademikerIn","3","","","",""
"Oft","2015","AkademikerIn","4","","","",""
"Oft","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2015","(noch) kein Abschluss","2","","","",""
"Manchmal","2015","(noch) kein Abschluss","3","","","",""
"Manchmal","2015","(noch) kein Abschluss","4","","","",""
"Manchmal","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2015","Hauptschule","2","","","",""
"Manchmal","2015","Hauptschule","3","","","",""
"Manchmal","2015","Hauptschule","4","","","",""
"Manchmal","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2015","Realschule","2","","","",""
"Manchmal","2015","Realschule","3","","","",""
"Manchmal","2015","Realschule","4","","","",""
"Manchmal","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2015","(Fach-)Abitur","2","","","",""
"Manchmal","2015","(Fach-)Abitur","3","","","",""
"Manchmal","2015","(Fach-)Abitur","4","","","",""
"Manchmal","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2015","AkademikerIn","2","","","",""
"Manchmal","2015","AkademikerIn","3","","","",""
"Manchmal","2015","AkademikerIn","4","","","",""
"Manchmal","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Selten","2015","(noch) kein Abschluss","2","","","",""
"Selten","2015","(noch) kein Abschluss","3","","","",""
"Selten","2015","(noch) kein Abschluss","4","","","",""
"Selten","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2015","Hauptschule","2","","","",""
"Selten","2015","Hauptschule","3","","","",""
"Selten","2015","Hauptschule","4","","","",""
"Selten","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2015","Realschule","2","","","",""
"Selten","2015","Realschule","3","","","",""
"Selten","2015","Realschule","4","","","",""
"Selten","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Selten","2015","(Fach-)Abitur","2","","","",""
"Selten","2015","(Fach-)Abitur","3","","","",""
"Selten","2015","(Fach-)Abitur","4","","","",""
"Selten","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Selten","2015","AkademikerIn","2","","","",""
"Selten","2015","AkademikerIn","3","","","",""
"Selten","2015","AkademikerIn","4","","","",""
"Selten","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","(noch) kein Abschluss","2","","","",""
"Nie","2015","(noch) kein Abschluss","3","","","",""
"Nie","2015","(noch) kein Abschluss","4","","","",""
"Nie","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","Hauptschule","2","","","",""
"Nie","2015","Hauptschule","3","","","",""
"Nie","2015","Hauptschule","4","","","",""
"Nie","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","Realschule","2","","","",""
"Nie","2015","Realschule","3","","","",""
"Nie","2015","Realschule","4","","","",""
"Nie","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","(Fach-)Abitur","2","","","",""
"Nie","2015","(Fach-)Abitur","3","","","",""
"Nie","2015","(Fach-)Abitur","4","","","",""
"Nie","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","AkademikerIn","2","","","",""
"Nie","2015","AkademikerIn","3","","","",""
"Nie","2015","AkademikerIn","4","","","",""
"Nie","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","63","0.0724219524020321","0.0561531296166279","0.0886907751874362"
"Sehr oft","2016","(noch) kein Abschluss","2","3","","",""
"Sehr oft","2016","(noch) kein Abschluss","3","","","",""
"Sehr oft","2016","(noch) kein Abschluss","4","","","",""
"Sehr oft","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2016","Hauptschule","1 Einkommensschwächstes Quintil","30","0.0523776243997021","0.0341519882144557","0.0706032605849485"
"Sehr oft","2016","Hauptschule","2","","","",""
"Sehr oft","2016","Hauptschule","3","","","",""
"Sehr oft","2016","Hauptschule","4","","","",""
"Sehr oft","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2016","Realschule","2","","","",""
"Sehr oft","2016","Realschule","3","","","",""
"Sehr oft","2016","Realschule","4","","","",""
