"plj0589","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Selten","2013","(Fach-)Abitur","direkter Migrationshintergrund","157","0.310868984721119","0.272116691519444","0.349621277922794"
"Selten","2013","(Fach-)Abitur","indirekter Migrationshintergrund","48","0.233078083722782","0.172480740808352","0.293675426637212"
"Selten","2013","AkademikerIn","kein Migrationshintergrund","1302","0.267863412449698","0.25567841020469","0.280048414694706"
"Selten","2013","AkademikerIn","direkter Migrationshintergrund","157","0.313817252303955","0.275383535778942","0.352250968828969"
"Selten","2013","AkademikerIn","indirekter Migrationshintergrund","50","0.266706948082731","0.202980725413091","0.330433170752371"
"Nie","2013","(noch) kein Abschluss","kein Migrationshintergrund","282","0.517638435424957","0.47485436967093","0.560422501178984"
"Nie","2013","(noch) kein Abschluss","direkter Migrationshintergrund","53","0.370960806176328","0.297476108228974","0.444445504123681"
"Nie","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","60","0.600746781977587","0.509638776168123","0.691854787787051"
"Nie","2013","Hauptschule","kein Migrationshintergrund","3523","0.552139322132121","0.539908461041706","0.564370183222537"
"Nie","2013","Hauptschule","direkter Migrationshintergrund","519","0.513197307578179","0.483122069809007","0.54327254534735"
"Nie","2013","Hauptschule","indirekter Migrationshintergrund","150","0.48791160567501","0.431348857168828","0.544474354181191"
"Nie","2013","Realschule","kein Migrationshintergrund","3783","0.54853346007778","0.536570198519469","0.560496721636091"
"Nie","2013","Realschule","direkter Migrationshintergrund","136","0.507407973515409","0.444677941315183","0.570138005715635"
"Nie","2013","Realschule","indirekter Migrationshintergrund","182","0.572294853189984","0.516216577010575","0.628373129369392"
"Nie","2013","(Fach-)Abitur","kein Migrationshintergrund","1544","0.599567212113504","0.580440275391344","0.618694148835664"
"Nie","2013","(Fach-)Abitur","direkter Migrationshintergrund","275","0.513430294553092","0.471582643108018","0.555277945998167"
"Nie","2013","(Fach-)Abitur","indirekter Migrationshintergrund","117","0.571672372876932","0.500749073045643","0.642595672708221"
"Nie","2013","AkademikerIn","kein Migrationshintergrund","3340","0.627049116672133","0.613743057211934","0.640355176132331"
"Nie","2013","AkademikerIn","direkter Migrationshintergrund","296","0.512357550426152","0.4709584027547","0.553756698097603"
"Nie","2013","AkademikerIn","indirekter Migrationshintergrund","115","0.65944308124914","0.591154869704801","0.727731292793478"
"Sehr oft","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr oft","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Sehr oft","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr oft","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Sehr oft","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2014","Realschule","kein Migrationshintergrund","","","",""
"Sehr oft","2014","Realschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr oft","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sehr oft","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr oft","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr oft","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Sehr oft","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Oft","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Oft","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Oft","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Oft","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Oft","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Oft","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Oft","2014","Realschule","kein Migrationshintergrund","","","",""
"Oft","2014","Realschule","direkter Migrationshintergrund","","","",""
"Oft","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Oft","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Oft","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Oft","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Oft","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Oft","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Oft","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Manchmal","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Manchmal","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Manchmal","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Manchmal","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Manchmal","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2014","Realschule","kein Migrationshintergrund","","","",""
"Manchmal","2014","Realschule","direkter Migrationshintergrund","","","",""
"Manchmal","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Manchmal","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Manchmal","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Manchmal","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Manchmal","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Manchmal","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Selten","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selten","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selten","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Selten","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Selten","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Selten","2014","Realschule","kein Migrationshintergrund","","","",""
"Selten","2014","Realschule","direkter Migrationshintergrund","","","",""
"Selten","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Selten","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selten","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Selten","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selten","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Selten","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Selten","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2014","Realschule","kein Migrationshintergrund","","","",""
"Nie","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr oft","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr oft","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Sehr oft","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr oft","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Sehr oft","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2015","Realschule","kein Migrationshintergrund","","","",""
"Sehr oft","2015","Realschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr oft","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sehr oft","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr oft","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr oft","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Sehr oft","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Oft","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Oft","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Oft","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Oft","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Oft","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Oft","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Oft","2015","Realschule","kein Migrationshintergrund","","","",""
"Oft","2015","Realschule","direkter Migrationshintergrund","","","",""
"Oft","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Oft","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Oft","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Oft","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Oft","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Oft","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Oft","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Manchmal","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Manchmal","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Manchmal","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Manchmal","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Manchmal","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2015","Realschule","kein Migrationshintergrund","","","",""
"Manchmal","2015","Realschule","direkter Migrationshintergrund","","","",""
"Manchmal","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Manchmal","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Manchmal","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Manchmal","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Manchmal","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Manchmal","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Selten","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selten","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selten","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Selten","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Selten","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Selten","2015","Realschule","kein Migrationshintergrund","","","",""
"Selten","2015","Realschule","direkter Migrationshintergrund","","","",""
"Selten","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Selten","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selten","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Selten","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selten","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Selten","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Selten","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2015","Realschule","kein Migrationshintergrund","","","",""
"Nie","2015","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr oft","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr oft","2016","(noch) kein Abschluss","direkter Migrationshintergrund","66","0.0804821051132164","0.0636381534401645","0.0973260567862682"
"Sehr oft","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr oft","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Sehr oft","2016","Hauptschule","direkter Migrationshintergrund","30","0.0485496643833309","0.0313667418216758","0.0657325869449861"
"Sehr oft","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2016","Realschule","kein Migrationshintergrund","","","",""
"Sehr oft","2016","Realschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr oft","2016","(Fach-)Abitur","direkter Migrationshintergrund","30","0.069805585136637","0.0473802365546311","0.0922309337186428"
"Sehr oft","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr oft","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr oft","2016","AkademikerIn","direkter Migrationshintergrund","37","0.0671000694972098","0.0466322697075887","0.087567869286831"
"Sehr oft","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Oft","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Oft","2016","(noch) kein Abschluss","direkter Migrationshintergrund","141","0.177919723195428","0.154239630844251","0.201599815546604"
"Oft","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Oft","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Oft","2016","Hauptschule","direkter Migrationshintergrund","65","0.121774586868549","0.095629373675763","0.147919800061336"
"Oft","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Oft","2016","Realschule","kein Migrationshintergrund","","","",""
"Oft","2016","Realschule","direkter Migrationshintergrund","","","",""
"Oft","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Oft","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Oft","2016","(Fach-)Abitur","direkter Migrationshintergrund","57","0.135442531688054","0.105327611423019","0.165557451953089"
"Oft","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Oft","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Oft","2016","AkademikerIn","direkter Migrationshintergrund","61","0.0910518829636723","0.0675173189250551","0.11458644700229"
"Oft","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Manchmal","2016","(noch) kein Abschluss","direkter Migrationshintergrund","244","0.275455203036731","0.247793918671092","0.30311648740237"
"Manchmal","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Manchmal","2016","Hauptschule","direkter Migrationshintergrund","134","0.238379959371563","0.204314448421828","0.272445470321297"
"Manchmal","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","Realschule","kein Migrationshintergrund","","","",""
"Manchmal","2016","Realschule","direkter Migrationshintergrund","","","",""
"Manchmal","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Manchmal","2016","(Fach-)Abitur","direkter Migrationshintergrund","113","0.226335567861138","0.189509107993484","0.263162027728792"
"Manchmal","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Manchmal","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Manchmal","2016","AkademikerIn","direkter Migrationshintergrund","113","0.183554101362167","0.151884842704861","0.215223360019473"
"Manchmal","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Selten","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selten","2016","(noch) kein Abschluss","direkter Migrationshintergrund","163","0.148890556978716","0.126849089174964","0.170932024782468"
"Selten","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Selten","2016","Hauptschule","direkter Migrationshintergrund","96","0.154317760075457","0.125436082489982","0.183199437660932"
"Selten","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Selten","2016","Realschule","kein Migrationshintergrund","","","",""
"Selten","2016","Realschule","direkter Migrationshintergrund","","","",""
"Selten","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Selten","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selten","2016","(Fach-)Abitur","direkter Migrationshintergrund","88","0.170538094149977","0.137438994682829","0.203637193617125"
"Selten","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selten","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Selten","2016","AkademikerIn","direkter Migrationshintergrund","124","0.232751613945701","0.198181048171533","0.267322179719869"
"Selten","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2016","(noch) kein Abschluss","direkter Migrationshintergrund","388","0.31725241167591","0.288435543240836","0.346069280110983"
"Nie","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2016","Hauptschule","direkter Migrationshintergrund","276","0.4369780293011","0.397322538698001","0.476633519904199"
"Nie","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2016","Realschule","kein Migrationshintergrund","","","",""
"Nie","2016","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2016","(Fach-)Abitur","direkter Migrationshintergrund","208","0.397878221164194","0.35480329867995","0.440953143648439"
"Nie","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2016","AkademikerIn","direkter Migrationshintergrund","239","0.42554233223125","0.385094752022536","0.465989912439963"
"Nie","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr oft","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr oft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.0359106258498599","0.0246293016264651","0.0471919500732547"
"Sehr oft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr oft","2017","Hauptschule","kein Migrationshintergrund","64","0.0115892831335616","0.00868753043051072","0.0144910358366124"
"Sehr oft","2017","Hauptschule","direkter Migrationshintergrund","55","0.0246380132522808","0.0177255905951822","0.0315504359093795"
"Sehr oft","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2017","Realschule","kein Migrationshintergrund","58","0.0113620166800277","0.00872003411131673","0.0140039992487386"
"Sehr oft","2017","Realschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr oft","2017","(Fach-)Abitur","direkter Migrationshintergrund","36","0.0165265653436912","0.00982442820461087","0.0232287024827715"
"Sehr oft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr oft","2017","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr oft","2017","AkademikerIn","direkter Migrationshintergrund","34","0.010276654723036","0.00514896809311901","0.0154043413529529"
"Sehr oft","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Oft","2017","(noch) kein Abschluss","kein Migrationshintergrund","39","0.100422695235913","0.0736180719913316","0.127227318480494"
"Oft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","119","0.109917509946129","0.0909531357829733","0.128881884109285"
"Oft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Oft","2017","Hauptschule","kein Migrationshintergrund","230","0.039659939646757","0.0343687669606467","0.0449511123328672"
"Oft","2017","Hauptschule","direkter Migrationshintergrund","134","0.0760711661189242","0.0642496323480731","0.0878926998897754"
"Oft","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Oft","2017","Realschule","kein Migrationshintergrund","206","0.0324628002404929","0.0280449558346203","0.0368806446463655"
"Oft","2017","Realschule","direkter Migrationshintergrund","","","",""
"Oft","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Oft","2017","(Fach-)Abitur","kein Migrationshintergrund","73","0.0260528472527636","0.0200130111063924","0.0320926833991348"
"Oft","2017","(Fach-)Abitur","direkter Migrationshintergrund","82","0.0550476528043648","0.04305776697149","0.0670375386372396"
"Oft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Oft","2017","AkademikerIn","kein Migrationshintergrund","77","0.0174403372838287","0.0138291889912057","0.0210514855764517"
"Oft","2017","AkademikerIn","direkter Migrationshintergrund","88","0.0390896421371542","0.0292356781453994","0.0489436061289091"
"Oft","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2017","(noch) kein Abschluss","kein Migrationshintergrund","60","0.122611692661344","0.0933609840975436","0.151862401225145"
"Manchmal","2017","(noch) kein Abschluss","direkter Migrationshintergrund","229","0.25795875763389","0.23143230926812","0.284485205999659"
"Manchmal","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
