year,plj0589,quintil_oecd,sampreg,proportion,n,lower_confidence,upper_confidence
2017,Very often,5th Quintile,West,0.061068702290076333,45410,0.05886624967266421,0.06327115490748846
2017,Very often,4th Quintile,East,0.04580152671755725,45410,0.043878702176310215,0.04772435125880429
2017,Very often,3rd Quintile,East,0.015267175572519083,45410,0.014139409883003249,0.016394941262034918
2017,Very often,5th Quintile,East,0.007633587786259542,45410,0.0068330520921689375,0.008434123480350147
2017,Often,3rd Quintile,West,0.16276346604215455,45410,0.1593681291623664,0.1661588029219427
2017,Often,2nd Quintile,West,0.16159250585480095,45410,0.15820703948448003,0.16497797222512187
2017,Often,5th Quintile,West,0.15690866510538642,45410,0.15356331868329562,0.16025401152747723
2017,Often,1st Quintile,West,0.15456674473067916,45410,0.15124184912399294,0.15789164033736539
2017,Often,4th Quintile,West,0.13700234192037472,45410,0.13383970654404023,0.1401649772967092
2017,Often,1st Quintile,East,0.06440281030444965,45410,0.06214505337373218,0.06666056723516713
2017,Often,2nd Quintile,East,0.05737704918032787,45410,0.05523801152492423,0.05951608683573151
2017,Often,3rd Quintile,East,0.04332552693208431,45410,0.0414529729775922,0.04519808088657642
2017,Often,4th Quintile,East,0.03981264637002342,45410,0.038014318667649157,0.04161097407239769
2017,Often,5th Quintile,East,0.02224824355971897,45410,0.020891672687142857,0.023604814432295083
2017,Sometimes,5th Quintile,West,0.17795918367346938,45410,0.17444125350986703,0.18147711383707174
2017,Sometimes,3rd Quintile,West,0.16693877551020408,45410,0.16350874966543996,0.1703688013549682
2017,Sometimes,4th Quintile,West,0.1657142857142857,45410,0.1622943519213293,0.1691342195072421
2017,Sometimes,2nd Quintile,West,0.1404081632653061,45410,0.1372127823224164,0.14360354420819582
2017,Sometimes,1st Quintile,West,0.11673469387755102,45410,0.11378126932590751,0.11968811842919452
2017,Sometimes,3rd Quintile,East,0.05877551020408163,45410,0.056612168444993324,0.060938851963169935
2017,Sometimes,4th Quintile,East,0.05591836734693877,45410,0.05380506159054771,0.05803167310332984
2017,Sometimes,2nd Quintile,East,0.04244897959183674,45410,0.04059461592434346,0.04430334325933001
2017,Sometimes,1st Quintile,East,0.04040816326530612,45410,0.03859699771952585,0.04221932881108639
2017,Sometimes,5th Quintile,East,0.03469387755102041,45410,0.033010663796212814,0.036377091305828
2017,Seldom,5th Quintile,West,0.2890995260663507,45410,0.28492979147829306,0.29326926065440834
2017,Seldom,4th Quintile,West,0.19447622160483738,45410,0.19083579099840817,0.1981166522112666
2017,Seldom,3rd Quintile,West,0.13662363131230593,45410,0.13346467724376698,0.13978258538084487
2017,Seldom,2nd Quintile,West,0.09707468540611211,45410,0.09435161273944037,0.09979775807278385
2017,Seldom,1st Quintile,West,0.06520673312632783,45410,0.06293590466159547,0.06747756159106018
2017,Seldom,4th Quintile,East,0.05948684425559732,45410,0.057311273446415026,0.06166241506477961
2017,Seldom,5th Quintile,East,0.049517895080895574,45410,0.04752247940181861,0.051513310759972536
2017,Seldom,3rd Quintile,East,0.04772021572152312,45410,0.04575950374340855,0.049680927699637695
2017,Seldom,2nd Quintile,East,0.03595358718744893,45410,0.034241206166549194,0.03766596820834866
2017,Seldom,1st Quintile,East,0.024840660238601077,45410,0.023409132788832717,0.026272187688369437
2017,Never,5th Quintile,West,0.36149372513008876,45410,0.3570748341529511,0.3659126161072264
2017,Never,4th Quintile,West,0.19758187940006122,45410,0.19391957667390441,0.20124418212621803
2017,Never,3rd Quintile,West,0.12549739822467096,45410,0.12245035767023732,0.1285444387791046
2017,Never,2nd Quintile,West,0.07108968472604836,45410,0.06872610363282504,0.07345326581927168
2017,Never,4th Quintile,East,0.05853994490358127,45410,0.0563806725504287,0.060699217256733835
2017,Never,5th Quintile,East,0.05731558004285277,45410,0.05517761878499803,0.059453541300707506
2017,Never,1st Quintile,West,0.04553106825834099,45410,0.04361365759347845,0.04744847892320353
2017,Never,3rd Quintile,East,0.04445974900520355,45410,0.04256396734905698,0.046355530661350126
2017,Never,2nd Quintile,East,0.02425772880318335,45410,0.02284267501412994,0.025672782592236758
2017,Never,1st Quintile,East,0.014233241505968778,45410,0.013143761375581882,0.015322721636355674
2020,Sometimes,2nd Quintile,West,1.0,42741,1.0,1.0
2020,Never,1st Quintile,West,1.0,42741,1.0,1.0
2021,Very often,1st Quintile,West,0.2058165548098434,27598,0.20104656080421648,0.21058654881547031
2021,Very often,5th Quintile,West,0.1767337807606264,27598,0.17223342136053887,0.18123414016071393
2021,Very often,2nd Quintile,West,0.15659955257270694,27598,0.15231180274475772,0.16088730240065616
2021,Very often,4th Quintile,West,0.14317673378076062,27598,0.13904436457019856,0.1473091029913227
2021,Very often,3rd Quintile,West,0.1185682326621924,27598,0.1147541000501504,0.12238236527423439
2021,Very often,1st Quintile,East,0.05592841163310962,27598,0.05321737133680212,0.058639451929417115
2021,Very often,3rd Quintile,East,0.049217002237136466,27598,0.04666479727621921,0.051769207198053724
2021,Very often,2nd Quintile,East,0.03355704697986577,27598,0.03143234879926909,0.03568174516046246
2021,Very often,4th Quintile,East,0.03131991051454139,27598,0.029264882677701137,0.03337493835138164
2021,Very often,5th Quintile,East,0.029082774049217,27598,0.027100214303281713,0.03106533379515229
2021,Often,5th Quintile,West,0.2472939217318901,27598,0.2422037000243554,0.2523841434394248
2021,Often,4th Quintile,West,0.16569525395503748,27598,0.16130858705392795,0.170081920856147
2021,Often,1st Quintile,West,0.15154038301415487,27598,0.1473098309437567,0.15577093508455306
2021,Often,2nd Quintile,West,0.12406328059950042,27598,0.12017394639583912,0.12795261480316172
2021,Often,3rd Quintile,West,0.11490424646128226,27598,0.11114171245127621,0.11866678047128831
2021,Often,3rd Quintile,East,0.042464612822647796,27598,0.04008553709023862,0.04484368855505697
2021,Often,4th Quintile,East,0.041631973355537054,27598,0.03927531339752852,0.043988633313545585
2021,Often,5th Quintile,East,0.03913405495420483,27598,0.03684621261860387,0.04142189728980578
2021,Often,2nd Quintile,East,0.03746877601998335,27598,0.03522820129415012,0.03970935074581658
2021,Often,1st Quintile,East,0.035803497085761866,27598,0.03361138495044037,0.03799560922108336
2021,Sometimes,5th Quintile,West,0.306183368869936,27598,0.3007454788762364,0.3116212588636356
2021,Sometimes,4th Quintile,West,0.15437100213219615,27598,0.150108250184353,0.1586337540800393
2021,Sometimes,1st Quintile,West,0.1275053304904051,27598,0.12357016656760016,0.13144049441321004
2021,Sometimes,2nd Quintile,West,0.12068230277185502,27598,0.11683893479384537,0.12452567074986466
2021,Sometimes,3rd Quintile,West,0.11513859275053305,27598,0.11137272250852005,0.11890446299254605
2021,Sometimes,5th Quintile,East,0.04733475479744136,27598,0.0448293523753918,0.04984015721949093
2021,Sometimes,4th Quintile,East,0.04392324093816631,27598,0.04150549403529152,0.046340987841041105
2021,Sometimes,3rd Quintile,East,0.029424307036247335,27598,0.027430490960165733,0.03141812311232894
2021,Sometimes,1st Quintile,East,0.028997867803837955,27598,0.027018117625264553,0.030977617982411356
2021,Sometimes,2nd Quintile,East,0.026439232409381664,27598,0.024546351811799035,0.028332113006964293
2021,Seldom,5th Quintile,West,0.40558912386706947,27598,0.39979612037724643,0.4113821273568925
2021,Seldom,4th Quintile,West,0.16446374622356497,27598,0.16009018707060887,0.16883730537652106
2021,Seldom,3rd Quintile,West,0.09044561933534744,27598,0.08706165817590308,0.09382958049479179
2021,Seldom,5th Quintile,East,0.0823262839879154,27598,0.07908340555030736,0.08556916242552344
2021,Seldom,2nd Quintile,West,0.06646525679758308,27598,0.06352639033717503,0.06940412325799114
2021,Seldom,4th Quintile,East,0.06061178247734139,27598,0.05779652352280988,0.0634270414318729
2021,Seldom,1st Quintile,West,0.060234138972809666,27598,0.057427099940097544,0.0630411780055218
2021,Seldom,3rd Quintile,East,0.03115558912386707,27598,0.029105785440459424,0.03320539280727472
2021,Seldom,2nd Quintile,East,0.02039274924471299,27598,0.0187251904652615,0.022060308024164484
2021,Seldom,1st Quintile,East,0.01831570996978852,27598,0.016733678691678133,0.019897741247898906
2021,Never,5th Quintile,West,0.45890834191555097,27598,0.45302917674396254,0.4647875070871394
2021,Never,4th Quintile,West,0.1375901132852729,27598,0.13352598186011339,0.14165424471043242
2021,Never,5th Quintile,East,0.09897013388259526,27598,0.09544692056918827,0.10249334719600225
2021,Never,3rd Quintile,West,0.07466529351184346,27598,0.07156411989687435,0.07776646712681258
2021,Never,2nd Quintile,West,0.06251287332646756,27598,0.0596566993805219,0.06536904727241322
2021,Never,1st Quintile,West,0.06168898043254377,27598,0.058850444012738735,0.06452751685234881
2021,Never,4th Quintile,East,0.04593202883625129,27598,0.04346221204526317,0.04840184562723941
2021,Never,3rd Quintile,East,0.030895983522142123,27598,0.02885446429086888,0.032937502753415365
2021,Never,2nd Quintile,East,0.016168898043254377,27598,0.014680847264861612,0.01765694882164714
2021,Never,1st Quintile,East,0.012667353244078269,27598,0.01134790622681537,0.013986800261341168
