year,plj0589,age_gr,sex,proportion,n,lower_confidence,upper_confidence
2013,Seldom,46-65 y.,female,0.1779123414071511,44486,0.1743584308422799,0.1814662519720223
2013,Seldom,30-45 y.,male,0.13408304498269896,44486,0.13091661822876524,0.13724947173663268
2013,Seldom,66 and older,male,0.09356978085351787,44486,0.09086345935999154,0.0962761023470442
2013,Seldom,66 and older,female,0.08650519031141868,44486,0.08389291757630596,0.0891174630465314
2013,Seldom,18-29 y.,female,0.07598039215686274,44486,0.07351812171576326,0.07844266259796222
2013,Seldom,18-29 y.,male,0.07093425605536333,44486,0.06854866704538308,0.07331984506534357
2013,Never,46-65 y.,female,0.18830155391192238,44486,0.1846685262730144,0.19193458155083037
2013,Never,30-45 y.,female,0.1791409377756667,44486,0.17557744311148804,0.18270443243984535
2013,Never,46-65 y.,male,0.15817330528601478,44486,0.15478234788282674,0.16156426268920282
2013,Never,30-45 y.,male,0.13198072877790595,44486,0.12883541239328045,0.13512604516253146
2013,Never,66 and older,female,0.10673814209133474,44486,0.10386872548626096,0.10960755869640852
2013,Never,66 and older,male,0.09988464409309901,44486,0.09709824807231182,0.1026710401138862
2013,Never,18-29 y.,female,0.07104566736784963,44486,0.06865834881033824,0.07343298592536103
2013,Never,18-29 y.,male,0.06473502069620683,44486,0.062448467158303274,0.06702157423411038
2016,Very often,30-45 y.,male,0.30409356725146197,41132,0.29964781558540704,0.3085393189175169
2016,Very often,30-45 y.,female,0.23391812865497075,41132,0.2298270701440163,0.2380091871659252
2016,Very often,18-29 y.,female,0.13450292397660818,41132,0.1312055756852083,0.13780027226800806
2016,Very often,18-29 y.,male,0.1286549707602339,41132,0.12541922402232503,0.1318907174981428
2016,Very often,46-65 y.,male,0.1286549707602339,41132,0.12541922402232503,0.1318907174981428
2016,Very often,46-65 y.,female,0.05263157894736842,41132,0.050473592020502056,0.05478956587423478
2016,Very often,66 and older,female,0.011695906432748537,41132,0.01065687569018325,0.012734937175313824
2016,Very often,66 and older,male,0.005847953216374269,41132,0.005111077053022368,0.006584829379726169
2016,Often,30-45 y.,male,0.2636103151862464,41132,0.25935235882478114,0.26786827154771164
2016,Often,18-29 y.,male,0.20630372492836677,41132,0.2023930937039029,0.21021435615283063
2016,Often,30-45 y.,female,0.2034383954154728,41132,0.19954801291403973,0.20732877791690585
2016,Often,18-29 y.,female,0.1518624641833811,41132,0.14839410137044803,0.15533082699631415
2016,Often,46-65 y.,male,0.10315186246418338,41132,0.10021242550847602,0.10609129941989075
2016,Often,46-65 y.,female,0.06876790830945559,41132,0.06632229363191827,0.0712135229869929
2016,Often,66 and older,female,0.0028653295128939827,41132,0.002348758118798419,0.0033819009069895466
2016,Sometimes,30-45 y.,male,0.3114241001564945,41132,0.30694884114152965,0.3158993591714594
2016,Sometimes,30-45 y.,female,0.2300469483568075,41132,0.22597964543787669,0.23411425127573832
2016,Sometimes,18-29 y.,male,0.1705790297339593,41132,0.16694392872290448,0.17421413074501413
2016,Sometimes,18-29 y.,female,0.14710485133020346,41132,0.1436816891323285,0.1505280135280784
2016,Sometimes,46-65 y.,male,0.08763693270735524,41132,0.0849042224275236,0.09036964298718689
2016,Sometimes,46-65 y.,female,0.04381846635367762,41132,0.041840290390595704,0.04579664231675954
2016,Sometimes,66 and older,female,0.004694835680751174,41132,0.004034211471496207,0.005355459890006141
2016,Sometimes,66 and older,male,0.004694835680751174,41132,0.004034211471496207,0.005355459890006141
2016,Seldom,30-45 y.,male,0.30434782608695654,41132,0.299901028788871,0.3087946233850421
2016,Seldom,30-45 y.,female,0.22727272727272727,41132,0.22322274670126607,0.23132270784418846
2016,Seldom,18-29 y.,male,0.21739130434782608,41132,0.21340509983488903,0.22137750886076313
2016,Seldom,18-29 y.,female,0.10474308300395258,41132,0.1017836897685596,0.10770247623934555
2016,Seldom,46-65 y.,male,0.08695652173913043,41132,0.0842334256466563,0.08967961783160457
2016,Seldom,46-65 y.,female,0.05138339920948617,41132,0.04924975042024151,0.053517047998730825
2016,Seldom,66 and older,female,0.005928853754940711,41132,0.0051869283185127756,0.006670779191368647
2016,Seldom,66 and older,male,0.001976284584980237,41132,0.0015470829872262569,0.002405486182734217
2016,Never,30-45 y.,male,0.29446308724832215,41132,0.2900581324268453,0.298868042069799
2016,Never,30-45 y.,female,0.21224832214765102,41132,0.2082966313182733,0.21620001297702873
2016,Never,18-29 y.,male,0.20721476510067113,41132,0.20329775868147887,0.2111317715198634
2016,Never,18-29 y.,female,0.1401006711409396,41132,0.13674630805072618,0.14345503423115302
2016,Never,46-65 y.,male,0.09312080536912752,41132,0.09031237126163388,0.09592923947662116
2016,Never,46-65 y.,female,0.04697986577181208,41132,0.04493496103195493,0.04902477051166924
2016,Never,66 and older,female,0.0041946308724832215,41132,0.003570033340223122,0.0048192284047433205
2016,Never,66 and older,male,0.0016778523489932886,41132,0.001282323303778439,0.0020733813942081384
2017,Very often,46-65 y.,female,0.24552429667519182,45410,0.24156561858433653,0.2494829747660471
2017,Very often,30-45 y.,female,0.16112531969309463,45410,0.15774380904288068,0.16450683034330857
2017,Very often,30-45 y.,male,0.14578005115089515,45410,0.14253430744004705,0.14902579486174325
2017,Very often,18-29 y.,male,0.11764705882352941,45410,0.11468364688348986,0.12061047076356896
2017,Very often,46-65 y.,male,0.11764705882352941,45410,0.11468364688348986,0.12061047076356896
2017,Very often,18-29 y.,female,0.10485933503836317,45410,0.10204140949651822,0.10767726058020813
2017,Very often,66 and older,female,0.06649616368286446,45410,0.06420457499774238,0.06878775236798654
2017,Very often,66 and older,male,0.04092071611253197,45410,0.03909858682709619,0.04274284539796776
2017,Often,46-65 y.,female,0.20608108108108109,45410,0.2023606997365074,0.20980146242565478
2017,Often,30-45 y.,female,0.17229729729729729,45410,0.1688238817845089,0.17577071281008566
2017,Often,46-65 y.,male,0.13682432432432431,45410,0.13366341838006315,0.13998523026858548
2017,Often,18-29 y.,female,0.13175675675675674,45410,0.12864584655929318,0.1348676669542203
2017,Often,30-45 y.,male,0.1258445945945946,45410,0.12279394780421417,0.12889524138497505
2017,Often,18-29 y.,male,0.11402027027027027,45410,0.11109690390180905,0.11694363663873149
2017,Often,66 and older,female,0.06672297297297297,45410,0.06442775834731744,0.0690181875986285
2017,Often,66 and older,male,0.0464527027027027,45410,0.04451691853420498,0.04838848687120042
2017,Sometimes,30-45 y.,female,0.19570787956438182,45410,0.19205873235778428,0.19935702677097936
2017,Sometimes,46-65 y.,female,0.1854580397181294,45410,0.18188317276122795,0.18903290667503087
2017,Sometimes,46-65 y.,male,0.13709160794362588,45410,0.13392810602725785,0.1402551098599939
2017,Sometimes,30-45 y.,male,0.12267777065983344,45410,0.11966030160614238,0.1256952397135245
2017,Sometimes,18-29 y.,female,0.11819346572709802,45410,0.11522409987057436,0.12116283158362168
2017,Sometimes,18-29 y.,male,0.10217809096732863,45410,0.09939226288407714,0.10496391905058013
2017,Sometimes,66 and older,female,0.07495195387572069,45410,0.07253006649208799,0.0773738412593534
2017,Sometimes,66 and older,male,0.06374119154388212,45410,0.06149426762417637,0.06598811546358788
2017,Seldom,46-65 y.,female,0.1880907372400756,45410,0.18449640868762343,0.19168506579252778
2017,Seldom,46-65 y.,male,0.1807993518768566,45410,0.1772595912139143,0.18433911253979893
2017,Seldom,30-45 y.,female,0.15825006751282744,45410,0.1548931256691957,0.1616070093564592
2017,Seldom,30-45 y.,male,0.11882257628949501,45410,0.11584638059901772,0.1217987719799723
2017,Seldom,66 and older,male,0.0945179584120983,45410,0.09182718326805885,0.09720873355613775
2017,Seldom,18-29 y.,female,0.08763165001350257,45410,0.0850309161020453,0.09023238392495983
2017,Seldom,18-29 y.,male,0.08763165001350257,45410,0.0850309161020453,0.09023238392495983
2017,Seldom,66 and older,female,0.08425600864164191,45410,0.08170114456255259,0.08681087272073124
2017,Never,46-65 y.,female,0.1945183443667636,45410,0.19087761472537493,0.19815907400815228
2017,Never,46-65 y.,male,0.1715028150714595,45410,0.16803575420958286,0.17496987593333616
2017,Never,30-45 y.,female,0.15442677720720163,45410,0.15110311227277218,0.1577504421416311
2017,Never,30-45 y.,male,0.12039844088349935,45410,0.11740525459461221,0.1233916271723865
2017,Never,66 and older,female,0.09558869021840005,45410,0.0928843173630826,0.0982930630737175
2017,Never,66 and older,male,0.09162902926436924,45410,0.08897547186336321,0.09428258666537526
2017,Never,18-29 y.,male,0.08674132277423746,45410,0.08415257198439194,0.08933007356408298
2017,Never,18-29 y.,female,0.08519458021406917,45410,0.08262684244904053,0.08776231797909781
2018,Very often,30-45 y.,female,0.24,43121,0.23596889531673793,0.24403110468326206
2018,Very often,18-29 y.,female,0.2,43121,0.19622452454865624,0.20377547545134378
2018,Very often,18-29 y.,male,0.16,43121,0.15653971959195392,0.16346028040804608
2018,Very often,46-65 y.,male,0.12,43121,0.11693278924375229,0.1230672107562477
2018,Very often,30-45 y.,male,0.12,43121,0.11693278924375229,0.1230672107562477
2018,Very often,46-65 y.,female,0.12,43121,0.11693278924375229,0.1230672107562477
2018,Very often,66 and older,male,0.04,43121,0.03815040232156076,0.041849597678439245
2018,Often,46-65 y.,male,0.21212121212121213,43121,0.20826257965981032,0.21597984458261393
2018,Often,30-45 y.,female,0.21212121212121213,43121,0.20826257965981032,0.21597984458261393
2018,Often,18-29 y.,female,0.18181818181818182,43121,0.1781777305083884,0.18545863312797525
2018,Often,30-45 y.,male,0.15151515151515152,43121,0.14813090697132064,0.1548993960589824
2018,Often,46-65 y.,female,0.12121212121212122,43121,0.11813158219230657,0.12429266023193586
2018,Often,18-29 y.,male,0.12121212121212122,43121,0.11813158219230657,0.12429266023193586
2018,Sometimes,18-29 y.,female,0.26506024096385544,43121,0.2608943315227513,0.26922615040495956
2018,Sometimes,18-29 y.,male,0.20481927710843373,43121,0.2010101102638434,0.20862844395302405
2018,Sometimes,30-45 y.,female,0.20481927710843373,43121,0.2010101102638434,0.20862844395302405
2018,Sometimes,46-65 y.,male,0.18072289156626506,43121,0.1770909934837535,0.1843547896487766
2018,Sometimes,30-45 y.,male,0.0963855421686747,43121,0.09360000349632644,0.09917108084102297
2018,Sometimes,46-65 y.,female,0.04819277108433735,43121,0.04617125543196713,0.050214286736707574
2018,Seldom,18-29 y.,female,0.3114754098360656,43121,0.3071043850406643,0.3158464346314669
2018,Seldom,18-29 y.,male,0.2786885245901639,43121,0.2744566516147922,0.2829203975655356
2018,Seldom,30-45 y.,female,0.11475409836065574,43121,0.1117457527770455,0.11776244394426598
2018,Seldom,46-65 y.,female,0.09836065573770492,43121,0.09554979846217689,0.10117151301323295
2018,Seldom,30-45 y.,male,0.09836065573770492,43121,0.09554979846217689,0.10117151301323295
2018,Seldom,46-65 y.,male,0.08196721311475409,43121,0.07937804148254096,0.08455638474696722
2018,Seldom,66 and older,male,0.01639344262295082,43121,0.01519488905351891,0.01759199619238273
2018,Never,18-29 y.,female,0.27325581395348836,43121,0.26904964079129084,0.27746198711568587
2018,Never,30-45 y.,female,0.21511627906976744,43121,0.21123789370955437,0.2189946644299805
2018,Never,18-29 y.,male,0.19186046511627908,43121,0.18814385005417705,0.1955770801783811
2018,Never,30-45 y.,male,0.13953488372093023,43121,0.13626434201902998,0.14280542542283048
2018,Never,46-65 y.,male,0.10465116279069768,43121,0.101761948026365,0.10754037755503036
2018,Never,46-65 y.,female,0.06976744186046512,43121,0.06736289177906049,0.07217199194186974
2018,Never,66 and older,male,0.005813953488372093,43121,0.005096355408885492,0.006531551567858694
2019,Very often,30-45 y.,male,0.375,42417,0.3703927504181731,0.3796072495818269
2019,Very often,18-29 y.,female,0.25,42417,0.24587915069829105,0.254120849301709
2019,Very often,66 and older,female,0.125,42417,0.12185264935790213,0.12814735064209787
2019,Very often,46-65 y.,male,0.125,42417,0.12185264935790213,0.12814735064209787
2019,Very often,18-29 y.,male,0.125,42417,0.12185264935790213,0.12814735064209787
2019,Often,30-45 y.,female,0.2777777777777778,42417,0.2735152200864251,0.2820403354691305
2019,Often,18-29 y.,male,0.2222222222222222,42417,0.21826575469902357,0.22617868974542085
2019,Often,46-65 y.,female,0.16666666666666666,42417,0.1631200042849446,0.1702133290483887
2019,Often,18-29 y.,female,0.16666666666666666,42417,0.1631200042849446,0.1702133290483887
2019,Often,30-45 y.,male,0.1111111111111111,42417,0.10812030278634331,0.1141019194358789
2019,Often,46-65 y.,male,0.05555555555555555,42417,0.05337564812200257,0.05773546298910853
2019,Sometimes,30-45 y.,female,0.35185185185185186,42417,0.3473071734163659,0.3563965302873378
2019,Sometimes,30-45 y.,male,0.18518518518518517,42417,0.18148844715629583,0.18888192321407452
2019,Sometimes,46-65 y.,male,0.16666666666666666,42417,0.1631200042849446,0.1702133290483887
2019,Sometimes,18-29 y.,female,0.1111111111111111,42417,0.10812030278634331,0.1141019194358789
2019,Sometimes,46-65 y.,female,0.1111111111111111,42417,0.10812030278634331,0.1141019194358789
2019,Sometimes,18-29 y.,male,0.07407407407407407,42417,0.07158173380343424,0.0765664143447139
2019,Seldom,30-45 y.,female,0.24,42417,0.23593558061766726,0.24406441938233273
2019,Seldom,30-45 y.,male,0.2,42417,0.19619332247418955,0.20380667752581047
2019,Seldom,18-29 y.,male,0.14,42417,0.13669783066400334,0.14330216933599668
2019,Seldom,46-65 y.,female,0.14,42417,0.13669783066400334,0.14330216933599668
2019,Seldom,18-29 y.,female,0.12,42417,0.1169074405586251,0.12309255944137489
2019,Seldom,46-65 y.,male,0.12,42417,0.1169074405586251,0.12309255944137489
2019,Seldom,66 and older,male,0.04,42417,0.0381351164892888,0.0418648835107112
2019,Never,18-29 y.,male,0.264,42417,0.2598050482752332,0.2681949517247668
2019,Never,30-45 y.,female,0.2,42417,0.19619332247418955,0.20380667752581047
2019,Never,18-29 y.,female,0.192,42417,0.18825163053389465,0.19574836946610535
2019,Never,30-45 y.,male,0.136,42417,0.13273778618786583,0.1392622138121342
2019,Never,46-65 y.,male,0.096,42417,0.0931964653472338,0.0988035346527662
2019,Never,46-65 y.,female,0.088,42417,0.08530396918363085,0.09069603081636914
2019,Never,66 and older,male,0.016,42417,0.014805891919257626,0.017194108080742374
2019,Never,66 and older,female,0.008,42417,0.00715221266124026,0.00884778733875974
2020,Very often,30-45 y.,male,0.38235294117647056,42741,0.37774575101261143,0.3869601313403297
2020,Very often,18-29 y.,male,0.20588235294117646,42741,0.20204893900926707,0.20971576687308585
2020,Very often,30-45 y.,female,0.17647058823529413,42741,0.1728564109201633,0.18008476555042496
2020,Very often,18-29 y.,female,0.14705882352941177,42741,0.143701147301495,0.15041649975732854
2020,Very often,46-65 y.,female,0.029411764705882353,42741,0.027809951813756745,0.03101357759800796
2020,Very often,46-65 y.,male,0.029411764705882353,42741,0.027809951813756745,0.03101357759800796
2020,Very often,66 and older,male,0.029411764705882353,42741,0.027809951813756745,0.03101357759800796
2020,Often,30-45 y.,male,0.26881720430107525,42741,0.2646140508672225,0.273020357734928
2020,Often,18-29 y.,male,0.23655913978494625,42741,0.23253019516269025,0.24058808440720225
2020,Often,30-45 y.,female,0.13978494623655913,42741,0.1364974334327327,0.14307245904038554
2020,Often,18-29 y.,female,0.13978494623655913,42741,0.1364974334327327,0.14307245904038554
2020,Often,46-65 y.,male,0.10752688172043011,42741,0.10458997718809743,0.11046378625276279
2020,Often,46-65 y.,female,0.06451612903225806,42741,0.06218704029760602,0.0668452177669101
2020,Often,66 and older,female,0.03225806451612903,42741,0.030582995654876006,0.03393313337738205
2020,Often,66 and older,male,0.010752688172043012,42741,0.009774900185717954,0.011730476158368069
2020,Sometimes,30-45 y.,male,0.2697095435684647,42741,0.2655019895388727,0.2739170975980567
2020,Sometimes,18-29 y.,male,0.23236514522821577,42741,0.22836112219616056,0.236369168260271
2020,Sometimes,30-45 y.,female,0.1991701244813278,42741,0.19538381627736448,0.2029564326852911
2020,Sometimes,18-29 y.,female,0.14107883817427386,42741,0.13777863011505867,0.14437904623348904
2020,Sometimes,46-65 y.,male,0.0912863070539419,42741,0.08855575734536884,0.09401685676251496
2020,Sometimes,46-65 y.,female,0.05394190871369295,42741,0.05180022275719178,0.056083594670194116
2020,Sometimes,66 and older,male,0.008298755186721992,42741,0.007438691448236603,0.00915881892520738
2020,Sometimes,66 and older,female,0.004149377593360996,42741,0.0035399497249271415,0.00475880546179485
2020,Seldom,30-45 y.,male,0.30708661417322836,42741,0.30271337076222865,0.31145985758422806
2020,Seldom,18-29 y.,male,0.2677165354330709,42741,0.2635188398177158,0.271914231048426
2020,Seldom,30-45 y.,female,0.1732283464566929,42741,0.16964048222266404,0.1768162106907218
2020,Seldom,18-29 y.,female,0.1141732283464567,42741,0.11115820781972517,0.11718824887318822
2020,Seldom,46-65 y.,male,0.09055118110236221,42741,0.08783054834268136,0.09327181386204306
2020,Seldom,46-65 y.,female,0.03937007874015748,42741,0.03752635890310581,0.04121379857720915
2020,Seldom,66 and older,male,0.007874015748031496,42741,0.007036071192635583,0.00871196030342741
2020,Never,18-29 y.,male,0.3096590909090909,42741,0.3052757277404408,0.31404245407774095
2020,Never,30-45 y.,male,0.29261363636363635,42741,0.2883003394535477,0.296926933273725
2020,Never,30-45 y.,female,0.1534090909090909,42741,0.1499924756174217,0.1568257062007601
2020,Never,18-29 y.,female,0.11647727272727272,42741,0.11343594521087454,0.1195186002436709
2020,Never,46-65 y.,male,0.05965909090909091,42741,0.05741358236115588,0.06190459945702594
2020,Never,46-65 y.,female,0.05397727272727273,42741,0.05183492488914491,0.05611962056540055
2020,Never,66 and older,female,0.008522727272727272,42741,0.0076512332571742345,0.00939422128828031
2020,Never,66 and older,male,0.005681818181818182,42741,0.004969227583076637,0.006394408780559727
2021,Very often,30-45 y.,female,0.2,27598,0.1952807035669389,0.2047192964330611
2021,Very often,46-65 y.,female,0.19175257731958764,27598,0.18710785200358587,0.1963973026355894
2021,Very often,30-45 y.,male,0.177319587628866,27598,0.1728133799732138,0.18182579528451817
2021,Very often,46-65 y.,male,0.12989690721649486,27598,0.12593045681692935,0.13386335761606036
2021,Very often,18-29 y.,male,0.11752577319587629,27598,0.11372619978422285,0.12132534660752972
2021,Very often,18-29 y.,female,0.10103092783505155,27598,0.09747529578481483,0.10458655988528827
2021,Very often,66 and older,male,0.04329896907216495,27598,0.040897681543922766,0.04570025660040713
2021,Very often,66 and older,female,0.03917525773195876,27598,0.03688626040022861,0.041464255063688914
2021,Often,30-45 y.,female,0.20047923322683706,27598,0.1957557014994287,0.20520276495424541
2021,Often,46-65 y.,female,0.1964856230031949,27598,0.1917977106729909,0.20117353533339888
2021,Often,30-45 y.,male,0.14456869009584664,27598,0.14041965641655582,0.14871772377513745
2021,Often,46-65 y.,male,0.13099041533546327,27598,0.1270098082745659,0.13497102239636063
2021,Often,18-29 y.,female,0.11741214057507987,27598,0.11361415996046308,0.12121012118969667
2021,Often,18-29 y.,male,0.10383386581469649,27598,0.10023487248334584,0.10743285914604714
2021,Often,66 and older,female,0.06150159744408946,27598,0.058667092406207606,0.0643361024819713
2021,Often,66 and older,male,0.04472843450479233,27598,0.04228965497726151,0.04716721403232315
2021,Sometimes,30-45 y.,female,0.18022782750203417,27598,0.1756928537682759,0.18476280123579245
2021,Sometimes,46-65 y.,female,0.15744507729861676,27598,0.15314792328337284,0.16174223131386067
2021,Sometimes,30-45 y.,male,0.14930838079739625,27598,0.14510357990044362,0.15351318169434888
2021,Sometimes,46-65 y.,male,0.13425549227013833,27598,0.13023315790515477,0.1382778266351219
2021,Sometimes,18-29 y.,male,0.1273393002441009,27598,0.12340632507327061,0.1312722754149312
2021,Sometimes,18-29 y.,female,0.12652563059397884,27598,0.12260341371433421,0.13044784747362348
2021,Sometimes,66 and older,female,0.06997558991049634,27598,0.06696578931258007,0.0729853905084126
2021,Sometimes,66 and older,male,0.054922701383238404,27598,0.052234716160783276,0.05761068660569353
2021,Seldom,46-65 y.,female,0.1948899664304364,27598,0.1902164946344116,0.19956343822646122
2021,Seldom,46-65 y.,male,0.16822081312942933,27598,0.16380753645644236,0.1726340898024163
2021,Seldom,30-45 y.,female,0.13782170831779186,27598,0.13375470410309237,0.14188871253249136
2021,Seldom,30-45 y.,male,0.12308839985080194,27598,0.11921222163285809,0.12696457806874578
2021,Seldom,66 and older,male,0.10070869078701977,27598,0.0971580974030878,0.10425928417095175
2021,Seldom,66 and older,female,0.09623274897426333,27598,0.09275332771828768,0.09971217023023898
2021,Seldom,18-29 y.,female,0.09138381201044386,27598,0.08798409994629777,0.09478352407458995
2021,Seldom,18-29 y.,male,0.0876538604998135,27598,0.08431742595073494,0.09099029504889206
2021,Never,46-65 y.,female,0.20613990941117263,27598,0.201367141772636,0.21091267704970926
2021,Never,46-65 y.,male,0.20432813286361348,27598,0.19957096637534516,0.2090852993518818
2021,Never,30-45 y.,female,0.1322596879718168,27598,0.12826276388419455,0.13625661205943906
2021,Never,30-45 y.,male,0.11977856064418722,27598,0.11594764329465532,0.12360947799371913
2021,Never,66 and older,male,0.10578761952692502,27598,0.1021588864144647,0.10941635263938533
2021,Never,66 and older,female,0.10025163563160544,27598,0.09670820828447799,0.1037950629787329
2021,Never,18-29 y.,male,0.07035732259687971,27598,0.06733994303211231,0.07337470216164711
2021,Never,18-29 y.,female,0.0610971313537997,27598,0.058271353553032805,0.06392290915456658
