"plj0589","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Nie","2013","direkter Migrationshintergrund","Ostdeutschland","47","0.342795424385648","0.263315836815223","0.422275011956074"
"Nie","2013","indirekter Migrationshintergrund","Westdeutschland","646","0.575460243612394","0.546330452299765","0.604590034925024"
"Nie","2013","indirekter Migrationshintergrund","Ostdeutschland","30","0.309568882659427","0.204234280509218","0.414903484809636"
"Sehr oft","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Oft","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Oft","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Oft","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Selten","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Selten","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Selten","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"Oft","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"Oft","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Oft","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"Selten","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"Selten","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Selten","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2015","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2015","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2015","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2015","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2015","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2015","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2016","direkter Migrationshintergrund","Westdeutschland","145","0.0736949261385922","0.0632003667699019","0.0841894855072824"
"Sehr oft","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Oft","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2016","direkter Migrationshintergrund","Westdeutschland","273","0.127189103295837","0.113806104901173","0.1405721016905"
"Oft","2016","direkter Migrationshintergrund","Ostdeutschland","76","0.196676272053328","0.160968241636659","0.232384302469997"
"Oft","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Oft","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2016","direkter Migrationshintergrund","Westdeutschland","505","0.218933051036263","0.202323106262262","0.235542995810265"
"Manchmal","2016","direkter Migrationshintergrund","Ostdeutschland","134","0.296462611393056","0.255435289315811","0.337489933470302"
"Manchmal","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Selten","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2016","direkter Migrationshintergrund","Westdeutschland","434","0.183634857292785","0.168082788069589","0.199186926515981"
"Selten","2016","direkter Migrationshintergrund","Ostdeutschland","72","0.125589776279887","0.0958197394822136","0.15535981307756"
"Selten","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Selten","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2016","direkter Migrationshintergrund","Westdeutschland","1024","0.396548062236523","0.376899188928116","0.41619693554493"
"Nie","2016","direkter Migrationshintergrund","Ostdeutschland","168","0.341913662541055","0.299300449677791","0.38452687540432"
"Nie","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2017","kein Migrationshintergrund","Westdeutschland","113","0.00854223391217069","0.00707165183763314","0.0100128159867082"
"Sehr oft","2017","kein Migrationshintergrund","Ostdeutschland","55","0.0132982467249416","0.0101581515502636","0.0164383418996195"
"Sehr oft","2017","direkter Migrationshintergrund","Westdeutschland","182","0.0213218778133403","0.0176220609959285","0.0250216946307522"
"Sehr oft","2017","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2017","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2017","kein Migrationshintergrund","Westdeutschland","461","0.0303682893761539","0.0276262101520431","0.0331103686002648"
"Oft","2017","kein Migrationshintergrund","Ostdeutschland","194","0.0422345211408707","0.0367211650207394","0.047747877261002"
"Oft","2017","direkter Migrationshintergrund","Westdeutschland","390","0.0609320226323578","0.0548054318955147","0.067058613369201"
"Oft","2017","direkter Migrationshintergrund","Ostdeutschland","58","0.0719698556028993","0.0506032127613482","0.0933364984444505"
"Oft","2017","indirekter Migrationshintergrund","Westdeutschland","75","0.0435352121066236","0.0335177257887991","0.0535526984244481"
"Oft","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2017","kein Migrationshintergrund","Westdeutschland","1269","0.0878375852395726","0.083314417336779","0.0923607531423662"
"Manchmal","2017","kein Migrationshintergrund","Ostdeutschland","562","0.116126972950567","0.107344553775794","0.124909392125339"
"Manchmal","2017","direkter Migrationshintergrund","Westdeutschland","990","0.15379952519949","0.144559744009109","0.163039306389872"
"Manchmal","2017","direkter Migrationshintergrund","Ostdeutschland","109","0.146988288275411","0.117713160690826","0.176263415859997"
"Manchmal","2017","indirekter Migrationshintergrund","Westdeutschland","177","0.108116286511957","0.0928721226138889","0.123360450410026"
"Manchmal","2017","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2017","kein Migrationshintergrund","Westdeutschland","3891","0.260620386899056","0.253605763541374","0.267635010256738"
"Selten","2017","kein Migrationshintergrund","Ostdeutschland","1436","0.288219311382722","0.275803151194817","0.300635471570627"
"Selten","2017","direkter Migrationshintergrund","Westdeutschland","1509","0.281861379716138","0.270338275618955","0.29338448381332"
"Selten","2017","direkter Migrationshintergrund","Ostdeutschland","129","0.234243019624644","0.199227647643893","0.269258391605394"
"Selten","2017","indirekter Migrationshintergrund","Westdeutschland","412","0.271347686349617","0.249519021743034","0.293176350956199"
"Selten","2017","indirekter Migrationshintergrund","Ostdeutschland","30","0.240152654512548","0.158445457434438","0.321859851590657"
"Nie","2017","kein Migrationshintergrund","Westdeutschland","9310","0.612631504573047","0.604847049072759","0.620415960073334"
"Nie","2017","kein Migrationshintergrund","Ostdeutschland","2865","0.540120947800899","0.52645876811847","0.553783127483327"
"Nie","2017","direkter Migrationshintergrund","Westdeutschland","2785","0.482085194638674","0.469287297446419","0.494883091830929"
"Nie","2017","direkter Migrationshintergrund","Ostdeutschland","248","0.532298244988594","0.491046535542527","0.573549954434662"
"Nie","2017","indirekter Migrationshintergrund","Westdeutschland","908","0.564610284169385","0.540270461603686","0.588950106735083"
"Nie","2017","indirekter Migrationshintergrund","Ostdeutschland","50","0.480626287458272","0.385061657161925","0.576190917754618"
"Sehr oft","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2018","direkter Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2018","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Oft","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2018","direkter Migrationshintergrund","Westdeutschland","30","0.092213800779103","0.0609501355665139","0.123477465991692"
"Oft","2018","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Oft","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2018","direkter Migrationshintergrund","Westdeutschland","74","0.23852788997868","0.192476077674608","0.284579702282753"
"Manchmal","2018","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Selten","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2018","direkter Migrationshintergrund","Westdeutschland","57","0.186516793444941","0.144426359017987","0.228607227871895"
"Selten","2018","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Selten","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2018","direkter Migrationshintergrund","Westdeutschland","143","0.432576877478857","0.379042185600798","0.486111569356917"
"Nie","2018","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2019","kein Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2019","kein Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2019","direkter Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2019","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2019","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2019","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2019","kein Migrationshintergrund","Westdeutschland","","","",""
"Oft","2019","kein Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2019","direkter Migrationshintergrund","Westdeutschland","","","",""
"Oft","2019","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2019","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Oft","2019","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2019","kein Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2019","kein Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2019","direkter Migrationshintergrund","Westdeutschland","49","0.182763047843067","0.13303260892923","0.232493486756905"
"Manchmal","2019","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2019","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2019","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2019","kein Migrationshintergrund","Westdeutschland","","","",""
"Selten","2019","kein Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2019","direkter Migrationshintergrund","Westdeutschland","46","0.207646316006494","0.155451694270635","0.259840937742354"
"Selten","2019","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2019","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Selten","2019","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2019","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2019","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2019","direkter Migrationshintergrund","Westdeutschland","115","0.508551822375496","0.444222263917418","0.572881380833573"
"Nie","2019","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2019","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2019","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2020","kein Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2020","kein Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2020","direkter Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2020","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Sehr oft","2020","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Sehr oft","2020","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2020","kein Migrationshintergrund","Westdeutschland","","","",""
"Oft","2020","kein Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2020","direkter Migrationshintergrund","Westdeutschland","85","0.100312929767689","0.0803962669204427","0.120229592614935"
"Oft","2020","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Oft","2020","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Oft","2020","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2020","kein Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2020","kein Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2020","direkter Migrationshintergrund","Westdeutschland","220","0.236693019148318","0.208513426132968","0.264872612163667"
"Manchmal","2020","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Manchmal","2020","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Manchmal","2020","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2020","kein Migrationshintergrund","Westdeutschland","","","",""
"Selten","2020","kein Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2020","direkter Migrationshintergrund","Westdeutschland","237","0.232099954251547","0.204111285073679","0.260088623429415"
"Selten","2020","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Selten","2020","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Selten","2020","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2020","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2020","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2020","direkter Migrationshintergrund","Westdeutschland","305","0.391486496983227","0.359128183496281","0.423844810470173"
"Nie","2020","direkter Migrationshintergrund","Ostdeutschland","49","0.407992635703369","0.314872002846468","0.50111326856027"
"Nie","2020","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2020","indirekter Migrationshintergrund","Ostdeutschland","","","",""
