year,age_gr,regtyp,plj0589,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,66 and older,Urban regions,Never,0.60020,1996,3133,0.58304,0.61736
2013,66 and older,Rural regions,Often,0.04479,66,1747,0.03509,0.05449
2013,66 and older,Rural regions,Sometimes,0.10751,166,1747,0.09298,0.12204
2013,66 and older,Rural regions,Seldom,0.26918,465,1747,0.24837,0.28998
2013,66 and older,Rural regions,Never,0.56855,1050,1747,0.54532,0.59178
2017,17-29 y.,Urban regions,Very often,0.01064,54,3467,0.00723,0.01406
2017,17-29 y.,Urban regions,Often,0.04488,186,3467,0.03798,0.05177
2017,17-29 y.,Urban regions,Sometimes,0.10135,435,3467,0.09130,0.11139
2017,17-29 y.,Urban regions,Seldom,0.27038,869,3467,0.25559,0.28517
2017,17-29 y.,Urban regions,Never,0.57275,1923,3467,0.55628,0.58922
2017,17-29 y.,Rural regions,Very often,0.01707,33,1675,0.01086,0.02327
2017,17-29 y.,Rural regions,Often,0.05958,105,1675,0.04824,0.07092
2017,17-29 y.,Rural regions,Sometimes,0.12411,254,1675,0.10831,0.13990
2017,17-29 y.,Rural regions,Seldom,0.28267,427,1675,0.26110,0.30424
2017,17-29 y.,Rural regions,Never,0.51658,856,1675,0.49264,0.54052
2017,30-45 y.,Urban regions,Very often,0.01160,68,5311,0.00872,0.01448
2017,30-45 y.,Urban regions,Often,0.03505,237,5311,0.03010,0.03999
2017,30-45 y.,Urban regions,Sometimes,0.11777,669,5311,0.10910,0.12644
2017,30-45 y.,Urban regions,Seldom,0.26248,1333,5311,0.25065,0.27432
2017,30-45 y.,Urban regions,Never,0.57310,3004,5311,0.55979,0.58640
2017,30-45 y.,Rural regions,Very often,0.01732,52,2651,0.01235,0.02229
2017,30-45 y.,Rural regions,Often,0.03173,116,2651,0.02505,0.03840
2017,30-45 y.,Rural regions,Sometimes,0.11102,325,2651,0.09906,0.12298
2017,30-45 y.,Rural regions,Seldom,0.26310,720,2651,0.24633,0.27986
2017,30-45 y.,Rural regions,Never,0.57684,1438,2651,0.55803,0.59565
2017,46-65 y.,Urban regions,Very often,0.01203,93,6445,0.00937,0.01469
2017,46-65 y.,Urban regions,Often,0.04036,253,6445,0.03555,0.04516
2017,46-65 y.,Urban regions,Sometimes,0.09175,632,6445,0.08470,0.09880
2017,46-65 y.,Urban regions,Seldom,0.25557,1649,6445,0.24492,0.26622
2017,46-65 y.,Urban regions,Never,0.60030,3818,6445,0.58834,0.61226
2017,46-65 y.,Rural regions,Very often,0.01008,49,3758,0.00689,0.01328
2017,46-65 y.,Rural regions,Often,0.03783,153,3758,0.03173,0.04393
2017,46-65 y.,Rural regions,Sometimes,0.09775,375,3758,0.08826,0.10725
2017,46-65 y.,Rural regions,Seldom,0.31039,1083,3758,0.29560,0.32519
2017,46-65 y.,Rural regions,Never,0.54394,2098,3758,0.52802,0.55987
2017,66 and older,Urban regions,Often,0.02909,79,3079,0.02315,0.03502
2017,66 and older,Urban regions,Sometimes,0.09692,254,3079,0.08646,0.10737
2017,66 and older,Urban regions,Seldom,0.25929,799,3079,0.24381,0.27477
2017,66 and older,Urban regions,Never,0.60476,1947,3079,0.58749,0.62203
2017,66 and older,Rural regions,Often,0.03554,55,1839,0.02707,0.04400
2017,66 and older,Rural regions,Sometimes,0.11401,179,1839,0.09948,0.12854
2017,66 and older,Rural regions,Seldom,0.27180,526,1839,0.25146,0.29214
2017,66 and older,Rural regions,Never,0.57252,1079,1839,0.54990,0.59513
2021,17-29 y.,Urban regions,Very often,0.02407,74,2400,0.01794,0.03021
2021,17-29 y.,Urban regions,Often,0.07573,213,2400,0.06514,0.08631
2021,17-29 y.,Urban regions,Sometimes,0.17504,459,2400,0.15984,0.19025
2021,17-29 y.,Urban regions,Seldom,0.30700,677,2400,0.28854,0.32545
2021,17-29 y.,Urban regions,Never,0.41816,977,2400,0.39842,0.43790
2021,17-29 y.,Rural regions,Very often,0.02608,33,878,0.01553,0.03663
2021,17-29 y.,Rural regions,Often,0.07026,65,878,0.05335,0.08718
2021,17-29 y.,Rural regions,Sometimes,0.17003,165,878,0.14516,0.19489
2021,17-29 y.,Rural regions,Seldom,0.35326,287,878,0.32162,0.38489
2021,17-29 y.,Rural regions,Never,0.38037,328,878,0.34824,0.41251
2021,30-45 y.,Urban regions,Very often,0.02321,141,3766,0.01840,0.02802
2021,30-45 y.,Urban regions,Often,0.06675,306,3766,0.05878,0.07473
2021,30-45 y.,Urban regions,Sometimes,0.12106,577,3766,0.11064,0.13148
2021,30-45 y.,Urban regions,Seldom,0.31223,961,3766,0.29743,0.32703
2021,30-45 y.,Urban regions,Never,0.47674,1781,3766,0.46079,0.49269
2021,30-45 y.,Rural regions,Very often,0.01675,41,1562,0.01039,0.02312
2021,30-45 y.,Rural regions,Often,0.06490,126,1562,0.05268,0.07712
2021,30-45 y.,Rural regions,Sometimes,0.16017,232,1562,0.14198,0.17837
2021,30-45 y.,Rural regions,Seldom,0.31677,438,1562,0.29369,0.33985
2021,30-45 y.,Rural regions,Never,0.44141,725,1562,0.41677,0.46604
2021,46-65 y.,Urban regions,Very often,0.01415,109,4850,0.01083,0.01748
2021,46-65 y.,Urban regions,Often,0.05293,274,4850,0.04663,0.05923
2021,46-65 y.,Urban regions,Sometimes,0.10136,479,4850,0.09286,0.10985
2021,46-65 y.,Urban regions,Seldom,0.28589,1233,4850,0.27317,0.29860
2021,46-65 y.,Urban regions,Never,0.54567,2755,4850,0.53165,0.55968
2021,46-65 y.,Rural regions,Very often,0.01947,48,2458,0.01400,0.02493
2021,46-65 y.,Rural regions,Often,0.05892,136,2458,0.04961,0.06823
2021,46-65 y.,Rural regions,Sometimes,0.10599,240,2458,0.09382,0.11817
2021,46-65 y.,Rural regions,Seldom,0.32722,713,2458,0.30867,0.34578
2021,46-65 y.,Rural regions,Never,0.48840,1321,2458,0.46863,0.50816
2021,66 and older,Urban regions,Often,0.04197,79,2236,0.03366,0.05028
2021,66 and older,Urban regions,Sometimes,0.09583,185,2236,0.08363,0.10804
2021,66 and older,Urban regions,Seldom,0.29496,671,2236,0.27605,0.31387
2021,66 and older,Urban regions,Never,0.55706,1301,2236,0.53647,0.57765
2021,66 and older,Rural regions,Often,0.03671,54,1308,0.02652,0.04691
2021,66 and older,Rural regions,Sometimes,0.10833,122,1308,0.09148,0.12518
2021,66 and older,Rural regions,Seldom,0.32374,385,1308,0.29838,0.34911
2021,66 and older,Rural regions,Never,0.51965,747,1308,0.49257,0.54674
