year,quintil_oecd,sex,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1987,2nd Quintile,female,Multiple answers,0.125,13496,0.1194202778962401,0.1305797221037599
1987,3rd Quintile,male,Further vocational education,0.4,13496,0.3917346898003103,0.40826531019968976
1987,3rd Quintile,male,Further general/political education,0.2,13496,0.19325140248164627,0.20674859751835375
1987,3rd Quintile,male,Vocational Retraining,0.13333333333333333,13496,0.12759812826075506,0.1390685384059116
1987,3rd Quintile,male,Others,0.13333333333333333,13496,0.12759812826075506,0.1390685384059116
1987,3rd Quintile,male,Multiple answers,0.06666666666666667,13496,0.06245817670751457,0.07087515662581877
1987,3rd Quintile,male,Vocational rehabilitation,0.06666666666666667,13496,0.06245817670751457,0.07087515662581877
1987,3rd Quintile,female,Further vocational education,0.5,13496,0.4915642531020578,0.5084357468979421
1987,3rd Quintile,female,Multiple answers,0.16666666666666666,13496,0.16037903216507277,0.17295430116826055
1987,3rd Quintile,female,Further general/political education,0.16666666666666666,13496,0.16037903216507277,0.17295430116826055
1987,3rd Quintile,female,Vocational rehabilitation,0.16666666666666666,13496,0.16037903216507277,0.17295430116826055
1987,4th Quintile,male,Further vocational education,0.7142857142857143,13496,0.7066639502965151,0.7219074782749135
1987,4th Quintile,male,Vocational Retraining,0.11428571428571428,13496,0.10891791417688955,0.11965351439453902
1987,4th Quintile,male,Others,0.08571428571428572,13496,0.080991251314463,0.09043732011410843
1987,4th Quintile,male,Multiple answers,0.05714285714285714,13496,0.0532267238988188,0.06105899038689548
1987,4th Quintile,male,Further general/political education,0.02857142857142857,13496,0.025760660893771926,0.03138219624908522
1987,4th Quintile,female,Further vocational education,0.6666666666666666,13496,0.6587133682187889,0.6746199651145444
1987,4th Quintile,female,Vocational Retraining,0.1111111111111111,13496,0.10580891214585929,0.11641331007636292
1987,4th Quintile,female,Multiple answers,0.1111111111111111,13496,0.10580891214585929,0.11641331007636292
1987,4th Quintile,female,Others,0.1111111111111111,13496,0.10580891214585929,0.11641331007636292
1987,5th Quintile,male,Further vocational education,0.7777777777777778,13496,0.7707636278458576,0.784791927709698
1987,5th Quintile,male,Further general/political education,0.08333333333333333,13496,0.07867029878552022,0.08799636788114644
1987,5th Quintile,male,Multiple answers,0.05555555555555555,13496,0.051690947167645315,0.05942016394346579
1987,5th Quintile,male,Vocational Retraining,0.05555555555555555,13496,0.051690947167645315,0.05942016394346579
1987,5th Quintile,male,Others,0.027777777777777776,13496,0.025005191573429942,0.03055036398212561
1987,5th Quintile,female,Further vocational education,0.4090909090909091,13496,0.40079576782162724,0.417386050360191
1987,5th Quintile,female,Further general/political education,0.22727272727272727,13496,0.22020238694945013,0.2343430675960044
1987,5th Quintile,female,Others,0.18181818181818182,13496,0.1753109376335546,0.18832542600280905
1987,5th Quintile,female,Vocational Retraining,0.13636363636363635,13496,0.13057377341660797,0.14215349931066473
1987,5th Quintile,female,Multiple answers,0.045454545454545456,13496,0.041940231936062826,0.048968858973028086
1988,1st Quintile,male,Further vocational education,0.5,12817,0.49134368835505704,0.508656311644943
1988,1st Quintile,male,Others,0.1875,12817,0.18074266888797733,0.19425733111202267
1988,1st Quintile,male,Vocational rehabilitation,0.125,12817,0.11927438802910213,0.13072561197089785
1988,1st Quintile,male,Vocational Retraining,0.125,12817,0.11927438802910213,0.13072561197089785
1988,1st Quintile,male,Further general/political education,0.0625,12817,0.05830928114494434,0.06669071885505566
1988,1st Quintile,female,Further vocational education,0.5714285714285714,12817,0.5628610448141764,0.5799960980429664
1988,1st Quintile,female,Vocational Retraining,0.21428571428571427,12817,0.2071818964953812,0.22138953207604734
1988,1st Quintile,female,Others,0.14285714285714285,12817,0.1367989866901079,0.1489152990241778
1988,1st Quintile,female,Multiple answers,0.07142857142857142,12817,0.0669698892153946,0.07588725364174825
1988,2nd Quintile,male,Further vocational education,0.6666666666666666,12817,0.6585054177810623,0.674827915552271
1988,2nd Quintile,male,Vocational Retraining,0.2777777777777778,12817,0.270023398263208,0.2855321572923476
1988,2nd Quintile,male,Vocational rehabilitation,0.05555555555555555,12817,0.051589901417737345,0.05952120969337376
1988,2nd Quintile,female,Further vocational education,0.4666666666666667,12817,0.45802961269106185,0.4753037206422715
1988,2nd Quintile,female,Others,0.3333333333333333,12817,0.325172084447729,0.34149458221893764
1988,2nd Quintile,female,Further general/political education,0.06666666666666667,12817,0.06234813967886426,0.07098519365446906
1988,2nd Quintile,female,Vocational Retraining,0.06666666666666667,12817,0.06234813967886426,0.07098519365446906
1988,2nd Quintile,female,Vocational rehabilitation,0.06666666666666667,12817,0.06234813967886426,0.07098519365446906
1988,3rd Quintile,male,Further vocational education,0.625,12817,0.6166185622898886,0.6333814377101114
1988,3rd Quintile,male,Others,0.16666666666666666,12817,0.16021463290916152,0.1731187004241718
1988,3rd Quintile,male,Vocational Retraining,0.16666666666666666,12817,0.16021463290916152,0.1731187004241718
1988,3rd Quintile,male,Further general/political education,0.041666666666666664,12817,0.03820714897813031,0.04512618435520302
1988,3rd Quintile,female,Others,0.46153846153846156,12817,0.4529077982806949,0.47016912479622824
1988,3rd Quintile,female,Further vocational education,0.23076923076923078,12817,0.22347498899580018,0.2380634725426614
1988,3rd Quintile,female,Vocational Retraining,0.15384615384615385,12817,0.1475997383751718,0.16009256931713592
1988,3rd Quintile,female,Further general/political education,0.15384615384615385,12817,0.1475997383751718,0.16009256931713592
1988,4th Quintile,male,Further vocational education,0.6190476190476191,12817,0.6106402472393706,0.6274549908558675
1988,4th Quintile,male,Others,0.2857142857142857,12817,0.277893239733069,0.2935353316955024
1988,4th Quintile,male,Vocational rehabilitation,0.047619047619047616,12817,0.04393217118618754,0.051305924051907696
1988,4th Quintile,male,Vocational Retraining,0.047619047619047616,12817,0.04393217118618754,0.051305924051907696
1988,4th Quintile,female,Further vocational education,0.6666666666666666,12817,0.6585054177810623,0.674827915552271
1988,4th Quintile,female,Others,0.2222222222222222,12817,0.21502467724255153,0.2294197672018929
1988,4th Quintile,female,Vocational Retraining,0.1111111111111111,12817,0.10567027852070823,0.11655194370151398
1988,5th Quintile,male,Further vocational education,0.7272727272727273,12817,0.719562346696501,0.7349831078489536
1988,5th Quintile,male,Others,0.13636363636363635,12817,0.1304223891145977,0.14230488361267501
1988,5th Quintile,male,Further general/political education,0.09090909090909091,12817,0.08593206164831665,0.09588612016986517
1988,5th Quintile,male,Vocational Retraining,0.045454545454545456,12817,0.04184834514981103,0.049060745759279885
1988,5th Quintile,female,Further vocational education,0.625,12817,0.6166185622898886,0.6333814377101114
1988,5th Quintile,female,Others,0.1875,12817,0.18074266888797733,0.19425733111202267
1988,5th Quintile,female,Vocational Retraining,0.125,12817,0.11927438802910213,0.13072561197089785
1988,5th Quintile,female,Multiple answers,0.0625,12817,0.05830928114494434,0.06669071885505566
1989,1st Quintile,male,Vocational Retraining,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,1st Quintile,male,Others,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,1st Quintile,male,Further vocational education,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,1st Quintile,male,Vocational rehabilitation,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,1st Quintile,female,Further vocational education,0.5,12393,0.49119685509127387,0.5088031449087261
1989,1st Quintile,female,Vocational Retraining,0.25,12393,0.2423762528758475,0.2576237471241525
1989,1st Quintile,female,Others,0.25,12393,0.2423762528758475,0.2576237471241525
1989,2nd Quintile,male,Further vocational education,0.6153846153846154,12393,0.606819080466434,0.6239501503027969
1989,2nd Quintile,male,Vocational Retraining,0.23076923076923078,12393,0.22335125993308297,0.2381872016053786
1989,2nd Quintile,male,Vocational rehabilitation,0.07692307692307693,12393,0.07223154023129078,0.08161461361486308
1989,2nd Quintile,male,Others,0.07692307692307693,12393,0.07223154023129078,0.08161461361486308
1989,2nd Quintile,female,Further vocational education,0.46153846153846156,12393,0.45276140007939025,0.4703155229975329
1989,2nd Quintile,female,Vocational Retraining,0.23076923076923078,12393,0.22335125993308297,0.2381872016053786
1989,2nd Quintile,female,Others,0.23076923076923078,12393,0.22335125993308297,0.2381872016053786
1989,2nd Quintile,female,Multiple answers,0.07692307692307693,12393,0.07223154023129078,0.08161461361486308
1989,3rd Quintile,male,Further vocational education,0.8125,12393,0.8056280472081743,0.8193719527918257
1989,3rd Quintile,male,Further general/political education,0.125,12393,0.11917726695406154,0.13082273304593844
1989,3rd Quintile,male,Vocational Retraining,0.0625,12393,0.05823819579678162,0.06676180420321838
1989,3rd Quintile,female,Further vocational education,0.45454545454545453,12393,0.44577876173909803,0.46331214735181103
1989,3rd Quintile,female,Others,0.36363636363636365,12393,0.35516693375136227,0.372105793521365
1989,3rd Quintile,female,Vocational Retraining,0.09090909090909091,12393,0.08584763845743823,0.0959705433607436
1989,3rd Quintile,female,Further general/political education,0.09090909090909091,12393,0.08584763845743823,0.0959705433607436
1989,4th Quintile,male,Further vocational education,0.75,12393,0.7423762528758475,0.7576237471241525
1989,4th Quintile,male,Vocational Retraining,0.1,12393,0.09471811305476431,0.1052818869452357
1989,4th Quintile,male,Others,0.1,12393,0.09471811305476431,0.1052818869452357
1989,4th Quintile,male,Multiple answers,0.05,12393,0.046162798095751814,0.05383720190424819
1989,4th Quintile,female,Others,0.4444444444444444,12393,0.43569580869702534,0.4531930801918635
1989,4th Quintile,female,Further general/political education,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,4th Quintile,female,Further vocational education,0.2222222222222222,12393,0.21490258840564963,0.2295418560387948
1989,5th Quintile,male,Further vocational education,0.47619047619047616,12393,0.46739731783619426,0.48498363454475807
1989,5th Quintile,male,Others,0.19047619047619047,12393,0.1835626102292769,0.19738977072310404
1989,5th Quintile,male,Vocational Retraining,0.19047619047619047,12393,0.1835626102292769,0.19738977072310404
1989,5th Quintile,male,Multiple answers,0.09523809523809523,12393,0.09006988288137936,0.1004063075948111
1989,5th Quintile,male,Further general/political education,0.047619047619047616,12393,0.04386963229872516,0.05136846293937007
1989,5th Quintile,female,Further vocational education,0.5833333333333334,12393,0.5746533153962982,0.5920133512703686
1989,5th Quintile,female,Others,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,5th Quintile,female,Vocational rehabilitation,0.08333333333333333,12393,0.07846721189377132,0.08819945477289534
1990,1st Quintile,male,Vocational Retraining,0.391304347826087,18165,0.38420700462176777,0.3984016910304062
1990,1st Quintile,male,Further vocational education,0.34782608695652173,18165,0.34089978920568587,0.3547523847073576
1990,1st Quintile,male,Others,0.13043478260869565,18165,0.12553715050056247,0.13533241471682883
1990,1st Quintile,male,Vocational rehabilitation,0.08695652173913043,18165,0.08285886872958557,0.09105417474867529
1990,1st Quintile,male,Further general/political education,0.043478260869565216,18165,0.04051259735227948,0.04644392438685095
1990,1st Quintile,female,Others,0.5,18165,0.49272876175691727,0.5072712382430827
1990,1st Quintile,female,Further vocational education,0.2,18165,0.19418300940553385,0.20581699059446618
1990,1st Quintile,female,Multiple answers,0.1,18165,0.09563725705415038,0.10436274294584963
1990,1st Quintile,female,Vocational Retraining,0.1,18165,0.09563725705415038,0.10436274294584963
1990,1st Quintile,female,Vocational rehabilitation,0.1,18165,0.09563725705415038,0.10436274294584963
1990,2nd Quintile,male,Further vocational education,0.625,18165,0.6179596538445585,0.6320403461554415
1990,2nd Quintile,male,Vocational Retraining,0.3125,18165,0.3057593817427922,0.3192406182572078
1990,2nd Quintile,male,Multiple answers,0.0625,18165,0.05897982692227927,0.06602017307772073
1990,2nd Quintile,female,Vocational Retraining,0.3333333333333333,18165,0.32647794417425763,0.340188722492409
1990,2nd Quintile,female,Others,0.3333333333333333,18165,0.32647794417425763,0.340188722492409
1990,2nd Quintile,female,Multiple answers,0.16666666666666666,18165,0.1612470056692903,0.17208632766404303
1990,2nd Quintile,female,Further vocational education,0.16666666666666666,18165,0.1612470056692903,0.17208632766404303
1990,3rd Quintile,male,Further vocational education,0.6875,18165,0.6807593817427923,0.6942406182572077
1990,3rd Quintile,male,Others,0.125,18165,0.12019052797132523,0.12980947202867477
1990,3rd Quintile,male,Vocational Retraining,0.125,18165,0.12019052797132523,0.12980947202867477
1990,3rd Quintile,male,Multiple answers,0.0625,18165,0.05897982692227927,0.06602017307772073
1990,3rd Quintile,female,Further vocational education,0.4666666666666667,18165,0.45941160472447373,0.4739217286088596
1990,3rd Quintile,female,Vocational Retraining,0.2,18165,0.19418300940553385,0.20581699059446618
1990,3rd Quintile,female,Others,0.2,18165,0.19418300940553385,0.20581699059446618
1990,3rd Quintile,female,Further general/political education,0.06666666666666667,18165,0.06303913569557018,0.07029419763776315
1990,3rd Quintile,female,Vocational rehabilitation,0.06666666666666667,18165,0.06303913569557018,0.07029419763776315
1990,4th Quintile,male,Further vocational education,0.5789473684210527,18165,0.5717673409581503,0.586127395883955
1990,4th Quintile,male,Vocational Retraining,0.21052631578947367,18165,0.20459760323752296,0.21645502834142438
1990,4th Quintile,male,Others,0.10526315789473684,18165,0.10080018521985529,0.10972613056961839
1990,4th Quintile,male,Further general/political education,0.10526315789473684,18165,0.10080018521985529,0.10972613056961839
1990,4th Quintile,female,Further vocational education,0.5789473684210527,18165,0.5717673409581503,0.586127395883955
1990,4th Quintile,female,Others,0.3157894736842105,18165,0.3090297013299995,0.3225492460384215
1990,4th Quintile,female,Vocational Retraining,0.10526315789473684,18165,0.10080018521985529,0.10972613056961839
1990,5th Quintile,male,Further vocational education,0.6111111111111112,18165,0.6040216825960785,0.6182005396261439
1990,5th Quintile,male,Others,0.1111111111111111,18165,0.10654085167172733,0.11568137055049488
1990,5th Quintile,male,Vocational Retraining,0.1111111111111111,18165,0.10654085167172733,0.11568137055049488
1990,5th Quintile,male,Vocational rehabilitation,0.05555555555555555,18165,0.05222443518830437,0.05888667592280673
1990,5th Quintile,male,Further general/political education,0.05555555555555555,18165,0.05222443518830437,0.05888667592280673
1990,5th Quintile,male,Multiple answers,0.05555555555555555,18165,0.05222443518830437,0.05888667592280673
1990,5th Quintile,female,Further vocational education,0.631578947368421,18165,0.6245640000747401,0.6385938946621019
1990,5th Quintile,female,Others,0.21052631578947367,18165,0.20459760323752296,0.21645502834142438
1990,5th Quintile,female,Vocational Retraining,0.10526315789473684,18165,0.10080018521985529,0.10972613056961839
1990,5th Quintile,female,Further general/political education,0.05263157894736842,18165,0.049384289345701,0.055878868549035836
1991,1st Quintile,male,Further vocational education,0.42105263157894735,17756,0.4137903808589486,0.4283148822989461
1991,1st Quintile,male,Vocational Retraining,0.2631578947368421,17756,0.2566808197916564,0.26963496968202777
1991,1st Quintile,male,Others,0.15789473684210525,17756,0.152531209228163,0.16325826445604752
1991,1st Quintile,male,Further general/political education,0.10526315789473684,17756,0.10074907675939923,0.10977723903007444
1991,1st Quintile,male,Multiple answers,0.05263157894736842,17756,0.04934710247849694,0.055916055416239896
1991,1st Quintile,female,Multiple answers,0.2,17756,0.19411639518774046,0.20588360481225956
1991,1st Quintile,female,Further vocational education,0.2,17756,0.19411639518774046,0.20588360481225956
1991,1st Quintile,female,Vocational rehabilitation,0.2,17756,0.19411639518774046,0.20588360481225956
1991,1st Quintile,female,Further general/political education,0.2,17756,0.19411639518774046,0.20588360481225956
1991,1st Quintile,female,Others,0.2,17756,0.19411639518774046,0.20588360481225956
1991,2nd Quintile,male,Further vocational education,0.631578947368421,17756,0.6244836672601616,0.6386742274766805
