year,plg0292_h,age_gr,quintil_oecd,proportion,n,lower_confidence,upper_confidence
1984,Vocational rehabilitation,18-29 y.,1st Quintile,0.5,16099,0.4922762781479938,0.5077237218520062
1984,Vocational rehabilitation,30-45 y.,2nd Quintile,0.5,16099,0.4922762781479938,0.5077237218520062
1984,Further general/political education,18-29 y.,1st Quintile,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,Further general/political education,30-45 y.,1st Quintile,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,Further general/political education,30-45 y.,4th Quintile,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,Further general/political education,46-65 y.,3rd Quintile,0.08333333333333333,16099,0.07906388543863774,0.08760278122802892
1984,Further general/political education,30-45 y.,2nd Quintile,0.08333333333333333,16099,0.07906388543863774,0.08760278122802892
1984,Further general/political education,18-29 y.,4th Quintile,0.08333333333333333,16099,0.07906388543863774,0.08760278122802892
1984,Further general/political education,30-45 y.,3rd Quintile,0.08333333333333333,16099,0.07906388543863774,0.08760278122802892
1984,Further general/political education,18-29 y.,2nd Quintile,0.08333333333333333,16099,0.07906388543863774,0.08760278122802892
1984,Further general/political education,18-29 y.,3rd Quintile,0.08333333333333333,16099,0.07906388543863774,0.08760278122802892
1984,Others,18-29 y.,1st Quintile,0.3409090909090909,16099,0.3335867731235036,0.34823140869467817
1984,Others,30-45 y.,1st Quintile,0.13636363636363635,16099,0.1310624707993882,0.1416648019278845
1984,Others,18-29 y.,2nd Quintile,0.11363636363636363,16099,0.10873382245578553,0.11853890481694174
1984,Others,18-29 y.,3rd Quintile,0.11363636363636363,16099,0.10873382245578553,0.11853890481694174
1984,Others,30-45 y.,2nd Quintile,0.09090909090909091,16099,0.08646826307891753,0.0953499187392643
1984,Others,46-65 y.,2nd Quintile,0.06818181818181818,16099,0.06428817185613513,0.07207546450750123
1984,Others,46-65 y.,1st Quintile,0.045454545454545456,16099,0.04223685999694519,0.048672230912145724
1984,Others,18-29 y.,4th Quintile,0.022727272727272728,16099,0.020425098580757334,0.025029446873788122
1984,Others,30-45 y.,3rd Quintile,0.022727272727272728,16099,0.020425098580757334,0.025029446873788122
1984,Others,46-65 y.,4th Quintile,0.022727272727272728,16099,0.020425098580757334,0.025029446873788122
1984,Others,66 and older,1st Quintile,0.022727272727272728,16099,0.020425098580757334,0.025029446873788122
1984,Multiple answers,18-29 y.,1st Quintile,0.6,16099,0.5924323290189601,0.6075676709810398
1984,Multiple answers,30-45 y.,1st Quintile,0.2,16099,0.19382102251839506,0.20617897748160496
1984,Multiple answers,18-29 y.,2nd Quintile,0.2,16099,0.19382102251839506,0.20617897748160496
1985,Vocational Retraining,18-29 y.,1st Quintile,0.45,14443,0.44188637432748507,0.45811362567251496
1985,Vocational Retraining,30-45 y.,1st Quintile,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Vocational Retraining,18-29 y.,2nd Quintile,0.15,14443,0.14417652174536505,0.15582347825463494
1985,Vocational Retraining,18-29 y.,4th Quintile,0.05,14443,0.04644553558635332,0.05355446441364668
1985,Vocational Retraining,30-45 y.,3rd Quintile,0.05,14443,0.04644553558635332,0.05355446441364668
1985,Vocational Retraining,30-45 y.,2nd Quintile,0.05,14443,0.04644553558635332,0.05355446441364668
1985,Further vocational education,18-29 y.,1st Quintile,0.19791666666666666,14443,0.19141868778208285,0.20441464555125047
1985,Further vocational education,18-29 y.,2nd Quintile,0.15625,14443,0.15032832904433618,0.16217167095566382
1985,Further vocational education,30-45 y.,1st Quintile,0.15625,14443,0.15032832904433618,0.16217167095566382
1985,Further vocational education,30-45 y.,2nd Quintile,0.125,14443,0.11960630482356445,0.13039369517643554
1985,Further vocational education,18-29 y.,3rd Quintile,0.11458333333333333,14443,0.1093886157918344,0.11977805087483226
1985,Further vocational education,30-45 y.,3rd Quintile,0.08333333333333333,14443,0.07882576351526946,0.0878409031513972
1985,Further vocational education,46-65 y.,2nd Quintile,0.052083333333333336,14443,0.048459553272651834,0.05570711339401484
1985,Further vocational education,30-45 y.,4th Quintile,0.041666666666666664,14443,0.03840769907258328,0.044925634260750046
1985,Further vocational education,46-65 y.,3rd Quintile,0.03125,14443,0.02841235387829759,0.03408764612170241
1985,Further vocational education,46-65 y.,1st Quintile,0.010416666666666666,14443,0.008760828322392103,0.01207250501094123
1985,Further vocational education,18-29 y.,5th Quintile,0.010416666666666666,14443,0.008760828322392103,0.01207250501094123
1985,Further vocational education,18-29 y.,4th Quintile,0.010416666666666666,14443,0.008760828322392103,0.01207250501094123
1985,Further vocational education,46-65 y.,5th Quintile,0.010416666666666666,14443,0.008760828322392103,0.01207250501094123
1985,Vocational rehabilitation,30-45 y.,1st Quintile,1.0,14443,1.0,1.0
1985,Further general/political education,30-45 y.,2nd Quintile,0.625,14443,0.6171044387257816,0.6328955612742184
1985,Further general/political education,18-29 y.,1st Quintile,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Further general/political education,30-45 y.,1st Quintile,0.125,14443,0.11960630482356445,0.13039369517643554
1985,Others,18-29 y.,1st Quintile,0.4230769230769231,14443,0.4150195033058945,0.43113434284795166
1985,Others,18-29 y.,2nd Quintile,0.23076923076923078,14443,0.2238978401005862,0.23764062143787537
1985,Others,30-45 y.,1st Quintile,0.15384615384615385,14443,0.1479618464276466,0.15973046126466112
1985,Others,30-45 y.,2nd Quintile,0.11538461538461539,14443,0.11017412542784039,0.1205951053413904
1985,Others,18-29 y.,4th Quintile,0.038461538461538464,14443,0.0353251920693325,0.041597884853744424
1985,Others,18-29 y.,3rd Quintile,0.038461538461538464,14443,0.0353251920693325,0.041597884853744424
1985,Multiple answers,30-45 y.,4th Quintile,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Multiple answers,18-29 y.,1st Quintile,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,Multiple answers,18-29 y.,2nd Quintile,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,Multiple answers,30-45 y.,1st Quintile,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,Multiple answers,30-45 y.,3rd Quintile,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1986,Vocational Retraining,18-29 y.,1st Quintile,0.4230769230769231,13742,0.4148165488423313,0.4313372973115148
1986,Vocational Retraining,30-45 y.,1st Quintile,0.19230769230769232,13742,0.1857181932408674,0.19889719137451722
1986,Vocational Retraining,30-45 y.,4th Quintile,0.07692307692307693,13742,0.0724677623847916,0.08137839146136225
1986,Vocational Retraining,18-29 y.,2nd Quintile,0.07692307692307693,13742,0.0724677623847916,0.08137839146136225
1986,Vocational Retraining,46-65 y.,3rd Quintile,0.038461538461538464,13742,0.035246192151534114,0.04167688477154281
1986,Vocational Retraining,30-45 y.,3rd Quintile,0.038461538461538464,13742,0.035246192151534114,0.04167688477154281
1986,Vocational Retraining,18-29 y.,3rd Quintile,0.038461538461538464,13742,0.035246192151534114,0.04167688477154281
1986,Vocational Retraining,30-45 y.,2nd Quintile,0.038461538461538464,13742,0.035246192151534114,0.04167688477154281
1986,Vocational Retraining,46-65 y.,1st Quintile,0.038461538461538464,13742,0.035246192151534114,0.04167688477154281
1986,Vocational Retraining,30-45 y.,5th Quintile,0.038461538461538464,13742,0.035246192151534114,0.04167688477154281
1986,Further vocational education,18-29 y.,2nd Quintile,0.18811881188118812,13742,0.18158459640183822,0.19465302736053802
1986,Further vocational education,18-29 y.,1st Quintile,0.15841584158415842,13742,0.15231093279590002,0.1645207503724168
1986,Further vocational education,30-45 y.,2nd Quintile,0.1485148514851485,13742,0.14256912974139027,0.15446057322890674
1986,Further vocational education,30-45 y.,1st Quintile,0.13861386138613863,13742,0.13283644898071548,0.14439127379156177
1986,Further vocational education,30-45 y.,3rd Quintile,0.10891089108910891,13742,0.10370221533724006,0.11411956684097777
1986,Further vocational education,18-29 y.,3rd Quintile,0.07920792079207921,13742,0.07469252116016284,0.08372332042399558
1986,Further vocational education,46-65 y.,2nd Quintile,0.0594059405940594,13742,0.05545366561177685,0.06335821557634196
1986,Further vocational education,30-45 y.,4th Quintile,0.04950495049504951,13742,0.04587809423297506,0.05313180675712396
1986,Further vocational education,18-29 y.,4th Quintile,0.0297029702970297,13742,0.026864506295712957,0.032541434298346446
1986,Further vocational education,46-65 y.,1st Quintile,0.019801980198019802,13742,0.017472589587233085,0.02213137080880652
1986,Further vocational education,46-65 y.,5th Quintile,0.009900990099009901,13742,0.008245564276037363,0.011556415921982439
1986,Further vocational education,46-65 y.,3rd Quintile,0.009900990099009901,13742,0.008245564276037363,0.011556415921982439
1986,Vocational rehabilitation,18-29 y.,2nd Quintile,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Vocational rehabilitation,18-29 y.,4th Quintile,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Further general/political education,30-45 y.,1st Quintile,0.36363636363636365,13742,0.3555933754692459,0.3716793518034814
1986,Further general/political education,18-29 y.,2nd Quintile,0.18181818181818182,13742,0.17536944479948935,0.1882669188368743
1986,Further general/political education,18-29 y.,1st Quintile,0.18181818181818182,13742,0.17536944479948935,0.1882669188368743
1986,Further general/political education,30-45 y.,3rd Quintile,0.09090909090909091,13742,0.08610248612815234,0.09571569569002948
1986,Further general/political education,66 and older,1st Quintile,0.09090909090909091,13742,0.08610248612815234,0.09571569569002948
1986,Further general/political education,30-45 y.,2nd Quintile,0.09090909090909091,13742,0.08610248612815234,0.09571569569002948
1986,Others,18-29 y.,1st Quintile,0.4444444444444444,13742,0.4361363086253469,0.4527525802635419
1986,Others,30-45 y.,3rd Quintile,0.14814814814814814,13742,0.14220849275571792,0.15408780354057836
1986,Others,30-45 y.,1st Quintile,0.1111111111111111,13742,0.10585658465143576,0.11636563757078645
1986,Others,18-29 y.,4th Quintile,0.1111111111111111,13742,0.10585658465143576,0.11636563757078645
1986,Others,18-29 y.,3rd Quintile,0.07407407407407407,13742,0.06969530202434461,0.07845284612380353
1986,Others,66 and older,3rd Quintile,0.037037037037037035,13742,0.03387945960726341,0.04019461446681066
1986,Others,46-65 y.,1st Quintile,0.037037037037037035,13742,0.03387945960726341,0.04019461446681066
1986,Others,18-29 y.,2nd Quintile,0.037037037037037035,13742,0.03387945960726341,0.04019461446681066
1987,Vocational Retraining,18-29 y.,1st Quintile,0.4074074074074074,13496,0.3991175682112952,0.4156972466035196
1987,Vocational Retraining,18-29 y.,2nd Quintile,0.14814814814814814,13496,0.1421546043117276,0.15414169198456867
1987,Vocational Retraining,30-45 y.,1st Quintile,0.14814814814814814,13496,0.1421546043117276,0.15414169198456867
1987,Vocational Retraining,18-29 y.,3rd Quintile,0.1111111111111111,13496,0.10580891214585929,0.11641331007636292
1987,Vocational Retraining,46-65 y.,3rd Quintile,0.037037037037037035,13496,0.03385081199671578,0.04022326207735829
1987,Vocational Retraining,46-65 y.,1st Quintile,0.037037037037037035,13496,0.03385081199671578,0.04022326207735829
1987,Vocational Retraining,30-45 y.,3rd Quintile,0.037037037037037035,13496,0.03385081199671578,0.04022326207735829
1987,Vocational Retraining,30-45 y.,2nd Quintile,0.037037037037037035,13496,0.03385081199671578,0.04022326207735829
1987,Vocational Retraining,46-65 y.,2nd Quintile,0.037037037037037035,13496,0.03385081199671578,0.04022326207735829
1987,Further vocational education,18-29 y.,2nd Quintile,0.2,13496,0.19325140248164627,0.20674859751835375
1987,Further vocational education,30-45 y.,2nd Quintile,0.15,13496,0.14397567172870435,0.15602432827129564
1987,Further vocational education,30-45 y.,3rd Quintile,0.12,13496,0.11451741345834632,0.12548258654165367
1987,Further vocational education,18-29 y.,3rd Quintile,0.12,13496,0.11451741345834632,0.12548258654165367
1987,Further vocational education,30-45 y.,1st Quintile,0.12,13496,0.11451741345834632,0.12548258654165367
1987,Further vocational education,18-29 y.,1st Quintile,0.1,13496,0.0949385518612347,0.1050614481387653
1987,Further vocational education,30-45 y.,4th Quintile,0.09,13496,0.08517168620449293,0.09482831379550706
1987,Further vocational education,46-65 y.,2nd Quintile,0.04,13496,0.0366938759201241,0.0433061240798759
1987,Further vocational education,18-29 y.,5th Quintile,0.02,13496,0.01763799086857619,0.02236200913142381
1987,Further vocational education,18-29 y.,4th Quintile,0.02,13496,0.01763799086857619,0.02236200913142381
1987,Further vocational education,46-65 y.,1st Quintile,0.01,13496,0.008321307562787279,0.011678692437212722
1987,Further vocational education,46-65 y.,4th Quintile,0.01,13496,0.008321307562787279,0.011678692437212722
1987,Vocational rehabilitation,18-29 y.,1st Quintile,0.6,13496,0.5917346898003102,0.6082653101996898
1987,Vocational rehabilitation,30-45 y.,1st Quintile,0.4,13496,0.3917346898003103,0.40826531019968976
1987,Further general/political education,46-65 y.,3rd Quintile,0.21428571428571427,13496,0.2073629033534903,0.22120852521793824
1987,Further general/political education,30-45 y.,4th Quintile,0.14285714285714285,13496,0.13695334985736446,0.14876093585692124
1987,Further general/political education,18-29 y.,1st Quintile,0.14285714285714285,13496,0.13695334985736446,0.14876093585692124
1987,Further general/political education,30-45 y.,2nd Quintile,0.07142857142857142,13496,0.06708349743037617,0.07577364542676668
1987,Further general/political education,18-29 y.,3rd Quintile,0.07142857142857142,13496,0.06708349743037617,0.07577364542676668
1987,Further general/political education,66 and older,1st Quintile,0.07142857142857142,13496,0.06708349743037617,0.07577364542676668
1987,Further general/political education,46-65 y.,5th Quintile,0.07142857142857142,13496,0.06708349743037617,0.07577364542676668
1987,Further general/political education,46-65 y.,1st Quintile,0.07142857142857142,13496,0.06708349743037617,0.07577364542676668
1987,Further general/political education,30-45 y.,3rd Quintile,0.07142857142857142,13496,0.06708349743037617,0.07577364542676668
1987,Further general/political education,18-29 y.,2nd Quintile,0.07142857142857142,13496,0.06708349743037617,0.07577364542676668
1987,Others,18-29 y.,1st Quintile,0.23809523809523808,13496,0.2309093700934165,0.24528110609705966
1987,Others,30-45 y.,1st Quintile,0.19047619047619047,13496,0.1838511475254872,0.19710123342689373
1987,Others,18-29 y.,2nd Quintile,0.19047619047619047,13496,0.1838511475254872,0.19710123342689373
1987,Others,18-29 y.,4th Quintile,0.09523809523809523,13496,0.09028557749493553,0.10019061298125494
1987,Others,18-29 y.,3rd Quintile,0.047619047619047616,13496,0.04402611361813682,0.051211981619958415
1987,Others,30-45 y.,2nd Quintile,0.047619047619047616,13496,0.04402611361813682,0.051211981619958415
1987,Others,30-45 y.,3rd Quintile,0.047619047619047616,13496,0.04402611361813682,0.051211981619958415
1987,Others,46-65 y.,1st Quintile,0.047619047619047616,13496,0.04402611361813682,0.051211981619958415
1987,Others,46-65 y.,2nd Quintile,0.047619047619047616,13496,0.04402611361813682,0.051211981619958415
1987,Others,46-65 y.,3rd Quintile,0.047619047619047616,13496,0.04402611361813682,0.051211981619958415
1987,Multiple answers,18-29 y.,2nd Quintile,0.3,13496,0.2922685102593382,0.3077314897406618
1987,Multiple answers,30-45 y.,2nd Quintile,0.2,13496,0.19325140248164627,0.20674859751835375
1987,Multiple answers,46-65 y.,4th Quintile,0.1,13496,0.0949385518612347,0.1050614481387653
1987,Multiple answers,30-45 y.,4th Quintile,0.1,13496,0.0949385518612347,0.1050614481387653
1987,Multiple answers,66 and older,1st Quintile,0.1,13496,0.0949385518612347,0.1050614481387653
1987,Multiple answers,30-45 y.,3rd Quintile,0.1,13496,0.0949385518612347,0.1050614481387653
1987,Multiple answers,30-45 y.,1st Quintile,0.1,13496,0.0949385518612347,0.1050614481387653
1988,Vocational Retraining,18-29 y.,1st Quintile,0.4090909090909091,12817,0.4005788794112079,0.41760293877061033
1988,Vocational Retraining,30-45 y.,2nd Quintile,0.13636363636363635,12817,0.1304223891145977,0.14230488361267501
1988,Vocational Retraining,30-45 y.,1st Quintile,0.13636363636363635,12817,0.1304223891145977,0.14230488361267501
1988,Vocational Retraining,18-29 y.,2nd Quintile,0.13636363636363635,12817,0.1304223891145977,0.14230488361267501
1988,Vocational Retraining,18-29 y.,3rd Quintile,0.09090909090909091,12817,0.08593206164831665,0.09588612016986517
1988,Vocational Retraining,18-29 y.,4th Quintile,0.045454545454545456,12817,0.04184834514981103,0.049060745759279885
1988,Vocational Retraining,46-65 y.,1st Quintile,0.045454545454545456,12817,0.04184834514981103,0.049060745759279885
1988,Further vocational education,18-29 y.,1st Quintile,0.25773195876288657,12817,0.25015966598242895,0.2653042515433442
1988,Further vocational education,30-45 y.,1st Quintile,0.16494845360824742,12817,0.1585231501192176,0.17137375709727723
1988,Further vocational education,18-29 y.,2nd Quintile,0.15463917525773196,12817,0.1483796167854543,0.16089873373000962
1988,Further vocational education,18-29 y.,3rd Quintile,0.1134020618556701,12817,0.10791251225951774,0.11889161145182246
1988,Further vocational education,30-45 y.,2nd Quintile,0.1134020618556701,12817,0.10791251225951774,0.11889161145182246
1988,Further vocational education,30-45 y.,3rd Quintile,0.09278350515463918,12817,0.0877606143635402,0.09780639594573816
1988,Further vocational education,46-65 y.,3rd Quintile,0.041237113402061855,12817,0.03779470324197336,0.04467952356215035
1988,Further vocational education,30-45 y.,4th Quintile,0.030927835051546393,12817,0.027930635222934357,0.033925034880158425
1988,Further vocational education,18-29 y.,4th Quintile,0.030927835051546393,12817,0.027930635222934357,0.033925034880158425
1988,Vocational rehabilitation,18-29 y.,1st Quintile,0.6,12817,0.5915185813661511,0.6084814186338489
1988,Vocational rehabilitation,30-45 y.,1st Quintile,0.2,12817,0.19307495068404568,0.20692504931595435
1988,Vocational rehabilitation,18-29 y.,2nd Quintile,0.2,12817,0.19307495068404568,0.20692504931595435
1988,Further general/political education,30-45 y.,1st Quintile,0.2857142857142857,12817,0.277893239733069,0.2935353316955024
1988,Further general/political education,18-29 y.,3rd Quintile,0.14285714285714285,12817,0.1367989866901079,0.1489152990241778
1988,Further general/political education,46-65 y.,2nd Quintile,0.14285714285714285,12817,0.1367989866901079,0.1489152990241778
1988,Further general/political education,46-65 y.,1st Quintile,0.14285714285714285,12817,0.1367989866901079,0.1489152990241778
1988,Further general/political education,30-45 y.,4th Quintile,0.14285714285714285,12817,0.1367989866901079,0.1489152990241778
1988,Further general/political education,30-45 y.,2nd Quintile,0.14285714285714285,12817,0.1367989866901079,0.1489152990241778
1988,Others,18-29 y.,1st Quintile,0.2,12817,0.19307495068404568,0.20692504931595435
1988,Others,30-45 y.,2nd Quintile,0.16666666666666666,12817,0.16021463290916152,0.1731187004241718
1988,Others,18-29 y.,2nd Quintile,0.16666666666666666,12817,0.16021463290916152,0.1731187004241718
1988,Others,46-65 y.,2nd Quintile,0.13333333333333333,12817,0.1274481730675594,0.13921849359910726
1988,Others,30-45 y.,3rd Quintile,0.1,12817,0.09480621301303424,0.10519378698696577
1988,Others,46-65 y.,1st Quintile,0.1,12817,0.09480621301303424,0.10519378698696577
1988,Others,46-65 y.,5th Quintile,0.03333333333333333,12817,0.03022562234467098,0.036441044321995686
1988,Others,46-65 y.,3rd Quintile,0.03333333333333333,12817,0.03022562234467098,0.036441044321995686
1988,Others,30-45 y.,4th Quintile,0.03333333333333333,12817,0.03022562234467098,0.036441044321995686
1988,Others,18-29 y.,3rd Quintile,0.03333333333333333,12817,0.03022562234467098,0.036441044321995686
1988,Multiple answers,18-29 y.,3rd Quintile,0.5,12817,0.49134368835505704,0.508656311644943
1988,Multiple answers,18-29 y.,1st Quintile,0.5,12817,0.49134368835505704,0.508656311644943
1989,Vocational Retraining,18-29 y.,1st Quintile,0.42105263157894735,12393,0.41235991376507397,0.4297453493928207
1989,Vocational Retraining,30-45 y.,3rd Quintile,0.21052631578947367,12393,0.2033485402893164,0.21770409128963095
1989,Vocational Retraining,30-45 y.,1st Quintile,0.21052631578947367,12393,0.2033485402893164,0.21770409128963095
1989,Vocational Retraining,18-29 y.,2nd Quintile,0.10526315789473684,12393,0.0998599247909332,0.11066639099854048
1989,Vocational Retraining,18-29 y.,3rd Quintile,0.05263157894736842,12393,0.048700149393224354,0.05656300850151248
1989,Further vocational education,30-45 y.,1st Quintile,0.1643835616438356,12393,0.15785826098568698,0.17090886230198424
1989,Further vocational education,30-45 y.,2nd Quintile,0.1643835616438356,12393,0.15785826098568698,0.17090886230198424
1989,Further vocational education,18-29 y.,1st Quintile,0.1506849315068493,12393,0.14438643092640946,0.15698343208728915
1989,Further vocational education,18-29 y.,2nd Quintile,0.1506849315068493,12393,0.14438643092640946,0.15698343208728915
1989,Further vocational education,18-29 y.,3rd Quintile,0.1095890410958904,12393,0.10408924411588155,0.11508883807589926
1989,Further vocational education,46-65 y.,2nd Quintile,0.0684931506849315,12393,0.06404597337808261,0.0729403279917804
1989,Further vocational education,18-29 y.,4th Quintile,0.0547945205479452,12393,0.05078770336616162,0.058801337729728786
1989,Further vocational education,30-45 y.,3rd Quintile,0.0547945205479452,12393,0.05078770336616162,0.058801337729728786
1989,Further vocational education,30-45 y.,4th Quintile,0.0273972602739726,12393,0.02452324442615394,0.03027127612179126
1989,Further vocational education,46-65 y.,3rd Quintile,0.0273972602739726,12393,0.02452324442615394,0.03027127612179126
1989,Further vocational education,46-65 y.,4th Quintile,0.0136986301369863,12393,0.011652132560856515,0.015745127713116085
1989,Further vocational education,18-29 y.,5th Quintile,0.0136986301369863,12393,0.011652132560856515,0.015745127713116085
1989,Vocational rehabilitation,30-45 y.,1st Quintile,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Vocational rehabilitation,18-29 y.,3rd Quintile,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Vocational rehabilitation,18-29 y.,1st Quintile,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Further general/political education,30-45 y.,2nd Quintile,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Further general/political education,30-45 y.,3rd Quintile,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Further general/political education,30-45 y.,1st Quintile,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Others,18-29 y.,1st Quintile,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Others,66 and older,3rd Quintile,0.125,12393,0.11917726695406154,0.13082273304593844
1989,Others,30-45 y.,3rd Quintile,0.125,12393,0.11917726695406154,0.13082273304593844
1989,Others,30-45 y.,4th Quintile,0.125,12393,0.11917726695406154,0.13082273304593844
1989,Others,46-65 y.,2nd Quintile,0.08333333333333333,12393,0.07846721189377132,0.08819945477289534
1989,Others,30-45 y.,1st Quintile,0.041666666666666664,12393,0.03814846667853677,0.04518486665479656
1989,Others,46-65 y.,5th Quintile,0.041666666666666664,12393,0.03814846667853677,0.04518486665479656
1989,Others,18-29 y.,2nd Quintile,0.041666666666666664,12393,0.03814846667853677,0.04518486665479656
1989,Others,30-45 y.,2nd Quintile,0.041666666666666664,12393,0.03814846667853677,0.04518486665479656
1989,Others,18-29 y.,5th Quintile,0.041666666666666664,12393,0.03814846667853677,0.04518486665479656
1989,Multiple answers,30-45 y.,5th Quintile,0.25,12393,0.2423762528758475,0.2576237471241525
1989,Multiple answers,30-45 y.,3rd Quintile,0.25,12393,0.2423762528758475,0.2576237471241525
1989,Multiple answers,30-45 y.,2nd Quintile,0.25,12393,0.2423762528758475,0.2576237471241525
1989,Multiple answers,30-45 y.,1st Quintile,0.25,12393,0.2423762528758475,0.2576237471241525
1990,Vocational Retraining,30-45 y.,1st Quintile,0.28125,18165,0.27471156870380753,0.28778843129619247
1990,Vocational Retraining,18-29 y.,2nd Quintile,0.25,18165,0.24370292296452145,0.25629707703547855
1990,Vocational Retraining,18-29 y.,1st Quintile,0.21875,18165,0.21273815996415654,0.22476184003584346
1990,Vocational Retraining,18-29 y.,3rd Quintile,0.0625,18165,0.05897982692227927,0.06602017307772073
1990,Vocational Retraining,18-29 y.,4th Quintile,0.0625,18165,0.05897982692227927,0.06602017307772073
1990,Vocational Retraining,30-45 y.,2nd Quintile,0.03125,18165,0.02871971617728233,0.03378028382271767
1990,Vocational Retraining,46-65 y.,3rd Quintile,0.03125,18165,0.02871971617728233,0.03378028382271767
1990,Vocational Retraining,30-45 y.,5th Quintile,0.03125,18165,0.02871971617728233,0.03378028382271767
1990,Vocational Retraining,46-65 y.,1st Quintile,0.03125,18165,0.02871971617728233,0.03378028382271767
1990,Further vocational education,30-45 y.,2nd Quintile,0.14457831325301204,18165,0.1394640853750196,0.1496925411310045
1990,Further vocational education,30-45 y.,1st Quintile,0.14457831325301204,18165,0.1394640853750196,0.1496925411310045
1990,Further vocational education,18-29 y.,2nd Quintile,0.13253012048192772,18165,0.1275992582483683,0.13746098271548715
1990,Further vocational education,18-29 y.,1st Quintile,0.10843373493975904,18165,0.10391208025581998,0.1129553896236981
1990,Further vocational education,18-29 y.,3rd Quintile,0.0963855421686747,18165,0.0920937774713822,0.10067730686596721
1990,Further vocational education,30-45 y.,3rd Quintile,0.0963855421686747,18165,0.0920937774713822,0.10067730686596721
1990,Further vocational education,30-45 y.,4th Quintile,0.07228915662650602,18165,0.06852314838872518,0.07605516486428686
1990,Further vocational education,18-29 y.,4th Quintile,0.060240963855421686,18165,0.05678083253695962,0.06370109517388375
1990,Further vocational education,46-65 y.,3rd Quintile,0.060240963855421686,18165,0.05678083253695962,0.06370109517388375
1990,Further vocational education,46-65 y.,2nd Quintile,0.04819277108433735,18165,0.0450781600405234,0.0513073821281513
1990,Further vocational education,46-65 y.,4th Quintile,0.024096385542168676,18165,0.021866319189216353,0.026326451895121
