year,age_gr,plg0292_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,Vocational Retraining,0.3957500721013376,40,141,0.3938838220841967,0.3976163221184785
2015,30-45 y.,Further vocational education,0.6042499278986624,69,141,0.6023836778815215,0.6061161779158033
2016,17-29 y.,Further vocational education,1.0,43,192,1.0,1.0
2016,30-45 y.,Vocational Retraining,0.25898428669683954,38,192,0.25730002078662884,0.26066855260705024
2016,30-45 y.,Further vocational education,0.7410157133031604,76,192,0.7393314473929498,0.742699979213371
2016,46-65 y.,Further vocational education,1.0,35,192,1.0,1.0
2017,17-29 y.,Further vocational education,1.0,46,215,1.0,1.0
2017,30-45 y.,Vocational Retraining,0.18248272049407885,37,215,0.18092540920768269,0.184040031780475
2017,30-45 y.,Further vocational education,0.8175172795059211,80,215,0.815959968219525,0.8190745907923173
2017,46-65 y.,Further vocational education,1.0,52,215,1.0,1.0
2018,17-29 y.,Further vocational education,1.0,36,215,1.0,1.0
2018,30-45 y.,Vocational Retraining,0.3138769524113582,46,215,0.31232681005762175,0.3154270947650947
2018,30-45 y.,Further vocational education,0.46150580392219737,69,215,0.45984059027370067,0.46317101757069407
2018,30-45 y.,Others,0.22461724366644442,32,215,0.22322321892772806,0.22601126840516078
2018,46-65 y.,Further vocational education,1.0,32,215,1.0,1.0
2019,17-29 y.,Further vocational education,1.0,40,167,1.0,1.0
2019,30-45 y.,Vocational Retraining,0.34845347784273945,42,167,0.3463767318555999,0.350530223829879
2019,30-45 y.,Further vocational education,0.6515465221572607,51,167,0.6494697761701212,0.6536232681444002
2019,46-65 y.,Further vocational education,1.0,34,167,1.0,1.0
2020,17-29 y.,Further vocational education,1.0,38,159,1.0,1.0
2020,30-45 y.,Vocational Retraining,0.42642530215251295,33,159,0.42385048076652787,0.42900012353849803
2020,30-45 y.,Further vocational education,0.573574697847487,54,159,0.570999876461502,0.5761495192334721
2020,46-65 y.,Further vocational education,1.0,34,159,1.0,1.0
2021,30-45 y.,Further vocational education,1.0,51,85,1.0,1.0
2021,46-65 y.,Further vocational education,1.0,34,85,1.0,1.0
