year,bula_h,hhtyp,hlc0182,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99339,290,290,0.98404,1.00273
2019,Baden-Wuerttemberg,Single-person household,No,0.99223,383,383,0.98342,1.00103
2019,Baden-Wuerttemberg,Couple without children,No,0.99562,514,514,0.98991,1.00134
2019,Baden-Wuerttemberg,Couple with children,No,0.99889,645,645,0.99631,1.00146
2019,Bavaria,Single-person household,No,0.99698,641,641,0.99273,1.00123
2019,Bavaria,Couple without children,No,0.99611,742,742,0.99163,1.00059
2019,Berlin,Single-person household,No,0.99786,306,306,0.99267,1.00305
2019,Berlin,Couple with children,No,0.99136,155,155,0.97675,1.00598
2019,Brandenburg,Couple with children,No,0.99667,192,192,0.98850,1.00484
2019,Mecklenburg-Western Pomerania,Couple without children,No,0.98456,141,141,0.96414,1.00499
2019,Saxony-Anhalt,Single-person household,No,0.99928,161,161,0.99513,1.00343
2019,Saxony-Anhalt,Couple without children,No,0.99528,195,195,0.98563,1.00493
2019,Thuringa,Single-person household,No,0.98790,172,172,0.97152,1.00429
2020,Schleswig-Holstein,Couple without children,No,0.99753,165,165,0.98992,1.00513
2020,Hamburg,Single-person household,No,0.99721,98,98,0.98672,1.00770
2020,Lower Saxony,Single-person household,No,0.98781,390,390,0.97691,0.99872
2020,Lower Saxony,Couple without children,No,0.99554,472,472,0.98953,1.00156
2020,Lower Saxony,Couple with children,No,0.99557,453,453,0.98945,1.00169
2020,Bremen,Couple with children,No,0.99000,35,35,0.95655,1.02345
2020,North Rhine-Westphalia,Single-person household,No,0.99678,916,916,0.99312,1.00045
2020,North Rhine-Westphalia,Couple without children,No,0.99566,1015,1015,0.99161,0.99970
2020,North Rhine-Westphalia,Couple with children,No,0.99650,1092,1092,0.99300,1.00001
2020,Hesse,Couple without children,No,0.99283,315,315,0.98350,1.00216
2020,Hesse,Single parent,No,0.98224,91,91,0.95495,1.00953
2020,Hesse,Couple with children,No,0.99914,330,330,0.99597,1.00231
2020,"Rhineland-Palatinate, Saarland",Single-person household,No,0.98365,238,238,0.96751,0.99980
2020,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99820,275,275,0.99317,1.00322
2020,Baden-Wuerttemberg,Single-person household,No,0.99184,426,426,0.98328,1.00039
2020,Baden-Wuerttemberg,Couple without children,No,0.99546,511,511,0.98963,1.00129
2020,Baden-Wuerttemberg,Couple with children,No,0.99847,631,631,0.99542,1.00152
2020,Bavaria,Single-person household,No,0.99601,708,708,0.99137,1.00066
2020,Bavaria,Couple without children,No,0.99871,760,760,0.99616,1.00126
2020,Bavaria,Couple with children,No,0.99302,842,842,0.98740,0.99865
2020,Berlin,Single-person household,No,0.98817,369,369,0.97712,0.99922
2020,Berlin,Couple without children,No,0.99089,248,248,0.97904,1.00274
2020,Berlin,Single parent,No,0.98509,59,59,0.95391,1.01628
2020,Brandenburg,Couple without children,No,0.99654,251,251,0.98926,1.00382
2020,Brandenburg,Couple with children,No,0.98839,178,178,0.97261,1.00417
2020,Mecklenburg-Western Pomerania,Single-person household,No,0.98711,113,113,0.96622,1.00800
2020,Mecklenburg-Western Pomerania,Couple without children,No,0.98684,111,111,0.96554,1.00814
2020,Saxony-Anhalt,Single-person household,No,0.99284,163,163,0.97985,1.00582
2020,Saxony-Anhalt,Couple without children,No,0.99450,186,186,0.98385,1.00516
2020,Saxony-Anhalt,Single parent,No,0.99759,66,66,0.98568,1.00950
2020,Thuringa,Couple without children,No,0.99964,188,188,0.99693,1.00235
2020,Thuringa,Couple with children,No,0.99731,150,150,0.98899,1.00563
2021,Schleswig-Holstein,Couple without children,No,0.99844,124,124,0.99145,1.00542
2021,Hamburg,Single-person household,No,0.99069,80,80,0.96951,1.01187
2021,Lower Saxony,Single-person household,No,0.99877,289,289,0.99473,1.00282
2021,Lower Saxony,Couple without children,No,0.98961,324,324,0.97856,1.00067
2021,Lower Saxony,Couple with children,No,0.99514,315,315,0.98744,1.00283
2021,North Rhine-Westphalia,Single-person household,No,0.99019,627,627,0.98246,0.99791
2021,North Rhine-Westphalia,Couple without children,No,0.99002,673,673,0.98250,0.99753
2021,North Rhine-Westphalia,Single parent,No,0.99799,164,164,0.99111,1.00487
2021,North Rhine-Westphalia,Couple with children,No,0.99629,712,712,0.99182,1.00076
2021,Hesse,Couple without children,No,0.98887,212,212,0.97472,1.00303
2021,Hesse,Couple with children,No,0.99876,185,185,0.99366,1.00385
2021,"Rhineland-Palatinate, Saarland",Single-person household,No,0.99856,147,147,0.99242,1.00471
2021,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99618,163,163,0.98669,1.00568
2021,Baden-Wuerttemberg,Couple without children,No,0.98837,365,365,0.97735,0.99938
2021,Bavaria,Single-person household,No,0.99814,518,518,0.99442,1.00185
2021,Bavaria,Couple without children,No,0.99198,498,498,0.98414,0.99982
2021,Bavaria,Single parent,No,0.99863,129,129,0.99224,1.00503
2021,Bavaria,Couple with children,No,0.99777,532,532,0.99377,1.00178
2021,Mecklenburg-Western Pomerania,Couple with children,No,0.99528,55,55,0.97700,1.01356
2021,Saxony,Couple without children,No,0.99799,266,266,0.99259,1.00338
2022,Schleswig-Holstein,Single-person household,No,0.98553,158,158,0.96684,1.00421
2022,Schleswig-Holstein,Couple without children,No,0.99940,206,206,0.99606,1.00274
2022,Schleswig-Holstein,Couple with children,No,0.97086,195,195,0.94719,0.99453
2022,Lower Saxony,Couple without children,No,0.99410,490,490,0.98732,1.00089
2022,Lower Saxony,Couple with children,No,0.99720,463,463,0.99237,1.00202
2022,North Rhine-Westphalia,No answer / don't know,No,0.96795,76,76,0.92809,1.00781
2022,North Rhine-Westphalia,Single-person household,No,0.99559,1081,1081,0.99164,0.99954
2022,North Rhine-Westphalia,Couple without children,No,0.99674,1182,1182,0.99349,0.99999
2022,North Rhine-Westphalia,Single parent,No,0.99834,206,206,0.99278,1.00391
2022,North Rhine-Westphalia,Couple with children,No,0.99865,1116,1116,0.99649,1.00080
2022,North Rhine-Westphalia,Other Combinations,No,0.99726,229,229,0.99048,1.00404
2022,Hesse,Single-person household,No,0.99706,378,378,0.99160,1.00253
2022,Hesse,Couple with children,No,0.99972,317,317,0.99786,1.00157
2022,"Rhineland-Palatinate, Saarland",Single-person household,No,0.99444,263,263,0.98544,1.00344
2022,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99244,272,272,0.98213,1.00275
2022,Baden-Wuerttemberg,No answer / don't know,No,0.99860,58,58,0.98891,1.00830
2022,Baden-Wuerttemberg,Single-person household,No,0.99481,609,609,0.98909,1.00052
2022,Baden-Wuerttemberg,Couple without children,No,0.99919,629,629,0.99696,1.00142
2022,Baden-Wuerttemberg,Couple with children,No,0.99807,711,711,0.99484,1.00130
2022,Bavaria,Single-person household,No,0.99924,897,897,0.99744,1.00104
2022,Bavaria,Couple without children,No,0.99312,904,904,0.98773,0.99851
2022,Bavaria,Couple with children,No,0.99525,850,850,0.99063,0.99988
2022,Berlin,Couple without children,No,0.99637,345,345,0.99002,1.00273
2022,Brandenburg,Couple without children,No,0.98984,238,238,0.97707,1.00261
2022,Mecklenburg-Western Pomerania,Couple without children,No,0.99976,122,122,0.99699,1.00252
2022,Saxony,Single-person household,No,0.99225,381,381,0.98344,1.00107
2022,Saxony,Couple with children,No,0.99888,316,316,0.99518,1.00257
