year,age_gr,pgisced97,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,17-29 y.,First Stage of Tertiary Education,Married,0.35566,36,88,0.25507,0.45626
1987,17-29 y.,First Stage of Tertiary Education,Single,0.64382,52,88,0.54319,0.74444
1987,17-29 y.,Second Stage of Tertiary Education,Married,0.33328,35,89,0.23479,0.43177
1987,17-29 y.,Second Stage of Tertiary Education,Single,0.65313,54,89,0.55369,0.75258
1987,30-45 y.,Primary Level,Married,0.81947,246,246,0.77130,0.86763
1987,30-45 y.,Lower Secondary Level,Married,0.79337,504,538,0.75913,0.82762
1987,30-45 y.,Lower Secondary Level,Divorced,0.07939,34,538,0.05653,0.10226
1987,30-45 y.,Upper Secondary Level,Married,0.77183,1308,1584,0.75116,0.79250
1987,30-45 y.,Upper Secondary Level,"Married, living apart",0.01915,40,1584,0.01240,0.02591
1987,30-45 y.,Upper Secondary Level,Single,0.12337,140,1584,0.10717,0.13957
1987,30-45 y.,Upper Secondary Level,Divorced,0.07390,96,1584,0.06101,0.08679
1987,30-45 y.,Post-secondary Non-tertiary Level,Married,0.70751,75,75,0.60386,0.81115
1987,30-45 y.,First Stage of Tertiary Education,Married,0.79256,178,178,0.73283,0.85230
1987,30-45 y.,Second Stage of Tertiary Education,Married,0.67018,260,332,0.61954,0.72083
1987,30-45 y.,Second Stage of Tertiary Education,Single,0.23476,72,332,0.18910,0.28043
1987,46-65 y.,Primary Level,Married,0.74104,275,275,0.68917,0.79291
1987,46-65 y.,Lower Secondary Level,Married,0.75736,747,872,0.72889,0.78583
1987,46-65 y.,Lower Secondary Level,Divorced,0.05649,38,872,0.04116,0.07182
1987,46-65 y.,Lower Secondary Level,Widowed,0.11887,87,872,0.09738,0.14036
1987,46-65 y.,Upper Secondary Level,Married,0.78430,1218,1441,0.76306,0.80555
1987,46-65 y.,Upper Secondary Level,Single,0.04271,47,1441,0.03227,0.05316
1987,46-65 y.,Upper Secondary Level,Divorced,0.07964,90,1441,0.06565,0.09362
1987,46-65 y.,Upper Secondary Level,Widowed,0.07447,86,1441,0.06091,0.08803
1987,46-65 y.,Post-secondary Non-tertiary Level,Married,0.75229,44,44,0.62326,0.88132
1987,46-65 y.,First Stage of Tertiary Education,Married,0.77448,158,158,0.70910,0.83985
1987,46-65 y.,Second Stage of Tertiary Education,Married,0.78346,194,194,0.72534,0.84157
1987,66 and older,Lower Secondary Level,Married,0.35049,162,378,0.30233,0.39865
1987,66 and older,Lower Secondary Level,Widowed,0.58001,216,378,0.53019,0.62983
1987,66 and older,Upper Secondary Level,Married,0.49236,288,456,0.44642,0.53829
1987,66 and older,Upper Secondary Level,Widowed,0.40319,168,456,0.35812,0.44826
1987,66 and older,First Stage of Tertiary Education,Married,0.57407,45,45,0.42796,0.72018
1987,66 and older,Second Stage of Tertiary Education,Married,0.51168,35,35,0.34365,0.67970
1988,17-29 y.,Primary Level,Married,0.32260,57,123,0.23965,0.40556
1988,17-29 y.,Primary Level,Single,0.62752,66,123,0.54173,0.71331
1988,17-29 y.,Lower Secondary Level,Married,0.16177,194,879,0.13741,0.18613
1988,17-29 y.,Lower Secondary Level,Single,0.80253,685,879,0.77620,0.82886
1988,17-29 y.,Upper Secondary Level,Married,0.29728,445,1273,0.27216,0.32240
1988,17-29 y.,Upper Secondary Level,Single,0.66535,828,1273,0.63942,0.69128
1988,17-29 y.,Post-secondary Non-tertiary Level,Married,0.23019,32,102,0.14810,0.31229
1988,17-29 y.,Post-secondary Non-tertiary Level,Single,0.73960,70,102,0.65402,0.82519
1988,17-29 y.,First Stage of Tertiary Education,Single,0.63270,48,48,0.49488,0.77052
1988,17-29 y.,Second Stage of Tertiary Education,Single,0.70214,48,48,0.57140,0.83289
1988,30-45 y.,Primary Level,Married,0.76995,208,208,0.71262,0.82728
1988,30-45 y.,Lower Secondary Level,Married,0.79767,461,461,0.76096,0.83438
1988,30-45 y.,Upper Secondary Level,Married,0.75332,1216,1489,0.73142,0.77522
1988,30-45 y.,Upper Secondary Level,"Married, living apart",0.02852,49,1489,0.02006,0.03698
1988,30-45 y.,Upper Secondary Level,Single,0.13365,140,1489,0.11636,0.15094
1988,30-45 y.,Upper Secondary Level,Divorced,0.07318,84,1489,0.05995,0.08642
1988,30-45 y.,Post-secondary Non-tertiary Level,Married,0.71447,72,72,0.60941,0.81953
1988,30-45 y.,First Stage of Tertiary Education,Married,0.77911,172,172,0.71693,0.84129
1988,30-45 y.,Second Stage of Tertiary Education,Married,0.62290,235,309,0.56877,0.67702
1988,30-45 y.,Second Stage of Tertiary Education,Single,0.25691,74,309,0.20812,0.30571
1988,46-65 y.,Primary Level,Married,0.78818,269,269,0.73926,0.83710
1988,46-65 y.,Lower Secondary Level,Married,0.75465,722,837,0.72548,0.78382
1988,46-65 y.,Lower Secondary Level,Divorced,0.05763,38,837,0.04184,0.07343
1988,46-65 y.,Lower Secondary Level,Widowed,0.10977,77,837,0.08858,0.13096
1988,46-65 y.,Upper Secondary Level,Married,0.78426,1181,1401,0.76271,0.80581
1988,46-65 y.,Upper Secondary Level,Single,0.04061,43,1401,0.03027,0.05095
1988,46-65 y.,Upper Secondary Level,Divorced,0.08129,90,1401,0.06697,0.09560
1988,46-65 y.,Upper Secondary Level,Widowed,0.07639,87,1401,0.06247,0.09030
1988,46-65 y.,Post-secondary Non-tertiary Level,Married,0.72783,41,41,0.58990,0.86576
1988,46-65 y.,First Stage of Tertiary Education,Married,0.80064,155,155,0.73754,0.86374
1988,46-65 y.,Second Stage of Tertiary Education,Married,0.76999,188,188,0.70967,0.83031
1988,66 and older,Lower Secondary Level,Married,0.35540,153,352,0.30533,0.40548
1988,66 and older,Lower Secondary Level,Widowed,0.56874,199,352,0.51692,0.62055
1988,66 and older,Upper Secondary Level,Married,0.50400,290,451,0.45781,0.55020
1988,66 and older,Upper Secondary Level,Widowed,0.38963,161,451,0.34457,0.43469
1988,66 and older,First Stage of Tertiary Education,Married,0.58029,45,45,0.43447,0.72612
1988,66 and older,Second Stage of Tertiary Education,Married,0.54918,35,35,0.38193,0.71643
1989,17-29 y.,Pre-primary Level,Single,0.99428,174,174,0.98304,1.00552
1989,17-29 y.,Primary Level,Married,0.31010,52,116,0.22556,0.39464
1989,17-29 y.,Primary Level,Single,0.63700,64,116,0.54911,0.72489
1989,17-29 y.,Lower Secondary Level,Married,0.16220,198,826,0.13704,0.18735
1989,17-29 y.,Lower Secondary Level,Single,0.80642,628,826,0.77946,0.83339
1989,17-29 y.,Upper Secondary Level,Married,0.29602,429,1267,0.27087,0.32116
1989,17-29 y.,Upper Secondary Level,Single,0.65953,838,1267,0.63342,0.68563
1989,17-29 y.,Post-secondary Non-tertiary Level,Married,0.18929,33,119,0.11861,0.25997
1989,17-29 y.,Post-secondary Non-tertiary Level,Single,0.78387,86,119,0.70960,0.85814
1989,17-29 y.,First Stage of Tertiary Education,Married,0.42302,37,79,0.31338,0.53266
1989,17-29 y.,First Stage of Tertiary Education,Single,0.57698,42,79,0.46734,0.68662
1989,17-29 y.,Second Stage of Tertiary Education,Single,0.65193,45,45,0.51118,0.79269
1989,30-45 y.,Primary Level,Married,0.74034,188,188,0.67750,0.80318
1989,30-45 y.,Lower Secondary Level,Married,0.78692,423,423,0.74785,0.82599
1989,30-45 y.,Upper Secondary Level,Married,0.76065,1187,1447,0.73866,0.78264
1989,30-45 y.,Upper Secondary Level,"Married, living apart",0.02905,44,1447,0.02040,0.03771
1989,30-45 y.,Upper Secondary Level,Single,0.12140,125,1447,0.10456,0.13823
1989,30-45 y.,Upper Secondary Level,Divorced,0.07797,91,1447,0.06415,0.09179
1989,30-45 y.,Post-secondary Non-tertiary Level,Married,0.67522,68,68,0.56309,0.78736
1989,30-45 y.,First Stage of Tertiary Education,Married,0.79052,162,162,0.72766,0.85338
1989,30-45 y.,Second Stage of Tertiary Education,Married,0.62516,227,301,0.57038,0.67994
1989,30-45 y.,Second Stage of Tertiary Education,Single,0.24334,74,301,0.19479,0.29190
1989,46-65 y.,Primary Level,Married,0.79701,261,261,0.74812,0.84591
1989,46-65 y.,Lower Secondary Level,Married,0.74060,672,789,0.71000,0.77120
1989,46-65 y.,Lower Secondary Level,Divorced,0.06966,43,789,0.05188,0.08743
1989,46-65 y.,Lower Secondary Level,Widowed,0.11395,74,789,0.09176,0.13613
1989,46-65 y.,Upper Secondary Level,Married,0.77961,1131,1378,0.75772,0.80151
1989,46-65 y.,Upper Secondary Level,"Married, living apart",0.02337,33,1378,0.01539,0.03135
1989,46-65 y.,Upper Secondary Level,Single,0.04736,49,1378,0.03614,0.05858
1989,46-65 y.,Upper Secondary Level,Divorced,0.07728,83,1378,0.06317,0.09138
1989,46-65 y.,Upper Secondary Level,Widowed,0.07238,82,1378,0.05869,0.08607
1989,46-65 y.,Post-secondary Non-tertiary Level,Married,0.62882,39,39,0.47521,0.78243
1989,46-65 y.,First Stage of Tertiary Education,Married,0.78476,142,142,0.71692,0.85260
1989,46-65 y.,Second Stage of Tertiary Education,Married,0.77497,187,187,0.71495,0.83498
1989,66 and older,Lower Secondary Level,Married,0.37280,161,353,0.32229,0.42332
1989,66 and older,Lower Secondary Level,Widowed,0.55577,192,353,0.50386,0.60768
1989,66 and older,Upper Secondary Level,Married,0.46926,258,428,0.42192,0.51659
1989,66 and older,Upper Secondary Level,Widowed,0.42433,170,428,0.37745,0.47121
1989,66 and older,First Stage of Tertiary Education,Married,0.63494,47,47,0.49581,0.77407
1989,66 and older,Second Stage of Tertiary Education,Married,0.53574,34,34,0.36558,0.70590
1990,17-29 y.,Pre-primary Level,Single,0.99051,192,192,0.97676,1.00426
1990,17-29 y.,Primary Level,Married,0.27511,47,112,0.19203,0.35818
1990,17-29 y.,Primary Level,Single,0.64886,65,112,0.56006,0.73766
1990,17-29 y.,Lower Secondary Level,Married,0.14588,191,945,0.12337,0.16840
1990,17-29 y.,Lower Secondary Level,Single,0.82088,754,945,0.79641,0.84534
1990,17-29 y.,Upper Secondary Level,Married,0.32504,749,1949,0.30424,0.34584
1990,17-29 y.,Upper Secondary Level,Single,0.63795,1157,1949,0.61660,0.65929
1990,17-29 y.,Upper Secondary Level,Divorced,0.02555,43,1949,0.01855,0.03256
1990,17-29 y.,Post-secondary Non-tertiary Level,Married,0.16737,46,162,0.10970,0.22503
1990,17-29 y.,Post-secondary Non-tertiary Level,Single,0.81645,116,162,0.75665,0.87625
1990,17-29 y.,First Stage of Tertiary Education,Married,0.42019,53,101,0.32344,0.51693
1990,17-29 y.,First Stage of Tertiary Education,Single,0.53574,48,101,0.43799,0.63349
1990,17-29 y.,Second Stage of Tertiary Education,Married,0.46812,134,219,0.40189,0.53436
1990,17-29 y.,Second Stage of Tertiary Education,Single,0.48607,85,219,0.41972,0.55242
1990,30-45 y.,Primary Level,Married,0.71587,172,172,0.64827,0.78347
1990,30-45 y.,Lower Secondary Level,Married,0.77646,450,486,0.73938,0.81354
1990,30-45 y.,Lower Secondary Level,Single,0.09302,36,486,0.06717,0.11887
1990,30-45 y.,Upper Secondary Level,Married,0.74782,1849,2260,0.72991,0.76573
1990,30-45 y.,Upper Secondary Level,"Married, living apart",0.02200,43,2260,0.01595,0.02804
1990,30-45 y.,Upper Secondary Level,Single,0.13164,200,2260,0.11770,0.14559
1990,30-45 y.,Upper Secondary Level,Divorced,0.08975,168,2260,0.07796,0.10154
1990,30-45 y.,Post-secondary Non-tertiary Level,Married,0.64308,97,97,0.54724,0.73891
1990,30-45 y.,First Stage of Tertiary Education,Married,0.79337,257,257,0.74377,0.84297
1990,30-45 y.,Second Stage of Tertiary Education,Married,0.67697,646,801,0.64457,0.70938
1990,30-45 y.,Second Stage of Tertiary Education,Single,0.19574,92,801,0.16825,0.22324
1990,30-45 y.,Second Stage of Tertiary Education,Divorced,0.10441,63,801,0.08322,0.12560
1990,46-65 y.,Primary Level,Married,0.78567,261,261,0.73579,0.83555
1990,46-65 y.,Lower Secondary Level,Married,0.72150,754,905,0.69228,0.75072
1990,46-65 y.,Lower Secondary Level,Divorced,0.08464,66,905,0.06650,0.10279
1990,46-65 y.,Lower Secondary Level,Widowed,0.11433,85,905,0.09358,0.13507
1990,46-65 y.,Upper Secondary Level,Married,0.77822,1744,2115,0.76051,0.79593
1990,46-65 y.,Upper Secondary Level,"Married, living apart",0.01497,32,2115,0.00979,0.02014
1990,46-65 y.,Upper Secondary Level,Single,0.05146,73,2115,0.04204,0.06088
1990,46-65 y.,Upper Secondary Level,Divorced,0.08813,152,2115,0.07605,0.10022
1990,46-65 y.,Upper Secondary Level,Widowed,0.06722,114,2115,0.05655,0.07790
1990,46-65 y.,Post-secondary Non-tertiary Level,Married,0.67076,46,46,0.53345,0.80807
1990,46-65 y.,First Stage of Tertiary Education,Married,0.78072,227,227,0.72678,0.83467
1990,46-65 y.,Second Stage of Tertiary Education,Married,0.80054,462,496,0.76534,0.83574
1990,46-65 y.,Second Stage of Tertiary Education,Divorced,0.08106,34,496,0.05702,0.10511
1990,66 and older,Lower Secondary Level,Married,0.34862,204,481,0.30599,0.39125
1990,66 and older,Lower Secondary Level,Widowed,0.57996,277,481,0.53581,0.62412
1990,66 and older,Upper Secondary Level,Married,0.47793,378,631,0.43893,0.51694
1990,66 and older,Upper Secondary Level,Widowed,0.41324,253,631,0.37478,0.45169
1990,66 and older,First Stage of Tertiary Education,Married,0.58483,66,66,0.46504,0.70462
1990,66 and older,Second Stage of Tertiary Education,Married,0.56411,69,69,0.44625,0.68197
1991,17-29 y.,Primary Level,Married,0.20158,48,137,0.13416,0.26901
1991,17-29 y.,Primary Level,Single,0.72811,89,137,0.65333,0.80289
1991,17-29 y.,Lower Secondary Level,Married,0.15546,199,909,0.13189,0.17902
1991,17-29 y.,Lower Secondary Level,Single,0.81772,710,909,0.79261,0.84283
1991,17-29 y.,Upper Secondary Level,Married,0.29682,653,1847,0.27598,0.31766
1991,17-29 y.,Upper Secondary Level,Single,0.65797,1157,1847,0.63632,0.67961
1991,17-29 y.,Upper Secondary Level,Divorced,0.02375,37,1847,0.01680,0.03069
1991,17-29 y.,Post-secondary Non-tertiary Level,Married,0.25406,56,169,0.18823,0.31988
1991,17-29 y.,Post-secondary Non-tertiary Level,Single,0.71407,113,169,0.64574,0.78240
1991,17-29 y.,First Stage of Tertiary Education,Married,0.41322,49,94,0.31315,0.51330
1991,17-29 y.,First Stage of Tertiary Education,Single,0.52077,45,94,0.41923,0.62230
1991,17-29 y.,Second Stage of Tertiary Education,Married,0.48528,116,192,0.41440,0.55616
1991,17-29 y.,Second Stage of Tertiary Education,Single,0.44999,76,192,0.37943,0.52054
1991,30-45 y.,Primary Level,Married,0.72218,174,174,0.65543,0.78892
1991,30-45 y.,Lower Secondary Level,Married,0.75548,427,503,0.71788,0.79308
1991,30-45 y.,Lower Secondary Level,Single,0.08733,37,503,0.06264,0.11203
1991,30-45 y.,Lower Secondary Level,Divorced,0.11089,39,503,0.08343,0.13836
1991,30-45 y.,Upper Secondary Level,Married,0.74160,1865,2282,0.72364,0.75957
1991,30-45 y.,Upper Secondary Level,"Married, living apart",0.02355,40,2282,0.01732,0.02977
1991,30-45 y.,Upper Secondary Level,Single,0.13469,208,2282,0.12068,0.14870
1991,30-45 y.,Upper Secondary Level,Divorced,0.09157,169,2282,0.07973,0.10340
1991,30-45 y.,Post-secondary Non-tertiary Level,Married,0.67835,95,95,0.58392,0.77278
1991,30-45 y.,First Stage of Tertiary Education,Married,0.79661,260,260,0.74759,0.84564
1991,30-45 y.,Second Stage of Tertiary Education,Married,0.68544,646,801,0.65326,0.71762
1991,30-45 y.,Second Stage of Tertiary Education,Single,0.18627,90,801,0.15929,0.21325
1991,30-45 y.,Second Stage of Tertiary Education,Divorced,0.10642,65,801,0.08505,0.12779
1991,46-65 y.,Primary Level,Married,0.77958,251,251,0.72820,0.83097
1991,46-65 y.,Lower Secondary Level,Married,0.72057,724,864,0.69063,0.75051
1991,46-65 y.,Lower Secondary Level,Divorced,0.08380,60,864,0.06531,0.10228
1991,46-65 y.,Lower Secondary Level,Widowed,0.11434,80,864,0.09311,0.13557
