year,bula_h,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Hamburg,Divorced,0.11840,33,255,0.07867,0.15813
1985,Lower Saxony,Married,0.50187,706,1092,0.47220,0.53154
1985,Lower Saxony,Single,0.21545,276,1092,0.19106,0.23985
1985,Lower Saxony,Divorced,0.03262,36,1092,0.02208,0.04316
1985,Lower Saxony,Widowed,0.08646,74,1092,0.06979,0.10314
1985,Bremen,Married,0.47499,72,72,0.35883,0.59115
1985,North Rhine-Westphalia,Married,0.48439,1917,2961,0.46639,0.50240
1985,North Rhine-Westphalia,"Married, living apart",0.01180,45,2961,0.00791,0.01569
1985,North Rhine-Westphalia,Single,0.19975,705,2961,0.18535,0.21416
1985,North Rhine-Westphalia,Divorced,0.04102,115,2961,0.03388,0.04817
1985,North Rhine-Westphalia,Widowed,0.09076,179,2961,0.08041,0.10111
1985,Hesse,Married,0.52846,758,1104,0.49900,0.55792
1985,Hesse,Single,0.19226,252,1104,0.16901,0.21552
1985,Hesse,Divorced,0.02540,31,1104,0.01612,0.03469
1985,Hesse,Widowed,0.09050,63,1104,0.07357,0.10744
1985,"Rhineland-Palatinate, Saarland",Married,0.51803,496,740,0.48201,0.55406
1985,"Rhineland-Palatinate, Saarland",Single,0.17916,172,740,0.15151,0.20681
1985,"Rhineland-Palatinate, Saarland",Widowed,0.11952,72,740,0.09613,0.14291
1985,Baden-Wuerttemberg,Married,0.47332,1340,2041,0.45166,0.49499
1985,Baden-Wuerttemberg,"Married, living apart",0.01570,46,2041,0.01030,0.02109
1985,Baden-Wuerttemberg,Single,0.20391,478,2041,0.18643,0.22140
1985,Baden-Wuerttemberg,Divorced,0.03601,62,2041,0.02793,0.04410
1985,Baden-Wuerttemberg,Widowed,0.08822,115,2041,0.07592,0.10053
1985,Bavaria,Married,0.51130,1269,1878,0.48869,0.53392
1985,Bavaria,Single,0.19918,436,1878,0.18111,0.21725
1985,Bavaria,Divorced,0.03385,56,1878,0.02566,0.04203
1985,Bavaria,Widowed,0.08452,117,1878,0.07194,0.09711
1985,Berlin,Married,0.38688,207,329,0.33417,0.43959
1985,Berlin,Single,0.20453,87,329,0.16088,0.24819
1985,Berlin,Widowed,0.15067,35,329,0.11196,0.18939
1986,Schleswig-Holstein,Married,0.48219,201,278,0.42334,0.54103
1986,Schleswig-Holstein,Single,0.18992,77,278,0.14373,0.23611
1986,Hamburg,Married,0.41532,142,200,0.34685,0.48378
1986,Hamburg,Single,0.22649,58,200,0.16833,0.28464
1986,Lower Saxony,Married,0.49768,686,1094,0.46804,0.52732
1986,Lower Saxony,Single,0.22563,300,1094,0.20085,0.25041
1986,Lower Saxony,Divorced,0.03568,39,1094,0.02468,0.04668
1986,Lower Saxony,Widowed,0.08154,69,1094,0.06532,0.09776
1986,Bremen,Married,0.45382,66,66,0.33279,0.57485
1986,North Rhine-Westphalia,Married,0.48319,1827,2855,0.46485,0.50152
1986,North Rhine-Westphalia,"Married, living apart",0.01910,74,2855,0.01408,0.02412
1986,North Rhine-Westphalia,Single,0.19525,686,2855,0.18071,0.20979
1986,North Rhine-Westphalia,Divorced,0.03764,102,2855,0.03066,0.04462
1986,North Rhine-Westphalia,Widowed,0.08978,166,2855,0.07929,0.10027
1986,Hesse,Married,0.51522,690,1021,0.48455,0.54589
1986,Hesse,Single,0.20012,243,1021,0.17557,0.22468
1986,Hesse,Divorced,0.02765,35,1021,0.01759,0.03771
1986,Hesse,Widowed,0.08808,53,1021,0.07068,0.10547
1986,"Rhineland-Palatinate, Saarland",Married,0.50179,484,731,0.46551,0.53806
1986,"Rhineland-Palatinate, Saarland",Single,0.18576,179,731,0.15754,0.21397
1986,"Rhineland-Palatinate, Saarland",Widowed,0.12321,68,731,0.09937,0.14706
1986,Baden-Wuerttemberg,Married,0.48801,1294,1986,0.46602,0.51000
1986,Baden-Wuerttemberg,"Married, living apart",0.01195,41,1986,0.00717,0.01674
1986,Baden-Wuerttemberg,Single,0.20003,484,1986,0.18243,0.21763
1986,Baden-Wuerttemberg,Divorced,0.03556,64,1986,0.02742,0.04371
1986,Baden-Wuerttemberg,Widowed,0.08515,103,1986,0.07287,0.09743
1986,Bavaria,Married,0.49784,1158,1742,0.47435,0.52133
1986,Bavaria,Single,0.19838,423,1742,0.17964,0.21711
1986,Bavaria,Divorced,0.03344,52,1742,0.02499,0.04188
1986,Bavaria,Widowed,0.08783,109,1742,0.07454,0.10113
1986,Berlin,Married,0.36493,191,309,0.31116,0.41869
1986,Berlin,Single,0.21893,87,309,0.17274,0.26511
1986,Berlin,Widowed,0.14423,31,309,0.10499,0.18346
1987,Schleswig-Holstein,Married,0.49417,203,282,0.43572,0.55263
1987,Schleswig-Holstein,Single,0.17895,79,282,0.13413,0.22376
1987,Hamburg,Married,0.42684,130,175,0.35335,0.50034
1987,Hamburg,Single,0.19866,45,175,0.13937,0.25794
1987,Lower Saxony,Married,0.49994,682,1086,0.47019,0.52969
1987,Lower Saxony,Single,0.21722,295,1086,0.19268,0.24176
1987,Lower Saxony,Divorced,0.03531,41,1086,0.02433,0.04629
1987,Lower Saxony,Widowed,0.08148,68,1086,0.06520,0.09776
1987,Bremen,Married,0.43332,58,58,0.30468,0.56197
1987,North Rhine-Westphalia,Married,0.47930,1795,2826,0.46088,0.49772
1987,North Rhine-Westphalia,"Married, living apart",0.01596,70,2826,0.01134,0.02058
1987,North Rhine-Westphalia,Single,0.19255,674,2826,0.17801,0.20709
1987,North Rhine-Westphalia,Divorced,0.04459,116,2826,0.03698,0.05220
1987,North Rhine-Westphalia,Widowed,0.09386,171,2826,0.08311,0.10462
1987,Hesse,Married,0.52312,697,1033,0.49265,0.55360
1987,Hesse,Single,0.19242,244,1033,0.16836,0.21647
1987,Hesse,Divorced,0.02986,37,1033,0.01948,0.04025
1987,Hesse,Widowed,0.08739,55,1033,0.07016,0.10462
1987,"Rhineland-Palatinate, Saarland",Married,0.50272,481,733,0.46650,0.53894
1987,"Rhineland-Palatinate, Saarland",Single,0.18720,183,733,0.15895,0.21546
1987,"Rhineland-Palatinate, Saarland",Widowed,0.12447,69,733,0.10055,0.14838
1987,Baden-Wuerttemberg,Married,0.49036,1278,1961,0.46823,0.51249
1987,Baden-Wuerttemberg,"Married, living apart",0.01054,40,1961,0.00602,0.01506
1987,Baden-Wuerttemberg,Single,0.19449,474,1961,0.17697,0.21201
1987,Baden-Wuerttemberg,Divorced,0.03402,63,1961,0.02599,0.04204
1987,Baden-Wuerttemberg,Widowed,0.08537,106,1961,0.07300,0.09774
1987,Bavaria,Married,0.49512,1104,1723,0.47151,0.51874
1987,Bavaria,"Married, living apart",0.01771,36,1723,0.01148,0.02394
1987,Bavaria,Single,0.19243,416,1723,0.17381,0.21105
1987,Bavaria,Divorced,0.03962,59,1723,0.03041,0.04884
1987,Bavaria,Widowed,0.08416,108,1723,0.07105,0.09727
1987,Berlin,Married,0.37698,199,319,0.32371,0.43024
1987,Berlin,Single,0.22027,89,319,0.17472,0.26582
1987,Berlin,Widowed,0.14147,31,319,0.10316,0.17977
1988,Schleswig-Holstein,Married,0.50817,209,281,0.44962,0.56673
1988,Schleswig-Holstein,Single,0.16100,72,281,0.11795,0.20405
1988,Hamburg,Married,0.44677,113,155,0.36825,0.52529
1988,Hamburg,Single,0.20107,42,155,0.13777,0.26437
1988,Lower Saxony,Married,0.49924,646,1021,0.46855,0.52992
1988,Lower Saxony,Single,0.21096,269,1021,0.18592,0.23600
1988,Lower Saxony,Divorced,0.03732,40,1021,0.02569,0.04896
1988,Lower Saxony,Widowed,0.08156,66,1021,0.06476,0.09836
1988,Bremen,Married,0.43489,59,59,0.30730,0.56247
1988,North Rhine-Westphalia,Married,0.47496,1698,2691,0.45609,0.49383
1988,North Rhine-Westphalia,"Married, living apart",0.01622,67,2691,0.01145,0.02100
1988,North Rhine-Westphalia,Single,0.19942,657,2691,0.18432,0.21452
1988,North Rhine-Westphalia,Divorced,0.04359,104,2691,0.03588,0.05131
1988,North Rhine-Westphalia,Widowed,0.09376,165,2691,0.08274,0.10477
1988,Hesse,Married,0.51894,669,975,0.48756,0.55032
1988,Hesse,Single,0.17953,217,975,0.15542,0.20363
1988,Hesse,Divorced,0.02379,35,975,0.01422,0.03337
1988,Hesse,Widowed,0.08953,54,975,0.07160,0.10746
1988,"Rhineland-Palatinate, Saarland",Married,0.51132,468,700,0.47427,0.54838
1988,"Rhineland-Palatinate, Saarland",Single,0.18023,169,700,0.15173,0.20872
1988,"Rhineland-Palatinate, Saarland",Widowed,0.11657,63,700,0.09278,0.14036
1988,Baden-Wuerttemberg,Married,0.48935,1231,1885,0.46678,0.51193
1988,Baden-Wuerttemberg,"Married, living apart",0.01619,45,1885,0.01049,0.02189
1988,Baden-Wuerttemberg,Single,0.20054,459,1885,0.18246,0.21862
1988,Baden-Wuerttemberg,Divorced,0.03436,54,1885,0.02614,0.04259
1988,Baden-Wuerttemberg,Widowed,0.08011,96,1885,0.06785,0.09237
1988,Bavaria,Married,0.48201,1046,1647,0.45787,0.50615
1988,Bavaria,"Married, living apart",0.01709,32,1647,0.01083,0.02335
1988,Bavaria,Single,0.20638,408,1647,0.18682,0.22593
1988,Bavaria,Divorced,0.04118,55,1647,0.03158,0.05077
1988,Bavaria,Widowed,0.08348,106,1647,0.07012,0.09684
1988,Berlin,Married,0.36990,179,286,0.31385,0.42595
1988,Berlin,Single,0.20196,76,286,0.15535,0.24857
1988,Berlin,Widowed,0.14022,31,286,0.09991,0.18054
1989,Schleswig-Holstein,Married,0.48002,194,261,0.41929,0.54075
1989,Schleswig-Holstein,Single,0.17024,67,261,0.12456,0.21593
1989,Hamburg,Married,0.38769,99,146,0.30838,0.46699
1989,Hamburg,Single,0.21847,47,146,0.15122,0.28573
1989,Lower Saxony,Married,0.49430,603,972,0.46285,0.52574
1989,Lower Saxony,Single,0.21041,256,972,0.18477,0.23604
1989,Lower Saxony,Divorced,0.04344,44,972,0.03062,0.05626
1989,Lower Saxony,Widowed,0.08836,69,972,0.07051,0.10621
1989,Bremen,Married,0.44058,62,62,0.31600,0.56517
1989,North Rhine-Westphalia,Married,0.47907,1641,2613,0.45991,0.49823
1989,North Rhine-Westphalia,"Married, living apart",0.01745,61,2613,0.01243,0.02247
1989,North Rhine-Westphalia,Single,0.19957,654,2613,0.18424,0.21490
1989,North Rhine-Westphalia,Divorced,0.04614,102,2613,0.03809,0.05418
1989,North Rhine-Westphalia,Widowed,0.08883,155,2613,0.07792,0.09974
1989,Hesse,Married,0.51222,651,971,0.48076,0.54368
1989,Hesse,Single,0.18633,227,971,0.16183,0.21083
1989,Hesse,Divorced,0.02782,38,971,0.01747,0.03818
1989,Hesse,Widowed,0.08989,55,971,0.07189,0.10789
1989,"Rhineland-Palatinate, Saarland",Married,0.50770,434,657,0.46944,0.54596
1989,"Rhineland-Palatinate, Saarland",Single,0.18563,161,657,0.15588,0.21538
1989,"Rhineland-Palatinate, Saarland",Widowed,0.11719,62,657,0.09258,0.14181
1989,Baden-Wuerttemberg,Married,0.49166,1181,1813,0.46864,0.51468
1989,Baden-Wuerttemberg,"Married, living apart",0.01855,42,1813,0.01233,0.02476
1989,Baden-Wuerttemberg,Single,0.19098,430,1813,0.17288,0.20908
1989,Baden-Wuerttemberg,Divorced,0.03591,62,1813,0.02734,0.04448
1989,Baden-Wuerttemberg,Widowed,0.08481,98,1813,0.07198,0.09764
1989,Bavaria,Married,0.47879,1011,1612,0.45440,0.50319
1989,Bavaria,"Married, living apart",0.01777,32,1612,0.01132,0.02423
1989,Bavaria,Single,0.20510,406,1612,0.18539,0.22482
1989,Bavaria,Divorced,0.04602,60,1612,0.03579,0.05625
1989,Bavaria,Widowed,0.08402,103,1612,0.07048,0.09757
1989,Berlin,Married,0.36828,183,258,0.30931,0.42725
1989,Berlin,Single,0.21579,75,258,0.16550,0.26609
1990,Schleswig-Holstein,Married,0.46504,171,235,0.40113,0.52895
1990,Schleswig-Holstein,Single,0.18246,64,235,0.13297,0.23194
1990,Hamburg,Married,0.34221,82,123,0.25802,0.42640
1990,Hamburg,Single,0.23659,41,123,0.16118,0.31201
1990,Lower Saxony,Married,0.49761,593,956,0.46590,0.52932
1990,Lower Saxony,Single,0.20403,249,956,0.17847,0.22959
1990,Lower Saxony,Divorced,0.05041,49,956,0.03653,0.06428
1990,Lower Saxony,Widowed,0.08396,65,956,0.06637,0.10155
1990,Bremen,Married,0.48207,66,66,0.36060,0.60355
1990,North Rhine-Westphalia,Married,0.47556,1615,2555,0.45620,0.49493
1990,North Rhine-Westphalia,"Married, living apart",0.01657,64,2555,0.01162,0.02152
1990,North Rhine-Westphalia,Single,0.19901,624,2555,0.18353,0.21450
1990,North Rhine-Westphalia,Divorced,0.04645,101,2555,0.03828,0.05461
1990,North Rhine-Westphalia,Widowed,0.08370,151,2555,0.07296,0.09444
1990,Hesse,Married,0.50991,640,963,0.47832,0.54150
1990,Hesse,Single,0.19085,229,963,0.16602,0.21568
1990,Hesse,Divorced,0.03483,41,963,0.02325,0.04642
1990,Hesse,Widowed,0.08864,53,963,0.07068,0.10660
1990,"Rhineland-Palatinate, Saarland",Married,0.50073,421,629,0.46163,0.53984
1990,"Rhineland-Palatinate, Saarland",Single,0.17854,145,629,0.14859,0.20850
1990,"Rhineland-Palatinate, Saarland",Widowed,0.11273,63,629,0.08800,0.13747
1990,Baden-Wuerttemberg,Married,0.48783,1174,1791,0.46467,0.51099
1990,Baden-Wuerttemberg,"Married, living apart",0.01340,35,1791,0.00807,0.01873
1990,Baden-Wuerttemberg,Single,0.19377,424,1791,0.17546,0.21208
1990,Baden-Wuerttemberg,Divorced,0.04339,65,1791,0.03395,0.05283
1990,Baden-Wuerttemberg,Widowed,0.07508,93,1791,0.06287,0.08729
1990,Bavaria,Married,0.47830,1012,1572,0.45360,0.50300
1990,Bavaria,Single,0.21203,401,1572,0.19181,0.23224
1990,Bavaria,Divorced,0.04682,54,1572,0.03637,0.05726
1990,Bavaria,Widowed,0.08289,105,1572,0.06926,0.09653
1990,Berlin,Married,0.37585,360,609,0.33735,0.41435
1990,Berlin,Single,0.22342,152,609,0.19031,0.25653
1990,Berlin,Divorced,0.09557,57,609,0.07220,0.11894
1990,Berlin,Widowed,0.10278,40,609,0.07864,0.12692
1990,Brandenburg,Married,0.47288,496,722,0.43643,0.50932
1990,Brandenburg,Single,0.16198,139,722,0.13508,0.18887
1990,Brandenburg,Divorced,0.06610,50,722,0.04796,0.08423
1990,Brandenburg,Widowed,0.06276,37,722,0.04505,0.08046
1990,Mecklenburg-Western Pomerania,Married,0.48258,339,451,0.43641,0.52875
1990,Mecklenburg-Western Pomerania,Single,0.18389,112,451,0.14810,0.21968
1990,Saxony,Married,0.52001,955,1324,0.49308,0.54693
1990,Saxony,Single,0.12571,204,1324,0.10785,0.14358
1990,Saxony,Divorced,0.04625,69,1324,0.03493,0.05757
1990,Saxony,Widowed,0.08791,96,1324,0.07265,0.10316
1990,Saxony-Anhalt,Married,0.50237,565,806,0.46783,0.53691
1990,Saxony-Anhalt,Single,0.12832,128,806,0.10522,0.15143
1990,Saxony-Anhalt,Divorced,0.07737,57,806,0.05892,0.09583
1990,Saxony-Anhalt,Widowed,0.08690,56,806,0.06744,0.10636
1990,Thuringa,Married,0.50191,523,743,0.46593,0.53789
1990,Thuringa,Single,0.14668,129,743,0.12122,0.17213
1990,Thuringa,Divorced,0.05840,49,743,0.04153,0.07528
1990,Thuringa,Widowed,0.06333,42,743,0.04581,0.08086
1991,Schleswig-Holstein,Married,0.45660,183,257,0.39558,0.51762
1991,Schleswig-Holstein,Single,0.18237,74,257,0.13506,0.22967
1991,Hamburg,Married,0.35055,81,117,0.26372,0.43738
1991,Hamburg,Single,0.21140,36,117,0.13710,0.28571
1991,Lower Saxony,Married,0.49099,593,949,0.45917,0.52282
1991,Lower Saxony,Single,0.20773,247,949,0.18190,0.23355
1991,Lower Saxony,Divorced,0.05241,49,949,0.03823,0.06660
1991,Lower Saxony,Widowed,0.07562,60,949,0.05879,0.09245
1991,Bremen,Married,0.42714,58,58,0.29872,0.55556
1991,North Rhine-Westphalia,Married,0.46953,1608,2546,0.45014,0.48892
1991,North Rhine-Westphalia,"Married, living apart",0.02339,68,2546,0.01751,0.02926
1991,North Rhine-Westphalia,Single,0.19222,616,2546,0.17691,0.20753
1991,North Rhine-Westphalia,Divorced,0.04704,103,2546,0.03881,0.05527
1991,North Rhine-Westphalia,Widowed,0.08864,151,2546,0.07760,0.09968
1991,Hesse,Married,0.50119,627,948,0.46934,0.53303
1991,Hesse,Single,0.18991,220,948,0.16493,0.21489
1991,Hesse,Divorced,0.03999,45,948,0.02751,0.05247
1991,Hesse,Widowed,0.09722,56,948,0.07835,0.11609
1991,"Rhineland-Palatinate, Saarland",Married,0.49205,415,622,0.45273,0.53137
1991,"Rhineland-Palatinate, Saarland",Single,0.16891,144,622,0.13944,0.19838
1991,"Rhineland-Palatinate, Saarland",Widowed,0.11566,63,622,0.09050,0.14081
1991,Baden-Wuerttemberg,Married,0.49120,1173,1797,0.46808,0.51432
1991,Baden-Wuerttemberg,"Married, living apart",0.01752,46,1797,0.01145,0.02359
1991,Baden-Wuerttemberg,Single,0.18415,420,1797,0.16623,0.20208
1991,Baden-Wuerttemberg,Divorced,0.04017,64,1797,0.03109,0.04926
1991,Baden-Wuerttemberg,Widowed,0.07859,94,1797,0.06614,0.09103
1991,Bavaria,Married,0.47778,1017,1572,0.45308,0.50248
1991,Bavaria,Single,0.19942,394,1572,0.17966,0.21918
1991,Bavaria,Divorced,0.05221,66,1572,0.04121,0.06321
1991,Bavaria,Widowed,0.07850,95,1572,0.06520,0.09180
1991,Berlin,Married,0.39728,359,594,0.35790,0.43667
1991,Berlin,Single,0.22639,147,594,0.19270,0.26007
1991,Berlin,Divorced,0.10266,55,594,0.07823,0.12709
1991,Berlin,Widowed,0.09174,33,594,0.06851,0.11498
1991,Brandenburg,Married,0.49746,469,676,0.45974,0.53518
1991,Brandenburg,Single,0.16241,124,676,0.13459,0.19024
1991,Brandenburg,Divorced,0.06821,41,676,0.04919,0.08723
1991,Brandenburg,Widowed,0.07725,42,676,0.05711,0.09740
1991,Mecklenburg-Western Pomerania,Married,0.49924,328,420,0.45136,0.54711
1991,Mecklenburg-Western Pomerania,Single,0.16422,92,420,0.12875,0.19970
1991,Saxony,Married,0.52422,869,1227,0.49626,0.55217
1991,Saxony,Single,0.14458,211,1227,0.12489,0.16426
1991,Saxony,Divorced,0.04908,59,1227,0.03698,0.06117
1991,Saxony,Widowed,0.09599,88,1227,0.07950,0.11248
1991,Saxony-Anhalt,Married,0.52918,562,789,0.49433,0.56404
1991,Saxony-Anhalt,Single,0.13600,134,789,0.11206,0.15993
1991,Saxony-Anhalt,Divorced,0.06745,47,789,0.04994,0.08496
1991,Saxony-Anhalt,Widowed,0.08719,46,789,0.06749,0.10689
1991,Thuringa,Married,0.49560,482,695,0.45840,0.53280
1991,Thuringa,Single,0.15757,127,695,0.13046,0.18467
1991,Thuringa,Divorced,0.06430,48,695,0.04605,0.08255
1991,Thuringa,Widowed,0.07468,38,695,0.05512,0.09424
1992,Schleswig-Holstein,Married,0.48117,176,235,0.41715,0.54519
1992,Schleswig-Holstein,Single,0.16674,59,235,0.11898,0.21450
1992,Hamburg,Married,0.37444,81,81,0.26839,0.48050
1992,Lower Saxony,Married,0.49475,603,948,0.46290,0.52659
1992,Lower Saxony,Single,0.18925,231,948,0.16430,0.21420
1992,Lower Saxony,Divorced,0.05767,52,948,0.04282,0.07252
1992,Lower Saxony,Widowed,0.07935,62,948,0.06214,0.09657
1992,Bremen,Married,0.42384,54,54,0.29080,0.55689
1992,North Rhine-Westphalia,Married,0.47166,1596,2521,0.45216,0.49115
1992,North Rhine-Westphalia,"Married, living apart",0.02172,61,2521,0.01603,0.02741
1992,North Rhine-Westphalia,Single,0.18895,600,2521,0.17367,0.20424
1992,North Rhine-Westphalia,Divorced,0.04488,105,2521,0.03680,0.05297
1992,North Rhine-Westphalia,Widowed,0.09186,159,2521,0.08058,0.10314
1992,Hesse,Married,0.50667,615,937,0.47464,0.53870
1992,Hesse,Single,0.19761,228,937,0.17210,0.22312
1992,Hesse,Divorced,0.04062,42,937,0.02798,0.05327
1992,Hesse,Widowed,0.09057,52,937,0.07218,0.10895
1992,"Rhineland-Palatinate, Saarland",Married,0.49429,413,613,0.45468,0.53390
1992,"Rhineland-Palatinate, Saarland",Single,0.16395,139,613,0.13461,0.19328
1992,"Rhineland-Palatinate, Saarland",Widowed,0.11445,61,613,0.08922,0.13967
1992,Baden-Wuerttemberg,Married,0.48747,1133,1760,0.46411,0.51083
1992,Baden-Wuerttemberg,"Married, living apart",0.01519,42,1760,0.00948,0.02091
1992,Baden-Wuerttemberg,Single,0.18841,431,1760,0.17014,0.20668
1992,Baden-Wuerttemberg,Divorced,0.04523,71,1760,0.03552,0.05494
1992,Baden-Wuerttemberg,Widowed,0.07208,83,1760,0.05999,0.08416
1992,Bavaria,Married,0.48501,1060,1640,0.46081,0.50921
1992,Bavaria,"Married, living apart",0.01930,36,1640,0.01264,0.02596
1992,Bavaria,Single,0.18813,378,1640,0.16921,0.20705
1992,Bavaria,Divorced,0.05354,70,1640,0.04264,0.06444
1992,Bavaria,Widowed,0.07890,96,1640,0.06585,0.09195
1992,Berlin,Married,0.39201,345,590,0.35258,0.43144
1992,Berlin,Single,0.24686,154,590,0.21204,0.28169
1992,Berlin,Divorced,0.11161,59,590,0.08618,0.13704
1992,Berlin,Widowed,0.08140,32,590,0.05931,0.10348
1992,Brandenburg,Married,0.50076,447,659,0.46256,0.53897
1992,Brandenburg,Single,0.18071,136,659,0.15131,0.21011
1992,Brandenburg,Divorced,0.05894,35,659,0.04094,0.07693
1992,Brandenburg,Widowed,0.07364,41,659,0.05368,0.09359
1992,Mecklenburg-Western Pomerania,Married,0.50321,285,373,0.45240,0.55402
1992,Mecklenburg-Western Pomerania,Single,0.17595,88,373,0.13725,0.21464
1992,Saxony,Married,0.52514,807,1156,0.49634,0.55394
1992,Saxony,Single,0.14242,208,1156,0.12226,0.16257
1992,Saxony,Divorced,0.04393,52,1156,0.03211,0.05575
1992,Saxony,Widowed,0.10146,89,1156,0.08405,0.11888
1992,Saxony-Anhalt,Married,0.51844,525,767,0.48305,0.55382
1992,Saxony-Anhalt,Single,0.15928,148,767,0.13336,0.18519
1992,Saxony-Anhalt,Divorced,0.07661,50,767,0.05777,0.09544
1992,Saxony-Anhalt,Widowed,0.08238,44,767,0.06291,0.10185
1992,Thuringa,Married,0.49925,465,679,0.46161,0.53688
1992,Thuringa,Single,0.16613,134,679,0.13812,0.19415
1992,Thuringa,Divorced,0.05740,44,679,0.03989,0.07491
1992,Thuringa,Widowed,0.06602,36,679,0.04732,0.08471
1993,Schleswig-Holstein,Married,0.48476,178,248,0.42243,0.54708
1993,Schleswig-Holstein,Single,0.18584,70,248,0.13733,0.23436
1993,Hamburg,Married,0.36358,73,73,0.25247,0.47470
1993,Lower Saxony,Married,0.48083,598,959,0.44919,0.51247
1993,Lower Saxony,Single,0.19068,241,959,0.16580,0.21555
1993,Lower Saxony,Divorced,0.06095,57,959,0.04580,0.07610
1993,Lower Saxony,Widowed,0.07976,63,959,0.06260,0.09691
1993,Bremen,Married,0.38029,48,48,0.24150,0.51908
1993,North Rhine-Westphalia,Married,0.47873,1616,2500,0.45914,0.49831
1993,North Rhine-Westphalia,"Married, living apart",0.01686,59,2500,0.01181,0.02190
1993,North Rhine-Westphalia,Single,0.18032,568,2500,0.16524,0.19539
1993,North Rhine-Westphalia,Divorced,0.04818,102,2500,0.03978,0.05658
1993,North Rhine-Westphalia,Widowed,0.08903,155,2500,0.07786,0.10020
1993,Hesse,Married,0.51143,607,912,0.47897,0.54389
1993,Hesse,Single,0.19571,224,912,0.16994,0.22147
1993,Hesse,Divorced,0.03450,32,912,0.02265,0.04636
1993,Hesse,Widowed,0.08494,49,912,0.06684,0.10305
1993,"Rhineland-Palatinate, Saarland",Married,0.49864,406,625,0.45941,0.53787
1993,"Rhineland-Palatinate, Saarland",Single,0.14729,124,625,0.11948,0.17509
1993,"Rhineland-Palatinate, Saarland",Divorced,0.05537,34,625,0.03742,0.07331
1993,"Rhineland-Palatinate, Saarland",Widowed,0.11275,61,625,0.08793,0.13757
1993,Baden-Wuerttemberg,Married,0.49000,1133,1779,0.46677,0.51324
1993,Baden-Wuerttemberg,"Married, living apart",0.01578,48,1779,0.00999,0.02157
1993,Baden-Wuerttemberg,Single,0.19452,448,1779,0.17612,0.21292
1993,Baden-Wuerttemberg,Divorced,0.03928,67,1779,0.03025,0.04831
