year,regtyp,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Rural regions,West,Single,0.16214,458,2072,0.14626,0.17801
1995,Rural regions,West,Divorced,0.05298,100,2072,0.04333,0.06263
1995,Rural regions,West,Widowed,0.09089,142,2072,0.07851,0.10327
1995,Rural regions,East,Married,0.50547,1605,2456,0.48569,0.52525
1995,Rural regions,East,Single,0.16407,542,2456,0.14942,0.17872
1995,Rural regions,East,Divorced,0.06698,157,2456,0.05709,0.07686
1995,Rural regions,East,Widowed,0.08069,152,2456,0.06992,0.09147
1996,Urban regions,West,Married,0.47393,4568,7304,0.46248,0.48538
1996,Urban regions,West,"Married, living apart",0.02078,191,7304,0.01751,0.02405
1996,Urban regions,West,Single,0.18974,1746,7304,0.18075,0.19873
1996,Urban regions,West,Divorced,0.05816,379,7304,0.05279,0.06353
1996,Urban regions,West,Widowed,0.08330,420,7304,0.07696,0.08964
1996,Urban regions,East,Married,0.48734,783,1214,0.45921,0.51547
1996,Urban regions,East,Single,0.18340,284,1214,0.16162,0.20517
1996,Urban regions,East,Divorced,0.05968,70,1214,0.04635,0.07301
1996,Urban regions,East,Widowed,0.07750,77,1214,0.06245,0.09254
1996,Rural regions,West,Married,0.47365,1308,2060,0.45209,0.49522
1996,Rural regions,West,"Married, living apart",0.01604,42,2060,0.01061,0.02146
1996,Rural regions,West,Single,0.17107,470,2060,0.15480,0.18733
1996,Rural regions,West,Divorced,0.05172,99,2060,0.04215,0.06128
1996,Rural regions,West,Widowed,0.09417,141,2060,0.08155,0.10678
1996,Rural regions,East,Married,0.49671,1540,2416,0.47677,0.51665
1996,Rural regions,East,Single,0.17623,563,2416,0.16103,0.19142
1996,Rural regions,East,Divorced,0.06402,154,2416,0.05426,0.07378
1996,Rural regions,East,Widowed,0.08563,159,2416,0.07447,0.09679
1997,Urban regions,West,Married,0.46849,4445,7179,0.45695,0.48003
1997,Urban regions,West,"Married, living apart",0.02460,205,7179,0.02101,0.02818
1997,Urban regions,West,Single,0.19076,1729,7179,0.18168,0.19985
1997,Urban regions,West,Divorced,0.05982,383,7179,0.05433,0.06530
1997,Urban regions,West,Widowed,0.08351,417,7179,0.07711,0.08991
1997,Urban regions,East,Married,0.47824,742,1187,0.44981,0.50667
1997,Urban regions,East,Single,0.20184,299,1187,0.17900,0.22469
1997,Urban regions,East,Divorced,0.06594,75,1187,0.05182,0.08007
1997,Urban regions,East,Widowed,0.07214,71,1187,0.05742,0.08687
1997,Rural regions,West,Married,0.47136,1292,2014,0.44956,0.49317
1997,Rural regions,West,"Married, living apart",0.01711,40,2014,0.01145,0.02278
1997,Rural regions,West,Single,0.16410,442,2014,0.14792,0.18027
1997,Rural regions,West,Divorced,0.05901,107,2014,0.04872,0.06931
1997,Rural regions,West,Widowed,0.08968,133,2014,0.07720,0.10216
1997,Rural regions,East,Married,0.49047,1495,2424,0.47056,0.51037
1997,Rural regions,East,"Married, living apart",0.01416,40,2424,0.00946,0.01887
1997,Rural regions,East,Single,0.18406,577,2424,0.16863,0.19949
1997,Rural regions,East,Divorced,0.06509,154,2424,0.05526,0.07491
1997,Rural regions,East,Widowed,0.08381,158,2424,0.07277,0.09484
1998,Urban regions,West,Married,0.46572,4906,8033,0.45481,0.47663
1998,Urban regions,West,"Married, living apart",0.02587,230,8033,0.02240,0.02934
1998,Urban regions,West,Single,0.19393,1931,8033,0.18529,0.20258
1998,Urban regions,West,Divorced,0.06190,467,8033,0.05663,0.06717
1998,Urban regions,West,Widowed,0.08330,499,8033,0.07726,0.08935
1998,Urban regions,East,Married,0.48277,761,1233,0.45487,0.51067
1998,Urban regions,East,Single,0.20504,315,1233,0.18249,0.22758
1998,Urban regions,East,Divorced,0.07308,91,1233,0.05855,0.08761
1998,Urban regions,East,Widowed,0.06173,66,1233,0.04829,0.07517
1998,Rural regions,West,Married,0.49174,1516,2339,0.47148,0.51201
1998,Rural regions,West,"Married, living apart",0.01148,34,2339,0.00716,0.01579
1998,Rural regions,West,Single,0.16518,521,2339,0.15012,0.18023
1998,Rural regions,West,Divorced,0.05112,123,2339,0.04220,0.06005
1998,Rural regions,West,Widowed,0.07955,145,2339,0.06858,0.09052
1998,Rural regions,East,Married,0.48890,1605,2610,0.46972,0.50808
1998,Rural regions,East,"Married, living apart",0.01726,44,2610,0.01226,0.02225
1998,Rural regions,East,Single,0.18347,628,2610,0.16862,0.19832
1998,Rural regions,East,Divorced,0.06283,161,2610,0.05351,0.07214
1998,Rural regions,East,Widowed,0.08628,172,2610,0.07551,0.09706
1999,Urban regions,West,Married,0.46212,4653,7656,0.45095,0.47329
1999,Urban regions,West,"Married, living apart",0.02419,211,7656,0.02075,0.02763
1999,Urban regions,West,Single,0.19630,1854,7656,0.18740,0.20520
1999,Urban regions,West,Divorced,0.06600,477,7656,0.06044,0.07156
1999,Urban regions,West,Widowed,0.08217,461,7656,0.07602,0.08832
1999,Urban regions,East,Married,0.46847,728,1216,0.44041,0.49653
1999,Urban regions,East,Single,0.22263,331,1216,0.19923,0.24602
1999,Urban regions,East,Divorced,0.07531,89,1216,0.06047,0.09014
1999,Urban regions,East,Widowed,0.06623,68,1216,0.05224,0.08021
1999,Rural regions,West,Married,0.48676,1418,2235,0.46603,0.50748
1999,Rural regions,West,"Married, living apart",0.01284,39,2235,0.00817,0.01751
1999,Rural regions,West,Single,0.16852,516,2235,0.15300,0.18404
1999,Rural regions,West,Divorced,0.05551,128,2235,0.04601,0.06500
1999,Rural regions,West,Widowed,0.07767,134,2235,0.06657,0.08877
1999,Rural regions,East,Married,0.47212,1521,2545,0.45272,0.49152
1999,Rural regions,East,"Married, living apart",0.01896,47,2545,0.01366,0.02425
1999,Rural regions,East,Single,0.18995,629,2545,0.17471,0.20520
1999,Rural regions,East,Divorced,0.07309,174,2545,0.06297,0.08320
1999,Rural regions,East,Widowed,0.09086,174,2545,0.07969,0.10203
2000,Urban regions,West,Married,0.47908,8720,13895,0.47078,0.48739
2000,Urban regions,West,"Married, living apart",0.02002,321,13895,0.01769,0.02235
2000,Urban regions,West,Single,0.19336,3130,13895,0.18679,0.19993
2000,Urban regions,West,Divorced,0.05846,822,13895,0.05455,0.06236
2000,Urban regions,West,Widowed,0.07718,902,13895,0.07274,0.08161
2000,Urban regions,East,Married,0.43291,1017,1852,0.41033,0.45548
2000,Urban regions,East,"Married, living apart",0.02030,43,1852,0.01388,0.02673
2000,Urban regions,East,Single,0.22170,504,1852,0.20278,0.24063
2000,Urban regions,East,Divorced,0.09010,166,1852,0.07705,0.10314
2000,Urban regions,East,Widowed,0.07516,122,1852,0.06315,0.08717
2000,Rural regions,West,Married,0.49127,2831,4362,0.47644,0.50611
2000,Rural regions,West,"Married, living apart",0.01394,72,4362,0.01046,0.01742
2000,Rural regions,West,Single,0.17778,949,4362,0.16643,0.18913
2000,Rural regions,West,Divorced,0.04906,226,4362,0.04265,0.05548
2000,Rural regions,West,Widowed,0.07352,284,4362,0.06578,0.08127
2000,Rural regions,East,Married,0.48286,2407,3996,0.46736,0.49836
2000,Rural regions,East,"Married, living apart",0.01285,65,3996,0.00936,0.01634
2000,Rural regions,East,Single,0.19217,958,3996,0.17995,0.20439
2000,Rural regions,East,Divorced,0.07499,286,3996,0.06682,0.08316
2000,Rural regions,East,Widowed,0.08922,280,3996,0.08038,0.09806
2001,Urban regions,West,Married,0.46915,7815,12586,0.46043,0.47787
2001,Urban regions,West,"Married, living apart",0.02074,306,12586,0.01825,0.02323
2001,Urban regions,West,Single,0.19770,2872,12586,0.19075,0.20466
2001,Urban regions,West,Divorced,0.06353,790,12586,0.05927,0.06780
2001,Urban regions,West,Widowed,0.07506,803,12586,0.07046,0.07967
2001,Urban regions,East,Married,0.42885,955,1750,0.40566,0.45205
2001,Urban regions,East,"Married, living apart",0.01651,31,1750,0.01054,0.02248
2001,Urban regions,East,Single,0.24683,505,1750,0.22662,0.26703
2001,Urban regions,East,Divorced,0.08836,150,1750,0.07506,0.10166
2001,Urban regions,East,Widowed,0.07366,109,1750,0.06142,0.08590
2001,Rural regions,West,Married,0.48907,2510,3900,0.47338,0.50476
2001,Rural regions,West,"Married, living apart",0.01561,68,3900,0.01172,0.01950
2001,Rural regions,West,Single,0.18117,854,3900,0.16908,0.19326
2001,Rural regions,West,Divorced,0.05100,210,3900,0.04410,0.05791
2001,Rural regions,West,Widowed,0.07451,258,3900,0.06627,0.08276
2001,Rural regions,East,Married,0.48120,2211,3685,0.46507,0.49734
2001,Rural regions,East,"Married, living apart",0.01616,70,3685,0.01209,0.02023
2001,Rural regions,East,Single,0.19273,884,3685,0.17999,0.20547
2001,Rural regions,East,Divorced,0.07771,261,3685,0.06906,0.08635
2001,Rural regions,East,Widowed,0.09154,259,3685,0.08223,0.10086
2002,Urban regions,West,Married,0.47237,8571,13532,0.46396,0.48078
2002,Urban regions,West,"Married, living apart",0.01986,295,13532,0.01751,0.02221
2002,Urban regions,West,Single,0.19555,3030,13532,0.18886,0.20223
2002,Urban regions,West,Divorced,0.06532,846,13532,0.06115,0.06948
2002,Urban regions,West,Widowed,0.07539,790,13532,0.07094,0.07984
2002,Urban regions,East,Married,0.41682,961,1771,0.39385,0.43979
2002,Urban regions,East,"Married, living apart",0.01919,32,1771,0.01280,0.02558
2002,Urban regions,East,Single,0.26286,521,1771,0.24236,0.28337
2002,Urban regions,East,Divorced,0.09174,149,1771,0.07829,0.10519
2002,Urban regions,East,Widowed,0.06947,108,1771,0.05763,0.08132
2002,Rural regions,West,Married,0.47631,2591,4065,0.46095,0.49166
2002,Rural regions,West,"Married, living apart",0.01574,76,4065,0.01192,0.01957
2002,Rural regions,West,Single,0.19026,921,4065,0.17819,0.20232
2002,Rural regions,West,Divorced,0.05574,229,4065,0.04868,0.06279
2002,Rural regions,West,Widowed,0.07099,248,4065,0.06309,0.07889
2002,Rural regions,East,Married,0.47011,2168,3658,0.45393,0.48629
2002,Rural regions,East,"Married, living apart",0.01645,75,3658,0.01233,0.02057
2002,Rural regions,East,Single,0.20722,893,3658,0.19408,0.22036
2002,Rural regions,East,Divorced,0.08076,262,3658,0.07193,0.08959
2002,Rural regions,East,Widowed,0.09181,260,3658,0.08245,0.10117
2003,Urban regions,West,Married,0.46166,8065,13000,0.45309,0.47023
2003,Urban regions,West,"Married, living apart",0.02133,319,13000,0.01885,0.02382
2003,Urban regions,West,Single,0.20157,2994,13000,0.19467,0.20847
2003,Urban regions,West,Divorced,0.06915,847,13000,0.06478,0.07351
2003,Urban regions,West,Widowed,0.07424,775,13000,0.06973,0.07874
2003,Urban regions,East,Married,0.42071,947,1764,0.39766,0.44375
2003,Urban regions,East,"Married, living apart",0.02391,35,1764,0.01678,0.03104
2003,Urban regions,East,Single,0.27024,539,1764,0.24951,0.29097
2003,Urban regions,East,Divorced,0.08800,136,1764,0.07477,0.10122
2003,Urban regions,East,Widowed,0.07047,107,1764,0.05852,0.08241
2003,Rural regions,West,Married,0.48125,2416,3822,0.46540,0.49709
2003,Rural regions,West,"Married, living apart",0.01508,75,3822,0.01121,0.01894
2003,Rural regions,West,Single,0.19052,875,3822,0.17807,0.20297
2003,Rural regions,West,Divorced,0.05379,211,3822,0.04664,0.06094
2003,Rural regions,West,Widowed,0.07557,245,3822,0.06719,0.08395
2003,Rural regions,East,Married,0.45785,2070,3580,0.44153,0.47417
2003,Rural regions,East,"Married, living apart",0.01730,76,3580,0.01303,0.02157
2003,Rural regions,East,Single,0.21584,906,3580,0.20236,0.22932
2003,Rural regions,East,Divorced,0.08272,270,3580,0.07370,0.09175
2003,Rural regions,East,Widowed,0.09118,258,3580,0.08175,0.10061
2004,Urban regions,West,Married,0.45739,7758,12612,0.44869,0.46608
2004,Urban regions,West,"Married, living apart",0.02194,306,12612,0.01938,0.02449
2004,Urban regions,West,Single,0.20589,2959,12612,0.19883,0.21295
2004,Urban regions,West,Divorced,0.07275,852,12612,0.06822,0.07729
2004,Urban regions,West,Widowed,0.07238,737,12612,0.06785,0.07690
2004,Urban regions,East,Married,0.40253,931,1764,0.37964,0.42542
2004,Urban regions,East,"Married, living apart",0.02337,35,1764,0.01632,0.03043
2004,Urban regions,East,Single,0.28926,557,1764,0.26810,0.31043
2004,Urban regions,East,Divorced,0.09370,137,1764,0.08010,0.10731
2004,Urban regions,East,Widowed,0.07001,104,1764,0.05810,0.08193
2004,Rural regions,West,Married,0.47589,2345,3777,0.45996,0.49182
2004,Rural regions,West,"Married, living apart",0.01516,70,3777,0.01126,0.01905
2004,Rural regions,West,Single,0.20361,901,3777,0.19077,0.21646
2004,Rural regions,West,Divorced,0.05348,211,3777,0.04630,0.06066
2004,Rural regions,West,Widowed,0.07625,250,3777,0.06779,0.08472
2004,Rural regions,East,Married,0.45373,1981,3459,0.43714,0.47033
2004,Rural regions,East,"Married, living apart",0.02194,74,3459,0.01706,0.02682
2004,Rural regions,East,Single,0.22234,890,3459,0.20848,0.23620
2004,Rural regions,East,Divorced,0.08366,269,3459,0.07443,0.09289
2004,Rural regions,East,Widowed,0.08859,245,3459,0.07912,0.09806
2005,Urban regions,West,Married,0.45071,7302,12078,0.44183,0.45958
2005,Urban regions,West,"Married, living apart",0.02258,303,12078,0.01993,0.02523
2005,Urban regions,West,Single,0.22053,2925,12078,0.21313,0.22792
2005,Urban regions,West,Divorced,0.07367,829,12078,0.06901,0.07833
2005,Urban regions,West,Widowed,0.06975,719,12078,0.06520,0.07429
2005,Urban regions,East,Married,0.39726,889,1705,0.37402,0.42049
2005,Urban regions,East,"Married, living apart",0.02598,42,1705,0.01843,0.03354
2005,Urban regions,East,Single,0.29024,535,1705,0.26869,0.31180
2005,Urban regions,East,Divorced,0.09458,134,1705,0.08069,0.10848
2005,Urban regions,East,Widowed,0.06923,105,1705,0.05718,0.08128
2005,Rural regions,West,Married,0.47153,2207,3583,0.45518,0.48788
2005,Rural regions,West,"Married, living apart",0.01889,78,3583,0.01444,0.02335
2005,Rural regions,West,Single,0.20716,839,3583,0.19389,0.22043
2005,Rural regions,West,Divorced,0.05659,212,3583,0.04903,0.06416
2005,Rural regions,West,Widowed,0.07263,247,3583,0.06413,0.08113
2005,Rural regions,East,Married,0.44673,1901,3332,0.42985,0.46361
2005,Rural regions,East,"Married, living apart",0.01403,54,3332,0.01003,0.01802
2005,Rural regions,East,Single,0.23802,868,3332,0.22356,0.25248
2005,Rural regions,East,Divorced,0.08894,269,3332,0.07927,0.09861
2005,Rural regions,East,Widowed,0.08385,240,3332,0.07444,0.09327
2006,Urban regions,West,Married,0.45017,7806,12899,0.44159,0.45876
2006,Urban regions,West,"Married, living apart",0.02355,330,12899,0.02094,0.02617
2006,Urban regions,West,Single,0.21944,3044,12899,0.21230,0.22658
2006,Urban regions,West,Divorced,0.07309,904,12899,0.06860,0.07758
2006,Urban regions,West,Widowed,0.07256,815,12899,0.06809,0.07704
2006,Urban regions,East,Married,0.39435,929,1775,0.37161,0.41709
2006,Urban regions,East,"Married, living apart",0.02274,36,1775,0.01581,0.02968
2006,Urban regions,East,Single,0.29928,550,1775,0.27797,0.32060
2006,Urban regions,East,Divorced,0.09542,149,1775,0.08175,0.10909
2006,Urban regions,East,Widowed,0.07055,111,1775,0.05864,0.08247
2006,Rural regions,West,Married,0.45365,2459,4002,0.43823,0.46908
2006,Rural regions,West,"Married, living apart",0.02079,84,4002,0.01637,0.02521
2006,Rural regions,West,Single,0.21007,916,4002,0.19745,0.22269
2006,Rural regions,West,Divorced,0.06662,264,4002,0.05889,0.07435
2006,Rural regions,West,Widowed,0.07184,279,4002,0.06384,0.07984
2006,Rural regions,East,Married,0.44676,2040,3591,0.43049,0.46302
2006,Rural regions,East,"Married, living apart",0.01508,58,3591,0.01109,0.01907
2006,Rural regions,East,Single,0.24203,922,3591,0.22801,0.25604
2006,Rural regions,East,Divorced,0.09328,304,3591,0.08376,0.10279
2006,Rural regions,East,Widowed,0.08328,267,3591,0.07424,0.09232
2007,Urban regions,West,Married,0.44629,7221,12010,0.43740,0.45519
2007,Urban regions,West,"Married, living apart",0.02256,303,12010,0.01990,0.02522
2007,Urban regions,West,Single,0.22546,2876,12010,0.21799,0.23294
2007,Urban regions,West,Divorced,0.07522,866,12010,0.07050,0.07994
2007,Urban regions,West,Widowed,0.07002,744,12010,0.06546,0.07459
2007,Urban regions,East,Married,0.39442,876,1695,0.37115,0.41769
2007,Urban regions,East,"Married, living apart",0.02146,31,1695,0.01456,0.02836
2007,Urban regions,East,Single,0.31599,541,1695,0.29385,0.33813
2007,Urban regions,East,Divorced,0.09828,145,1695,0.08411,0.11246
2007,Urban regions,East,Widowed,0.06570,102,1695,0.05390,0.07750
2007,Rural regions,West,Married,0.46091,2279,3750,0.44495,0.47686
2007,Rural regions,West,"Married, living apart",0.02188,88,3750,0.01720,0.02657
