year,pgisced97,regtyp,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Upper Secondary Level,Urban regions,Married,0.60131,2421,3695,0.58552,0.61710
1988,Upper Secondary Level,Urban regions,"Married, living apart",0.02124,86,3695,0.01659,0.02588
1988,Upper Secondary Level,Urban regions,Single,0.21946,806,3695,0.20611,0.23281
1988,Upper Secondary Level,Urban regions,Divorced,0.05995,169,3695,0.05230,0.06761
1988,Upper Secondary Level,Urban regions,Widowed,0.09804,213,3695,0.08845,0.10763
1988,Upper Secondary Level,Rural regions,Married,0.64626,711,1026,0.61699,0.67553
1988,Upper Secondary Level,Rural regions,Single,0.21221,225,1026,0.18718,0.23724
1988,Upper Secondary Level,Rural regions,Divorced,0.04819,37,1026,0.03507,0.06130
1988,Upper Secondary Level,Rural regions,Widowed,0.07784,53,1026,0.06144,0.09425
1988,Post-secondary Non-tertiary Level,Urban regions,Married,0.48577,137,211,0.41817,0.55337
1988,Post-secondary Non-tertiary Level,Urban regions,Single,0.40799,74,211,0.34152,0.47447
1988,First Stage of Tertiary Education,Urban regions,Married,0.68901,313,375,0.64210,0.73593
1988,First Stage of Tertiary Education,Urban regions,Single,0.15879,62,375,0.12175,0.19583
1988,First Stage of Tertiary Education,Rural regions,Married,0.74116,88,88,0.64912,0.83320
1988,Second Stage of Tertiary Education,Urban regions,Married,0.60926,398,552,0.56852,0.65000
1988,Second Stage of Tertiary Education,Urban regions,Single,0.23140,119,552,0.19619,0.26662
1988,Second Stage of Tertiary Education,Urban regions,Divorced,0.07172,35,552,0.05017,0.09326
1988,Second Stage of Tertiary Education,Rural regions,Married,0.71041,86,86,0.61398,0.80683
1989,No answer / don't know,Urban regions,Married,0.36525,60,110,0.27485,0.45564
1989,No answer / don't know,Urban regions,Single,0.55072,50,110,0.45733,0.64410
1989,Pre-primary Level,Urban regions,Single,0.99284,147,147,0.97916,1.00652
1989,Primary Level,Urban regions,Married,0.62946,444,504,0.58726,0.67167
1989,Primary Level,Urban regions,Single,0.19983,60,504,0.16488,0.23477
1989,Primary Level,Rural regions,Married,0.53324,61,61,0.40700,0.65947
1989,Lower Secondary Level,Urban regions,Married,0.49294,1119,2006,0.47106,0.51482
1989,Lower Secondary Level,Urban regions,"Married, living apart",0.01991,45,2006,0.01380,0.02603
1989,Lower Secondary Level,Urban regions,Single,0.23206,557,2006,0.21359,0.25054
1989,Lower Secondary Level,Urban regions,Divorced,0.05275,78,2006,0.04297,0.06254
1989,Lower Secondary Level,Urban regions,Widowed,0.20233,207,2006,0.18475,0.21992
1989,Lower Secondary Level,Rural regions,Married,0.55401,335,538,0.51197,0.59605
1989,Lower Secondary Level,Rural regions,Single,0.21385,135,538,0.17917,0.24853
1989,Lower Secondary Level,Rural regions,Widowed,0.18033,68,538,0.14781,0.21284
1989,Upper Secondary Level,Urban regions,Married,0.59889,2329,3617,0.58292,0.61487
1989,Upper Secondary Level,Urban regions,"Married, living apart",0.02442,89,3617,0.01939,0.02945
1989,Upper Secondary Level,Urban regions,Single,0.21565,813,3617,0.20224,0.22905
1989,Upper Secondary Level,Urban regions,Divorced,0.06032,169,3617,0.05256,0.06808
1989,Upper Secondary Level,Urban regions,Widowed,0.10073,217,3617,0.09092,0.11054
1989,Upper Secondary Level,Rural regions,Married,0.64666,676,987,0.61682,0.67650
1989,Upper Secondary Level,Rural regions,Single,0.20416,218,987,0.17900,0.22932
1989,Upper Secondary Level,Rural regions,Divorced,0.05487,40,987,0.04066,0.06909
1989,Upper Secondary Level,Rural regions,Widowed,0.07852,53,987,0.06173,0.09531
1989,Post-secondary Non-tertiary Level,Urban regions,Married,0.46621,139,229,0.40145,0.53096
1989,Post-secondary Non-tertiary Level,Urban regions,Single,0.43335,90,229,0.36903,0.49767
1989,First Stage of Tertiary Education,Urban regions,Married,0.69968,300,354,0.65186,0.74750
1989,First Stage of Tertiary Education,Urban regions,Single,0.14593,54,354,0.10910,0.18276
1989,First Stage of Tertiary Education,Rural regions,Married,0.75701,88,88,0.66688,0.84713
1989,Second Stage of Tertiary Education,Urban regions,Married,0.61698,397,553,0.57643,0.65753
1989,Second Stage of Tertiary Education,Urban regions,Single,0.21962,117,553,0.18508,0.25415
1989,Second Stage of Tertiary Education,Urban regions,Divorced,0.08102,39,553,0.05825,0.10378
1989,Second Stage of Tertiary Education,Rural regions,Married,0.67940,80,80,0.57648,0.78231
1990,No answer / don't know,Urban regions,Married,0.41370,66,124,0.32666,0.50074
1990,No answer / don't know,Urban regions,Single,0.49533,58,124,0.40697,0.58369
1990,Pre-primary Level,Urban regions,Single,0.98667,138,138,0.96746,1.00587
1990,Primary Level,Urban regions,Married,0.60109,425,487,0.55755,0.64462
1990,Primary Level,Urban regions,Single,0.21503,62,487,0.17850,0.25155
1990,Primary Level,Rural regions,Married,0.49464,62,62,0.36917,0.62011
1990,Lower Secondary Level,Urban regions,Married,0.48233,1141,2077,0.46083,0.50382
1990,Lower Secondary Level,Urban regions,"Married, living apart",0.02122,47,2077,0.01502,0.02742
1990,Lower Secondary Level,Urban regions,Single,0.23432,569,2077,0.21610,0.25254
1990,Lower Secondary Level,Urban regions,Divorced,0.05793,84,2077,0.04788,0.06798
1990,Lower Secondary Level,Urban regions,Widowed,0.20420,236,2077,0.18686,0.22154
1990,Lower Secondary Level,Rural regions,Married,0.49582,458,888,0.46292,0.52872
1990,Lower Secondary Level,Rural regions,Single,0.24416,261,888,0.21589,0.27243
1990,Lower Secondary Level,Rural regions,Divorced,0.05091,38,888,0.03645,0.06538
1990,Lower Secondary Level,Rural regions,Widowed,0.20108,131,888,0.17470,0.22746
1990,Upper Secondary Level,No answer / don't know,Married,0.75227,43,43,0.62171,0.88283
1990,Upper Secondary Level,Urban regions,Married,0.60243,2806,4308,0.58781,0.61704
1990,Upper Secondary Level,Urban regions,"Married, living apart",0.01731,78,4308,0.01342,0.02121
1990,Upper Secondary Level,Urban regions,Single,0.22196,944,4308,0.20955,0.23437
1990,Upper Secondary Level,Urban regions,Divorced,0.06714,235,4308,0.05967,0.07462
1990,Upper Secondary Level,Urban regions,Widowed,0.09115,245,4308,0.08256,0.09975
1990,Upper Secondary Level,Rural regions,Married,0.64085,1871,2678,0.62268,0.65903
1990,Upper Secondary Level,Rural regions,Single,0.19675,508,2678,0.18169,0.21181
1990,Upper Secondary Level,Rural regions,Divorced,0.06939,153,2678,0.05977,0.07902
1990,Upper Secondary Level,Rural regions,Widowed,0.08134,146,2678,0.07099,0.09170
1990,Post-secondary Non-tertiary Level,Urban regions,Married,0.44128,164,268,0.38172,0.50084
1990,Post-secondary Non-tertiary Level,Urban regions,Single,0.47827,104,268,0.41835,0.53819
1990,Post-secondary Non-tertiary Level,Rural regions,Married,0.45319,43,78,0.34200,0.56438
1990,Post-secondary Non-tertiary Level,Rural regions,Single,0.48553,35,78,0.37389,0.59716
1990,First Stage of Tertiary Education,Urban regions,Married,0.67856,361,420,0.63384,0.72328
1990,First Stage of Tertiary Education,Urban regions,Single,0.14654,59,420,0.11267,0.18040
1990,First Stage of Tertiary Education,Rural regions,Married,0.76408,238,238,0.71002,0.81813
1990,Second Stage of Tertiary Education,Urban regions,Married,0.64662,720,941,0.61606,0.67717
1990,Second Stage of Tertiary Education,Urban regions,Single,0.19461,147,941,0.16930,0.21992
1990,Second Stage of Tertiary Education,Urban regions,Divorced,0.09606,74,941,0.07722,0.11489
1990,Second Stage of Tertiary Education,Rural regions,Married,0.76955,576,667,0.73757,0.80154
1990,Second Stage of Tertiary Education,Rural regions,Single,0.13114,57,667,0.10551,0.15678
1990,Second Stage of Tertiary Education,Rural regions,Divorced,0.05505,34,667,0.03772,0.07237
1991,No answer / don't know,Urban regions,Married,0.44147,70,133,0.35676,0.52618
1991,No answer / don't know,Urban regions,Single,0.48102,63,133,0.39578,0.56626
1991,Primary Level,Urban regions,Married,0.61250,418,486,0.56914,0.65586
1991,Primary Level,Urban regions,Single,0.22690,68,486,0.18962,0.26417
1991,Primary Level,Rural regions,Married,0.42004,64,101,0.32330,0.51678
1991,Primary Level,Rural regions,Single,0.45598,37,101,0.35836,0.55360
1991,Lower Secondary Level,Urban regions,Married,0.49353,1120,1990,0.47156,0.51550
1991,Lower Secondary Level,Urban regions,"Married, living apart",0.02418,50,1990,0.01743,0.03093
1991,Lower Secondary Level,Urban regions,Single,0.21642,527,1990,0.19832,0.23451
1991,Lower Secondary Level,Urban regions,Divorced,0.05486,78,1990,0.04486,0.06487
1991,Lower Secondary Level,Urban regions,Widowed,0.21101,215,1990,0.19308,0.22894
1991,Lower Secondary Level,Rural regions,Married,0.48162,435,848,0.44797,0.51527
1991,Lower Secondary Level,Rural regions,Single,0.24901,255,848,0.21988,0.27813
1991,Lower Secondary Level,Rural regions,Divorced,0.05062,35,848,0.03586,0.06539
1991,Lower Secondary Level,Rural regions,Widowed,0.20766,123,848,0.18034,0.23498
1991,Upper Secondary Level,No answer / don't know,Married,0.74046,43,43,0.60788,0.87304
1991,Upper Secondary Level,Urban regions,Married,0.59475,2744,4227,0.57995,0.60955
1991,Upper Secondary Level,Urban regions,"Married, living apart",0.02042,77,4227,0.01616,0.02469
1991,Upper Secondary Level,Urban regions,Single,0.21852,927,4227,0.20606,0.23098
1991,Upper Secondary Level,Urban regions,Divorced,0.06976,240,4227,0.06208,0.07744
1991,Upper Secondary Level,Urban regions,Widowed,0.09655,239,4227,0.08765,0.10545
1991,Upper Secondary Level,Rural regions,Married,0.62761,1795,2626,0.60912,0.64611
1991,Upper Secondary Level,Rural regions,"Married, living apart",0.01439,31,2626,0.00983,0.01894
1991,Upper Secondary Level,Rural regions,Single,0.20440,519,2626,0.18897,0.21982
1991,Upper Secondary Level,Rural regions,Divorced,0.06757,137,2626,0.05796,0.07717
1991,Upper Secondary Level,Rural regions,Widowed,0.08604,144,2626,0.07531,0.09676
1991,Post-secondary Non-tertiary Level,Urban regions,Married,0.47713,173,277,0.41821,0.53606
1991,Post-secondary Non-tertiary Level,Urban regions,Single,0.43947,104,277,0.38091,0.49802
1991,Post-secondary Non-tertiary Level,Rural regions,Married,0.51644,45,80,0.40624,0.62664
1991,Post-secondary Non-tertiary Level,Rural regions,Single,0.45299,35,80,0.34322,0.56276
1991,First Stage of Tertiary Education,Urban regions,Married,0.66956,349,436,0.62536,0.71376
1991,First Stage of Tertiary Education,Urban regions,Single,0.14733,56,436,0.11402,0.18064
1991,First Stage of Tertiary Education,Urban regions,Widowed,0.10209,31,436,0.07363,0.13054
1991,First Stage of Tertiary Education,Rural regions,Married,0.78498,242,242,0.73311,0.83685
1991,Second Stage of Tertiary Education,Urban regions,Married,0.64374,716,938,0.61307,0.67440
1991,Second Stage of Tertiary Education,Urban regions,Single,0.18458,139,938,0.15974,0.20942
1991,Second Stage of Tertiary Education,Urban regions,Divorced,0.11080,83,938,0.09070,0.13090
1991,Second Stage of Tertiary Education,Rural regions,Married,0.78311,569,625,0.75077,0.81545
1991,Second Stage of Tertiary Education,Rural regions,Single,0.12112,56,625,0.09552,0.14672
1992,No answer / don't know,Urban regions,Married,0.40787,71,132,0.32371,0.49203
1992,No answer / don't know,Urban regions,Single,0.49240,61,132,0.40679,0.57801
1992,Primary Level,Urban regions,Married,0.62591,399,462,0.58173,0.67008
1992,Primary Level,Urban regions,Single,0.20371,63,462,0.16694,0.24048
1992,Primary Level,Rural regions,Married,0.49392,65,65,0.37143,0.61642
1992,Lower Secondary Level,Urban regions,Married,0.50185,1095,1933,0.47956,0.52415
1992,Lower Secondary Level,Urban regions,"Married, living apart",0.02290,48,1933,0.01623,0.02957
1992,Lower Secondary Level,Urban regions,Single,0.21757,514,1933,0.19918,0.23597
1992,Lower Secondary Level,Urban regions,Divorced,0.05610,75,1933,0.04584,0.06636
1992,Lower Secondary Level,Urban regions,Widowed,0.20158,201,1933,0.18369,0.21947
1992,Lower Secondary Level,Rural regions,Married,0.47941,416,824,0.44528,0.51354
1992,Lower Secondary Level,Rural regions,Single,0.25164,257,824,0.22199,0.28129
1992,Lower Secondary Level,Rural regions,Divorced,0.04991,34,824,0.03503,0.06479
1992,Lower Secondary Level,Rural regions,Widowed,0.20840,117,824,0.18065,0.23615
1992,Upper Secondary Level,No answer / don't know,Married,0.73911,52,52,0.61859,0.85963
1992,Upper Secondary Level,Urban regions,Married,0.60027,2707,4168,0.58539,0.61514
1992,Upper Secondary Level,Urban regions,"Married, living apart",0.01920,72,4168,0.01504,0.02337
1992,Upper Secondary Level,Urban regions,Single,0.21506,912,4168,0.20259,0.22754
1992,Upper Secondary Level,Urban regions,Divorced,0.07050,241,4168,0.06273,0.07828
1992,Upper Secondary Level,Urban regions,Widowed,0.09497,236,4168,0.08607,0.10387
1992,Upper Secondary Level,Rural regions,Married,0.62243,1693,2457,0.60325,0.64160
1992,Upper Secondary Level,Rural regions,Single,0.20392,485,2457,0.18798,0.21985
1992,Upper Secondary Level,Rural regions,Divorced,0.06956,135,2457,0.05950,0.07962
1992,Upper Secondary Level,Rural regions,Widowed,0.09044,144,2457,0.07909,0.10178
1992,Post-secondary Non-tertiary Level,Urban regions,Married,0.47628,173,278,0.41746,0.53509
1992,Post-secondary Non-tertiary Level,Urban regions,Single,0.42072,105,278,0.36258,0.47885
1992,Post-secondary Non-tertiary Level,Rural regions,Married,0.56303,48,80,0.45365,0.67241
1992,Post-secondary Non-tertiary Level,Rural regions,Single,0.41078,32,80,0.30229,0.51927
1992,First Stage of Tertiary Education,Urban regions,Married,0.66084,348,410,0.61496,0.70673
1992,First Stage of Tertiary Education,Urban regions,Single,0.14912,62,410,0.11460,0.18365
1992,First Stage of Tertiary Education,Rural regions,Married,0.78985,243,243,0.73852,0.84118
1992,Second Stage of Tertiary Education,Urban regions,Married,0.65307,726,949,0.62277,0.68337
1992,Second Stage of Tertiary Education,Urban regions,Single,0.18290,145,949,0.15829,0.20751
1992,Second Stage of Tertiary Education,Urban regions,Divorced,0.09833,78,949,0.07937,0.11728
1992,Second Stage of Tertiary Education,Rural regions,Married,0.77158,519,578,0.73732,0.80583
1992,Second Stage of Tertiary Education,Rural regions,Single,0.12912,59,578,0.10175,0.15648
1993,No answer / don't know,Urban regions,Married,0.44224,72,138,0.35908,0.52541
1993,No answer / don't know,Urban regions,Single,0.47053,66,138,0.38695,0.55411
1993,Pre-primary Level,Rural regions,Single,0.94134,57,57,0.87980,1.00289
1993,Primary Level,Urban regions,Married,0.60744,377,441,0.56181,0.65307
1993,Primary Level,Urban regions,Single,0.21975,64,441,0.18106,0.25844
1993,Primary Level,Rural regions,Married,0.54076,70,70,0.42317,0.65835
1993,Lower Secondary Level,Urban regions,Married,0.49921,1060,1858,0.47647,0.52195
1993,Lower Secondary Level,Urban regions,"Married, living apart",0.02553,44,1858,0.01836,0.03270
1993,Lower Secondary Level,Urban regions,Single,0.22206,486,1858,0.20315,0.24096
1993,Lower Secondary Level,Urban regions,Divorced,0.05991,78,1858,0.04912,0.07071
1993,Lower Secondary Level,Urban regions,Widowed,0.19329,190,1858,0.17533,0.21125
1993,Lower Secondary Level,Rural regions,Married,0.47360,402,809,0.43917,0.50803
1993,Lower Secondary Level,Rural regions,Single,0.23534,242,809,0.20609,0.26459
1993,Lower Secondary Level,Rural regions,Divorced,0.05834,37,809,0.04218,0.07450
1993,Lower Secondary Level,Rural regions,Widowed,0.22385,128,809,0.19510,0.25259
1993,Upper Secondary Level,Urban regions,Married,0.60477,2708,4192,0.58997,0.61957
1993,Upper Secondary Level,Urban regions,"Married, living apart",0.01812,83,4192,0.01408,0.02215
1993,Upper Secondary Level,Urban regions,Single,0.21014,926,4192,0.19780,0.22247
1993,Upper Secondary Level,Urban regions,Divorced,0.07147,234,4192,0.06367,0.07927
1993,Upper Secondary Level,Urban regions,Widowed,0.09551,241,4192,0.08661,0.10441
1993,Upper Secondary Level,Rural regions,Married,0.62128,1653,2472,0.60216,0.64041
1993,Upper Secondary Level,Rural regions,"Married, living apart",0.01672,40,2472,0.01167,0.02178
1993,Upper Secondary Level,Rural regions,Single,0.19610,498,2472,0.18045,0.21176
1993,Upper Secondary Level,Rural regions,Divorced,0.07318,135,2472,0.06291,0.08345
1993,Upper Secondary Level,Rural regions,Widowed,0.09272,146,2472,0.08128,0.10415
1993,Post-secondary Non-tertiary Level,Urban regions,Married,0.49787,168,273,0.43845,0.55729
1993,Post-secondary Non-tertiary Level,Urban regions,Single,0.42092,105,273,0.36225,0.47959
1993,Post-secondary Non-tertiary Level,Rural regions,Married,0.50478,50,88,0.39972,0.60985
1993,Post-secondary Non-tertiary Level,Rural regions,Single,0.43060,38,88,0.32655,0.53465
1993,First Stage of Tertiary Education,Urban regions,Married,0.66861,343,404,0.62265,0.71457
1993,First Stage of Tertiary Education,Urban regions,Single,0.15021,61,404,0.11533,0.18510
1993,First Stage of Tertiary Education,Rural regions,Married,0.75561,229,229,0.69983,0.81139
