year,bula_h,regtyp,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Schleswig-Holstein,Urban regions,Married,0.47829,96,134,0.39340,0.56319
1986,Schleswig-Holstein,Urban regions,Single,0.20569,38,134,0.13699,0.27438
1986,Schleswig-Holstein,Rural regions,Married,0.48537,105,144,0.40345,0.56729
1986,Schleswig-Holstein,Rural regions,Single,0.17704,39,144,0.11448,0.23961
1986,Hamburg,Urban regions,Married,0.40159,136,194,0.33242,0.47075
1986,Hamburg,Urban regions,Single,0.23472,58,194,0.17493,0.29452
1986,Lower Saxony,Urban regions,Married,0.51587,328,481,0.47116,0.56058
1986,Lower Saxony,Urban regions,Single,0.24259,153,481,0.20424,0.28093
1986,Lower Saxony,Rural regions,Married,0.48321,358,550,0.44141,0.52501
1986,Lower Saxony,Rural regions,Single,0.21215,147,550,0.17795,0.24635
1986,Lower Saxony,Rural regions,Widowed,0.09359,45,550,0.06923,0.11796
1986,Bremen,Urban regions,Married,0.45382,66,66,0.33279,0.57485
1986,North Rhine-Westphalia,Urban regions,Married,0.48224,1780,2786,0.46369,0.50080
1986,North Rhine-Westphalia,Urban regions,"Married, living apart",0.01968,74,2786,0.01452,0.02484
1986,North Rhine-Westphalia,Urban regions,Single,0.19415,670,2786,0.17946,0.20885
1986,North Rhine-Westphalia,Urban regions,Divorced,0.03771,100,2786,0.03064,0.04479
1986,North Rhine-Westphalia,Urban regions,Widowed,0.09093,162,2786,0.08025,0.10160
1986,North Rhine-Westphalia,Rural regions,Married,0.51401,47,47,0.36957,0.65844
1986,Hesse,Urban regions,Married,0.51935,600,882,0.48635,0.55234
1986,Hesse,Urban regions,Single,0.19609,206,882,0.16987,0.22231
1986,Hesse,Urban regions,Divorced,0.02869,32,882,0.01767,0.03972
1986,Hesse,Urban regions,Widowed,0.08371,44,882,0.06543,0.10200
1986,Hesse,Rural regions,Married,0.49329,90,127,0.40600,0.58059
1986,Hesse,Rural regions,Single,0.22155,37,127,0.14904,0.29407
1986,"Rhineland-Palatinate, Saarland",Urban regions,Married,0.49671,390,587,0.45623,0.53719
1986,"Rhineland-Palatinate, Saarland",Urban regions,Single,0.18926,146,587,0.15754,0.22097
1986,"Rhineland-Palatinate, Saarland",Urban regions,Widowed,0.11903,51,587,0.09281,0.14525
1986,"Rhineland-Palatinate, Saarland",Rural regions,Married,0.52044,94,127,0.43321,0.60768
1986,"Rhineland-Palatinate, Saarland",Rural regions,Single,0.17290,33,127,0.10687,0.23893
1986,Baden-Wuerttemberg,Urban regions,Married,0.48095,1095,1685,0.45709,0.50481
1986,Baden-Wuerttemberg,Urban regions,"Married, living apart",0.01313,32,1685,0.00769,0.01857
1986,Baden-Wuerttemberg,Urban regions,Single,0.19976,413,1685,0.18066,0.21886
1986,Baden-Wuerttemberg,Urban regions,Divorced,0.03724,55,1685,0.02820,0.04629
1986,Baden-Wuerttemberg,Urban regions,Widowed,0.09262,90,1685,0.07877,0.10646
1986,Baden-Wuerttemberg,Rural regions,Married,0.52433,199,270,0.46465,0.58402
1986,Baden-Wuerttemberg,Rural regions,Single,0.20141,71,270,0.15348,0.24933
1986,Bavaria,Urban regions,Married,0.50698,614,933,0.47489,0.53908
1986,Bavaria,Urban regions,Single,0.21499,238,933,0.18861,0.24136
1986,Bavaria,Urban regions,Divorced,0.03791,31,933,0.02565,0.05018
1986,Bavaria,Urban regions,Widowed,0.08275,50,933,0.06506,0.10044
1986,Bavaria,Rural regions,Married,0.48877,544,788,0.45385,0.52370
1986,Bavaria,Rural regions,Single,0.18191,185,788,0.15496,0.20886
1986,Bavaria,Rural regions,Widowed,0.09288,59,788,0.07260,0.11316
1986,Berlin,Urban regions,Married,0.36493,191,309,0.31116,0.41869
1986,Berlin,Urban regions,Single,0.21893,87,309,0.17274,0.26511
1986,Berlin,Urban regions,Widowed,0.14423,31,309,0.10499,0.18346
1987,Schleswig-Holstein,Urban regions,Married,0.47938,91,128,0.39249,0.56626
1987,Schleswig-Holstein,Urban regions,Single,0.19118,37,128,0.12279,0.25957
1987,Schleswig-Holstein,Rural regions,Married,0.50556,112,154,0.42634,0.58479
1987,Schleswig-Holstein,Rural regions,Single,0.16953,42,154,0.11007,0.22899
1987,Hamburg,Urban regions,Married,0.41379,126,171,0.33975,0.48782
1987,Hamburg,Urban regions,Single,0.20318,45,171,0.14270,0.26367
1987,Lower Saxony,Urban regions,Married,0.50861,321,476,0.46365,0.55357
1987,Lower Saxony,Urban regions,Single,0.24285,155,476,0.20429,0.28141
1987,Lower Saxony,Rural regions,Married,0.49281,361,545,0.45080,0.53482
1987,Lower Saxony,Rural regions,Single,0.19616,140,545,0.16279,0.22953
1987,Lower Saxony,Rural regions,Widowed,0.09459,44,545,0.07000,0.11918
1987,Bremen,Urban regions,Married,0.43332,58,58,0.30468,0.56197
1987,North Rhine-Westphalia,Urban regions,Married,0.47730,1745,2756,0.45865,0.49595
1987,North Rhine-Westphalia,Urban regions,"Married, living apart",0.01644,70,2756,0.01169,0.02119
1987,North Rhine-Westphalia,Urban regions,Single,0.19239,659,2756,0.17767,0.20711
1987,North Rhine-Westphalia,Urban regions,Divorced,0.04487,114,2756,0.03714,0.05260
1987,North Rhine-Westphalia,Urban regions,Widowed,0.09549,168,2756,0.08451,0.10646
1987,North Rhine-Westphalia,Rural regions,Married,0.54536,50,50,0.40594,0.68478
1987,Hesse,Urban regions,Married,0.52769,604,891,0.49489,0.56049
1987,Hesse,Urban regions,Single,0.18640,208,891,0.16082,0.21199
1987,Hesse,Urban regions,Divorced,0.02823,32,891,0.01735,0.03912
1987,Hesse,Urban regions,Widowed,0.08554,47,891,0.06716,0.10391
1987,Hesse,Rural regions,Married,0.49817,93,129,0.41155,0.58479
1987,Hesse,Rural regions,Single,0.22527,36,129,0.15290,0.29764
1987,"Rhineland-Palatinate, Saarland",Urban regions,Married,0.50276,391,590,0.46238,0.54314
1987,"Rhineland-Palatinate, Saarland",Urban regions,Single,0.18738,147,590,0.15587,0.21889
1987,"Rhineland-Palatinate, Saarland",Urban regions,Widowed,0.11976,52,590,0.09354,0.14598
1987,"Rhineland-Palatinate, Saarland",Rural regions,Married,0.50255,90,126,0.41490,0.59020
1987,"Rhineland-Palatinate, Saarland",Rural regions,Single,0.18653,36,126,0.11824,0.25482
1987,Baden-Wuerttemberg,Urban regions,Married,0.48811,1089,1643,0.46394,0.51229
1987,Baden-Wuerttemberg,Urban regions,Single,0.19613,408,1643,0.17693,0.21534
1987,Baden-Wuerttemberg,Urban regions,Divorced,0.03490,55,1643,0.02602,0.04378
1987,Baden-Wuerttemberg,Urban regions,Widowed,0.09050,91,1643,0.07662,0.10437
1987,Baden-Wuerttemberg,Rural regions,Married,0.50221,189,255,0.44072,0.56370
1987,Baden-Wuerttemberg,Rural regions,Single,0.18581,66,255,0.13798,0.23365
1987,Bavaria,Urban regions,Married,0.49380,575,894,0.46101,0.52659
1987,Bavaria,Urban regions,Single,0.21146,230,894,0.18467,0.23824
1987,Bavaria,Urban regions,Divorced,0.04775,37,894,0.03377,0.06174
1987,Bavaria,Urban regions,Widowed,0.08274,52,894,0.06467,0.10080
1987,Bavaria,Rural regions,Married,0.49646,529,771,0.46114,0.53177
1987,Bavaria,Rural regions,Single,0.17327,186,771,0.14654,0.20000
1987,Bavaria,Rural regions,Widowed,0.08559,56,771,0.06583,0.10535
1987,Berlin,Urban regions,Married,0.37698,199,319,0.32371,0.43024
1987,Berlin,Urban regions,Single,0.22027,89,319,0.17472,0.26582
1987,Berlin,Urban regions,Widowed,0.14147,31,319,0.10316,0.17977
1988,Schleswig-Holstein,Urban regions,Married,0.48405,91,91,0.38081,0.58730
1988,Schleswig-Holstein,Rural regions,Married,0.52485,118,160,0.44722,0.60247
1988,Schleswig-Holstein,Rural regions,Single,0.16792,42,160,0.10981,0.22602
1988,Hamburg,Urban regions,Married,0.43048,109,151,0.35124,0.50972
1988,Hamburg,Urban regions,Single,0.20699,42,151,0.14215,0.27183
1988,Lower Saxony,Urban regions,Married,0.50174,314,454,0.45569,0.54778
1988,Lower Saxony,Urban regions,Single,0.23665,140,454,0.19751,0.27579
1988,Lower Saxony,Rural regions,Married,0.49715,332,503,0.45341,0.54089
1988,Lower Saxony,Rural regions,Single,0.18947,129,503,0.15519,0.22375
1988,Lower Saxony,Rural regions,Widowed,0.09747,42,503,0.07152,0.12341
1988,Bremen,Urban regions,Married,0.43489,59,59,0.30730,0.56247
1988,North Rhine-Westphalia,Urban regions,Married,0.47388,1650,2620,0.45475,0.49300
1988,North Rhine-Westphalia,Urban regions,"Married, living apart",0.01520,65,2620,0.01052,0.01989
1988,North Rhine-Westphalia,Urban regions,Single,0.19957,640,2620,0.18426,0.21488
1988,North Rhine-Westphalia,Urban regions,Divorced,0.04406,103,2620,0.03620,0.05192
1988,North Rhine-Westphalia,Urban regions,Widowed,0.09540,162,2620,0.08415,0.10665
1988,North Rhine-Westphalia,Rural regions,Married,0.50983,48,48,0.36691,0.65275
1988,Hesse,Urban regions,Married,0.52031,575,804,0.48575,0.55486
1988,Hesse,Urban regions,Single,0.17051,183,804,0.14450,0.19652
1988,Hesse,Urban regions,Widowed,0.08673,46,804,0.06726,0.10620
1988,Hesse,Rural regions,Married,0.51168,94,128,0.42474,0.59862
1988,Hesse,Rural regions,Single,0.22748,34,128,0.15457,0.30039
1988,"Rhineland-Palatinate, Saarland",Urban regions,Married,0.51065,385,572,0.46965,0.55165
1988,"Rhineland-Palatinate, Saarland",Urban regions,Single,0.18062,139,572,0.14907,0.21218
1988,"Rhineland-Palatinate, Saarland",Urban regions,Widowed,0.11287,48,572,0.08691,0.13882
1988,"Rhineland-Palatinate, Saarland",Rural regions,Married,0.51414,83,83,0.40596,0.62232
1988,Baden-Wuerttemberg,Urban regions,Married,0.48686,1070,1634,0.46262,0.51110
1988,Baden-Wuerttemberg,Urban regions,"Married, living apart",0.01702,34,1634,0.01075,0.02330
1988,Baden-Wuerttemberg,Urban regions,Single,0.20260,400,1634,0.18310,0.22209
1988,Baden-Wuerttemberg,Urban regions,Divorced,0.03598,49,1634,0.02694,0.04501
1988,Baden-Wuerttemberg,Urban regions,Widowed,0.08184,81,1634,0.06855,0.09514
1988,Baden-Wuerttemberg,Rural regions,Married,0.50349,161,220,0.43727,0.56971
1988,Baden-Wuerttemberg,Rural regions,Single,0.18890,59,220,0.13706,0.24074
1988,Bavaria,Urban regions,Married,0.47883,548,869,0.44560,0.51206
1988,Bavaria,Urban regions,Single,0.22788,232,869,0.19997,0.25578
1988,Bavaria,Urban regions,Divorced,0.05233,36,869,0.03751,0.06714
1988,Bavaria,Urban regions,Widowed,0.08158,53,869,0.06337,0.09979
1988,Bavaria,Rural regions,Married,0.48526,498,727,0.44891,0.52162
1988,Bavaria,Rural regions,Single,0.18432,176,727,0.15611,0.21252
1988,Bavaria,Rural regions,Widowed,0.08543,53,727,0.06510,0.10576
1988,Berlin,Urban regions,Married,0.36990,179,286,0.31385,0.42595
1988,Berlin,Urban regions,Single,0.20196,76,286,0.15535,0.24857
1988,Berlin,Urban regions,Widowed,0.14022,31,286,0.09991,0.18054
1989,Schleswig-Holstein,Urban regions,Married,0.45333,94,126,0.36605,0.54060
1989,Schleswig-Holstein,Urban regions,Single,0.17660,32,126,0.10975,0.24345
1989,Schleswig-Holstein,Rural regions,Married,0.50136,100,135,0.41670,0.58601
1989,Schleswig-Holstein,Rural regions,Single,0.16516,35,135,0.10228,0.22803
1989,Hamburg,Urban regions,Married,0.38769,99,146,0.30838,0.46699
1989,Hamburg,Urban regions,Single,0.21847,47,146,0.15122,0.28573
1989,Lower Saxony,Urban regions,Married,0.47728,284,421,0.42951,0.52505
1989,Lower Saxony,Urban regions,Single,0.24498,137,421,0.20385,0.28612
1989,Lower Saxony,Rural regions,Married,0.50860,319,477,0.46369,0.55352
1989,Lower Saxony,Rural regions,Single,0.18133,119,477,0.14672,0.21594
1989,Lower Saxony,Rural regions,Widowed,0.09547,39,477,0.06907,0.12187
1989,Bremen,Urban regions,Married,0.44058,62,62,0.31600,0.56517
1989,North Rhine-Westphalia,Urban regions,Married,0.47931,1595,2545,0.45990,0.49872
1989,North Rhine-Westphalia,Urban regions,"Married, living apart",0.01755,60,2545,0.01245,0.02265
1989,North Rhine-Westphalia,Urban regions,Single,0.20035,639,2545,0.18480,0.21590
1989,North Rhine-Westphalia,Urban regions,Divorced,0.04501,99,2545,0.03695,0.05307
1989,North Rhine-Westphalia,Urban regions,Widowed,0.09056,152,2545,0.07940,0.10171
1989,North Rhine-Westphalia,Rural regions,Married,0.47187,46,46,0.32601,0.61773
1989,Hesse,Urban regions,Married,0.51178,566,839,0.47794,0.54563
1989,Hesse,Urban regions,Single,0.17767,194,839,0.15179,0.20355
1989,Hesse,Urban regions,Divorced,0.02392,32,839,0.01357,0.03426
1989,Hesse,Urban regions,Widowed,0.08682,47,839,0.06776,0.10589
1989,Hesse,Rural regions,Married,0.51472,85,118,0.42416,0.60528
1989,Hesse,Rural regions,Single,0.23598,33,118,0.15904,0.31292
1989,"Rhineland-Palatinate, Saarland",Urban regions,Married,0.50313,361,546,0.46115,0.54511
1989,"Rhineland-Palatinate, Saarland",Urban regions,Single,0.18185,134,546,0.14946,0.21423
1989,"Rhineland-Palatinate, Saarland",Urban regions,Widowed,0.11865,51,546,0.09150,0.14580
1989,"Rhineland-Palatinate, Saarland",Rural regions,Married,0.52972,73,73,0.41444,0.64501
1989,Baden-Wuerttemberg,Urban regions,Married,0.48998,1033,1573,0.46527,0.51470
1989,Baden-Wuerttemberg,Urban regions,"Married, living apart",0.01692,32,1573,0.01054,0.02329
1989,Baden-Wuerttemberg,Urban regions,Single,0.19235,371,1573,0.17286,0.21183
1989,Baden-Wuerttemberg,Urban regions,Divorced,0.03745,54,1573,0.02806,0.04683
1989,Baden-Wuerttemberg,Urban regions,Widowed,0.08685,83,1573,0.07293,0.10077
1989,Baden-Wuerttemberg,Rural regions,Married,0.50128,148,207,0.43300,0.56956
1989,Baden-Wuerttemberg,Rural regions,Single,0.18312,59,207,0.13030,0.23593
1989,Bavaria,Urban regions,Married,0.46871,512,840,0.43495,0.50248
1989,Bavaria,Urban regions,Single,0.22836,234,840,0.19995,0.25676
1989,Bavaria,Urban regions,Divorced,0.05927,41,840,0.04329,0.07525
1989,Bavaria,Urban regions,Widowed,0.08443,53,840,0.06562,0.10324
1989,Bavaria,Rural regions,Married,0.48875,499,721,0.45223,0.52526
1989,Bavaria,Rural regions,Single,0.18215,172,721,0.15395,0.21034
1989,Bavaria,Rural regions,Widowed,0.08363,50,721,0.06340,0.10385
1989,Berlin,Urban regions,Married,0.36828,183,258,0.30931,0.42725
1989,Berlin,Urban regions,Single,0.21579,75,258,0.16550,0.26609
1990,Schleswig-Holstein,Urban regions,Married,0.42890,83,83,0.32178,0.53603
1990,Schleswig-Holstein,Rural regions,Married,0.49319,88,124,0.40484,0.58155
1990,Schleswig-Holstein,Rural regions,Single,0.19417,36,124,0.12426,0.26408
1990,Hamburg,Urban regions,Married,0.34221,82,123,0.25802,0.42640
1990,Hamburg,Urban regions,Single,0.23659,41,123,0.16118,0.31201
1990,Lower Saxony,Urban regions,Married,0.48528,280,441,0.43858,0.53198
1990,Lower Saxony,Urban regions,Single,0.23758,130,441,0.19781,0.27735
1990,Lower Saxony,Urban regions,Widowed,0.07814,31,441,0.05306,0.10322
1990,Lower Saxony,Rural regions,Married,0.50800,313,466,0.46256,0.55344
1990,Lower Saxony,Rural regions,Single,0.17574,119,466,0.14114,0.21033
1990,Lower Saxony,Rural regions,Widowed,0.08886,34,466,0.06300,0.11473
1990,Bremen,Urban regions,Married,0.48207,66,66,0.36060,0.60355
1990,North Rhine-Westphalia,Urban regions,Married,0.47720,1569,2484,0.45756,0.49685
1990,North Rhine-Westphalia,Urban regions,"Married, living apart",0.01712,64,2484,0.01202,0.02222
1990,North Rhine-Westphalia,Urban regions,Single,0.19933,608,2484,0.18362,0.21504
1990,North Rhine-Westphalia,Urban regions,Divorced,0.04500,97,2484,0.03685,0.05316
1990,North Rhine-Westphalia,Urban regions,Widowed,0.08451,146,2484,0.07357,0.09545
1990,North Rhine-Westphalia,Rural regions,Married,0.42647,46,46,0.28197,0.57097
1990,Hesse,Urban regions,Married,0.50373,552,829,0.46967,0.53778
1990,Hesse,Urban regions,Single,0.18284,196,829,0.15651,0.20917
1990,Hesse,Urban regions,Divorced,0.03214,35,829,0.02013,0.04416
1990,Hesse,Urban regions,Widowed,0.08855,46,829,0.06920,0.10790
1990,Hesse,Rural regions,Married,0.54495,88,121,0.45585,0.63405
1990,Hesse,Rural regions,Single,0.23629,33,121,0.16028,0.31229
1990,"Rhineland-Palatinate, Saarland",Urban regions,Married,0.50254,352,524,0.45969,0.54540
1990,"Rhineland-Palatinate, Saarland",Urban regions,Single,0.17595,121,524,0.14332,0.20859
1990,"Rhineland-Palatinate, Saarland",Urban regions,Widowed,0.11015,51,524,0.08331,0.13698
1990,"Rhineland-Palatinate, Saarland",Rural regions,Married,0.49179,69,69,0.37297,0.61062
1990,Baden-Wuerttemberg,Urban regions,Married,0.48559,1023,1525,0.46049,0.51068
1990,Baden-Wuerttemberg,Urban regions,Single,0.19110,365,1525,0.17136,0.21084
1990,Baden-Wuerttemberg,Urban regions,Divorced,0.04453,57,1525,0.03417,0.05488
1990,Baden-Wuerttemberg,Urban regions,Widowed,0.07739,80,1525,0.06397,0.09080
1990,Baden-Wuerttemberg,Rural regions,Married,0.50084,151,210,0.43305,0.56862
1990,Baden-Wuerttemberg,Rural regions,Single,0.20925,59,210,0.15410,0.26439
1990,Bavaria,Urban regions,Married,0.46967,506,822,0.43554,0.50381
1990,Bavaria,Urban regions,Single,0.24059,228,822,0.21135,0.26983
1990,Bavaria,Urban regions,Divorced,0.05947,36,822,0.04329,0.07565
1990,Bavaria,Urban regions,Widowed,0.07822,52,822,0.05985,0.09659
1990,Bavaria,Rural regions,Married,0.48666,506,732,0.45043,0.52289
1990,Bavaria,Rural regions,Single,0.18435,173,732,0.15624,0.21246
1990,Bavaria,Rural regions,Widowed,0.08742,53,732,0.06695,0.10790
1990,Berlin,Urban regions,Married,0.37336,350,594,0.33443,0.41229
1990,Berlin,Urban regions,Single,0.22493,149,594,0.19132,0.25854
1990,Berlin,Urban regions,Divorced,0.09548,55,594,0.07182,0.11913
1990,Berlin,Urban regions,Widowed,0.10455,40,594,0.07992,0.12918
1990,Brandenburg,Urban regions,Married,0.42531,42,42,0.27397,0.57664
1990,Brandenburg,Rural regions,Married,0.47622,446,647,0.43771,0.51473
1990,Brandenburg,Rural regions,Single,0.15759,122,647,0.12950,0.18569
1990,Brandenburg,Rural regions,Divorced,0.06678,46,647,0.04753,0.08604
1990,Brandenburg,Rural regions,Widowed,0.06030,33,647,0.04194,0.07865
1990,Mecklenburg-Western Pomerania,Urban regions,Married,0.52859,41,41,0.37389,0.68329
1990,Mecklenburg-Western Pomerania,Rural regions,Married,0.47661,292,399,0.42754,0.52568
1990,Mecklenburg-Western Pomerania,Rural regions,Single,0.19857,107,399,0.15938,0.23777
1990,Saxony,Urban regions,Married,0.51498,486,684,0.47750,0.55247
1990,Saxony,Urban regions,Single,0.13515,110,684,0.10951,0.16079
1990,Saxony,Urban regions,Divorced,0.05222,40,684,0.03554,0.06891
1990,Saxony,Urban regions,Widowed,0.08021,48,684,0.05984,0.10058
1990,Saxony,Rural regions,Married,0.53146,453,588,0.49109,0.57183
1990,Saxony,Rural regions,Single,0.11587,90,588,0.08997,0.14176
1990,Saxony,Rural regions,Widowed,0.09457,45,588,0.07090,0.11825
1990,Saxony-Anhalt,Urban regions,Married,0.48207,116,116,0.39074,0.57340
1990,Saxony-Anhalt,Rural regions,Married,0.51066,445,629,0.47156,0.54975
1990,Saxony-Anhalt,Rural regions,Single,0.12774,100,629,0.10163,0.15385
1990,Saxony-Anhalt,Rural regions,Divorced,0.06715,42,629,0.04758,0.08673
1990,Saxony-Anhalt,Rural regions,Widowed,0.08291,42,629,0.06134,0.10447
1990,Thuringa,Urban regions,Married,0.45484,137,175,0.38085,0.52883
1990,Thuringa,Urban regions,Single,0.17284,38,175,0.11666,0.22902
1990,Thuringa,Rural regions,Married,0.52492,368,488,0.48057,0.56928
1990,Thuringa,Rural regions,Single,0.13820,89,488,0.10755,0.16886
1990,Thuringa,Rural regions,Divorced,0.05216,31,488,0.03241,0.07191
1991,Schleswig-Holstein,Urban regions,Married,0.40432,86,119,0.31577,0.49287
1991,Schleswig-Holstein,Urban regions,Single,0.17905,33,119,0.10987,0.24823
1991,Schleswig-Holstein,Rural regions,Married,0.49726,97,138,0.41354,0.58099
1991,Schleswig-Holstein,Rural regions,Single,0.18495,41,138,0.11993,0.24996
1991,Hamburg,Urban regions,Married,0.35055,81,117,0.26372,0.43738
1991,Hamburg,Urban regions,Single,0.21140,36,117,0.13710,0.28571
1991,Lower Saxony,Urban regions,Married,0.49216,282,407,0.44353,0.54079
1991,Lower Saxony,Urban regions,Single,0.23510,125,407,0.19385,0.27635
1991,Lower Saxony,Rural regions,Married,0.49002,311,466,0.44458,0.53546
1991,Lower Saxony,Rural regions,Single,0.18480,122,466,0.14952,0.22007
1991,Lower Saxony,Rural regions,Widowed,0.08413,33,466,0.05890,0.10936
1991,Bremen,Urban regions,Married,0.42714,58,58,0.29872,0.55556
1991,North Rhine-Westphalia,Urban regions,Married,0.47239,1568,2479,0.45273,0.49205
1991,North Rhine-Westphalia,Urban regions,"Married, living apart",0.02369,67,2479,0.01770,0.02967
1991,North Rhine-Westphalia,Urban regions,Single,0.19182,600,2479,0.17632,0.20732
1991,North Rhine-Westphalia,Urban regions,Divorced,0.04565,99,2479,0.03743,0.05386
1991,North Rhine-Westphalia,Urban regions,Widowed,0.08929,145,2479,0.07807,0.10052
1991,North Rhine-Westphalia,Rural regions,Married,0.38497,40,40,0.23225,0.53768
1991,Hesse,Urban regions,Married,0.49362,535,810,0.45917,0.52807
1991,Hesse,Urban regions,Single,0.18419,187,810,0.15748,0.21090
1991,Hesse,Urban regions,Divorced,0.03769,39,810,0.02456,0.05081
1991,Hesse,Urban regions,Widowed,0.09838,49,810,0.07785,0.11890
1991,Hesse,Rural regions,Married,0.53651,90,123,0.44802,0.62500
1991,Hesse,Rural regions,Single,0.22267,33,123,0.14884,0.29649
1991,"Rhineland-Palatinate, Saarland",Urban regions,Married,0.49593,346,510,0.45249,0.53937
1991,"Rhineland-Palatinate, Saarland",Urban regions,Single,0.15612,115,510,0.12458,0.18765
1991,"Rhineland-Palatinate, Saarland",Urban regions,Widowed,0.11342,49,510,0.08587,0.14097
1991,"Rhineland-Palatinate, Saarland",Rural regions,Married,0.47403,69,69,0.35534,0.59271
1991,Baden-Wuerttemberg,Urban regions,Married,0.49197,1027,1555,0.46711,0.51682
1991,Baden-Wuerttemberg,Urban regions,"Married, living apart",0.01889,38,1555,0.01212,0.02565
1991,Baden-Wuerttemberg,Urban regions,Single,0.17683,355,1555,0.15786,0.19580
1991,Baden-Wuerttemberg,Urban regions,Divorced,0.04067,54,1555,0.03085,0.05049
1991,Baden-Wuerttemberg,Urban regions,Widowed,0.08074,81,1555,0.06720,0.09429
1991,Baden-Wuerttemberg,Rural regions,Married,0.48847,146,210,0.42070,0.55625
1991,Baden-Wuerttemberg,Rural regions,Single,0.22472,64,210,0.16813,0.28131
1991,Bavaria,Urban regions,Married,0.47224,511,810,0.43784,0.50664
1991,Bavaria,Urban regions,Single,0.21919,209,810,0.19068,0.24770
1991,Bavaria,Urban regions,Divorced,0.06943,44,810,0.05192,0.08695
1991,Bavaria,Urban regions,Widowed,0.07628,46,810,0.05799,0.09457
1991,Bavaria,Rural regions,Married,0.48292,506,740,0.44689,0.51894
1991,Bavaria,Rural regions,Single,0.18107,185,740,0.15331,0.20884
1991,Bavaria,Rural regions,Widowed,0.08057,49,740,0.06095,0.10019
1991,Berlin,Urban regions,Married,0.39393,351,582,0.35420,0.43366
