year,bula_h,sex,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,North Rhine-Westphalia,female,Yes,0.05812,109,2164,0.04826,0.06798
2011,North Rhine-Westphalia,female,No,0.94188,2055,2164,0.93202,0.95174
2011,Hesse,male,No,0.98494,641,641,0.97551,0.99438
2011,Hesse,female,Yes,0.06201,43,753,0.04477,0.07925
2011,Hesse,female,No,0.93799,710,753,0.92075,0.95523
2011,"Rhineland-Palatinate, Saarland",male,No,0.96343,526,526,0.94737,0.97949
2011,"Rhineland-Palatinate, Saarland",female,No,0.95244,629,629,0.93580,0.96909
2011,Baden-Wuerttemberg,male,Yes,0.03889,51,1167,0.02779,0.04998
2011,Baden-Wuerttemberg,male,No,0.96111,1116,1167,0.95002,0.97221
2011,Baden-Wuerttemberg,female,Yes,0.04683,57,1319,0.03542,0.05823
2011,Baden-Wuerttemberg,female,No,0.95317,1262,1319,0.94177,0.96458
2011,Bavaria,male,Yes,0.03207,53,1505,0.02317,0.04098
2011,Bavaria,male,No,0.96793,1452,1505,0.95902,0.97683
2011,Bavaria,female,Yes,0.05089,89,1679,0.04037,0.06140
2011,Bavaria,female,No,0.94911,1590,1679,0.93860,0.95963
2011,Berlin,male,No,0.92816,334,334,0.90042,0.95589
2011,Berlin,female,No,0.94763,402,402,0.92582,0.96943
2011,Brandenburg,male,No,0.94948,397,397,0.92790,0.97105
2011,Brandenburg,female,No,0.95232,443,443,0.93245,0.97218
2011,Mecklenburg-Western Pomerania,male,No,0.93884,234,234,0.90807,0.96960
2011,Mecklenburg-Western Pomerania,female,No,0.92896,256,256,0.89743,0.96049
2011,Saxony,male,No,0.97077,661,661,0.95792,0.98362
2011,Saxony,female,No,0.96808,694,694,0.95499,0.98117
2011,Saxony-Anhalt,male,No,0.94930,388,388,0.92744,0.97115
2011,Saxony-Anhalt,female,No,0.92027,430,430,0.89464,0.94590
2011,Thuringa,male,No,0.97669,403,403,0.96194,0.99144
2011,Thuringa,female,No,0.97158,456,456,0.95631,0.98685
2013,Schleswig-Holstein,male,No,0.95684,246,246,0.93140,0.98229
2013,Schleswig-Holstein,female,No,0.91944,311,311,0.88914,0.94973
2013,Hamburg,male,No,0.92589,136,136,0.88171,0.97008
2013,Hamburg,female,No,0.88211,150,150,0.83033,0.93389
2013,Lower Saxony,male,Yes,0.05730,46,833,0.04151,0.07310
2013,Lower Saxony,male,No,0.94270,787,833,0.92690,0.95849
2013,Lower Saxony,female,Yes,0.07648,56,942,0.05949,0.09346
2013,Lower Saxony,female,No,0.92352,886,942,0.90654,0.94051
2013,Bremen,male,No,0.94770,52,52,0.88659,1.00880
2013,Bremen,female,No,0.95915,60,60,0.90865,1.00966
2013,North Rhine-Westphalia,male,Yes,0.05295,88,1762,0.04249,0.06340
2013,North Rhine-Westphalia,male,No,0.94705,1674,1762,0.93660,0.95751
2013,North Rhine-Westphalia,female,Yes,0.06313,110,1956,0.05235,0.07391
2013,North Rhine-Westphalia,female,No,0.93687,1846,1956,0.92609,0.94765
2013,Hesse,male,No,0.96966,571,571,0.95558,0.98374
2013,Hesse,female,Yes,0.06462,48,693,0.04630,0.08294
2013,Hesse,female,No,0.93538,645,693,0.91706,0.95370
2013,"Rhineland-Palatinate, Saarland",male,No,0.94220,469,469,0.92105,0.96334
2013,"Rhineland-Palatinate, Saarland",female,No,0.96824,581,581,0.95397,0.98251
2013,Baden-Wuerttemberg,male,Yes,0.06022,62,991,0.04540,0.07503
2013,Baden-Wuerttemberg,male,No,0.93978,929,991,0.92497,0.95460
2013,Baden-Wuerttemberg,female,Yes,0.07386,68,1132,0.05862,0.08911
2013,Baden-Wuerttemberg,female,No,0.92614,1064,1132,0.91089,0.94138
2013,Bavaria,male,Yes,0.04272,62,1375,0.03202,0.05341
2013,Bavaria,male,No,0.95728,1313,1375,0.94659,0.96798
2013,Bavaria,female,Yes,0.05905,77,1572,0.04740,0.07071
2013,Bavaria,female,No,0.94095,1495,1572,0.92929,0.95260
2013,Berlin,male,No,0.91537,335,335,0.88552,0.94522
2013,Berlin,female,Yes,0.10547,32,406,0.07555,0.13538
2013,Berlin,female,No,0.89453,374,406,0.86462,0.92445
2013,Brandenburg,male,No,0.91087,344,344,0.88071,0.94102
2013,Brandenburg,female,No,0.93416,384,384,0.90932,0.95900
2013,Mecklenburg-Western Pomerania,male,No,0.91273,198,198,0.87332,0.95214
2013,Mecklenburg-Western Pomerania,female,No,0.92634,227,227,0.89229,0.96040
2013,Saxony,male,No,0.96543,625,625,0.95109,0.97976
2013,Saxony,female,Yes,0.04595,33,685,0.03026,0.06164
2013,Saxony,female,No,0.95405,652,685,0.93836,0.96974
2013,Saxony-Anhalt,male,No,0.93677,337,337,0.91074,0.96279
2013,Saxony-Anhalt,female,No,0.90920,375,375,0.88008,0.93832
2013,Thuringa,male,No,0.94622,346,346,0.92241,0.97002
2013,Thuringa,female,No,0.95509,412,412,0.93507,0.97512
2015,Schleswig-Holstein,male,No,0.95281,378,378,0.93141,0.97422
2015,Schleswig-Holstein,female,Yes,0.08231,33,481,0.05773,0.10690
2015,Schleswig-Holstein,female,No,0.91769,448,481,0.89310,0.94227
2015,Hamburg,male,No,0.90637,182,182,0.86393,0.94881
2015,Hamburg,female,No,0.89059,216,216,0.84887,0.93232
2015,Lower Saxony,male,Yes,0.05063,46,1113,0.03774,0.06352
2015,Lower Saxony,male,No,0.94937,1067,1113,0.93648,0.96226
2015,Lower Saxony,female,Yes,0.04554,60,1308,0.03424,0.05685
2015,Lower Saxony,female,No,0.95446,1248,1308,0.94315,0.96576
2015,Bremen,male,No,0.92497,67,67,0.86141,0.98853
2015,Bremen,female,No,0.95301,95,95,0.91023,0.99579
2015,North Rhine-Westphalia,male,Yes,0.05356,98,2356,0.04447,0.06266
2015,North Rhine-Westphalia,male,No,0.94644,2258,2356,0.93734,0.95553
2015,North Rhine-Westphalia,female,Yes,0.06587,138,2809,0.05670,0.07505
2015,North Rhine-Westphalia,female,No,0.93413,2671,2809,0.92495,0.94330
2015,Hesse,male,No,0.97430,761,761,0.96305,0.98555
2015,Hesse,female,Yes,0.06133,39,919,0.04581,0.07685
2015,Hesse,female,No,0.93867,880,919,0.92315,0.95419
2015,"Rhineland-Palatinate, Saarland",male,No,0.94150,661,661,0.92360,0.95941
2015,"Rhineland-Palatinate, Saarland",female,Yes,0.06388,45,810,0.04702,0.08073
2015,"Rhineland-Palatinate, Saarland",female,No,0.93612,765,810,0.91927,0.95298
2015,Baden-Wuerttemberg,male,Yes,0.04050,61,1382,0.03011,0.05090
2015,Baden-Wuerttemberg,male,No,0.95950,1321,1382,0.94910,0.96989
2015,Baden-Wuerttemberg,female,Yes,0.06736,85,1603,0.05509,0.07964
2015,Baden-Wuerttemberg,female,No,0.93264,1518,1603,0.92036,0.94491
2015,Bavaria,male,Yes,0.04170,71,1833,0.03255,0.05086
2015,Bavaria,male,No,0.95830,1762,1833,0.94914,0.96745
2015,Bavaria,female,Yes,0.05492,89,2194,0.04539,0.06446
2015,Bavaria,female,No,0.94508,2105,2194,0.93554,0.95461
2015,Berlin,male,No,0.92762,394,394,0.90200,0.95324
2015,Berlin,female,No,0.91875,467,467,0.89394,0.94356
2015,Brandenburg,male,No,0.92384,416,416,0.89832,0.94936
2015,Brandenburg,female,No,0.92628,514,514,0.90367,0.94889
2015,Mecklenburg-Western Pomerania,male,No,0.92004,234,234,0.88521,0.95487
2015,Mecklenburg-Western Pomerania,female,No,0.91455,291,291,0.88238,0.94673
2015,Saxony,male,No,0.96634,695,695,0.95292,0.97975
2015,Saxony,female,Yes,0.03981,34,790,0.02617,0.05346
2015,Saxony,female,No,0.96019,756,790,0.94654,0.97383
2015,Saxony-Anhalt,male,No,0.93860,375,375,0.91428,0.96293
2015,Saxony-Anhalt,female,Yes,0.08431,31,490,0.05968,0.10894
2015,Saxony-Anhalt,female,No,0.91569,459,490,0.89106,0.94032
2015,Thuringa,male,No,0.96457,405,405,0.94654,0.98260
2015,Thuringa,female,No,0.95164,470,470,0.93222,0.97105
2017,Schleswig-Holstein,male,No,0.97317,425,425,0.95779,0.98855
2017,Schleswig-Holstein,female,Yes,0.07763,31,509,0.05436,0.10090
2017,Schleswig-Holstein,female,No,0.92237,478,509,0.89910,0.94564
2017,Hamburg,male,No,0.92886,194,194,0.89259,0.96513
2017,Hamburg,female,No,0.89271,243,243,0.85372,0.93170
2017,Lower Saxony,male,Yes,0.06312,64,1260,0.04969,0.07656
2017,Lower Saxony,male,No,0.93688,1196,1260,0.92344,0.95031
2017,Lower Saxony,female,Yes,0.03767,62,1437,0.02782,0.04752
2017,Lower Saxony,female,No,0.96233,1375,1437,0.95248,0.97218
2017,Bremen,male,No,0.96221,94,94,0.92346,1.00097
2017,Bremen,female,No,0.92205,116,116,0.87305,0.97105
2017,North Rhine-Westphalia,male,Yes,0.04761,123,2536,0.03932,0.05590
2017,North Rhine-Westphalia,male,No,0.95239,2413,2536,0.94410,0.96068
2017,North Rhine-Westphalia,female,Yes,0.06828,158,2988,0.05923,0.07732
2017,North Rhine-Westphalia,female,No,0.93172,2830,2988,0.92268,0.94077
2017,Hesse,male,No,0.98565,818,818,0.97749,0.99380
2017,Hesse,female,Yes,0.04929,43,952,0.03553,0.06304
2017,Hesse,female,No,0.95071,909,952,0.93696,0.96447
2017,"Rhineland-Palatinate, Saarland",male,Yes,0.07218,40,707,0.05309,0.09127
2017,"Rhineland-Palatinate, Saarland",male,No,0.92782,667,707,0.90873,0.94691
2017,"Rhineland-Palatinate, Saarland",female,Yes,0.06196,46,817,0.04542,0.07850
2017,"Rhineland-Palatinate, Saarland",female,No,0.93804,771,817,0.92150,0.95458
2017,Baden-Wuerttemberg,male,Yes,0.04680,62,1385,0.03568,0.05793
2017,Baden-Wuerttemberg,male,No,0.95320,1323,1385,0.94207,0.96432
2017,Baden-Wuerttemberg,female,Yes,0.06802,85,1633,0.05580,0.08023
2017,Baden-Wuerttemberg,female,No,0.93198,1548,1633,0.91977,0.94420
2017,Bavaria,male,Yes,0.04515,79,1937,0.03590,0.05440
2017,Bavaria,male,No,0.95485,1858,1937,0.94560,0.96410
2017,Bavaria,female,Yes,0.05826,103,2274,0.04863,0.06789
2017,Bavaria,female,No,0.94174,2171,2274,0.93211,0.95137
2017,Berlin,male,No,0.95013,445,445,0.92988,0.97038
2017,Berlin,female,Yes,0.07613,32,516,0.05323,0.09904
2017,Berlin,female,No,0.92387,484,516,0.90096,0.94677
2017,Brandenburg,male,No,0.91565,451,451,0.88997,0.94132
2017,Brandenburg,female,Yes,0.08624,33,556,0.06288,0.10959
2017,Brandenburg,female,No,0.91376,523,556,0.89041,0.93712
2017,Mecklenburg-Western Pomerania,male,No,0.94310,249,249,0.91427,0.97193
2017,Mecklenburg-Western Pomerania,female,No,0.92468,296,296,0.89456,0.95479
2017,Saxony,male,No,0.96367,755,755,0.95031,0.97702
2017,Saxony,female,Yes,0.05026,43,868,0.03571,0.06480
2017,Saxony,female,No,0.94974,825,868,0.93520,0.96429
2017,Saxony-Anhalt,male,No,0.93264,396,396,0.90793,0.95736
2017,Saxony-Anhalt,female,No,0.92900,483,483,0.90607,0.95193
2017,Thuringa,male,No,0.97613,430,430,0.96169,0.99058
2017,Thuringa,female,Yes,0.06268,34,534,0.04210,0.08325
2017,Thuringa,female,No,0.93732,500,534,0.91675,0.95790
2019,Schleswig-Holstein,male,No,0.95151,441,441,0.93144,0.97158
2019,Schleswig-Holstein,female,Yes,0.10221,41,494,0.07547,0.12895
2019,Schleswig-Holstein,female,No,0.89779,453,494,0.87105,0.92453
2019,Hamburg,male,No,0.96291,238,238,0.93885,0.98697
2019,Hamburg,female,No,0.91105,262,262,0.87651,0.94558
2019,Lower Saxony,male,Yes,0.06334,69,1180,0.04944,0.07725
2019,Lower Saxony,male,No,0.93666,1111,1180,0.92275,0.95056
2019,Lower Saxony,female,Yes,0.04749,62,1314,0.03599,0.05900
2019,Lower Saxony,female,No,0.95251,1252,1314,0.94100,0.96401
2019,Bremen,male,No,0.95482,93,93,0.91238,0.99726
2019,Bremen,female,No,0.97245,116,116,0.94253,1.00236
2019,North Rhine-Westphalia,male,Yes,0.04879,130,2567,0.04046,0.05713
2019,North Rhine-Westphalia,male,No,0.95121,2437,2567,0.94287,0.95954
2019,North Rhine-Westphalia,female,Yes,0.07165,152,2837,0.06216,0.08115
2019,North Rhine-Westphalia,female,No,0.92835,2685,2837,0.91885,0.93784
2019,Hesse,male,No,0.97982,826,826,0.97022,0.98941
2019,Hesse,female,Yes,0.05875,43,860,0.04302,0.07448
2019,Hesse,female,No,0.94125,817,860,0.92552,0.95698
2019,"Rhineland-Palatinate, Saarland",male,Yes,0.06522,32,684,0.04670,0.08373
2019,"Rhineland-Palatinate, Saarland",male,No,0.93478,652,684,0.91627,0.95330
2019,"Rhineland-Palatinate, Saarland",female,Yes,0.07535,48,782,0.05683,0.09386
2019,"Rhineland-Palatinate, Saarland",female,No,0.92465,734,782,0.90614,0.94317
2019,Baden-Wuerttemberg,male,Yes,0.05708,75,1325,0.04458,0.06957
2019,Baden-Wuerttemberg,male,No,0.94292,1250,1325,0.93043,0.95542
2019,Baden-Wuerttemberg,female,Yes,0.08415,91,1474,0.06997,0.09833
2019,Baden-Wuerttemberg,female,No,0.91585,1383,1474,0.90167,0.93003
2019,Bavaria,male,Yes,0.04251,90,1889,0.03341,0.05161
2019,Bavaria,male,No,0.95749,1799,1889,0.94839,0.96659
2019,Bavaria,female,Yes,0.05861,110,2062,0.04846,0.06875
2019,Bavaria,female,No,0.94139,1952,2062,0.93125,0.95154
2019,Berlin,male,Yes,0.04507,32,514,0.02711,0.06302
2019,Berlin,male,No,0.95493,482,514,0.93698,0.97289
2019,Berlin,female,Yes,0.10491,36,510,0.07829,0.13153
2019,Berlin,female,No,0.89509,474,510,0.86847,0.92171
2019,Brandenburg,male,No,0.93927,501,501,0.91833,0.96020
2019,Brandenburg,female,Yes,0.07378,41,580,0.05249,0.09508
2019,Brandenburg,female,No,0.92622,539,580,0.90492,0.94751
2019,Mecklenburg-Western Pomerania,male,No,0.90353,274,274,0.86851,0.93855
2019,Mecklenburg-Western Pomerania,female,No,0.91318,297,297,0.88111,0.94526
2019,Saxony,male,Yes,0.04044,39,796,0.02675,0.05413
2019,Saxony,male,No,0.95956,757,796,0.94587,0.97325
2019,Saxony,female,Yes,0.04037,44,837,0.02703,0.05372
2019,Saxony,female,No,0.95963,793,837,0.94628,0.97297
2019,Saxony-Anhalt,male,No,0.95134,391,391,0.92999,0.97270
2019,Saxony-Anhalt,female,No,0.93196,453,453,0.90875,0.95518
2019,Thuringa,male,No,0.96999,412,412,0.95349,0.98648
2019,Thuringa,female,No,0.94454,464,464,0.92369,0.96539
2021,Schleswig-Holstein,male,No,0.94385,386,386,0.92086,0.96685
2021,Schleswig-Holstein,female,Yes,0.10399,33,423,0.07487,0.13312
2021,Schleswig-Holstein,female,No,0.89601,390,423,0.86688,0.92513
2021,Hamburg,male,No,0.97001,204,204,0.94655,0.99348
2021,Hamburg,female,No,0.93860,230,230,0.90751,0.96969
2021,Lower Saxony,male,Yes,0.07407,50,902,0.05697,0.09117
2021,Lower Saxony,male,No,0.92593,852,902,0.90883,0.94303
2021,Lower Saxony,female,Yes,0.07568,53,979,0.05910,0.09225
2021,Lower Saxony,female,No,0.92432,926,979,0.90775,0.94090
2021,Bremen,male,No,0.95543,73,73,0.90777,1.00310
2021,Bremen,female,No,0.97027,70,70,0.93019,1.01034
2021,North Rhine-Westphalia,male,Yes,0.04502,89,1999,0.03593,0.05411
2021,North Rhine-Westphalia,male,No,0.95498,1910,1999,0.94589,0.96407
2021,North Rhine-Westphalia,female,Yes,0.07813,129,2110,0.06668,0.08958
2021,North Rhine-Westphalia,female,No,0.92187,1981,2110,0.91042,0.93332
2021,Hesse,male,No,0.96030,646,646,0.94524,0.97537
2021,Hesse,female,Yes,0.07367,36,656,0.05366,0.09368
2021,Hesse,female,No,0.92633,620,656,0.90632,0.94634
2021,"Rhineland-Palatinate, Saarland",male,Yes,0.12002,33,480,0.09092,0.14912
2021,"Rhineland-Palatinate, Saarland",male,No,0.87998,447,480,0.85088,0.90908
2021,"Rhineland-Palatinate, Saarland",female,Yes,0.08744,31,516,0.06305,0.11184
2021,"Rhineland-Palatinate, Saarland",female,No,0.91256,485,516,0.88816,0.93695
2021,Baden-Wuerttemberg,male,Yes,0.06311,47,1047,0.04838,0.07785
2021,Baden-Wuerttemberg,male,No,0.93689,1000,1047,0.92215,0.95162
2021,Baden-Wuerttemberg,female,Yes,0.09017,75,1120,0.07338,0.10695
2021,Baden-Wuerttemberg,female,No,0.90983,1045,1120,0.89305,0.92662
2021,Bavaria,male,Yes,0.04184,62,1376,0.03126,0.05243
2021,Bavaria,male,No,0.95816,1314,1376,0.94757,0.96874
2021,Bavaria,female,Yes,0.08335,90,1476,0.06925,0.09746
2021,Bavaria,female,No,0.91665,1386,1476,0.90254,0.93075
2021,Berlin,male,No,0.94599,448,448,0.92503,0.96694
2021,Berlin,female,Yes,0.14684,33,434,0.11350,0.18018
2021,Berlin,female,No,0.85316,401,434,0.81982,0.88650
2021,Brandenburg,male,No,0.93792,307,307,0.91089,0.96496
2021,Brandenburg,female,No,0.91978,340,340,0.89087,0.94870
2021,Mecklenburg-Western Pomerania,male,No,0.90641,180,180,0.86375,0.94908
2021,Mecklenburg-Western Pomerania,female,No,0.91641,203,203,0.87824,0.95458
2021,Saxony,male,Yes,0.05835,32,572,0.03913,0.07758
2021,Saxony,male,No,0.94165,540,572,0.92242,0.96087
2021,Saxony,female,No,0.94883,557,557,0.93051,0.96715
2021,Saxony-Anhalt,male,No,0.98521,272,272,0.97084,0.99958
2021,Saxony-Anhalt,female,No,0.94393,296,296,0.91768,0.97018
2021,Thuringa,male,No,0.96646,273,273,0.94506,0.98785
2021,Thuringa,female,No,0.95643,326,326,0.93424,0.97862
