year,age_gr,migback,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,46-65 y.,Direct migration background,No,0.95984,1476,1543,0.95004,0.96964
2019,46-65 y.,Indirect migration background,No,0.92998,263,263,0.89908,0.96088
2019,66 and older,No migration background,Yes,0.13363,622,4700,0.12390,0.14336
2019,66 and older,No migration background,No,0.86637,4078,4700,0.85664,0.87610
2019,66 and older,Direct migration background,Yes,0.11691,48,447,0.08709,0.14673
2019,66 and older,Direct migration background,No,0.88309,399,447,0.85327,0.91291
2021,17-29 y.,No migration background,No,0.99494,1728,1728,0.99160,0.99829
2021,17-29 y.,Direct migration background,No,0.99937,1017,1017,0.99784,1.00091
2021,17-29 y.,Indirect migration background,No,0.96382,416,416,0.94586,0.98179
2021,30-45 y.,No migration background,Yes,0.02149,54,2587,0.01590,0.02708
2021,30-45 y.,No migration background,No,0.97851,2533,2587,0.97292,0.98410
2021,30-45 y.,Direct migration background,No,0.98732,2290,2290,0.98273,0.99190
2021,30-45 y.,Indirect migration background,No,0.99412,295,295,0.98538,1.00286
2021,46-65 y.,No migration background,Yes,0.06416,350,5525,0.05770,0.07063
2021,46-65 y.,No migration background,No,0.93584,5175,5525,0.92937,0.94230
2021,46-65 y.,Direct migration background,Yes,0.05595,61,1507,0.04435,0.06756
2021,46-65 y.,Direct migration background,No,0.94405,1446,1507,0.93244,0.95565
2021,46-65 y.,Indirect migration background,No,0.94468,173,173,0.91052,0.97885
2021,66 and older,No migration background,Yes,0.16517,482,3200,0.15230,0.17804
2021,66 and older,No migration background,No,0.83483,2718,3200,0.82196,0.84770
2021,66 and older,Direct migration background,Yes,0.14136,38,340,0.10428,0.17845
2021,66 and older,Direct migration background,No,0.85864,302,340,0.82155,0.89572
