year,migback,regtyp,ple0015,proportion,n,lower_confidence,upper_confidence
2019,No migration background,Rural regions,2.0,0.2810774303762266,29565,0.27595328814575,0.28620157260670326
2019,Direct migration background,Urban regions,2.0,0.11191450478725518,29565,0.10832083881976529,0.11550817075474507
2019,Indirect migration background,Urban regions,2.0,0.04902467124865917,29565,0.046563402146406606,0.05148594035091173
2019,Direct migration background,Rural regions,2.0,0.03905287831234357,29565,0.03684465292304918,0.041261103701637956
2019,No migration background,Urban regions,1.0,0.030352389654761433,29565,0.028396832381275074,0.032307946928247795
2019,No migration background,Rural regions,1.0,0.01696396646934965,29565,0.015491940231584414,0.018435992707114886
2019,Indirect migration background,Rural regions,2.0,0.011282825473759485,29565,0.010078865347176377,0.012486785600342592
2019,Direct migration background,Urban regions,1.0,0.004012554129752493,29565,0.0032919371121611606,0.004733171147343826
2019,Direct migration background,Rural regions,1.0,0.0011918477613126217,29565,0.0007985526379681509,0.0015851428846570925
2019,Indirect migration background,Urban regions,1.0,0.0006753803980771522,29565,0.0003792420503107319,0.0009715187458435727
2019,Indirect migration background,Rural regions,1.0,0.00027809781097294504,29565,8.803133685053198e-05,0.0004681642850953581
2021,No migration background,Urban regions,2.0,0.4008245055575849,19931,0.39402079732859296,0.4076282137865769
2021,No migration background,Rural regions,2.0,0.2360799457287481,19931,0.23018411466859376,0.24197577678890245
2021,Direct migration background,Urban regions,2.0,0.20325627511349997,19931,0.19766935021019388,0.20884320001680606
2021,Direct migration background,Rural regions,2.0,0.05740228565464697,19931,0.05417290446917724,0.060631666840116706
2021,Indirect migration background,Urban regions,2.0,0.037833324636017324,19931,0.03518449555513171,0.04048215371690294
2021,No migration background,Urban regions,1.0,0.030527579189062255,19931,0.02813918811479813,0.032915970263326384
2021,No migration background,Rural regions,1.0,0.016594478943797945,19931,0.014820944374427648,0.018368013513168243
2021,Indirect migration background,Rural regions,2.0,0.009914940249439024,19931,0.008539401494036794,0.011290479004841253
2021,Direct migration background,Urban regions,1.0,0.004800918436570475,19931,0.0038412777032595454,0.005760559169881404
2021,Direct migration background,Rural regions,1.0,0.0017220685696394092,19931,0.0011464398125816861,0.0022976973266971325
2021,Indirect migration background,Urban regions,1.0,0.0009393101288942233,19931,0.0005140134757364372,0.0013646067820520093
2021,Indirect migration background,Rural regions,1.0,0.00010436779209935814,19931,-3.745698525528414e-05,0.0002461925694540004
