year,quintil_oecd,regtyp,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,2nd Quintile,Rural regions,No,0.92825,1778,1878,0.91658,0.93993
2017,3rd Quintile,Urban regions,Yes,0.06287,133,2684,0.05369,0.07206
2017,3rd Quintile,Urban regions,No,0.93713,2551,2684,0.92794,0.94631
2017,3rd Quintile,Rural regions,Yes,0.07162,95,1730,0.05947,0.08378
2017,3rd Quintile,Rural regions,No,0.92838,1635,1730,0.91622,0.94053
2017,4th Quintile,Urban regions,Yes,0.06231,157,2835,0.05341,0.07121
2017,4th Quintile,Urban regions,No,0.93769,2678,2835,0.92879,0.94659
2017,4th Quintile,Rural regions,Yes,0.04825,73,1523,0.03748,0.05901
2017,4th Quintile,Rural regions,No,0.95175,1450,1523,0.94099,0.96252
2017,5th Quintile,Urban regions,Yes,0.05830,203,3425,0.05045,0.06615
2017,5th Quintile,Urban regions,No,0.94170,3222,3425,0.93385,0.94955
2017,5th Quintile,Rural regions,Yes,0.03899,52,1129,0.02770,0.05029
2017,5th Quintile,Rural regions,No,0.96101,1077,1129,0.94971,0.97230
2019,1st Quintile,Urban regions,Yes,0.04100,96,2786,0.03364,0.04837
2019,1st Quintile,Urban regions,No,0.95900,2690,2786,0.95163,0.96636
2019,1st Quintile,Rural regions,Yes,0.05816,74,1659,0.04689,0.06942
2019,1st Quintile,Rural regions,No,0.94184,1585,1659,0.93058,0.95311
2019,2nd Quintile,Urban regions,Yes,0.05241,141,2867,0.04425,0.06057
2019,2nd Quintile,Urban regions,No,0.94759,2726,2867,0.93943,0.95575
2019,2nd Quintile,Rural regions,Yes,0.07158,102,1902,0.05999,0.08317
2019,2nd Quintile,Rural regions,No,0.92842,1800,1902,0.91683,0.94001
2019,3rd Quintile,Urban regions,Yes,0.06806,145,2749,0.05864,0.07747
2019,3rd Quintile,Urban regions,No,0.93194,2604,2749,0.92253,0.94136
2019,3rd Quintile,Rural regions,Yes,0.05872,86,1673,0.04745,0.06999
2019,3rd Quintile,Rural regions,No,0.94128,1587,1673,0.93001,0.95255
2019,4th Quintile,Urban regions,Yes,0.06100,160,2769,0.05208,0.06991
2019,4th Quintile,Urban regions,No,0.93900,2609,2769,0.93009,0.94792
2019,4th Quintile,Rural regions,Yes,0.04497,78,1504,0.03449,0.05545
2019,4th Quintile,Rural regions,No,0.95503,1426,1504,0.94455,0.96551
2019,5th Quintile,Urban regions,Yes,0.07352,252,3512,0.06489,0.08215
2019,5th Quintile,Urban regions,No,0.92648,3260,3512,0.91785,0.93511
2019,5th Quintile,Rural regions,Yes,0.04938,74,1306,0.03763,0.06114
2019,5th Quintile,Rural regions,No,0.95062,1232,1306,0.93886,0.96237
2021,1st Quintile,Urban regions,Yes,0.06878,114,3329,0.06018,0.07738
2021,1st Quintile,Urban regions,No,0.93122,3215,3329,0.92262,0.93982
2021,1st Quintile,Rural regions,Yes,0.07279,69,1442,0.05938,0.08621
2021,1st Quintile,Rural regions,No,0.92721,1373,1442,0.91379,0.94062
2021,2nd Quintile,Urban regions,Yes,0.05619,111,2176,0.04651,0.06587
2021,2nd Quintile,Urban regions,No,0.94381,2065,2176,0.93413,0.95349
2021,2nd Quintile,Rural regions,Yes,0.07256,84,1352,0.05872,0.08639
2021,2nd Quintile,Rural regions,No,0.92744,1268,1352,0.91361,0.94128
2021,3rd Quintile,Urban regions,Yes,0.07011,114,1997,0.05891,0.08132
2021,3rd Quintile,Urban regions,No,0.92989,1883,1997,0.91868,0.94109
2021,3rd Quintile,Rural regions,Yes,0.06615,67,1127,0.05163,0.08067
2021,3rd Quintile,Rural regions,No,0.93385,1060,1127,0.91933,0.94837
2021,4th Quintile,Urban regions,Yes,0.07993,131,2106,0.06834,0.09151
2021,4th Quintile,Urban regions,No,0.92007,1975,2106,0.90849,0.93166
2021,4th Quintile,Rural regions,Yes,0.05776,61,1076,0.04382,0.07171
2021,4th Quintile,Rural regions,No,0.94224,1015,1076,0.92829,0.95618
2021,5th Quintile,Urban regions,Yes,0.06694,223,3151,0.05821,0.07566
2021,5th Quintile,Urban regions,No,0.93306,2928,3151,0.92434,0.94179
2021,5th Quintile,Rural regions,Yes,0.07024,72,1104,0.05516,0.08532
2021,5th Quintile,Rural regions,No,0.92976,1032,1104,0.91468,0.94484
