year,age_gr,quintil_oecd,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,2nd Quintile,No,0.99799,424,424,0.99373,1.00226
2011,17-29 y.,3rd Quintile,No,0.99629,482,482,0.99086,1.00172
2011,17-29 y.,4th Quintile,No,0.99156,467,467,0.98325,0.99986
2011,17-29 y.,5th Quintile,No,0.99896,378,378,0.99571,1.00221
2011,30-45 y.,1st Quintile,No,0.99319,513,513,0.98606,1.00031
2011,30-45 y.,2nd Quintile,No,0.98801,635,635,0.97953,0.99648
2011,30-45 y.,3rd Quintile,No,0.97542,754,754,0.96436,0.98648
2011,30-45 y.,4th Quintile,No,0.98643,869,869,0.97873,0.99412
2011,30-45 y.,5th Quintile,No,0.98424,879,879,0.97600,0.99248
2011,46-65 y.,1st Quintile,Yes,0.05830,39,737,0.04137,0.07523
2011,46-65 y.,1st Quintile,No,0.94170,698,737,0.92477,0.95863
2011,46-65 y.,2nd Quintile,Yes,0.03458,31,751,0.02150,0.04765
2011,46-65 y.,2nd Quintile,No,0.96542,720,751,0.95235,0.97850
2011,46-65 y.,3rd Quintile,Yes,0.05995,54,1014,0.04533,0.07457
2011,46-65 y.,3rd Quintile,No,0.94005,960,1014,0.92543,0.95467
2011,46-65 y.,4th Quintile,Yes,0.03396,49,1336,0.02425,0.04368
2011,46-65 y.,4th Quintile,No,0.96604,1287,1336,0.95632,0.97575
2011,46-65 y.,5th Quintile,Yes,0.04233,87,2035,0.03358,0.05108
2011,46-65 y.,5th Quintile,No,0.95767,1948,2035,0.94892,0.96642
2011,66 and older,1st Quintile,Yes,0.06059,44,711,0.04304,0.07814
2011,66 and older,1st Quintile,No,0.93941,667,711,0.92186,0.95696
2011,66 and older,2nd Quintile,Yes,0.07588,73,905,0.05862,0.09314
2011,66 and older,2nd Quintile,No,0.92412,832,905,0.90686,0.94138
2011,66 and older,3rd Quintile,Yes,0.11470,90,803,0.09264,0.13675
2011,66 and older,3rd Quintile,No,0.88530,713,803,0.86325,0.90736
2011,66 and older,4th Quintile,Yes,0.10205,61,599,0.07778,0.12631
2011,66 and older,4th Quintile,No,0.89795,538,599,0.87369,0.92222
2011,66 and older,5th Quintile,Yes,0.14717,92,783,0.12234,0.17200
2011,66 and older,5th Quintile,No,0.85283,691,783,0.82800,0.87766
2013,17-29 y.,1st Quintile,No,0.99899,657,657,0.99655,1.00142
2013,17-29 y.,2nd Quintile,No,0.99970,477,477,0.99814,1.00126
2013,17-29 y.,3rd Quintile,No,0.99520,474,474,0.98898,1.00143
2013,17-29 y.,4th Quintile,No,0.99730,496,496,0.99272,1.00187
2013,17-29 y.,5th Quintile,No,0.99959,422,422,0.99767,1.00152
2013,30-45 y.,1st Quintile,No,0.99209,643,643,0.98524,0.99894
2013,30-45 y.,2nd Quintile,No,0.99647,785,785,0.99232,1.00062
2013,30-45 y.,3rd Quintile,No,0.96466,778,778,0.95167,0.97764
2013,30-45 y.,4th Quintile,No,0.98328,879,879,0.97480,0.99176
2013,30-45 y.,5th Quintile,No,0.97600,930,930,0.96616,0.98584
2013,46-65 y.,1st Quintile,Yes,0.06827,61,970,0.05239,0.08415
2013,46-65 y.,1st Quintile,No,0.93173,909,970,0.91585,0.94761
2013,46-65 y.,2nd Quintile,Yes,0.05507,53,972,0.04072,0.06942
2013,46-65 y.,2nd Quintile,No,0.94493,919,972,0.93058,0.95928
2013,46-65 y.,3rd Quintile,Yes,0.04867,66,1275,0.03686,0.06049
2013,46-65 y.,3rd Quintile,No,0.95133,1209,1275,0.93951,0.96314
2013,46-65 y.,4th Quintile,Yes,0.06594,97,1647,0.05395,0.07793
2013,46-65 y.,4th Quintile,No,0.93406,1550,1647,0.92207,0.94605
2013,46-65 y.,5th Quintile,Yes,0.05294,128,2455,0.04408,0.06180
2013,46-65 y.,5th Quintile,No,0.94706,2327,2455,0.93820,0.95592
2013,66 and older,1st Quintile,Yes,0.10954,87,822,0.08818,0.13091
2013,66 and older,1st Quintile,No,0.89046,735,822,0.86909,0.91182
2013,66 and older,2nd Quintile,Yes,0.11193,128,1202,0.09410,0.12976
2013,66 and older,2nd Quintile,No,0.88807,1074,1202,0.87024,0.90590
2013,66 and older,3rd Quintile,Yes,0.12002,115,1059,0.10044,0.13960
2013,66 and older,3rd Quintile,No,0.87998,944,1059,0.86040,0.89956
2013,66 and older,4th Quintile,Yes,0.12718,110,879,0.10515,0.14922
2013,66 and older,4th Quintile,No,0.87282,769,879,0.85078,0.89485
2013,66 and older,5th Quintile,Yes,0.14509,132,975,0.12297,0.16721
2013,66 and older,5th Quintile,No,0.85491,843,975,0.83279,0.87703
2015,17-29 y.,1st Quintile,No,0.98968,1242,1242,0.98406,0.99530
2015,17-29 y.,2nd Quintile,No,0.99808,856,856,0.99514,1.00101
2015,17-29 y.,3rd Quintile,No,0.99941,751,751,0.99766,1.00115
2015,17-29 y.,4th Quintile,No,0.99368,610,610,0.98739,0.99997
2015,17-29 y.,5th Quintile,No,0.99833,442,442,0.99453,1.00214
2015,30-45 y.,1st Quintile,No,0.98207,1580,1580,0.97553,0.98862
2015,30-45 y.,2nd Quintile,No,0.99322,1612,1612,0.98922,0.99723
2015,30-45 y.,3rd Quintile,No,0.98248,1484,1484,0.97580,0.98916
2015,30-45 y.,4th Quintile,No,0.98083,1359,1359,0.97354,0.98812
2015,30-45 y.,5th Quintile,No,0.97878,1226,1226,0.97071,0.98685
2015,46-65 y.,1st Quintile,Yes,0.09842,94,1481,0.08324,0.11360
2015,46-65 y.,1st Quintile,No,0.90158,1387,1481,0.88640,0.91676
2015,46-65 y.,2nd Quintile,Yes,0.05552,72,1513,0.04397,0.06706
2015,46-65 y.,2nd Quintile,No,0.94448,1441,1513,0.93294,0.95603
2015,46-65 y.,3rd Quintile,Yes,0.05202,70,1517,0.04084,0.06320
2015,46-65 y.,3rd Quintile,No,0.94798,1447,1517,0.93680,0.95916
2015,46-65 y.,4th Quintile,Yes,0.04455,82,1881,0.03523,0.05388
2015,46-65 y.,4th Quintile,No,0.95545,1799,1881,0.94612,0.96477
2015,46-65 y.,5th Quintile,Yes,0.04987,120,2485,0.04131,0.05844
2015,46-65 y.,5th Quintile,No,0.95013,2365,2485,0.94156,0.95869
2015,66 and older,1st Quintile,Yes,0.10262,75,748,0.08086,0.12438
2015,66 and older,1st Quintile,No,0.89738,673,748,0.87562,0.91914
2015,66 and older,2nd Quintile,Yes,0.10445,148,1253,0.08750,0.12139
2015,66 and older,2nd Quintile,No,0.89555,1105,1253,0.87861,0.91250
2015,66 and older,3rd Quintile,Yes,0.13851,123,1064,0.11774,0.15927
2015,66 and older,3rd Quintile,No,0.86149,941,1064,0.84073,0.88226
2015,66 and older,4th Quintile,Yes,0.13939,131,880,0.11650,0.16229
2015,66 and older,4th Quintile,No,0.86061,749,880,0.83771,0.88350
2015,66 and older,5th Quintile,Yes,0.13896,133,939,0.11682,0.16109
2015,66 and older,5th Quintile,No,0.86104,806,939,0.83891,0.88318
2017,17-29 y.,1st Quintile,No,0.99803,1207,1207,0.99553,1.00053
2017,17-29 y.,2nd Quintile,No,0.98826,778,778,0.98068,0.99583
2017,17-29 y.,3rd Quintile,No,0.99355,660,660,0.98743,0.99966
2017,17-29 y.,4th Quintile,No,0.99662,591,591,0.99194,1.00130
2017,30-45 y.,1st Quintile,No,0.98933,1456,1456,0.98405,0.99461
2017,30-45 y.,2nd Quintile,No,0.98907,1423,1423,0.98367,0.99448
2017,30-45 y.,3rd Quintile,No,0.98582,1219,1219,0.97918,0.99246
2017,30-45 y.,4th Quintile,No,0.98425,1148,1148,0.97704,0.99146
2017,30-45 y.,5th Quintile,No,0.98752,969,969,0.98053,0.99452
2017,46-65 y.,1st Quintile,Yes,0.06314,74,1353,0.05018,0.07611
2017,46-65 y.,1st Quintile,No,0.93686,1279,1353,0.92389,0.94982
2017,46-65 y.,2nd Quintile,Yes,0.05136,57,1406,0.03982,0.06290
2017,46-65 y.,2nd Quintile,No,0.94864,1349,1406,0.93710,0.96018
2017,46-65 y.,3rd Quintile,Yes,0.06308,81,1499,0.05077,0.07539
2017,46-65 y.,3rd Quintile,No,0.93692,1418,1499,0.92461,0.94923
2017,46-65 y.,4th Quintile,Yes,0.05069,81,1753,0.04042,0.06096
2017,46-65 y.,4th Quintile,No,0.94931,1672,1753,0.93904,0.95958
2017,46-65 y.,5th Quintile,Yes,0.04950,115,2239,0.04051,0.05849
2017,46-65 y.,5th Quintile,No,0.95050,2124,2239,0.94151,0.95949
2017,66 and older,1st Quintile,Yes,0.13448,83,676,0.10875,0.16022
2017,66 and older,1st Quintile,No,0.86552,593,676,0.83978,0.89125
2017,66 and older,2nd Quintile,Yes,0.12073,141,1160,0.10197,0.13949
2017,66 and older,2nd Quintile,No,0.87927,1019,1160,0.86051,0.89803
2017,66 and older,3rd Quintile,Yes,0.13201,129,1018,0.11120,0.15281
2017,66 and older,3rd Quintile,No,0.86799,889,1018,0.84719,0.88880
2017,66 and older,4th Quintile,Yes,0.14346,129,846,0.11982,0.16710
2017,66 and older,4th Quintile,No,0.85654,717,846,0.83290,0.88018
2017,66 and older,5th Quintile,Yes,0.13550,127,906,0.11320,0.15780
2017,66 and older,5th Quintile,No,0.86450,779,906,0.84220,0.88680
2019,17-29 y.,1st Quintile,No,0.99637,1111,1111,0.99283,0.99991
2019,17-29 y.,2nd Quintile,No,0.99776,852,852,0.99458,1.00094
2019,17-29 y.,3rd Quintile,No,0.97887,676,676,0.96802,0.98972
2019,17-29 y.,4th Quintile,No,0.99892,576,576,0.99624,1.00160
2019,17-29 y.,5th Quintile,No,0.99996,426,426,0.99936,1.00056
2019,30-45 y.,1st Quintile,No,0.98727,1214,1214,0.98096,0.99358
2019,30-45 y.,2nd Quintile,No,0.98714,1240,1240,0.98086,0.99341
2019,30-45 y.,3rd Quintile,No,0.98168,1191,1191,0.97407,0.98930
2019,30-45 y.,4th Quintile,No,0.98114,1004,1004,0.97272,0.98956
2019,30-45 y.,5th Quintile,No,0.98069,918,918,0.97178,0.98960
2019,46-65 y.,1st Quintile,Yes,0.05301,62,1343,0.04102,0.06500
2019,46-65 y.,1st Quintile,No,0.94699,1281,1343,0.93500,0.95898
2019,46-65 y.,2nd Quintile,Yes,0.05622,79,1468,0.04444,0.06801
2019,46-65 y.,2nd Quintile,No,0.94378,1389,1468,0.93199,0.95556
2019,46-65 y.,3rd Quintile,Yes,0.06375,89,1587,0.05173,0.07578
2019,46-65 y.,3rd Quintile,No,0.93625,1498,1587,0.92422,0.94827
2019,46-65 y.,4th Quintile,Yes,0.04547,88,1806,0.03586,0.05509
2019,46-65 y.,4th Quintile,No,0.95453,1718,1806,0.94491,0.96414
2019,46-65 y.,5th Quintile,Yes,0.07497,170,2512,0.06467,0.08527
2019,46-65 y.,5th Quintile,No,0.92503,2342,2512,0.91473,0.93533
2019,66 and older,1st Quintile,Yes,0.11099,87,756,0.08858,0.13339
2019,66 and older,1st Quintile,No,0.88901,669,756,0.86661,0.91142
2019,66 and older,2nd Quintile,Yes,0.12281,141,1186,0.10413,0.14150
2019,66 and older,2nd Quintile,No,0.87719,1045,1186,0.85850,0.89587
2019,66 and older,3rd Quintile,Yes,0.14062,122,948,0.11848,0.16276
2019,66 and older,3rd Quintile,No,0.85938,826,948,0.83724,0.88152
2019,66 and older,4th Quintile,Yes,0.14738,128,865,0.12374,0.17101
2019,66 and older,4th Quintile,No,0.85262,737,865,0.82899,0.87626
2019,66 and older,5th Quintile,Yes,0.13731,132,938,0.11527,0.15934
2019,66 and older,5th Quintile,No,0.86269,806,938,0.84066,0.88473
2021,17-29 y.,1st Quintile,No,0.98944,1228,1228,0.98372,0.99516
2021,17-29 y.,2nd Quintile,No,0.97614,591,591,0.96383,0.98845
2021,17-29 y.,3rd Quintile,No,0.99696,475,475,0.99201,1.00192
2021,17-29 y.,4th Quintile,No,0.99948,429,429,0.99730,1.00165
2021,17-29 y.,5th Quintile,No,0.99653,332,332,0.99020,1.00287
2021,30-45 y.,1st Quintile,No,0.97161,1603,1603,0.96347,0.97974
2021,30-45 y.,2nd Quintile,No,0.98438,981,981,0.97661,0.99214
2021,30-45 y.,3rd Quintile,No,0.98987,847,847,0.98312,0.99662
2021,30-45 y.,4th Quintile,No,0.97618,758,758,0.96532,0.98704
2021,30-45 y.,5th Quintile,No,0.98661,812,812,0.97870,0.99452
2021,46-65 y.,1st Quintile,Yes,0.07267,61,1241,0.05822,0.08712
2021,46-65 y.,1st Quintile,No,0.92733,1180,1241,0.91288,0.94178
2021,46-65 y.,2nd Quintile,Yes,0.05451,62,1125,0.04124,0.06778
2021,46-65 y.,2nd Quintile,No,0.94549,1063,1125,0.93222,0.95876
2021,46-65 y.,3rd Quintile,Yes,0.06532,76,1151,0.05103,0.07960
2021,46-65 y.,3rd Quintile,No,0.93468,1075,1151,0.92040,0.94897
2021,46-65 y.,4th Quintile,Yes,0.06836,81,1356,0.05492,0.08179
2021,46-65 y.,4th Quintile,No,0.93164,1275,1356,0.91821,0.94508
2021,46-65 y.,5th Quintile,Yes,0.05672,140,2271,0.04721,0.06624
2021,46-65 y.,5th Quintile,No,0.94328,2131,2271,0.93376,0.95279
2021,66 and older,1st Quintile,Yes,0.15436,88,666,0.12690,0.18182
2021,66 and older,1st Quintile,No,0.84564,578,666,0.81818,0.87310
2021,66 and older,2nd Quintile,Yes,0.12714,106,804,0.10410,0.15018
2021,66 and older,2nd Quintile,No,0.87286,698,804,0.84982,0.89590
2021,66 and older,3rd Quintile,Yes,0.16652,96,642,0.13768,0.19536
2021,66 and older,3rd Quintile,No,0.83348,546,642,0.80464,0.86232
2021,66 and older,4th Quintile,Yes,0.18881,93,621,0.15801,0.21962
2021,66 and older,4th Quintile,No,0.81119,528,621,0.78038,0.84199
2021,66 and older,5th Quintile,Yes,0.18886,138,823,0.16210,0.21561
2021,66 and older,5th Quintile,No,0.81114,685,823,0.78439,0.83790
