year,quintil_oecd,sampreg,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,1st Quintile,East,No,0.94084,1151,1203,0.92751,0.95418
2019,2nd Quintile,West,Yes,0.05391,168,3488,0.04641,0.06140
2019,2nd Quintile,West,No,0.94609,3320,3488,0.93860,0.95359
2019,2nd Quintile,East,Yes,0.07845,75,1281,0.06372,0.09318
2019,2nd Quintile,East,No,0.92155,1206,1281,0.90682,0.93628
2019,3rd Quintile,West,Yes,0.07001,176,3354,0.06137,0.07864
2019,3rd Quintile,West,No,0.92999,3178,3354,0.92136,0.93863
2019,3rd Quintile,East,Yes,0.04307,55,1068,0.03089,0.05525
2019,3rd Quintile,East,No,0.95693,1013,1068,0.94475,0.96911
2019,4th Quintile,West,Yes,0.05624,194,3523,0.04863,0.06385
2019,4th Quintile,West,No,0.94376,3329,3523,0.93615,0.95137
2019,4th Quintile,East,Yes,0.05259,44,750,0.03661,0.06858
2019,4th Quintile,East,No,0.94741,706,750,0.93142,0.96339
2019,5th Quintile,West,Yes,0.06906,285,4204,0.06140,0.07673
2019,5th Quintile,West,No,0.93094,3919,4204,0.92327,0.93860
2019,5th Quintile,East,Yes,0.05495,41,614,0.03691,0.07299
2019,5th Quintile,East,No,0.94505,573,614,0.92701,0.96309
2021,1st Quintile,West,Yes,0.06251,126,3774,0.05478,0.07023
2021,1st Quintile,West,No,0.93749,3648,3774,0.92977,0.94522
2021,1st Quintile,East,Yes,0.09686,57,998,0.07850,0.11522
2021,1st Quintile,East,No,0.90314,941,998,0.88478,0.92150
2021,2nd Quintile,West,Yes,0.05761,130,2636,0.04871,0.06651
2021,2nd Quintile,West,No,0.94239,2506,2636,0.93349,0.95129
2021,2nd Quintile,East,Yes,0.07889,65,892,0.06119,0.09660
2021,2nd Quintile,East,No,0.92111,827,892,0.90340,0.93881
2021,3rd Quintile,West,Yes,0.07567,146,2438,0.06517,0.08617
2021,3rd Quintile,West,No,0.92433,2292,2438,0.91383,0.93483
2021,3rd Quintile,East,Yes,0.03777,35,686,0.02349,0.05204
2021,3rd Quintile,East,No,0.96223,651,686,0.94796,0.97651
2021,4th Quintile,West,Yes,0.07659,158,2596,0.06636,0.08682
2021,4th Quintile,West,No,0.92341,2438,2596,0.91318,0.93364
2021,4th Quintile,East,Yes,0.04950,34,586,0.03192,0.06707
2021,4th Quintile,East,No,0.95050,552,586,0.93293,0.96808
2021,5th Quintile,West,Yes,0.07114,259,3605,0.06275,0.07954
2021,5th Quintile,West,No,0.92886,3346,3605,0.92046,0.93725
2021,5th Quintile,East,Yes,0.04049,36,650,0.02533,0.05566
2021,5th Quintile,East,No,0.95951,614,650,0.94434,0.97467
