year,migback,pgisced97,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,No migration background,Pre-primary Level,No,0.99333,195,195,0.98188,1.00478
2013,No migration background,Primary Level,No,0.93498,106,106,0.88782,0.98214
2013,No migration background,Lower Secondary Level,Yes,0.06265,81,1387,0.04989,0.07541
2013,No migration background,Lower Secondary Level,No,0.93735,1306,1387,0.92459,0.95011
2013,No migration background,Upper Secondary Level,Yes,0.06710,499,8447,0.06176,0.07243
2013,No migration background,Upper Secondary Level,No,0.93290,7948,8447,0.92757,0.93824
2013,No migration background,Post-secondary Non-tertiary Level,Yes,0.04263,39,870,0.02919,0.05606
2013,No migration background,Post-secondary Non-tertiary Level,No,0.95737,831,870,0.94394,0.97081
2013,No migration background,First Stage of Tertiary Education,Yes,0.06154,76,1221,0.04805,0.07502
2013,No migration background,First Stage of Tertiary Education,No,0.93846,1145,1221,0.92498,0.95195
2013,No migration background,Second Stage of Tertiary Education,Yes,0.06230,255,3989,0.05480,0.06980
2013,No migration background,Second Stage of Tertiary Education,No,0.93770,3734,3989,0.93020,0.94520
2013,Direct migration background,Primary Level,No,0.99068,68,68,0.96768,1.01369
2013,Direct migration background,Lower Secondary Level,No,0.93521,332,332,0.90869,0.96173
2013,Direct migration background,Upper Secondary Level,No,0.95494,631,631,0.93874,0.97114
2013,Direct migration background,Post-secondary Non-tertiary Level,No,0.94374,183,183,0.91026,0.97722
2013,Direct migration background,First Stage of Tertiary Education,No,0.92060,69,69,0.85633,0.98486
2013,Direct migration background,Second Stage of Tertiary Education,No,0.93783,349,349,0.91246,0.96320
2013,Indirect migration background,Upper Secondary Level,No,0.97688,296,296,0.95973,0.99403
2013,Indirect migration background,Post-secondary Non-tertiary Level,No,0.99373,36,36,0.96757,1.01988
2013,Indirect migration background,Second Stage of Tertiary Education,No,0.99101,107,107,0.97304,1.00898
2015,No migration background,No answer / don't know,No,0.97840,392,392,0.96399,0.99281
2015,No migration background,Primary Level,No,0.92619,146,146,0.88363,0.96875
2015,No migration background,Lower Secondary Level,Yes,0.05530,68,1586,0.04405,0.06656
2015,No migration background,Lower Secondary Level,No,0.94470,1518,1586,0.93344,0.95595
2015,No migration background,Upper Secondary Level,Yes,0.06930,535,9456,0.06418,0.07442
2015,No migration background,Upper Secondary Level,No,0.93070,8921,9456,0.92558,0.93582
2015,No migration background,Post-secondary Non-tertiary Level,Yes,0.04790,47,1222,0.03592,0.05988
2015,No migration background,Post-secondary Non-tertiary Level,No,0.95210,1175,1222,0.94012,0.96408
2015,No migration background,First Stage of Tertiary Education,Yes,0.06592,85,1360,0.05272,0.07911
2015,No migration background,First Stage of Tertiary Education,No,0.93408,1275,1360,0.92089,0.94728
2015,No migration background,Second Stage of Tertiary Education,Yes,0.06079,274,4630,0.05390,0.06767
2015,No migration background,Second Stage of Tertiary Education,No,0.93921,4356,4630,0.93233,0.94610
2015,Direct migration background,No answer / don't know,No,0.95828,111,111,0.92091,0.99564
2015,Direct migration background,Primary Level,No,0.98373,217,217,0.96685,1.00060
2015,Direct migration background,Lower Secondary Level,No,0.97286,761,761,0.96130,0.98441
2015,Direct migration background,Upper Secondary Level,Yes,0.03191,41,1568,0.02321,0.04061
2015,Direct migration background,Upper Secondary Level,No,0.96809,1527,1568,0.95939,0.97679
2015,Direct migration background,Post-secondary Non-tertiary Level,No,0.98055,616,616,0.96963,0.99146
2015,Direct migration background,First Stage of Tertiary Education,No,0.93204,103,103,0.88320,0.98088
2015,Direct migration background,Second Stage of Tertiary Education,No,0.95680,987,987,0.94411,0.96949
2015,Indirect migration background,Primary Level,No,0.96523,32,32,0.90075,1.02972
2015,Indirect migration background,Lower Secondary Level,No,0.99231,299,299,0.98239,1.00223
2015,Indirect migration background,Upper Secondary Level,No,0.98340,616,616,0.97330,0.99350
2015,Indirect migration background,Post-secondary Non-tertiary Level,No,0.99775,101,101,0.98847,1.00703
2015,Indirect migration background,First Stage of Tertiary Education,No,0.99088,52,52,0.96479,1.01697
2015,Indirect migration background,Second Stage of Tertiary Education,No,0.97961,223,223,0.96102,0.99820
2017,No migration background,No answer / don't know,No,0.96135,363,363,0.94149,0.98121
2017,No migration background,Pre-primary Level,No,0.99776,282,282,0.99224,1.00329
2017,No migration background,Primary Level,No,0.92654,156,156,0.88547,0.96761
2017,No migration background,Lower Secondary Level,Yes,0.05309,74,1686,0.04238,0.06379
2017,No migration background,Lower Secondary Level,No,0.94691,1612,1686,0.93621,0.95762
2017,No migration background,Upper Secondary Level,Yes,0.06636,568,9760,0.06143,0.07130
2017,No migration background,Upper Secondary Level,No,0.93364,9192,9760,0.92870,0.93857
2017,No migration background,Post-secondary Non-tertiary Level,Yes,0.05163,62,1434,0.04017,0.06308
2017,No migration background,Post-secondary Non-tertiary Level,No,0.94837,1372,1434,0.93692,0.95983
2017,No migration background,First Stage of Tertiary Education,Yes,0.06582,94,1372,0.05269,0.07894
2017,No migration background,First Stage of Tertiary Education,No,0.93418,1278,1372,0.92106,0.94731
2017,No migration background,Second Stage of Tertiary Education,Yes,0.06668,318,5038,0.05979,0.07357
2017,No migration background,Second Stage of Tertiary Education,No,0.93332,4720,5038,0.92643,0.94021
2017,Direct migration background,No answer / don't know,No,0.99943,129,129,0.99529,1.00357
2017,Direct migration background,Primary Level,No,0.99111,248,248,0.97941,1.00282
2017,Direct migration background,Lower Secondary Level,No,0.98295,771,771,0.97381,0.99210
2017,Direct migration background,Upper Secondary Level,Yes,0.04798,48,1626,0.03759,0.05838
2017,Direct migration background,Upper Secondary Level,No,0.95202,1578,1626,0.94162,0.96241
2017,Direct migration background,Post-secondary Non-tertiary Level,No,0.97540,645,645,0.96343,0.98736
2017,Direct migration background,First Stage of Tertiary Education,No,0.96950,97,97,0.93510,1.00390
2017,Direct migration background,Second Stage of Tertiary Education,Yes,0.04191,36,1222,0.03067,0.05314
2017,Direct migration background,Second Stage of Tertiary Education,No,0.95809,1186,1222,0.94686,0.96933
2017,Indirect migration background,No answer / don't know,No,0.99766,109,109,0.98856,1.00677
2017,Indirect migration background,Primary Level,No,0.97348,35,35,0.91946,1.02749
2017,Indirect migration background,Lower Secondary Level,No,0.99150,271,271,0.98054,1.00245
2017,Indirect migration background,Upper Secondary Level,No,0.98712,679,679,0.97863,0.99561
2017,Indirect migration background,Post-secondary Non-tertiary Level,No,0.99845,115,115,0.99122,1.00568
2017,Indirect migration background,First Stage of Tertiary Education,No,0.98242,51,51,0.94600,1.01885
2017,Indirect migration background,Second Stage of Tertiary Education,No,0.98259,249,249,0.96632,0.99887
2019,No migration background,No answer / don't know,No,0.96127,341,341,0.94076,0.98178
2019,No migration background,Primary Level,No,0.93687,143,143,0.89687,0.97687
2019,No migration background,Lower Secondary Level,Yes,0.05691,78,1577,0.04547,0.06835
2019,No migration background,Lower Secondary Level,No,0.94309,1499,1577,0.93165,0.95453
2019,No migration background,Upper Secondary Level,Yes,0.07423,590,9201,0.06887,0.07959
2019,No migration background,Upper Secondary Level,No,0.92577,8611,9201,0.92041,0.93113
2019,No migration background,Post-secondary Non-tertiary Level,Yes,0.03398,61,1509,0.02484,0.04313
2019,No migration background,Post-secondary Non-tertiary Level,No,0.96602,1448,1509,0.95687,0.97516
2019,No migration background,First Stage of Tertiary Education,Yes,0.07323,104,1512,0.06009,0.08636
2019,No migration background,First Stage of Tertiary Education,No,0.92677,1408,1512,0.91364,0.93991
2019,No migration background,Second Stage of Tertiary Education,Yes,0.06548,373,5621,0.05901,0.07195
2019,No migration background,Second Stage of Tertiary Education,No,0.93452,5248,5621,0.92805,0.94099
2019,Direct migration background,No answer / don't know,No,0.98569,112,112,0.96360,1.00778
2019,Direct migration background,Primary Level,No,0.99181,203,203,0.97938,1.00424
2019,Direct migration background,Lower Secondary Level,No,0.97028,598,598,0.95666,0.98390
2019,Direct migration background,Upper Secondary Level,Yes,0.03485,41,1316,0.02493,0.04476
2019,Direct migration background,Upper Secondary Level,No,0.96515,1275,1316,0.95524,0.97507
2019,Direct migration background,Post-secondary Non-tertiary Level,No,0.94205,518,518,0.92191,0.96219
2019,Direct migration background,First Stage of Tertiary Education,No,0.95808,77,77,0.91302,1.00314
2019,Direct migration background,Second Stage of Tertiary Education,Yes,0.05508,50,1115,0.04168,0.06847
2019,Direct migration background,Second Stage of Tertiary Education,No,0.94492,1065,1115,0.93153,0.95832
2019,Indirect migration background,No answer / don't know,No,0.99705,110,110,0.98687,1.00723
2019,Indirect migration background,Primary Level,No,0.97496,33,33,0.92081,1.02910
2019,Indirect migration background,Lower Secondary Level,No,0.99564,232,232,0.98714,1.00414
2019,Indirect migration background,Upper Secondary Level,No,0.97598,622,622,0.96393,0.98802
2019,Indirect migration background,Post-secondary Non-tertiary Level,No,0.99855,130,130,0.99198,1.00512
2019,Indirect migration background,First Stage of Tertiary Education,No,0.98964,60,60,0.96381,1.01548
2019,Indirect migration background,Second Stage of Tertiary Education,No,0.98732,280,280,0.97418,1.00045
2021,No migration background,No answer / don't know,No,0.96546,297,297,0.94466,0.98627
2021,No migration background,Primary Level,No,0.92696,81,81,0.86994,0.98398
2021,No migration background,Lower Secondary Level,Yes,0.07117,55,881,0.05418,0.08815
2021,No migration background,Lower Secondary Level,No,0.92883,826,881,0.91185,0.94582
2021,No migration background,Upper Secondary Level,Yes,0.08957,414,5679,0.08214,0.09699
2021,No migration background,Upper Secondary Level,No,0.91043,5265,5679,0.90301,0.91786
2021,No migration background,Post-secondary Non-tertiary Level,Yes,0.04105,47,1043,0.02900,0.05309
2021,No migration background,Post-secondary Non-tertiary Level,No,0.95895,996,1043,0.94691,0.97100
2021,No migration background,First Stage of Tertiary Education,Yes,0.08051,77,896,0.06268,0.09834
2021,No migration background,First Stage of Tertiary Education,No,0.91949,819,896,0.90166,0.93732
2021,No migration background,Second Stage of Tertiary Education,Yes,0.06406,287,4054,0.05653,0.07160
2021,No migration background,Second Stage of Tertiary Education,No,0.93594,3767,4054,0.92840,0.94347
2021,Direct migration background,No answer / don't know,No,0.97732,437,437,0.96335,0.99130
2021,Direct migration background,Primary Level,No,0.97883,813,813,0.96893,0.98873
2021,Direct migration background,Lower Secondary Level,No,0.95957,730,730,0.94527,0.97387
2021,Direct migration background,Upper Secondary Level,Yes,0.06243,42,1235,0.04893,0.07593
2021,Direct migration background,Upper Secondary Level,No,0.93757,1193,1235,0.92407,0.95107
2021,Direct migration background,Post-secondary Non-tertiary Level,No,0.97526,440,440,0.96073,0.98979
2021,Direct migration background,First Stage of Tertiary Education,No,0.91495,50,50,0.83684,0.99306
2021,Direct migration background,Second Stage of Tertiary Education,Yes,0.05499,31,1373,0.04293,0.06705
2021,Direct migration background,Second Stage of Tertiary Education,No,0.94501,1342,1373,0.93295,0.95707
2021,Indirect migration background,Lower Secondary Level,No,0.98332,116,116,0.95992,1.00673
2021,Indirect migration background,Upper Secondary Level,No,0.94314,371,371,0.91955,0.96674
2021,Indirect migration background,Post-secondary Non-tertiary Level,No,0.99843,91,91,0.99023,1.00662
2021,Indirect migration background,Second Stage of Tertiary Education,No,0.99443,206,206,0.98423,1.00462
