"ple0015","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2010","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","Realschule","kein Migrationshintergrund","","","",""
"Nein","2010","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","(noch) kein Abschluss","kein Migrationshintergrund","12","","",""
"Ja","2011","(noch) kein Abschluss","direkter Migrationshintergrund","4","0.0540813108393301","0.0154969213128163","0.0926657003658439"
"Ja","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","Hauptschule","kein Migrationshintergrund","361","0.0604941843877876","0.0544879098316652","0.0665004589439101"
"Ja","2011","Hauptschule","direkter Migrationshintergrund","34","0.0396354680470739","0.026817678420062","0.0524532576740857"
"Ja","2011","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Ja","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","Realschule","kein Migrationshintergrund","202","","",""
"Ja","2011","Realschule","direkter Migrationshintergrund","6","0.0242235508017526","0.0011802810404594","0.0472668205630457"
"Ja","2011","Realschule","indirekter Migrationshintergrund","5","0.0369226336994505","0.0100386196901059","0.0638066477087952"
"Ja","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","(Fach-)Abitur","kein Migrationshintergrund","59","0.0312492560137296","0.0234361005370794","0.0390624114903799"
"Ja","2011","(Fach-)Abitur","direkter Migrationshintergrund","13","","",""
"Ja","2011","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Ja","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","AkademikerIn","kein Migrationshintergrund","219","","",""
"Ja","2011","AkademikerIn","direkter Migrationshintergrund","17","","",""
"Ja","2011","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Ja","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","(noch) kein Abschluss","kein Migrationshintergrund","350","0.965394130195913","0.946565400643885","0.98422285974794"
"Nein","2011","(noch) kein Abschluss","direkter Migrationshintergrund","128","","",""
"Nein","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","66","0.99024640373336","0.966714085437788","1.01377872202893"
"Nein","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","Hauptschule","kein Migrationshintergrund","5691","0.939505815612212","0.93349954105609","0.945512090168335"
"Nein","2011","Hauptschule","direkter Migrationshintergrund","856","0.960364531952926","0.947546742325914","0.973182321579938"
"Nein","2011","Hauptschule","indirekter Migrationshintergrund","206","","",""
"Nein","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","Realschule","kein Migrationshintergrund","4953","0.953959927194831","0.948238994704001","0.95968085968566"
"Nein","2011","Realschule","direkter Migrationshintergrund","165","","",""
"Nein","2011","Realschule","indirekter Migrationshintergrund","184","","",""
"Nein","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","(Fach-)Abitur","kein Migrationshintergrund","1846","","",""
"Nein","2011","(Fach-)Abitur","direkter Migrationshintergrund","380","0.974680353264644","0.959148912564314","0.990211793964975"
"Nein","2011","(Fach-)Abitur","indirekter Migrationshintergrund","141","","",""
"Nein","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","AkademikerIn","kein Migrationshintergrund","3891","0.949494733813894","0.942799869300501","0.956189598327287"
"Nein","2011","AkademikerIn","direkter Migrationshintergrund","353","0.956850463308828","0.936146316752314","0.977554609865342"
"Nein","2011","AkademikerIn","indirekter Migrationshintergrund","106","","",""
"Nein","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","Realschule","kein Migrationshintergrund","","","",""
"Ja","2012","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","Realschule","kein Migrationshintergrund","","","",""
"Nein","2012","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","(noch) kein Abschluss","kein Migrationshintergrund","10","","",""
"Ja","2013","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Ja","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","Hauptschule","kein Migrationshintergrund","394","0.0777701754380253","0.0705710170966277","0.0849693337794229"
"Ja","2013","Hauptschule","direkter Migrationshintergrund","38","0.0607833774443127","0.0433187653089803","0.0782479895796452"
"Ja","2013","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Ja","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","Realschule","kein Migrationshintergrund","235","","",""
"Ja","2013","Realschule","direkter Migrationshintergrund","4","0.0209679235790686","-0.00243353989347348","0.0443693870516106"
"Ja","2013","Realschule","indirekter Migrationshintergrund","2","","",""
"Ja","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","(Fach-)Abitur","kein Migrationshintergrund","64","0.0360453339246384","0.0273194392909598","0.044771228558317"
"Ja","2013","(Fach-)Abitur","direkter Migrationshintergrund","8","0.0423885159162252","0.0209097898339118","0.0638672419985385"
"Ja","2013","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Ja","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","AkademikerIn","kein Migrationshintergrund","255","","",""
"Ja","2013","AkademikerIn","direkter Migrationshintergrund","19","","",""
"Ja","2013","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Ja","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","(noch) kein Abschluss","kein Migrationshintergrund","315","0.959567084049382","0.938152402869886","0.980981765228877"
"Nein","2013","(noch) kein Abschluss","direkter Migrationshintergrund","94","0.971553783321218","0.938298691213866","1.00480887542857"
"Nein","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","62","0.985546553310141","0.956075062814016","1.01501804380627"
"Nein","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","Hauptschule","kein Migrationshintergrund","4922","0.922229824561975","0.915030666220577","0.929428982903372"
"Nein","2013","Hauptschule","direkter Migrationshintergrund","681","0.939216622555687","0.921752010420355","0.95668123469102"
"Nein","2013","Hauptschule","indirekter Migrationshintergrund","180","","",""
"Nein","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","Realschule","kein Migrationshintergrund","4496","0.940762685736016","0.934035872986553","0.947489498485478"
"Nein","2013","Realschule","direkter Migrationshintergrund","140","","",""
"Nein","2013","Realschule","indirekter Migrationshintergrund","163","","",""
"Nein","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","(Fach-)Abitur","kein Migrationshintergrund","1689","","",""
"Nein","2013","(Fach-)Abitur","direkter Migrationshintergrund","330","0.957611484083775","0.936132758001461","0.979090210166088"
"Nein","2013","(Fach-)Abitur","indirekter Migrationshintergrund","123","","",""
"Nein","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","AkademikerIn","kein Migrationshintergrund","3742","0.938073593378488","0.930601583930733","0.945545602826242"
"Nein","2013","AkademikerIn","direkter Migrationshintergrund","336","0.937101381231761","0.911846358846607","0.962356403616915"
"Nein","2013","AkademikerIn","indirekter Migrationshintergrund","112","","",""
"Nein","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","Realschule","kein Migrationshintergrund","","","",""
"Ja","2014","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","Realschule","kein Migrationshintergrund","","","",""
"Nein","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","(noch) kein Abschluss","kein Migrationshintergrund","12","","",""
"Ja","2015","(noch) kein Abschluss","direkter Migrationshintergrund","4","0.0177391485170569","0.00270142699406099","0.0327768700400527"
"Ja","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","Hauptschule","kein Migrationshintergrund","384","0.080369749650378","0.073132036285128","0.0876074630156279"
"Ja","2015","Hauptschule","direkter Migrationshintergrund","51","0.0373664931309329","0.0279338366017209","0.0467991496601449"
"Ja","2015","Hauptschule","indirekter Migrationshintergrund","6","0.0131867188963383","0.00195137512622636","0.0244220626664503"
"Ja","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","Realschule","kein Migrationshintergrund","275","","",""
"Ja","2015","Realschule","direkter Migrationshintergrund","9","0.0285774126715918","0.0110719327816736","0.0460828925615099"
"Ja","2015","Realschule","indirekter Migrationshintergrund","7","0.0231244656941441","0.00843214042959164","0.0378167909586966"
"Ja","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","(Fach-)Abitur","kein Migrationshintergrund","76","0.042298046580663","0.0341449473828786","0.0504511457784474"
"Ja","2015","(Fach-)Abitur","direkter Migrationshintergrund","15","","",""
"Ja","2015","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Ja","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","AkademikerIn","kein Migrationshintergrund","274","","",""
"Ja","2015","AkademikerIn","direkter Migrationshintergrund","27","","",""
"Ja","2015","AkademikerIn","indirekter Migrationshintergrund","6","0.0192242238599558","0.0023708337461664","0.0360776139737452"
"Ja","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","(noch) kein Abschluss","kein Migrationshintergrund","381","0.961061328690751","0.941935602627257","0.980187054754246"
"Nein","2015","(noch) kein Abschluss","direkter Migrationshintergrund","292","","",""
"Nein","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","126","","",""
"Nein","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","Hauptschule","kein Migrationshintergrund","5036","0.919630250349622","0.912392536984372","0.926867963714872"
"Nein","2015","Hauptschule","direkter Migrationshintergrund","1502","","",""
"Nein","2015","Hauptschule","indirekter Migrationshintergrund","390","0.986813281103662","0.97557793733355","0.998048624873774"
"Nein","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","Realschule","kein Migrationshintergrund","5474","0.939662583888313","0.933507538528985","0.945817629247642"
"Nein","2015","Realschule","direkter Migrationshintergrund","339","0.971422587328408","0.95391710743849","0.988928067218326"
"Nein","2015","Realschule","indirekter Migrationshintergrund","395","0.976875534305856","0.962183209041303","0.991567859570408"
"Nein","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","(Fach-)Abitur","kein Migrationshintergrund","2265","","",""
"Nein","2015","(Fach-)Abitur","direkter Migrationshintergrund","982","0.978989930165925","0.970087606661943","0.987892253669906"
"Nein","2015","(Fach-)Abitur","indirekter Migrationshintergrund","313","0.999270571703797","0.996284390763874","1.00225675264372"
"Nein","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","AkademikerIn","kein Migrationshintergrund","4370","0.939542358056803","0.932687700396991","0.946397015716615"
"Nein","2015","AkademikerIn","direkter Migrationshintergrund","947","0.957589697893835","0.944933768939098","0.970245626848571"
"Nein","2015","AkademikerIn","indirekter Migrationshintergrund","249","","",""
"Nein","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","Realschule","kein Migrationshintergrund","","","",""
"Ja","2016","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","Realschule","kein Migrationshintergrund","","","",""
"Nein","2016","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","(noch) kein Abschluss","kein Migrationshintergrund","10","","",""
"Ja","2017","(noch) kein Abschluss","direkter Migrationshintergrund","6","0.0180406929071706","0.00370206989667544","0.0323793159176657"
"Ja","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ja","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","Hauptschule","kein Migrationshintergrund","396","0.0780527864436689","0.0708006219424623","0.0853049509448756"
"Ja","2017","Hauptschule","direkter Migrationshintergrund","41","0.0416103007063454","0.0316365335204278","0.0515840678922629"
"Ja","2017","Hauptschule","indirekter Migrationshintergrund","5","0.00678838820035897","-0.00155573773583614","0.0151325141365541"
"Ja","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","Realschule","kein Migrationshintergrund","306","0.0591515350543742","0.0532756205607395","0.0650274495480089"
"Ja","2017","Realschule","direkter Migrationshintergrund","9","0.0355368559749652","0.0157120928593698","0.0553616190905606"
"Ja","2017","Realschule","indirekter Migrationshintergrund","7","0.0223435546250872","0.00805473193986902","0.0366323773103054"
"Ja","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","(Fach-)Abitur","kein Migrationshintergrund","97","0.0426826261135922","0.0350195674874265","0.0503456847397578"
"Ja","2017","(Fach-)Abitur","direkter Migrationshintergrund","24","","",""
"Ja","2017","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Ja","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
