year,migback,quintil_oecd,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,No migration background,1st Quintile,No,0.76928,2883,3030,0.75428,0.78429
2015,No migration background,2nd Quintile,Yes,0.05300,208,3779,0.04585,0.06014
2015,No migration background,2nd Quintile,No,0.79292,3571,3779,0.78000,0.80584
2015,No migration background,3rd Quintile,Yes,0.05753,196,3758,0.05008,0.06497
2015,No migration background,3rd Quintile,No,0.79391,3562,3758,0.78098,0.80685
2015,No migration background,4th Quintile,Yes,0.04998,219,3990,0.04322,0.05674
2015,No migration background,4th Quintile,No,0.81805,3771,3990,0.80608,0.83003
2015,No migration background,5th Quintile,Yes,0.05220,254,4462,0.04567,0.05872
2015,No migration background,5th Quintile,No,0.84914,4208,4462,0.83863,0.85964
2015,Direct migration background,1st Quintile,Yes,0.03509,45,1575,0.02600,0.04418
2015,Direct migration background,1st Quintile,No,0.91571,1530,1575,0.90198,0.92943
2015,Direct migration background,2nd Quintile,No,0.95312,1106,1106,0.94066,0.96559
2015,Direct migration background,3rd Quintile,No,0.93644,788,788,0.91939,0.95348
2015,Direct migration background,4th Quintile,No,0.92593,493,493,0.90279,0.94907
2015,Direct migration background,5th Quintile,No,0.95128,440,440,0.93114,0.97142
2015,Indirect migration background,1st Quintile,No,0.41448,469,469,0.36985,0.45911
2015,Indirect migration background,2nd Quintile,No,0.47385,337,337,0.42046,0.52724
2015,Indirect migration background,3rd Quintile,No,0.50886,273,273,0.44945,0.56827
2015,Indirect migration background,4th Quintile,No,0.61155,253,253,0.55137,0.67173
2015,Indirect migration background,5th Quintile,No,0.64912,191,191,0.58126,0.71698
2017,No migration background,1st Quintile,Yes,0.05607,132,2640,0.04729,0.06484
2017,No migration background,1st Quintile,No,0.78103,2508,2640,0.76525,0.79680
2017,No migration background,2nd Quintile,Yes,0.06028,188,3313,0.05217,0.06838
2017,No migration background,2nd Quintile,No,0.78269,3125,3313,0.76864,0.79674
2017,No migration background,3rd Quintile,Yes,0.06455,217,3444,0.05634,0.07276
2017,No migration background,3rd Quintile,No,0.77949,3227,3444,0.76564,0.79334
2017,No migration background,4th Quintile,Yes,0.05348,210,3635,0.04617,0.06080
2017,No migration background,4th Quintile,No,0.83137,3425,3635,0.81920,0.84355
2017,No migration background,5th Quintile,Yes,0.05200,237,3921,0.04505,0.05895
2017,No migration background,5th Quintile,No,0.85061,3684,3921,0.83945,0.86177
2017,Direct migration background,1st Quintile,Yes,0.02967,46,1630,0.02143,0.03790
2017,Direct migration background,1st Quintile,No,0.82179,1584,1630,0.80320,0.84037
2017,Direct migration background,2nd Quintile,Yes,0.03174,31,1186,0.02176,0.04172
2017,Direct migration background,2nd Quintile,No,0.92858,1155,1186,0.91392,0.94324
2017,Direct migration background,3rd Quintile,No,0.95902,712,712,0.94444,0.97359
2017,Direct migration background,4th Quintile,No,0.92844,491,491,0.90561,0.95126
2017,Direct migration background,5th Quintile,No,0.94776,424,424,0.92655,0.96896
2017,Indirect migration background,1st Quintile,No,0.40112,443,443,0.35542,0.44681
2017,Indirect migration background,2nd Quintile,No,0.45262,289,289,0.39513,0.51011
2017,Indirect migration background,3rd Quintile,No,0.50146,247,247,0.43897,0.56394
2017,Indirect migration background,4th Quintile,No,0.63048,212,212,0.56535,0.69561
2017,Indirect migration background,5th Quintile,No,0.63833,191,191,0.57001,0.70665
2019,No migration background,1st Quintile,Yes,0.04764,128,2720,0.03963,0.05565
2019,No migration background,1st Quintile,No,0.79269,2592,2720,0.77746,0.80793
2019,No migration background,2nd Quintile,Yes,0.05927,207,3479,0.05142,0.06712
2019,No migration background,2nd Quintile,No,0.77902,3272,3479,0.76523,0.79281
2019,No migration background,3rd Quintile,Yes,0.06125,211,3489,0.05329,0.06920
2019,No migration background,3rd Quintile,No,0.78665,3278,3489,0.77305,0.80025
2019,No migration background,4th Quintile,Yes,0.05161,220,3647,0.04443,0.05879
2019,No migration background,4th Quintile,No,0.80829,3427,3647,0.79551,0.82107
2019,No migration background,5th Quintile,Yes,0.06436,302,4156,0.05690,0.07183
2019,No migration background,5th Quintile,No,0.84452,3854,4156,0.83350,0.85554
2019,Direct migration background,1st Quintile,Yes,0.02652,39,1310,0.01781,0.03522
2019,Direct migration background,1st Quintile,No,0.76144,1271,1310,0.73835,0.78452
2019,Direct migration background,2nd Quintile,Yes,0.03054,32,976,0.01974,0.04134
2019,Direct migration background,2nd Quintile,No,0.92765,944,976,0.91139,0.94391
2019,Direct migration background,3rd Quintile,No,0.93754,636,636,0.91872,0.95637
2019,Direct migration background,4th Quintile,No,0.94789,422,422,0.92666,0.96912
2019,Direct migration background,5th Quintile,No,0.92442,431,431,0.89944,0.94940
2019,Indirect migration background,1st Quintile,No,0.40723,412,412,0.35973,0.45473
2019,Indirect migration background,2nd Quintile,No,0.48119,310,310,0.42548,0.53690
2019,Indirect migration background,3rd Quintile,No,0.53553,277,277,0.47669,0.59437
2019,Indirect migration background,4th Quintile,No,0.60569,186,186,0.53527,0.67612
2019,Indirect migration background,5th Quintile,No,0.64577,207,207,0.58046,0.71109
2021,No migration background,1st Quintile,Yes,0.07248,132,1948,0.06096,0.08400
2021,No migration background,1st Quintile,No,0.78577,1816,1948,0.76754,0.80399
2021,No migration background,2nd Quintile,Yes,0.05611,158,2387,0.04687,0.06534
2021,No migration background,2nd Quintile,No,0.77160,2229,2387,0.75475,0.78844
2021,No migration background,3rd Quintile,Yes,0.06223,165,2447,0.05266,0.07180
2021,No migration background,3rd Quintile,No,0.75973,2282,2447,0.74280,0.77666
2021,No migration background,4th Quintile,Yes,0.06533,176,2629,0.05588,0.07478
2021,No migration background,4th Quintile,No,0.78987,2453,2629,0.77430,0.80545
2021,No migration background,5th Quintile,Yes,0.06344,269,3628,0.05550,0.07137
2021,No migration background,5th Quintile,No,0.81613,3359,3628,0.80352,0.82874
2021,Direct migration background,1st Quintile,Yes,0.04061,47,2588,0.03300,0.04822
2021,Direct migration background,1st Quintile,No,0.85224,2541,2588,0.83856,0.86591
2021,Direct migration background,2nd Quintile,No,0.90081,909,909,0.88137,0.92025
2021,Direct migration background,3rd Quintile,No,0.92342,515,515,0.90043,0.94641
2021,Direct migration background,4th Quintile,No,0.91648,389,389,0.88895,0.94401
2021,Direct migration background,5th Quintile,No,0.92326,416,416,0.89765,0.94887
2021,Indirect migration background,1st Quintile,No,0.35450,232,232,0.29281,0.41619
2021,Indirect migration background,2nd Quintile,No,0.44512,195,195,0.37518,0.51505
2021,Indirect migration background,3rd Quintile,No,0.49969,146,146,0.41831,0.58108
2021,Indirect migration background,4th Quintile,No,0.55615,148,148,0.47583,0.63646
2021,Indirect migration background,5th Quintile,No,0.63970,185,185,0.57033,0.70907
