year,age_gr,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,30-45 y.,Less important,0.33702,2859,9059,0.32729,0.34676
2012,30-45 y.,Unimportant,0.13685,1032,9059,0.12978,0.14393
2012,46-65 y.,Very important,0.17084,1726,9324,0.16320,0.17848
2012,46-65 y.,Important,0.34069,3339,9324,0.33107,0.35031
2012,46-65 y.,Less important,0.28700,2698,9324,0.27781,0.29618
2012,46-65 y.,Unimportant,0.19251,1561,9324,0.18451,0.20052
2012,66 and older,Very important,0.19634,1104,5112,0.18545,0.20723
2012,66 and older,Important,0.32818,1784,5112,0.31531,0.34105
2012,66 and older,Less important,0.19278,963,5112,0.18196,0.20359
2012,66 and older,Unimportant,0.25875,1261,5112,0.24675,0.27076
2016,17-29 y.,Very important,0.17600,861,3834,0.16394,0.18806
2016,17-29 y.,Important,0.30551,1319,3834,0.29093,0.32009
2016,17-29 y.,Less important,0.34162,1351,3834,0.32661,0.35664
2016,17-29 y.,Unimportant,0.08590,303,3834,0.07703,0.09477
2016,30-45 y.,Very important,0.19817,1608,7079,0.18888,0.20746
2016,30-45 y.,Important,0.33301,2566,7079,0.32203,0.34399
2016,30-45 y.,Less important,0.33775,2115,7079,0.32673,0.34877
2016,30-45 y.,Unimportant,0.12106,790,7079,0.11346,0.12866
2016,46-65 y.,Very important,0.18597,1669,8568,0.17773,0.19421
2016,46-65 y.,Important,0.33432,2975,8568,0.32433,0.34431
2016,46-65 y.,Less important,0.27895,2436,8568,0.26945,0.28844
2016,46-65 y.,Unimportant,0.19444,1488,8568,0.18606,0.20282
2016,66 and older,Very important,0.20024,956,4653,0.18874,0.21174
2016,66 and older,Important,0.34319,1663,4653,0.32954,0.35683
2016,66 and older,Less important,0.19371,915,4653,0.18235,0.20507
2016,66 and older,Unimportant,0.24339,1119,4653,0.23106,0.25572
2021,17-29 y.,Very important,0.17185,597,2697,0.15761,0.18609
2021,17-29 y.,Important,0.31082,866,2697,0.29335,0.32829
2021,17-29 y.,Less important,0.34834,1014,2697,0.33036,0.36633
2021,17-29 y.,Unimportant,0.07454,220,2697,0.06463,0.08446
2021,30-45 y.,Very important,0.18823,934,4141,0.17632,0.20014
2021,30-45 y.,Important,0.31890,1381,4141,0.30471,0.33310
2021,30-45 y.,Less important,0.34024,1354,4141,0.32581,0.35467
2021,30-45 y.,Unimportant,0.12956,472,4141,0.11933,0.13979
2021,46-65 y.,Very important,0.20205,1347,6764,0.19248,0.21162
2021,46-65 y.,Important,0.33925,2442,6764,0.32797,0.35054
2021,46-65 y.,Less important,0.28568,1919,6764,0.27491,0.29645
2021,46-65 y.,Unimportant,0.16029,1056,6764,0.15155,0.16904
2021,66 and older,Very important,0.19987,733,3497,0.18662,0.21313
2021,66 and older,Important,0.34499,1231,3497,0.32923,0.36074
2021,66 and older,Less important,0.21426,749,3497,0.20066,0.22786
2021,66 and older,Unimportant,0.21982,784,3497,0.20609,0.23354
