year,hhtyp,quintil_oecd_hh,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Couple with children,5th Quintile,Yes,0.85834,804,918,0.83577,0.88091
2005,Couple with children,5th Quintile,No,0.12688,114,918,0.10534,0.14843
2007,Single-person household,1st Quintile,Yes,0.39164,327,824,0.35829,0.42499
2007,Single-person household,1st Quintile,No,0.59337,497,824,0.55981,0.62693
2007,Single-person household,2nd Quintile,Yes,0.63804,380,587,0.59913,0.67695
2007,Single-person household,2nd Quintile,No,0.34859,207,587,0.31001,0.38717
2007,Single-person household,3rd Quintile,Yes,0.75390,417,554,0.71800,0.78980
2007,Single-person household,3rd Quintile,No,0.23731,137,554,0.20185,0.27277
2007,Single-person household,4th Quintile,Yes,0.75159,431,560,0.71577,0.78741
2007,Single-person household,4th Quintile,No,0.23319,129,560,0.19814,0.26825
2007,Single-person household,5th Quintile,Yes,0.86866,490,555,0.84054,0.89679
2007,Single-person household,5th Quintile,No,0.12409,65,555,0.09663,0.15154
2007,Couple without children,1st Quintile,Yes,0.48432,196,381,0.43407,0.53457
2007,Couple without children,1st Quintile,No,0.50378,185,381,0.45351,0.55405
2007,Couple without children,2nd Quintile,Yes,0.70175,460,627,0.66591,0.73759
2007,Couple without children,2nd Quintile,No,0.27897,167,627,0.24384,0.31410
2007,Couple without children,3rd Quintile,Yes,0.79607,573,720,0.76662,0.82552
2007,Couple without children,3rd Quintile,No,0.19713,147,720,0.16805,0.22621
2007,Couple without children,4th Quintile,Yes,0.79619,666,811,0.76844,0.82393
2007,Couple without children,4th Quintile,No,0.19474,145,811,0.16746,0.22201
2007,Couple without children,5th Quintile,Yes,0.89675,1207,1311,0.88027,0.91323
2007,Couple without children,5th Quintile,No,0.09584,104,1311,0.07990,0.11178
2007,Single parent,1st Quintile,Yes,0.17251,58,296,0.12940,0.21563
2007,Single parent,1st Quintile,No,0.82749,238,296,0.78437,0.87060
2007,Single parent,2nd Quintile,Yes,0.29992,43,140,0.22374,0.37610
2007,Single parent,2nd Quintile,No,0.69535,97,140,0.61883,0.77187
2007,Single parent,3rd Quintile,Yes,0.63340,77,128,0.54959,0.71721
2007,Single parent,3rd Quintile,No,0.36660,51,128,0.28279,0.45041
2007,Single parent,4th Quintile,Yes,0.76446,56,56,0.65231,0.87660
2007,Single parent,5th Quintile,Yes,0.86096,60,60,0.77267,0.94924
2007,Couple with children,1st Quintile,Yes,0.22440,98,410,0.18397,0.26483
2007,Couple with children,1st Quintile,No,0.76640,312,410,0.72540,0.80741
2007,Couple with children,2nd Quintile,Yes,0.48271,362,696,0.44556,0.51986
2007,Couple with children,2nd Quintile,No,0.50833,334,696,0.47116,0.54550
2007,Couple with children,3rd Quintile,Yes,0.64320,519,774,0.60942,0.67697
2007,Couple with children,3rd Quintile,No,0.34379,255,774,0.31031,0.37728
2007,Couple with children,4th Quintile,Yes,0.79704,677,822,0.76952,0.82455
2007,Couple with children,4th Quintile,No,0.19133,145,822,0.16442,0.21823
2007,Couple with children,5th Quintile,Yes,0.84660,737,848,0.82234,0.87087
2007,Couple with children,5th Quintile,No,0.14881,111,848,0.12484,0.17277
2011,Single-person household,1st Quintile,Yes,0.37425,418,1003,0.34429,0.40421
2011,Single-person household,1st Quintile,No,0.60114,585,1003,0.57082,0.63146
2011,Single-person household,2nd Quintile,Yes,0.68475,500,719,0.65076,0.71873
2011,Single-person household,2nd Quintile,No,0.30491,219,719,0.27124,0.33859
2011,Single-person household,3rd Quintile,Yes,0.74690,496,656,0.71360,0.78020
2011,Single-person household,3rd Quintile,No,0.24805,160,656,0.21497,0.28112
2011,Single-person household,4th Quintile,Yes,0.82919,444,545,0.79757,0.86082
2011,Single-person household,4th Quintile,No,0.16814,101,545,0.13671,0.19956
2011,Single-person household,5th Quintile,Yes,0.88290,500,560,0.85624,0.90955
2011,Single-person household,5th Quintile,No,0.11701,60,560,0.09036,0.14366
2011,Couple without children,1st Quintile,Yes,0.52153,264,469,0.47627,0.56678
2011,Couple without children,1st Quintile,No,0.46542,205,469,0.42022,0.51061
2011,Couple without children,2nd Quintile,Yes,0.76747,550,715,0.73649,0.79846
2011,Couple without children,2nd Quintile,No,0.22112,165,715,0.19068,0.25156
2011,Couple without children,3rd Quintile,Yes,0.81926,670,796,0.79251,0.84601
2011,Couple without children,3rd Quintile,No,0.16879,126,796,0.14275,0.19483
2011,Couple without children,4th Quintile,Yes,0.85895,832,949,0.83679,0.88111
2011,Couple without children,4th Quintile,No,0.12883,117,949,0.10750,0.15015
2011,Couple without children,5th Quintile,Yes,0.91058,1302,1410,0.89568,0.92548
2011,Couple without children,5th Quintile,No,0.08476,108,1410,0.07022,0.09930
2011,Single parent,1st Quintile,Yes,0.07579,66,321,0.04679,0.10479
2011,Single parent,1st Quintile,No,0.35274,255,321,0.30039,0.40510
2011,Single parent,2nd Quintile,Yes,0.18905,75,171,0.13019,0.24791
2011,Single parent,2nd Quintile,No,0.29857,96,171,0.22978,0.36737
2011,Single parent,3rd Quintile,Yes,0.39961,88,140,0.31818,0.48104
2011,Single parent,3rd Quintile,No,0.22122,52,140,0.15221,0.29022
2011,Single parent,4th Quintile,Yes,0.45158,65,65,0.32966,0.57351
2011,Single parent,5th Quintile,Yes,0.63446,52,52,0.50229,0.76664
2011,Couple with children,1st Quintile,Yes,0.16015,131,402,0.12425,0.19604
2011,Couple with children,1st Quintile,No,0.41139,271,402,0.36322,0.45955
2011,Couple with children,2nd Quintile,Yes,0.43896,350,583,0.39864,0.47928
2011,Couple with children,2nd Quintile,No,0.28340,233,583,0.24679,0.32001
2011,Couple with children,3rd Quintile,Yes,0.60162,548,732,0.56613,0.63711
2011,Couple with children,3rd Quintile,No,0.22053,184,732,0.19048,0.25059
2011,Couple with children,4th Quintile,Yes,0.73725,662,798,0.70669,0.76781
2011,Couple with children,4th Quintile,No,0.12705,136,798,0.10393,0.15017
2011,Couple with children,5th Quintile,Yes,0.77011,650,712,0.73918,0.80104
2011,Couple with children,5th Quintile,No,0.08577,62,712,0.06519,0.10636
2013,Single-person household,1st Quintile,Yes,0.35074,391,1053,0.32190,0.37958
2013,Single-person household,1st Quintile,No,0.62354,662,1053,0.59426,0.65282
2013,Single-person household,2nd Quintile,Yes,0.64992,530,811,0.61707,0.68277
2013,Single-person household,2nd Quintile,No,0.33774,281,811,0.30517,0.37031
2013,Single-person household,3rd Quintile,Yes,0.71874,479,661,0.68443,0.75304
2013,Single-person household,3rd Quintile,No,0.26795,182,661,0.23416,0.30174
2013,Single-person household,4th Quintile,Yes,0.83883,499,593,0.80921,0.86845
2013,Single-person household,4th Quintile,No,0.15289,94,593,0.12390,0.18188
2013,Single-person household,5th Quintile,Yes,0.87226,508,577,0.84500,0.89952
2013,Single-person household,5th Quintile,No,0.11387,69,577,0.08793,0.13982
2013,Couple without children,1st Quintile,Yes,0.50281,279,562,0.46144,0.54419
2013,Couple without children,1st Quintile,No,0.47169,283,562,0.43039,0.51300
2013,Couple without children,2nd Quintile,Yes,0.76972,585,751,0.73959,0.79985
2013,Couple without children,2nd Quintile,No,0.21959,166,751,0.18996,0.24921
2013,Couple without children,3rd Quintile,Yes,0.82312,730,867,0.79770,0.84853
2013,Couple without children,3rd Quintile,No,0.16652,137,867,0.14170,0.19133
2013,Couple without children,4th Quintile,Yes,0.87284,825,955,0.85170,0.89398
2013,Couple without children,4th Quintile,No,0.12038,130,955,0.09973,0.14103
2013,Couple without children,5th Quintile,Yes,0.91938,1336,1429,0.90526,0.93350
2013,Couple without children,5th Quintile,No,0.07389,93,1429,0.06032,0.08746
2013,Single parent,1st Quintile,Yes,0.10594,88,425,0.07665,0.13524
2013,Single parent,1st Quintile,No,0.46755,337,425,0.42006,0.51504
2013,Single parent,2nd Quintile,Yes,0.27065,98,235,0.21373,0.32758
2013,Single parent,2nd Quintile,No,0.32680,137,235,0.26671,0.38690
2013,Single parent,3rd Quintile,Yes,0.46590,107,160,0.38836,0.54343
2013,Single parent,3rd Quintile,No,0.23948,53,160,0.17314,0.30581
2013,Single parent,4th Quintile,Yes,0.48053,62,62,0.35515,0.60592
2013,Single parent,5th Quintile,Yes,0.66714,62,62,0.54888,0.78540
2013,Couple with children,1st Quintile,Yes,0.19205,222,829,0.16522,0.21888
2013,Couple with children,1st Quintile,No,0.56188,607,829,0.52808,0.59567
2013,Couple with children,2nd Quintile,Yes,0.46024,476,877,0.42723,0.49325
2013,Couple with children,2nd Quintile,No,0.30545,401,877,0.27494,0.33595
2013,Couple with children,3rd Quintile,Yes,0.62226,616,848,0.58961,0.65491
2013,Couple with children,3rd Quintile,No,0.22027,232,848,0.19236,0.24818
2013,Couple with children,4th Quintile,Yes,0.72340,722,865,0.69357,0.75323
2013,Couple with children,4th Quintile,No,0.15360,143,865,0.12956,0.17764
2013,Couple with children,5th Quintile,Yes,0.80348,688,742,0.77487,0.83209
2013,Couple with children,5th Quintile,No,0.06938,54,742,0.05109,0.08768
2013,Other Combinations,1st Quintile,Yes,0.34727,34,119,0.26136,0.43317
2013,Other Combinations,1st Quintile,No,0.60052,85,119,0.51214,0.68889
2013,Other Combinations,2nd Quintile,Yes,0.54102,43,83,0.43316,0.64888
2013,Other Combinations,2nd Quintile,No,0.44205,40,83,0.33456,0.54955
2013,Other Combinations,3rd Quintile,Yes,0.77952,37,37,0.64409,0.91495
2013,Other Combinations,4th Quintile,Yes,0.71308,38,38,0.56733,0.85883
2015,Single-person household,1st Quintile,Yes,0.39540,404,1043,0.36572,0.42509
2015,Single-person household,1st Quintile,No,0.59471,639,1043,0.56490,0.62452
2015,Single-person household,2nd Quintile,Yes,0.66420,526,808,0.63161,0.69678
2015,Single-person household,2nd Quintile,No,0.32420,282,808,0.29190,0.35649
2015,Single-person household,3rd Quintile,Yes,0.72504,477,649,0.69066,0.75942
2015,Single-person household,3rd Quintile,No,0.26846,172,649,0.23434,0.30259
2015,Single-person household,4th Quintile,Yes,0.81239,462,566,0.78020,0.84458
2015,Single-person household,4th Quintile,No,0.17251,104,566,0.14135,0.20366
2015,Single-person household,5th Quintile,Yes,0.91729,480,534,0.89390,0.94067
2015,Single-person household,5th Quintile,No,0.08247,54,534,0.05912,0.10583
2015,Couple without children,1st Quintile,Yes,0.53489,249,499,0.49108,0.57869
2015,Couple without children,1st Quintile,No,0.45328,250,499,0.40956,0.49700
2015,Couple without children,2nd Quintile,Yes,0.78544,603,783,0.75666,0.81421
2015,Couple without children,2nd Quintile,No,0.20378,180,783,0.17555,0.23201
2015,Couple without children,3rd Quintile,Yes,0.83274,664,804,0.80693,0.85855
2015,Couple without children,3rd Quintile,No,0.14998,140,804,0.12529,0.17468
2015,Couple without children,4th Quintile,Yes,0.86021,811,940,0.83803,0.88239
2015,Couple without children,4th Quintile,No,0.13851,129,940,0.11641,0.16060
2015,Couple without children,5th Quintile,Yes,0.92299,1240,1327,0.90864,0.93734
2015,Couple without children,5th Quintile,No,0.07586,87,1327,0.06161,0.09012
2015,Single parent,1st Quintile,Yes,0.25077,160,730,0.21930,0.28223
2015,Single parent,1st Quintile,No,0.73106,570,730,0.69887,0.76324
2015,Single parent,2nd Quintile,Yes,0.39737,178,436,0.35138,0.44335
2015,Single parent,2nd Quintile,No,0.60090,258,436,0.55488,0.64692
2015,Single parent,3rd Quintile,Yes,0.60159,163,265,0.54253,0.66065
2015,Single parent,3rd Quintile,No,0.39841,102,265,0.33935,0.45747
2015,Single parent,4th Quintile,Yes,0.75794,124,172,0.69374,0.82214
2015,Single parent,4th Quintile,No,0.23616,48,172,0.17250,0.29982
2015,Single parent,5th Quintile,Yes,0.87049,75,75,0.79398,0.94699
2015,Couple with children,1st Quintile,Yes,0.35996,341,1117,0.33180,0.38812
2015,Couple with children,1st Quintile,No,0.62958,776,1117,0.60124,0.65791
2015,Couple with children,2nd Quintile,Yes,0.59749,697,1234,0.57012,0.62486
2015,Couple with children,2nd Quintile,No,0.39486,537,1234,0.36758,0.42215
2015,Couple with children,3rd Quintile,Yes,0.73973,882,1204,0.71493,0.76452
2015,Couple with children,3rd Quintile,No,0.24872,322,1204,0.22429,0.27315
2015,Couple with children,4th Quintile,Yes,0.86155,925,1086,0.84100,0.88210
2015,Couple with children,4th Quintile,No,0.13469,161,1086,0.11438,0.15500
2015,Couple with children,5th Quintile,Yes,0.93174,920,984,0.91598,0.94751
2015,Couple with children,5th Quintile,No,0.06564,64,984,0.05016,0.08113
2015,Multi-generational household,1st Quintile,No,0.92849,38,38,0.84547,1.01152
2015,Other Combinations,1st Quintile,No,0.59923,55,55,0.46852,0.72994
2015,Other Combinations,2nd Quintile,Yes,0.69081,35,35,0.53546,0.84616
2016,Single-person household,1st Quintile,Yes,0.40238,440,1386,0.37655,0.42820
2016,Single-person household,1st Quintile,No,0.57756,946,1386,0.55155,0.60358
2016,Single-person household,2nd Quintile,Yes,0.69361,507,721,0.65994,0.72729
2016,Single-person household,2nd Quintile,No,0.29509,214,721,0.26178,0.32840
2016,Single-person household,3rd Quintile,Yes,0.81778,505,631,0.78763,0.84792
2016,Single-person household,3rd Quintile,No,0.17709,126,631,0.14728,0.20690
2016,Single-person household,4th Quintile,Yes,0.85735,471,553,0.82818,0.88653
2016,Single-person household,4th Quintile,No,0.13923,82,553,0.11035,0.16811
2016,Single-person household,5th Quintile,Yes,0.93456,448,480,0.91241,0.95670
2016,Single-person household,5th Quintile,No,0.06544,32,480,0.04330,0.08759
2016,Couple without children,1st Quintile,Yes,0.55063,229,489,0.50649,0.59476
2016,Couple without children,1st Quintile,No,0.44019,260,489,0.39615,0.48423
2016,Couple without children,2nd Quintile,Yes,0.77769,563,706,0.74699,0.80838
2016,Couple without children,2nd Quintile,No,0.21278,143,706,0.18256,0.24299
2016,Couple without children,3rd Quintile,Yes,0.87534,656,752,0.85171,0.89896
2016,Couple without children,3rd Quintile,No,0.11820,96,752,0.09511,0.14129
2016,Couple without children,4th Quintile,Yes,0.90359,826,921,0.88451,0.92266
2016,Couple without children,4th Quintile,No,0.08442,95,921,0.06646,0.10239
2016,Couple without children,5th Quintile,Yes,0.95749,1219,1263,0.94636,0.96863
2016,Couple without children,5th Quintile,No,0.04240,44,1263,0.03128,0.05351
2016,Single parent,1st Quintile,Yes,0.23551,167,830,0.20663,0.26440
2016,Single parent,1st Quintile,No,0.76158,663,830,0.73258,0.79059
2016,Single parent,2nd Quintile,Yes,0.50617,202,401,0.45717,0.55517
2016,Single parent,2nd Quintile,No,0.48554,199,401,0.43656,0.53452
2016,Single parent,3rd Quintile,Yes,0.70698,163,231,0.64815,0.76580
2016,Single parent,3rd Quintile,No,0.29302,68,231,0.23420,0.35185
2016,Single parent,4th Quintile,Yes,0.84816,126,126,0.78525,0.91107
2016,Single parent,5th Quintile,Yes,0.88161,75,75,0.80800,0.95522
2016,Couple with children,1st Quintile,Yes,0.34921,395,2115,0.32889,0.36953
2016,Couple with children,1st Quintile,No,0.64854,1720,2115,0.62819,0.66889
2016,Couple with children,2nd Quintile,Yes,0.66150,691,1108,0.63363,0.68938
2016,Couple with children,2nd Quintile,No,0.33748,417,1108,0.30962,0.36533
2016,Couple with children,3rd Quintile,Yes,0.83688,869,1054,0.81456,0.85919
2016,Couple with children,3rd Quintile,No,0.15482,185,1054,0.13298,0.17667
2016,Couple with children,4th Quintile,Yes,0.87816,880,990,0.85777,0.89855
2016,Couple with children,4th Quintile,No,0.11983,110,990,0.09959,0.14008
2016,Couple with children,5th Quintile,Yes,0.93796,849,901,0.92220,0.95372
2016,Couple with children,5th Quintile,No,0.06204,52,901,0.04628,0.07780
2016,Multi-generational household,1st Quintile,No,0.64079,66,66,0.52416,0.75743
2016,Other Combinations,1st Quintile,Yes,0.22939,37,244,0.17653,0.28226
2016,Other Combinations,1st Quintile,No,0.76559,207,244,0.71233,0.81885
2017,Single-person household,1st Quintile,Yes,0.44600,524,1546,0.42121,0.47079
2017,Single-person household,1st Quintile,No,0.54610,1022,1546,0.52128,0.57093
2017,Single-person household,2nd Quintile,Yes,0.68838,562,835,0.65695,0.71982
2017,Single-person household,2nd Quintile,No,0.30280,273,835,0.27162,0.33398
2017,Single-person household,3rd Quintile,Yes,0.83849,583,706,0.81133,0.86566
2017,Single-person household,3rd Quintile,No,0.15265,123,706,0.12610,0.17919
2017,Single-person household,4th Quintile,Yes,0.85311,523,601,0.82478,0.88143
2017,Single-person household,4th Quintile,No,0.14514,78,601,0.11695,0.17332
2017,Single-person household,5th Quintile,Yes,0.93620,516,560,0.91594,0.95646
2017,Single-person household,5th Quintile,No,0.06167,44,560,0.04173,0.08162
2017,Couple without children,1st Quintile,Yes,0.57971,263,547,0.53831,0.62112
2017,Couple without children,1st Quintile,No,0.41672,284,547,0.37537,0.45808
2017,Couple without children,2nd Quintile,Yes,0.80622,611,758,0.77806,0.83437
2017,Couple without children,2nd Quintile,No,0.17852,147,758,0.15124,0.20580
2017,Couple without children,3rd Quintile,Yes,0.87957,784,885,0.85811,0.90102
2017,Couple without children,3rd Quintile,No,0.11171,101,885,0.09094,0.13247
2017,Couple without children,4th Quintile,Yes,0.90399,977,1072,0.88635,0.92164
2017,Couple without children,4th Quintile,No,0.09333,95,1072,0.07591,0.11075
2017,Couple without children,5th Quintile,Yes,0.95908,1377,1423,0.94879,0.96938
2017,Couple without children,5th Quintile,No,0.03715,46,1423,0.02732,0.04698
2017,Single parent,1st Quintile,Yes,0.24601,188,852,0.21707,0.27494
2017,Single parent,1st Quintile,No,0.75399,664,852,0.72506,0.78293
2017,Single parent,2nd Quintile,Yes,0.53882,207,401,0.48997,0.58768
2017,Single parent,2nd Quintile,No,0.45774,194,401,0.40891,0.50656
2017,Single parent,3rd Quintile,Yes,0.70767,164,232,0.64901,0.76632
2017,Single parent,3rd Quintile,No,0.28485,68,232,0.22665,0.34305
2017,Single parent,4th Quintile,Yes,0.78230,133,167,0.71952,0.84508
2017,Single parent,4th Quintile,No,0.21535,34,167,0.15282,0.27789
2017,Single parent,5th Quintile,Yes,0.95972,96,96,0.92019,0.99926
2017,Couple with children,1st Quintile,Yes,0.36324,475,2264,0.34342,0.38305
2017,Couple with children,1st Quintile,No,0.63018,1789,2264,0.61028,0.65007
2017,Couple with children,2nd Quintile,Yes,0.66472,748,1235,0.63838,0.69106
2017,Couple with children,2nd Quintile,No,0.32836,487,1235,0.30216,0.35457
2017,Couple with children,3rd Quintile,Yes,0.84448,997,1200,0.82397,0.86500
2017,Couple with children,3rd Quintile,No,0.15309,203,1200,0.13271,0.17347
2017,Couple with children,4th Quintile,Yes,0.90052,1016,1118,0.88297,0.91808
2017,Couple with children,4th Quintile,No,0.08601,102,1118,0.06956,0.10245
2017,Couple with children,5th Quintile,Yes,0.96636,929,963,0.95497,0.97776
2017,Couple with children,5th Quintile,No,0.03107,34,963,0.02011,0.04204
2017,Multi-generational household,1st Quintile,No,0.72442,70,70,0.61899,0.82985
2017,Other Combinations,1st Quintile,Yes,0.30926,46,313,0.25797,0.36055
2017,Other Combinations,1st Quintile,No,0.65381,267,313,0.60101,0.70660
