year,hhtyp,sampreg,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Other Combinations,West,No,0.36398,208,325,0.31159,0.41637
2016,Other Combinations,East,No,0.43036,37,37,0.26862,0.59210
2017,Single-person household,West,Yes,0.73054,2076,3223,0.71522,0.74586
2017,Single-person household,West,No,0.26315,1147,3223,0.24794,0.27835
2017,Single-person household,East,Yes,0.64402,635,1045,0.61497,0.67306
2017,Single-person household,East,No,0.34936,410,1045,0.32044,0.37828
2017,Couple without children,West,Yes,0.87556,3039,3559,0.86471,0.88640
2017,Couple without children,West,No,0.12024,520,3559,0.10955,0.13092
2017,Couple without children,East,Yes,0.84557,974,1130,0.82450,0.86665
2017,Couple without children,East,No,0.13774,156,1130,0.11764,0.15784
2017,Single parent,West,Yes,0.50436,633,1380,0.47797,0.53074
2017,Single parent,West,No,0.49310,747,1380,0.46671,0.51949
2017,Single parent,East,Yes,0.51632,155,376,0.46574,0.56690
2017,Single parent,East,No,0.48276,221,376,0.43218,0.53334
2017,Couple with children,West,Yes,0.78133,3486,5667,0.77057,0.79209
2017,Couple with children,West,No,0.21450,2181,5667,0.20381,0.22518
2017,Couple with children,East,Yes,0.75851,683,1128,0.73353,0.78350
2017,Couple with children,East,No,0.22143,445,1128,0.19719,0.24568
2017,Multi-generational household,West,Yes,0.58971,53,134,0.50611,0.67331
2017,Multi-generational household,West,No,0.41014,81,134,0.32654,0.49373
2017,Other Combinations,West,Yes,0.62741,168,447,0.58254,0.67229
2017,Other Combinations,West,No,0.35402,279,447,0.30964,0.39840
2017,Other Combinations,East,No,0.30705,34,34,0.14966,0.46443
2018,Single-person household,West,Yes,0.72713,2103,3350,0.71204,0.74222
2018,Single-person household,West,No,0.26557,1247,3350,0.25061,0.28053
2018,Single-person household,East,Yes,0.65076,665,1087,0.62241,0.67911
2018,Single-person household,East,No,0.34492,422,1087,0.31665,0.37320
2018,Couple without children,West,Yes,0.86846,2928,3483,0.85723,0.87969
2018,Couple without children,West,No,0.12542,555,3483,0.11442,0.13642
2018,Couple without children,East,Yes,0.82444,953,1136,0.80231,0.84658
2018,Couple without children,East,No,0.17173,183,1136,0.14979,0.19367
2018,Single parent,West,Yes,0.52563,616,1361,0.49909,0.55217
2018,Single parent,West,No,0.46692,745,1361,0.44040,0.49343
2018,Single parent,East,Yes,0.54291,156,375,0.49242,0.59340
2018,Single parent,East,No,0.45709,219,375,0.40660,0.50758
2018,Couple with children,West,Yes,0.76926,3233,5351,0.75797,0.78055
2018,Couple with children,West,No,0.22765,2118,5351,0.21641,0.23888
2018,Couple with children,East,Yes,0.76002,665,1092,0.73468,0.78536
2018,Couple with children,East,No,0.22771,427,1092,0.20283,0.25260
2018,Multi-generational household,West,Yes,0.62773,59,133,0.54527,0.71020
2018,Multi-generational household,West,No,0.37218,74,133,0.28972,0.45464
2018,Other Combinations,West,Yes,0.76509,163,358,0.72111,0.80907
2018,Other Combinations,West,No,0.23403,195,358,0.19011,0.27795
2019,Single-person household,West,Yes,0.76635,2341,3086,0.75142,0.78129
2019,Single-person household,West,No,0.22095,745,3086,0.20631,0.23559
2019,Single-person household,East,Yes,0.66044,686,1005,0.63115,0.68974
2019,Single-person household,East,No,0.32986,319,1005,0.30077,0.35894
2019,Couple without children,West,Yes,0.89463,3457,3813,0.88488,0.90438
2019,Couple without children,West,No,0.09980,356,3813,0.09028,0.10931
2019,Couple without children,East,Yes,0.86371,1122,1257,0.84473,0.88268
2019,Couple without children,East,No,0.12981,135,1257,0.11122,0.14839
2019,Single parent,West,Yes,0.53845,624,1083,0.50875,0.56816
2019,Single parent,West,No,0.43925,459,1083,0.40968,0.46882
2019,Single parent,East,Yes,0.60849,179,322,0.55510,0.66189
2019,Single parent,East,No,0.37318,143,322,0.32027,0.42609
2019,Couple with children,West,Yes,0.80175,3447,4199,0.78969,0.81381
2019,Couple with children,West,No,0.18144,752,4199,0.16978,0.19310
2019,Couple with children,East,Yes,0.80338,762,939,0.77795,0.82882
2019,Couple with children,East,No,0.17705,177,939,0.15262,0.20148
2019,Multi-generational household,West,Yes,0.71392,51,51,0.58865,0.83919
2019,Other Combinations,West,Yes,0.74827,148,187,0.68590,0.81064
2019,Other Combinations,West,No,0.20639,39,187,0.14823,0.26456
2021,Single-person household,West,Yes,0.79287,2007,2744,0.77770,0.80804
2021,Single-person household,West,No,0.19762,737,2744,0.18272,0.21252
2021,Single-person household,East,Yes,0.75924,558,761,0.72884,0.78964
2021,Single-person household,East,No,0.23423,203,761,0.20412,0.26434
2021,Couple without children,West,Yes,0.91771,2387,2653,0.90725,0.92817
2021,Couple without children,West,No,0.07839,266,2653,0.06816,0.08862
2021,Couple without children,East,Yes,0.90730,738,823,0.88748,0.92713
2021,Couple without children,East,No,0.08247,85,823,0.06367,0.10128
2021,Single parent,West,Yes,0.58583,421,760,0.55078,0.62087
2021,Single parent,West,No,0.40699,339,760,0.37204,0.44194
2021,Single parent,East,Yes,0.59222,139,255,0.53178,0.65265
2021,Single parent,East,No,0.39852,116,255,0.33831,0.45873
2021,Couple with children,West,Yes,0.83457,2322,3334,0.82195,0.84718
2021,Couple with children,West,No,0.15784,1012,3334,0.14546,0.17022
2021,Couple with children,East,Yes,0.87078,491,653,0.84504,0.89653
2021,Couple with children,East,No,0.11427,162,653,0.08985,0.13869
2021,Multi-generational household,West,Yes,0.74865,41,41,0.61422,0.88308
2021,Other Combinations,West,Yes,0.76821,189,293,0.71981,0.81661
2021,Other Combinations,West,No,0.20260,104,293,0.15650,0.24870
2021,Other Combinations,East,Yes,0.75591,33,33,0.60709,0.90474
