year,hhtyp,regtyp,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Other Combinations,Rural regions,Yes,0.85386,54,116,0.78930,0.91842
2018,Other Combinations,Rural regions,No,0.14455,62,116,0.08028,0.20882
2019,Single-person household,Urban regions,Yes,0.75160,1984,2661,0.73518,0.76802
2019,Single-person household,Urban regions,No,0.23667,677,2661,0.22052,0.25282
2019,Single-person household,Rural regions,Yes,0.73569,896,1230,0.71104,0.76034
2019,Single-person household,Rural regions,No,0.25107,334,1230,0.22683,0.27532
2019,Couple without children,Urban regions,Yes,0.89584,2861,3147,0.88517,0.90652
2019,Couple without children,Urban regions,No,0.09889,286,3147,0.08845,0.10932
2019,Couple without children,Rural regions,Yes,0.87646,1610,1804,0.86127,0.89165
2019,Couple without children,Rural regions,No,0.11666,194,1804,0.10184,0.13148
2019,Single parent,Urban regions,Yes,0.53724,541,930,0.50517,0.56930
2019,Single parent,Urban regions,No,0.43885,389,930,0.40693,0.47076
2019,Single parent,Rural regions,Yes,0.57345,252,463,0.52835,0.61855
2019,Single parent,Rural regions,No,0.40927,211,463,0.36444,0.45411
2019,Couple with children,Urban regions,Yes,0.80268,2781,3363,0.78923,0.81613
2019,Couple with children,Urban regions,No,0.17885,582,3363,0.16590,0.19180
2019,Couple with children,Rural regions,Yes,0.80684,1405,1740,0.78828,0.82539
2019,Couple with children,Rural regions,No,0.17834,335,1740,0.16035,0.19633
2019,Multi-generational household,Urban regions,Yes,0.67648,41,41,0.53150,0.82146
2019,Other Combinations,Urban regions,Yes,0.70060,91,122,0.61899,0.78220
2019,Other Combinations,Urban regions,No,0.24566,31,122,0.16896,0.32237
2019,Other Combinations,Rural regions,Yes,0.78055,46,46,0.65962,0.90147
2021,Single-person household,Urban regions,Yes,0.79146,1823,2509,0.77556,0.80736
2021,Single-person household,Urban regions,No,0.19842,686,2509,0.18281,0.21402
2021,Single-person household,Rural regions,Yes,0.77496,741,995,0.74900,0.80093
2021,Single-person household,Rural regions,No,0.21870,254,995,0.19300,0.24439
2021,Couple without children,Urban regions,Yes,0.92008,2045,2266,0.90891,0.93125
2021,Couple without children,Urban regions,No,0.07521,221,2266,0.06435,0.08607
2021,Couple without children,Rural regions,Yes,0.90685,1080,1210,0.89047,0.92323
2021,Couple without children,Rural regions,No,0.08743,130,1210,0.07150,0.10335
2021,Single parent,Urban regions,Yes,0.54026,357,681,0.50280,0.57772
2021,Single parent,Urban regions,No,0.45739,324,681,0.41995,0.49484
2021,Single parent,Rural regions,Yes,0.67155,203,334,0.62111,0.72200
2021,Single parent,Rural regions,No,0.31135,131,334,0.26162,0.36109
2021,Couple with children,Urban regions,Yes,0.84303,1892,2755,0.82945,0.85662
2021,Couple with children,Urban regions,No,0.15471,863,2755,0.14120,0.16821
2021,Couple with children,Rural regions,Yes,0.83225,921,1232,0.81138,0.85313
2021,Couple with children,Rural regions,No,0.14534,311,1232,0.12565,0.16503
2021,Multi-generational household,Urban regions,Yes,0.70336,33,33,0.54510,0.86163
2021,Other Combinations,Urban regions,Yes,0.72268,156,252,0.66730,0.77806
2021,Other Combinations,Urban regions,No,0.24472,96,252,0.19153,0.29790
2021,Other Combinations,Rural regions,Yes,0.87234,66,66,0.79121,0.95347
