year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2007,Rural regions,6999,0.59012,0.54196,0.63827,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,Urban regions,,,,,,,,,,,,
2008,Rural regions,,,,,,,,,,,,
2009,Urban regions,11681,0.51739,0.48417,0.55062,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Rural regions,6272,0.51522,0.46832,0.56212,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,Urban regions,,,,,,,,,,,,
2010,Rural regions,,,,,,,,,,,,
2011,Urban regions,18139,0.54816,0.52076,0.57556,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Rural regions,10117,0.63395,0.59295,0.67496,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,Urban regions,,,,,,,,,,,,
2012,Rural regions,,,,,,,,,,,,
2013,Urban regions,16272,0.55040,0.52198,0.57883,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Rural regions,9307,0.65076,0.60785,0.69367,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2014,Urban regions,,,,,,,,,,,,
2014,Rural regions,,,,,,,,,,,,
2015,Urban regions,16151,0.54168,0.51307,0.57028,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Rural regions,8811,0.61547,0.57350,0.65744,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,Urban regions,,,,,,,,,,,,
2016,Rural regions,,,,,,,,,,,,
2017,Urban regions,17020,0.56786,0.53933,0.59640,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Rural regions,9292,0.60382,0.56307,0.64457,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2018,Urban regions,,,,,,,,,,,,
2018,Rural regions,,,,,,,,,,,,
2019,No answer / don't know,547,1.08487,0.85779,1.31194,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Urban regions,16332,0.56300,0.53354,0.59245,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Rural regions,8755,0.62746,0.58427,0.67065,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2020,Urban regions,,,,,,,,,,,,
2020,Rural regions,,,,,,,,,,,,
2021,No answer / don't know,,,,,,,,,,,,
2021,Urban regions,13118,0.57840,0.54539,0.61140,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Rural regions,6208,0.68430,0.63038,0.73822,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,Urban regions,,,,,,,,,,,,
2022,Rural regions,,,,,,,,,,,,
