year,age_gr,quintil_oecd,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,66 and older,3rd Quintile,Never,0.82460,167,167,0.76674,0.88245
1990,66 and older,4th Quintile,Never,0.84073,141,141,0.78011,0.90134
1990,66 and older,5th Quintile,Never,0.85743,134,134,0.79801,0.91685
1995,17-29 y.,1st Quintile,At least once per week,0.09104,60,754,0.07050,0.11159
1995,17-29 y.,1st Quintile,At least once per month,0.10788,79,754,0.08573,0.13004
1995,17-29 y.,1st Quintile,Seldom,0.26876,200,754,0.23710,0.30043
1995,17-29 y.,1st Quintile,Never,0.51996,415,754,0.48428,0.55565
1995,17-29 y.,2nd Quintile,At least once per week,0.06720,58,703,0.04868,0.08572
1995,17-29 y.,2nd Quintile,At least once per month,0.11757,86,703,0.09374,0.14139
1995,17-29 y.,2nd Quintile,Seldom,0.33438,224,703,0.29948,0.36928
1995,17-29 y.,2nd Quintile,Never,0.45433,335,703,0.41749,0.49116
1995,17-29 y.,3rd Quintile,At least once per week,0.09177,62,687,0.07016,0.11337
1995,17-29 y.,3rd Quintile,At least once per month,0.13147,90,687,0.10619,0.15676
1995,17-29 y.,3rd Quintile,Seldom,0.34036,238,687,0.30490,0.37582
1995,17-29 y.,3rd Quintile,Never,0.42091,297,687,0.38396,0.45785
1995,17-29 y.,4th Quintile,At least once per week,0.11232,72,677,0.08851,0.13612
1995,17-29 y.,4th Quintile,At least once per month,0.13909,98,677,0.11301,0.16518
1995,17-29 y.,4th Quintile,Seldom,0.40498,263,677,0.36797,0.44198
1995,17-29 y.,4th Quintile,Never,0.33319,244,677,0.29765,0.36872
1995,17-29 y.,5th Quintile,At least once per week,0.07393,37,486,0.05064,0.09721
1995,17-29 y.,5th Quintile,At least once per month,0.14318,63,486,0.11201,0.17436
1995,17-29 y.,5th Quintile,Seldom,0.37480,188,486,0.33172,0.41788
1995,17-29 y.,5th Quintile,Never,0.39251,198,486,0.34905,0.43597
1995,30-45 y.,1st Quintile,At least once per month,0.06292,46,806,0.04615,0.07970
1995,30-45 y.,1st Quintile,Seldom,0.26210,198,806,0.23172,0.29248
1995,30-45 y.,1st Quintile,Never,0.63326,562,806,0.59997,0.66656
1995,30-45 y.,2nd Quintile,At least once per week,0.05744,53,1009,0.04308,0.07181
1995,30-45 y.,2nd Quintile,At least once per month,0.08309,72,1009,0.06605,0.10013
1995,30-45 y.,2nd Quintile,Seldom,0.33342,286,1009,0.30432,0.36252
1995,30-45 y.,2nd Quintile,Never,0.52073,598,1009,0.48989,0.55157
1995,30-45 y.,3rd Quintile,At least once per week,0.03912,33,945,0.02676,0.05149
1995,30-45 y.,3rd Quintile,At least once per month,0.08989,80,945,0.07165,0.10814
1995,30-45 y.,3rd Quintile,Seldom,0.34166,309,945,0.31141,0.37192
1995,30-45 y.,3rd Quintile,Never,0.51873,523,945,0.48686,0.55061
1995,30-45 y.,4th Quintile,At least once per week,0.06750,52,829,0.05041,0.08459
1995,30-45 y.,4th Quintile,At least once per month,0.08039,77,829,0.06187,0.09891
1995,30-45 y.,4th Quintile,Seldom,0.33739,269,829,0.30519,0.36960
1995,30-45 y.,4th Quintile,Never,0.50740,431,829,0.47335,0.54146
1995,30-45 y.,5th Quintile,At least once per week,0.04580,38,794,0.03125,0.06035
1995,30-45 y.,5th Quintile,At least once per month,0.08947,70,794,0.06960,0.10933
1995,30-45 y.,5th Quintile,Seldom,0.37574,290,794,0.34203,0.40945
1995,30-45 y.,5th Quintile,Never,0.48297,396,794,0.44819,0.51775
1995,46-65 y.,1st Quintile,Seldom,0.15913,89,601,0.12986,0.18840
1995,46-65 y.,1st Quintile,Never,0.75210,512,601,0.71755,0.78665
1995,46-65 y.,2nd Quintile,At least once per month,0.05873,39,699,0.04128,0.07617
1995,46-65 y.,2nd Quintile,Seldom,0.19151,137,699,0.16232,0.22070
1995,46-65 y.,2nd Quintile,Never,0.72070,523,699,0.68741,0.75398
1995,46-65 y.,3rd Quintile,At least once per week,0.06214,37,736,0.04469,0.07959
1995,46-65 y.,3rd Quintile,At least once per month,0.06671,46,736,0.04867,0.08475
1995,46-65 y.,3rd Quintile,Seldom,0.25914,187,736,0.22747,0.29082
1995,46-65 y.,3rd Quintile,Never,0.60836,466,736,0.57307,0.64365
1995,46-65 y.,4th Quintile,At least once per week,0.06283,49,881,0.04680,0.07886
1995,46-65 y.,4th Quintile,At least once per month,0.05659,58,881,0.04133,0.07186
1995,46-65 y.,4th Quintile,Seldom,0.27399,236,881,0.24453,0.30346
1995,46-65 y.,4th Quintile,Never,0.60011,538,881,0.56774,0.63248
1995,46-65 y.,5th Quintile,At least once per month,0.06332,63,931,0.04767,0.07897
1995,46-65 y.,5th Quintile,Seldom,0.31573,303,931,0.28586,0.34561
1995,46-65 y.,5th Quintile,Never,0.57972,565,931,0.54800,0.61145
1995,66 and older,1st Quintile,Never,0.87164,266,266,0.83136,0.91191
1995,66 and older,2nd Quintile,Seldom,0.08693,38,388,0.05886,0.11500
1995,66 and older,2nd Quintile,Never,0.85517,350,388,0.82011,0.89023
1995,66 and older,3rd Quintile,Seldom,0.09911,31,311,0.06585,0.13238
1995,66 and older,3rd Quintile,Never,0.85979,280,311,0.82114,0.89844
1995,66 and older,4th Quintile,Never,0.81792,225,225,0.76739,0.86846
1995,66 and older,5th Quintile,Never,0.82998,176,176,0.77432,0.88563
1998,17-29 y.,1st Quintile,At least once per week,0.08412,58,688,0.06336,0.10488
1998,17-29 y.,1st Quintile,At least once per month,0.10484,60,688,0.08194,0.12775
1998,17-29 y.,1st Quintile,Seldom,0.30807,208,688,0.27355,0.34260
1998,17-29 y.,1st Quintile,Never,0.49610,362,688,0.45871,0.53349
1998,17-29 y.,2nd Quintile,At least once per week,0.08799,58,641,0.06604,0.10994
1998,17-29 y.,2nd Quintile,At least once per month,0.10231,81,641,0.07883,0.12579
1998,17-29 y.,2nd Quintile,Seldom,0.37829,234,641,0.34072,0.41586
1998,17-29 y.,2nd Quintile,Never,0.41162,268,641,0.37349,0.44974
1998,17-29 y.,3rd Quintile,At least once per week,0.09289,46,540,0.06838,0.11740
1998,17-29 y.,3rd Quintile,At least once per month,0.11797,61,540,0.09073,0.14520
1998,17-29 y.,3rd Quintile,Seldom,0.42630,219,540,0.38455,0.46805
1998,17-29 y.,3rd Quintile,Never,0.35900,214,540,0.31850,0.39950
1998,17-29 y.,4th Quintile,At least once per week,0.09084,50,588,0.06759,0.11409
1998,17-29 y.,4th Quintile,At least once per month,0.12767,75,588,0.10067,0.15466
1998,17-29 y.,4th Quintile,Seldom,0.40132,234,588,0.36167,0.44097
1998,17-29 y.,4th Quintile,Never,0.36681,229,588,0.32783,0.40580
1998,17-29 y.,5th Quintile,At least once per week,0.10610,32,365,0.07446,0.13774
1998,17-29 y.,5th Quintile,At least once per month,0.17500,65,365,0.13596,0.21403
1998,17-29 y.,5th Quintile,Seldom,0.37868,144,365,0.32885,0.42851
1998,17-29 y.,5th Quintile,Never,0.31795,124,365,0.27011,0.36579
1998,30-45 y.,1st Quintile,At least once per week,0.05236,38,745,0.03635,0.06836
1998,30-45 y.,1st Quintile,At least once per month,0.08312,54,745,0.06328,0.10296
1998,30-45 y.,1st Quintile,Seldom,0.27950,208,745,0.24725,0.31175
1998,30-45 y.,1st Quintile,Never,0.57717,445,745,0.54168,0.61267
1998,30-45 y.,2nd Quintile,At least once per week,0.06568,58,941,0.04985,0.08152
1998,30-45 y.,2nd Quintile,At least once per month,0.07461,64,941,0.05781,0.09141
1998,30-45 y.,2nd Quintile,Seldom,0.33198,318,941,0.30187,0.36208
1998,30-45 y.,2nd Quintile,Never,0.52253,501,941,0.49060,0.55447
1998,30-45 y.,3rd Quintile,At least once per week,0.07086,43,892,0.05401,0.08770
1998,30-45 y.,3rd Quintile,At least once per month,0.10161,88,892,0.08177,0.12145
1998,30-45 y.,3rd Quintile,Seldom,0.37068,318,892,0.33897,0.40240
1998,30-45 y.,3rd Quintile,Never,0.45136,443,892,0.41868,0.48403
1998,30-45 y.,4th Quintile,At least once per week,0.06183,52,857,0.04570,0.07797
1998,30-45 y.,4th Quintile,At least once per month,0.08054,68,857,0.06231,0.09877
1998,30-45 y.,4th Quintile,Seldom,0.38031,326,857,0.34779,0.41283
1998,30-45 y.,4th Quintile,Never,0.46722,411,857,0.43380,0.50065
1998,30-45 y.,5th Quintile,At least once per month,0.07894,72,734,0.05942,0.09847
1998,30-45 y.,5th Quintile,Seldom,0.44446,316,734,0.40849,0.48043
1998,30-45 y.,5th Quintile,Never,0.42789,346,734,0.39207,0.46371
1998,46-65 y.,1st Quintile,Seldom,0.21083,109,535,0.17623,0.24543
1998,46-65 y.,1st Quintile,Never,0.69770,426,535,0.65875,0.73665
1998,46-65 y.,2nd Quintile,Seldom,0.23662,135,567,0.20161,0.27164
1998,46-65 y.,2nd Quintile,Never,0.68634,432,567,0.64811,0.72456
1998,46-65 y.,3rd Quintile,At least once per month,0.05835,38,706,0.04105,0.07566
1998,46-65 y.,3rd Quintile,Seldom,0.30751,208,706,0.27345,0.34158
1998,46-65 y.,3rd Quintile,Never,0.59364,460,706,0.55739,0.62990
1998,46-65 y.,4th Quintile,At least once per week,0.03803,31,857,0.02522,0.05084
1998,46-65 y.,4th Quintile,At least once per month,0.05601,55,857,0.04061,0.07142
1998,46-65 y.,4th Quintile,Seldom,0.33816,281,857,0.30647,0.36986
1998,46-65 y.,4th Quintile,Never,0.55487,490,857,0.52157,0.58816
1998,46-65 y.,5th Quintile,At least once per week,0.04629,39,909,0.03262,0.05995
1998,46-65 y.,5th Quintile,At least once per month,0.08394,62,909,0.06590,0.10197
1998,46-65 y.,5th Quintile,Seldom,0.31900,288,909,0.28869,0.34932
1998,46-65 y.,5th Quintile,Never,0.54072,520,909,0.50830,0.57313
1998,66 and older,1st Quintile,Never,0.85400,272,272,0.81196,0.89604
1998,66 and older,2nd Quintile,Seldom,0.08895,32,335,0.05842,0.11949
1998,66 and older,2nd Quintile,Never,0.85085,303,335,0.81265,0.88906
1998,66 and older,3rd Quintile,Seldom,0.12870,47,343,0.09321,0.16419
1998,66 and older,3rd Quintile,Never,0.79819,296,343,0.75565,0.84073
1998,66 and older,4th Quintile,Seldom,0.16020,44,259,0.11544,0.20496
1998,66 and older,4th Quintile,Never,0.79501,215,259,0.74575,0.84427
1998,66 and older,5th Quintile,Seldom,0.11741,33,213,0.07408,0.16074
1998,66 and older,5th Quintile,Never,0.79113,180,213,0.73641,0.84585
2003,17-29 y.,1st Quintile,At least once per week,0.04771,39,848,0.03336,0.06207
2003,17-29 y.,1st Quintile,At least once per month,0.10587,92,848,0.08515,0.12659
2003,17-29 y.,1st Quintile,Seldom,0.30156,254,848,0.27065,0.33247
2003,17-29 y.,1st Quintile,Never,0.52959,463,848,0.49597,0.56320
2003,17-29 y.,2nd Quintile,At least once per week,0.10252,74,768,0.08105,0.12399
2003,17-29 y.,2nd Quintile,At least once per month,0.11745,95,768,0.09466,0.14023
2003,17-29 y.,2nd Quintile,Seldom,0.30679,239,768,0.27415,0.33942
2003,17-29 y.,2nd Quintile,Never,0.46954,360,768,0.43422,0.50486
2003,17-29 y.,3rd Quintile,At least once per week,0.09619,69,747,0.07503,0.11735
2003,17-29 y.,3rd Quintile,At least once per month,0.13559,108,747,0.11102,0.16016
2003,17-29 y.,3rd Quintile,Seldom,0.36490,276,747,0.33035,0.39944
2003,17-29 y.,3rd Quintile,Never,0.38961,294,747,0.35462,0.42461
2003,17-29 y.,4th Quintile,At least once per week,0.09570,82,780,0.07504,0.11636
2003,17-29 y.,4th Quintile,At least once per month,0.15119,106,780,0.12603,0.17635
2003,17-29 y.,4th Quintile,Seldom,0.34869,301,780,0.31522,0.38215
2003,17-29 y.,4th Quintile,Never,0.37752,291,780,0.34347,0.41156
2003,17-29 y.,5th Quintile,At least once per week,0.09723,77,811,0.07683,0.11764
2003,17-29 y.,5th Quintile,At least once per month,0.17081,147,811,0.14489,0.19673
2003,17-29 y.,5th Quintile,Seldom,0.38620,320,811,0.35267,0.41973
2003,17-29 y.,5th Quintile,Never,0.33680,267,811,0.30425,0.36935
2003,30-45 y.,1st Quintile,At least once per week,0.04872,44,943,0.03498,0.06247
2003,30-45 y.,1st Quintile,At least once per month,0.05814,58,943,0.04320,0.07309
2003,30-45 y.,1st Quintile,Seldom,0.24288,232,943,0.21550,0.27026
2003,30-45 y.,1st Quintile,Never,0.63874,609,943,0.60806,0.66942
2003,30-45 y.,2nd Quintile,At least once per week,0.06665,88,1242,0.05277,0.08052
2003,30-45 y.,2nd Quintile,At least once per month,0.07677,91,1242,0.06196,0.09158
2003,30-45 y.,2nd Quintile,Seldom,0.29260,357,1242,0.26729,0.31791
2003,30-45 y.,2nd Quintile,Never,0.55437,706,1242,0.52672,0.58202
2003,30-45 y.,3rd Quintile,At least once per week,0.06437,90,1362,0.05133,0.07741
2003,30-45 y.,3rd Quintile,At least once per month,0.09110,126,1362,0.07581,0.10639
2003,30-45 y.,3rd Quintile,Seldom,0.37711,487,1362,0.35136,0.40286
2003,30-45 y.,3rd Quintile,Never,0.46117,659,1362,0.43468,0.48765
2003,30-45 y.,4th Quintile,At least once per week,0.05651,93,1481,0.04474,0.06827
2003,30-45 y.,4th Quintile,At least once per month,0.11751,160,1481,0.10111,0.13392
2003,30-45 y.,4th Quintile,Seldom,0.37736,550,1481,0.35266,0.40206
2003,30-45 y.,4th Quintile,Never,0.43931,678,1481,0.41403,0.46460
2003,30-45 y.,5th Quintile,At least once per week,0.05166,98,1852,0.04158,0.06175
2003,30-45 y.,5th Quintile,At least once per month,0.09949,183,1852,0.08585,0.11312
2003,30-45 y.,5th Quintile,Seldom,0.40350,732,1852,0.38115,0.42585
2003,30-45 y.,5th Quintile,Never,0.44043,839,1852,0.41781,0.46304
2003,46-65 y.,1st Quintile,Seldom,0.15845,139,824,0.13350,0.18340
2003,46-65 y.,1st Quintile,Never,0.76832,685,824,0.73949,0.79714
2003,46-65 y.,2nd Quintile,At least once per month,0.04335,49,929,0.03025,0.05646
2003,46-65 y.,2nd Quintile,Seldom,0.20788,187,929,0.18177,0.23398
2003,46-65 y.,2nd Quintile,Never,0.70323,693,929,0.67384,0.73262
2003,46-65 y.,3rd Quintile,At least once per week,0.03826,48,1221,0.02750,0.04902
2003,46-65 y.,3rd Quintile,At least once per month,0.06317,76,1221,0.04952,0.07682
2003,46-65 y.,3rd Quintile,Seldom,0.30066,347,1221,0.27493,0.32639
2003,46-65 y.,3rd Quintile,Never,0.58644,750,1221,0.55880,0.61407
2003,46-65 y.,4th Quintile,At least once per week,0.04147,61,1558,0.03156,0.05137
2003,46-65 y.,4th Quintile,At least once per month,0.08899,123,1558,0.07485,0.10314
2003,46-65 y.,4th Quintile,Seldom,0.30319,507,1558,0.28036,0.32602
2003,46-65 y.,4th Quintile,Never,0.55687,867,1558,0.53220,0.58155
2003,46-65 y.,5th Quintile,At least once per week,0.04052,122,2886,0.03332,0.04771
2003,46-65 y.,5th Quintile,At least once per month,0.07751,214,2886,0.06775,0.08726
2003,46-65 y.,5th Quintile,Seldom,0.35941,1051,2886,0.34190,0.37692
2003,46-65 y.,5th Quintile,Never,0.50877,1499,2886,0.49053,0.52702
2003,66 and older,1st Quintile,Seldom,0.09034,60,661,0.06847,0.11221
2003,66 and older,1st Quintile,Never,0.86813,601,661,0.84231,0.89394
2003,66 and older,2nd Quintile,Seldom,0.12391,110,834,0.10154,0.14629
2003,66 and older,2nd Quintile,Never,0.83164,724,834,0.80623,0.85705
2003,66 and older,3rd Quintile,Seldom,0.13468,114,715,0.10964,0.15972
2003,66 and older,3rd Quintile,Never,0.80533,601,715,0.77628,0.83437
2003,66 and older,4th Quintile,Seldom,0.20413,106,532,0.16985,0.23842
2003,66 and older,4th Quintile,Never,0.73646,426,532,0.69899,0.77393
2003,66 and older,5th Quintile,Seldom,0.20423,149,693,0.17420,0.23427
2003,66 and older,5th Quintile,Never,0.72722,544,693,0.69404,0.76041
2008,17-29 y.,1st Quintile,At least once per week,0.08011,58,773,0.06096,0.09926
2008,17-29 y.,1st Quintile,At least once per month,0.09364,67,773,0.07309,0.11419
2008,17-29 y.,1st Quintile,Seldom,0.22840,215,773,0.19879,0.25801
2008,17-29 y.,1st Quintile,Never,0.50711,433,773,0.47184,0.54237
2008,17-29 y.,2nd Quintile,At least once per week,0.08512,48,561,0.06201,0.10823
2008,17-29 y.,2nd Quintile,At least once per month,0.09960,58,561,0.07479,0.12440
2008,17-29 y.,2nd Quintile,Seldom,0.31456,185,561,0.27610,0.35302
2008,17-29 y.,2nd Quintile,Never,0.40448,270,561,0.36383,0.44513
2008,17-29 y.,3rd Quintile,At least once per week,0.08938,58,622,0.06694,0.11182
2008,17-29 y.,3rd Quintile,At least once per month,0.12505,83,622,0.09903,0.15106
2008,17-29 y.,3rd Quintile,Seldom,0.36878,234,622,0.33083,0.40672
2008,17-29 y.,3rd Quintile,Never,0.33328,247,622,0.29620,0.37035
2008,17-29 y.,4th Quintile,At least once per week,0.14292,77,601,0.11491,0.17092
2008,17-29 y.,4th Quintile,At least once per month,0.16708,85,601,0.13723,0.19693
2008,17-29 y.,4th Quintile,Seldom,0.33438,229,601,0.29663,0.37213
2008,17-29 y.,4th Quintile,Never,0.28313,210,601,0.24708,0.31918
2008,17-29 y.,5th Quintile,At least once per week,0.09637,62,549,0.07167,0.12108
2008,17-29 y.,5th Quintile,At least once per month,0.13764,98,549,0.10880,0.16649
2008,17-29 y.,5th Quintile,Seldom,0.41115,225,549,0.36996,0.45235
2008,17-29 y.,5th Quintile,Never,0.28099,164,549,0.24335,0.31862
2008,30-45 y.,1st Quintile,At least once per month,0.07721,52,697,0.05738,0.09704
2008,30-45 y.,1st Quintile,Seldom,0.29453,193,697,0.26066,0.32839
2008,30-45 y.,1st Quintile,Never,0.59083,452,697,0.55431,0.62736
2008,30-45 y.,2nd Quintile,At least once per week,0.06331,62,914,0.04751,0.07910
2008,30-45 y.,2nd Quintile,At least once per month,0.09394,82,914,0.07501,0.11286
2008,30-45 y.,2nd Quintile,Seldom,0.30953,285,914,0.27954,0.33952
2008,30-45 y.,2nd Quintile,Never,0.53261,485,914,0.50024,0.56497
2008,30-45 y.,3rd Quintile,At least once per week,0.06264,70,1084,0.04821,0.07707
2008,30-45 y.,3rd Quintile,At least once per month,0.12525,122,1084,0.10554,0.14497
2008,30-45 y.,3rd Quintile,Seldom,0.36447,362,1084,0.33580,0.39313
2008,30-45 y.,3rd Quintile,Never,0.44294,530,1084,0.41336,0.47253
2008,30-45 y.,4th Quintile,At least once per week,0.05870,72,1135,0.04502,0.07238
2008,30-45 y.,4th Quintile,At least once per month,0.09814,117,1135,0.08082,0.11546
2008,30-45 y.,4th Quintile,Seldom,0.37707,435,1135,0.34886,0.40528
2008,30-45 y.,4th Quintile,Never,0.46317,511,1135,0.43415,0.49220
2008,30-45 y.,5th Quintile,At least once per week,0.03863,59,1298,0.02814,0.04912
2008,30-45 y.,5th Quintile,At least once per month,0.12995,162,1298,0.11165,0.14825
2008,30-45 y.,5th Quintile,Seldom,0.42363,545,1298,0.39674,0.45053
2008,30-45 y.,5th Quintile,Never,0.40485,532,1298,0.37814,0.43157
2008,46-65 y.,1st Quintile,Seldom,0.16606,134,745,0.13932,0.19280
2008,46-65 y.,1st Quintile,Never,0.77200,611,745,0.74186,0.80215
2008,46-65 y.,2nd Quintile,At least once per month,0.06514,50,799,0.04802,0.08226
2008,46-65 y.,2nd Quintile,Seldom,0.22500,193,799,0.19603,0.25398
2008,46-65 y.,2nd Quintile,Never,0.67282,556,799,0.64027,0.70537
2008,46-65 y.,3rd Quintile,At least once per week,0.03623,37,1101,0.02519,0.04727
2008,46-65 y.,3rd Quintile,At least once per month,0.06793,68,1101,0.05306,0.08280
2008,46-65 y.,3rd Quintile,Seldom,0.29271,323,1101,0.26582,0.31959
2008,46-65 y.,3rd Quintile,Never,0.59695,673,1101,0.56796,0.62594
2008,46-65 y.,4th Quintile,At least once per week,0.04572,59,1474,0.03506,0.05639
2008,46-65 y.,4th Quintile,At least once per month,0.09656,139,1474,0.08148,0.11164
2008,46-65 y.,4th Quintile,Seldom,0.33304,507,1474,0.30897,0.35711
2008,46-65 y.,4th Quintile,Never,0.51248,769,1474,0.48696,0.53801
2008,46-65 y.,5th Quintile,At least once per week,0.03534,90,2463,0.02804,0.04263
2008,46-65 y.,5th Quintile,At least once per month,0.07808,220,2463,0.06748,0.08868
2008,46-65 y.,5th Quintile,Seldom,0.36114,878,2463,0.34216,0.38011
2008,46-65 y.,5th Quintile,Never,0.51998,1275,2463,0.50025,0.53972
2008,66 and older,1st Quintile,Seldom,0.10167,74,681,0.07896,0.12439
2008,66 and older,1st Quintile,Never,0.85272,607,681,0.82608,0.87936
2008,66 and older,2nd Quintile,At least once per month,0.03621,37,1013,0.02470,0.04772
2008,66 and older,2nd Quintile,Seldom,0.14730,173,1013,0.12547,0.16914
2008,66 and older,2nd Quintile,Never,0.79576,803,1013,0.77092,0.82060
2008,66 and older,3rd Quintile,At least once per month,0.04854,46,901,0.03450,0.06258
2008,66 and older,3rd Quintile,Seldom,0.15851,163,901,0.13465,0.18237
2008,66 and older,3rd Quintile,Never,0.75071,692,901,0.72244,0.77897
2008,66 and older,4th Quintile,Seldom,0.22086,161,660,0.18919,0.25254
2008,66 and older,4th Quintile,Never,0.70195,499,660,0.66703,0.73688
2008,66 and older,5th Quintile,At least once per month,0.06319,54,880,0.04711,0.07928
2008,66 and older,5th Quintile,Seldom,0.23958,224,880,0.21137,0.26780
2008,66 and older,5th Quintile,Never,0.66628,602,880,0.63511,0.69745
2013,17-29 y.,1st Quintile,At least once per week,0.06402,83,1098,0.04953,0.07851
2013,17-29 y.,1st Quintile,At least once per month,0.10890,111,1098,0.09047,0.12733
2013,17-29 y.,1st Quintile,Seldom,0.27738,312,1098,0.25089,0.30388
2013,17-29 y.,1st Quintile,Never,0.42954,592,1098,0.40024,0.45883
2013,17-29 y.,2nd Quintile,At least once per week,0.11586,74,779,0.09337,0.13835
2013,17-29 y.,2nd Quintile,At least once per month,0.11248,89,779,0.09028,0.13468
2013,17-29 y.,2nd Quintile,Seldom,0.26424,231,779,0.23326,0.29523
2013,17-29 y.,2nd Quintile,Never,0.36822,385,779,0.33433,0.40211
2013,17-29 y.,3rd Quintile,At least once per week,0.11371,84,656,0.08940,0.13802
2013,17-29 y.,3rd Quintile,At least once per month,0.17002,100,656,0.14125,0.19879
2013,17-29 y.,3rd Quintile,Seldom,0.30374,235,656,0.26852,0.33896
2013,17-29 y.,3rd Quintile,Never,0.32145,237,656,0.28569,0.35722
2013,17-29 y.,4th Quintile,At least once per week,0.16751,84,570,0.13682,0.19819
2013,17-29 y.,4th Quintile,At least once per month,0.17734,111,570,0.14596,0.20873
2013,17-29 y.,4th Quintile,Seldom,0.35157,213,570,0.31234,0.39080
2013,17-29 y.,4th Quintile,Never,0.22411,162,570,0.18985,0.25838
2013,17-29 y.,5th Quintile,At least once per week,0.14444,57,430,0.11117,0.17771
