"plb0219","year","quintil_oecd","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2008","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Nein, nie","2009","1 Einkommensschwächstes Quintil","männlich","311","0.63065468262999","0.588095162004416","0.673214203255565"
"Nein, nie","2009","1 Einkommensschwächstes Quintil","weiblich","375","0.6654095303759","0.626329457118167","0.704489603633633"
"Nein, nie","2009","2","männlich","538","0.598311316751821","0.565546535533971","0.631076097969671"
"Nein, nie","2009","2","weiblich","557","0.618125676813527","0.585748523745997","0.650502829881058"
"Nein, nie","2009","3","männlich","556","0.609278882607981","0.578220028593147","0.640337736622815"
"Nein, nie","2009","3","weiblich","601","0.685031187212748","0.654801517913791","0.715260856511704"
"Nein, nie","2009","4","männlich","737","0.56339195107704","0.536358591786153","0.590425310367927"
"Nein, nie","2009","4","weiblich","770","0.671630298251363","0.644405062140376","0.698855534362351"
"Nein, nie","2009","5 Einkommensstärkstes Quintil","männlich","673","0.417132043405033","0.391985418135887","0.442278668674179"
"Nein, nie","2009","5 Einkommensstärkstes Quintil","weiblich","750","0.583703943781791","0.556528789639205","0.610879097924378"
"Ja, jede Woche","2009","1 Einkommensschwächstes Quintil","männlich","55","0.097745888717243","0.0715581317883216","0.123933645646164"
"Ja, jede Woche","2009","1 Einkommensschwächstes Quintil","weiblich","44","0.0861590208983544","0.0629188257995517","0.109399215997157"
"Ja, jede Woche","2009","2","männlich","59","0.0811988659099185","0.0629437494263145","0.0994539823935225"
"Ja, jede Woche","2009","2","weiblich","50","0.0575600152476412","0.0420387421923078","0.0730812883029746"
"Ja, jede Woche","2009","3","männlich","58","0.0627287049920842","0.0472935945438772","0.0781638154402911"
"Ja, jede Woche","2009","3","weiblich","39","0.0484204841605865","0.0344509619135083","0.0623900064076647"
"Ja, jede Woche","2009","4","männlich","69","0.0520271541549085","0.0399222372438333","0.0641320710659837"
"Ja, jede Woche","2009","4","weiblich","54","0.0426733671784919","0.0309559065565219","0.0543908278004619"
"Ja, jede Woche","2009","5 Einkommensstärkstes Quintil","männlich","141","0.107946722753824","0.092121203421739","0.123772242085908"
"Ja, jede Woche","2009","5 Einkommensstärkstes Quintil","weiblich","118","0.08107199328286","0.0660249654769935","0.0961190210887265"
"Ja, alle 2 Wochen","2009","1 Einkommensschwächstes Quintil","männlich","38","0.0856161711796358","0.0609428969367358","0.110289445422536"
"Ja, alle 2 Wochen","2009","1 Einkommensschwächstes Quintil","weiblich","62","0.0925851901401028","0.0685787496594315","0.116591630620774"
"Ja, alle 2 Wochen","2009","2","männlich","56","0.0632171133537443","0.0469528023552567","0.079481424352232"
"Ja, alle 2 Wochen","2009","2","weiblich","98","0.0981143511132819","0.0782907731374119","0.117937929089152"
"Ja, alle 2 Wochen","2009","3","männlich","60","0.0555504062367511","0.0409697545934321","0.0701310578800701"
"Ja, alle 2 Wochen","2009","3","weiblich","104","0.115357432516061","0.094567592144039","0.136147272888082"
"Ja, alle 2 Wochen","2009","4","männlich","119","0.100082244046006","0.0837242985705225","0.11644018952149"
"Ja, alle 2 Wochen","2009","4","weiblich","98","0.087096964465393","0.0707499362980685","0.103443992632717"
"Ja, alle 2 Wochen","2009","5 Einkommensstärkstes Quintil","männlich","122","0.0927346662595481","0.0779420136462242","0.107527318872872"
"Ja, alle 2 Wochen","2009","5 Einkommensstärkstes Quintil","weiblich","88","0.0633095704968368","0.0498847873524657","0.0767343536412079"
"Ja, alle 3-4 Wochen","2009","1 Einkommensschwächstes Quintil","männlich","23","","",""
"Ja, alle 3-4 Wochen","2009","1 Einkommensschwächstes Quintil","weiblich","24","","",""
"Ja, alle 3-4 Wochen","2009","2","männlich","50","0.0526173876204422","0.0376954159430331","0.0675393592978513"
"Ja, alle 3-4 Wochen","2009","2","weiblich","46","0.0580674293158714","0.0424820906267743","0.0736527680049686"
"Ja, alle 3-4 Wochen","2009","3","männlich","60","0.0661851810674608","0.0503597815111856","0.082010580623736"
"Ja, alle 3-4 Wochen","2009","3","weiblich","44","0.058975420189104","0.0436440682525028","0.0743067721257051"
"Ja, alle 3-4 Wochen","2009","4","männlich","69","0.0543593631100013","0.0420013380409443","0.0667173881790583"
"Ja, alle 3-4 Wochen","2009","4","weiblich","48","0.0363970416731855","0.025540110588738","0.0472539727576331"
"Ja, alle 3-4 Wochen","2009","5 Einkommensstärkstes Quintil","männlich","116","0.0822382795487186","0.0682275799615033","0.0962489791359338"
"Ja, alle 3-4 Wochen","2009","5 Einkommensstärkstes Quintil","weiblich","69","0.0659768946033316","0.0522917528876727","0.0796620363189905"
"Seltener","2009","1 Einkommensschwächstes Quintil","männlich","67","0.120397659200859","0.0917006374795521","0.149094680922165"
"Seltener","2009","1 Einkommensschwächstes Quintil","weiblich","55","0.102197347814955","0.0771094465291109","0.127285249100798"
"Seltener","2009","2","männlich","157","0.204655316364074","0.177691083314576","0.231619549413571"
"Seltener","2009","2","weiblich","114","0.168132527509678","0.143209948607118","0.193055106412238"
"Seltener","2009","3","männlich","214","0.206256825095723","0.180500251480865","0.232013398710582"
"Seltener","2009","3","weiblich","119","0.0922154759215013","0.0733860213198407","0.111044930523162"
"Seltener","2009","4","männlich","299","0.230139287612044","0.207196283159408","0.253082292064681"
"Seltener","2009","4","weiblich","173","0.162202328431566","0.140831414637254","0.183573242225879"
"Seltener","2009","5 Einkommensstärkstes Quintil","männlich","425","0.299948288032876","0.276578966814332","0.323317609251421"
"Seltener","2009","5 Einkommensstärkstes Quintil","weiblich","239","0.205937597835181","0.183644537472798","0.228230658197563"
"Nein, nie","2010","1 Einkommensschwächstes Quintil","männlich","","","",""
"Nein, nie","2010","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Nein, nie","2010","2","männlich","","","",""
"Nein, nie","2010","2","weiblich","","","",""
"Nein, nie","2010","3","männlich","","","",""
"Nein, nie","2010","3","weiblich","","","",""
"Nein, nie","2010","4","männlich","","","",""
"Nein, nie","2010","4","weiblich","","","",""
"Nein, nie","2010","5 Einkommensstärkstes Quintil","männlich","","","",""
"Nein, nie","2010","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, jede Woche","2010","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, jede Woche","2010","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, jede Woche","2010","2","männlich","","","",""
"Ja, jede Woche","2010","2","weiblich","","","",""
"Ja, jede Woche","2010","3","männlich","","","",""
"Ja, jede Woche","2010","3","weiblich","","","",""
"Ja, jede Woche","2010","4","männlich","","","",""
"Ja, jede Woche","2010","4","weiblich","","","",""
"Ja, jede Woche","2010","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, jede Woche","2010","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2010","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2010","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2010","2","männlich","","","",""
"Ja, alle 2 Wochen","2010","2","weiblich","","","",""
"Ja, alle 2 Wochen","2010","3","männlich","","","",""
"Ja, alle 2 Wochen","2010","3","weiblich","","","",""
"Ja, alle 2 Wochen","2010","4","männlich","","","",""
"Ja, alle 2 Wochen","2010","4","weiblich","","","",""
"Ja, alle 2 Wochen","2010","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2010","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2010","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","2","männlich","","","",""
"Ja, alle 3-4 Wochen","2010","2","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","3","männlich","","","",""
"Ja, alle 3-4 Wochen","2010","3","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","4","männlich","","","",""
"Ja, alle 3-4 Wochen","2010","4","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2010","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Seltener","2010","1 Einkommensschwächstes Quintil","männlich","","","",""
"Seltener","2010","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Seltener","2010","2","männlich","","","",""
"Seltener","2010","2","weiblich","","","",""
"Seltener","2010","3","männlich","","","",""
"Seltener","2010","3","weiblich","","","",""
"Seltener","2010","4","männlich","","","",""
"Seltener","2010","4","weiblich","","","",""
"Seltener","2010","5 Einkommensstärkstes Quintil","männlich","","","",""
"Seltener","2010","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Nein, nie","2011","1 Einkommensschwächstes Quintil","männlich","572","0.638447857159953","0.607586044027712","0.669309670292193"
"Nein, nie","2011","1 Einkommensschwächstes Quintil","weiblich","709","0.689474747488013","0.661942550641516","0.717006944334511"
"Nein, nie","2011","2","männlich","1031","0.636505297821135","0.61320433829708","0.65980625734519"
"Nein, nie","2011","2","weiblich","1123","0.647087784435375","0.624351362711544","0.669824206159205"
"Nein, nie","2011","3","männlich","883","0.583221592358363","0.558549566367054","0.607893618349672"
"Nein, nie","2011","3","weiblich","1031","0.696971330309771","0.674099995648126","0.719842664971416"
"Nein, nie","2011","4","männlich","1068","0.546448502913707","0.524220770684331","0.568676235143083"
"Nein, nie","2011","4","weiblich","1227","0.647603683188436","0.626168399225519","0.669038967151352"
"Nein, nie","2011","5 Einkommensstärkstes Quintil","männlich","1079","0.496930798617718","0.476080510761526","0.517781086473909"
"Nein, nie","2011","5 Einkommensstärkstes Quintil","weiblich","1186","0.619378193304876","0.597904727847355","0.640851658762397"
"Ja, jede Woche","2011","1 Einkommensschwächstes Quintil","männlich","97","0.078403781265611","0.0611369717958928","0.0956705907353292"
"Ja, jede Woche","2011","1 Einkommensschwächstes Quintil","weiblich","96","0.0863213220495377","0.0696108388328574","0.103031805266218"
"Ja, jede Woche","2011","2","männlich","102","0.0638786673596815","0.0520327759806564","0.0757245587387066"
"Ja, jede Woche","2011","2","weiblich","80","0.0518184241645112","0.0412722478723516","0.0623646004566709"
"Ja, jede Woche","2011","3","männlich","96","0.0587477465386506","0.046980251281594","0.0705152417957073"
"Ja, jede Woche","2011","3","weiblich","91","0.0546162620199375","0.0433077036881136","0.0659248203517615"
"Ja, jede Woche","2011","4","männlich","132","0.070666517547973","0.059224572154374","0.082108462941572"
