"plb0219","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, jede Woche","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Ja, jede Woche","2005","Hauptschule","1 Einkommensschwächstes Quintil","36","0.0620095023122104","0.0418171853864698","0.082201819237951"
"Ja, jede Woche","2005","Hauptschule","2","43","0.0627738365607078","0.0457844089224552","0.0797632641989604"
"Ja, jede Woche","2005","Hauptschule","3","37","0.0650510515218604","0.0461502454481904","0.0839518575955303"
"Ja, jede Woche","2005","Hauptschule","4","26","","",""
"Ja, jede Woche","2005","Hauptschule","5 Einkommensstärkstes Quintil","21","","",""
"Ja, jede Woche","2005","Realschule","1 Einkommensschwächstes Quintil","30","0.0593262826814036","0.0384733229432196","0.0801792424195875"
"Ja, jede Woche","2005","Realschule","2","35","0.0568338306484471","0.0400958911703897","0.0735717701265044"
"Ja, jede Woche","2005","Realschule","3","33","0.0403149058342963","0.0264397892663773","0.0541900224022153"
"Ja, jede Woche","2005","Realschule","4","29","","",""
"Ja, jede Woche","2005","Realschule","5 Einkommensstärkstes Quintil","19","","",""
"Ja, jede Woche","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","12","","",""
"Ja, jede Woche","2005","(Fach-)Abitur","2","9","","",""
"Ja, jede Woche","2005","(Fach-)Abitur","3","10","","",""
"Ja, jede Woche","2005","(Fach-)Abitur","4","16","","",""
"Ja, jede Woche","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","14","","",""
"Ja, jede Woche","2005","AkademikerIn","1 Einkommensschwächstes Quintil","18","","",""
"Ja, jede Woche","2005","AkademikerIn","2","17","","",""
"Ja, jede Woche","2005","AkademikerIn","3","20","","",""
"Ja, jede Woche","2005","AkademikerIn","4","49","0.0668842271201615","0.0482032605077226","0.0855651937326004"
"Ja, jede Woche","2005","AkademikerIn","5 Einkommensstärkstes Quintil","147","0.120515606192687","0.103326266435356","0.137704945950018"
"Ja, alle 2 Wochen","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","4","","",""
"Ja, alle 2 Wochen","2005","(noch) kein Abschluss","2","1","","",""
"Ja, alle 2 Wochen","2005","(noch) kein Abschluss","3","1","","",""
"Ja, alle 2 Wochen","2005","(noch) kein Abschluss","4","2","","",""
"Ja, alle 2 Wochen","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Ja, alle 2 Wochen","2005","Hauptschule","1 Einkommensschwächstes Quintil","44","0.0665952564962416","0.0457208343713801","0.0874696786211031"
"Ja, alle 2 Wochen","2005","Hauptschule","2","64","0.0790503075672103","0.0601513893533989","0.0979492257810217"
"Ja, alle 2 Wochen","2005","Hauptschule","3","66","0.114291867892457","0.0899074609107435","0.138676274874171"
"Ja, alle 2 Wochen","2005","Hauptschule","4","39","0.0543729756543308","0.0366525456442264","0.0720934056644352"
"Ja, alle 2 Wochen","2005","Hauptschule","5 Einkommensstärkstes Quintil","31","0.119048915313242","0.0847268307735018","0.153370999852981"
"Ja, alle 2 Wochen","2005","Realschule","1 Einkommensschwächstes Quintil","54","0.10809048207754","0.080682392974229","0.135498571180851"
"Ja, alle 2 Wochen","2005","Realschule","2","85","0.118490730232759","0.0951260387249398","0.141855421740579"
"Ja, alle 2 Wochen","2005","Realschule","3","80","0.10627885378158","0.0845386360789216","0.128019071484238"
"Ja, alle 2 Wochen","2005","Realschule","4","68","0.109066803797182","0.0877048828838005","0.130428724710564"
"Ja, alle 2 Wochen","2005","Realschule","5 Einkommensstärkstes Quintil","54","0.0888372258939948","0.0664423982386705","0.111232053549319"
"Ja, alle 2 Wochen","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","20","","",""
"Ja, alle 2 Wochen","2005","(Fach-)Abitur","2","20","","",""
"Ja, alle 2 Wochen","2005","(Fach-)Abitur","3","22","","",""
"Ja, alle 2 Wochen","2005","(Fach-)Abitur","4","26","","",""
"Ja, alle 2 Wochen","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","17","","",""
"Ja, alle 2 Wochen","2005","AkademikerIn","1 Einkommensschwächstes Quintil","11","","",""
"Ja, alle 2 Wochen","2005","AkademikerIn","2","20","","",""
"Ja, alle 2 Wochen","2005","AkademikerIn","3","18","","",""
"Ja, alle 2 Wochen","2005","AkademikerIn","4","44","0.0875651591214213","0.0664285009842209","0.108701817258622"
"Ja, alle 2 Wochen","2005","AkademikerIn","5 Einkommensstärkstes Quintil","104","0.073691348637298","0.0598967333000689","0.0874859639745271"
"Ja, alle 3-4 Wochen","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Ja, alle 3-4 Wochen","2005","(noch) kein Abschluss","2","2","","",""
"Ja, alle 3-4 Wochen","2005","(noch) kein Abschluss","3","","","",""
"Ja, alle 3-4 Wochen","2005","(noch) kein Abschluss","4","","","",""
"Ja, alle 3-4 Wochen","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Ja, alle 3-4 Wochen","2005","Hauptschule","1 Einkommensschwächstes Quintil","24","","",""
"Ja, alle 3-4 Wochen","2005","Hauptschule","2","39","0.0584004737575591","0.0419753552849298","0.0748255922301884"
"Ja, alle 3-4 Wochen","2005","Hauptschule","3","26","","",""
"Ja, alle 3-4 Wochen","2005","Hauptschule","4","32","0.0519596754839458","0.0346148718093371","0.0693044791585546"
"Ja, alle 3-4 Wochen","2005","Hauptschule","5 Einkommensstärkstes Quintil","15","","",""
"Ja, alle 3-4 Wochen","2005","Realschule","1 Einkommensschwächstes Quintil","24","","",""
"Ja, alle 3-4 Wochen","2005","Realschule","2","33","0.0465465309832409","0.0313166035930431","0.0617764583734387"
"Ja, alle 3-4 Wochen","2005","Realschule","3","43","0.0607358151012247","0.0438875280066894","0.0775841021957601"
"Ja, alle 3-4 Wochen","2005","Realschule","4","42","0.0575986271113781","0.0416326515483572","0.0735646026743989"
"Ja, alle 3-4 Wochen","2005","Realschule","5 Einkommensstärkstes Quintil","33","0.060792015877164","0.0419834186410561","0.0796006131132718"
"Ja, alle 3-4 Wochen","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","8","","",""
"Ja, alle 3-4 Wochen","2005","(Fach-)Abitur","2","16","","",""
"Ja, alle 3-4 Wochen","2005","(Fach-)Abitur","3","15","","",""
"Ja, alle 3-4 Wochen","2005","(Fach-)Abitur","4","17","","",""
"Ja, alle 3-4 Wochen","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","18","","",""
"Ja, alle 3-4 Wochen","2005","AkademikerIn","1 Einkommensschwächstes Quintil","8","","",""
"Ja, alle 3-4 Wochen","2005","AkademikerIn","2","9","","",""
"Ja, alle 3-4 Wochen","2005","AkademikerIn","3","21","","",""
"Ja, alle 3-4 Wochen","2005","AkademikerIn","4","33","0.0402230739436535","0.0255306820589351","0.054915465828372"
"Ja, alle 3-4 Wochen","2005","AkademikerIn","5 Einkommensstärkstes Quintil","96","0.0813632542078246","0.066928494985258","0.0957980134303913"
"Seltener","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Seltener","2005","(noch) kein Abschluss","2","5","","",""
"Seltener","2005","(noch) kein Abschluss","3","1","","",""
"Seltener","2005","(noch) kein Abschluss","4","2","","",""
"Seltener","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Seltener","2005","Hauptschule","1 Einkommensschwächstes Quintil","69","0.123999930956402","0.0964055533062916","0.151594308606512"
"Seltener","2005","Hauptschule","2","110","0.143756907848253","0.11918266692481","0.168331148771696"
"Seltener","2005","Hauptschule","3","97","0.143988745985361","0.117081872992507","0.170895618978215"
"Seltener","2005","Hauptschule","4","82","0.140394670107333","0.113246058250356","0.16754328196431"
"Seltener","2005","Hauptschule","5 Einkommensstärkstes Quintil","66","0.137300104002177","0.10082468042319","0.173775527581165"
"Seltener","2005","Realschule","1 Einkommensschwächstes Quintil","83","0.156779831098629","0.124684621188149","0.188875041009108"
"Seltener","2005","Realschule","2","127","0.159136514641921","0.132690995963898","0.185582033319945"
"Seltener","2005","Realschule","3","131","0.171408842503054","0.144824483135249","0.19799320187086"
"Seltener","2005","Realschule","4","140","0.172739339446912","0.146834061719614","0.19864461717421"
"Seltener","2005","Realschule","5 Einkommensstärkstes Quintil","113","0.202619122568459","0.170979931616055","0.234258313520862"
"Seltener","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","30","0.162140568920846","0.108145636362851","0.216135501478842"
"Seltener","2005","(Fach-)Abitur","2","28","","",""
"Seltener","2005","(Fach-)Abitur","3","33","0.149205091690496","0.105560305390306","0.192849877990687"
"Seltener","2005","(Fach-)Abitur","4","70","0.197116696359585","0.155259390376889","0.23897400234228"
"Seltener","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","77","0.237552430783365","0.192644476181033","0.282460385385697"
"Seltener","2005","AkademikerIn","1 Einkommensschwächstes Quintil","32","0.253995176028603","0.184794577755978","0.323195774301229"
"Seltener","2005","AkademikerIn","2","52","0.199536127398818","0.150957744416848","0.248114510380787"
"Seltener","2005","AkademikerIn","3","80","0.270884591764104","0.224391885963891","0.317377297564316"
"Seltener","2005","AkademikerIn","4","166","0.243467671041048","0.211375128989641","0.275560213092456"
"Seltener","2005","AkademikerIn","5 Einkommensstärkstes Quintil","355","0.283288912163017","0.259498041707161","0.307079782618874"
"Nein, nie","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2006","(noch) kein Abschluss","2","","","",""
"Nein, nie","2006","(noch) kein Abschluss","3","","","",""
"Nein, nie","2006","(noch) kein Abschluss","4","","","",""
"Nein, nie","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2006","Hauptschule","2","","","",""
"Nein, nie","2006","Hauptschule","3","","","",""
"Nein, nie","2006","Hauptschule","4","","","",""
"Nein, nie","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2006","Realschule","2","","","",""
"Nein, nie","2006","Realschule","3","","","",""
"Nein, nie","2006","Realschule","4","","","",""
"Nein, nie","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2006","(Fach-)Abitur","2","","","",""
"Nein, nie","2006","(Fach-)Abitur","3","","","",""
"Nein, nie","2006","(Fach-)Abitur","4","","","",""
"Nein, nie","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2006","AkademikerIn","2","","","",""
"Nein, nie","2006","AkademikerIn","3","","","",""
"Nein, nie","2006","AkademikerIn","4","","","",""
"Nein, nie","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","2","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","3","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","4","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2006","Hauptschule","2","","","",""
"Ja, jede Woche","2006","Hauptschule","3","","","",""
"Ja, jede Woche","2006","Hauptschule","4","","","",""
"Ja, jede Woche","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2006","Realschule","2","","","",""
"Ja, jede Woche","2006","Realschule","3","","","",""
"Ja, jede Woche","2006","Realschule","4","","","",""
"Ja, jede Woche","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","2","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","3","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","4","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2006","AkademikerIn","2","","","",""
"Ja, jede Woche","2006","AkademikerIn","3","","","",""
"Ja, jede Woche","2006","AkademikerIn","4","","","",""
"Ja, jede Woche","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","2","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","3","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","4","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","2","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","3","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","4","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","Realschule","2","","","",""
"Ja, alle 2 Wochen","2006","Realschule","3","","","",""
"Ja, alle 2 Wochen","2006","Realschule","4","","","",""
"Ja, alle 2 Wochen","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","(Fach-)Abitur","2","","","",""
"Ja, alle 2 Wochen","2006","(Fach-)Abitur","3","","","",""
"Ja, alle 2 Wochen","2006","(Fach-)Abitur","4","","","",""
"Ja, alle 2 Wochen","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","AkademikerIn","2","","","",""
"Ja, alle 2 Wochen","2006","AkademikerIn","3","","","",""
"Ja, alle 2 Wochen","2006","AkademikerIn","4","","","",""
"Ja, alle 2 Wochen","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","(noch) kein Abschluss","2","","","",""
"Ja, alle 3-4 Wochen","2006","(noch) kein Abschluss","3","","","",""
"Ja, alle 3-4 Wochen","2006","(noch) kein Abschluss","4","","","",""
"Ja, alle 3-4 Wochen","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","Hauptschule","2","","","",""
"Ja, alle 3-4 Wochen","2006","Hauptschule","3","","","",""
"Ja, alle 3-4 Wochen","2006","Hauptschule","4","","","",""
"Ja, alle 3-4 Wochen","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","Realschule","2","","","",""
"Ja, alle 3-4 Wochen","2006","Realschule","3","","","",""
"Ja, alle 3-4 Wochen","2006","Realschule","4","","","",""
"Ja, alle 3-4 Wochen","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","(Fach-)Abitur","2","","","",""
"Ja, alle 3-4 Wochen","2006","(Fach-)Abitur","3","","","",""
"Ja, alle 3-4 Wochen","2006","(Fach-)Abitur","4","","","",""
"Ja, alle 3-4 Wochen","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","AkademikerIn","2","","","",""
"Ja, alle 3-4 Wochen","2006","AkademikerIn","3","","","",""
"Ja, alle 3-4 Wochen","2006","AkademikerIn","4","","","",""
"Ja, alle 3-4 Wochen","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","(noch) kein Abschluss","2","","","",""
"Seltener","2006","(noch) kein Abschluss","3","","","",""
"Seltener","2006","(noch) kein Abschluss","4","","","",""
"Seltener","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","Hauptschule","2","","","",""
"Seltener","2006","Hauptschule","3","","","",""
"Seltener","2006","Hauptschule","4","","","",""
"Seltener","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","Realschule","2","","","",""
"Seltener","2006","Realschule","3","","","",""
"Seltener","2006","Realschule","4","","","",""
"Seltener","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","(Fach-)Abitur","2","","","",""
"Seltener","2006","(Fach-)Abitur","3","","","",""
"Seltener","2006","(Fach-)Abitur","4","","","",""
"Seltener","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","AkademikerIn","2","","","",""
"Seltener","2006","AkademikerIn","3","","","",""
"Seltener","2006","AkademikerIn","4","","","",""
"Seltener","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","17","","",""
"Nein, nie","2007","(noch) kein Abschluss","2","19","","",""
"Nein, nie","2007","(noch) kein Abschluss","3","8","","",""
"Nein, nie","2007","(noch) kein Abschluss","4","9","","",""
"Nein, nie","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Nein, nie","2007","Hauptschule","1 Einkommensschwächstes Quintil","365","0.720164443957515","0.681393019080352","0.758935868834678"
"Nein, nie","2007","Hauptschule","2","518","0.688299195281071","0.655193953552147","0.721404437009994"
"Nein, nie","2007","Hauptschule","3","416","0.688236318904508","0.65189193175606","0.724580706052956"
"Nein, nie","2007","Hauptschule","4","460","0.684416691889171","0.649199693237705","0.719633690540638"
"Nein, nie","2007","Hauptschule","5 Einkommensstärkstes Quintil","202","0.552622549704432","0.499057015519201","0.606188083889664"
"Nein, nie","2007","Realschule","1 Einkommensschwächstes Quintil","276","0.610228807228856","0.564814002646141","0.65564361181157"
"Nein, nie","2007","Realschule","2","483","0.614047754869109","0.579927475831165","0.648168033907053"
"Nein, nie","2007","Realschule","3","483","0.595162584545474","0.560955348727143","0.629369820363806"
"Nein, nie","2007","Realschule","4","546","0.613402637810136","0.580837436145383","0.645967839474889"
"Nein, nie","2007","Realschule","5 Einkommensstärkstes Quintil","382","0.602193648458922","0.563289112178488","0.641098184739356"
"Nein, nie","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","108","0.643828263991792","0.569859238234452","0.717797289749133"
"Nein, nie","2007","(Fach-)Abitur","2","168","0.616246841700011","0.55897890435767","0.673514779042352"
"Nein, nie","2007","(Fach-)Abitur","3","185","0.67085000495353","0.616952792350554","0.724747217556506"
"Nein, nie","2007","(Fach-)Abitur","4","232","0.60504979651389","0.554831251031168","0.655268341996611"
"Nein, nie","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","208","0.592256869807179","0.539555338129073","0.644958401485285"
"Nein, nie","2007","AkademikerIn","1 Einkommensschwächstes Quintil","80","0.560208056525465","0.477691898166147","0.642724214884782"
"Nein, nie","2007","AkademikerIn","2","141","0.521882644712294","0.461626712586342","0.582138576838245"
"Nein, nie","2007","AkademikerIn","3","213","0.536640194948031","0.486700086384988","0.586580303511074"
"Nein, nie","2007","AkademikerIn","4","410","0.483018874691629","0.44681859340363","0.519219155979628"
"Nein, nie","2007","AkademikerIn","5 Einkommensstärkstes Quintil","660","0.451871453815622","0.426094876771794","0.477648030859449"
"Ja, jede Woche","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Ja, jede Woche","2007","(noch) kein Abschluss","2","1","","",""
"Ja, jede Woche","2007","(noch) kein Abschluss","3","1","","",""
"Ja, jede Woche","2007","(noch) kein Abschluss","4","1","","",""
"Ja, jede Woche","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2007","Hauptschule","1 Einkommensschwächstes Quintil","30","0.0583989800830815","0.0381463902221369","0.0786515699440261"
"Ja, jede Woche","2007","Hauptschule","2","41","0.0545454953576011","0.0383147324608595","0.0707762582543426"
"Ja, jede Woche","2007","Hauptschule","3","34","0.0459185242496457","0.0294959025423283","0.062341145956963"
"Ja, jede Woche","2007","Hauptschule","4","22","","",""
"Ja, jede Woche","2007","Hauptschule","5 Einkommensstärkstes Quintil","29","","",""
"Ja, jede Woche","2007","Realschule","1 Einkommensschwächstes Quintil","34","0.06789980377078","0.0444730675677047","0.0913265399738554"
"Ja, jede Woche","2007","Realschule","2","53","0.0759124136918436","0.0573490068561762","0.0944758205275109"
"Ja, jede Woche","2007","Realschule","3","32","0.0324894721337687","0.0201340090726558","0.0448449351948817"
"Ja, jede Woche","2007","Realschule","4","27","","",""
"Ja, jede Woche","2007","Realschule","5 Einkommensstärkstes Quintil","29","","",""
"Ja, jede Woche","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","11","","",""
"Ja, jede Woche","2007","(Fach-)Abitur","2","13","","",""
"Ja, jede Woche","2007","(Fach-)Abitur","3","20","","",""
"Ja, jede Woche","2007","(Fach-)Abitur","4","16","","",""
"Ja, jede Woche","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","19","","",""
"Ja, jede Woche","2007","AkademikerIn","1 Einkommensschwächstes Quintil","12","","",""
"Ja, jede Woche","2007","AkademikerIn","2","22","","",""
"Ja, jede Woche","2007","AkademikerIn","3","28","","",""
"Ja, jede Woche","2007","AkademikerIn","4","56","0.0719602299185418","0.0532395285480406","0.0906809312890431"
"Ja, jede Woche","2007","AkademikerIn","5 Einkommensstärkstes Quintil","180","0.12388581291074","0.106822328265229","0.140949297556251"
"Ja, alle 2 Wochen","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1","","",""
"Ja, alle 2 Wochen","2007","(noch) kein Abschluss","2","5","","",""
"Ja, alle 2 Wochen","2007","(noch) kein Abschluss","3","4","","",""
"Ja, alle 2 Wochen","2007","(noch) kein Abschluss","4","1","","",""
"Ja, alle 2 Wochen","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Ja, alle 2 Wochen","2007","Hauptschule","1 Einkommensschwächstes Quintil","39","0.0725803131447764","0.0501728830279552","0.0949877432615976"
"Ja, alle 2 Wochen","2007","Hauptschule","2","55","0.0647404482178521","0.047153394187854","0.0823275022478503"
"Ja, alle 2 Wochen","2007","Hauptschule","3","60","0.106392977679273","0.0822002094625284","0.130585745896017"
"Ja, alle 2 Wochen","2007","Hauptschule","4","46","0.0764935301444923","0.0563531642944034","0.0966338959945813"
"Ja, alle 2 Wochen","2007","Hauptschule","5 Einkommensstärkstes Quintil","20","","",""
"Ja, alle 2 Wochen","2007","Realschule","1 Einkommensschwächstes Quintil","42","0.100320975961121","0.0723449579000292","0.128296994022213"
"Ja, alle 2 Wochen","2007","Realschule","2","85","0.115728791017176","0.0933076265129209","0.13814995552143"
"Ja, alle 2 Wochen","2007","Realschule","3","93","0.129945742690882","0.106513489826543","0.153377995555221"
"Ja, alle 2 Wochen","2007","Realschule","4","83","0.098823384068374","0.0788667944414883","0.11877997369526"
"Ja, alle 2 Wochen","2007","Realschule","5 Einkommensstärkstes Quintil","43","0.0780120676563678","0.0566943937729044","0.0993297415398313"
"Ja, alle 2 Wochen","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","16","","",""
"Ja, alle 2 Wochen","2007","(Fach-)Abitur","2","25","","",""
"Ja, alle 2 Wochen","2007","(Fach-)Abitur","3","23","","",""
