"plb0219","year","age_gr","bildungsniveau","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Ja, alle 3-4 Wochen","2005","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2005","66 +","Hauptschule","","","",""
"Ja, alle 3-4 Wochen","2005","66 +","Realschule","","","",""
"Ja, alle 3-4 Wochen","2005","66 +","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2005","66 +","AkademikerIn","","","",""
"Seltener","2005","17-34","(noch) kein Abschluss","6","","",""
"Seltener","2005","17-34","Hauptschule","82","0.140896242329145","0.113488372613953","0.168304112044337"
"Seltener","2005","17-34","Realschule","147","0.140536008367187","0.119922855597687","0.161149161136687"
"Seltener","2005","17-34","(Fach-)Abitur","97","0.142182221854352","0.115167484682328","0.169196959026376"
"Seltener","2005","17-34","AkademikerIn","84","0.229914405414237","0.18991014762204","0.269918663206434"
"Seltener","2005","35-65","(noch) kein Abschluss","7","","",""
"Seltener","2005","35-65","Hauptschule","337","0.139954017544869","0.125725699580589","0.154182335509148"
"Seltener","2005","35-65","Realschule","446","0.188224552586526","0.172359558645535","0.204089546527516"
"Seltener","2005","35-65","(Fach-)Abitur","141","0.201215068131582","0.171951610392408","0.230478525870756"
"Seltener","2005","35-65","AkademikerIn","590","0.268347798959421","0.250413763341931","0.28628183457691"
"Seltener","2005","66 +","(noch) kein Abschluss","","","",""
"Seltener","2005","66 +","Hauptschule","5","","",""
"Seltener","2005","66 +","Realschule","1","","",""
"Seltener","2005","66 +","(Fach-)Abitur","","","",""
"Seltener","2005","66 +","AkademikerIn","11","","",""
"Nein, nie","2006","17-34","(noch) kein Abschluss","","","",""
"Nein, nie","2006","17-34","Hauptschule","","","",""
"Nein, nie","2006","17-34","Realschule","","","",""
"Nein, nie","2006","17-34","(Fach-)Abitur","","","",""
"Nein, nie","2006","17-34","AkademikerIn","","","",""
"Nein, nie","2006","35-65","(noch) kein Abschluss","","","",""
"Nein, nie","2006","35-65","Hauptschule","","","",""
"Nein, nie","2006","35-65","Realschule","","","",""
"Nein, nie","2006","35-65","(Fach-)Abitur","","","",""
"Nein, nie","2006","35-65","AkademikerIn","","","",""
"Nein, nie","2006","66 +","(noch) kein Abschluss","","","",""
"Nein, nie","2006","66 +","Hauptschule","","","",""
"Nein, nie","2006","66 +","Realschule","","","",""
"Nein, nie","2006","66 +","(Fach-)Abitur","","","",""
"Nein, nie","2006","66 +","AkademikerIn","","","",""
"Ja, jede Woche","2006","17-34","(noch) kein Abschluss","","","",""
"Ja, jede Woche","2006","17-34","Hauptschule","","","",""
"Ja, jede Woche","2006","17-34","Realschule","","","",""
"Ja, jede Woche","2006","17-34","(Fach-)Abitur","","","",""
"Ja, jede Woche","2006","17-34","AkademikerIn","","","",""
"Ja, jede Woche","2006","35-65","(noch) kein Abschluss","","","",""
"Ja, jede Woche","2006","35-65","Hauptschule","","","",""
"Ja, jede Woche","2006","35-65","Realschule","","","",""
"Ja, jede Woche","2006","35-65","(Fach-)Abitur","","","",""
"Ja, jede Woche","2006","35-65","AkademikerIn","","","",""
"Ja, jede Woche","2006","66 +","(noch) kein Abschluss","","","",""
"Ja, jede Woche","2006","66 +","Hauptschule","","","",""
"Ja, jede Woche","2006","66 +","Realschule","","","",""
"Ja, jede Woche","2006","66 +","(Fach-)Abitur","","","",""
"Ja, jede Woche","2006","66 +","AkademikerIn","","","",""
"Ja, alle 2 Wochen","2006","17-34","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2006","17-34","Hauptschule","","","",""
"Ja, alle 2 Wochen","2006","17-34","Realschule","","","",""
"Ja, alle 2 Wochen","2006","17-34","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2006","17-34","AkademikerIn","","","",""
"Ja, alle 2 Wochen","2006","35-65","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2006","35-65","Hauptschule","","","",""
"Ja, alle 2 Wochen","2006","35-65","Realschule","","","",""
"Ja, alle 2 Wochen","2006","35-65","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2006","35-65","AkademikerIn","","","",""
"Ja, alle 2 Wochen","2006","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2006","66 +","Hauptschule","","","",""
"Ja, alle 2 Wochen","2006","66 +","Realschule","","","",""
"Ja, alle 2 Wochen","2006","66 +","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2006","66 +","AkademikerIn","","","",""
"Ja, alle 3-4 Wochen","2006","17-34","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2006","17-34","Hauptschule","","","",""
"Ja, alle 3-4 Wochen","2006","17-34","Realschule","","","",""
"Ja, alle 3-4 Wochen","2006","17-34","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2006","17-34","AkademikerIn","","","",""
"Ja, alle 3-4 Wochen","2006","35-65","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2006","35-65","Hauptschule","","","",""
"Ja, alle 3-4 Wochen","2006","35-65","Realschule","","","",""
"Ja, alle 3-4 Wochen","2006","35-65","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2006","35-65","AkademikerIn","","","",""
"Ja, alle 3-4 Wochen","2006","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2006","66 +","Hauptschule","","","",""
"Ja, alle 3-4 Wochen","2006","66 +","Realschule","","","",""
"Ja, alle 3-4 Wochen","2006","66 +","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2006","66 +","AkademikerIn","","","",""
"Seltener","2006","17-34","(noch) kein Abschluss","","","",""
"Seltener","2006","17-34","Hauptschule","","","",""
"Seltener","2006","17-34","Realschule","","","",""
"Seltener","2006","17-34","(Fach-)Abitur","","","",""
"Seltener","2006","17-34","AkademikerIn","","","",""
"Seltener","2006","35-65","(noch) kein Abschluss","","","",""
"Seltener","2006","35-65","Hauptschule","","","",""
"Seltener","2006","35-65","Realschule","","","",""
"Seltener","2006","35-65","(Fach-)Abitur","","","",""
"Seltener","2006","35-65","AkademikerIn","","","",""
"Seltener","2006","66 +","(noch) kein Abschluss","","","",""
"Seltener","2006","66 +","Hauptschule","","","",""
"Seltener","2006","66 +","Realschule","","","",""
"Seltener","2006","66 +","(Fach-)Abitur","","","",""
"Seltener","2006","66 +","AkademikerIn","","","",""
"Nein, nie","2007","17-34","(noch) kein Abschluss","26","","",""
"Nein, nie","2007","17-34","Hauptschule","394","0.686954490000013","0.648984673104315","0.724924306895711"
"Nein, nie","2007","17-34","Realschule","624","0.62442379153336","0.593789966173218","0.655057616893501"
"Nein, nie","2007","17-34","(Fach-)Abitur","418","0.647899291208405","0.610779396533033","0.685019185883777"
"Nein, nie","2007","17-34","AkademikerIn","257","0.517035323517266","0.471468905004465","0.562601742030068"
"Nein, nie","2007","35-65","(noch) kein Abschluss","30","0.808426237378658","0.692144913571292","0.924707561186023"
"Nein, nie","2007","35-65","Hauptschule","1521","0.677343599852016","0.658044111615488","0.696643088088545"
"Nein, nie","2007","35-65","Realschule","1532","0.599957946658156","0.580753963535802","0.619161929780511"
"Nein, nie","2007","35-65","(Fach-)Abitur","481","0.605929554399027","0.571811600134064","0.640047508663991"
"Nein, nie","2007","35-65","AkademikerIn","1207","0.478102576446665","0.45817187661117","0.498033276282161"
"Nein, nie","2007","66 +","(noch) kein Abschluss","1","","",""
"Nein, nie","2007","66 +","Hauptschule","46","0.731360325096766","0.622765562771125","0.839955087422407"
"Nein, nie","2007","66 +","Realschule","14","","",""
"Nein, nie","2007","66 +","(Fach-)Abitur","2","","",""
"Nein, nie","2007","66 +","AkademikerIn","40","0.486973019539764","0.373852859174251","0.600093179905278"
"Ja, jede Woche","2007","17-34","(noch) kein Abschluss","4","","",""
"Ja, jede Woche","2007","17-34","Hauptschule","29","","",""
"Ja, jede Woche","2007","17-34","Realschule","50","0.0525329611363739","0.0384202494127104","0.0666456728600374"
"Ja, jede Woche","2007","17-34","(Fach-)Abitur","35","0.044701022139012","0.028640934285657","0.0607611099923669"
"Ja, jede Woche","2007","17-34","AkademikerIn","29","","",""
"Ja, jede Woche","2007","35-65","(noch) kein Abschluss","1","","",""
"Ja, jede Woche","2007","35-65","Hauptschule","122","0.0520862152810874","0.0429130978037076","0.0612593327584672"
"Ja, jede Woche","2007","35-65","Realschule","122","0.0520437188753361","0.0433369623095665","0.0607504754411057"
"Ja, jede Woche","2007","35-65","(Fach-)Abitur","43","0.0560899732400785","0.040024523107871","0.072155423372286"
"Ja, jede Woche","2007","35-65","AkademikerIn","262","0.108967719193153","0.0965350299212522","0.121400408465054"
"Ja, jede Woche","2007","66 +","(noch) kein Abschluss","","","",""
"Ja, jede Woche","2007","66 +","Hauptschule","5","","",""
"Ja, jede Woche","2007","66 +","Realschule","3","","",""
"Ja, jede Woche","2007","66 +","(Fach-)Abitur","1","","",""
"Ja, jede Woche","2007","66 +","AkademikerIn","7","","",""
"Ja, alle 2 Wochen","2007","17-34","(noch) kein Abschluss","8","","",""
"Ja, alle 2 Wochen","2007","17-34","Hauptschule","51","0.0915328608191932","0.0679218864618148","0.115143835176572"
"Ja, alle 2 Wochen","2007","17-34","Realschule","97","0.125427453712303","0.104476360090539","0.146378547334067"
"Ja, alle 2 Wochen","2007","17-34","(Fach-)Abitur","62","0.109285471756372","0.0850378015303497","0.133533141982394"
"Ja, alle 2 Wochen","2007","17-34","AkademikerIn","40","0.109097027983182","0.0806688669436529","0.13752518902271"
"Ja, alle 2 Wochen","2007","35-65","(noch) kein Abschluss","4","","",""
"Ja, alle 2 Wochen","2007","35-65","Hauptschule","168","0.0757277914058817","0.0648058780248491","0.0866497047869143"
"Ja, alle 2 Wochen","2007","35-65","Realschule","249","0.0999430524564645","0.0881862455414933","0.111699859371436"
"Ja, alle 2 Wochen","2007","35-65","(Fach-)Abitur","68","0.0940254062421776","0.0736472165314991","0.114403595952856"
"Ja, alle 2 Wochen","2007","35-65","AkademikerIn","170","0.071889525049707","0.0615832417927587","0.0821958083066553"
"Ja, alle 2 Wochen","2007","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2007","66 +","Hauptschule","1","","",""
"Ja, alle 2 Wochen","2007","66 +","Realschule","","","",""
"Ja, alle 2 Wochen","2007","66 +","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2007","66 +","AkademikerIn","5","","",""
"Ja, alle 3-4 Wochen","2007","17-34","(noch) kein Abschluss","3","","",""
"Ja, alle 3-4 Wochen","2007","17-34","Hauptschule","30","0.043998763393723","0.0272060744933886","0.0607914522940575"
"Ja, alle 3-4 Wochen","2007","17-34","Realschule","49","0.0545454949829654","0.0401802764919092","0.0689107134740217"
"Ja, alle 3-4 Wochen","2007","17-34","(Fach-)Abitur","30","0.0519560667821421","0.0347075443407063","0.0692045892235778"
"Ja, alle 3-4 Wochen","2007","17-34","AkademikerIn","34","0.0741184199801276","0.0502310739020569","0.0980057660581984"
"Ja, alle 3-4 Wochen","2007","35-65","(noch) kein Abschluss","2","","",""
"Ja, alle 3-4 Wochen","2007","35-65","Hauptschule","97","0.0432773154295715","0.0348770245002019","0.051677606358941"
"Ja, alle 3-4 Wochen","2007","35-65","Realschule","136","0.0579200275725225","0.0487633830949119","0.0670766720501331"
"Ja, alle 3-4 Wochen","2007","35-65","(Fach-)Abitur","46","0.0711175357747123","0.0531721121725689","0.0890629593768558"
"Ja, alle 3-4 Wochen","2007","35-65","AkademikerIn","148","0.0642536281590993","0.0544700586731719","0.0740371976450268"
"Ja, alle 3-4 Wochen","2007","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2007","66 +","Hauptschule","1","","",""
"Ja, alle 3-4 Wochen","2007","66 +","Realschule","3","","",""
"Ja, alle 3-4 Wochen","2007","66 +","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2007","66 +","AkademikerIn","5","","",""
"Seltener","2007","17-34","(noch) kein Abschluss","5","","",""
"Seltener","2007","17-34","Hauptschule","69","0.124312028177371","0.0972972100355821","0.151326846319161"
"Seltener","2007","17-34","Realschule","140","0.143070298634998","0.120921008386795","0.165219588883202"
"Seltener","2007","17-34","(Fach-)Abitur","91","0.146158148114069","0.1187032543085","0.173613041919638"
"Seltener","2007","17-34","AkademikerIn","102","0.251665838390743","0.212093927478647","0.291237749302839"
"Seltener","2007","35-65","(noch) kein Abschluss","7","","",""
"Seltener","2007","35-65","Hauptschule","346","0.151565078031443","0.136761047337512","0.166369108725374"
"Seltener","2007","35-65","Realschule","461","0.19013525443752","0.174753153432412","0.205517355442628"
"Seltener","2007","35-65","(Fach-)Abitur","150","0.172837530344004","0.146437804372202","0.199237256315807"
"Seltener","2007","35-65","AkademikerIn","626","0.276786551151375","0.258935032457904","0.294638069844845"
"Seltener","2007","66 +","(noch) kein Abschluss","","","",""
"Seltener","2007","66 +","Hauptschule","11","","",""
"Seltener","2007","66 +","Realschule","3","","",""
"Seltener","2007","66 +","(Fach-)Abitur","1","","",""
"Seltener","2007","66 +","AkademikerIn","18","","",""
"Nein, nie","2008","17-34","(noch) kein Abschluss","","","",""
"Nein, nie","2008","17-34","Hauptschule","","","",""
"Nein, nie","2008","17-34","Realschule","","","",""
"Nein, nie","2008","17-34","(Fach-)Abitur","","","",""
"Nein, nie","2008","17-34","AkademikerIn","","","",""
"Nein, nie","2008","35-65","(noch) kein Abschluss","","","",""
"Nein, nie","2008","35-65","Hauptschule","","","",""
"Nein, nie","2008","35-65","Realschule","","","",""
"Nein, nie","2008","35-65","(Fach-)Abitur","","","",""
"Nein, nie","2008","35-65","AkademikerIn","","","",""
"Nein, nie","2008","66 +","(noch) kein Abschluss","","","",""
"Nein, nie","2008","66 +","Hauptschule","","","",""
"Nein, nie","2008","66 +","Realschule","","","",""
"Nein, nie","2008","66 +","(Fach-)Abitur","","","",""
"Nein, nie","2008","66 +","AkademikerIn","","","",""
"Ja, jede Woche","2008","17-34","(noch) kein Abschluss","","","",""
"Ja, jede Woche","2008","17-34","Hauptschule","","","",""
"Ja, jede Woche","2008","17-34","Realschule","","","",""
"Ja, jede Woche","2008","17-34","(Fach-)Abitur","","","",""
"Ja, jede Woche","2008","17-34","AkademikerIn","","","",""
"Ja, jede Woche","2008","35-65","(noch) kein Abschluss","","","",""
"Ja, jede Woche","2008","35-65","Hauptschule","","","",""
"Ja, jede Woche","2008","35-65","Realschule","","","",""
"Ja, jede Woche","2008","35-65","(Fach-)Abitur","","","",""
"Ja, jede Woche","2008","35-65","AkademikerIn","","","",""
"Ja, jede Woche","2008","66 +","(noch) kein Abschluss","","","",""
"Ja, jede Woche","2008","66 +","Hauptschule","","","",""
"Ja, jede Woche","2008","66 +","Realschule","","","",""
"Ja, jede Woche","2008","66 +","(Fach-)Abitur","","","",""
"Ja, jede Woche","2008","66 +","AkademikerIn","","","",""
"Ja, alle 2 Wochen","2008","17-34","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2008","17-34","Hauptschule","","","",""
"Ja, alle 2 Wochen","2008","17-34","Realschule","","","",""
"Ja, alle 2 Wochen","2008","17-34","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2008","17-34","AkademikerIn","","","",""
"Ja, alle 2 Wochen","2008","35-65","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2008","35-65","Hauptschule","","","",""
"Ja, alle 2 Wochen","2008","35-65","Realschule","","","",""
"Ja, alle 2 Wochen","2008","35-65","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2008","35-65","AkademikerIn","","","",""
"Ja, alle 2 Wochen","2008","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2008","66 +","Hauptschule","","","",""
"Ja, alle 2 Wochen","2008","66 +","Realschule","","","",""
"Ja, alle 2 Wochen","2008","66 +","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2008","66 +","AkademikerIn","","","",""
"Ja, alle 3-4 Wochen","2008","17-34","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2008","17-34","Hauptschule","","","",""
"Ja, alle 3-4 Wochen","2008","17-34","Realschule","","","",""
"Ja, alle 3-4 Wochen","2008","17-34","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2008","17-34","AkademikerIn","","","",""
"Ja, alle 3-4 Wochen","2008","35-65","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2008","35-65","Hauptschule","","","",""
"Ja, alle 3-4 Wochen","2008","35-65","Realschule","","","",""
"Ja, alle 3-4 Wochen","2008","35-65","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2008","35-65","AkademikerIn","","","",""
"Ja, alle 3-4 Wochen","2008","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2008","66 +","Hauptschule","","","",""
"Ja, alle 3-4 Wochen","2008","66 +","Realschule","","","",""
"Ja, alle 3-4 Wochen","2008","66 +","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2008","66 +","AkademikerIn","","","",""
"Seltener","2008","17-34","(noch) kein Abschluss","","","",""
"Seltener","2008","17-34","Hauptschule","","","",""
"Seltener","2008","17-34","Realschule","","","",""
"Seltener","2008","17-34","(Fach-)Abitur","","","",""
"Seltener","2008","17-34","AkademikerIn","","","",""
"Seltener","2008","35-65","(noch) kein Abschluss","","","",""
"Seltener","2008","35-65","Hauptschule","","","",""
"Seltener","2008","35-65","Realschule","","","",""
"Seltener","2008","35-65","(Fach-)Abitur","","","",""
"Seltener","2008","35-65","AkademikerIn","","","",""
"Seltener","2008","66 +","(noch) kein Abschluss","","","",""
"Seltener","2008","66 +","Hauptschule","","","",""
"Seltener","2008","66 +","Realschule","","","",""
"Seltener","2008","66 +","(Fach-)Abitur","","","",""
"Seltener","2008","66 +","AkademikerIn","","","",""
"Nein, nie","2009","17-34","(noch) kein Abschluss","36","0.647107988852327","0.51845512732403","0.775760850380623"
"Nein, nie","2009","17-34","Hauptschule","270","0.637443000355497","0.59113492345345","0.683751077257545"
"Nein, nie","2009","17-34","Realschule","513","0.592672853875945","0.55908429449101","0.626261413260881"
"Nein, nie","2009","17-34","(Fach-)Abitur","359","0.654268754673142","0.614302261169163","0.69423524817712"
"Nein, nie","2009","17-34","AkademikerIn","220","0.501819938531656","0.455312359434488","0.548327517628824"
"Nein, nie","2009","35-65","(noch) kein Abschluss","24","","",""
"Nein, nie","2009","35-65","Hauptschule","1274","0.653984894712921","0.63269589885499","0.675273890570853"
"Nein, nie","2009","35-65","Realschule","1401","0.594727971153332","0.574629025218197","0.614826917088466"
"Nein, nie","2009","35-65","(Fach-)Abitur","431","0.581035680166132","0.544718268072601","0.617353092259663"
"Nein, nie","2009","35-65","AkademikerIn","1054","0.482272566893853","0.461032135689994","0.503512998097712"
"Nein, nie","2009","66 +","(noch) kein Abschluss","","","",""
"Nein, nie","2009","66 +","Hauptschule","57","0.716518583945084","0.617759029090726","0.815278138799442"
"Nein, nie","2009","66 +","Realschule","18","","",""
"Nein, nie","2009","66 +","(Fach-)Abitur","2","","",""
"Nein, nie","2009","66 +","AkademikerIn","43","0.480909004243272","0.375311885735969","0.586506122750576"
"Ja, jede Woche","2009","17-34","(noch) kein Abschluss","5","","",""
"Ja, jede Woche","2009","17-34","Hauptschule","21","","",""
"Ja, jede Woche","2009","17-34","Realschule","40","0.053505779793752","0.0381217003368539","0.0688898592506501"
"Ja, jede Woche","2009","17-34","(Fach-)Abitur","33","0.0657779012916795","0.044946728773626","0.0866090738097329"
"Ja, jede Woche","2009","17-34","AkademikerIn","45","0.0967849629803568","0.0692834789536103","0.124286447007103"
"Ja, jede Woche","2009","35-65","(noch) kein Abschluss","5","","",""
"Ja, jede Woche","2009","35-65","Hauptschule","105","0.0600510432500439","0.049418523378939","0.0706835631211487"
"Ja, jede Woche","2009","35-65","Realschule","122","0.0552707833024841","0.0459158161399671","0.0646257504650012"
"Ja, jede Woche","2009","35-65","(Fach-)Abitur","38","0.0534201165068269","0.0368679051131298","0.069972327900524"
"Ja, jede Woche","2009","35-65","AkademikerIn","247","0.122186166687408","0.108264901989166","0.136107431385649"
"Ja, jede Woche","2009","66 +","(noch) kein Abschluss","","","",""
"Ja, jede Woche","2009","66 +","Hauptschule","3","","",""
"Ja, jede Woche","2009","66 +","Realschule","5","","",""
"Ja, jede Woche","2009","66 +","(Fach-)Abitur","","","",""
"Ja, jede Woche","2009","66 +","AkademikerIn","8","","",""
"Ja, alle 2 Wochen","2009","17-34","(noch) kein Abschluss","3","","",""
"Ja, alle 2 Wochen","2009","17-34","Hauptschule","37","0.0943852281032503","0.0662226970072577","0.122547759199243"
"Ja, alle 2 Wochen","2009","17-34","Realschule","103","0.135824828380153","0.112403978144159","0.159245678616147"
"Ja, alle 2 Wochen","2009","17-34","(Fach-)Abitur","45","0.0759008895463207","0.0536456973014335","0.0981560817912079"
"Ja, alle 2 Wochen","2009","17-34","AkademikerIn","35","0.0779238136026694","0.0529907808001218","0.102856846405217"
"Ja, alle 2 Wochen","2009","35-65","(noch) kein Abschluss","3","","",""
"Ja, alle 2 Wochen","2009","35-65","Hauptschule","149","0.0787422351890283","0.0666885945483017","0.0907958758297548"
"Ja, alle 2 Wochen","2009","35-65","Realschule","220","0.0935332588122925","0.0816126138209254","0.10545390380366"
"Ja, alle 2 Wochen","2009","35-65","(Fach-)Abitur","65","0.0899296070206224","0.0688717673788009","0.110987446662444"
"Ja, alle 2 Wochen","2009","35-65","AkademikerIn","148","0.0679520893843002","0.0572544738146455","0.0786497049539548"
"Ja, alle 2 Wochen","2009","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2009","66 +","Hauptschule","3","","",""
"Ja, alle 2 Wochen","2009","66 +","Realschule","3","","",""
"Ja, alle 2 Wochen","2009","66 +","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2009","66 +","AkademikerIn","6","","",""
"Ja, alle 3-4 Wochen","2009","17-34","(noch) kein Abschluss","1","","",""
"Ja, alle 3-4 Wochen","2009","17-34","Hauptschule","26","","",""
"Ja, alle 3-4 Wochen","2009","17-34","Realschule","31","0.0460937457584299","0.0317591308162265","0.0604283607006333"
"Ja, alle 3-4 Wochen","2009","17-34","(Fach-)Abitur","30","0.0545892045972234","0.0354989243948548","0.073679484799592"
"Ja, alle 3-4 Wochen","2009","17-34","AkademikerIn","38","0.0846284252940545","0.0587395342982581","0.110517316289851"
