"plb0219","year","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 3-4 Wochen","2005","5 Einkommensstärkstes Quintil","167","0.0696719834066454","0.0601024530557058","0.0792415137575851"
"Seltener","2005","1 Einkommensschwächstes Quintil","222","0.144582975870128","0.126592916877696","0.162573034862559"
"Seltener","2005","2","324","0.149259976948362","0.133957082825349","0.164562871071375"
"Seltener","2005","3","346","0.170725732118808","0.154578818362101","0.186872645875516"
"Seltener","2005","4","465","0.182876730148344","0.167849347987853","0.197904112308835"
"Seltener","2005","5 Einkommensstärkstes Quintil","614","0.229554411435666","0.213747126010509","0.245361696860824"
"Nein, nie","2006","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2006","2","","","",""
"Nein, nie","2006","3","","","",""
"Nein, nie","2006","4","","","",""
"Nein, nie","2006","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2006","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2006","2","","","",""
"Ja, jede Woche","2006","3","","","",""
"Ja, jede Woche","2006","4","","","",""
"Ja, jede Woche","2006","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2006","2","","","",""
"Ja, alle 2 Wochen","2006","3","","","",""
"Ja, alle 2 Wochen","2006","4","","","",""
"Ja, alle 2 Wochen","2006","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2006","2","","","",""
"Ja, alle 3-4 Wochen","2006","3","","","",""
"Ja, alle 3-4 Wochen","2006","4","","","",""
"Ja, alle 3-4 Wochen","2006","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2006","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","2","","","",""
"Seltener","2006","3","","","",""
"Seltener","2006","4","","","",""
"Seltener","2006","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2007","1 Einkommensschwächstes Quintil","901","0.670641452016742","0.645561784045653","0.69572111998783"
"Nein, nie","2007","2","1369","0.638225709966021","0.617961614958766","0.658489804973275"
"Nein, nie","2007","3","1333","0.629146365249916","0.608695385372094","0.649597345127738"
"Nein, nie","2007","4","1692","0.603315668760919","0.584811449258467","0.62181988826337"
"Nein, nie","2007","5 Einkommensstärkstes Quintil","1473","0.523331373492335","0.504626759730749","0.542035987253922"
"Ja, jede Woche","2007","1 Einkommensschwächstes Quintil","92","0.0627238430758811","0.049785095785756","0.0756625903660063"
"Ja, jede Woche","2007","2","134","0.0678107521053074","0.0572079039770171","0.0784136002335977"
"Ja, jede Woche","2007","3","118","0.0439571739770367","0.0352777568488244","0.0526365911052489"
"Ja, jede Woche","2007","4","122","0.0475139045193914","0.039467244939282","0.0555605640995009"
"Ja, jede Woche","2007","5 Einkommensstärkstes Quintil","259","0.0953538436939182","0.08435465764615","0.106353029741686"
"Ja, alle 2 Wochen","2007","1 Einkommensschwächstes Quintil","111","0.0815731829300451","0.066966954159023","0.0961794117010671"
"Ja, alle 2 Wochen","2007","2","203","0.0898647002160785","0.0778041044964367","0.10192529593572"
"Ja, alle 2 Wochen","2007","3","211","0.111202374872521","0.0978918408641496","0.124512908880892"
"Ja, alle 2 Wochen","2007","4","213","0.0866462084178685","0.0760055072789998","0.0972869095567371"
"Ja, alle 2 Wochen","2007","5 Einkommensstärkstes Quintil","202","0.0776648934615519","0.0676416375227983","0.0876881494003055"
"Ja, alle 3-4 Wochen","2007","1 Einkommensschwächstes Quintil","61","0.0490368524283548","0.0375133299650227","0.0605603748916869"
"Ja, alle 3-4 Wochen","2007","2","106","0.051804866153335","0.0424582296179139","0.0611515026887561"
"Ja, alle 3-4 Wochen","2007","3","120","0.0563530216420671","0.0465896372939097","0.0661164059902245"
"Ja, alle 3-4 Wochen","2007","4","131","0.0489444162060389","0.0407836587170674","0.0571051736950104"
"Ja, alle 3-4 Wochen","2007","5 Einkommensstärkstes Quintil","175","0.0651644031903431","0.0559211487830146","0.0744076575976716"
"Seltener","2007","1 Einkommensschwächstes Quintil","184","0.136024669548977","0.11773096642427","0.154318372673684"
"Seltener","2007","2","348","0.152293971559258","0.137141439641428","0.167446503477089"
"Seltener","2007","3","361","0.15934106425846","0.143845379267844","0.174836749249075"
"Seltener","2007","4","527","0.213579802095783","0.198077957977948","0.229081646213618"
"Seltener","2007","5 Einkommensstärkstes Quintil","630","0.238485486161851","0.222525880944547","0.254445091379156"
"Nein, nie","2008","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","2","","","",""
"Nein, nie","2008","3","","","",""
"Nein, nie","2008","4","","","",""
"Nein, nie","2008","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","2","","","",""
"Ja, jede Woche","2008","3","","","",""
"Ja, jede Woche","2008","4","","","",""
"Ja, jede Woche","2008","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","2","","","",""
"Ja, alle 2 Wochen","2008","3","","","",""
"Ja, alle 2 Wochen","2008","4","","","",""
"Ja, alle 2 Wochen","2008","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","2","","","",""
"Ja, alle 3-4 Wochen","2008","3","","","",""
"Ja, alle 3-4 Wochen","2008","4","","","",""
"Ja, alle 3-4 Wochen","2008","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","2","","","",""
"Seltener","2008","3","","","",""
"Seltener","2008","4","","","",""
"Seltener","2008","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2009","1 Einkommensschwächstes Quintil","686","0.648360920076561","0.61953489447286","0.677186945680261"
"Nein, nie","2009","2","1095","0.607930679591463","0.584891765693043","0.630969593489882"
"Nein, nie","2009","3","1157","0.644422850015952","0.622639306779471","0.666206393252432"
"Nein, nie","2009","4","1507","0.610510976435234","0.591146587412634","0.629875365457834"
"Nein, nie","2009","5 Einkommensstärkstes Quintil","1423","0.488143941731982","0.469431026551946","0.506856856912017"
"Ja, jede Woche","2009","1 Einkommensschwächstes Quintil","99","0.0918428321317796","0.0744074718156722","0.109278192447887"
"Ja, jede Woche","2009","2","109","0.0697228111231676","0.0577043968032562","0.0817412254430791"
"Ja, jede Woche","2009","3","97","0.0560906541870059","0.0456196934835442","0.0665616148904676"
"Ja, jede Woche","2009","4","123","0.0479552024183666","0.0394701211672268","0.0564402836695063"
"Ja, jede Woche","2009","5 Einkommensstärkstes Quintil","259","0.0964896549504321","0.0854361371568264","0.107543172744038"
"Ja, alle 2 Wochen","2009","1 Einkommensschwächstes Quintil","100","0.0891666141390127","0.0719618630445045","0.106371365233521"
"Ja, alle 2 Wochen","2009","2","154","0.0801588258826793","0.067344798792916","0.0929728529724425"
"Ja, alle 2 Wochen","2009","3","164","0.0832968384185048","0.070721932122076","0.0958717447149337"
"Ja, alle 2 Wochen","2009","4","217","0.0944294071927536","0.0828169470561011","0.106041867329406"
"Ja, alle 2 Wochen","2009","5 Einkommensstärkstes Quintil","210","0.0801903421338331","0.0700230901052538","0.0903575941624123"
"Ja, alle 3-4 Wochen","2009","1 Einkommensschwächstes Quintil","47","0.0595043222219858","0.0452226045337117","0.0737860399102599"
"Ja, alle 3-4 Wochen","2009","2","96","0.0552632428686684","0.0444805525906619","0.0660459331466749"
"Ja, alle 3-4 Wochen","2009","3","104","0.0628403375983382","0.0517969533759233","0.0738837218207532"
"Ja, alle 3-4 Wochen","2009","4","117","0.0465398878374324","0.0381747446403446","0.0549050310345201"
"Ja, alle 3-4 Wochen","2009","5 Einkommensstärkstes Quintil","185","0.0753058268854222","0.065426964753199","0.0851846890176455"
"Seltener","2009","1 Einkommensschwächstes Quintil","122","0.111125311430661","0.0921515012756848","0.130099121585637"
"Seltener","2009","2","271","0.186924440534022","0.168527227415396","0.205321653652647"
"Seltener","2009","3","333","0.153349319780199","0.136952138736206","0.169746500824193"
"Seltener","2009","4","472","0.200564526116214","0.184663387712477","0.21646566451995"
"Seltener","2009","5 Einkommensstärkstes Quintil","664","0.259870234298331","0.243452025386362","0.2762884432103"
"Nein, nie","2010","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","2","","","",""
"Nein, nie","2010","3","","","",""
"Nein, nie","2010","4","","","",""
"Nein, nie","2010","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2010","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2010","2","","","",""
"Ja, jede Woche","2010","3","","","",""
"Ja, jede Woche","2010","4","","","",""
"Ja, jede Woche","2010","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","2","","","",""
"Ja, alle 2 Wochen","2010","3","","","",""
"Ja, alle 2 Wochen","2010","4","","","",""
"Ja, alle 2 Wochen","2010","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","2","","","",""
"Ja, alle 3-4 Wochen","2010","3","","","",""
"Ja, alle 3-4 Wochen","2010","4","","","",""
"Ja, alle 3-4 Wochen","2010","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","2","","","",""
"Seltener","2010","3","","","",""
"Seltener","2010","4","","","",""
"Seltener","2010","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2011","1 Einkommensschwächstes Quintil","1281","0.663165770914333","0.642534689767713","0.683796852060952"
"Nein, nie","2011","2","2154","0.641569216995273","0.625291642081939","0.657846791908608"
"Nein, nie","2011","3","1914","0.6361894082193","0.619212781740551","0.65316603469805"
"Nein, nie","2011","4","2295","0.59392663567327","0.578383663843131","0.609469607503409"
"Nein, nie","2011","5 Einkommensstärkstes Quintil","2265","0.550125772671664","0.535031908019695","0.565219637323634"
"Ja, jede Woche","2011","1 Einkommensschwächstes Quintil","193","0.0822391137537495","0.0702466942999082","0.0942315332075908"
"Ja, jede Woche","2011","2","182","0.0581076138268933","0.0501664810559694","0.0660487465978173"
"Ja, jede Woche","2011","3","187","0.0568239116783629","0.0486546565186809","0.064993166838045"
"Ja, jede Woche","2011","4","253","0.0699244530291555","0.0618532353749612","0.0779956706833498"
"Ja, jede Woche","2011","5 Einkommensstärkstes Quintil","370","0.0855855822700735","0.0770977705752086","0.0940733939649383"
"Ja, alle 2 Wochen","2011","1 Einkommensschwächstes Quintil","172","0.0757400834418003","0.064190594265212","0.0872895726183886"
"Ja, alle 2 Wochen","2011","2","364","0.110159554950728","0.0995320222409296","0.120787087660526"
"Ja, alle 2 Wochen","2011","3","324","0.103196859034921","0.0924618526598373","0.113931865410006"
"Ja, alle 2 Wochen","2011","4","394","0.101057759827584","0.0915184680163088","0.11059705163886"
"Ja, alle 2 Wochen","2011","5 Einkommensstärkstes Quintil","352","0.0844423103467755","0.076006111466721","0.0928785092268299"
"Ja, alle 3-4 Wochen","2011","1 Einkommensschwächstes Quintil","108","0.050111953536769","0.0405881658517935","0.0596357412217446"
"Ja, alle 3-4 Wochen","2011","2","172","0.0489885994741596","0.0416619457412164","0.0563152532071027"
"Ja, alle 3-4 Wochen","2011","3","158","0.0478194415109155","0.0402896593590319","0.0553492236627991"
"Ja, alle 3-4 Wochen","2011","4","205","0.0478399517123731","0.0410851010707038","0.0545948023540424"
"Ja, alle 3-4 Wochen","2011","5 Einkommensstärkstes Quintil","317","0.0662285262044614","0.0586833958869947","0.0737736565219282"
"Seltener","2011","1 Einkommensschwächstes Quintil","262","0.128743078353348","0.114123397488938","0.143362759217758"
"Seltener","2011","2","462","0.141175014752946","0.129355584302113","0.152994445203779"
"Seltener","2011","3","502","0.1559703795565","0.143167123965829","0.16877363514717"
"Seltener","2011","4","688","0.187251199757617","0.174904358061534","0.1995980414537"
"Seltener","2011","5 Einkommensstärkstes Quintil","869","0.213617808507025","0.201182417045112","0.226053199968939"
"Nein, nie","2012","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2012","2","","","",""
"Nein, nie","2012","3","","","",""
"Nein, nie","2012","4","","","",""
"Nein, nie","2012","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2012","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2012","2","","","",""
"Ja, jede Woche","2012","3","","","",""
"Ja, jede Woche","2012","4","","","",""
"Ja, jede Woche","2012","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2012","2","","","",""
"Ja, alle 2 Wochen","2012","3","","","",""
"Ja, alle 2 Wochen","2012","4","","","",""
"Ja, alle 2 Wochen","2012","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2012","2","","","",""
"Ja, alle 3-4 Wochen","2012","3","","","",""
"Ja, alle 3-4 Wochen","2012","4","","","",""
"Ja, alle 3-4 Wochen","2012","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2012","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2012","2","","","",""
"Seltener","2012","3","","","",""
"Seltener","2012","4","","","",""
"Seltener","2012","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2013","1 Einkommensschwächstes Quintil","989","0.61273653247225","0.588319971155123","0.637153093789376"
"Nein, nie","2013","2","1741","0.645229573277731","0.627279048042934","0.663180098512529"
"Nein, nie","2013","3","1795","0.647679335275474","0.629928507640303","0.665430162910644"
"Nein, nie","2013","4","2308","0.605526608080847","0.589958592439397","0.621094623722297"
"Nein, nie","2013","5 Einkommensstärkstes Quintil","2468","0.535815339069724","0.521172392976567","0.550458285162882"
"Ja, jede Woche","2013","1 Einkommensschwächstes Quintil","131","0.0788665990655678","0.0653566979525486","0.0923765001785871"
"Ja, jede Woche","2013","2","155","0.055397926759815","0.0468153533597784","0.0639805001598516"
"Ja, jede Woche","2013","3","129","0.0456355241642453","0.0378805888000309","0.0533904595284597"
"Ja, jede Woche","2013","4","191","0.0452805454790983","0.0386575951582041","0.0519034957999926"
"Ja, jede Woche","2013","5 Einkommensstärkstes Quintil","396","0.0795649552575885","0.0716192402452905","0.0875106702698866"
"Ja, alle 2 Wochen","2013","1 Einkommensschwächstes Quintil","164","0.103860349836275","0.0885686034885128","0.119152096184037"
"Ja, alle 2 Wochen","2013","2","297","0.100114338278982","0.0888530486092575","0.111375627948706"
"Ja, alle 2 Wochen","2013","3","297","0.102172974472585","0.0909182754977608","0.11342767344741"
"Ja, alle 2 Wochen","2013","4","382","0.101289090250956","0.0916785206491647","0.110899659852747"
"Ja, alle 2 Wochen","2013","5 Einkommensstärkstes Quintil","355","0.0880013131553104","0.0796833463514438","0.096319279959177"
"Ja, alle 3-4 Wochen","2013","1 Einkommensschwächstes Quintil","62","0.0529898066050317","0.0417614074615909","0.0642182057484725"
"Ja, alle 3-4 Wochen","2013","2","130","0.0457601886102205","0.0379201357311388","0.0536002414893023"
"Ja, alle 3-4 Wochen","2013","3","144","0.0545847811559564","0.046143339765818","0.0630262225460948"
"Ja, alle 3-4 Wochen","2013","4","215","0.0565254181925488","0.0491693663654822","0.0638814700196154"
"Ja, alle 3-4 Wochen","2013","5 Einkommensstärkstes Quintil","249","0.0568843015622035","0.050083592405796","0.063685010718611"
"Seltener","2013","1 Einkommensschwächstes Quintil","183","0.151546712020876","0.133573256718634","0.169520167323118"
"Seltener","2013","2","406","0.153497973073251","0.13997377113453","0.167022175011972"
"Seltener","2013","3","417","0.149927384931739","0.136661445074725","0.163193324788753"
"Seltener","2013","4","690","0.19137833799655","0.178847593890055","0.203909082103045"
"Seltener","2013","5 Einkommensstärkstes Quintil","988","0.239734090955173","0.227199125062785","0.252269056847562"
"Nein, nie","2014","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2014","2","","","",""
"Nein, nie","2014","3","","","",""
"Nein, nie","2014","4","","","",""
"Nein, nie","2014","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2014","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2014","2","","","",""
"Ja, jede Woche","2014","3","","","",""
"Ja, jede Woche","2014","4","","","",""
"Ja, jede Woche","2014","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2014","2","","","",""
"Ja, alle 2 Wochen","2014","3","","","",""
"Ja, alle 2 Wochen","2014","4","","","",""
"Ja, alle 2 Wochen","2014","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2014","2","","","",""
"Ja, alle 3-4 Wochen","2014","3","","","",""
"Ja, alle 3-4 Wochen","2014","4","","","",""
"Ja, alle 3-4 Wochen","2014","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","2","","","",""
"Seltener","2014","3","","","",""
"Seltener","2014","4","","","",""
"Seltener","2014","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2015","1 Einkommensschwächstes Quintil","931","0.654947462445148","0.630178049373079","0.679716875517218"
"Nein, nie","2015","2","1459","0.630794675201481","0.610998872232701","0.65059047817026"
"Nein, nie","2015","3","1701","0.637554933570936","0.619473074680208","0.655636792461664"
"Nein, nie","2015","4","2333","0.611187456377832","0.595628617810005","0.626746294945659"
"Nein, nie","2015","5 Einkommensstärkstes Quintil","2762","0.540938126350019","0.526963982304141","0.554912270395896"
"Ja, jede Woche","2015","1 Einkommensschwächstes Quintil","113","0.0726205983178878","0.0590989852164845","0.0861422114192911"
"Ja, jede Woche","2015","2","154","0.0614614114708845","0.0516094553950722","0.0713133675466967"
"Ja, jede Woche","2015","3","157","0.0624185050493046","0.0533188617397138","0.0715181483588954"
"Ja, jede Woche","2015","4","211","0.0507993071228285","0.0437907641189785","0.0578078501266784"
"Ja, jede Woche","2015","5 Einkommensstärkstes Quintil","381","0.0732926967889073","0.065984378544124","0.0806010150336905"
"Ja, alle 2 Wochen","2015","1 Einkommensschwächstes Quintil","155","0.127329045834983","0.109960683367497","0.144697408302468"
"Ja, alle 2 Wochen","2015","2","269","0.126606724878319","0.11296628284591","0.140247166910728"
"Ja, alle 2 Wochen","2015","3","291","0.103855583754069","0.092380203084031","0.115330964424106"
"Ja, alle 2 Wochen","2015","4","404","0.102226216782625","0.092557152921745","0.111895280643506"
"Ja, alle 2 Wochen","2015","5 Einkommensstärkstes Quintil","388","0.0856459553463569","0.0777985437629163","0.0934933669297974"
"Ja, alle 3-4 Wochen","2015","1 Einkommensschwächstes Quintil","50","0.0411720824053314","0.0308196686038321","0.0515244962068307"
"Ja, alle 3-4 Wochen","2015","2","100","0.0412433743937834","0.0330864503230145","0.0494002984645522"
"Ja, alle 3-4 Wochen","2015","3","144","0.0473414848436966","0.0393532147864896","0.0553297549009036"
"Ja, alle 3-4 Wochen","2015","4","211","0.0655536915797755","0.0576542648008518","0.0734531183586992"
"Ja, alle 3-4 Wochen","2015","5 Einkommensstärkstes Quintil","301","0.0658517900576741","0.0588966241761665","0.0728069559391817"
"Seltener","2015","1 Einkommensschwächstes Quintil","166","0.10393081099665","0.0880302370290568","0.119831384964242"
"Seltener","2015","2","301","0.139893814055532","0.125664943571089","0.154122684539976"
"Seltener","2015","3","422","0.148829492781994","0.135441484929509","0.162217500634479"
"Seltener","2015","4","612","0.170233328136939","0.158237779573081","0.182228876700797"
"Seltener","2015","5 Einkommensstärkstes Quintil","1053","0.234271431457043","0.222394263503129","0.246148599410957"
"Nein, nie","2016","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2016","2","","","",""
"Nein, nie","2016","3","","","",""
"Nein, nie","2016","4","","","",""
"Nein, nie","2016","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2016","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2016","2","","","",""
"Ja, jede Woche","2016","3","","","",""
"Ja, jede Woche","2016","4","","","",""
"Ja, jede Woche","2016","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2016","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2016","2","","","",""
"Ja, alle 2 Wochen","2016","3","","","",""
"Ja, alle 2 Wochen","2016","4","","","",""
"Ja, alle 2 Wochen","2016","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2016","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2016","2","","","",""
"Ja, alle 3-4 Wochen","2016","3","","","",""
"Ja, alle 3-4 Wochen","2016","4","","","",""
"Ja, alle 3-4 Wochen","2016","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","2","","","",""
"Seltener","2016","3","","","",""
"Seltener","2016","4","","","",""
"Seltener","2016","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2017","1 Einkommensschwächstes Quintil","770","0.674011237938001","0.646907888782174","0.701114587093828"
"Nein, nie","2017","2","1437","0.692941521354139","0.673393557006976","0.712489485701302"
"Nein, nie","2017","3","1815","0.61907932715545","0.600968984132435","0.637189670178465"
"Nein, nie","2017","4","2804","0.665703054650099","0.651638946779629","0.679767162520568"
"Nein, nie","2017","5 Einkommensstärkstes Quintil","3617","0.575461053224998","0.563105906741474","0.587816199708523"
"Ja, jede Woche","2017","1 Einkommensschwächstes Quintil","103","0.0989301927110817","0.0816665784686076","0.116193806953556"
"Ja, jede Woche","2017","2","148","0.0584045204130281","0.0484665405545384","0.0683425002715178"
"Ja, jede Woche","2017","3","157","0.0724005407856044","0.0627358624916001","0.0820652190796087"
"Ja, jede Woche","2017","4","242","0.0525392868062493","0.0458876519302836","0.059190921682215"
"Ja, jede Woche","2017","5 Einkommensstärkstes Quintil","467","0.0672029727112518","0.0609444911002779","0.0734614543222258"
"Ja, alle 2 Wochen","2017","1 Einkommensschwächstes Quintil","92","0.0751948636731884","0.059947060353588","0.0904426669927887"
"Ja, alle 2 Wochen","2017","2","214","0.0887453807020257","0.0766940376679803","0.100796723736071"
"Ja, alle 2 Wochen","2017","3","317","0.119327077909495","0.107237445992978","0.131416709826011"
"Ja, alle 2 Wochen","2017","4","455","0.0987364913625346","0.0898430376606165","0.107629945064453"
"Ja, alle 2 Wochen","2017","5 Einkommensstärkstes Quintil","535","0.0909164299215033","0.0837301479663268","0.0981027118766798"
"Ja, alle 3-4 Wochen","2017","1 Einkommensschwächstes Quintil","64","0.0434993432283672","0.0317050461457056","0.0552936403110289"
"Ja, alle 3-4 Wochen","2017","2","122","0.049685700678472","0.0404771339361425","0.0588942674208016"
"Ja, alle 3-4 Wochen","2017","3","160","0.0487831631338155","0.0407495484702032","0.0568167777974278"
"Ja, alle 3-4 Wochen","2017","4","276","0.0538601911021286","0.0471301562592577","0.0605902259449996"
"Ja, alle 3-4 Wochen","2017","5 Einkommensstärkstes Quintil","411","0.0704640918925598","0.0640667703925553","0.0768614133925644"
"Seltener","2017","1 Einkommensschwächstes Quintil","120","0.108364362449362","0.0903911782198009","0.126337546678922"
"Seltener","2017","2","218","0.110222876852335","0.0969514020291184","0.123494351675552"
"Seltener","2017","3","313","0.140409891015635","0.127453596553507","0.153366185477763"
"Seltener","2017","4","545","0.129160976078989","0.119162350395319","0.139159601762659"
"Seltener","2017","5 Einkommensstärkstes Quintil","1118","0.195955452249687","0.186033436932526","0.205877467566848"
"Nein, nie","2018","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2018","2","","","",""
"Nein, nie","2018","3","","","",""
"Nein, nie","2018","4","","","",""
"Nein, nie","2018","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2018","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2018","2","","","",""
"Ja, jede Woche","2018","3","","","",""
"Ja, jede Woche","2018","4","","","",""
"Ja, jede Woche","2018","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2018","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2018","2","","","",""
"Ja, alle 2 Wochen","2018","3","","","",""
"Ja, alle 2 Wochen","2018","4","","","",""
"Ja, alle 2 Wochen","2018","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2018","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2018","2","","","",""
"Ja, alle 3-4 Wochen","2018","3","","","",""
"Ja, alle 3-4 Wochen","2018","4","","","",""
"Ja, alle 3-4 Wochen","2018","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2018","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2018","2","","","",""
"Seltener","2018","3","","","",""
"Seltener","2018","4","","","",""
"Seltener","2018","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2019","1 Einkommensschwächstes Quintil","575","0.647982875726314","0.615685137681392","0.680280613771236"
"Nein, nie","2019","2","990","0.681706016425743","0.6580857076541","0.705326325197385"
"Nein, nie","2019","3","1397","0.643232865427362","0.622964918170656","0.663500812684068"
"Nein, nie","2019","4","2725","0.671714813743293","0.657458660933604","0.685970966552982"
